cas operacie,index prvku,dlzka zoznamu,,,
1.01E-05,0,39,,,
1.02E-05,0,36,,,
1.02E-05,0,39,,,
1.03E-05,0,38,,,
1.02E-05,0,40,,,
1.02E-05,0,40,,,
1.02E-05,0,39,,,
1.31E-05,0,38,,,
1.20E-05,0,36,,,
1.08E-05,0,39,,,
1.06E-05,0,37,,,
1.04E-05,0,36,,,
1.02E-05,0,34,,,
1.03E-05,0,33,,,
5.00E-05,0,35,,,
1.19E-05,0,38,,,
1.12E-05,0,37,,,
1.02E-05,0,36,,,
1.03E-05,0,40,,,
1.01E-05,0,44,,,
1.03E-05,0,43,,,
1.04E-05,0,45,,,
1.03E-05,0,45,,,
1.09E-05,0,45,,,
1.05E-05,0,50,,,
1.02E-05,0,48,,,
1.03E-05,0,48,,,
1.01E-05,0,45,,,
1.12E-05,0,43,,,
1.01E-05,0,43,,,
1.46E-05,0,43,,,
1.10E-05,0,42,,,
1.01E-05,0,43,,,
1.03E-05,0,44,,,
1.01E-05,0,43,,,
1.59E-05,0,41,,,
1.34E-05,0,40,,,
1.10E-05,0,42,,,
1.02E-05,0,46,,,
1.64E-05,0,52,,,
1.13E-05,0,50,,,
1.13E-05,0,54,,,
1.12E-05,0,49,,,
1.16E-05,0,49,,,
1.16E-05,0,50,,,
1.52E-05,0,50,,,
1.90E-05,0,48,,,
1.93E-05,0,47,,,
1.63E-05,0,46,,,
2.01E-05,0,47,,,
1.57E-05,0,47,,,
1.53E-05,0,46,,,
1.59E-05,0,47,,,
1.77E-05,0,49,,,
1.59E-05,0,49,,,
1.47E-05,0,48,,,
1.36E-05,0,46,,,
1.34E-05,0,46,,,
1.37E-05,0,46,,,
1.26E-05,0,45,,,
1.45E-05,0,46,,,
1.15E-05,0,45,,,
1.84E-05,0,46,,,
1.80E-05,0,51,,,
1.55E-05,0,49,,,
1.49E-05,0,55,,,
1.14E-05,0,58,,,
1.15E-05,0,59,,,
1.13E-05,0,58,,,
1.76E-05,0,57,,,
2.35E-05,0,56,,,
1.67E-05,0,55,,,
1.77E-05,0,54,,,
1.79E-05,0,54,,,
1.23E-05,0,53,,,
1.13E-05,0,56,,,
1.72E-05,0,54,,,
1.13E-05,0,52,,,
1.43E-05,0,49,,,
1.57E-05,0,48,,,
1.56E-05,0,53,,,
1.12E-05,0,50,,,
1.12E-05,0,49,,,
1.14E-05,0,50,,,
1.15E-05,0,47,,,
1.18E-05,0,52,,,
1.16E-05,0,53,,,
1.13E-05,0,53,,,
2.40E-05,0,54,,,
1.58E-05,0,53,,,
1.13E-05,0,52,,,
1.14E-05,0,50,,,
1.12E-05,0,49,,,
1.12E-05,0,49,,,
1.13E-05,0,47,,,
1.10E-05,0,46,,,
1.13E-05,0,46,,,
1.11E-05,0,44,,,
1.14E-05,0,42,,,
1.36E-05,0,42,,,
