cas operacie,index prvku,dlzka zoznamu,,,
2.02E-05,0,16,,,
1.88E-05,8,14,,,
2.26E-05,11,13,,,
1.90E-05,2,13,,,
1.87E-05,8,9,,,
1.98E-05,7,17,,,
1.91E-05,4,17,,,
1.88E-05,13,15,,,
1.90E-05,8,14,,,
1.86E-05,11,13,,,
3.93E-05,4,13,,,
1.89E-05,13,19,,,
1.91E-05,2,18,,,
1.89E-05,13,18,,,
1.89E-05,10,19,,,
1.88E-05,10,18,,,
1.89E-05,8,19,,,
1.90E-05,19,20,,,
2.31E-05,16,20,,,
1.96E-05,8,20,,,
1.89E-05,6,18,,,
1.91E-05,9,17,,,
1.92E-05,13,16,,,
1.92E-05,6,16,,,
1.85E-05,9,15,,,
2.33E-05,7,16,,,
1.86E-05,13,19,,,
1.82E-05,6,18,,,
2.02E-05,1,20,,,
1.91E-05,10,21,,,
1.79E-05,17,21,,,
1.80E-05,9,22,,,
1.94E-05,5,27,,,
1.80E-05,22,25,,,
1.80E-05,23,25,,,
2.82E-05,3,27,,,
1.82E-05,1,36,,,
1.84E-05,18,38,,,
2.03E-05,5,37,,,
1.89E-05,1,36,,,
1.90E-05,10,33,,,
2.03E-05,26,34,,,
1.85E-05,12,33,,,
0.0001639,24,32,,,
1.83E-05,28,31,,,
1.86E-05,22,33,,,
1.84E-05,28,34,,,
1.82E-05,26,33,,,
1.79E-05,29,32,,,
2.16E-05,20,32,,,
1.95E-05,7,32,,,
1.93E-05,28,31,,,
2.07E-05,2,33,,,
1.94E-05,12,33,,,
1.91E-05,3,31,,,
1.93E-05,22,30,,,
3.52E-05,19,30,,,
3.36E-05,13,31,,,
4.00E-05,26,29,,,
5.52E-05,21,28,,,
4.04E-05,13,28,,,
1.93E-05,25,27,,,
1.99E-05,13,26,,,
1.83E-05,24,25,,,
1.81E-05,21,23,,,
3.56E-05,13,22,,,
1.97E-05,1,21,,,
1.86E-05,13,22,,,
2.02E-05,3,20,,,
1.77E-05,3,19,,,
1.79E-05,11,18,,,
1.99E-05,7,19,,,
1.91E-05,1,18,,,
1.89E-05,3,20,,,
1.84E-05,13,19,,,
1.89E-05,7,17,,,
8.89E-05,8,17,,,
2.00E-05,16,18,,,
2.29E-05,8,15,,,
1.89E-05,1,14,,,
2.07E-05,6,13,,,
1.78E-05,2,12,,,
1.80E-05,3,11,,,
1.86E-05,2,17,,,
1.87E-05,4,15,,,
1.53E-05,0,18,,,
1.96E-05,1,17,,,
1.81E-05,9,16,,,
1.79E-05,25,26,,,
1.82E-05,7,27,,,
2.04E-05,10,25,,,
2.29E-05,19,23,,,
1.84E-05,17,28,,,
1.96E-05,5,31,,,
1.79E-05,7,31,,,
1.84E-05,29,33,,,
1.79E-05,3,32,,,
1.84E-05,5,31,,,
1.81E-05,24,35,,,
2.02E-05,1,39,,,
2.31E-05,37,39,,,
1.80E-05,41,42,,,
1.83E-05,44,49,,,
1.85E-05,18,48,,,
1.87E-05,20,46,,,
1.87E-05,24,45,,,
1.79E-05,2,44,,,
1.84E-05,30,45,,,
1.90E-05,12,44,,,
1.81E-05,38,43,,,
1.91E-05,35,43,,,
1.78E-05,1,45,,,
1.82E-05,36,44,,,
1.80E-05,33,43,,,
1.85E-05,27,42,,,
1.83E-05,14,41,,,
1.87E-05,20,42,,,
1.80E-05,6,41,,,
2.30E-05,1,39,,,
2.64E-05,16,39,,,
1.97E-05,10,37,,,
1.81E-05,5,36,,,
1.91E-05,20,38,,,
1.83E-05,15,37,,,
2.28E-05,14,39,,,
1.85E-05,17,40,,,
1.80E-05,29,41,,,
1.82E-05,24,39,,,
1.79E-05,5,42,,,
1.80E-05,7,41,,,
1.84E-05,28,40,,,
1.80E-05,14,39,,,
1.94E-05,14,37,,,
2.67E-05,24,39,,,
3.82E-05,4,39,,,
1.87E-05,18,35,,,
1.79E-05,4,35,,,
1.84E-05,21,34,,,
1.93E-05,25,36,,,
1.83E-05,20,37,,,
1.92E-05,26,44,,,
1.84E-05,25,44,,,
1.78E-05,41,45,,,
1.79E-05,3,43,,,
1.81E-05,32,42,,,
1.92E-05,25,49,,,
1.85E-05,9,44,,,
1.80E-05,3,43,,,
1.80E-05,2,42,,,
1.88E-05,28,41,,,
1.78E-05,40,44,,,
1.83E-05,25,42,,,
1.82E-05,8,42,,,
1.95E-05,12,39,,,
1.90E-05,18,39,,,
1.79E-05,2,40,,,
1.82E-05,13,39,,,
2.06E-05,30,44,,,
1.86E-05,8,46,,,
1.83E-05,29,46,,,
1.80E-05,43,45,,,
4.11E-05,14,53,,,
1.98E-05,46,51,,,
2.21E-05,35,52,,,
1.97E-05,34,52,,,
2.25E-05,17,51,,,
1.90E-05,7,50,,,
2.01E-05,27,51,,,
1.97E-05,22,50,,,
3.11E-05,39,49,,,
3.41E-05,19,50,,,
2.89E-05,35,49,,,
2.68E-05,24,48,,,
1.51E-05,0,46,,,
3.07E-05,20,52,,,
2.59E-05,5,50,,,
2.95E-05,1,50,,,
1.95E-05,9,50,,,
0.0001448,22,50,,,
2.77E-05,20,51,,,
2.87E-05,2,49,,,
3.29E-05,41,48,,,
2.51E-05,23,47,,,
2.54E-05,4,45,,,
2.49E-05,10,49,,,
2.36E-05,2,49,,,
2.73E-05,35,50,,,
2.85E-05,14,56,,,
3.57E-05,22,55,,,
2.79E-05,44,56,,,
1.93E-05,46,55,,,
3.02E-05,22,54,,,
2.59E-05,26,55,,,
2.46E-05,6,54,,,
3.55E-05,36,54,,,
1.94E-05,9,55,,,
1.94E-05,53,54,,,
1.93E-05,46,52,,,
2.00E-05,25,53,,,
1.95E-05,26,50,,,
2.81E-05,21,49,,,
2.04E-05,23,50,,,
2.13E-05,25,52,,,
1.92E-05,13,48,,,
2.27E-05,13,50,,,
2.83E-05,42,48,,,
2.51E-05,20,48,,,
3.07E-05,13,47,,,
1.95E-05,36,50,,,
1.94E-05,47,54,,,
2.66E-05,44,54,,,
1.13E-05,0,52,,,
1.89E-05,1,49,,,
1.89E-05,4,47,,,
1.95E-05,23,45,,,
1.93E-05,19,43,,,
1.93E-05,37,49,,,
1.92E-05,35,49,,,
2.04E-05,35,47,,,
1.94E-05,28,48,,,
1.92E-05,40,54,,,
5.92E-05,14,53,,,
2.01E-05,25,53,,,
1.87E-05,49,53,,,
2.52E-05,34,52,,,
2.86E-05,21,49,,,
1.93E-05,14,50,,,
2.10E-05,25,56,,,
2.04E-05,13,55,,,
1.97E-05,12,54,,,
1.97E-05,13,53,,,
2.02E-05,0,52,,,
1.90E-05,1,52,,,
1.95E-05,26,48,,,
1.90E-05,28,42,,,
3.33E-05,8,42,,,
2.69E-05,37,42,,,
2.24E-05,7,41,,,
1.88E-05,2,38,,,
1.90E-05,2,37,,,
1.87E-05,4,38,,,
1.92E-05,25,37,,,
1.90E-05,7,36,,,
1.85E-05,2,34,,,
3.08E-05,19,34,,,
1.94E-05,29,33,,,
1.84E-05,1,31,,,
1.87E-05,28,30,,,
2.23E-05,6,28,,,
4.44E-05,19,29,,,
2.15E-05,23,34,,,
1.89E-05,29,33,,,
1.96E-05,18,34,,,
2.84E-05,20,34,,,
1.96E-05,27,33,,,
3.02E-05,15,33,,,
3.15E-05,4,35,,,
2.43E-05,30,34,,,
2.43E-05,10,33,,,
2.96E-05,14,34,,,
2.41E-05,13,36,,,
2.98E-05,33,36,,,
2.43E-05,3,35,,,
2.99E-05,24,43,,,
1.52E-05,0,42,,,
1.94E-05,29,44,,,
2.91E-05,10,47,,,
1.97E-05,7,47,,,
2.39E-05,2,47,,,
3.44E-05,4,51,,,
3.16E-05,17,52,,,
2.14E-05,43,50,,,
2.49E-05,21,49,,,
2.17E-05,17,46,,,
3.34E-05,16,46,,,
3.09E-05,20,49,,,
2.47E-05,3,52,,,
2.99E-05,39,53,,,
3.16E-05,27,52,,,
9.62E-05,25,54,,,
2.00E-05,40,55,,,
1.96E-05,34,54,,,
1.92E-05,11,52,,,
1.89E-05,5,51,,,
1.88E-05,6,50,,,
1.90E-05,42,45,,,
1.86E-05,40,44,,,
3.16E-05,13,54,,,
3.07E-05,28,54,,,
2.96E-05,46,51,,,
2.93E-05,17,51,,,
3.74E-05,27,50,,,
2.49E-05,3,47,,,
2.65E-05,37,51,,,
3.60E-05,8,52,,,
2.43E-05,42,52,,,
