cas operacie,cislo,index prvku,dlzka zoznamu,,,
1.87E-05,95,16,83,,,
1.89E-05,94,17,82,,,
1.76E-05,95,3,80,,,
1.82E-05,91,52,76,,,
1.82E-05,92,46,76,,,
1.73E-05,95,81,86,,,
1.85E-05,94,22,93,,,
1.85E-05,92,54,87,,,
1.86E-05,91,32,87,,,
2.48E-05,95,35,87,,,
2.09E-05,92,54,103,,,
1.79E-05,94,80,103,,,
2.38E-05,94,61,103,,,
2.77E-05,94,55,113,,,
1.81E-05,95,94,114,,,
1.95E-05,91,51,119,,,
2.64E-05,93,62,115,,,
1.81E-05,94,93,124,,,
1.94E-05,92,53,123,,,
5.27E-05,94,91,118,,,
1.90E-05,91,61,110,,,
1.79E-05,94,16,105,,,
1.94E-05,95,46,108,,,
2.10E-05,93,7,106,,,
1.81E-05,92,4,105,,,
1.92E-05,94,77,96,,,
1.96E-05,91,57,96,,,
2.62E-05,94,24,88,,,
1.98E-05,92,50,93,,,
2.12E-05,92,39,96,,,
1.88E-05,92,57,95,,,
2.11E-05,95,36,90,,,
1.79E-05,93,19,90,,,
2.85E-05,92,28,93,,,
2.33E-05,94,35,93,,,
1.97E-05,91,78,98,,,
1.79E-05,93,15,97,,,
1.96E-05,92,47,101,,,
1.88E-05,94,32,109,,,
1.86E-05,92,107,113,,,
1.93E-05,91,63,113,,,
1.87E-05,94,38,114,,,
1.96E-05,91,40,115,,,
1.85E-05,91,85,123,,,
2.16E-05,93,53,121,,,
1.96E-05,95,78,117,,,
1.97E-05,92,54,111,,,
2.11E-05,94,39,107,,,
1.88E-05,91,25,108,,,
1.87E-05,93,99,116,,,
2.27E-05,94,112,124,,,
1.79E-05,95,20,121,,,
2.50E-05,91,56,113,,,
1.91E-05,94,87,116,,,
1.93E-05,95,75,123,,,
1.79E-05,95,118,124,,,
1.87E-05,94,35,124,,,
2.00E-05,92,22,125,,,
2.04E-05,95,70,131,,,
1.73E-05,91,124,128,,,
1.96E-05,91,52,128,,,
1.87E-05,94,13,125,,,
1.86E-05,91,70,120,,,
1.89E-05,92,75,118,,,
1.72E-05,95,3,117,,,
1.94E-05,92,11,116,,,
2.10E-05,95,69,119,,,
2.52E-05,92,94,121,,,
1.93E-05,91,52,130,,,
1.87E-05,94,33,126,,,
1.81E-05,91,22,124,,,
1.72E-05,92,1,123,,,
1.80E-05,93,14,134,,,
1.86E-05,92,34,136,,,
1.74E-05,91,127,133,,,
2.20E-05,92,81,131,,,
1.98E-05,92,21,132,,,
1.93E-05,93,36,134,,,
1.78E-05,94,121,133,,,
1.86E-05,93,27,118,,,
1.75E-05,92,1,118,,,
1.73E-05,94,2,117,,,
2.00E-05,92,55,112,,,
1.98E-05,92,95,111,,,
1.80E-05,92,77,105,,,
1.81E-05,93,19,104,,,
1.81E-05,93,80,94,,,
1.82E-05,91,56,84,,,
1.88E-05,93,42,83,,,
1.76E-05,93,77,80,,,
2.01E-05,95,17,69,,,
1.98E-05,93,5,72,,,
1.74E-05,91,71,74,,,
2.85E-05,92,15,75,,,
1.92E-05,94,20,74,,,
2.02E-05,93,29,67,,,
1.74E-05,95,6,63,,,
2.57E-05,95,46,58,,,
1.97E-05,93,50,65,,,
1.80E-05,91,15,68,,,
1.79E-05,95,15,64,,,
1.94E-05,94,32,61,,,
1.80E-05,93,11,61,,,
1.82E-05,91,33,59,,,
2.23E-05,94,41,61,,,
1.81E-05,93,20,55,,,
1.85E-05,92,25,62,,,
1.72E-05,94,4,59,,,
1.95E-05,93,28,63,,,
1.84E-05,93,26,63,,,
2.98E-05,91,18,65,,,
3.70E-05,93,20,72,,,
2.84E-05,91,0,75,,,
1.75E-05,91,7,74,,,
1.94E-05,93,25,79,,,
1.86E-05,95,11,77,,,
2.39E-05,93,29,75,,,
1.87E-05,95,57,71,,,
3.20E-05,92,63,77,,,
2.23E-05,92,63,76,,,
1.77E-05,94,55,71,,,
1.95E-05,93,21,82,,,
1.91E-05,94,50,84,,,
1.97E-05,92,37,88,,,
2.61E-05,93,35,96,,,
1.82E-05,92,24,92,,,
4.08E-05,95,32,103,,,
1.82E-05,93,73,98,,,
1.97E-05,93,50,97,,,
1.85E-05,95,78,98,,,
1.82E-05,93,119,122,,,
2.05E-05,94,80,122,,,
1.88E-05,94,33,134,,,
1.88E-05,92,102,131,,,
2.03E-05,95,77,134,,,
1.86E-05,94,41,136,,,
1.75E-05,94,3,141,,,
1.83E-05,91,109,139,,,
2.09E-05,94,104,138,,,
2.86E-05,91,101,141,,,
1.88E-05,92,119,137,,,
1.85E-05,91,26,151,,,
1.92E-05,94,31,151,,,
1.84E-05,93,19,162,,,
2.10E-05,95,85,158,,,
2.86E-05,91,101,159,,,
2.15E-05,93,63,155,,,
1.89E-05,93,139,146,,,
2.46E-05,95,123,146,,,
2.16E-05,93,63,164,,,
2.04E-05,95,126,158,,,
1.81E-05,95,138,159,,,
2.02E-05,93,102,148,,,
1.98E-05,91,77,145,,,
1.81E-05,92,126,145,,,
1.79E-05,91,19,151,,,
1.89E-05,93,119,156,,,
1.83E-05,93,22,159,,,
2.79E-05,94,70,163,,,
1.76E-05,93,5,158,,,
1.79E-05,94,130,147,,,
2.40E-05,94,100,154,,,
1.94E-05,95,48,155,,,
2.06E-05,91,60,159,,,
1.80E-05,93,142,158,,,
1.90E-05,93,44,162,,,
1.96E-05,91,90,161,,,
1.89E-05,95,107,156,,,
2.04E-05,95,101,157,,,
2.01E-05,95,93,160,,,
1.87E-05,91,116,159,,,
2.05E-05,91,72,152,,,
1.79E-05,92,140,158,,,
2.62E-05,91,120,158,,,
2.23E-05,91,87,166,,,
1.74E-05,92,166,172,,,
2.42E-05,92,66,172,,,
1.91E-05,91,20,173,,,
2.37E-05,92,35,179,,,
1.83E-05,91,151,175,,,
2.17E-05,95,84,175,,,
1.96E-05,92,55,172,,,
2.02E-05,92,85,169,,,
2.43E-05,93,48,169,,,
1.72E-05,93,4,161,,,
1.95E-05,95,101,165,,,
1.86E-05,95,122,167,,,
1.86E-05,92,33,170,,,
1.98E-05,94,36,175,,,
2.00E-05,95,36,167,,,
2.02E-05,92,44,167,,,
1.84E-05,95,6,165,,,
1.96E-05,94,139,169,,,
1.95E-05,91,120,174,,,
2.14E-05,94,50,172,,,
1.88E-05,92,25,173,,,
1.96E-05,94,44,170,,,
1.84E-05,93,140,164,,,
1.78E-05,95,149,166,,,
1.94E-05,95,105,169,,,
2.04E-05,91,156,172,,,
2.16E-05,95,92,165,,,
1.98E-05,91,40,161,,,
3.21E-05,91,93,151,,,
2.14E-05,93,80,158,,,
2.21E-05,95,147,163,,,
1.95E-05,93,11,168,,,
3.12E-05,91,62,168,,,
2.06E-05,92,112,172,,,
1.97E-05,93,100,172,,,
1.85E-05,93,134,174,,,
2.13E-05,92,62,175,,,
3.07E-05,95,145,175,,,
2.26E-05,95,47,181,,,
1.98E-05,95,12,182,,,
1.97E-05,91,130,177,,,
2.45E-05,94,95,181,,,
2.09E-05,93,94,181,,,
2.22E-05,91,85,188,,,
1.78E-05,94,9,193,,,
2.00E-05,92,106,194,,,
1.77E-05,93,0,195,,,
2.53E-05,94,104,204,,,
3.62E-05,91,102,204,,,
1.95E-05,92,149,200,,,
2.46E-05,91,42,187,,,
2.40E-05,92,164,184,,,
1.93E-05,94,118,176,,,
2.59E-05,94,76,177,,,
1.83E-05,95,156,176,,,
2.06E-05,95,79,180,,,
1.82E-05,93,161,185,,,
1.94E-05,95,50,184,,,
2.15E-05,94,73,183,,,
3.51E-05,94,17,178,,,
1.78E-05,95,15,183,,,
1.84E-05,91,18,185,,,
1.96E-05,91,51,187,,,
2.15E-05,95,61,179,,,
1.91E-05,95,128,179,,,
1.90E-05,92,33,177,,,
2.53E-05,91,95,173,,,
2.19E-05,92,63,168,,,
2.43E-05,95,97,161,,,
1.85E-05,94,123,162,,,
1.83E-05,95,126,162,,,
1.95E-05,93,30,165,,,
1.73E-05,91,0,165,,,
2.52E-05,94,138,153,,,
2.01E-05,93,134,154,,,
2.61E-05,93,115,136,,,
2.18E-05,94,121,132,,,
1.74E-05,92,4,142,,,
1.87E-05,91,102,143,,,
3.00E-05,93,13,140,,,
1.77E-05,92,7,122,,,
2.19E-05,95,45,124,,,
1.87E-05,92,27,125,,,
2.11E-05,95,93,122,,,
1.82E-05,91,105,113,,,
2.40E-05,95,45,115,,,
9.05E-05,95,3,116,,,
1.99E-05,93,111,123,,,
1.80E-05,95,104,117,,,
1.83E-05,92,18,118,,,
1.78E-05,95,7,101,,,
2.04E-05,93,33,98,,,
1.93E-05,95,76,96,,,
1.91E-05,95,72,100,,,
2.13E-05,94,56,95,,,
1.97E-05,93,25,99,,,
1.98E-05,93,52,99,,,
1.87E-05,95,54,99,,,
3.45E-05,93,55,103,,,
1.81E-05,94,22,102,,,
2.58E-05,95,89,123,,,
2.53E-05,94,54,114,,,
2.17E-05,92,17,111,,,
1.81E-05,95,7,106,,,
1.78E-05,94,15,98,,,
1.76E-05,91,2,93,,,
1.73E-05,94,1,100,,,
1.91E-05,91,37,105,,,
1.74E-05,95,98,103,,,
2.28E-05,93,35,105,,,
1.85E-05,92,70,104,,,
1.97E-05,95,41,113,,,
1.88E-05,92,96,106,,,
2.33E-05,95,43,105,,,
1.75E-05,95,108,111,,,
1.79E-05,91,105,124,,,
1.83E-05,93,87,127,,,
1.83E-05,91,26,125,,,
3.19E-05,94,119,126,,,
1.87E-05,92,81,123,,,
1.80E-05,94,105,125,,,
2.01E-05,94,48,129,,,
1.88E-05,94,75,124,,,
1.77E-05,93,5,121,,,
1.76E-05,94,0,107,,,
1.91E-05,91,9,97,,,
1.85E-05,91,29,98,,,
1.94E-05,91,33,101,,,
1.92E-05,93,45,100,,,
1.90E-05,93,22,99,,,
1.89E-05,92,46,93,,,
1.87E-05,92,48,93,,,
1.89E-05,95,42,95,,,
1.77E-05,94,96,98,,,
1.73E-05,94,4,98,,,
1.88E-05,95,36,102,,,
2.78E-05,93,100,103,,,
1.82E-05,94,81,113,,,
1.93E-05,95,103,128,,,
2.17E-05,93,58,104,,,
2.21E-05,91,97,106,,,
1.90E-05,94,22,109,,,
1.87E-05,92,86,115,,,
1.74E-05,91,136,139,,,
2.32E-05,91,137,141,,,
1.94E-05,93,102,127,,,
2.28E-05,91,115,128,,,
1.90E-05,93,95,114,,,
1.99E-05,94,17,116,,,
2.03E-05,94,47,113,,,
2.20E-05,94,27,114,,,
2.06E-05,95,31,125,,,
1.90E-05,95,37,114,,,
2.01E-05,95,47,124,,,
1.88E-05,91,95,128,,,
1.92E-05,95,104,124,,,
2.47E-05,93,51,119,,,
2.07E-05,91,73,121,,,
1.88E-05,91,33,125,,,
1.76E-05,95,108,120,,,
2.20E-05,91,64,119,,,
1.97E-05,95,90,119,,,
1.78E-05,92,116,122,,,
2.01E-05,93,103,117,,,
2.43E-05,95,76,115,,,
1.97E-05,91,67,124,,,
2.01E-05,94,25,124,,,
2.04E-05,94,113,130,,,
1.79E-05,95,118,133,,,
2.12E-05,94,80,131,,,
2.07E-05,91,25,131,,,
2.25E-05,94,70,129,,,
2.74E-05,95,35,137,,,
1.85E-05,93,1,116,,,
1.92E-05,94,43,112,,,
1.82E-05,92,21,119,,,
1.89E-05,93,91,113,,,
3.00E-05,91,48,112,,,
1.89E-05,93,41,112,,,
2.42E-05,93,56,99,,,
1.91E-05,94,71,89,,,
1.94E-05,94,61,88,,,
1.84E-05,94,49,83,,,
1.84E-05,92,47,81,,,
1.73E-05,94,6,76,,,
1.80E-05,94,14,76,,,
1.81E-05,94,27,84,,,
1.88E-05,93,13,85,,,
1.89E-05,93,47,90,,,
1.74E-05,92,4,90,,,
1.87E-05,92,58,91,,,
1.76E-05,91,89,100,,,
3.22E-05,95,56,98,,,
2.03E-05,93,48,99,,,
1.83E-05,94,25,95,,,
1.86E-05,93,7,95,,,
2.16E-05,94,83,98,,,
1.77E-05,91,80,97,,,
1.92E-05,95,29,105,,,
1.88E-05,91,74,102,,,
1.78E-05,94,6,98,,,
1.77E-05,93,81,97,,,
2.63E-05,92,53,96,,,
1.97E-05,95,34,94,,,
1.99E-05,95,30,89,,,
1.84E-05,94,3,84,,,
1.90E-05,94,12,83,,,
1.81E-05,95,19,80,,,
1.76E-05,92,71,82,,,
1.77E-05,94,18,82,,,
1.95E-05,93,60,77,,,
1.83E-05,94,50,75,,,
1.79E-05,93,8,91,,,
1.78E-05,94,78,96,,,
1.84E-05,92,63,84,,,
1.85E-05,92,21,86,,,
1.84E-05,92,20,89,,,
1.95E-05,92,22,87,,,
1.91E-05,95,77,87,,,
1.80E-05,91,13,88,,,
1.84E-05,94,26,88,,,
2.20E-05,92,77,90,,,
1.76E-05,94,83,93,,,
2.34E-05,95,22,95,,,
1.75E-05,94,74,76,,,
1.94E-05,94,40,74,,,
1.74E-05,92,5,76,,,
1.94E-05,93,27,77,,,
1.85E-05,91,51,80,,,
1.93E-05,91,32,83,,,
2.36E-05,92,42,83,,,
2.05E-05,95,76,86,,,
1.83E-05,94,68,94,,,
1.79E-05,94,18,92,,,
1.92E-05,92,49,92,,,
2.78E-05,93,42,87,,,
2.30E-05,92,10,88,,,
1.87E-05,95,33,91,,,
1.75E-05,94,78,89,,,
1.79E-05,92,3,93,,,
2.32E-05,92,40,94,,,
1.95E-05,93,38,91,,,
5.70E-05,94,20,87,,,
2.39E-05,95,35,83,,,
1.81E-05,94,68,84,,,
1.76E-05,94,68,84,,,
4.78E-05,94,40,82,,,
1.78E-05,91,9,85,,,
2.00E-05,94,22,83,,,
1.85E-05,94,82,93,,,
1.97E-05,94,5,92,,,
2.01E-05,94,51,92,,,
1.82E-05,94,68,91,,,
1.91E-05,93,67,87,,,
1.88E-05,94,31,86,,,
1.80E-05,95,17,85,,,
2.17E-05,93,38,81,,,
2.10E-05,91,48,85,,,
1.71E-05,94,0,81,,,
1.80E-05,95,18,80,,,
2.52E-05,94,33,81,,,
1.76E-05,94,7,79,,,
1.87E-05,94,34,82,,,
3.44E-05,94,24,81,,,
1.92E-05,94,16,86,,,
1.81E-05,92,17,87,,,
1.91E-05,92,20,89,,,
1.92E-05,92,66,96,,,
1.86E-05,95,3,97,,,
1.82E-05,93,66,93,,,
1.89E-05,93,32,95,,,
2.26E-05,91,7,95,,,
1.76E-05,92,7,94,,,
1.78E-05,95,72,96,,,
3.63E-05,94,24,106,,,
2.13E-05,91,50,105,,,
1.93E-05,93,45,104,,,
2.01E-05,95,56,104,,,
2.71E-05,95,102,104,,,
1.96E-05,94,70,108,,,
2.00E-05,95,57,105,,,
1.75E-05,94,7,97,,,
1.77E-05,91,14,98,,,
2.29E-05,92,49,97,,,
1.82E-05,91,104,107,,,
2.04E-05,94,49,110,,,
1.89E-05,92,44,115,,,
1.88E-05,94,106,120,,,
1.89E-05,93,6,121,,,
3.35E-05,95,49,117,,,
1.83E-05,94,22,117,,,
1.77E-05,91,9,123,,,
1.87E-05,94,88,134,,,
1.86E-05,92,6,129,,,
1.87E-05,95,95,137,,,
1.94E-05,92,94,139,,,
2.06E-05,92,71,141,,,
1.86E-05,94,39,128,,,
1.92E-05,93,84,130,,,
1.93E-05,94,69,128,,,
1.89E-05,91,40,124,,,
1.87E-05,95,14,125,,,
2.35E-05,93,92,132,,,
1.79E-05,93,119,133,,,
1.85E-05,93,21,133,,,
1.75E-05,94,5,135,,,
1.81E-05,95,115,133,,,
1.83E-05,91,109,134,,,
1.90E-05,91,104,141,,,
2.04E-05,93,114,140,,,
2.67E-05,93,102,145,,,
1.91E-05,94,40,147,,,
1.89E-05,94,116,151,,,
1.80E-05,92,145,156,,,
2.11E-05,93,129,166,,,
1.79E-05,94,160,164,,,
2.11E-05,92,49,161,,,
1.97E-05,95,91,157,,,
1.91E-05,91,100,144,,,
1.79E-05,92,124,144,,,
2.09E-05,92,81,146,,,
1.82E-05,92,24,144,,,
1.87E-05,92,114,138,,,
1.99E-05,93,92,130,,,
2.11E-05,91,60,139,,,
2.80E-05,94,92,142,,,
2.43E-05,91,113,146,,,
2.21E-05,94,100,145,,,
2.02E-05,92,90,140,,,
1.88E-05,91,125,141,,,
2.02E-05,94,77,141,,,
2.00E-05,95,78,148,,,
0.0001363,94,141,143,,,
2.02E-05,95,48,144,,,
1.79E-05,91,17,139,,,
1.78E-05,92,11,143,,,
1.89E-05,93,34,147,,,
1.97E-05,92,86,147,,,
1.85E-05,93,121,159,,,
2.40E-05,94,150,154,,,
2.04E-05,95,85,148,,,
2.09E-05,95,84,146,,,
1.99E-05,92,62,147,,,
1.87E-05,92,117,151,,,
1.82E-05,94,115,144,,,
2.03E-05,92,66,144,,,
2.05E-05,92,113,142,,,
2.11E-05,93,51,141,,,
1.76E-05,95,10,125,,,
2.03E-05,93,56,121,,,
1.75E-05,91,1,120,,,
1.82E-05,91,91,121,,,
1.78E-05,91,131,134,,,
1.84E-05,94,25,134,,,
2.23E-05,93,6,142,,,
3.04E-05,95,66,145,,,
2.10E-05,93,52,138,,,
2.19E-05,92,23,146,,,
2.16E-05,94,65,143,,,
2.00E-05,94,72,134,,,
1.96E-05,91,68,132,,,
1.95E-05,95,0,136,,,
1.76E-05,93,6,143,,,
1.78E-05,92,141,146,,,
2.14E-05,95,83,147,,,
2.64E-05,91,108,142,,,
1.93E-05,92,45,133,,,
2.26E-05,93,78,129,,,
1.81E-05,91,108,133,,,
1.98E-05,92,92,129,,,
1.78E-05,91,120,131,,,
1.95E-05,95,46,127,,,
1.81E-05,91,115,136,,,
1.85E-05,94,31,135,,,
1.89E-05,94,35,136,,,
1.85E-05,92,34,137,,,
2.47E-05,94,75,138,,,
1.87E-05,93,97,138,,,
1.75E-05,95,128,138,,,
1.89E-05,91,89,139,,,
1.79E-05,92,16,141,,,
3.23E-05,94,42,143,,,
0.0001374,91,26,143,,,
1.95E-05,94,95,144,,,
2.10E-05,95,60,135,,,
1.94E-05,94,50,136,,,
1.80E-05,92,124,138,,,
2.66E-05,91,111,138,,,
2.54E-05,93,18,134,,,
1.88E-05,93,89,133,,,
1.87E-05,91,26,124,,,
1.79E-05,93,10,120,,,
1.90E-05,91,37,114,,,
1.86E-05,93,88,117,,,
1.80E-05,91,16,126,,,
2.50E-05,91,108,122,,,
1.78E-05,93,8,122,,,
2.03E-05,94,35,119,,,
1.72E-05,95,116,118,,,
1.90E-05,94,73,110,,,
1.79E-05,95,3,111,,,
1.96E-05,91,42,114,,,
1.77E-05,95,11,113,,,
1.84E-05,91,99,112,,,
1.98E-05,93,83,106,,,
1.88E-05,95,67,108,,,
1.89E-05,95,59,109,,,
1.96E-05,94,73,108,,,
1.83E-05,92,104,108,,,
1.85E-05,94,9,105,,,
1.91E-05,93,49,101,,,
1.91E-05,93,22,100,,,
1.73E-05,94,3,101,,,
1.95E-05,92,38,104,,,
1.86E-05,94,81,109,,,
1.76E-05,93,5,109,,,
1.74E-05,91,105,107,,,
1.80E-05,95,14,108,,,
1.87E-05,94,71,112,,,
1.78E-05,93,104,114,,,
1.86E-05,92,34,113,,,
1.87E-05,95,68,111,,,
2.06E-05,95,61,115,,,
1.88E-05,95,39,123,,,
1.79E-05,93,11,123,,,
1.90E-05,93,97,139,,,
1.87E-05,93,31,140,,,
1.84E-05,93,31,136,,,
1.87E-05,95,105,127,,,
2.01E-05,91,92,138,,,
2.78E-05,94,66,149,,,
1.97E-05,95,51,142,,,
1.96E-05,93,53,140,,,
2.13E-05,94,109,144,,,
1.79E-05,95,17,121,,,
1.86E-05,94,80,104,,,
1.84E-05,91,102,106,,,
2.17E-05,95,54,105,,,
1.96E-05,91,50,97,,,
1.90E-05,95,42,97,,,
1.88E-05,95,56,97,,,
2.01E-05,91,89,99,,,
1.82E-05,91,68,93,,,
2.22E-05,92,57,98,,,
1.93E-05,93,28,102,,,
1.83E-05,93,93,98,,,
2.04E-05,91,40,106,,,
1.77E-05,91,91,107,,,
1.75E-05,94,7,106,,,
1.87E-05,91,28,108,,,
1.76E-05,91,6,111,,,
1.90E-05,91,29,113,,,
1.76E-05,93,14,111,,,
1.82E-05,91,17,121,,,
1.79E-05,93,15,114,,,
2.27E-05,91,58,113,,,
1.85E-05,91,4,122,,,
3.01E-05,92,118,120,,,
1.77E-05,91,96,107,,,
1.83E-05,95,22,83,,,
1.79E-05,91,79,87,,,
1.77E-05,94,60,78,,,
1.83E-05,94,19,71,,,
1.78E-05,94,14,68,,,
1.97E-05,94,29,69,,,
1.83E-05,94,40,67,,,
1.89E-05,95,2,78,,,
1.89E-05,94,82,91,,,
1.74E-05,91,84,87,,,
1.96E-05,92,36,88,,,
1.86E-05,92,28,77,,,
1.78E-05,91,60,66,,,
1.77E-05,95,46,64,,,
1.74E-05,93,79,86,,,
1.74E-05,94,71,81,,,
1.83E-05,93,49,73,,,
1.77E-05,94,11,72,,,
1.77E-05,91,10,55,,,
2.59E-05,94,7,56,,,
1.92E-05,93,30,55,,,
1.81E-05,94,21,56,,,
1.72E-05,92,55,59,,,
1.75E-05,95,3,73,,,
2.34E-05,92,32,63,,,
1.73E-05,91,58,60,,,
1.78E-05,92,10,63,,,
2.43E-05,93,20,64,,,
1.87E-05,93,28,70,,,
1.90E-05,93,55,72,,,
2.24E-05,93,47,67,,,
1.76E-05,92,61,66,,,
1.76E-05,95,9,68,,,
1.89E-05,92,46,67,,,
1.92E-05,95,35,78,,,
1.84E-05,94,23,77,,,
1.73E-05,94,74,77,,,
1.74E-05,94,1,77,,,
1.86E-05,93,8,81,,,
1.85E-05,92,40,80,,,
1.92E-05,94,44,79,,,
1.81E-05,95,4,83,,,
1.95E-05,93,17,86,,,
1.89E-05,92,23,86,,,
3.98E-05,91,72,79,,,
1.93E-05,92,23,88,,,
1.88E-05,94,47,90,,,
1.76E-05,95,90,92,,,
1.92E-05,92,13,104,,,
1.76E-05,95,96,102,,,
2.46E-05,92,71,102,,,
1.79E-05,93,98,103,,,
1.95E-05,93,46,102,,,
1.79E-05,95,9,100,,,
1.92E-05,91,103,111,,,
1.77E-05,92,7,110,,,
2.14E-05,91,51,117,,,
1.99E-05,92,62,116,,,
1.74E-05,94,0,129,,,
1.86E-05,93,30,135,,,
1.93E-05,95,22,134,,,
3.05E-05,95,44,135,,,
1.91E-05,92,95,122,,,
1.96E-05,95,49,116,,,
1.82E-05,91,89,116,,,
2.18E-05,93,4,119,,,
2.18E-05,95,113,121,,,
2.07E-05,95,92,137,,,
2.21E-05,93,128,142,,,
2.38E-05,94,25,151,,,
2.81E-05,95,82,164,,,
2.82E-05,93,66,164,,,
2.61E-05,94,61,164,,,
2.03E-05,94,149,164,,,
4.93E-05,92,116,164,,,
2.13E-05,93,36,164,,,
2.90E-05,91,4,164,,,
2.18E-05,93,155,164,,,
2.22E-05,94,152,164,,,
1.90E-05,93,27,164,,,
2.17E-05,93,84,164,,,
2.19E-05,94,102,164,,,
2.95E-05,93,119,164,,,
2.03E-05,93,147,164,,,
1.96E-05,92,156,164,,,
2.63E-05,93,35,164,,,
2.19E-05,93,94,164,,,
2.01E-05,95,84,164,,,
2.84E-05,94,115,164,,,
3.27E-05,91,28,164,,,
2.69E-05,94,107,164,,,
2.30E-05,91,32,164,,,
1.94E-05,94,40,164,,,
2.57E-05,92,98,164,,,
3.48E-05,95,46,164,,,
2.67E-05,95,37,164,,,
2.87E-05,93,92,164,,,
2.35E-05,93,140,164,,,
2.80E-05,93,87,164,,,
1.92E-05,91,36,164,,,
1.82E-05,95,13,164,,,
1.97E-05,94,46,164,,,
1.86E-05,91,19,164,,,
2.75E-05,93,68,164,,,
2.31E-05,91,93,164,,,
2.68E-05,93,40,164,,,
2.83E-05,93,111,164,,,
1.95E-05,94,41,164,,,
2.58E-05,94,66,164,,,
2.01E-05,93,146,164,,,
2.55E-05,91,51,164,,,
2.29E-05,91,82,164,,,
2.18E-05,93,78,164,,,
2.67E-05,92,73,164,,,
7.93E-05,93,107,164,,,
1.84E-05,94,22,164,,,
2.19E-05,95,147,164,,,
2.55E-05,93,1,164,,,
2.12E-05,93,126,164,,,
2.90E-05,92,162,164,,,
4.19E-05,92,110,164,,,
2.65E-05,95,2,164,,,
2.56E-05,95,144,164,,,
2.59E-05,94,32,164,,,
1.90E-05,91,161,164,,,
3.26E-05,92,81,164,,,
2.22E-05,92,147,164,,,
1.78E-05,95,2,164,,,
2.34E-05,93,142,164,,,
2.65E-05,93,24,164,,,
2.15E-05,95,51,164,,,
1.90E-05,91,40,164,,,
