cas operacie,vlozene cislo,index prvku,dlzka zoznamu,,,
1.20E-06,10,10,20,,,
7.00E-07,5,5,19,,,
4.00E-07,1,1,17,,,
9.00E-07,7,7,18,,,
1.20E-06,12,12,24,,,
1.30E-06,15,15,24,,,
9.00E-07,7,7,25,,,
2.10E-06,21,21,26,,,
1.20E-06,6,6,25,,,
1.20E-06,9,9,24,,,
1.10E-06,10,10,29,,,
1.00E-06,10,10,28,,,
1.90E-06,23,23,30,,,
2.00E-06,17,17,39,,,
2.20E-06,27,27,41,,,
2.40E-06,25,25,41,,,
1.70E-06,22,22,38,,,
1.90E-06,25,25,39,,,
2.70E-06,30,30,40,,,
2.70E-06,35,35,41,,,
2.00E-06,26,26,40,,,
1.80E-06,23,23,39,,,
2.00E-06,25,25,38,,,
5.00E-07,0,0,47,,,
3.00E-07,0,0,43,,,
1.00E-06,7,7,41,,,
1.40E-06,13,13,48,,,
1.30E-06,13,13,48,,,
3.90E-06,46,46,52,,,
1.70E-06,14,14,38,,,
6.00E-07,1,1,20,,,
8.00E-07,5,5,15,,,
1.10E-06,5,5,11,,,
1.00E-06,4,4,8,,,
8.00E-07,4,4,10,,,
7.00E-07,1,1,12,,,
8.00E-07,5,5,9,,,
7.00E-07,5,5,7,,,
9.00E-07,5,5,10,,,
6.00E-07,4,4,8,,,
3.00E-07,0,0,8,,,
5.00E-07,3,3,8,,,
1.10E-06,9,9,10,,,
2.00E-06,1,1,6,,,
3.00E-07,0,0,3,,,
4.00E-07,0,0,1,,,
6.00E-07,3,3,4,,,
5.00E-07,2,2,8,,,
8.00E-07,3,3,5,,,
1.10E-06,6,6,7,,,
8.00E-07,2,2,4,,,
9.00E-07,4,4,13,,,
2.00E-06,16,16,18,,,
1.50E-06,14,14,16,,,
1.40E-06,12,12,35,,,
1.70E-06,20,20,35,,,
6.00E-07,4,4,36,,,
6.00E-07,3,3,30,,,
1.40E-06,15,15,35,,,
2.70E-06,29,29,34,,,
2.30E-06,29,29,40,,,
1.40E-06,17,17,39,,,
1.30E-06,14,14,42,,,
1.80E-06,14,14,38,,,
4.10E-06,40,40,42,,,
1.60E-06,17,17,37,,,
1.60E-06,10,10,37,,,
3.80E-06,30,30,36,,,
1.00E-06,6,6,27,,,
3.00E-07,0,0,27,,,
3.20E-06,22,22,25,,,
2.10E-06,24,24,27,,,
9.00E-07,6,6,24,,,
1.80E-06,19,19,24,,,
8.00E-07,3,3,26,,,
1.30E-06,11,11,27,,,
1.70E-06,17,17,25,,,
5.00E-07,1,1,21,,,
8.00E-07,7,7,25,,,
2.30E-06,20,20,29,,,
1.70E-06,22,22,31,,,
6.00E-07,3,3,39,,,
2.50E-06,23,23,35,,,
9.00E-07,4,4,35,,,
2.00E-06,21,21,36,,,
1.60E-06,17,17,36,,,
1.40E-06,13,13,37,,,
2.50E-06,23,23,37,,,
2.60E-06,30,30,49,,,
7.00E-07,4,4,56,,,
3.00E-06,31,31,55,,,
5.00E-07,1,1,51,,,
1.00E-06,5,5,55,,,
3.60E-06,34,34,61,,,
2.20E-06,25,25,59,,,
1.00E-06,10,10,62,,,
1.60E-06,12,12,60,,,
9.00E-07,5,5,62,,,
2.30E-06,27,27,54,,,
3.40E-06,37,37,53,,,
6.00E-07,5,5,55,,,
2.80E-06,39,39,58,,,
1.40E-06,15,15,51,,,
7.00E-07,4,4,56,,,
9.00E-07,7,7,60,,,
1.10E-06,12,12,58,,,
2.30E-06,27,27,58,,,
2.00E-06,26,26,57,,,
5.00E-07,2,2,58,,,
4.20E-06,50,50,58,,,
2.40E-06,30,30,58,,,
6.00E-06,55,55,59,,,
2.10E-06,20,20,62,,,
8.00E-07,5,5,67,,,
1.00E-06,9,9,68,,,
1.00E-06,9,9,70,,,
2.90E-06,30,30,71,,,
3.90E-06,46,46,68,,,
3.00E-06,41,41,69,,,
1.90E-06,25,25,70,,,
7.00E-07,5,5,72,,,
2.10E-06,26,26,71,,,
