cas operacie,index prvku,dlzka zoznamu,,,
1.02E-05,47,47,,,
1.27E-05,46,46,,,
3.50E-05,43,43,,,
1.08E-05,43,43,,,
1.03E-05,43,43,,,
1.03E-05,40,40,,,
1.37E-05,38,38,,,
1.00E-05,38,38,,,
1.03E-05,39,39,,,
1.03E-05,39,39,,,
1.06E-05,41,41,,,
1.04E-05,38,38,,,
1.03E-05,38,38,,,
1.02E-05,37,37,,,
1.81E-05,36,36,,,
1.14E-05,35,35,,,
1.07E-05,41,41,,,
1.01E-05,41,41,,,
1.59E-05,38,38,,,
1.35E-05,40,40,,,
1.76E-05,38,38,,,
1.81E-05,38,38,,,
1.32E-05,38,38,,,
1.06E-05,33,33,,,
1.16E-05,35,35,,,
1.03E-05,37,37,,,
1.03E-05,36,36,,,
1.00E-05,37,37,,,
1.01E-05,39,39,,,
1.01E-05,41,41,,,
1.26E-05,41,41,,,
1.02E-05,45,45,,,
1.02E-05,43,43,,,
1.01E-05,42,42,,,
1.02E-05,44,44,,,
1.04E-05,45,45,,,
1.11E-05,45,45,,,
1.01E-05,44,44,,,
1.02E-05,47,47,,,
1.02E-05,46,46,,,
1.02E-05,45,45,,,
1.03E-05,44,44,,,
1.03E-05,44,44,,,
1.54E-05,44,44,,,
1.04E-05,42,42,,,
1.03E-05,44,44,,,
1.06E-05,42,42,,,
1.03E-05,45,45,,,
1.07E-05,40,40,,,
1.06E-05,38,38,,,
1.08E-05,44,44,,,
1.03E-05,43,43,,,
1.72E-05,45,45,,,
1.04E-05,46,46,,,
1.04E-05,45,45,,,
1.04E-05,50,50,,,
1.43E-05,52,52,,,
1.14E-05,51,51,,,
1.13E-05,53,53,,,
2.25E-05,51,51,,,
1.15E-05,50,50,,,
1.12E-05,48,48,,,
1.75E-05,47,47,,,
1.53E-05,46,46,,,
1.73E-05,46,46,,,
1.66E-05,47,47,,,
1.35E-05,46,46,,,
2.40E-05,51,51,,,
2.00E-05,48,48,,,
1.72E-05,49,49,,,
1.55E-05,46,46,,,
1.61E-05,48,48,,,
1.59E-05,51,51,,,
1.63E-05,50,50,,,
1.19E-05,49,49,,,
1.56E-05,50,50,,,
1.94E-05,50,50,,,
1.55E-05,50,50,,,
1.62E-05,50,50,,,
1.69E-05,47,47,,,
1.56E-05,47,47,,,
1.35E-05,47,47,,,
1.37E-05,46,46,,,
1.18E-05,46,46,,,
1.15E-05,45,45,,,
1.13E-05,45,45,,,
2.11E-05,46,46,,,
1.35E-05,50,50,,,
1.59E-05,52,52,,,
2.30E-05,55,55,,,
1.28E-05,57,57,,,
1.13E-05,60,60,,,
1.13E-05,57,57,,,
2.39E-05,55,55,,,
1.18E-05,55,55,,,
1.13E-05,54,54,,,
1.15E-05,54,54,,,
1.15E-05,54,54,,,
1.81E-05,54,54,,,
1.14E-05,53,53,,,
1.14E-05,51,51,,,
1.12E-05,51,51,,,
1.14E-05,50,50,,,
1.54E-05,49,49,,,
1.15E-05,51,51,,,
1.17E-05,51,51,,,
1.11E-05,49,49,,,
1.13E-05,50,50,,,
1.15E-05,49,49,,,
1.69E-05,47,47,,,
1.18E-05,48,48,,,
