cas operacie,vlozene cislo,priorita,velkost frontu,,,
2.10E-06,6,6583,38,,,
1.60E-06,32,4479,34,,,
1.70E-06,11,1757,34,,,
1.60E-06,26,400,34,,,
1.90E-06,31,1065,35,,,
3.00E-06,30,6472,33,,,
2.70E-06,22,3689,34,,,
3.00E-06,4,8826,35,,,
2.80E-06,32,269,36,,,
2.90E-06,18,1457,37,,,
2.20E-06,12,5781,37,,,
3.00E-06,28,1465,38,,,
2.00E-06,28,7355,36,,,
1.80E-06,17,8203,30,,,
1.70E-06,23,3398,31,,,
2.70E-06,15,1449,32,,,
2.80E-06,1,4550,33,,,
2.90E-06,8,7133,34,,,
1.70E-06,20,1310,34,,,
2.70E-06,15,888,35,,,
2.90E-06,16,3211,36,,,
2.20E-06,21,8201,36,,,
1.80E-06,33,2072,36,,,
3.10E-06,30,6550,37,,,
2.20E-06,12,7564,37,,,
1.70E-06,1,3093,37,,,
3.00E-06,5,6071,38,,,
2.10E-06,34,3956,38,,,
1.60E-06,19,1706,33,,,
2.80E-06,33,7887,32,,,
1.70E-06,33,7025,32,,,
1.80E-06,1,7832,30,,,
1.70E-06,6,1771,31,,,
1.80E-06,3,3632,31,,,
1.50E-06,9,9975,32,,,
1.80E-06,21,5051,31,,,
2.20E-06,10,8453,32,,,
1.70E-06,34,7758,32,,,
1.70E-06,25,3192,32,,,
1.60E-06,7,3128,29,,,
1.90E-06,34,4763,30,,,
1.90E-06,28,8238,31,,,
2.10E-06,14,5066,32,,,
1.80E-06,11,1596,31,,,
1.60E-06,10,4409,28,,,
1.60E-06,6,2178,29,,,
2.00E-06,14,5597,29,,,
1.70E-06,33,2666,30,,,
2.00E-06,35,6317,30,,,
1.50E-06,26,9933,31,,,
1.50E-06,11,9730,32,,,
1.50E-06,35,9687,33,,,
1.90E-06,7,6161,34,,,
1.70E-06,25,5039,34,,,
1.80E-06,23,553,35,,,
2.20E-06,12,8163,36,,,
1.60E-06,22,9277,37,,,
1.70E-06,30,1282,37,,,
1.70E-06,32,2196,36,,,
1.50E-06,35,9258,37,,,
2.00E-06,7,7686,37,,,
1.70E-06,13,2257,37,,,
1.90E-06,17,8109,37,,,
2.20E-06,15,6827,37,,,
1.80E-06,26,5861,38,,,
1.80E-06,18,701,38,,,
3.10E-06,22,5511,39,,,
1.80E-06,26,2105,39,,,
3.90E-06,29,573,40,,,
2.90E-06,6,2463,41,,,
1.60E-06,12,4584,39,,,
2.10E-06,15,2729,37,,,
1.60E-06,12,5257,36,,,
1.60E-06,25,1232,37,,,
2.90E-06,31,4829,35,,,
1.90E-06,34,7942,35,,,
1.80E-06,31,6569,35,,,
2.80E-06,16,4599,36,,,
1.80E-06,19,5448,36,,,
1.80E-06,10,5012,35,,,
1.80E-06,34,523,36,,,
1.70E-06,10,1070,36,,,
1.80E-06,7,5411,35,,,
2.10E-06,9,6616,36,,,
1.80E-06,17,3834,36,,,
3.00E-06,13,8149,37,,,
1.80E-06,4,6692,36,,,
1.80E-06,8,2324,37,,,
1.70E-06,3,78,36,,,
2.00E-06,12,8190,36,,,
1.70E-06,31,1053,37,,,
1.70E-06,35,1550,37,,,
2.90E-06,13,5962,38,,,
2.90E-06,10,3145,39,,,
2.90E-06,1,593,40,,,
2.20E-06,33,7784,40,,,
1.80E-06,10,2997,38,,,
1.90E-06,4,7205,33,,,
1.80E-06,22,148,32,,,
1.80E-06,19,2111,32,,,
1.70E-06,23,616,33,,,
1.70E-06,18,1615,33,,,
1.70E-06,8,7035,32,,,
1.70E-06,6,1109,32,,,
1.80E-06,13,1208,32,,,
2.20E-06,10,2137,33,,,
2.40E-06,14,3941,33,,,
2.10E-06,27,7691,33,,,
1.80E-06,28,4642,33,,,
2.80E-06,9,1803,34,,,
2.20E-06,13,7195,34,,,
1.10E-05,3,5290,35,,,
2.10E-06,17,9264,35,,,
2.10E-06,5,7717,35,,,
2.90E-06,18,2700,29,,,
1.70E-06,35,5564,27,,,
1.70E-06,27,6079,27,,,
1.80E-06,13,8441,27,,,
1.70E-06,33,4069,28,,,
1.70E-06,20,7195,28,,,
1.80E-06,2,617,29,,,
1.80E-06,1,3244,29,,,
2.20E-06,33,7905,29,,,
2.90E-06,16,3535,30,,,
2.80E-06,27,446,31,,,
1.80E-06,7,1554,31,,,
1.40E-06,32,9797,32,,,
2.80E-06,12,433,33,,,
3.00E-06,17,6657,34,,,
3.20E-06,9,3429,35,,,
3.00E-06,33,661,36,,,
3.00E-06,12,2361,37,,,
2.10E-06,29,2751,37,,,
2.20E-06,30,2762,36,,,
2.20E-06,12,3441,37,,,
2.10E-06,29,6305,36,,,
1.70E-06,8,196,36,,,
1.40E-06,12,9164,33,,,
1.50E-06,34,1752,34,,,
1.90E-06,23,3451,30,,,
1.70E-06,24,6612,29,,,
1.80E-06,21,5316,30,,,
1.50E-06,26,8569,27,,,
1.60E-06,15,72,26,,,
2.00E-06,15,1717,27,,,
2.00E-06,31,2579,27,,,
1.90E-06,5,3354,28,,,
2.00E-06,30,1823,29,,,
1.90E-06,15,7723,28,,,
1.60E-06,15,468,27,,,
1.80E-06,30,9180,28,,,
1.60E-06,18,275,27,,,
1.70E-06,27,6834,24,,,
2.80E-06,29,503,25,,,
1.70E-06,10,5447,23,,,
2.10E-06,20,9564,24,,,
1.70E-06,13,3269,25,,,
1.70E-06,19,6493,24,,,
1.70E-06,3,6451,25,,,
2.10E-06,25,6548,25,,,
2.70E-06,24,3795,26,,,
2.10E-06,13,8675,25,,,
1.70E-06,13,3399,23,,,
1.70E-06,34,917,22,,,
2.00E-06,9,6743,23,,,
1.70E-06,25,40,24,,,
2.20E-06,25,1314,25,,,
2.10E-06,7,3034,26,,,
2.20E-06,6,9603,26,,,
2.80E-06,14,751,27,,,
2.90E-06,20,7807,28,,,
3.00E-06,30,2685,29,,,
2.20E-06,6,2216,29,,,
2.10E-06,8,5769,29,,,
1.70E-06,20,1578,29,,,
2.70E-06,3,445,30,,,
2.80E-06,15,151,31,,,
3.00E-06,13,2109,32,,,
2.20E-06,3,2548,32,,,
2.80E-06,8,72,33,,,
1.70E-06,32,9799,34,,,
3.00E-06,10,2157,35,,,
1.50E-06,15,8916,36,,,
1.50E-06,9,6528,36,,,
1.40E-06,26,3761,36,,,
1.40E-06,1,3780,35,,,
1.80E-06,10,31,36,,,
1.60E-06,9,4042,37,,,
1.40E-06,12,5803,38,,,
1.90E-06,28,1663,38,,,
2.20E-06,16,2631,38,,,
1.40E-06,6,4524,39,,,
1.50E-06,23,1,39,,,
1.60E-06,18,1458,39,,,
1.40E-06,25,9176,40,,,
2.00E-06,18,2371,40,,,
2.00E-06,30,2469,40,,,
1.50E-06,18,5036,40,,,
1.60E-06,5,756,41,,,
1.50E-06,34,8494,42,,,
1.50E-06,30,3338,42,,,
1.40E-06,3,6592,43,,,
1.40E-06,28,3679,43,,,
1.60E-06,25,1136,44,,,
1.80E-06,8,850,44,,,
3.00E-06,28,3233,43,,,
1.40E-06,18,7948,43,,,
1.40E-06,17,9894,44,,,
1.80E-06,20,454,45,,,
1.40E-06,32,9009,45,,,
1.40E-06,3,9163,46,,,
1.70E-06,20,580,46,,,
1.40E-06,23,9732,46,,,
1.80E-06,7,7209,47,,,
1.70E-06,20,2005,47,,,
1.70E-06,17,1168,48,,,
1.50E-06,24,2792,45,,,
1.40E-06,1,4091,46,,,
1.50E-06,29,8503,47,,,
2.10E-06,10,3721,47,,,
1.50E-06,10,4027,48,,,
1.60E-06,24,2724,48,,,
1.80E-06,11,1504,49,,,
1.40E-06,7,5868,47,,,
1.50E-06,19,3762,48,,,
1.40E-06,23,8327,48,,,
1.40E-06,22,6813,49,,,
1.80E-06,3,2857,48,,,
1.40E-06,6,8794,49,,,
1.70E-06,26,255,50,,,
3.00E-06,9,3821,51,,,
1.50E-06,15,6841,52,,,
1.50E-06,33,9470,50,,,
1.40E-06,16,8586,51,,,
1.80E-06,2,2790,52,,,
1.70E-06,5,1916,53,,,
1.70E-06,15,3440,52,,,
1.40E-06,14,9757,53,,,
1.70E-06,17,739,54,,,
2.00E-06,16,582,55,,,
1.80E-06,14,155,55,,,
1.80E-06,18,163,55,,,
3.00E-06,28,765,56,,,
1.40E-06,9,6507,57,,,
2.90E-06,30,3100,58,,,
1.40E-06,30,6257,57,,,
2.10E-06,4,2123,58,,,
1.40E-06,1,5550,59,,,
3.20E-06,31,8490,60,,,
1.70E-06,23,2988,59,,,
1.50E-06,16,7894,59,,,
1.80E-06,1,535,60,,,
1.60E-06,12,7471,61,,,
1.60E-06,32,6810,58,,,
1.50E-06,11,6482,59,,,
1.60E-06,26,2586,60,,,
1.60E-06,23,2245,61,,,
1.80E-06,11,1201,62,,,
1.50E-06,23,5562,61,,,
2.80E-06,30,2333,60,,,
2.80E-06,4,1785,61,,,
1.40E-06,4,7458,62,,,
1.60E-06,11,2190,58,,,
1.40E-06,2,6707,58,,,
1.60E-06,4,449,59,,,
2.00E-06,5,666,60,,,
1.50E-06,21,9150,60,,,
1.40E-06,20,6574,61,,,
1.40E-06,14,6789,60,,,
1.50E-06,11,2203,61,,,
1.50E-06,19,8530,58,,,
1.70E-06,23,337,58,,,
4.00E-06,25,2752,58,,,
2.10E-06,15,1201,58,,,
3.30E-06,32,2144,55,,,
2.50E-06,23,5100,52,,,
2.50E-06,21,4305,51,,,
3.10E-06,4,5478,52,,,
2.80E-06,8,4870,53,,,
3.00E-06,27,6035,53,,,
4.10E-06,32,1023,54,,,
2.40E-06,13,4982,53,,,
2.60E-06,26,1275,53,,,
2.70E-06,35,596,53,,,
2.80E-06,26,5894,52,,,
2.20E-06,11,5151,49,,,
2.10E-06,4,1992,49,,,
3.60E-06,33,7598,47,,,
4.70E-06,8,4478,48,,,
2.60E-06,26,3307,45,,,
2.00E-06,13,9583,45,,,
3.00E-06,23,1902,46,,,
2.50E-06,34,8535,45,,,
2.50E-06,23,5166,46,,,
2.60E-06,4,8562,46,,,
2.40E-06,24,6109,47,,,
2.50E-06,11,2442,48,,,
3.10E-06,15,3860,49,,,
2.80E-06,15,6275,49,,,
2.40E-06,15,3163,49,,,
1.60E-06,16,8374,50,,,
2.30E-06,31,5975,51,,,
1.80E-06,33,3015,51,,,
1.80E-06,2,1168,52,,,
1.50E-06,23,9760,53,,,
1.50E-06,34,8239,53,,,
1.90E-06,24,2360,54,,,
2.80E-06,4,9278,53,,,
2.50E-06,14,9610,52,,,
3.20E-06,3,7780,53,,,
2.60E-06,4,2380,54,,,
2.20E-06,35,9696,49,,,
2.30E-06,27,6318,50,,,
3.20E-06,2,241,51,,,
1.70E-06,22,3482,47,,,
2.00E-06,23,5388,48,,,
1.90E-06,9,4278,43,,,
1.70E-06,17,725,42,,,
1.50E-06,28,9785,40,,,
1.70E-06,27,4375,40,,,
1.60E-06,16,5579,40,,,
2.00E-06,22,5724,41,,,
2.00E-06,1,6198,42,,,
1.80E-06,16,1045,42,,,
1.80E-06,14,1034,43,,,
2.20E-06,23,4858,44,,,
1.50E-06,13,9411,45,,,
1.70E-06,20,235,45,,,
2.20E-06,22,7702,46,,,
3.00E-06,9,5249,47,,,
2.10E-06,34,3845,47,,,
1.50E-06,21,9574,46,,,
1.80E-06,2,2397,47,,,
2.20E-06,11,5255,48,,,
1.70E-06,33,108,48,,,
3.10E-06,1,1549,49,,,
1.40E-06,35,6401,49,,,
1.40E-06,13,7174,50,,,
2.10E-06,23,3508,51,,,
3.10E-06,9,3656,52,,,
1.40E-06,22,8342,53,,,
1.60E-06,15,8270,54,,,
2.20E-06,25,3744,53,,,
1.80E-06,7,9554,54,,,
1.80E-06,23,3686,53,,,
1.80E-06,33,303,54,,,
1.60E-06,3,4476,51,,,
1.70E-06,3,2417,44,,,
1.60E-06,29,8640,43,,,
1.50E-06,18,1628,43,,,
1.60E-06,3,978,44,,,
1.60E-06,31,707,44,,,
2.00E-06,4,7485,45,,,
1.60E-06,32,6195,44,,,
3.70E-06,27,6677,45,,,
2.00E-06,29,6718,46,,,
2.10E-06,2,7639,47,,,
1.70E-06,15,5287,47,,,
1.70E-06,3,4194,47,,,
1.50E-06,20,2765,44,,,
1.80E-06,29,2690,41,,,
3.10E-06,1,6962,42,,,
1.70E-06,4,2314,42,,,
3.00E-06,5,8591,43,,,
1.80E-06,7,2691,41,,,
2.20E-06,16,3460,42,,,
1.80E-06,1,1979,43,,,
2.90E-06,11,2487,44,,,
2.20E-06,31,3641,44,,,
2.80E-06,23,973,45,,,
2.10E-06,26,4054,44,,,
1.80E-06,22,1183,45,,,
3.00E-06,35,6949,46,,,
2.00E-06,22,4697,45,,,
2.00E-06,1,6875,44,,,
2.20E-06,35,4341,45,,,
1.70E-06,20,4053,46,,,
2.20E-06,18,5867,46,,,
2.20E-06,5,5475,46,,,
3.00E-06,27,5478,47,,,
2.70E-06,16,1704,48,,,
1.50E-06,13,8339,49,,,
1.80E-06,33,3746,47,,,
1.80E-06,6,708,42,,,
2.70E-06,35,46,43,,,
3.00E-06,19,263,44,,,
3.00E-06,31,2450,45,,,
2.20E-06,13,602,45,,,
2.10E-06,35,8507,45,,,
1.40E-06,1,9772,45,,,
2.10E-06,22,8755,46,,,
1.90E-06,1,4292,45,,,
1.70E-06,27,342,43,,,
1.70E-06,26,6864,42,,,
1.60E-06,6,1726,41,,,
1.60E-06,30,2613,41,,,
1.60E-06,27,3480,41,,,
1.50E-06,28,759,41,,,
2.00E-06,20,7005,42,,,
1.90E-06,24,2119,43,,,
1.80E-06,13,4580,37,,,
2.20E-06,21,7947,38,,,
1.70E-06,11,9137,37,,,
1.80E-06,13,3496,38,,,
2.20E-06,18,9569,38,,,
1.70E-06,11,7386,38,,,
1.70E-06,32,2319,39,,,
2.80E-06,29,955,40,,,
3.10E-06,1,5359,41,,,
3.00E-06,17,6039,42,,,
1.90E-06,26,7753,40,,,
1.80E-06,33,4317,40,,,
2.10E-06,34,9450,41,,,
1.70E-06,7,6228,41,,,
1.70E-06,11,428,42,,,
2.30E-06,29,7266,42,,,
1.70E-06,2,4912,42,,,
2.80E-06,5,4435,43,,,
1.70E-06,4,2830,43,,,
3.00E-06,3,6200,44,,,
3.10E-06,15,7909,45,,,
1.50E-06,7,7974,46,,,
1.70E-06,17,240,45,,,
1.80E-06,1,4361,45,,,
2.60E-06,4,7603,42,,,
2.40E-06,19,5229,41,,,
2.40E-06,20,9271,41,,,
3.20E-06,30,318,41,,,
2.60E-06,26,1372,41,,,
3.30E-06,17,7076,41,,,
4.20E-06,29,5922,42,,,
2.60E-06,23,6421,41,,,
2.20E-06,34,1029,42,,,
4.20E-06,2,6605,43,,,
2.50E-06,4,3796,42,,,
2.40E-06,18,2546,43,,,
2.80E-06,25,1986,40,,,
2.60E-06,8,4068,41,,,
2.70E-06,31,3101,40,,,
2.70E-06,12,3957,41,,,
2.50E-06,5,2180,41,,,
2.30E-06,32,3044,41,,,
2.40E-06,21,142,41,,,
2.40E-06,2,678,41,,,
2.90E-06,34,4467,41,,,
2.50E-06,19,3216,39,,,
2.30E-06,35,24,40,,,
2.70E-06,8,4334,41,,,
2.70E-06,28,4115,41,,,
2.80E-06,27,1831,41,,,
3.30E-06,7,2708,42,,,
2.50E-06,28,451,38,,,
2.00E-06,19,9904,39,,,
2.70E-06,18,6991,40,,,
2.30E-06,2,2091,37,,,
2.40E-06,16,1892,37,,,
2.20E-06,22,2399,32,,,
3.10E-06,22,3138,33,,,
3.00E-06,4,5534,33,,,
2.60E-06,15,422,34,,,
3.30E-06,33,4084,35,,,
3.10E-06,17,7022,35,,,
2.30E-06,26,902,35,,,
3.30E-06,1,943,36,,,
2.30E-06,10,116,36,,,
3.30E-06,2,7388,35,,,
2.80E-06,27,5786,36,,,
2.60E-06,8,5456,36,,,
2.30E-06,6,4062,37,,,
2.70E-06,33,8819,34,,,
2.50E-06,14,6983,35,,,
2.20E-06,1,9979,35,,,
3.10E-06,1,4328,35,,,
2.20E-06,27,1685,36,,,
3.00E-06,14,5055,37,,,
3.30E-06,29,6242,38,,,
4.30E-06,6,402,39,,,
4.30E-06,15,7094,40,,,
3.40E-06,34,2106,40,,,
4.50E-06,25,7139,41,,,
3.20E-06,2,6899,40,,,
1.70E-06,2,8374,36,,,
2.50E-06,33,6382,37,,,
2.50E-06,31,6412,38,,,
2.10E-06,14,9319,39,,,
2.50E-06,26,5590,38,,,
5.40E-06,19,8378,37,,,
2.00E-06,15,6316,35,,,
2.30E-06,2,7424,36,,,
1.70E-06,10,4854,35,,,
2.30E-06,8,9794,30,,,
2.80E-06,11,3747,31,,,
1.80E-06,14,3060,31,,,
1.70E-06,33,2793,31,,,
2.80E-06,1,812,32,,,
1.80E-06,5,1368,32,,,
3.00E-06,31,5175,33,,,
2.10E-06,1,3082,33,,,
1.80E-06,10,743,33,,,
1.60E-06,27,9951,34,,,
3.00E-06,19,7488,35,,,
3.30E-06,28,4759,36,,,
2.90E-06,14,5768,37,,,
2.90E-06,22,3414,38,,,
3.00E-06,18,1180,39,,,
1.70E-06,7,222,39,,,
2.20E-06,3,4345,39,,,
1.50E-06,1,8829,37,,,
1.80E-06,2,7870,38,,,
2.00E-06,6,1181,38,,,
3.70E-06,7,7016,39,,,
2.00E-06,34,4914,40,,,
1.50E-06,25,6273,41,,,
1.40E-06,7,9421,42,,,
1.70E-06,10,1137,43,,,
1.80E-06,4,353,43,,,
2.20E-06,27,5326,43,,,
2.10E-06,20,1735,44,,,
2.10E-06,12,2737,44,,,
1.80E-06,1,2681,43,,,
1.80E-06,2,1416,41,,,
1.70E-06,2,1892,40,,,
1.50E-06,13,7806,41,,,
2.20E-06,4,8320,38,,,
1.70E-06,34,1912,38,,,
1.70E-06,28,7129,38,,,
1.80E-06,20,4673,36,,,
1.80E-06,10,899,36,,,
2.20E-06,7,6920,37,,,
2.10E-06,33,1702,38,,,
2.20E-06,6,6474,38,,,
1.70E-06,34,3415,38,,,
1.80E-06,16,4284,38,,,
1.80E-06,3,799,36,,,
2.20E-06,8,1521,37,,,
2.10E-06,29,6756,37,,,
2.10E-06,13,2547,38,,,
1.70E-06,3,2131,37,,,
2.10E-06,16,7525,38,,,
1.50E-06,15,9676,38,,,
2.20E-06,13,8839,39,,,
2.70E-06,35,3999,40,,,
1.80E-06,16,1882,39,,,
1.80E-06,14,305,38,,,
1.70E-06,33,219,37,,,
1.60E-06,23,2817,36,,,
1.80E-06,13,1334,37,,,
2.00E-06,23,5373,37,,,
1.50E-06,22,9649,37,,,
1.70E-06,4,1701,38,,,
1.70E-06,14,4434,38,,,
1.80E-06,25,5430,34,,,
2.70E-06,5,2668,35,,,
3.00E-06,27,4229,36,,,
2.70E-06,21,635,37,,,
3.00E-06,3,8169,38,,,
1.80E-06,34,9688,39,,,
1.80E-06,29,866,39,,,
4.10E-06,6,6565,40,,,
2.90E-06,17,3671,41,,,
2.10E-06,16,7316,40,,,
1.70E-06,32,3173,41,,,
1.70E-06,35,1197,39,,,
2.00E-06,3,6628,39,,,
1.80E-06,11,2698,38,,,
1.50E-06,34,2539,37,,,
1.60E-06,26,290,37,,,
1.60E-06,29,6053,37,,,
1.50E-06,20,9914,38,,,
1.70E-06,6,3345,39,,,
1.40E-06,31,8910,39,,,
3.00E-06,33,7161,37,,,
1.80E-06,7,8882,35,,,
1.60E-06,24,6301,33,,,
1.70E-06,32,2405,34,,,
2.00E-06,9,7525,34,,,
1.80E-06,11,630,35,,,
2.00E-06,7,8675,33,,,
1.80E-06,20,8671,34,,,
2.10E-06,23,8802,34,,,
1.80E-06,14,6657,34,,,
1.80E-06,5,6459,35,,,
1.70E-06,11,2038,35,,,
1.70E-06,28,3203,35,,,
1.60E-06,18,9829,36,,,
2.60E-06,5,5351,37,,,
1.80E-06,19,1865,37,,,
2.20E-06,32,2920,38,,,
1.80E-06,35,8018,28,,,
1.60E-06,6,3845,27,,,
1.80E-06,30,4391,23,,,
1.70E-06,12,8796,23,,,
1.80E-06,11,3710,22,,,
2.20E-06,29,9345,23,,,
1.70E-06,19,2282,23,,,
2.10E-06,32,5773,24,,,
3.10E-06,2,5061,25,,,
3.00E-06,4,9591,26,,,
3.00E-06,9,5606,27,,,
3.00E-06,16,8689,28,,,
1.70E-06,20,1222,28,,,
3.00E-06,13,2231,29,,,
2.90E-06,26,5037,30,,,
1.70E-06,23,2927,29,,,
2.20E-06,27,5912,30,,,
1.40E-06,29,9698,27,,,
1.50E-06,1,2479,27,,,
2.00E-06,12,4059,28,,,
2.20E-06,7,7794,29,,,
1.90E-06,16,4567,29,,,
1.70E-06,27,2120,30,,,
1.90E-06,10,7075,28,,,
2.00E-06,25,6577,29,,,
1.80E-06,24,1547,30,,,
2.10E-06,11,8205,30,,,
1.80E-06,15,1046,31,,,
3.00E-06,30,2095,32,,,
2.80E-06,32,170,33,,,
1.50E-06,29,8438,34,,,
3.00E-06,31,7272,35,,,
2.20E-06,18,3255,35,,,
3.00E-06,10,7172,36,,,
3.20E-06,14,4253,37,,,
1.50E-06,25,9379,38,,,
2.90E-06,27,1580,39,,,
2.30E-06,6,6752,40,,,
2.90E-06,10,1531,41,,,
2.30E-06,22,4452,39,,,
1.40E-06,21,7823,40,,,
1.50E-06,6,5994,40,,,
2.00E-06,10,3651,41,,,
2.20E-06,19,3539,42,,,
1.50E-06,22,9118,39,,,
1.50E-06,18,5969,40,,,
1.60E-06,14,85,41,,,
1.60E-06,30,7288,42,,,
1.50E-06,23,971,41,,,
1.60E-06,19,1664,41,,,
1.60E-06,34,3463,41,,,
2.00E-06,31,5393,42,,,
1.50E-06,3,4279,42,,,
1.80E-06,3,2758,43,,,
1.40E-06,13,7776,44,,,
1.60E-06,35,6173,44,,,
1.70E-06,30,320,44,,,
1.60E-06,19,2330,44,,,
1.60E-06,12,9882,44,,,
1.70E-06,30,3662,45,,,
2.00E-06,9,5340,46,,,
1.80E-06,5,2857,47,,,
1.80E-06,13,514,48,,,
1.80E-06,10,453,49,,,
2.80E-06,2,385,50,,,
3.00E-06,16,2330,51,,,
1.40E-06,19,5734,51,,,
2.10E-06,27,2189,52,,,
1.60E-06,35,655,48,,,
1.50E-06,23,8631,48,,,
1.40E-06,26,7412,48,,,
1.50E-06,16,2728,49,,,
1.50E-06,15,6286,50,,,
2.00E-06,12,3391,51,,,
1.70E-06,35,201,52,,,
1.70E-06,15,1044,52,,,
1.90E-06,19,2722,53,,,
2.10E-06,27,2533,54,,,
1.50E-06,27,6026,55,,,
1.70E-06,22,129,56,,,
1.50E-06,17,6490,57,,,
1.70E-06,1,5406,58,,,
3.10E-06,2,3937,59,,,
2.10E-06,19,768,57,,,
1.70E-06,25,804,56,,,
1.80E-06,4,63,56,,,
1.40E-06,32,9935,57,,,
1.80E-06,23,6167,58,,,
2.00E-06,20,1568,59,,,
1.80E-06,5,594,58,,,
1.80E-06,13,1756,54,,,
1.90E-06,19,2552,54,,,
1.60E-06,20,6379,55,,,
1.90E-06,7,2629,52,,,
1.80E-06,24,1177,53,,,
2.80E-06,14,13,52,,,
1.60E-06,22,9847,53,,,
2.20E-06,9,4058,54,,,
1.60E-06,28,9287,55,,,
2.10E-06,21,7011,51,,,
2.70E-06,8,2457,50,,,
2.20E-06,33,6953,51,,,
2.90E-06,16,3641,52,,,
4.40E-06,1,1444,53,,,
3.30E-06,7,852,54,,,
3.50E-06,18,2034,54,,,
2.50E-06,31,9472,55,,,
1.90E-06,34,2370,52,,,
2.00E-06,17,4688,53,,,
1.80E-06,23,835,54,,,
1.80E-06,23,546,55,,,
2.20E-06,32,4162,55,,,
2.10E-06,19,4559,54,,,
1.80E-06,22,249,53,,,
1.60E-06,4,6970,53,,,
1.70E-06,7,5174,53,,,
1.70E-06,30,1711,54,,,
2.10E-06,27,4419,55,,,
1.40E-06,28,7751,55,,,
1.40E-06,17,8766,56,,,
1.60E-06,9,3356,54,,,
1.50E-06,3,7180,55,,,
1.60E-06,14,4859,55,,,
2.20E-06,9,1768,56,,,
2.10E-06,26,4932,56,,,
1.70E-06,26,544,57,,,
2.10E-06,26,1170,58,,,
2.10E-06,17,4618,59,,,
1.50E-06,20,7353,59,,,
1.50E-06,32,6993,57,,,
1.90E-06,21,8634,58,,,
1.90E-06,12,6879,57,,,
3.50E-06,2,8261,58,,,
1.70E-06,34,1668,59,,,
3.10E-06,19,908,58,,,
1.70E-06,24,4320,58,,,
1.80E-06,12,8202,59,,,
3.40E-06,27,3055,60,,,
5.40E-06,12,918,61,,,
2.40E-06,2,6188,60,,,
2.20E-06,11,6422,60,,,
1.70E-06,23,2827,61,,,
2.80E-06,4,2635,62,,,
2.70E-06,32,2634,63,,,
2.90E-06,25,4719,64,,,
3.00E-06,17,6106,65,,,
1.50E-06,21,6458,65,,,
1.40E-06,18,8296,65,,,
1.80E-06,35,1262,66,,,
1.80E-06,4,2591,64,,,
1.60E-06,34,2106,63,,,
1.60E-06,10,4286,63,,,
1.70E-06,26,3096,64,,,
2.00E-06,3,5966,65,,,
1.90E-06,16,4477,65,,,
1.50E-06,5,8027,65,,,
1.80E-06,19,2372,66,,,
1.80E-06,18,777,66,,,
1.40E-06,33,8285,67,,,
1.40E-06,12,8424,68,,,
1.80E-06,23,520,69,,,
1.60E-06,17,9209,69,,,
1.80E-06,31,228,70,,,
2.20E-06,35,5426,71,,,
1.70E-06,34,4462,70,,,
1.80E-06,24,4369,71,,,
1.70E-06,27,1951,70,,,
1.70E-06,20,1377,71,,,
1.70E-06,13,4299,68,,,
1.80E-06,2,3202,68,,,
1.50E-06,8,5109,67,,,
1.60E-06,7,4640,67,,,
1.03E-05,15,671,65,,,
4.50E-06,34,2653,66,,,
4.40E-06,11,762,67,,,
3.00E-06,31,1786,67,,,
2.80E-06,11,2557,64,,,
1.80E-06,30,7087,64,,,
1.80E-06,9,3967,64,,,
1.50E-06,31,9713,59,,,
1.80E-06,10,4282,60,,,
1.70E-06,8,4478,60,,,
1.80E-06,16,2604,61,,,
2.20E-06,22,5841,62,,,
2.10E-06,4,5786,62,,,
3.10E-06,14,5617,63,,,
1.50E-06,30,8271,59,,,
1.50E-06,1,9700,59,,,
2.80E-06,32,5495,59,,,
2.70E-06,10,496,60,,,
1.40E-06,16,8422,58,,,
1.50E-06,29,8923,53,,,
1.80E-06,8,7946,46,,,
1.70E-06,34,1951,46,,,
1.80E-06,29,419,46,,,
1.80E-06,26,3533,46,,,
2.10E-06,2,5033,47,,,
2.20E-06,10,7842,47,,,
1.70E-06,29,6518,45,,,
1.80E-06,15,2451,45,,,
1.60E-06,19,3715,43,,,
2.00E-06,3,8418,44,,,
1.70E-06,31,2167,45,,,
1.50E-06,33,6649,44,,,
1.70E-06,34,2647,45,,,
1.80E-06,5,1904,46,,,
2.20E-06,34,2733,47,,,
1.70E-06,3,1387,48,,,
2.80E-06,35,1062,49,,,
2.70E-06,35,966,50,,,
1.50E-06,33,8702,50,,,
2.20E-06,17,1385,51,,,
1.50E-06,14,9398,52,,,
2.90E-06,26,2469,53,,,
3.10E-06,16,960,54,,,
1.40E-06,25,3956,55,,,
1.80E-06,29,867,54,,,
1.60E-06,20,7562,53,,,
1.50E-06,33,6834,54,,,
1.40E-06,12,9163,55,,,
1.50E-06,1,4312,56,,,
1.50E-06,15,3956,56,,,
1.70E-06,9,7065,57,,,
1.60E-06,21,1446,57,,,
1.40E-06,30,6791,58,,,
3.00E-06,18,1742,59,,,
1.40E-06,22,5331,60,,,
1.40E-06,24,3926,61,,,
1.50E-06,29,7954,59,,,
1.50E-06,10,9257,60,,,
1.40E-06,1,3891,61,,,
1.50E-06,6,9100,62,,,
1.50E-06,13,8133,63,,,
1.60E-06,28,1107,64,,,
1.40E-06,19,9347,65,,,
3.00E-06,19,9560,64,,,
2.50E-06,33,2325,63,,,
2.50E-06,19,2531,62,,,
2.30E-06,25,3942,62,,,
2.30E-06,34,3017,62,,,
