cas operacie,vybrane cislo,velkost frontu,,
1.30E-06,9,9,,
1.30E-06,21,9,,
1.30E-06,29,8,,
1.20E-06,11,8,,
1.20E-06,24,7,,
1.30E-06,24,8,,
1.30E-06,30,8,,
1.30E-06,1,8,,
1.20E-06,7,7,,
1.30E-06,29,9,,
1.20E-06,14,10,,
1.20E-06,29,9,,
1.20E-06,34,9,,
1.20E-06,23,10,,
1.20E-06,26,9,,
1.30E-06,20,11,,
1.20E-06,33,10,,
1.30E-06,26,9,,
1.30E-06,35,17,,
1.30E-06,3,19,,
1.30E-06,8,20,,
1.20E-06,19,19,,
1.30E-06,32,18,,
1.30E-06,28,17,,
1.30E-06,13,16,,
1.30E-06,14,15,,
1.30E-06,17,14,,
1.40E-06,11,14,,
1.40E-06,14,14,,
1.30E-06,17,15,,
1.30E-06,21,15,,
1.30E-06,26,16,,
1.30E-06,33,15,,
1.40E-06,5,14,,
1.30E-06,35,13,,
1.30E-06,11,13,,
1.30E-06,4,13,,
1.30E-06,6,14,,
1.30E-06,4,13,,
1.30E-06,11,13,,
1.30E-06,22,12,,
1.40E-06,33,11,,
1.30E-06,11,10,,
1.30E-06,14,10,,
1.30E-06,19,10,,
1.30E-06,33,12,,
1.30E-06,27,11,,
1.30E-06,1,10,,
1.30E-06,3,9,,
1.81E-05,18,8,,
1.20E-06,23,9,,
1.20E-06,5,11,,
1.20E-06,13,10,,
1.20E-06,11,10,,
1.20E-06,26,9,,
1.30E-06,1,9,,
1.20E-06,19,11,,
1.20E-06,6,11,,
1.20E-06,11,11,,
1.20E-06,27,11,,
1.20E-06,34,13,,
1.20E-06,16,12,,
1.20E-06,17,11,,
1.20E-06,33,10,,
1.30E-06,20,9,,
1.20E-06,20,10,,
1.20E-06,16,12,,
1.20E-06,34,12,,
1.20E-06,16,13,,
1.30E-06,5,17,,
1.30E-06,27,16,,
1.30E-06,8,15,,
1.20E-06,6,14,,
1.30E-06,27,16,,
1.30E-06,18,15,,
1.40E-06,27,14,,
1.20E-06,25,13,,
1.20E-06,17,13,,
1.30E-06,26,12,,
1.30E-06,4,13,,
1.30E-06,24,12,,
1.30E-06,16,12,,
1.60E-06,12,13,,
1.30E-06,22,12,,
1.30E-06,27,15,,
1.30E-06,24,14,,
1.30E-06,5,15,,
1.40E-06,9,15,,
1.30E-06,35,14,,
1.30E-06,31,13,,
1.30E-06,24,12,,
1.30E-06,23,11,,
1.30E-06,2,11,,
2.60E-06,2,10,,
9.70E-06,7,9,,
1.80E-06,5,15,,
1.40E-06,16,14,,
1.40E-06,25,13,,
1.30E-06,3,13,,
1.40E-06,27,12,,
1.40E-06,30,11,,
1.30E-06,10,11,,
1.30E-06,31,11,,
1.40E-06,24,10,,
1.30E-06,27,9,,
1.40E-06,9,10,,
1.40E-06,33,12,,
1.30E-06,21,11,,
1.40E-06,3,10,,
1.30E-06,17,11,,
1.30E-06,13,12,,
1.40E-06,10,13,,
1.30E-06,35,14,,
1.40E-06,12,13,,
1.30E-06,6,13,,
1.30E-06,26,12,,
1.40E-06,19,13,,
1.40E-06,24,13,,
1.30E-06,25,15,,
1.30E-06,15,15,,
1.30E-06,12,15,,
1.40E-06,5,16,,
1.40E-06,12,15,,
1.40E-06,12,16,,
1.30E-06,14,19,,
1.30E-06,29,18,,
1.30E-06,28,19,,
1.30E-06,18,18,,
1.30E-06,29,17,,
1.30E-06,21,16,,
1.40E-06,24,15,,
1.30E-06,31,14,,
1.30E-06,9,15,,
1.40E-06,28,14,,
1.30E-06,20,15,,
1.30E-06,19,15,,
1.40E-06,3,16,,
1.30E-06,6,15,,
1.40E-06,4,14,,
1.40E-06,24,13,,
1.30E-06,22,13,,
1.40E-06,2,12,,
1.30E-06,5,11,,
1.40E-06,2,11,,
1.30E-06,28,10,,
1.40E-06,3,10,,
1.40E-06,17,9,,
1.40E-06,15,8,,
1.70E-05,24,7,,
1.30E-06,14,6,,
1.30E-06,20,6,,
1.30E-06,26,5,,
1.20E-06,35,4,,
1.30E-06,6,6,,
1.20E-06,11,8,,
1.20E-06,5,12,,
1.20E-06,33,11,,
1.20E-06,35,10,,
1.20E-06,17,11,,
1.20E-06,30,13,,
1.20E-06,31,12,,
1.20E-06,34,11,,
1.20E-06,23,10,,
1.30E-06,24,10,,
1.30E-06,32,11,,
1.20E-06,5,11,,
1.20E-06,2,10,,
1.30E-06,14,9,,
1.30E-06,15,13,,
1.40E-06,3,15,,
1.40E-06,35,16,,
1.40E-06,20,15,,
1.30E-06,14,17,,
1.30E-06,5,17,,
1.30E-06,2,16,,
1.30E-06,22,17,,
1.30E-06,13,16,,
3.10E-06,16,17,,
1.30E-06,16,16,,
1.30E-06,5,18,,
1.30E-06,8,17,,
1.30E-06,28,18,,
1.30E-06,5,18,,
1.30E-06,1,18,,
1.40E-06,10,17,,
1.20E-06,31,17,,
1.50E-06,6,19,,
1.30E-06,31,18,,
1.30E-06,20,17,,
1.30E-06,19,16,,
1.30E-06,21,15,,
1.30E-06,1,15,,
1.30E-06,14,14,,
1.30E-06,20,13,,
1.30E-06,27,12,,
1.30E-06,27,14,,
1.30E-06,6,13,,
1.40E-06,25,12,,
1.30E-06,4,14,,
1.30E-06,1,13,,
1.20E-06,34,13,,
1.30E-06,16,13,,
1.30E-06,7,12,,
1.20E-06,3,13,,
1.30E-06,1,15,,
1.30E-06,24,14,,
1.30E-06,3,15,,
1.30E-06,25,15,,
1.40E-06,24,14,,
1.30E-06,24,13,,
1.40E-06,21,14,,
1.30E-06,26,14,,
1.30E-06,35,13,,
1.30E-06,12,12,,
1.30E-06,29,11,,
1.30E-06,24,10,,
1.30E-06,3,9,,
1.30E-06,1,8,,
1.30E-06,12,8,,
1.30E-06,4,7,,
1.30E-06,15,6,,
1.33E-05,8,6,,
1.30E-06,17,5,,
1.30E-06,10,4,,
1.20E-06,26,3,,
1.30E-06,24,3,,
1.30E-06,7,3,,
1.20E-06,23,2,,
1.20E-06,29,2,,
1.20E-06,17,2,,
1.30E-06,26,1,,
1.20E-06,7,1,,
1.30E-06,24,1,,
1.30E-06,6,1,,
1.20E-06,13,4,,
1.20E-06,1,4,,
1.20E-06,16,4,,
1.20E-06,8,3,,
1.30E-06,22,4,,
1.20E-06,18,3,,
1.20E-06,2,2,,
1.30E-06,20,5,,
1.20E-06,24,7,,
1.30E-06,26,10,,
1.20E-06,29,9,,
1.30E-06,20,9,,
1.20E-06,34,8,,
1.20E-06,20,10,,
1.20E-06,35,10,,
1.20E-06,12,11,,
1.20E-06,7,10,,
1.20E-06,24,9,,
1.20E-06,35,8,,
1.20E-06,18,8,,
1.20E-06,2,7,,
1.20E-06,31,6,,
1.20E-06,29,7,,
1.30E-06,21,6,,
1.20E-06,20,8,,
1.20E-06,35,7,,
1.30E-06,26,6,,
1.30E-06,27,12,,
1.30E-06,5,11,,
1.30E-06,15,12,,
1.30E-06,27,11,,
1.20E-06,32,12,,
1.20E-06,1,11,,
1.20E-06,28,12,,
1.30E-06,35,11,,
1.30E-06,20,10,,
1.30E-06,14,11,,
1.30E-06,16,12,,
1.20E-06,14,12,,
1.20E-06,1,14,,
1.20E-06,2,13,,
1.30E-06,23,12,,
1.30E-06,20,16,,
1.20E-06,7,15,,
1.30E-06,32,15,,
1.30E-06,17,14,,
1.30E-06,27,14,,
1.30E-06,22,14,,
1.30E-06,33,14,,
1.80E-06,33,15,,
1.40E-06,10,14,,
1.30E-06,10,14,,
1.30E-06,2,13,,
1.40E-06,18,15,,
1.30E-06,24,15,,
1.40E-06,4,14,,
1.30E-06,10,14,,
1.40E-06,33,15,,
1.30E-06,29,14,,
1.40E-06,19,13,,
1.30E-06,4,12,,
1.30E-06,20,13,,
1.30E-06,27,14,,
1.30E-06,26,14,,
1.40E-06,21,16,,
1.30E-06,34,15,,
1.30E-06,4,15,,
1.30E-06,1,14,,
1.30E-06,1,13,,
1.40E-06,25,15,,
1.30E-06,2,14,,
1.30E-06,5,14,,
1.30E-06,29,25,,
1.30E-06,13,24,,
1.40E-06,19,26,,
1.30E-06,20,26,,
1.30E-06,31,25,,
1.40E-06,3,24,,
1.30E-06,29,23,,
1.40E-06,6,22,,
1.30E-06,19,21,,
1.30E-06,33,20,,
1.40E-06,22,19,,
1.30E-06,24,18,,
1.40E-06,13,20,,
1.40E-06,30,19,,
1.30E-06,4,18,,
1.40E-06,4,17,,
1.40E-06,17,17,,
1.40E-06,18,17,,
1.40E-06,9,16,,
1.40E-06,29,15,,
1.30E-06,17,15,,
1.30E-06,25,14,,
1.40E-06,19,13,,
2.65E-05,5,12,,
1.20E-06,9,12,,
1.30E-06,6,11,,
1.30E-06,27,10,,
1.40E-06,30,12,,
1.30E-06,3,11,,
1.20E-06,10,10,,
1.30E-06,22,10,,
1.30E-06,5,9,,
1.20E-06,31,9,,
1.20E-06,31,12,,
1.30E-06,15,11,,
1.20E-06,33,11,,
1.20E-06,24,10,,
1.30E-06,27,10,,
1.30E-06,7,12,,
1.30E-06,30,11,,
1.20E-06,8,10,,
1.20E-06,19,12,,
1.30E-06,7,13,,
1.20E-06,13,13,,
1.20E-06,32,13,,
1.30E-06,3,12,,
1.30E-06,21,11,,
1.30E-06,20,10,,
1.20E-06,8,9,,
1.30E-06,29,8,,
1.20E-06,27,9,,
1.20E-06,28,9,,
1.20E-06,1,8,,
1.20E-06,6,7,,
1.20E-06,15,6,,
1.20E-06,14,5,,
1.20E-06,25,4,,
1.30E-06,6,3,,
1.20E-06,29,2,,
1.40E-06,34,2,,
1.30E-06,8,3,,
1.30E-06,29,4,,
1.30E-06,12,3,,
1.30E-06,3,3,,
1.20E-06,13,2,,
1.30E-06,19,1,,
1.30E-06,4,1,,
1.30E-06,5,2,,
1.20E-06,34,9,,
1.30E-06,33,8,,
1.20E-06,27,7,,
1.20E-06,6,7,,
1.30E-06,3,7,,
1.20E-06,15,6,,
1.20E-06,4,5,,
1.20E-06,27,8,,
1.30E-06,12,9,,
1.30E-06,22,10,,
1.20E-06,28,9,,
1.20E-06,34,9,,
1.20E-06,17,10,,
1.20E-06,15,10,,
1.20E-06,30,9,,
1.30E-06,18,13,,
1.40E-06,27,17,,
1.40E-06,5,17,,
1.30E-06,2,16,,
1.30E-06,6,16,,
1.30E-06,9,15,,
1.30E-06,17,16,,
1.30E-06,29,17,,
1.30E-06,5,16,,
1.30E-06,8,17,,
1.30E-06,17,18,,
1.30E-06,3,18,,
1.30E-06,13,19,,
1.30E-06,12,21,,
1.30E-06,8,21,,
1.30E-06,15,20,,
1.30E-06,22,19,,
1.30E-06,16,18,,
1.30E-06,25,19,,
1.20E-06,19,18,,
1.30E-06,19,17,,
1.30E-06,33,18,,
1.30E-06,16,18,,
1.20E-06,35,17,,
1.30E-06,19,21,,
1.40E-06,18,20,,
1.30E-06,16,19,,
1.30E-06,14,19,,
1.30E-06,14,20,,
1.30E-06,17,19,,
1.30E-06,21,18,,
1.30E-06,18,17,,
1.40E-06,25,17,,
1.30E-06,1,16,,
1.30E-06,21,16,,
1.30E-06,24,15,,
1.30E-06,32,15,,
1.40E-06,13,14,,
1.30E-06,3,14,,
1.30E-06,21,13,,
1.30E-06,23,12,,
1.30E-06,11,11,,
1.20E-06,3,11,,
1.30E-06,29,10,,
1.40E-06,33,10,,
1.30E-06,16,10,,
1.30E-06,14,10,,
1.20E-06,24,9,,
1.89E-05,32,8,,
1.20E-06,8,8,,
1.30E-06,35,12,,
1.30E-06,5,12,,
1.20E-06,1,11,,
1.30E-06,13,11,,
1.20E-06,1,14,,
1.20E-06,16,13,,
1.20E-06,23,13,,
1.30E-06,4,14,,
1.20E-06,16,14,,
1.20E-06,10,13,,
1.30E-06,34,12,,
1.20E-06,15,11,,
1.20E-06,35,13,,
1.20E-06,24,14,,
1.10E-06,29,13,,
1.20E-06,12,12,,
1.30E-06,13,12,,
1.20E-06,19,11,,
1.20E-06,6,10,,
1.20E-06,29,10,,
1.20E-06,4,9,,
1.20E-06,26,8,,
1.20E-06,5,8,,
1.20E-06,7,7,,
1.20E-06,29,8,,
1.30E-06,25,7,,
1.30E-06,29,13,,
1.30E-06,21,13,,
1.30E-06,20,13,,
1.30E-06,29,17,,
1.30E-06,19,18,,
1.30E-06,28,18,,
4.40E-06,2,17,,
1.40E-06,32,16,,
1.30E-06,22,15,,
1.40E-06,26,14,,
1.30E-06,8,13,,
1.30E-06,22,12,,
1.30E-06,8,13,,
1.30E-06,31,14,,
1.30E-06,22,13,,
1.30E-06,8,12,,
1.20E-06,6,14,,
1.20E-06,35,13,,
1.30E-06,22,14,,
1.30E-06,21,13,,
1.30E-06,3,12,,
1.40E-06,27,11,,
1.80E-06,10,13,,
1.50E-06,20,12,,
1.40E-06,1,12,,
1.40E-06,16,13,,
1.30E-06,14,13,,
1.40E-06,3,12,,
1.40E-06,24,12,,
1.40E-06,4,15,,
1.50E-06,28,15,,
1.40E-06,27,14,,
1.40E-06,15,13,,
1.30E-06,33,12,,
1.30E-06,27,11,,
1.40E-06,11,10,,
1.40E-06,16,9,,
1.40E-06,9,11,,
1.30E-06,10,10,,
1.30E-06,27,10,,
1.40E-06,20,9,,
1.40E-06,29,14,,
1.40E-06,12,15,,
1.30E-06,33,16,,
1.30E-06,16,15,,
1.40E-06,25,16,,
1.40E-06,12,17,,
1.30E-06,16,16,,
1.30E-06,23,19,,
1.30E-06,32,18,,
1.40E-06,14,20,,
1.30E-06,13,22,,
1.40E-06,14,22,,
1.30E-06,24,23,,
1.30E-06,13,24,,
1.30E-06,20,23,,
1.40E-06,16,22,,
1.40E-06,22,21,,
1.40E-06,32,24,,
1.40E-06,7,24,,
1.40E-06,2,23,,
1.30E-06,11,26,,
1.40E-06,24,27,,
1.30E-06,12,26,,
1.40E-06,33,25,,
1.40E-06,25,25,,
1.40E-06,9,24,,
1.40E-06,18,23,,
1.30E-06,7,24,,
1.40E-06,33,23,,
1.30E-06,8,23,,
1.30E-06,15,22,,
1.50E-06,1,22,,
1.40E-06,29,22,,
1.30E-06,2,21,,
1.40E-06,26,25,,
1.30E-06,34,26,,
1.30E-06,3,25,,
1.30E-06,33,25,,
1.30E-06,20,24,,
1.40E-06,27,23,,
1.30E-06,29,25,,
1.30E-06,5,24,,
1.40E-06,24,23,,
1.30E-06,9,23,,
1.30E-06,27,25,,
1.40E-06,13,27,,
1.30E-06,5,27,,
1.40E-06,4,26,,
1.30E-06,22,25,,
1.30E-06,9,24,,
1.40E-06,30,25,,
1.30E-06,25,24,,
1.40E-06,4,23,,
1.30E-06,1,22,,
1.30E-06,12,21,,
1.30E-06,10,21,,
1.30E-06,13,20,,
1.30E-06,20,19,,
1.30E-06,29,19,,
1.40E-06,12,20,,
1.30E-06,11,19,,
1.30E-06,3,19,,
1.30E-06,2,18,,
1.30E-06,18,17,,
1.30E-06,21,16,,
1.40E-06,6,15,,
1.40E-06,25,15,,
1.30E-06,5,16,,
1.30E-06,32,16,,
1.30E-06,31,15,,
3.00E-05,11,14,,
1.20E-06,27,13,,
1.30E-06,2,12,,
1.20E-06,16,12,,
1.30E-06,12,11,,
1.20E-06,23,10,,
1.30E-06,15,9,,
1.30E-06,35,8,,
1.20E-06,31,7,,
1.20E-06,26,6,,
1.30E-06,30,8,,
1.30E-06,20,10,,
1.20E-06,4,9,,
1.30E-06,34,12,,
1.30E-06,24,12,,
1.30E-06,21,11,,
1.20E-06,16,10,,
1.30E-06,28,9,,
1.30E-06,24,8,,
1.20E-06,26,12,,
1.20E-06,35,11,,
1.30E-06,1,10,,
1.20E-06,30,9,,
1.20E-06,31,8,,
1.20E-06,19,9,,
1.20E-06,28,8,,
1.30E-06,23,7,,
1.20E-06,21,6,,
1.30E-06,24,7,,
1.30E-06,22,9,,
1.30E-06,6,8,,
1.20E-06,29,7,,
1.20E-06,1,7,,
1.30E-06,30,8,,
1.30E-06,13,10,,
1.30E-06,1,10,,
1.30E-06,35,11,,
1.40E-06,2,17,,
1.40E-06,35,16,,
1.30E-06,35,16,,
1.30E-06,21,15,,
1.40E-06,15,14,,
1.30E-06,15,13,,
1.30E-06,12,12,,
1.30E-06,2,11,,
1.20E-06,23,12,,
1.40E-06,14,11,,
1.40E-06,14,11,,
1.30E-06,6,12,,
1.30E-06,30,12,,
1.30E-06,14,15,,
1.30E-06,7,14,,
1.30E-06,6,16,,
1.30E-06,3,15,,
1.40E-06,12,14,,
1.40E-06,29,14,,
1.40E-06,5,15,,
1.40E-06,27,14,,
1.30E-06,34,13,,
1.30E-06,6,12,,
1.30E-06,1,11,,
1.30E-06,7,11,,
1.30E-06,25,13,,
1.30E-06,32,14,,
1.30E-06,31,13,,
1.30E-06,18,12,,
1.30E-06,16,16,,
1.30E-06,18,15,,
1.30E-06,12,17,,
1.30E-06,14,16,,
1.30E-06,4,15,,
1.50E-06,12,17,,
1.30E-06,16,16,,
1.30E-06,12,16,,
1.30E-06,22,15,,
1.40E-06,26,14,,
1.30E-06,27,13,,
1.30E-06,32,15,,
1.30E-06,25,14,,
1.30E-06,9,15,,
1.30E-06,11,15,,
1.40E-06,21,18,,
1.40E-06,21,17,,
1.40E-06,22,16,,
1.30E-06,10,15,,
1.30E-06,21,15,,
1.30E-06,25,16,,
1.40E-06,12,15,,
1.30E-06,26,14,,
1.40E-06,26,14,,
1.30E-06,21,13,,
1.20E-06,34,14,,
1.20E-06,15,13,,
1.30E-06,25,12,,
1.30E-06,8,11,,
1.30E-06,10,11,,
1.30E-06,9,12,,
1.30E-06,4,11,,
7.50E-06,34,11,,
1.40E-06,23,10,,
1.30E-06,12,10,,
1.30E-06,4,12,,
1.30E-06,31,11,,
1.30E-06,13,10,,
1.30E-06,32,9,,
1.30E-06,10,8,,
1.30E-06,27,10,,
1.30E-06,4,9,,
1.30E-06,15,8,,
1.30E-06,21,8,,
1.30E-06,34,7,,
1.30E-06,4,8,,
1.30E-06,22,8,,
1.30E-06,26,8,,
1.80E-06,18,8,,
1.90E-06,5,7,,
1.80E-06,34,8,,
1.90E-06,29,13,,
2.10E-06,1,14,,
1.40E-06,13,13,,
1.50E-06,15,14,,
1.40E-06,6,14,,
1.30E-06,5,13,,
1.40E-06,14,12,,
1.40E-06,21,11,,
1.40E-06,35,10,,
1.30E-06,35,9,,
1.40E-06,8,8,,
1.40E-06,21,7,,
1.40E-06,21,6,,
1.30E-06,3,6,,
1.40E-06,7,7,,
1.40E-06,3,6,,
1.20E-06,14,5,,
1.10E-05,26,4,,
1.30E-06,29,3,,
1.30E-06,15,4,,
1.40E-06,17,5,,
1.40E-06,4,4,,
1.30E-06,12,3,,
1.20E-06,29,2,,
1.30E-06,34,3,,
1.30E-06,12,2,,
1.30E-06,26,1,,
1.30E-06,33,1,,
1.40E-06,28,2,,
1.30E-06,4,2,,
1.30E-06,30,2,,
1.20E-06,18,1,,
1.30E-06,33,1,,
1.30E-06,34,1,,
1.30E-06,13,1,,
1.20E-06,25,2,,
1.30E-06,18,1,,
1.20E-06,23,1,,
1.30E-06,21,2,,
1.30E-06,20,2,,
1.30E-06,32,1,,
1.30E-06,21,7,,
1.20E-06,8,8,,
1.20E-06,25,8,,
1.30E-06,13,8,,
1.30E-06,7,7,,
1.20E-06,33,6,,
1.30E-06,11,6,,
1.30E-06,16,5,,
1.20E-06,13,5,,
1.20E-06,22,4,,
1.20E-06,3,4,,
1.30E-06,3,4,,
1.30E-06,16,3,,
1.20E-06,12,2,,
1.30E-06,28,1,,
1.20E-06,10,2,,
1.30E-06,22,1,,
1.20E-06,22,1,,
1.20E-06,26,4,,
1.20E-06,7,3,,
1.30E-06,15,4,,
1.30E-06,34,3,,
1.20E-06,29,4,,
1.30E-06,24,3,,
1.30E-06,20,5,,
1.30E-06,5,5,,
1.20E-06,7,4,,
1.30E-06,22,3,,
1.20E-06,32,2,,
1.30E-06,13,3,,
1.40E-06,9,10,,
1.30E-06,3,9,,
1.40E-06,17,12,,
1.30E-06,8,11,,
1.30E-06,26,12,,
1.20E-06,30,11,,
1.30E-06,23,10,,
1.20E-06,20,10,,
1.30E-06,29,9,,
1.20E-06,5,9,,
1.20E-06,13,8,,
1.30E-06,22,9,,
1.30E-06,14,8,,
1.30E-06,33,8,,
1.30E-06,18,7,,
1.30E-06,16,6,,
1.30E-06,31,5,,
1.20E-06,34,4,,
1.30E-06,28,3,,
1.30E-06,15,4,,
1.30E-06,26,3,,
1.30E-06,31,4,,
1.20E-06,11,5,,
1.20E-06,23,8,,
1.20E-06,13,7,,
1.20E-06,19,6,,
1.20E-06,5,5,,
1.30E-06,17,5,,
1.30E-06,29,4,,
1.20E-06,7,3,,
1.20E-06,31,2,,
1.20E-06,13,2,,
1.20E-06,5,2,,
1.20E-06,15,1,,
1.20E-06,34,1,,
1.20E-06,33,4,,
1.20E-06,12,5,,
1.20E-06,31,4,,
1.20E-06,21,4,,
1.20E-06,19,3,,
1.30E-06,23,2,,
1.20E-06,25,1,,
1.20E-06,3,5,,
1.30E-06,2,6,,
1.30E-06,32,6,,
1.30E-06,30,5,,
1.20E-06,27,5,,
1.20E-06,19,4,,
1.30E-06,24,3,,
1.20E-06,35,3,,
1.30E-06,35,2,,
1.30E-06,13,1,,
1.40E-06,29,4,,
1.30E-06,16,5,,
1.20E-06,17,4,,
1.20E-06,11,4,,
1.20E-06,2,3,,
1.20E-06,8,4,,
1.20E-06,22,6,,
1.20E-06,13,5,,
1.30E-06,27,4,,
1.20E-06,15,3,,
1.30E-06,15,2,,
1.20E-06,8,1,,
1.20E-06,25,2,,
1.30E-06,28,3,,
1.30E-06,5,2,,
1.30E-06,9,3,,
1.20E-06,6,6,,
1.30E-06,33,6,,
1.20E-06,10,5,,
1.30E-06,1,6,,
1.30E-06,6,6,,
1.20E-06,20,6,,
1.30E-06,11,5,,
1.20E-06,15,5,,
1.30E-06,27,4,,
1.20E-06,35,3,,
1.20E-06,20,5,,
1.20E-06,31,4,,
1.20E-06,34,8,,
1.30E-06,13,7,,
1.20E-06,1,6,,
1.30E-06,35,5,,
1.30E-06,15,5,,
1.30E-06,25,4,,
1.30E-06,8,3,,
1.20E-06,27,2,,
1.30E-06,9,1,,
1.20E-06,29,6,,
1.20E-06,23,6,,
1.30E-06,23,5,,
1.30E-06,20,4,,
1.20E-06,21,3,,
1.40E-06,23,2,,
1.20E-06,33,4,,
1.20E-06,2,3,,
1.20E-06,31,2,,
1.20E-06,31,1,,
1.30E-06,6,2,,
1.30E-06,1,3,,
1.20E-06,34,2,,
1.30E-06,29,2,,
1.30E-06,18,1,,
1.20E-06,22,1,,
1.30E-06,16,1,,
1.30E-06,4,5,,
1.20E-06,23,4,,
1.30E-06,10,5,,
1.30E-06,13,5,,
1.30E-06,7,4,,
1.30E-06,25,4,,
1.30E-06,4,4,,
1.30E-06,21,3,,
1.20E-06,14,6,,
1.20E-06,7,6,,
1.20E-06,32,6,,
1.20E-06,2,5,,
1.30E-06,25,6,,
1.20E-06,35,6,,
2.40E-06,5,7,,
2.30E-06,16,8,,
1.40E-06,27,8,,
1.30E-06,15,8,,
1.30E-06,17,7,,
1.30E-06,31,6,,
1.30E-06,14,6,,
1.20E-06,32,6,,
1.40E-06,13,5,,
1.30E-06,16,4,,
1.20E-06,13,4,,
2.20E-06,31,5,,
1.90E-06,29,4,,
1.80E-06,32,3,,
1.30E-06,31,5,,
1.30E-06,20,4,,
1.20E-06,33,3,,
1.20E-06,12,2,,
1.30E-06,28,4,,
1.20E-06,34,8,,
1.20E-06,19,8,,
1.30E-06,9,8,,
1.30E-06,3,7,,
1.20E-06,21,6,,
1.30E-06,10,6,,
1.30E-06,18,7,,
1.20E-06,21,6,,
1.30E-06,29,5,,
1.30E-06,28,7,,
1.20E-06,25,8,,
1.30E-06,5,8,,
1.30E-06,4,7,,
1.20E-06,34,6,,
1.30E-06,16,5,,
1.20E-06,7,6,,
1.30E-06,14,7,,
1.20E-06,27,7,,
1.30E-06,15,7,,
1.20E-06,6,6,,
1.20E-06,25,5,,
1.30E-06,9,7,,
1.20E-06,11,7,,
1.20E-06,17,9,,
1.20E-06,29,8,,
1.20E-06,7,7,,
1.20E-06,18,6,,
1.20E-06,12,5,,
1.20E-06,3,4,,
1.30E-06,10,4,,
1.20E-06,33,6,,
1.20E-06,10,7,,
1.30E-06,33,8,,
1.20E-06,11,7,,
1.20E-06,33,7,,
1.20E-06,30,7,,
1.30E-06,7,13,,
1.40E-06,23,12,,
1.30E-06,8,11,,
1.20E-06,33,10,,
1.20E-06,9,10,,
1.30E-06,21,9,,
1.20E-06,32,9,,
1.20E-06,25,10,,
1.20E-06,2,9,,
1.20E-06,22,8,,
1.20E-06,35,9,,
1.20E-06,8,8,,
1.20E-06,2,7,,
1.20E-06,9,7,,
1.20E-06,27,6,,
1.20E-06,14,7,,
1.20E-06,18,6,,
3.10E-06,35,5,,
1.20E-06,24,9,,
1.20E-06,29,8,,
1.20E-06,15,7,,
1.20E-06,13,8,,
1.30E-06,6,8,,
1.30E-06,30,8,,
1.30E-06,23,7,,
1.20E-06,34,6,,
1.20E-06,26,7,,
1.30E-06,34,7,,
1.30E-06,5,8,,
1.30E-06,13,7,,
1.30E-06,17,8,,
1.20E-06,8,8,,
1.30E-06,29,8,,
1.20E-06,14,8,,
1.20E-06,15,8,,
1.20E-06,14,8,,
3.10E-06,4,7,,
1.20E-06,24,6,,
1.20E-06,26,6,,
1.30E-06,20,6,,
1.30E-06,33,5,,
1.20E-06,23,4,,
1.30E-06,33,4,,
1.30E-06,12,4,,
1.20E-06,16,7,,
1.30E-06,16,6,,
1.70E-06,30,12,,
1.30E-06,8,12,,
1.30E-06,5,11,,
1.30E-06,19,10,,
1.30E-06,11,16,,
1.30E-06,6,15,,
1.30E-06,1,14,,
1.30E-06,31,13,,
1.40E-06,10,14,,
1.30E-06,16,15,,
1.30E-06,12,16,,
1.30E-06,33,16,,
1.20E-06,10,15,,
1.30E-06,23,15,,
1.30E-06,17,15,,
1.30E-06,11,14,,
1.40E-06,19,19,,
1.30E-06,25,18,,
1.30E-06,8,17,,
1.30E-06,18,16,,
1.30E-06,22,17,,
1.30E-06,14,19,,
1.30E-06,1,18,,
1.30E-06,30,17,,
1.30E-06,31,16,,
1.30E-06,28,18,,
1.40E-06,26,17,,
1.30E-06,25,17,,
1.30E-06,13,17,,
1.30E-06,27,16,,
1.40E-06,22,18,,
1.30E-06,13,17,,
1.40E-06,2,16,,
1.40E-06,21,16,,
1.30E-06,20,15,,
1.30E-06,28,14,,
1.30E-06,7,14,,
1.30E-06,1,13,,
1.30E-06,12,13,,
1.30E-06,17,12,,
1.20E-06,23,11,,
1.30E-06,29,11,,
1.30E-06,8,11,,
1.30E-06,18,13,,
1.30E-06,20,12,,
1.40E-06,12,13,,
1.40E-06,23,12,,
1.30E-06,35,11,,
1.30E-06,9,11,,
1.40E-06,33,11,,
1.30E-06,16,10,,
1.30E-06,14,9,,
1.40E-06,7,9,,
1.30E-06,4,8,,
1.30E-06,24,7,,
1.30E-06,27,6,,
1.30E-06,27,6,,
1.23E-05,9,5,,
1.20E-06,35,4,,
1.20E-06,8,6,,
1.30E-06,6,6,,
1.20E-06,27,7,,
1.20E-06,32,6,,
1.30E-06,28,6,,
1.30E-06,5,5,,
1.20E-06,33,6,,
1.20E-06,23,7,,
1.20E-06,35,10,,
1.20E-06,6,11,,
1.20E-06,13,12,,
1.20E-06,18,14,,
1.20E-06,28,13,,
1.30E-06,5,19,,
1.30E-06,3,18,,
1.30E-06,9,17,,
1.30E-06,18,18,,
1.30E-06,1,20,,
1.30E-06,23,22,,
1.30E-06,8,21,,
1.40E-06,21,20,,
1.30E-06,25,20,,
1.30E-06,33,22,,
1.30E-06,35,23,,
1.30E-06,8,23,,
1.30E-06,35,23,,
1.40E-06,16,23,,
1.30E-06,29,23,,
1.20E-06,19,27,,
1.30E-06,22,27,,
1.20E-06,9,26,,
