cas operacie,vlozene cislo,index prvku,dlzka zoznamu,
6e-07,23,138,139,
3e-07,22,139,140,
2e-07,25,141,142,
2e-07,42,142,143,
2e-07,33,143,144,
3e-07,32,142,143,
3e-07,22,143,144,
2e-07,5,147,148,
3e-07,39,150,151,
3e-07,16,149,150,
3e-07,7,154,155,
3e-07,12,154,155,
3e-07,14,156,157,
3e-07,26,155,156,
3e-07,4,158,159,
3e-07,41,157,158,
2e-07,24,158,159,
3e-07,28,157,158,
2e-07,1,155,156,
3e-07,21,157,158,
3e-07,35,158,159,
3e-07,18,161,162,
3e-07,25,162,163,
3e-07,9,163,164,
3e-07,25,162,163,
3e-07,22,165,166,
3e-07,13,166,167,
2e-07,42,169,170,
3e-07,19,168,169,
3e-07,27,166,167,
3e-07,37,166,167,
3e-07,11,166,167,
2e-07,34,164,165,
3e-07,41,167,168,
3e-07,26,167,168,
3e-07,38,165,166,
3e-07,36,166,167,
3e-07,22,166,167,
3e-07,39,166,167,
2e-07,26,166,167,
3e-07,6,167,168,
3e-07,18,162,163,
3e-07,1,156,157,
3e-07,44,157,158,
3e-07,18,157,158,
3e-07,41,158,159,
3e-07,31,156,157,
3e-07,42,157,158,
2e-07,45,159,160,
3e-07,31,159,160,
2e-07,16,163,164,
2e-07,27,161,162,
3e-07,27,165,166,
3e-07,3,166,167,
3e-07,24,168,169,
3e-07,37,170,171,
2e-07,9,171,172,
3e-07,20,172,173,
3e-07,39,170,171,
3e-07,22,170,171,
3e-07,42,165,166,
2e-07,3,166,167,
3e-07,44,165,166,
3e-07,9,166,167,
2e-07,33,165,166,
3e-07,43,165,166,
3e-07,28,166,167,
3e-07,18,168,169,
3e-07,6,168,169,
2e-07,11,166,167,
3e-07,3,167,168,
2e-07,38,169,170,
3e-07,11,171,172,
3e-07,1,175,176,
2e-07,40,175,176,
3e-07,9,172,173,
3e-07,8,171,172,
3e-07,1,172,173,
2e-07,30,172,173,
2e-07,24,173,174,
3e-07,9,173,174,
3e-07,7,171,172,
3e-07,28,173,174,
3e-07,35,170,171,
3e-07,9,166,167,
3e-07,26,166,167,
3e-07,27,169,170,
3e-07,40,163,164,
3e-07,8,160,161,
3e-07,29,161,162,
3e-07,16,162,163,
3e-07,12,163,164,
3e-07,21,165,166,
3e-07,1,166,167,
3e-07,25,167,168,
3e-07,6,170,171,
3e-07,16,172,173,
3e-07,33,174,175,
3e-07,35,175,176,
3e-07,35,174,175,
3e-07,38,174,175,
4e-07,4,176,177,
3e-07,30,177,178,
3e-07,33,177,178,
2e-07,10,178,179,
3e-07,36,180,181,
3e-07,9,181,182,
3e-07,16,182,183,
3e-07,23,183,184,
3e-07,20,184,185,
3e-07,1,182,183,
3e-07,6,185,186,
3e-07,22,187,188,
3e-07,14,188,189,
3e-07,19,188,189,
3e-07,11,191,192,
3e-07,34,192,193,
3e-07,18,195,196,
3e-07,39,198,199,
3e-07,7,201,202,
3e-07,40,200,201,
3e-07,22,202,203,
3e-07,17,204,205,
2e-07,37,205,206,
3e-07,28,206,207,
3e-07,18,202,203,
2e-07,33,203,204,
3e-07,10,203,204,
3e-07,3,202,203,
3e-07,40,204,205,
3e-07,23,199,200,
3e-07,44,201,202,
3e-07,37,200,201,
2e-07,20,198,199,
3e-07,24,199,200,
3e-07,15,198,199,
3e-07,13,203,204,
3e-07,26,204,205,
4e-07,8,205,206,
3e-07,6,212,213,
4e-07,14,209,210,
3e-07,32,210,211,
3e-07,41,210,211,
3e-07,29,212,213,
3e-07,35,208,209,
3e-07,41,213,214,
3e-07,36,215,216,
3e-07,33,218,219,
3e-07,43,214,215,
3e-07,22,212,213,
3e-07,12,214,215,
3e-07,5,216,217,
2e-07,8,216,217,
3e-07,30,215,216,
3e-07,7,214,215,
3e-07,4,216,217,
3e-07,17,217,218,
3e-07,13,214,215,
2e-07,16,216,217,
3e-07,41,217,218,
3e-07,26,216,217,
3e-07,25,216,217,
2e-07,32,212,213,
2e-07,41,212,213,
3e-07,43,212,213,
2e-07,20,208,209,
3e-07,43,208,209,
3e-07,35,209,210,
3e-07,34,210,211,
3e-07,39,214,215,
3e-07,28,218,219,
3e-07,36,220,221,
3e-07,44,218,219,
3e-07,23,214,215,
3e-07,12,216,217,
3e-07,35,219,220,
2e-07,11,218,219,
3e-07,38,217,218,
3e-07,10,218,219,
3e-07,38,218,219,
3e-07,35,220,221,
3e-07,3,222,223,
3e-07,17,220,221,
3e-07,18,221,222,
3e-07,23,221,222,
3e-07,28,222,223,
3e-07,36,223,224,
3e-07,13,223,224,
3e-07,27,224,225,
3e-07,19,223,224,
3e-07,13,224,225,
3e-07,17,227,228,
3e-07,12,227,228,
3e-07,30,225,226,
3e-07,42,226,227,
2e-07,18,227,228,
3e-07,20,230,231,
3e-07,14,229,230,
3e-07,32,230,231,
3e-07,41,228,229,
3e-07,3,229,230,
3e-07,6,228,229,
3e-07,29,227,228,
3e-07,43,229,230,
3e-07,39,230,231,
3e-07,34,233,234,
3e-07,45,234,235,
5e-07,41,235,236,
2e-07,19,233,234,
2e-07,26,232,233,
2e-07,28,234,235,
3e-07,8,234,235,
5e-07,12,236,237,
3e-07,31,229,230,
3e-07,18,228,229,
2e-07,20,230,231,
2e-07,45,228,229,
3e-07,16,230,231,
2e-07,30,231,232,
2e-07,28,230,231,
2e-07,35,231,232,
3e-07,8,232,233,
3e-07,23,233,234,
2e-07,28,233,234,
3e-07,37,233,234,
3e-07,36,231,232,
3e-07,31,230,231,
2e-07,12,231,232,
3e-07,37,232,233,
3e-07,9,233,234,
3e-07,3,234,235,
3e-07,25,234,235,
3e-07,8,234,235,
3e-07,34,231,232,
3e-07,29,232,233,
2e-07,29,233,234,
3e-07,11,235,236,
3e-07,19,237,238,
3e-07,38,240,241,
5e-07,8,239,240,
3e-07,29,241,242,
3e-07,17,235,236,
2e-07,19,235,236,
3e-07,32,234,235,
3e-07,15,233,234,
3e-07,34,234,235,
2e-07,27,239,240,
3e-07,41,235,236,
3e-07,36,236,237,
3e-07,6,237,238,
3e-07,13,238,239,
3e-07,6,239,240,
3e-07,43,240,241,
3e-07,1,238,239,
3e-07,13,240,241,
3e-07,26,241,242,
2e-07,40,239,240,
3e-07,43,242,243,
2e-07,38,245,246,
2e-07,17,246,247,
4e-07,13,247,248,
2e-07,23,248,249,
3e-07,18,250,251,
3e-07,24,248,249,
3e-07,43,249,250,
2e-07,30,246,247,
3e-07,4,247,248,
3e-07,9,244,245,
3e-07,43,246,247,
5e-07,6,248,249,
2e-07,13,248,249,
3e-07,39,249,250,
3e-07,45,251,252,
5e-07,20,254,255,
3e-07,37,253,254,
5e-07,1,259,260,
5e-07,37,260,261,
6e-07,38,258,259,
6e-07,41,257,258,
3e-07,36,262,263,
4e-07,11,263,264,
4e-07,16,265,266,
4e-07,12,266,267,
4e-07,3,267,268,
3e-07,33,266,267,
4e-07,9,265,266,
4e-07,38,264,265,
3e-07,5,263,264,
3e-07,28,259,260,
3e-07,1,258,259,
3e-07,1,259,260,
3e-07,32,254,255,
3e-07,44,254,255,
3e-07,29,255,256,
4e-07,28,255,256,
3e-07,23,256,257,
4e-07,9,257,258,
7e-07,37,259,260,
3e-07,44,258,259,
3e-07,30,258,259,
3e-07,14,261,262,
4e-07,25,264,265,
3e-07,29,260,261,
3e-07,35,261,262,
3e-07,23,262,263,
3e-07,6,262,263,
3e-07,20,262,263,
3e-07,27,264,265,
3e-07,24,267,268,
3e-07,20,267,268,
3e-07,14,263,264,
5e-07,14,264,265,
3e-07,21,262,263,
3e-07,27,263,264,
4e-07,45,266,267,
5e-07,10,267,268,
5e-07,3,266,267,
6e-07,40,265,266,
4e-07,24,263,264,
6e-07,15,261,262,
3e-07,19,261,262,
5e-07,10,258,259,
3e-07,26,261,262,
3e-07,11,263,264,
4e-07,4,262,263,
7e-07,24,263,264,
4e-07,32,263,264,
4e-07,15,263,264,
4e-07,33,263,264,
5e-07,45,263,264,
4e-07,25,265,266,
5e-07,17,267,268,
4e-07,33,267,268,
3e-07,22,263,264,
5e-07,11,257,258,
4e-07,10,258,259,
3e-07,2,259,260,
4e-07,20,256,257,
4e-07,6,257,258,
4e-07,31,258,259,
4e-07,14,256,257,
4e-07,6,252,253,
5e-07,9,254,255,
8e-07,14,255,256,
3e-07,26,253,254,
3e-07,7,253,254,
6e-07,22,250,251,
3e-07,34,251,252,
3e-07,39,252,253,
3e-07,15,246,247,
2e-07,30,247,248,
3e-07,20,248,249,
3e-07,35,250,251,
3e-07,26,252,253,
3e-07,22,249,250,
3e-07,31,251,252,
3e-07,3,251,252,
2e-07,33,250,251,
3e-07,37,250,251,
3e-07,7,251,252,
3e-07,37,252,253,
2e-07,30,252,253,
2e-07,6,252,253,
3e-07,32,253,254,
2e-07,5,253,254,
3e-07,35,251,252,
3e-07,41,253,254,
3e-07,42,249,250,
3e-07,44,247,248,
3e-07,13,249,250,
6e-07,21,250,251,
3e-07,42,251,252,
3e-07,36,252,253,
3e-07,29,241,242,
2e-07,6,242,243,
3e-07,35,238,239,
3e-07,45,236,237,
3e-07,20,236,237,
3e-07,39,241,242,
3e-07,14,243,244,
3e-07,1,240,241,
3e-07,11,241,242,
3e-07,39,234,235,
3e-07,2,230,231,
3e-07,30,228,229,
2e-07,4,229,230,
2e-07,38,230,231,
3e-07,32,231,232,
5e-07,10,233,234,
3e-07,21,235,236,
3e-07,11,237,238,
2e-07,43,237,238,
3e-07,30,239,240,
3e-07,39,239,240,
3e-07,44,239,240,
3e-07,18,240,241,
2e-07,6,240,241,
3e-07,11,241,242,
3e-07,24,242,243,
3e-07,28,241,242,
3e-07,28,243,244,
6e-07,25,244,245,
3e-07,34,243,244,
3e-07,34,244,245,
2e-07,7,244,245,
3e-07,19,247,248,
3e-07,25,243,244,
3e-07,36,242,243,
3e-07,39,244,245,
3e-07,41,243,244,
3e-07,7,244,245,
3e-07,21,244,245,
3e-07,45,243,244,
3e-07,33,243,244,
3e-07,17,245,246,
3e-07,30,245,246,
3e-07,27,245,246,
3e-07,14,244,245,
3e-07,40,232,233,
4e-07,2,232,233,
3e-07,7,232,233,
3e-07,12,232,233,
3e-07,2,232,233,
3e-07,15,229,230,
3e-07,15,225,226,
3e-07,14,224,225,
3e-07,27,225,226,
3e-07,32,228,229,
3e-07,15,224,225,
3e-07,37,223,224,
3e-07,4,226,227,
3e-07,30,225,226,
3e-07,4,226,227,
3e-07,5,227,228,
3e-07,41,227,228,
3e-07,25,225,226,
2e-07,41,223,224,
3e-07,12,224,225,
3e-07,3,224,225,
3e-07,7,224,225,
3e-07,15,223,224,
3e-07,3,222,223,
3e-07,10,223,224,
3e-07,34,221,222,
3e-07,45,220,221,
2e-07,17,220,221,
3e-07,24,217,218,
3e-07,36,219,220,
3e-07,18,219,220,
3e-07,4,218,219,
3e-07,35,220,221,
6e-07,38,223,224,
3e-07,31,220,221,
2e-07,28,221,222,
3e-07,10,223,224,
3e-07,9,224,225,
3e-07,39,224,225,
3e-07,21,225,226,
2e-07,2,228,229,
3e-07,16,232,233,
3e-07,9,233,234,
3e-07,36,234,235,
3e-07,29,236,237,
3e-07,17,236,237,
3e-07,29,237,238,
3e-07,5,237,238,
3e-07,11,237,238,
2e-07,8,244,245,
3e-07,15,245,246,
3e-07,16,248,249,
3e-07,31,236,237,
3e-07,44,232,233,
3e-07,27,234,235,
3e-07,40,236,237,
3e-07,41,229,230,
3e-07,12,229,230,
2e-07,34,227,228,
3e-07,16,227,228,
3e-07,25,228,229,
3e-07,21,228,229,
3e-07,34,229,230,
3e-07,11,231,232,
2e-07,14,227,228,
3e-07,42,227,228,
2e-07,1,226,227,
3e-07,5,224,225,
3e-07,16,222,223,
2e-07,13,224,225,
3e-07,9,226,227,
3e-07,37,227,228,
3e-07,2,226,227,
3e-07,30,226,227,
3e-07,34,226,227,
3e-07,10,228,229,
3e-07,8,228,229,
3e-07,3,223,224,
3e-07,20,222,223,
3e-07,5,221,222,
3e-07,28,224,225,
3e-07,5,223,224,
2e-07,21,224,225,
3e-07,42,223,224,
3e-07,18,226,227,
3e-07,44,227,228,
3e-07,37,227,228,
3e-07,8,223,224,
3e-07,21,218,219,
2e-07,14,222,223,
3e-07,41,220,221,
3e-07,44,222,223,
3e-07,32,222,223,
3e-07,9,223,224,
3e-07,14,222,223,
3e-07,36,227,228,
2e-07,1,228,229,
3e-07,33,229,230,
3e-07,40,227,228,
3e-07,3,226,227,
2e-07,17,223,224,
2e-07,34,225,226,
2e-07,36,226,227,
3e-07,10,227,228,
3e-07,45,229,230,
2e-07,27,230,231,
3e-07,33,229,230,
2e-07,4,229,230,
3e-07,19,228,229,
3e-07,23,229,230,
3e-07,23,231,232,
3e-07,19,224,225,
2e-07,25,218,219,
3e-07,35,218,219,
2e-07,11,221,222,
2e-07,36,222,223,
3e-07,23,220,221,
2e-07,40,221,222,
3e-07,31,221,222,
3e-07,1,217,218,
3e-07,29,219,220,
2e-07,39,220,221,
3e-07,33,218,219,
3e-07,4,218,219,
3e-07,4,219,220,
3e-07,20,215,216,
3e-07,35,216,217,
2e-07,26,217,218,
5e-07,17,219,220,
3e-07,29,219,220,
3e-07,26,220,221,
3e-07,19,221,222,
3e-07,39,219,220,
3e-07,14,220,221,
3e-07,23,220,221,
2e-07,35,219,220,
2e-07,40,218,219,
2e-07,2,219,220,
2e-07,27,220,221,
4e-07,19,219,220,
1e-06,28,217,218,
7e-07,32,219,220,
4e-07,18,219,220,
3e-07,40,217,218,
3e-07,18,218,219,
3e-07,23,219,220,
3e-07,29,221,222,
2e-07,34,222,223,
2e-07,43,222,223,
2e-07,15,219,220,
3e-07,15,222,223,
2e-07,38,223,224,
4e-07,12,220,221,
2e-07,10,220,221,
3e-07,18,218,219,
3e-07,24,216,217,
3e-07,32,219,220,
3e-07,43,223,224,
3e-07,18,224,225,
3e-07,42,225,226,
3e-07,24,223,224,
3e-07,32,229,230,
3e-07,22,228,229,
2e-07,30,229,230,
3e-07,4,228,229,
3e-07,33,228,229,
3e-07,29,229,230,
2e-07,7,227,228,
3e-07,19,229,230,
3e-07,1,227,228,
3e-07,39,227,228,
5e-07,23,224,225,
4e-07,40,226,227,
5e-07,17,230,231,
1.3e-06,20,232,233,
3e-07,42,230,231,
6e-07,28,229,230,
4e-07,30,221,222,
4e-07,26,218,219,
4e-07,10,217,218,
3e-07,20,204,205,
2e-07,29,205,206,
3e-07,36,207,208,
4e-07,4,208,209,
4e-07,27,210,211,
3e-07,26,210,211,
8e-07,18,215,216,
3e-07,20,218,219,
4e-07,37,222,223,
2e-07,22,218,219,
4e-07,30,215,216,
4e-07,35,218,219,
5e-07,35,217,218,
3e-07,14,217,218,
3e-07,10,220,221,
6e-07,4,220,221,
4e-07,35,224,225,
5e-07,11,225,226,
4e-07,9,225,226,
3e-07,10,224,225,
3e-07,36,225,226,
3e-07,45,225,226,
4e-07,39,225,226,
3e-07,11,226,227,
3e-07,5,227,228,
4e-07,34,228,229,
3e-07,31,227,228,
3e-07,17,229,230,
3e-07,2,227,228,
3e-07,5,230,231,
3e-07,37,230,231,
3e-07,16,233,234,
4e-07,32,227,228,
3e-07,11,227,228,
3e-07,3,232,233,
4e-07,45,234,235,
3e-07,20,234,235,
3e-07,36,231,232,
3e-07,37,233,234,
3e-07,34,233,234,
3e-07,23,234,235,
3e-07,31,236,237,
3e-07,16,237,238,
3e-07,18,237,238,
3e-07,37,236,237,
4e-07,43,231,232,
3e-07,15,232,233,
3e-07,41,234,235,
3e-07,35,236,237,
3e-07,37,235,236,
4e-07,13,237,238,
4e-07,38,238,239,
3e-07,8,241,242,
4e-07,9,241,242,
4e-07,10,243,244,
4e-07,10,246,247,
4e-07,27,249,250,
3e-07,4,253,254,
4e-07,33,255,256,
3e-07,32,252,253,
4e-07,40,252,253,
4e-07,14,244,245,
3e-07,23,244,245,
3e-07,13,243,244,
3e-07,8,243,244,
3e-07,8,240,241,
3e-07,18,241,242,
3e-07,7,241,242,
3e-07,32,235,236,
3e-07,20,236,237,
2e-07,25,235,236,
3e-07,1,234,235,
3e-07,33,233,234,
4e-07,7,236,237,
2e-07,19,237,238,
3e-07,23,234,235,
3e-07,19,235,236,
3e-07,38,236,237,
3e-07,31,236,237,
2e-07,13,238,239,
2e-07,22,239,240,
2e-07,28,240,241,
3e-07,39,239,240,
3e-07,6,240,241,
3e-07,28,243,244,
3e-07,30,243,244,
2e-07,25,244,245,
3e-07,21,245,246,
3e-07,13,247,248,
3e-07,8,246,247,
3e-07,44,248,249,
3e-07,11,249,250,
3e-07,42,248,249,
3e-07,6,248,249,
3e-07,42,249,250,
3e-07,5,251,252,
6e-07,4,252,253,
3e-07,18,251,252,
3e-07,31,252,253,
3e-07,37,252,253,
3e-07,27,256,257,
2e-07,34,257,258,
3e-07,39,248,249,
3e-07,36,250,251,
3e-07,2,253,254,
3e-07,17,251,252,
3e-07,26,253,254,
2e-07,38,253,254,
3e-07,37,253,254,
3e-07,4,254,255,
3e-07,38,255,256,
3e-07,4,257,258,
3e-07,34,258,259,
3e-07,42,259,260,
3e-07,30,260,261,
3e-07,1,262,263,
6e-07,31,263,264,
2e-07,14,261,262,
3e-07,28,260,261,
3e-07,6,258,259,
2e-07,12,256,257,
2e-07,15,260,261,
3e-07,12,261,262,
3e-07,37,262,263,
3e-07,43,260,261,
3e-07,28,262,263,
3e-07,42,250,251,
3e-07,26,251,252,
2e-07,37,247,248,
3e-07,8,248,249,
3e-07,11,251,252,
3e-07,19,252,253,
3e-07,37,253,254,
2e-07,27,253,254,
3e-07,26,259,260,
3e-07,29,259,260,
3e-07,41,259,260,
3e-07,15,260,261,
3e-07,31,258,259,
7e-07,28,256,257,
2e-07,38,257,258,
2e-07,26,256,257,
3e-07,4,257,258,
3e-07,21,258,259,
3e-07,40,257,258,
3e-07,14,253,254,
3e-07,31,255,256,
3e-07,14,253,254,
3e-07,29,254,255,
4e-07,10,258,259,
3e-07,14,259,260,
3e-07,27,259,260,
3e-07,7,256,257,
2e-07,29,257,258,
2e-07,9,258,259,
3e-07,40,261,262,
2e-07,33,261,262,
2e-07,26,262,263,
3e-07,10,258,259,
3e-07,30,256,257,
3e-07,36,257,258,
3e-07,25,258,259,
3e-07,37,261,262,
2e-07,4,263,264,
3e-07,29,258,259,
3e-07,36,259,260,
3e-07,35,259,260,
3e-07,33,262,263,
3e-07,32,264,265,
2e-07,31,259,260,
3e-07,29,259,260,
3e-07,7,256,257,
3e-07,44,257,258,
3e-07,25,258,259,
3e-07,33,255,256,
4e-07,15,256,257,
3e-07,24,257,258,
3e-07,44,257,258,
3e-07,22,253,254,
2e-07,7,253,254,
3e-07,28,253,254,
3e-07,21,253,254,
2e-07,25,254,255,
3e-07,39,254,255,
3e-07,14,256,257,
3e-07,17,258,259,
6e-07,29,259,260,
2e-07,6,262,263,
3e-07,21,262,263,
3e-07,32,263,264,
3e-07,3,264,265,
3e-07,24,265,266,
2e-07,29,265,266,
3e-07,39,266,267,
3e-07,1,262,263,
3e-07,27,265,266,
3e-07,9,268,269,
3e-07,8,268,269,
3e-07,18,267,268,
3e-07,27,266,267,
2e-07,2,269,270,
3e-07,35,269,270,
2e-07,34,265,266,
3e-07,35,266,267,
3e-07,17,264,265,
3e-07,33,265,266,
3e-07,29,264,265,
3e-07,25,265,266,
2e-07,39,268,269,
3e-07,40,268,269,
3e-07,43,265,266,
3e-07,9,263,264,
3e-07,3,259,260,
3e-07,32,261,262,
3e-07,26,261,262,
3e-07,41,258,259,
3e-07,37,263,264,
3e-07,24,264,265,
2e-07,40,265,266,
3e-07,25,266,267,
3e-07,3,267,268,
3e-07,4,268,269,
2e-07,35,270,271,
3e-07,18,273,274,
2e-07,3,276,277,
3e-07,22,277,278,
3e-07,11,277,278,
3e-07,21,275,276,
3e-07,39,280,281,
3e-07,41,276,277,
3e-07,20,278,279,
3e-07,38,276,277,
3e-07,24,277,278,
3e-07,41,281,282,
2e-07,7,280,281,
3e-07,32,273,274,
3e-07,12,274,275,
3e-07,18,269,270,
3e-07,28,270,271,
3e-07,44,273,274,
3e-07,8,273,274,
2e-07,22,270,271,
3e-07,34,271,272,
3e-07,20,273,274,
3e-07,15,273,274,
2e-07,25,276,277,
6e-07,38,278,279,
3e-07,15,277,278,
2e-07,38,281,282,
3e-07,4,283,284,
3e-07,34,283,284,
3e-07,33,284,285,
3e-07,16,284,285,
3e-07,21,276,277,
2e-07,31,277,278,
3e-07,1,278,279,
3e-07,30,279,280,
2e-07,25,282,283,
3e-07,21,278,279,
3e-07,34,278,279,
3e-07,1,278,279,
3e-07,30,279,280,
3e-07,34,280,281,
4e-07,8,272,273,
3e-07,6,265,266,
3e-07,16,265,266,
3e-07,38,265,266,
3e-07,16,263,264,
5e-07,41,266,267,
3e-07,39,267,268,
3e-07,40,265,266,
3e-07,1,266,267,
3e-07,5,268,269,
3e-07,44,266,267,
3e-07,17,268,269,
2e-07,5,269,270,
3e-07,29,267,268,
2e-07,21,265,266,
3e-07,10,267,268,
3e-07,22,268,269,
3e-07,32,267,268,
3e-07,36,262,263,
3e-07,7,264,265,
3e-07,21,265,266,
3e-07,45,266,267,
4e-07,32,268,269,
3e-07,39,270,271,
3e-07,7,273,274,
3e-07,27,277,278,
3e-07,8,274,275,
3e-07,29,274,275,
3e-07,3,274,275,
2e-07,14,276,277,
3e-07,14,273,274,
3e-07,41,274,275,
3e-07,15,274,275,
3e-07,16,274,275,
3e-07,23,270,271,
3e-07,4,270,271,
3e-07,26,267,268,
2e-07,5,260,261,
3e-07,23,264,265,
8e-07,3,264,265,
3e-07,36,265,266,
2e-07,31,263,264,
3e-07,37,261,262,
3e-07,45,261,262,
3e-07,38,261,262,
3e-07,13,259,260,
4e-07,18,257,258,
3e-07,14,251,252,
3e-07,21,253,254,
6e-07,32,253,254,
3e-07,38,253,254,
3e-07,31,254,255,
3e-07,11,253,254,
3e-07,6,254,255,
3e-07,26,254,255,
3e-07,3,252,253,
3e-07,40,253,254,
3e-07,43,254,255,
3e-07,41,257,258,
3e-07,38,258,259,
1.4e-06,17,259,260,
2e-07,28,257,258,
3e-07,42,259,260,
3e-07,19,258,259,
2e-07,17,258,259,
3e-07,13,258,259,
5e-07,44,255,256,
5e-07,30,256,257,
4e-07,4,255,256,
3e-07,27,251,252,
4e-07,24,251,252,
2e-07,1,250,251,
3e-07,45,249,250,
3e-07,10,250,251,
3e-07,31,248,249,
3e-07,2,249,250,
2e-07,8,249,250,
3e-07,39,248,249,
3e-07,34,246,247,
3e-07,8,248,249,
3e-07,21,249,250,
9e-07,44,250,251,
3e-07,26,250,251,
3e-07,25,252,253,
3e-07,36,250,251,
3e-07,8,250,251,
3e-07,31,250,251,
3e-07,5,244,245,
3e-07,36,245,246,
4e-07,14,244,245,
4e-07,34,241,242,
3e-07,20,242,243,
2e-07,24,243,244,
3e-07,7,244,245,
3e-07,37,240,241,
2e-07,44,241,242,
2e-07,35,242,243,
3e-07,39,244,245,
2e-07,7,245,246,
3e-07,15,246,247,
4e-07,13,243,244,
3e-07,36,243,244,
5e-07,34,242,243,
3e-07,1,243,244,
3e-07,15,242,243,
3e-07,29,244,245,
3e-07,41,243,244,
3e-07,25,245,246,
3e-07,33,248,249,
3e-07,13,248,249,
4e-07,40,249,250,
3e-07,32,249,250,
3e-07,36,250,251,
3e-07,35,251,252,
3e-07,44,253,254,
3e-07,43,254,255,
6e-07,28,256,257,
3e-07,14,256,257,
3e-07,8,256,257,
3e-07,28,253,254,
3e-07,12,244,245,
3e-07,17,244,245,
3e-07,24,246,247,
4e-07,3,245,246,
3e-07,39,246,247,
3e-07,26,249,250,
3e-07,19,246,247,
3e-07,36,243,244,
3e-07,21,244,245,
3e-07,15,236,237,
3e-07,13,236,237,
3e-07,18,235,236,
2e-07,10,234,235,
3e-07,35,233,234,
3e-07,27,229,230,
2e-07,40,221,222,
3e-07,21,222,223,
2e-07,31,224,225,
3e-07,10,220,221,
4e-07,22,222,223,
3e-07,15,222,223,
3e-07,25,223,224,
3e-07,38,221,222,
3e-07,11,222,223,
3e-07,39,222,223,
3e-07,25,223,224,
3e-07,2,222,223,
3e-07,3,223,224,
3e-07,10,224,225,
3e-07,28,225,226,
3e-07,30,219,220,
3e-07,7,220,221,
3e-07,13,220,221,
2e-07,22,220,221,
3e-07,4,221,222,
2e-07,42,220,221,
3e-07,13,221,222,
3e-07,29,223,224,
3e-07,8,220,221,
3e-07,40,220,221,
3e-07,34,221,222,
3e-07,15,221,222,
3e-07,5,214,215,
3e-07,23,212,213,
3e-07,12,213,214,
3e-07,5,213,214,
3e-07,27,213,214,
3e-07,12,215,216,
2e-07,25,218,219,
3e-07,11,221,222,
3e-07,14,222,223,
3e-07,25,222,223,
2e-07,40,223,224,
3e-07,30,218,219,
3e-07,37,218,219,
3e-07,30,219,220,
3e-07,8,219,220,
3e-07,13,219,220,
3e-07,36,220,221,
3e-07,20,215,216,
2e-07,32,212,213,
3e-07,23,215,216,
3e-07,11,216,217,
3e-07,1,214,215,
3e-07,38,214,215,
3e-07,32,211,212,
3e-07,21,213,214,
3e-07,24,211,212,
3e-07,16,211,212,
3e-07,13,212,213,
2e-07,16,213,214,
6e-07,41,215,216,
3e-07,13,216,217,
3e-07,2,217,218,
3e-07,3,218,219,
3e-07,16,219,220,
3e-07,21,221,222,
3e-07,40,217,218,
3e-07,22,218,219,
3e-07,11,223,224,
3e-07,44,223,224,
3e-07,28,221,222,
3e-07,10,223,224,
3e-07,8,224,225,
3e-07,5,223,224,
3e-07,18,222,223,
3e-07,18,226,227,
3e-07,1,227,228,
3e-07,43,225,226,
3e-07,41,225,226,
3e-07,36,224,225,
2e-07,29,225,226,
3e-07,9,223,224,
3e-07,11,222,223,
3e-07,16,223,224,
2e-07,24,220,221,
2e-07,22,222,223,
3e-07,13,221,222,
3e-07,14,221,222,
3e-07,26,223,224,
3e-07,6,223,224,
3e-07,37,222,223,
3e-07,29,223,224,
3e-07,36,224,225,
3e-07,17,220,221,
3e-07,38,221,222,
3e-07,14,223,224,
3e-07,26,224,225,
2e-07,35,226,227,
3e-07,25,226,227,
3e-07,38,227,228,
3e-07,24,231,232,
3e-07,19,231,232,
2e-07,43,228,229,
3e-07,34,229,230,
3e-07,24,230,231,
2e-07,26,227,228,
3e-07,30,227,228,
3e-07,21,228,229,
3e-07,16,228,229,
3e-07,7,229,230,
3e-07,13,228,229,
2e-07,34,229,230,
3e-07,44,230,231,
3e-07,17,231,232,
3e-07,10,230,231,
2e-07,28,226,227,
3e-07,36,225,226,
3e-07,25,226,227,
3e-07,2,226,227,
3e-07,25,227,228,
3e-07,16,229,230,
2e-07,16,229,230,
3e-07,29,229,230,
2e-07,29,230,231,
3e-07,9,230,231,
3e-07,6,230,231,
3e-07,14,231,232,
3e-07,34,230,231,
3e-07,14,233,234,
3e-07,23,230,231,
3e-07,25,232,233,
3e-07,5,234,235,
3e-07,40,233,234,
2e-07,24,232,233,
3e-07,3,232,233,
2e-07,4,228,229,
2e-07,1,230,231,
3e-07,21,231,232,
3e-07,43,230,231,
5e-07,40,232,233,
3e-07,29,223,224,
2e-07,39,225,226,
3e-07,32,226,227,
3e-07,37,227,228,
3e-07,18,226,227,
3e-07,1,230,231,
3e-07,27,224,225,
3e-07,24,225,226,
3e-07,39,226,227,
3e-07,32,227,228,
2e-07,10,229,230,
3e-07,18,227,228,
3e-07,5,227,228,
2e-07,6,227,228,
3e-07,14,229,230,
3e-07,8,231,232,
2e-07,26,232,233,
3e-07,14,229,230,
3e-07,38,229,230,
3e-07,30,226,227,
3e-07,37,224,225,
3e-07,41,225,226,
3e-07,13,224,225,
2e-07,18,225,226,
3e-07,1,226,227,
3e-07,3,219,220,
3e-07,19,224,225,
3e-07,8,218,219,
3e-07,15,220,221,
3e-07,8,217,218,
2e-07,34,217,218,
