cas operacie,index prvku,dlzka zoznamu,
1.2e-06,123,249,
1e-06,88,248,
1.2e-06,133,247,
8e-07,58,248,
1.3e-06,125,251,
1.7e-06,185,251,
1.2e-06,130,250,
1.5e-06,170,249,
4e-07,21,251,
6e-07,42,252,
1.2e-06,125,252,
1e-06,98,252,
8e-07,71,257,
4e-07,24,256,
1.7e-06,194,255,
1.3e-06,128,251,
7e-07,58,253,
1.6e-06,166,251,
1.9e-06,218,253,
8e-07,76,257,
1.4e-06,148,255,
1.1e-06,108,262,
3e-07,1,261,
1e-06,102,261,
1.4e-06,140,262,
5e-07,36,262,
8e-07,75,261,
1.1e-06,107,260,
9e-07,90,257,
3e-07,7,256,
7e-07,56,257,
6e-07,38,261,
1.6e-06,182,257,
1.1e-06,116,250,
7e-07,45,253,
1.6e-06,179,252,
2.1e-06,239,252,
8e-07,66,252,
1.8e-06,208,250,
1.7e-06,193,250,
1.5e-06,170,249,
3e-07,16,248,
2e-06,231,248,
1.5e-06,161,258,
1.2e-06,112,259,
2e-06,236,259,
1.3e-06,148,259,
2e-06,235,257,
6.7e-06,15,260,
2.2e-06,242,259,
9e-07,83,256,
1.5e-06,158,255,
2e-07,7,255,
1e-06,95,257,
1.1e-06,104,257,
2e-07,1,257,
2e-06,224,253,
6e-07,53,254,
4e-07,25,253,
1.2e-06,115,256,
1.4e-06,151,258,
4e-07,10,256,
2e-06,229,259,
3e-07,9,256,
1e-06,84,259,
4e-07,23,258,
6e-07,40,257,
2.1e-06,235,259,
1.6e-06,176,259,
2e-06,226,258,
1e-06,96,256,
1.3e-06,128,265,
1.4e-06,155,264,
1.7e-06,176,265,
1.8e-06,196,264,
1.6e-06,174,261,
5e-07,29,261,
3e-07,17,259,
1.6e-06,178,259,
2.2e-06,246,259,
4e-07,13,258,
1.1e-06,106,256,
7e-07,51,255,
1.3e-06,144,254,
6e-07,59,260,
1.9e-06,211,257,
1.2e-06,121,256,
1.8e-06,200,255,
1.3e-06,132,255,
1.7e-06,183,256,
1e-06,84,257,
1.5e-06,167,257,
1.2e-06,135,256,
1.9e-06,212,255,
6e-07,37,254,
1.8e-06,181,260,
5e-07,26,261,
1.3e-06,138,262,
1e-06,94,264,
5e-07,29,265,
2.2e-06,265,266,
3e-07,13,264,
2e-06,235,262,
4e-07,9,262,
2.2e-06,258,267,
1e-06,98,267,
9e-07,84,265,
4e-07,22,266,
6e-07,51,269,
1.5e-06,152,269,
1.2e-06,129,267,
2.3e-06,262,267,
6e-07,46,268,
2e-06,231,267,
7e-07,57,266,
2.1e-06,243,266,
1.6e-06,182,266,
6e-07,47,265,
2.2e-06,254,265,
7e-07,65,264,
1.2e-06,128,266,
1.6e-06,170,268,
1.2e-06,135,267,
4e-07,21,265,
1.5e-06,160,265,
6e-07,51,265,
2.1e-06,250,263,
8e-07,57,261,
1.6e-06,177,259,
1.9e-06,209,258,
5e-07,26,256,
1.9e-06,217,258,
3e-07,12,263,
1.6e-06,174,276,
1.3e-06,143,277,
2e-06,232,278,
1.7e-06,188,279,
1e-06,88,275,
4e-07,24,274,
3e-07,11,278,
2.3e-06,267,278,
9e-07,85,276,
2e-06,231,278,
1.7e-06,189,283,
1.5e-06,177,282,
2e-06,212,280,
2.1e-06,256,280,
2e-06,233,279,
2.1e-06,257,279,
1.5e-06,165,278,
1.6e-06,186,276,
1.4e-06,134,271,
2.1e-06,248,268,
2.2e-06,238,270,
1.6e-06,177,269,
1.3e-06,121,273,
1.4e-06,153,271,
1.6e-06,179,271,
1.6e-06,159,278,
1.9e-06,206,278,
2.1e-06,239,279,
1.4e-06,150,277,
1.5e-06,158,284,
2.3e-06,272,284,
6e-07,41,282,
2.2e-06,261,277,
2.3e-06,264,276,
6e-07,51,282,
1e-06,95,281,
1.2e-06,119,277,
1.7e-06,183,279,
1.5e-06,156,276,
4e-07,31,274,
1.9e-06,216,274,
1e-06,95,273,
1.1e-06,99,272,
1.2e-06,127,268,
1.5e-06,163,267,
1.9e-06,212,265,
7e-07,52,263,
1.8e-06,192,269,
4e-07,21,268,
1.8e-06,197,267,
5e-07,34,266,
1.9e-06,210,267,
1.9e-06,223,268,
6e-07,41,265,
5e-07,34,268,
1.2e-06,117,267,
5e-07,36,267,
1.9e-06,215,262,
8e-07,64,265,
1.2e-06,118,265,
1e-06,101,264,
2e-06,216,273,
7e-07,51,277,
2e-07,10,275,
5e-07,26,276,
2.2e-06,261,276,
3e-07,11,274,
5e-07,33,273,
1.4e-06,151,274,
2e-07,5,273,
1.8e-06,205,272,
1.5e-06,175,271,
8e-07,84,270,
1.1e-06,104,275,
1.6e-06,184,274,
7e-07,52,274,
8e-07,80,272,
1.4e-06,150,272,
8e-07,71,272,
4e-07,24,271,
1e-06,105,271,
5e-07,40,270,
1.3e-06,138,267,
2e-06,228,265,
1.9e-06,210,263,
2.2e-06,255,259,
2e-06,147,264,
1.8e-06,205,264,
2.1e-06,244,263,
5e-07,30,262,
1.1e-06,110,263,
5e-07,32,261,
9e-07,81,261,
1.5e-06,160,260,
4e-07,23,259,
2.2e-06,256,258,
1.7e-06,192,259,
1.2e-06,120,258,
8e-07,56,254,
1.3e-06,135,252,
1e-06,97,252,
1.3e-06,114,253,
1.8e-06,212,255,
2.2e-06,249,255,
1e-06,105,254,
1.7e-06,187,252,
1.4e-06,149,254,
1.7e-06,189,256,
1.2e-06,64,259,
8e-07,72,257,
6e-07,55,257,
4e-07,22,260,
6e-07,48,258,
1.3e-06,142,256,
2.2e-06,196,255,
7e-07,32,252,
0.0004118,216,251,
6e-07,30,254,
1.2e-06,91,250,
5e-07,23,249,
6e-07,32,251,
2e-06,200,250,
1.9e-06,206,250,
2.2e-06,241,249,
4e-07,13,249,
1.8e-06,185,248,
5e-07,32,246,
1.8e-06,184,250,
1.9e-06,208,250,
1.4e-06,149,250,
1.7e-06,124,250,
1.8e-06,185,251,
8e-07,60,249,
1.4e-06,146,248,
6e-07,46,247,
1.6e-06,176,244,
9e-07,93,245,
1.1e-06,103,244,
8e-07,63,244,
8e-07,68,244,
9e-07,47,243,
2.1e-06,191,242,
2.5e-06,237,242,
5e-07,30,241,
2.7e-06,210,245,
9e-07,68,244,
1.9e-06,171,244,
1.6e-06,141,243,
4e-07,13,242,
8e-07,68,247,
2e-06,204,246,
8e-07,40,246,
2.1e-06,241,244,
2.6e-06,207,243,
7e-07,61,243,
1.9e-06,222,242,
1.9e-06,211,241,
2.3e-06,225,241,
1e-06,56,242,
2e-06,206,244,
6e-07,46,243,
2.4e-06,185,250,
1.1e-06,96,250,
1.7e-06,160,249,
2.1e-06,236,247,
1.1e-06,84,248,
7e-07,43,250,
1.4e-06,160,251,
6e-07,28,256,
3.4e-06,236,256,
8e-07,33,260,
1.7e-06,158,256,
9e-07,68,254,
4e-07,15,253,
2.2e-06,234,252,
2e-06,229,251,
1.6e-06,168,247,
2.1e-06,236,244,
1.1e-06,105,246,
1.2e-06,125,245,
2.1e-06,240,245,
1.9e-06,210,247,
1e-06,95,247,
5e-07,24,246,
4e-07,21,246,
9e-07,75,245,
1.5e-06,166,245,
9e-07,67,245,
1e-06,89,245,
8e-07,80,244,
1e-06,102,244,
4e-07,12,237,
2e-06,235,236,
1e-06,95,235,
1.1e-06,104,235,
1.2e-06,116,233,
1.3e-06,129,234,
1.3e-06,135,232,
1.7e-06,194,230,
1.7e-06,196,229,
4e-07,14,229,
1.8e-06,205,226,
6e-07,53,224,
1.1e-06,107,222,
1.3e-06,139,224,
3e-07,7,222,
1.7e-06,169,221,
1.2e-06,129,221,
1.8e-06,185,219,
1.8e-06,203,223,
1.8e-06,206,222,
8e-07,77,222,
1e-06,94,224,
1.7e-06,183,223,
1.3e-06,131,223,
7e-07,58,222,
1.4e-06,155,224,
8e-07,65,222,
1.3e-06,126,223,
1.1e-06,117,221,
1.7e-06,201,220,
1.7e-06,196,223,
6e-07,34,219,
4e-07,30,220,
5e-07,37,220,
1.2e-06,124,221,
8e-07,71,223,
1.5e-06,157,221,
9e-07,80,220,
9e-07,81,222,
7e-07,66,222,
3e-07,6,221,
1.6e-06,171,221,
1.2e-06,124,219,
4e-07,30,218,
4e-07,13,217,
6e-07,33,214,
1.8e-06,206,213,
5e-07,29,214,
6e-07,42,213,
1.4e-06,162,213,
3e-07,14,215,
8e-07,72,214,
1.3e-06,129,218,
4e-07,15,215,
1.2e-06,125,223,
1.2e-06,121,221,
1.6e-06,177,220,
1.6e-06,161,218,
1.4e-06,147,217,
1.4e-06,153,219,
1.4e-06,146,219,
1.2e-06,125,218,
1.3e-06,131,220,
9e-07,88,219,
8e-07,73,217,
4e-07,16,216,
2e-07,6,215,
5e-07,30,215,
6e-07,42,213,
1.5e-06,160,216,
1.5e-06,162,214,
1.1e-06,114,214,
3e-07,2,213,
8e-07,74,214,
1.5e-06,160,211,
5e-07,46,213,
3e-07,14,211,
1.1e-06,112,212,
5e-07,31,215,
6e-07,42,219,
1.4e-06,160,218,
1.8e-06,207,220,
2e-07,5,221,
4e-07,23,221,
7e-07,66,221,
5e-07,37,221,
1.4e-06,154,218,
1.7e-06,201,219,
4e-07,8,218,
8e-07,82,217,
8e-07,88,217,
8e-07,79,223,
1.8e-06,207,222,
4e-07,18,223,
1.4e-06,160,224,
1e-06,103,226,
1.5e-06,175,225,
5e-07,36,222,
2e-07,1,224,
7e-07,61,227,
3e-07,5,225,
4e-07,29,221,
1.1e-06,104,223,
1.5e-06,165,224,
1.7e-06,195,224,
1.7e-06,141,221,
1e-06,114,221,
1.3e-06,142,223,
1e-06,97,223,
4e-07,17,227,
1e-06,98,225,
5e-07,35,224,
4e-07,25,218,
1.2e-06,125,220,
1e-06,101,219,
1.4e-06,149,225,
1.6e-06,180,227,
1.3e-06,143,231,
1.6e-06,192,230,
1.5e-06,172,231,
1.5e-06,165,230,
1.1e-06,108,227,
1.8e-06,207,229,
1.2e-06,123,228,
1.6e-06,174,226,
3e-07,9,228,
7e-07,48,231,
5e-07,38,229,
5e-07,39,228,
1e-06,99,227,
1.6e-06,173,226,
1.7e-06,188,225,
5e-07,33,225,
5e-07,40,227,
3e-07,3,229,
1.1e-06,103,229,
2e-07,2,231,
6e-07,40,232,
1.5e-06,160,231,
1.6e-06,182,230,
6e-07,47,231,
4e-07,18,229,
1.7e-06,185,228,
8e-07,73,231,
1.5e-06,160,232,
1.5e-06,165,231,
9e-07,75,228,
3e-07,2,227,
1.2e-06,128,227,
6e-07,47,226,
1.3e-06,144,225,
1.2e-06,112,226,
1.8e-06,217,229,
1.9e-06,227,228,
9e-07,87,226,
1.5e-06,179,227,
1.7e-06,183,227,
2e-07,2,230,
6e-07,52,230,
9e-07,78,229,
1e-06,99,226,
1.8e-06,207,225,
1.5e-06,167,225,
1.7e-06,179,226,
9e-07,72,224,
8e-07,67,226,
1.5e-06,165,225,
1e-06,94,221,
1.7e-06,189,220,
1.2e-06,125,224,
1.6e-06,186,223,
9e-07,79,222,
1.6e-06,179,223,
1.2e-06,126,224,
4e-07,24,223,
1.3e-06,144,221,
1e-06,98,220,
1.5e-06,160,220,
5e-07,40,219,
7e-07,59,217,
1.8e-06,212,218,
1e-06,88,214,
2e-07,1,213,
8e-07,69,215,
1.7e-06,187,217,
6e-07,49,221,
1.6e-06,176,221,
1.4e-06,143,220,
1.6e-06,192,219,
5e-07,32,219,
1.3e-06,134,217,
2e-06,204,216,
1.6e-06,177,216,
3e-07,13,221,
5e-07,42,221,
1.4e-06,142,221,
1.8e-06,215,221,
3e-07,13,221,
9e-07,76,221,
8e-07,85,220,
1.2e-06,116,218,
1.6e-06,179,217,
1.7e-06,209,216,
1.8e-06,215,218,
1.3e-06,133,217,
1.1e-06,123,219,
1.6e-06,178,221,
3e-07,8,222,
1.1e-06,117,223,
1.9e-06,200,219,
2e-07,3,220,
2e-07,5,222,
3e-07,13,221,
3e-07,9,225,
1.1e-06,110,223,
1.2e-06,121,223,
1.5e-06,167,225,
1.8e-06,213,223,
6e-07,49,222,
9e-07,74,221,
1.4e-06,154,224,
1.6e-06,179,221,
1.6e-06,151,224,
2e-06,218,227,
1.5e-06,157,229,
4e-07,29,229,
4e-07,22,228,
6e-07,40,228,
1.7e-06,203,224,
1.8e-06,200,224,
1.6e-06,184,228,
9e-07,95,230,
9e-07,86,230,
7e-07,45,233,
1.1e-06,109,232,
1.4e-06,151,231,
1.6e-06,178,232,
1.2e-06,117,227,
1.6e-06,170,230,
1.2e-06,133,229,
7e-07,56,228,
1.5e-06,180,227,
5e-07,20,227,
7e-07,55,234,
2e-07,0,232,
9e-07,74,233,
1.9e-06,217,232,
1.3e-06,139,232,
6e-07,39,231,
1.4e-06,141,231,
1.1e-06,116,228,
1.5e-06,167,226,
7e-07,53,225,
1.7e-06,184,225,
1.5e-06,171,224,
1.5e-06,161,226,
1.3e-06,146,225,
1.6e-06,179,223,
1.6e-06,189,222,
6e-07,44,221,
1.1e-06,108,220,
5e-07,15,219,
4e-07,8,218,
9e-07,68,219,
1.7e-06,167,216,
8e-07,59,215,
8e-07,52,218,
9e-07,55,215,
1.1e-06,102,215,
1.3e-06,119,214,
1.7e-06,179,214,
1.9e-06,210,214,
1.8e-06,203,214,
1e-06,76,220,
1.9e-06,191,223,
9e-07,86,220,
9e-07,57,221,
1.1e-06,103,223,
8e-07,55,223,
1.7e-06,192,221,
1.8e-06,194,220,
3e-07,5,221,
8e-07,67,223,
4e-07,28,223,
2e-06,218,223,
1.1e-06,112,225,
1.4e-06,146,222,
1.4e-06,148,220,
1.9e-06,214,222,
5e-07,26,223,
5e-07,19,222,
5e-07,29,221,
1e-06,100,225,
5e-07,29,227,
1.8e-06,150,225,
1.9e-06,174,226,
3e-07,5,225,
6e-07,39,224,
1.9e-06,174,221,
1.7e-06,153,222,
1.5e-06,126,224,
7e-07,40,222,
1.1e-06,77,225,
4e-07,9,232,
1.2e-06,107,233,
1.7e-06,122,233,
6e-07,27,233,
2.2e-06,222,230,
1.2e-06,82,235,
3e-07,9,237,
1.5e-06,108,235,
2e-06,205,236,
1.1e-06,100,234,
5e-07,32,232,
1.3e-06,123,231,
2e-07,4,229,
1.4e-06,149,228,
1.1e-06,119,224,
1e-06,83,223,
1.4e-06,143,225,
1.6e-06,190,224,
4e-07,25,223,
1.7e-06,194,221,
1.8e-06,214,220,
1.2e-06,122,220,
5e-07,18,218,
1.2e-06,131,219,
5e-07,22,218,
6e-07,46,219,
1.1e-06,109,217,
1.1e-06,97,214,
1.1e-06,104,213,
1.5e-06,154,215,
1.5e-06,183,212,
7e-07,63,211,
8e-07,82,210,
1.1e-06,113,208,
1.9e-06,202,213,
1.7e-06,203,211,
9e-07,96,212,
1.8e-06,206,211,
1.6e-06,178,210,
1.6e-06,172,206,
1.5e-06,165,205,
5e-07,24,205,
1.5e-06,158,206,
6e-07,38,207,
1.4e-06,150,207,
1.5e-06,169,213,
7e-07,59,213,
1.1e-06,115,212,
1.5e-06,175,212,
3e-07,5,212,
1.5e-06,167,210,
6e-07,45,212,
7e-07,50,211,
1.5e-06,152,209,
1e-06,89,208,
1.1e-06,96,210,
3e-07,2,209,
1.2e-06,128,207,
1.5e-06,166,206,
4e-07,27,209,
1.4e-06,144,206,
1.8e-06,200,208,
1.7e-06,202,207,
1.2e-06,118,206,
3e-07,13,205,
5e-07,41,204,
1.6e-06,192,203,
1.2e-06,114,200,
9e-07,80,200,
1.1e-06,112,206,
6e-07,44,206,
1e-06,101,205,
5e-07,38,204,
1.4e-06,150,204,
1.5e-06,159,203,
5e-07,27,202,
1.5e-06,177,201,
1.3e-06,136,200,
5e-07,29,200,
1.6e-06,178,199,
5e-07,28,198,
1e-06,93,198,
1.1e-06,104,200,
8e-07,72,200,
1e-06,87,200,
3e-07,14,200,
1e-06,101,201,
1.5e-06,167,201,
1e-06,95,200,
9e-07,72,199,
9e-07,77,198,
1.5e-06,184,197,
1.1e-06,104,204,
8e-07,70,202,
1.2e-06,129,199,
1.4e-06,153,201,
1.6e-06,166,202,
3e-07,17,206,
9e-07,95,206,
1.3e-06,129,207,
2e-07,6,210,
7e-07,53,211,
1.4e-06,144,210,
4e-07,16,210,
1.3e-06,140,210,
1e-06,95,213,
1.7e-06,198,211,
1.4e-06,132,209,
1e-06,92,208,
5e-07,40,204,
1.6e-06,175,205,
4e-07,13,204,
7e-07,56,204,
1.2e-06,122,203,
1.3e-06,132,210,
1.3e-06,146,210,
1e-06,98,209,
4e-07,24,208,
1.6e-06,175,207,
1.5e-06,173,210,
1.3e-06,134,208,
1.6e-06,194,204,
1.5e-06,152,201,
7e-07,51,203,
2e-07,4,210,
1.4e-06,140,209,
9e-07,82,204,
1.5e-06,164,201,
1.4e-06,155,201,
4e-07,17,199,
8e-07,78,197,
2e-07,2,204,
1.8e-06,191,203,
1.2e-06,118,207,
6e-07,50,208,
1.2e-06,131,202,
9e-07,79,201,
8e-07,57,201,
1.5e-06,170,201,
9e-07,79,201,
1.2e-06,129,204,
1.6e-06,174,204,
1e-06,83,203,
1e-06,95,203,
1.4e-06,146,203,
4e-07,22,202,
1.7e-06,196,201,
1.3e-06,138,197,
1.3e-06,139,195,
1.6e-06,173,193,
1.3e-06,134,192,
2e-07,8,195,
7e-07,62,196,
3e-07,9,195,
4e-07,11,198,
8e-07,69,195,
1.6e-06,170,200,
1.4e-06,147,201,
1.1e-06,114,200,
7e-07,53,199,
4e-07,4,201,
1.5e-06,159,200,
1.2e-06,125,199,
1.5e-06,154,196,
7e-07,58,199,
6e-07,49,203,
5e-07,23,202,
3e-07,14,200,
4e-07,23,198,
6e-07,39,196,
1e-06,95,202,
3e-07,8,204,
1e-06,95,204,
5e-07,33,205,
1.8e-06,194,204,
7e-07,55,203,
1.5e-06,163,200,
1.3e-06,137,198,
1.1e-06,93,200,
8e-07,69,197,
5e-07,32,197,
4e-07,19,196,
1.7e-06,183,193,
1.1e-06,111,192,
8e-07,71,192,
9e-07,71,193,
1e-06,99,194,
1.2e-06,105,195,
2e-07,0,196,
1.2e-06,111,195,
6e-07,42,197,
1.3e-06,143,195,
5e-07,21,193,
1.2e-06,118,205,
6e-07,42,204,
1.7e-06,183,208,
5e-07,31,207,
1.3e-06,117,207,
1.4e-06,153,208,
1.6e-06,188,206,
7e-07,63,205,
1.2e-06,129,208,
4e-07,10,205,
1.3e-06,138,203,
8e-07,59,202,
1.1e-06,115,206,
1.6e-06,188,212,
4e-07,19,212,
7e-07,63,212,
6e-07,34,211,
1.3e-06,137,214,
1.8e-06,212,222,
4e-07,24,221,
8e-07,71,220,
1.7e-06,204,221,
1.3e-06,143,213,
1e-06,92,212,
4e-07,25,211,
1.3e-06,132,209,
1.7e-06,204,208,
1.3e-06,139,207,
1.1e-06,113,206,
2e-07,2,211,
6e-07,46,210,
1.2e-06,125,208,
4e-07,14,207,
7e-07,62,206,
1.3e-06,133,202,
7e-07,47,204,
3e-07,8,203,
1.1e-06,104,204,
1.3e-06,122,207,
1e-06,100,207,
1.6e-06,169,209,
1.4e-06,140,207,
9e-07,79,206,
1.4e-06,139,211,
4.6e-06,73,212,
1.7e-06,177,213,
6e-07,9,209,
1.7e-06,168,208,
1.3e-06,141,207,
4e-07,11,208,
1.7e-06,176,208,
7e-07,44,208,
1.9e-06,197,209,
9e-07,77,207,
5e-07,31,213,
1e-06,96,212,
6e-07,45,212,
1.8e-06,208,216,
1.1e-06,86,215,
3e-07,3,217,
7e-07,53,212,
1.4e-06,145,213,
1.7e-06,166,213,
1.4e-06,141,217,
1.6e-06,148,215,
1.9e-06,205,216,
1.4e-06,140,216,
6.16e-05,127,219,
7e-07,49,218,
1.4e-06,142,217,
1.6e-06,185,217,
1e-06,94,220,
6e-07,44,221,
1.6e-06,171,222,
1.5e-06,154,221,
8e-07,76,219,
1.5e-06,176,214,
1.3e-06,130,215,
4e-07,19,214,
1e-06,97,213,
1.3e-06,128,219,
9e-07,81,224,
7e-07,49,228,
1.2e-06,121,227,
8e-07,70,229,
1.7e-06,176,228,
9e-07,66,232,
8e-07,58,236,
1.6e-06,171,234,
5e-07,32,233,
1.3e-06,158,232,
3e-07,17,232,
7e-07,42,233,
8e-07,76,235,
8e-07,88,237,
6e-07,46,236,
1.8e-06,204,235,
1.6e-06,179,236,
1e-06,94,235,
1.2e-06,123,235,
6e-07,57,233,
2e-07,6,236,
6e-07,43,234,
1.2e-06,108,233,
1.6e-06,174,234,
1.3e-06,142,233,
1.2e-06,120,236,
7e-07,49,235,
7e-07,65,235,
1.3e-06,145,235,
1e-06,90,233,
7e-07,53,236,
9e-07,89,236,
1.2e-06,124,235,
2e-07,3,235,
1.2e-06,128,234,
1.8e-06,216,232,
1.7e-06,189,233,
8e-07,66,233,
7e-07,65,233,
1.8e-06,196,233,
3e-07,7,233,
1.2e-06,121,231,
7e-07,53,232,
1.7e-06,207,230,
1.3e-06,151,229,
1.9e-06,229,230,
1.8e-06,220,229,
1.1e-06,106,228,
1.7e-06,195,228,
1.4e-06,152,229,
3e-07,15,228,
6e-07,55,229,
8e-07,88,229,
2.8e-06,220,228,
9e-07,47,227,
1.1e-06,52,226,
1.6e-06,129,224,
6e-07,28,223,
4e-07,13,219,
1.2e-06,123,218,
3e-07,10,216,
1.3e-06,128,214,
5e-07,22,213,
1.3e-06,131,212,
1.4e-06,157,211,
7e-07,57,213,
1.3e-06,157,214,
5e-07,25,210,
6e-07,31,214,
1e-06,95,214,
1.5e-06,166,213,
1.7e-06,189,212,
7e-07,58,210,
1.8e-06,205,209,
1.2e-06,127,208,
1.5e-06,165,208,
1.2e-06,118,205,
1.2e-06,121,204,
1.1e-06,108,204,
1.5e-06,161,199,
7e-07,52,201,
3e-07,6,201,
1.7e-06,192,202,
1.1e-06,114,206,
9e-07,92,212,
1.7e-06,199,212,
3e-07,1,212,
1.2e-06,127,211,
5e-07,22,210,
1.2e-06,118,209,
1.5e-06,155,223,
1.3e-06,82,220,
1e-06,84,222,
1.6e-06,179,221,
5e-07,36,222,
1.3e-06,136,222,
1.6e-06,175,222,
1.9e-06,135,227,
1.6e-06,144,226,
5e-07,7,226,
1.1e-06,91,225,
1.9e-06,222,228,
1e-06,91,230,
7e-07,55,230,
1.6e-06,179,232,
1.2e-06,114,232,
1e-06,96,239,
1.7e-06,187,239,
4e-07,15,240,
1.2e-06,114,239,
1.9e-06,231,236,
7e-07,29,236,
1.7e-06,208,234,
1.5e-06,169,234,
1.8e-06,217,235,
4e-07,17,236,
3e-07,7,235,
1.4e-06,155,231,
1.9e-06,232,234,
6e-07,46,235,
1.8e-06,199,234,
6e-07,35,233,
6e-07,49,233,
9e-07,82,232,
1.7e-06,212,232,
1.4e-06,152,232,
1.6e-06,174,230,
1.2e-06,127,229,
1e-06,97,226,
7e-07,51,226,
1.3e-06,144,224,
1.5e-06,166,226,
1.5e-06,179,226,
1.3e-06,137,224,
9e-07,86,230,
1.1e-06,106,227,
7e-07,57,226,
1.1e-06,107,225,
8e-07,79,225,
3e-07,12,224,
1e-06,101,224,
3e-07,11,224,
9e-07,96,223,
1.6e-06,172,220,
1.6e-06,187,222,
1.4e-06,155,217,
1.2e-06,121,217,
1.6e-06,179,218,
4e-07,25,217,
1.2e-06,131,216,
6e-07,40,215,
3e-07,1,216,
6e-07,53,217,
1.1e-06,112,215,
1.4e-06,151,213,
1.6e-06,177,212,
1.4e-06,154,210,
1.3e-06,134,209,
6e-07,48,216,
1.1e-06,118,215,
4e-07,21,215,
1.3e-06,133,213,
1.6e-06,180,213,
1.4e-06,148,211,
6e-07,46,209,
4e-07,24,213,
3e-07,18,213,
1.6e-06,180,218,
1.1e-06,108,218,
7e-07,59,218,
1.8e-06,210,217,
2e-06,186,223,
7e-07,58,230,
1.2e-06,127,238,
1.4e-06,164,240,
1.4e-06,147,239,
5e-07,38,239,
4e-07,12,238,
1.4e-06,167,237,
9e-07,66,239,
4e-07,23,239,
1.2e-06,124,246,
1.4e-06,152,247,
1.5e-06,178,245,
1.5e-06,171,245,
1.5e-06,175,245,
1.6e-06,173,247,
1.1e-06,114,246,
1.5e-06,182,243,
1.8e-06,226,242,
1e-06,102,242,
1.3e-06,136,243,
1.4e-06,154,242,
9e-07,93,242,
5e-07,40,241,
3e-07,5,240,
4e-07,18,240,
1.9e-06,235,242,
8e-07,74,241,
1.9e-06,228,240,
8e-07,68,238,
4e-07,30,237,
1.8e-06,221,237,
5e-07,33,237,
1.4e-06,147,239,
5e-07,34,237,
1.1e-06,103,238,
1.7e-06,214,238,
1.3e-06,148,238,
9e-07,89,239,
1.1e-06,117,235,
1e-06,91,235,
5e-07,33,235,
8e-07,68,237,
9e-07,85,236,
9e-07,90,239,
1.7e-06,195,241,
8e-07,63,240,
1.6e-06,179,240,
1.5e-06,168,241,
1.1e-06,110,242,
3e-07,2,244,
1e-06,108,243,
2e-07,2,242,
3e-07,15,241,
7e-07,62,240,
1.1e-06,124,239,
1.5e-06,172,238,
1.6e-06,189,238,
1.9e-06,222,238,
4e-07,21,237,
1.9e-06,225,236,
8e-07,69,237,
1.2e-06,127,237,
9e-07,78,236,
1.8e-06,224,235,
1.3e-06,132,233,
1.4e-06,159,231,
1.2e-06,115,239,
3e-07,14,240,
1.5e-06,148,237,
5e-07,28,236,
1.4e-06,156,233,
9e-07,79,239,
1.5e-06,163,239,
1.75e-05,209,242,
1.9e-06,224,240,
8e-07,65,240,
1.6e-06,161,238,
1.7e-06,205,236,
1.1e-06,112,235,
1.8e-06,206,235,
8e-07,81,237,
1.4e-06,148,234,
1.8e-06,206,232,
1.3e-06,139,232,
6e-07,45,231,
2e-07,8,232,
1.3e-06,135,235,
4e-07,6,234,
8e-07,77,233,
1.4e-06,166,232,
1.6e-06,179,236,
9e-07,74,236,
1.3e-06,145,235,
1.5e-06,164,234,
1.6e-06,182,233,
1.4e-06,148,233,
9e-07,81,232,
1.9e-06,228,232,
9e-07,92,232,
7e-07,62,230,
4e-07,23,228,
3e-07,16,227,
4e-07,22,226,
1.6e-06,170,231,
1.1e-06,98,229,
4e-07,13,233,
1.3e-06,138,232,
1e-06,96,231,
1.8e-06,201,229,
1.5e-06,163,230,
3e-07,14,234,
5e-07,22,233,
1.2e-06,131,231,
1.7e-06,196,230,
1.7e-06,189,228,
8e-07,71,230,
1.5e-06,167,230,
1.3e-06,127,229,
1.9e-06,218,229,
1.7e-06,198,228,
8e-07,64,224,
7e-07,61,228,
1.9e-06,219,227,
5e-07,26,231,
1.9e-06,218,234,
1.8e-06,201,233,
7e-07,53,232,
1.6e-06,184,231,
1.5e-06,166,231,
1.3e-06,125,231,
6e-07,31,226,
8e-07,64,228,
4e-07,19,229,
1.9e-06,208,228,
7e-07,53,227,
1.4e-06,146,226,
1.4e-06,147,228,
1.8e-06,205,227,
1.3e-06,120,226,
4e-07,10,225,
1.2e-06,112,224,
1.1e-06,93,222,
9e-07,76,222,
4e-07,20,222,
6e-07,39,227,
1.1e-06,99,226,
1.6e-06,167,226,
7e-07,51,227,
5e-07,27,225,
1.5e-06,148,223,
1.3e-06,134,221,
2e-06,223,226,
1.2e-06,118,226,
1e-06,94,219,
1.1e-06,114,219,
8e-07,61,219,
4e-07,12,218,
9e-07,79,217,
1e-06,91,217,
1.3e-06,123,215,
4e-07,15,214,
7e-07,55,214,
8e-07,57,212,
9e-07,84,211,
1.5e-06,138,209,
1.2e-06,114,207,
6e-07,47,206,
1.7e-06,167,204,
1.4e-06,133,204,
7e-07,55,204,
1.8e-06,197,202,
9e-07,78,203,
1.6e-06,178,201,
9e-07,93,200,
7e-07,47,199,
8e-07,67,198,
1e-06,102,195,
5e-07,20,196,
9e-07,77,195,
1e-06,84,192,
1.1e-06,103,190,
7e-07,64,190,
6e-07,48,189,
9e-07,74,192,
3e-07,10,191,
6e-07,44,190,
1.6e-06,185,188,
3e-07,12,185,
1.4e-06,144,185,
1.3e-06,149,184,
