cas operacie,vlozene cislo,index prvku,dlzka zoznamu,
5e-07,44,44,156,
3e-07,21,21,153,
6e-07,71,71,152,
2e-07,19,19,156,
1e-07,4,4,157,
3e-07,17,17,157,
1e-07,4,4,154,
2e-07,10,10,145,
5e-07,50,50,151,
2e-07,11,11,140,
2e-07,3,3,136,
8e-07,85,85,137,
4e-07,41,41,140,
2e-07,1,1,137,
4e-07,27,27,137,
3e-07,23,23,142,
1e-07,4,4,139,
2e-07,12,12,145,
6e-07,79,79,149,
1.1e-06,134,134,151,
2e-07,25,25,158,
4e-07,34,34,158,
2e-07,11,11,158,
2e-07,1,1,167,
2e-07,3,3,165,
3e-07,38,38,168,
1e-07,0,0,160,
3e-07,18,18,163,
8e-07,95,95,165,
3e-07,15,15,162,
1e-07,1,1,173,
3e-07,27,27,166,
2e-07,15,15,165,
4e-07,39,39,165,
3e-07,28,28,169,
2e-07,12,12,176,
7e-07,79,79,173,
2e-07,8,8,172,
9e-07,118,118,173,
2e-07,14,14,168,
4e-07,47,47,164,
3e-07,19,19,159,
2e-07,10,10,162,
2e-07,14,14,166,
4e-07,28,28,175,
5e-07,35,35,175,
2e-07,8,8,178,
2e-07,8,8,178,
1e-07,1,1,189,
1e-06,134,134,189,
2e-07,19,19,190,
1e-06,132,132,201,
2e-07,12,12,208,
6e-07,65,65,201,
3e-07,32,32,202,
6e-07,64,64,201,
5e-07,49,49,200,
7e-07,77,77,203,
5e-07,61,61,205,
3e-07,34,34,212,
6e-07,77,77,212,
4e-07,44,44,215,
3e-07,23,23,215,
5e-07,53,53,216,
1e-06,122,122,214,
2e-07,7,7,215,
6e-07,66,66,214,
2e-07,7,7,215,
6e-07,65,65,215,
7e-07,75,75,215,
5e-07,49,49,220,
4e-07,34,34,223,
2e-07,17,17,222,
1e-06,120,120,224,
6e-07,65,65,223,
5e-07,63,63,228,
2e-07,10,10,227,
6e-07,63,63,223,
1e-06,116,116,226,
3e-07,25,25,229,
1e-07,1,1,227,
2e-07,6,6,234,
3e-07,26,26,231,
4e-07,38,38,231,
3e-07,24,24,233,
1e-07,2,2,233,
3e-07,15,15,235,
3e-07,17,17,238,
4e-07,45,45,242,
7e-07,82,82,242,
6e-07,67,67,246,
1e-07,0,0,252,
7e-07,90,90,251,
7e-07,83,83,250,
1e-07,2,2,248,
9e-07,92,92,253,
3e-07,26,26,254,
7e-07,58,58,259,
3e-07,21,21,261,
4e-07,48,48,262,
4e-07,32,32,263,
7e-07,86,86,261,
1.1e-06,95,95,264,
4e-07,32,32,256,
5e-07,50,50,258,
2e-07,10,10,260,
9e-07,108,108,262,
6e-07,64,64,262,
3e-07,20,20,266,
2e-07,3,3,266,
2e-07,8,8,266,
4e-07,39,39,265,
6e-07,67,67,263,
2e-07,1,1,262,
7e-07,84,84,264,
1e-07,1,1,263,
1e-07,1,1,264,
2e-07,14,14,258,
2e-07,10,10,253,
5e-07,26,26,255,
6e-07,69,69,255,
2e-07,22,22,253,
8e-07,91,91,252,
9e-07,111,111,250,
6e-07,75,75,252,
7e-07,83,83,252,
6e-07,73,73,250,
3e-07,25,25,252,
2e-07,18,18,252,
8e-07,85,85,254,
8e-07,88,88,256,
4e-07,44,44,254,
5e-07,51,51,247,
1e-06,117,117,237,
4e-07,28,28,237,
2e-07,18,18,242,
2e-07,3,3,241,
5e-07,55,55,241,
2e-07,9,9,241,
2e-07,4,4,241,
4e-07,39,39,233,
1e-07,1,1,233,
3e-07,29,29,231,
5e-07,49,49,238,
1e-06,119,119,237,
2e-07,18,18,240,
6e-07,77,77,239,
1.7e-06,165,165,242,
4e-07,48,48,244,
3e-07,16,16,245,
1e-06,133,133,243,
1e-07,5,5,246,
6e-07,70,70,232,
2e-07,18,18,228,
5e-07,62,62,224,
1e-06,118,118,220,
4e-07,50,50,216,
1.2e-06,150,150,222,
5e-07,57,57,223,
2e-07,6,6,226,
1.1e-06,129,129,228,
2e-07,12,12,233,
7e-07,73,73,237,
1e-07,3,3,236,
2e-07,3,3,236,
5e-07,56,56,230,
7e-07,82,82,230,
5e-07,59,59,228,
5e-07,50,50,227,
2e-07,24,24,231,
2e-07,11,11,232,
3e-07,20,20,223,
2e-07,23,23,224,
2e-07,14,14,223,
2e-07,4,4,222,
2e-07,19,19,229,
9e-07,113,113,231,
1e-07,2,2,229,
3e-07,26,26,231,
1.2e-06,165,165,231,
2e-07,6,6,227,
1e-07,10,10,222,
1e-06,131,131,221,
3e-07,24,24,219,
3e-07,25,25,221,
7e-07,80,80,223,
2e-07,16,16,223,
8e-07,95,95,219,
3e-07,30,30,219,
3e-07,22,22,220,
2e-07,8,8,215,
6e-07,20,20,221,
6e-07,70,70,223,
2e-07,17,17,222,
3e-07,35,35,223,
2e-07,15,15,223,
5e-07,51,51,228,
2e-07,18,18,228,
7e-07,83,83,224,
4e-07,26,26,221,
3e-07,25,25,221,
4e-07,34,34,212,
7e-07,75,75,212,
6e-07,59,59,206,
1e-07,0,0,208,
4e-07,38,38,217,
2e-07,2,2,220,
4e-07,11,11,221,
2e-07,9,9,223,
2e-07,13,13,225,
1e-07,4,4,229,
4e-07,34,34,226,
2e-07,19,19,228,
2e-07,18,18,231,
3e-07,17,17,228,
7e-07,85,85,230,
3e-07,22,22,237,
4e-07,39,39,236,
3e-07,22,22,251,
1e-06,124,124,244,
2e-07,17,17,241,
4e-07,49,49,236,
6e-07,77,77,234,
3e-07,29,29,247,
6e-07,60,60,248,
2e-07,3,3,250,
2e-07,10,10,253,
2e-07,10,10,260,
2e-07,11,11,264,
1e-07,2,2,260,
7e-07,75,75,263,
2e-07,20,20,248,
2e-07,10,10,252,
8e-07,98,98,258,
6e-07,76,76,259,
3e-07,20,20,261,
8e-07,87,87,258,
8e-07,97,97,258,
2e-07,1,1,261,
4e-07,35,35,255,
4e-07,35,35,257,
1.1e-06,139,139,256,
1e-07,8,8,256,
4e-07,51,51,257,
4e-07,30,30,261,
2e-07,3,3,268,
4e-07,45,45,268,
2e-07,3,3,266,
2e-07,1,1,267,
2e-07,17,17,270,
3e-07,24,24,264,
2e-07,12,12,265,
3e-07,26,26,263,
7e-07,76,76,268,
3e-07,33,33,275,
2e-07,2,2,275,
1e-07,5,5,276,
7e-07,78,78,276,
2e-07,8,8,270,
2e-07,8,8,272,
4e-07,51,51,278,
4e-07,33,33,282,
1e-07,3,3,281,
4e-07,47,47,280,
5e-07,59,59,279,
2e-07,19,19,278,
1.3e-06,160,160,278,
6e-07,68,68,269,
3e-07,39,39,268,
2e-07,4,4,267,
4e-07,43,43,268,
2e-07,10,10,265,
3e-07,25,25,264,
8e-07,100,100,268,
4e-07,36,36,274,
6e-07,61,61,277,
4e-07,39,39,275,
3e-07,30,30,273,
6e-07,71,71,271,
2e-07,10,10,273,
1e-07,6,6,272,
1e-06,119,119,264,
1e-07,5,5,260,
7e-07,70,70,263,
4e-07,33,33,262,
1e-07,3,3,261,
8e-07,98,98,265,
6e-07,78,78,253,
2e-07,10,10,252,
1e-07,1,1,252,
2e-07,11,11,259,
4e-07,37,37,258,
2e-07,8,8,251,
3e-07,9,9,250,
5e-07,42,42,250,
3e-07,30,30,250,
2e-07,8,8,250,
3e-07,26,26,252,
5e-07,48,48,253,
5e-07,56,56,253,
5e-07,51,51,251,
1.1e-06,142,142,249,
2e-07,6,6,249,
2e-07,17,17,250,
2e-07,19,19,246,
2e-07,12,12,244,
2e-07,19,19,245,
3e-07,8,8,244,
3e-07,18,18,243,
3e-07,24,24,241,
2e-07,19,19,242,
2e-07,11,11,246,
3e-07,12,12,246,
3e-07,19,19,244,
6e-07,59,59,244,
1e-07,5,5,257,
3e-07,25,25,256,
6e-07,45,45,259,
1.2e-06,137,137,250,
2e-07,5,5,250,
1.1e-06,134,134,249,
3e-07,30,30,247,
1e-07,9,9,247,
3e-07,11,11,242,
2e-07,9,9,236,
4e-07,37,37,236,
3e-07,16,16,233,
4e-07,44,44,222,
2e-07,18,18,224,
4e-07,40,40,224,
1e-06,123,123,222,
1.2e-06,158,158,221,
3e-07,29,29,221,
5e-07,56,56,224,
1.3e-06,160,160,227,
2e-07,12,12,222,
5e-07,39,39,220,
2e-07,13,13,223,
4e-07,41,41,221,
3e-07,27,27,217,
3e-07,24,24,213,
4e-07,32,32,214,
4e-07,43,43,219,
3e-07,28,28,218,
7e-07,82,82,219,
2e-07,11,11,215,
5e-07,49,49,214,
8e-07,100,100,213,
1e-07,4,4,216,
4e-07,37,37,221,
2e-07,12,12,222,
2e-07,3,3,221,
4e-07,34,34,221,
4e-07,46,46,222,
5e-07,49,49,223,
2e-07,16,16,226,
5e-07,50,50,225,
4e-07,38,38,225,
7e-07,81,81,225,
3e-07,23,23,225,
3e-07,23,23,224,
3e-07,19,19,223,
1e-07,0,0,232,
2e-07,4,4,232,
7e-07,72,72,231,
1e-06,123,123,229,
6e-07,65,65,227,
1e-06,130,130,227,
4e-07,28,28,228,
5e-07,51,51,230,
3e-07,19,19,233,
3e-07,26,26,235,
4e-07,38,38,234,
2e-07,18,18,233,
1.7e-06,213,213,231,
1e-07,4,4,233,
5e-07,57,57,228,
6e-07,65,65,223,
2e-07,21,21,226,
3e-07,23,23,229,
5e-07,48,48,231,
1e-07,3,3,226,
3e-07,33,33,226,
5e-07,47,47,228,
6e-07,76,76,219,
3e-07,23,23,222,
3e-07,14,14,220,
5e-07,45,45,217,
4e-07,31,31,216,
2e-07,9,9,218,
5e-07,63,63,219,
3e-07,28,28,216,
5e-07,44,44,217,
3e-07,24,24,221,
5e-07,44,44,221,
6e-07,58,58,223,
6e-07,75,75,219,
7e-07,73,73,218,
3e-07,23,23,217,
2e-07,3,3,223,
6e-07,72,72,226,
3e-07,17,17,224,
5e-07,48,48,228,
5e-07,42,42,228,
1e-07,5,5,233,
3e-07,32,32,231,
4e-07,46,46,225,
1e-07,0,0,225,
3e-07,13,13,226,
6e-07,76,76,226,
4e-07,37,37,219,
3e-07,9,9,219,
3e-07,19,19,215,
2e-07,15,15,218,
3e-07,27,27,219,
1.4e-06,193,193,223,
2e-07,18,18,222,
7e-07,85,85,224,
4e-07,29,29,222,
4e-07,30,30,225,
4e-07,33,33,240,
1e-07,0,0,230,
4e-07,42,42,225,
4e-07,32,32,223,
6e-07,80,80,220,
1e-07,9,9,214,
1.2e-06,148,148,214,
3e-07,26,26,207,
1e-07,0,0,206,
4e-07,35,35,214,
4e-07,40,40,206,
1e-07,6,6,210,
3e-07,32,32,208,
1.1e-06,139,139,212,
4e-07,36,36,208,
6e-07,65,65,208,
1.1e-06,136,136,204,
3e-07,16,16,208,
2e-07,8,8,200,
6e-07,60,60,199,
3e-07,28,28,201,
3e-07,19,19,198,
2e-07,20,20,199,
3e-07,24,24,201,
3e-07,20,20,200,
5e-07,52,52,205,
2e-07,5,5,205,
4e-07,36,36,206,
2e-07,5,5,209,
3e-07,18,18,210,
6e-07,67,67,210,
5e-07,55,55,212,
2e-07,14,14,206,
4e-07,43,43,206,
1e-07,0,0,205,
3e-07,28,28,209,
2e-07,14,14,206,
5e-07,59,59,206,
3e-07,19,19,209,
2e-07,13,13,201,
3e-07,15,15,203,
2e-07,18,18,209,
4e-07,31,31,208,
3e-07,17,17,208,
4e-07,47,47,203,
1e-07,7,7,208,
5e-07,60,60,201,
7e-07,76,76,198,
1.1e-06,135,135,191,
1.3e-06,168,168,198,
2e-07,4,4,199,
4e-07,44,44,196,
7e-07,88,88,200,
6e-07,71,71,198,
1e-07,1,1,199,
1e-07,0,0,197,
4e-07,32,32,202,
3e-07,23,23,196,
2e-07,10,10,195,
4e-07,34,34,194,
4e-07,31,31,198,
4e-07,41,41,198,
1.1e-06,135,135,196,
2e-07,11,11,197,
1.2e-06,150,150,207,
1e-07,0,0,208,
5e-07,43,43,209,
8e-07,85,85,207,
4e-07,49,49,205,
2e-07,0,0,209,
4e-07,43,43,209,
4e-07,34,34,211,
3e-07,19,19,213,
4e-07,31,31,211,
1.4e-06,178,178,213,
2e-07,18,18,213,
4e-07,42,42,205,
2e-07,9,9,205,
4e-07,38,38,208,
8e-07,84,84,209,
2e-07,5,5,209,
5e-07,44,44,209,
3e-07,23,23,216,
5e-07,41,41,217,
3e-07,20,20,218,
1.3e-06,165,165,222,
4e-07,42,42,222,
3e-07,26,26,227,
8e-07,108,108,235,
1e-07,4,4,234,
6e-07,72,72,237,
1e-07,0,0,236,
2e-07,4,4,232,
7e-07,85,85,230,
7e-07,88,88,231,
3e-07,30,30,230,
2e-07,1,1,229,
1e-06,130,130,228,
2e-07,19,19,230,
3e-07,28,28,218,
1e-07,0,0,216,
1e-06,117,117,209,
6e-07,78,78,202,
5e-07,56,56,199,
2e-07,22,22,201,
9e-07,117,117,202,
5e-07,48,48,209,
1e-07,2,2,210,
6e-07,65,65,212,
4e-07,38,38,211,
8e-07,87,87,223,
1.3e-06,160,160,223,
8e-07,71,71,228,
2e-07,10,10,229,
1.2e-06,152,152,234,
4e-07,43,43,234,
3e-07,27,27,233,
3e-07,30,30,236,
1.4e-06,170,170,239,
4e-07,31,31,235,
2e-07,9,9,236,
3e-07,25,25,233,
2e-07,1,1,234,
4e-07,37,37,236,
2e-07,22,22,233,
4e-07,48,48,232,
1e-07,0,0,232,
2e-07,11,11,225,
4e-07,44,44,228,
2e-07,14,14,228,
2e-07,14,14,226,
7e-07,77,77,222,
4e-07,35,35,222,
3e-07,14,14,218,
4e-07,32,32,217,
2e-07,14,14,214,
2e-07,11,11,217,
2e-07,17,17,217,
5e-07,55,55,217,
2e-07,21,21,217,
4e-07,34,34,215,
3e-07,19,19,210,
2e-07,24,24,210,
3e-07,40,40,214,
2e-07,19,19,217,
1e-07,7,7,220,
3e-07,14,14,233,
7e-07,84,84,233,
2e-07,6,6,238,
7e-07,76,76,238,
3e-07,28,28,241,
2e-07,16,16,247,
4e-07,30,30,241,
8e-07,95,95,239,
4e-07,47,47,238,
4e-07,28,28,239,
5e-07,55,55,238,
4e-07,47,47,239,
6e-07,75,75,241,
1.3e-06,174,174,243,
1e-07,0,0,245,
2e-07,10,10,244,
1.1e-06,144,144,244,
5e-07,65,65,243,
2e-07,17,17,237,
5e-07,55,55,237,
3e-07,29,29,237,
5e-07,41,41,236,
2e-07,9,9,232,
1.1e-06,133,133,233,
6e-07,83,83,229,
5e-07,43,43,231,
2e-07,10,10,230,
7e-07,86,86,232,
3e-07,17,17,230,
2e-07,18,18,230,
4e-07,27,27,230,
5e-07,53,53,235,
3e-07,12,12,231,
3e-07,30,30,224,
5e-07,58,58,229,
7e-07,87,87,234,
5e-07,47,47,228,
2e-07,11,11,227,
6e-07,55,55,227,
7e-07,73,73,222,
1e-07,3,3,226,
1e-06,123,123,226,
1.1e-06,145,145,226,
6e-07,68,68,206,
2e-07,1,1,205,
9e-07,121,121,206,
3e-07,32,32,205,
2e-07,12,12,205,
6e-07,73,73,199,
1.1e-06,140,140,197,
4e-07,38,38,190,
2e-07,14,14,184,
8e-07,109,109,188,
2e-07,12,12,188,
1e-07,5,5,187,
2e-07,20,20,188,
3e-07,37,37,187,
2e-07,11,11,192,
2e-07,8,8,189,
1e-07,0,0,191,
3e-07,29,29,191,
5e-07,61,61,188,
4e-07,36,36,180,
6e-07,84,84,176,
1.1e-06,137,137,183,
3e-07,28,28,184,
4e-07,30,30,183,
4e-07,47,47,175,
3e-07,26,26,174,
2e-07,15,15,168,
1e-06,134,134,165,
2e-07,18,18,164,
8e-07,90,90,164,
3e-07,20,20,167,
4e-07,33,33,164,
5e-07,43,43,164,
4e-07,43,43,164,
4e-07,44,44,157,
1e-07,1,1,139,
3e-07,21,21,142,
5e-07,64,64,143,
1e-07,1,1,144,
4e-07,39,39,142,
2e-07,1,1,142,
1e-07,0,0,144,
9e-07,121,121,147,
1e-07,4,4,146,
5e-07,53,53,146,
4e-07,33,33,153,
3e-07,19,19,150,
2e-07,6,6,148,
2e-07,18,18,149,
5e-07,59,59,150,
1e-07,0,0,150,
5e-07,64,64,148,
6e-07,70,70,147,
5e-07,62,62,147,
2e-07,20,20,151,
2e-07,4,4,147,
4e-07,40,40,147,
3e-07,35,35,141,
3e-07,34,34,144,
2e-07,8,8,142,
4e-07,48,48,143,
1e-07,8,8,143,
5e-07,56,56,142,
3e-07,18,18,146,
3e-07,31,31,142,
7e-07,74,74,144,
4e-07,41,41,142,
2e-07,8,8,130,
3e-07,25,25,134,
6e-07,71,71,140,
1e-06,120,120,143,
1e-06,122,122,139,
2e-07,12,12,138,
1e-07,0,0,137,
7e-07,71,71,138,
2e-07,12,12,138,
7e-07,77,77,142,
2e-07,2,2,142,
9e-07,111,111,141,
2e-07,9,9,152,
9e-07,107,107,150,
4e-07,48,48,153,
3e-07,36,36,152,
1e-07,0,0,150,
3e-07,34,34,150,
2e-07,2,2,153,
3e-07,34,34,159,
1e-07,5,5,159,
3e-07,34,34,153,
2e-07,17,17,155,
3e-07,22,22,154,
5e-07,54,54,153,
2e-07,13,13,148,
2e-07,16,16,147,
1e-07,5,5,148,
3e-07,29,29,141,
3e-07,17,17,136,
8e-07,95,95,136,
4e-07,45,45,134,
4e-07,42,42,134,
1e-07,3,3,128,
3e-07,31,31,126,
3e-07,31,31,126,
2e-07,4,4,126,
2e-07,19,19,126,
3e-07,32,32,120,
2e-07,12,12,117,
5e-07,61,61,118,
3e-07,27,27,119,
1e-07,7,7,128,
6e-07,68,68,125,
7e-07,84,84,124,
7e-07,83,83,119,
3e-07,17,17,114,
7e-07,85,85,111,
6e-07,79,79,115,
4e-07,32,32,114,
4e-07,48,48,118,
2e-07,0,0,121,
5e-07,58,58,128,
1e-07,3,3,137,
2e-07,8,8,133,
5e-07,59,59,132,
5e-07,63,63,136,
6e-07,64,64,113,
5e-07,62,62,122,
2e-07,11,11,122,
2e-07,4,4,113,
6e-07,58,58,101,
2e-07,14,14,106,
4e-07,48,48,114,
2e-07,12,12,113,
2e-07,11,11,116,
3e-07,27,27,102,
5e-07,48,48,98,
4e-07,40,40,98,
3e-07,18,18,96,
1e-07,4,4,96,
2e-07,3,3,100,
2e-07,15,15,98,
2e-07,3,3,99,
3e-07,21,21,99,
2e-07,15,15,99,
4e-07,28,28,104,
4e-07,40,40,107,
6e-07,59,59,106,
1e-07,2,2,100,
5e-07,45,45,102,
5e-07,48,48,100,
4e-07,29,29,105,
3e-07,25,25,98,
2e-07,4,4,99,
2e-07,2,2,102,
5e-07,45,45,99,
7e-07,72,72,108,
2e-07,1,1,99,
3e-07,24,24,97,
2e-07,12,12,90,
3e-07,19,19,88,
3e-07,21,21,91,
2e-07,13,13,86,
2e-07,15,15,90,
4e-07,39,39,89,
2e-07,8,8,88,
2e-07,8,8,84,
2e-07,10,10,89,
5e-07,61,61,88,
4e-07,42,42,88,
2e-07,9,9,95,
5e-07,60,60,94,
4e-07,38,38,93,
4e-07,34,34,91,
2e-07,13,13,93,
5e-07,55,55,97,
1e-07,2,2,93,
2e-07,1,1,97,
3e-07,32,32,97,
5e-07,53,53,96,
2e-07,21,21,98,
2e-07,9,9,102,
3e-07,29,29,105,
2e-07,6,6,104,
3e-07,34,34,102,
3e-07,18,18,113,
2e-07,4,4,100,
5e-07,44,44,101,
2e-07,11,11,112,
1e-07,7,7,118,
4e-07,51,51,123,
2e-07,10,10,125,
3e-07,20,20,125,
2e-07,6,6,138,
3e-07,20,20,137,
3e-07,24,24,144,
3e-07,20,20,144,
2e-07,15,15,146,
1e-07,0,0,146,
8e-07,99,99,144,
6e-07,68,68,149,
3e-07,27,27,147,
8e-07,99,99,145,
6e-07,71,71,145,
6e-07,70,70,137,
8e-07,110,110,130,
3e-07,22,22,131,
4e-07,36,36,125,
5e-07,46,46,122,
2e-07,22,22,100,
1e-07,7,7,109,
2e-07,1,1,112,
2e-07,9,9,113,
3e-07,30,30,111,
6e-07,74,74,105,
1e-07,2,2,107,
3e-07,15,15,104,
1e-07,2,2,98,
3e-07,15,15,99,
2e-07,19,19,101,
3e-07,20,20,105,
3e-07,26,26,105,
5e-07,57,57,108,
2e-07,2,2,108,
4e-07,29,29,106,
3e-07,18,18,107,
3e-07,16,16,112,
3e-07,17,17,104,
2e-07,20,20,104,
4e-07,43,43,107,
2e-07,7,7,107,
1e-07,4,4,105,
3e-07,16,16,105,
2e-07,15,15,100,
3e-07,25,25,99,
2e-07,10,10,100,
5e-07,53,53,100,
2e-07,19,19,103,
6e-07,68,68,103,
6e-07,67,67,103,
4e-07,38,38,103,
5e-07,57,57,108,
3e-07,27,27,109,
1e-07,2,2,109,
6e-07,59,59,114,
3e-07,36,36,97,
3e-07,18,18,102,
3e-07,27,27,92,
8e-07,88,88,92,
5e-07,45,45,85,
3e-07,27,27,79,
5e-07,59,59,76,
2e-07,4,4,69,
4e-07,44,44,72,
2e-07,12,12,72,
4e-07,38,38,69,
6e-07,70,70,71,
5e-07,44,44,71,
3e-07,24,24,72,
5e-07,51,51,75,
1e-07,7,7,73,
1e-07,8,8,64,
1e-07,7,7,65,
3e-07,27,27,60,
3e-07,15,15,51,
2e-07,1,1,52,
3e-07,26,26,53,
1e-07,6,6,54,
2e-07,17,17,50,
3e-07,38,38,55,
3e-07,34,34,40,
1e-07,6,6,42,
2e-07,6,6,35,
7e-07,31,31,39,
3e-07,19,19,37,
2e-07,0,0,36,
2e-07,3,3,35,
3e-07,23,23,33,
2e-07,8,8,32,
2e-07,3,3,35,
3e-07,20,20,35,
2e-07,6,6,28,
3e-07,21,21,28,
2e-07,19,19,21,
1e-07,6,6,18,
1e-07,2,2,18,
2e-07,3,3,20,
2e-07,7,7,21,
2e-07,8,8,21,
2e-07,10,10,20,
3e-07,26,26,27,
2e-07,15,15,28,
1e-07,3,3,18,
1e-07,1,1,12,
2e-07,9,9,11,
2e-07,2,2,13,
2e-07,2,2,14,
3e-07,13,13,18,
1e-07,2,2,14,
2e-07,5,5,13,
2e-07,3,3,24,
3e-07,12,12,25,
3e-07,20,20,29,
2e-07,9,9,34,
2e-07,21,21,32,
3e-07,8,8,30,
3e-07,21,21,31,
4e-07,25,25,35,
1e-07,5,5,34,
3e-07,28,28,39,
3e-07,20,20,36,
2e-07,15,15,35,
2e-07,11,11,36,
2e-07,8,8,36,
2e-07,13,13,36,
3e-07,28,28,31,
4e-07,28,28,32,
2e-07,11,11,27,
2e-07,1,1,30,
2e-07,9,9,28,
3e-07,12,12,33,
4e-07,34,34,38,
3e-07,37,37,40,
2e-07,14,14,39,
2e-07,20,20,48,
3e-07,17,17,46,
3e-07,29,29,48,
2e-07,2,2,49,
4e-07,41,41,51,
2e-07,6,6,52,
2e-07,10,10,52,
2e-07,4,4,51,
3e-07,16,16,51,
4e-07,40,40,54,
4e-07,36,36,47,
4e-07,39,39,49,
1e-07,3,3,48,
2e-07,4,4,49,
1e-07,3,3,46,
2e-07,4,4,37,
2e-07,5,5,36,
2e-07,12,12,39,
1e-07,5,5,43,
3e-07,29,29,44,
2e-07,10,10,43,
3e-07,17,17,43,
2e-07,6,6,41,
2e-07,11,11,43,
1e-07,6,6,45,
2e-07,8,8,52,
1e-07,1,1,49,
1e-07,5,5,45,
2e-07,1,1,46,
1e-07,5,5,45,
4e-07,36,36,45,
3e-07,26,26,46,
2e-07,6,6,48,
3e-07,22,22,47,
2e-07,20,20,45,
2e-07,20,20,45,
3e-07,14,14,44,
2e-07,13,13,50,
3e-07,18,18,54,
2e-07,15,15,74,
3e-07,25,25,75,
1e-07,2,2,74,
5e-07,48,48,77,
5e-07,47,47,81,
2e-07,26,26,80,
2e-07,10,10,76,
2e-07,2,2,81,
4e-07,51,51,75,
3e-07,17,17,70,
2e-07,3,3,69,
3e-07,18,18,61,
3e-07,34,34,60,
3e-07,36,36,61,
2e-07,16,16,61,
3e-07,20,20,75,
3e-07,19,19,75,
4e-07,41,41,78,
4e-07,29,29,78,
1e-07,0,0,78,
2e-07,6,6,79,
2e-07,11,11,82,
4e-07,29,29,74,
4e-07,35,35,74,
3e-07,27,27,65,
2e-07,21,21,66,
3e-07,36,36,67,
3e-07,22,22,69,
2e-07,0,0,61,
1e-07,1,1,61,
3e-07,18,18,61,
3e-07,18,18,60,
2e-07,8,8,59,
5e-07,48,48,56,
2e-07,7,7,60,
3e-07,22,22,59,
5e-07,54,54,59,
3e-07,15,15,56,
5e-07,53,53,56,
2e-07,22,22,56,
2e-07,5,5,58,
1e-07,3,3,58,
5e-07,62,62,64,
1e-07,1,1,65,
3e-07,15,15,60,
2e-07,10,10,58,
4e-07,36,36,57,
3e-07,18,18,54,
3e-07,22,22,55,
1e-07,0,0,57,
3e-07,25,25,56,
3e-07,15,15,54,
5e-07,50,50,56,
5e-07,43,43,56,
2e-07,6,6,67,
2e-07,3,3,64,
1e-07,0,0,66,
1e-07,6,6,63,
2e-07,10,10,55,
2e-07,9,9,56,
1e-07,7,7,54,
2e-07,7,7,57,
2e-07,4,4,56,
1e-07,8,8,54,
5e-07,54,54,57,
3e-07,27,27,56,
3e-07,19,19,58,
3e-07,29,29,48,
2e-07,9,9,52,
3e-07,20,20,46,
1e-07,6,6,41,
1e-07,3,3,39,
2e-07,15,15,34,
3e-07,16,16,35,
2e-07,13,13,30,
3e-07,25,25,33,
2e-07,13,13,33,
2e-07,5,5,29,
1e-07,6,6,26,
1e-07,0,0,26,
3e-07,13,13,27,
2e-07,12,12,25,
1e-07,4,4,12,
2e-07,0,0,1,
1e-07,0,0,2,
2e-07,0,0,1,
1e-07,0,0,7,
2e-07,2,2,10,
1e-07,0,0,11,
1e-07,2,2,8,
2e-07,5,5,6,
2e-07,3,3,4,
1e-07,1,1,4,
2e-07,2,2,5,
2e-07,4,4,5,
1e-07,5,5,6,
1e-07,0,0,10,
2e-07,3,3,13,
1e-07,0,0,16,
2e-07,9,9,15,
1e-07,2,2,19,
1e-07,3,3,13,
1e-07,0,0,8,
1e-07,0,0,4,
2e-07,6,6,7,
1e-07,0,0,8,
1e-07,2,2,6,
1e-07,3,3,12,
2e-07,6,6,9,
1e-07,2,2,10,
1e-07,2,2,7,
1e-07,1,1,12,
1e-07,1,1,12,
2e-07,1,1,11,
2e-07,4,4,11,
2e-07,3,3,13,
2e-07,6,6,9,
2e-07,5,5,9,
1e-07,5,5,9,
2e-07,7,7,9,
2e-07,10,10,11,
1e-07,3,3,10,
2e-07,2,2,17,
1e-07,4,4,16,
2e-07,6,6,17,
2e-07,7,7,9,
2e-07,2,2,9,
1e-07,5,5,9,
1e-07,2,2,8,
1e-07,2,2,3,
2e-07,0,0,4,
1e-07,0,0,7,
1e-07,2,2,5,
1e-07,1,1,3,
2e-07,3,3,6,
1e-07,3,3,8,
2e-07,7,7,9,
2e-07,9,9,22,
1e-07,1,1,17,
2e-07,1,1,13,
1e-07,3,3,12,
2e-07,5,5,8,
1e-07,4,4,5,
1e-07,0,0,5,
1e-07,2,2,3,
1e-07,1,1,2,
1e-07,1,1,3,
2e-07,0,0,1,
2e-07,3,3,6,
1e-07,0,0,5,
1e-07,0,0,2,
1e-07,2,2,4,
1e-07,2,2,9,
1e-07,2,2,8,
1e-07,1,1,9,
1e-07,7,7,11,
1e-07,0,0,6,
1e-07,1,1,9,
2e-07,2,2,10,
1e-07,1,1,13,
1e-07,7,7,17,
2e-07,2,2,8,
1e-07,3,3,8,
1e-07,1,1,9,
1e-07,1,1,12,
2e-07,7,7,12,
2e-07,7,7,10,
1e-07,0,0,10,
1e-07,2,2,9,
2e-07,8,8,10,
1e-07,5,5,11,
2e-07,8,8,9,
2e-07,3,3,8,
1e-07,8,8,11,
1e-07,1,1,4,
1e-07,1,1,11,
1e-07,3,3,12,
2e-07,13,13,26,
2e-07,7,7,30,
2e-07,8,8,29,
2e-07,14,14,29,
3e-07,20,20,29,
1e-07,6,6,29,
2e-07,3,3,29,
2e-07,6,6,31,
1e-07,6,6,31,
2e-07,10,10,40,
2e-07,11,11,38,
