cas operacie,index prvku,dlzka zoznamu,
3e-07,0,74,
2e-07,0,73,
2e-07,0,72,
2e-07,0,71,
2e-07,0,76,
2e-07,0,73,
3e-07,0,85,
2e-07,0,84,
2e-07,0,87,
3e-07,0,87,
2e-07,0,87,
2e-07,0,85,
3e-07,0,85,
3e-07,0,85,
2e-07,0,84,
2e-07,0,84,
3e-07,0,83,
2e-07,0,82,
3e-07,0,81,
2e-07,0,78,
2e-07,0,80,
2e-07,0,79,
2e-07,0,78,
2e-07,0,80,
2e-07,0,78,
2e-07,0,78,
2e-07,0,82,
2e-07,0,82,
2e-07,0,82,
2e-07,0,81,
2e-07,0,83,
2e-07,0,84,
2e-07,0,82,
2e-07,0,85,
2e-07,0,85,
2e-07,0,85,
2e-07,0,86,
2e-07,0,85,
3e-07,0,86,
2e-07,0,86,
2e-07,0,85,
2e-07,0,90,
2e-07,0,90,
2e-07,0,88,
2e-07,0,90,
2e-07,0,89,
2e-07,0,88,
2e-07,0,87,
3e-07,0,86,
2e-07,0,84,
1e-07,0,83,
2e-07,0,81,
2e-07,0,81,
2e-07,0,82,
3e-07,0,81,
2e-07,0,76,
2e-07,0,75,
2e-07,0,74,
2e-07,0,73,
2e-07,0,73,
3e-07,0,74,
2e-07,0,77,
2e-07,0,77,
2e-07,0,75,
2e-07,0,73,
2e-07,0,73,
3e-07,0,74,
3e-07,0,76,
2e-07,0,78,
2e-07,0,84,
2e-07,0,84,
2e-07,0,96,
2e-07,0,93,
2e-07,0,89,
2e-07,0,89,
2e-07,0,89,
2e-07,0,94,
2e-07,0,93,
3e-07,0,92,
2e-07,0,92,
2e-07,0,91,
2e-07,0,91,
2e-07,0,97,
2e-07,0,103,
2e-07,0,106,
2e-07,0,105,
2e-07,0,103,
2e-07,0,109,
2e-07,0,108,
2e-07,0,107,
2e-07,0,106,
2e-07,0,105,
2e-07,0,104,
2e-07,0,104,
2e-07,0,100,
2e-07,0,97,
2e-07,0,97,
2e-07,0,99,
2e-07,0,101,
2e-07,0,108,
2e-07,0,106,
2e-07,0,105,
3e-07,0,104,
2e-07,0,104,
2e-07,0,103,
2e-07,0,102,
2e-07,0,101,
3e-07,0,100,
2e-07,0,100,
2e-07,0,99,
2e-07,0,99,
2e-07,0,97,
2e-07,0,99,
3e-07,0,99,
2e-07,0,98,
2e-07,0,97,
2e-07,0,97,
2e-07,0,98,
2e-07,0,98,
2e-07,0,97,
2e-07,0,92,
2e-07,0,89,
3e-07,0,88,
2e-07,0,88,
2e-07,0,93,
2e-07,0,92,
2e-07,0,92,
2e-07,0,89,
2e-07,0,88,
2e-07,0,93,
2e-07,0,92,
2e-07,0,89,
2e-07,0,88,
3e-07,0,87,
2e-07,0,86,
3e-07,0,83,
3e-07,0,84,
3e-07,0,83,
2e-07,0,81,
2e-07,0,81,
2e-07,0,87,
2e-07,0,86,
2e-07,0,84,
3e-07,0,82,
2e-07,0,82,
3e-07,0,80,
2e-07,0,84,
2e-07,0,86,
2e-07,0,86,
2e-07,0,90,
3e-07,0,86,
3e-07,0,88,
3e-07,0,88,
1e-06,0,87,
2e-07,0,83,
3e-07,0,83,
4e-07,0,82,
2e-07,0,81,
2e-07,0,81,
4e-07,0,80,
4e-07,0,82,
3e-07,0,84,
3e-07,0,84,
2e-07,0,83,
3e-07,0,82,
2e-07,0,81,
3e-07,0,79,
2e-07,0,82,
4e-07,0,80,
3e-07,0,81,
4e-07,0,85,
3e-07,0,83,
3e-07,0,83,
5e-07,0,83,
2e-07,0,80,
3e-07,0,81,
4e-07,0,88,
2e-07,0,92,
2e-07,0,95,
2e-07,0,94,
3e-07,0,94,
3e-07,0,93,
2e-07,0,92,
2e-07,0,91,
2e-07,0,90,
2e-07,0,91,
3e-07,0,89,
2e-07,0,88,
2e-07,0,89,
3e-07,0,87,
2e-07,0,88,
2e-07,0,87,
2e-07,0,87,
2e-07,0,86,
2e-07,0,85,
2e-07,0,85,
2e-07,0,85,
2e-07,0,84,
2e-07,0,86,
2e-07,0,92,
2e-07,0,91,
2e-07,0,89,
3e-07,0,86,
2e-07,0,86,
2e-07,0,85,
2e-07,0,83,
2e-07,0,84,
2e-07,0,85,
2e-07,0,87,
2e-07,0,87,
3e-07,0,85,
2e-07,0,85,
2e-07,0,83,
2e-07,0,87,
3e-07,0,97,
3e-07,0,97,
2e-07,0,96,
2e-07,0,95,
2e-07,0,98,
2e-07,0,96,
2e-07,0,95,
2e-07,0,98,
3e-07,0,97,
2e-07,0,97,
3e-07,0,105,
2e-07,0,104,
3e-07,0,106,
2e-07,0,108,
2e-07,0,109,
2e-07,0,110,
2e-07,0,109,
2e-07,0,109,
2e-07,0,110,
3e-07,0,108,
2e-07,0,112,
2e-07,0,108,
2e-07,0,110,
2e-07,0,108,
2e-07,0,109,
3e-07,0,106,
2e-07,0,108,
2e-07,0,113,
2e-07,0,112,
3e-07,0,105,
3e-07,0,113,
2e-07,0,110,
2e-07,0,112,
3e-07,0,112,
2e-07,0,113,
2e-07,0,114,
2e-07,0,113,
2e-07,0,127,
2e-07,0,130,
2e-07,0,130,
3e-07,0,128,
3e-07,0,127,
3e-07,0,126,
3e-07,0,125,
2e-07,0,125,
2e-07,0,124,
2e-07,0,123,
2e-07,0,120,
2e-07,0,120,
2e-07,0,119,
2e-07,0,126,
2e-07,0,125,
2e-07,0,126,
2e-07,0,128,
2e-07,0,130,
3e-07,0,131,
3e-07,0,132,
3e-07,0,132,
2e-07,0,133,
2e-07,0,137,
3e-07,0,145,
2e-07,0,144,
2e-07,0,142,
2e-07,0,140,
2e-07,0,142,
2e-07,0,140,
2e-07,0,138,
3e-07,0,133,
3e-07,0,131,
2e-07,0,130,
3e-07,0,132,
2e-07,0,133,
5e-07,0,134,
5e-07,0,135,
2e-07,0,143,
2e-07,0,142,
3e-07,0,143,
2e-07,0,141,
3e-07,0,139,
2e-07,0,136,
2e-07,0,135,
2e-07,0,133,
3e-07,0,133,
2e-07,0,133,
2e-07,0,133,
2e-07,0,132,
2e-07,0,132,
2e-07,0,135,
3e-07,0,141,
3e-07,0,141,
2e-07,0,142,
2e-07,0,141,
2e-07,0,140,
2e-07,0,142,
2e-07,0,142,
2e-07,0,146,
2e-07,0,145,
2e-07,0,153,
2e-07,0,151,
2e-07,0,152,
2e-07,0,152,
2e-07,0,152,
2e-07,0,152,
3e-07,0,150,
2e-07,0,149,
2e-07,0,148,
2e-07,0,144,
1.6e-06,0,145,
2e-07,0,142,
2e-07,0,143,
2e-07,0,140,
2e-07,0,139,
3e-07,0,139,
2e-07,0,138,
2e-07,0,137,
3e-07,0,138,
2e-07,0,137,
2e-07,0,136,
2e-07,0,134,
2e-07,0,134,
2e-07,0,133,
3e-07,0,131,
2e-07,0,130,
2e-07,0,130,
3e-07,0,130,
2e-07,0,129,
2e-07,0,130,
3e-07,0,130,
3e-07,0,131,
2e-07,0,131,
2e-07,0,128,
2e-07,0,127,
2e-07,0,131,
2e-07,0,130,
2e-07,0,130,
3e-07,0,131,
2e-07,0,130,
2e-07,0,129,
2e-07,0,128,
2e-07,0,127,
2e-07,0,126,
2e-07,0,125,
3e-07,0,125,
2e-07,0,124,
2e-07,0,129,
3e-07,0,129,
1e-07,0,128,
2e-07,0,131,
2e-07,0,133,
2e-07,0,135,
2e-07,0,133,
2e-07,0,133,
2e-07,0,133,
2e-07,0,134,
2e-07,0,135,
2e-07,0,134,
2e-07,0,134,
2e-07,0,137,
2e-07,0,137,
2e-07,0,137,
3e-07,0,134,
3e-07,0,138,
3e-07,0,137,
2e-07,0,135,
3e-07,0,137,
2e-07,0,135,
2e-07,0,139,
2e-07,0,141,
2e-07,0,140,
2e-07,0,142,
2e-07,0,144,
3e-07,0,145,
2e-07,0,147,
2e-07,0,145,
3e-07,0,147,
2e-07,0,148,
3e-07,0,148,
2e-07,0,146,
2e-07,0,151,
2e-07,0,150,
3e-07,0,150,
3e-07,0,153,
2e-07,0,152,
2e-07,0,151,
2e-07,0,164,
3e-07,0,161,
2e-07,0,161,
2e-07,0,160,
2e-07,0,162,
2e-07,0,163,
2e-07,0,163,
2e-07,0,162,
2e-07,0,161,
2e-07,0,160,
2e-07,0,159,
2e-07,0,159,
2e-07,0,158,
2e-07,0,158,
2e-07,0,156,
2e-07,0,157,
2e-07,0,156,
1e-07,0,149,
2e-07,0,148,
2e-07,0,147,
2e-07,0,146,
2e-07,0,146,
2e-07,0,142,
2e-07,0,142,
2e-07,0,140,
2e-07,0,141,
2e-07,0,140,
2e-07,0,139,
2e-07,0,145,
2e-07,0,147,
2e-07,0,147,
2e-07,0,144,
2e-07,0,143,
2e-07,0,142,
2e-07,0,141,
2e-07,0,140,
3e-07,0,139,
3e-07,0,138,
2e-07,0,136,
2e-07,0,138,
2e-07,0,141,
2e-07,0,141,
2e-07,0,148,
2e-07,0,156,
2e-07,0,157,
2e-07,0,156,
2e-07,0,157,
2e-07,0,156,
2e-07,0,154,
3e-07,0,153,
2e-07,0,153,
3e-07,0,155,
2e-07,0,155,
2e-07,0,154,
2e-07,0,150,
2e-07,0,148,
2e-07,0,152,
2e-07,0,155,
2e-07,0,153,
1e-07,0,155,
3e-07,0,153,
2e-07,0,161,
3e-07,0,161,
3e-07,0,167,
2e-07,0,168,
2e-07,0,168,
2e-07,0,168,
2e-07,0,169,
3e-07,0,167,
2e-07,0,165,
2e-07,0,166,
2e-07,0,170,
2e-07,0,166,
3e-07,0,172,
2e-07,0,172,
2e-07,0,171,
2e-07,0,173,
2e-07,0,170,
2e-07,0,170,
3e-07,0,169,
3e-07,0,169,
2e-07,0,170,
2e-07,0,172,
2e-07,0,170,
2e-07,0,178,
2e-07,0,176,
2e-07,0,174,
2e-07,0,173,
3e-07,0,179,
2e-07,0,180,
2e-07,0,177,
2e-07,0,177,
2e-07,0,174,
2e-07,0,174,
2e-07,0,174,
1e-07,0,177,
2e-07,0,176,
3e-07,0,175,
2e-07,0,173,
2e-07,0,169,
3e-07,0,167,
2e-07,0,174,
2e-07,0,174,
2e-07,0,170,
2e-07,0,167,
2e-07,0,177,
2e-07,0,181,
2e-07,0,177,
2e-07,0,175,
2e-07,0,174,
2e-07,0,173,
2e-07,0,172,
2e-07,0,172,
2e-07,0,169,
2e-07,0,171,
2e-07,0,168,
2e-07,0,173,
2e-07,0,172,
2e-07,0,171,
3e-07,0,170,
2e-07,0,170,
2e-07,0,169,
3e-07,0,170,
2e-07,0,170,
2e-07,0,168,
2e-07,0,167,
2e-07,0,166,
2e-07,0,165,
2e-07,0,166,
4e-07,0,165,
3e-07,0,164,
2e-07,0,164,
2e-07,0,161,
3e-07,0,161,
2e-07,0,161,
2e-07,0,160,
3e-07,0,159,
2e-07,0,161,
2e-07,0,163,
2e-07,0,160,
2e-07,0,159,
2e-07,0,159,
2e-07,0,157,
2e-07,0,155,
3e-07,0,159,
2e-07,0,157,
2e-07,0,157,
3e-07,0,157,
2e-07,0,154,
2e-07,0,153,
2e-07,0,154,
2e-07,0,157,
3e-07,0,159,
2e-07,0,158,
2e-07,0,160,
2e-07,0,161,
2e-07,0,158,
2e-07,0,153,
2e-07,0,153,
2e-07,0,155,
2e-07,0,152,
2e-07,0,151,
3e-07,0,149,
2e-07,0,149,
2e-07,0,149,
2e-07,0,149,
2e-07,0,155,
3e-07,0,163,
2e-07,0,164,
2e-07,0,165,
2e-07,0,164,
3e-07,0,164,
2e-07,0,167,
2e-07,0,169,
2e-07,0,171,
2e-07,0,169,
2e-07,0,173,
3e-07,0,172,
2e-07,0,171,
2e-07,0,170,
2e-07,0,170,
2e-07,0,168,
2e-07,0,165,
2e-07,0,163,
2e-07,0,163,
2e-07,0,164,
2e-07,0,163,
2e-07,0,164,
3e-07,0,165,
2e-07,0,164,
2e-07,0,164,
2e-07,0,162,
3e-07,0,161,
3e-07,0,161,
3e-07,0,166,
2e-07,0,163,
3e-07,0,159,
3e-07,0,160,
2e-07,0,159,
2e-07,0,156,
2e-07,0,155,
2e-07,0,156,
3e-07,0,155,
2e-07,0,158,
2e-07,0,161,
2e-07,0,160,
2e-07,0,159,
2e-07,0,161,
2e-07,0,161,
2e-07,0,161,
3e-07,0,159,
2e-07,0,157,
2e-07,0,156,
2e-07,0,160,
2e-07,0,161,
2e-07,0,160,
2e-07,0,159,
2e-07,0,159,
2e-07,0,158,
2e-07,0,158,
2e-07,0,157,
2e-07,0,156,
3e-07,0,157,
2e-07,0,155,
2e-07,0,150,
2e-07,0,150,
2e-07,0,150,
2e-07,0,147,
2e-07,0,147,
2e-07,0,146,
2e-07,0,145,
2e-07,0,143,
2e-07,0,141,
2e-07,0,143,
2e-07,0,140,
3e-07,0,141,
2e-07,0,140,
2e-07,0,140,
3e-07,0,142,
2e-07,0,138,
2e-07,0,139,
2e-07,0,142,
2e-07,0,143,
3e-07,0,141,
2e-07,0,137,
2e-07,0,136,
2e-07,0,137,
2e-07,0,137,
2e-07,0,135,
2e-07,0,134,
2e-07,0,133,
2e-07,0,132,
2e-07,0,131,
2e-07,0,132,
3e-07,0,131,
2e-07,0,131,
2e-07,0,129,
2e-07,0,128,
2e-07,0,127,
2e-07,0,135,
6.5e-06,0,136,
2e-07,0,135,
2e-07,0,137,
2e-07,0,135,
2e-07,0,134,
2e-07,0,135,
3e-07,0,136,
2e-07,0,139,
2e-07,0,137,
2e-07,0,138,
2e-07,0,138,
2e-07,0,137,
2e-07,0,138,
2e-07,0,137,
2e-07,0,135,
2e-07,0,134,
2e-07,0,133,
3e-07,0,132,
3e-07,0,132,
2e-07,0,131,
2e-07,0,130,
3e-07,0,128,
2e-07,0,126,
2e-07,0,126,
2e-07,0,120,
3e-07,0,119,
3e-07,0,119,
2e-07,0,120,
2e-07,0,123,
4e-07,0,121,
4e-07,0,123,
5e-07,0,121,
2e-07,0,118,
3e-07,0,117,
3e-07,0,119,
3e-07,0,122,
2e-07,0,121,
2e-07,0,121,
2e-07,0,122,
2e-07,0,123,
2e-07,0,127,
2e-07,0,128,
2e-07,0,127,
2e-07,0,126,
2e-07,0,123,
2e-07,0,126,
2e-07,0,125,
2e-07,0,127,
2e-07,0,126,
2e-07,0,124,
2e-07,0,124,
2e-07,0,126,
2e-07,0,125,
3e-07,0,124,
3e-07,0,124,
2e-07,0,125,
2e-07,0,124,
2e-07,0,127,
2e-07,0,129,
2e-07,0,128,
3e-07,0,127,
2e-07,0,125,
3e-07,0,127,
2e-07,0,127,
3e-07,0,131,
3e-07,0,132,
2e-07,0,131,
3e-07,0,132,
2e-07,0,132,
2e-07,0,135,
2e-07,0,134,
2e-07,0,132,
3e-07,0,131,
2e-07,0,131,
2e-07,0,130,
2e-07,0,130,
2e-07,0,131,
2e-07,0,132,
2e-07,0,133,
2e-07,0,134,
3e-07,0,133,
2e-07,0,134,
2e-07,0,138,
2e-07,0,136,
2e-07,0,137,
3e-07,0,136,
2e-07,0,134,
3e-07,0,136,
2e-07,0,135,
2e-07,0,135,
3e-07,0,143,
2e-07,0,136,
2e-07,0,138,
2e-07,0,136,
2e-07,0,134,
2e-07,0,131,
2e-07,0,127,
2e-07,0,131,
3e-07,0,131,
2e-07,0,130,
2e-07,0,128,
3e-07,0,127,
3e-07,0,126,
2e-07,0,126,
3e-07,0,125,
2e-07,0,124,
2e-07,0,125,
2e-07,0,126,
2e-07,0,131,
2e-07,0,135,
2e-07,0,135,
2e-07,0,137,
2e-07,0,136,
2e-07,0,134,
2e-07,0,134,
2e-07,0,136,
3e-07,0,135,
2e-07,0,141,
3e-07,0,140,
2e-07,0,142,
2e-07,0,141,
2e-07,0,141,
2e-07,0,140,
3e-07,0,139,
3e-07,0,139,
2e-07,0,138,
2e-07,0,141,
2e-07,0,139,
2e-07,0,137,
2e-07,0,147,
2e-07,0,148,
2e-07,0,147,
2e-07,0,146,
2e-07,0,144,
3e-07,0,143,
2e-07,0,142,
2e-07,0,142,
2e-07,0,144,
3e-07,0,147,
3e-07,0,146,
3e-07,0,145,
2e-07,0,144,
2e-07,0,140,
2e-07,0,138,
3e-07,0,137,
2e-07,0,139,
2e-07,0,142,
2e-07,0,138,
2e-07,0,137,
2e-07,0,136,
2e-07,0,136,
2e-07,0,138,
2e-07,0,143,
2e-07,0,143,
3e-07,0,142,
3e-07,0,141,
2e-07,0,140,
2e-07,0,140,
2e-07,0,138,
3e-07,0,139,
2e-07,0,138,
2e-07,0,139,
3e-07,0,139,
2e-07,0,138,
2e-07,0,136,
2e-07,0,135,
2e-07,0,140,
3e-07,0,139,
3e-07,0,142,
2e-07,0,139,
2e-07,0,141,
2e-07,0,140,
2e-07,0,139,
2e-07,0,137,
3e-07,0,136,
3e-07,0,133,
2e-07,0,133,
2e-07,0,131,
2e-07,0,132,
2e-07,0,131,
3e-07,0,131,
2e-07,0,139,
2e-07,0,138,
2e-07,0,144,
2e-07,0,143,
2e-07,0,144,
2e-07,0,145,
2e-07,0,139,
3e-07,0,141,
2e-07,0,140,
2e-07,0,139,
2e-07,0,141,
2e-07,0,142,
3e-07,0,139,
2e-07,0,140,
2e-07,0,141,
3e-07,0,146,
2e-07,0,146,
2e-07,0,146,
3e-07,0,148,
2e-07,0,153,
2e-07,0,154,
3e-07,0,153,
2e-07,0,153,
2e-07,0,152,
2e-07,0,154,
2e-07,0,152,
2e-07,0,153,
2e-07,0,153,
2e-07,0,153,
2e-07,0,151,
2e-07,0,150,
3e-07,0,149,
2e-07,0,145,
2e-07,0,145,
3e-07,0,149,
3e-07,0,150,
2e-07,0,148,
2e-07,0,147,
2e-07,0,145,
3e-07,0,143,
2e-07,0,146,
2e-07,0,147,
3e-07,0,145,
3e-07,0,142,
2e-07,0,140,
3e-07,0,140,
3e-07,0,138,
3e-07,0,139,
2e-07,0,139,
3e-07,0,140,
2e-07,0,136,
2e-07,0,136,
3e-07,0,140,
3e-07,0,139,
2e-07,0,137,
3e-07,0,140,
2e-07,0,136,
2e-07,0,136,
2e-07,0,135,
3e-07,0,134,
2e-07,0,136,
3e-07,0,137,
2e-07,0,137,
2e-07,0,137,
5e-07,0,134,
4e-07,0,134,
2e-07,0,135,
2e-07,0,135,
2e-07,0,135,
2e-07,0,136,
2e-07,0,133,
3e-07,0,131,
2e-07,0,127,
2e-07,0,127,
4e-07,0,125,
2e-07,0,124,
3e-07,0,129,
3e-07,0,128,
2e-07,0,127,
3e-07,0,126,
2e-07,0,127,
2e-07,0,128,
2e-07,0,131,
2e-07,0,132,
2e-07,0,130,
2e-07,0,127,
2e-07,0,125,
2e-07,0,123,
2e-07,0,121,
2e-07,0,118,
2e-07,0,120,
2e-07,0,124,
2e-07,0,124,
2e-07,0,125,
2e-07,0,121,
2e-07,0,120,
2e-07,0,120,
3e-07,0,118,
2e-07,0,122,
2e-07,0,121,
2e-07,0,120,
3e-07,0,119,
2e-07,0,117,
2e-07,0,114,
2e-07,0,114,
2e-07,0,113,
2e-07,0,112,
2e-07,0,110,
2e-07,0,105,
2e-07,0,103,
2e-07,0,105,
2e-07,0,105,
2e-07,0,104,
2e-07,0,106,
2e-07,0,106,
2e-07,0,104,
2e-07,0,101,
2e-07,0,99,
2e-07,0,100,
2e-07,0,103,
2e-07,0,102,
2e-07,0,102,
2e-07,0,103,
2e-07,0,102,
3e-07,0,108,
2e-07,0,114,
3e-07,0,114,
2e-07,0,113,
2e-07,0,112,
2e-07,0,113,
2e-07,0,112,
2e-07,0,114,
2e-07,0,113,
3e-07,0,114,
3e-07,0,117,
2e-07,0,119,
2e-07,0,120,
2e-07,0,118,
2e-07,0,119,
2e-07,0,118,
2e-07,0,117,
2e-07,0,117,
2e-07,0,113,
2e-07,0,112,
2e-07,0,111,
2e-07,0,110,
2e-07,0,108,
2e-07,0,107,
2e-07,0,106,
2e-07,0,106,
2e-07,0,105,
2e-07,0,106,
2e-07,0,104,
2e-07,0,105,
2e-07,0,104,
2e-07,0,102,
2e-07,0,100,
2e-07,0,101,
2e-07,0,98,
2e-07,0,97,
1e-07,0,95,
2e-07,0,94,
2e-07,0,98,
2e-07,0,98,
2e-07,0,101,
2e-07,0,100,
2e-07,0,99,
2e-07,0,102,
2e-07,0,101,
2e-07,0,101,
4e-07,0,99,
3e-07,0,104,
2e-07,0,103,
3e-07,0,102,
2e-07,0,103,
2e-07,0,106,
2e-07,0,113,
2e-07,0,112,
3e-07,0,114,
2e-07,0,118,
2e-07,0,116,
2e-07,0,113,
2e-07,0,114,
2e-07,0,112,
2e-07,0,112,
2e-07,0,111,
2e-07,0,109,
2e-07,0,108,
3e-07,0,107,
2e-07,0,106,
2e-07,0,105,
3e-07,0,105,
3e-07,0,105,
3e-07,0,104,
3e-07,0,104,
2e-07,0,105,
2e-07,0,105,
3e-07,0,107,
3e-07,0,105,
2e-07,0,105,
3e-07,0,108,
2e-07,0,113,
3e-07,0,113,
3e-07,0,112,
2e-07,0,111,
2e-07,0,110,
2e-07,0,109,
2e-07,0,114,
2e-07,0,113,
2e-07,0,113,
2e-07,0,112,
2e-07,0,110,
2e-07,0,108,
2e-07,0,109,
2e-07,0,109,
3e-07,0,107,
2e-07,0,108,
2e-07,0,106,
2e-07,0,103,
2e-07,0,101,
3e-07,0,100,
2e-07,0,99,
2e-07,0,100,
2e-07,0,99,
2e-07,0,107,
2e-07,0,108,
3e-07,0,107,
2e-07,0,106,
2e-07,0,106,
2e-07,0,107,
2e-07,0,113,
3e-07,0,116,
3e-07,0,117,
2e-07,0,116,
2e-07,0,114,
2e-07,0,113,
2e-07,0,112,
3e-07,0,113,
2e-07,0,113,
2e-07,0,113,
2e-07,0,110,
2e-07,0,109,
2e-07,0,106,
2e-07,0,106,
2e-07,0,105,
3e-07,0,103,
2e-07,0,103,
3e-07,0,102,
2e-07,0,108,
2e-07,0,107,
2e-07,0,106,
2e-07,0,106,
2e-07,0,105,
2e-07,0,104,
2e-07,0,106,
2e-07,0,106,
3e-07,0,106,
2e-07,0,109,
3e-07,0,114,
2e-07,0,117,
2e-07,0,116,
2e-07,0,115,
2e-07,0,116,
3e-07,0,115,
3e-07,0,117,
2e-07,0,116,
2e-07,0,116,
2e-07,0,122,
3e-07,0,121,
2e-07,0,124,
2e-07,0,124,
2e-07,0,125,
2e-07,0,126,
3e-07,0,125,
2e-07,0,126,
3e-07,0,132,
3e-07,0,132,
2e-07,0,133,
2e-07,0,132,
2e-07,0,131,
2e-07,0,129,
2e-07,0,128,
2e-07,0,128,
2e-07,0,128,
2e-07,0,125,
3e-07,0,126,
3e-07,0,124,
3e-07,0,122,
2e-07,0,123,
3e-07,0,123,
2e-07,0,121,
6e-07,0,120,
3e-07,0,120,
3e-07,0,121,
3e-07,0,120,
2e-07,0,121,
2e-07,0,118,
2e-07,0,124,
2e-07,0,127,
2e-07,0,125,
2e-07,0,127,
2e-07,0,124,
2e-07,0,123,
2e-07,0,123,
2e-07,0,121,
2e-07,0,120,
2e-07,0,121,
2e-07,0,128,
2e-07,0,127,
3e-07,0,127,
2e-07,0,126,
2e-07,0,126,
2e-07,0,129,
2e-07,0,123,
2e-07,0,125,
2e-07,0,124,
3e-07,0,125,
3e-07,0,126,
2e-07,0,125,
3e-07,0,129,
2e-07,0,131,
2e-07,0,137,
2e-07,0,139,
2e-07,0,144,
3e-07,0,149,
2e-07,0,150,
2e-07,0,155,
4e-07,0,159,
3e-07,0,158,
2e-07,0,160,
2e-07,0,167,
2e-07,0,171,
2e-07,0,164,
3e-07,0,169,
3e-07,0,168,
3e-07,0,169,
2e-07,0,169,
4e-07,0,168,
2e-07,0,167,
2e-07,0,164,
2e-07,0,163,
2e-07,0,160,
2e-07,0,162,
3e-07,0,163,
2e-07,0,161,
4e-07,0,162,
2e-07,0,161,
2e-07,0,166,
3e-07,0,165,
2e-07,0,165,
2e-07,0,163,
2e-07,0,157,
2e-07,0,151,
2e-07,0,149,
3e-07,0,156,
2e-07,0,155,
2e-07,0,155,
3e-07,0,157,
3e-07,0,156,
2e-07,0,156,
2e-07,0,155,
3e-07,0,154,
2e-07,0,153,
2e-07,0,156,
2e-07,0,159,
2e-07,0,156,
2e-07,0,160,
2e-07,0,162,
2e-07,0,165,
3e-07,0,164,
2e-07,0,164,
2e-07,0,161,
3e-07,0,160,
3e-07,0,168,
2e-07,0,168,
2e-07,0,163,
2e-07,0,165,
2e-07,0,164,
2e-07,0,164,
2e-07,0,163,
3e-07,0,162,
2e-07,0,164,
2e-07,0,163,
2e-07,0,162,
3e-07,0,164,
3e-07,0,162,
2e-07,0,160,
2e-07,0,161,
2e-07,0,159,
2e-07,0,159,
2e-07,0,163,
3e-07,0,162,
2e-07,0,162,
3e-07,0,167,
2e-07,0,166,
2e-07,0,166,
2e-07,0,165,
2e-07,0,164,
2e-07,0,167,
3e-07,0,165,
2e-07,0,166,
2e-07,0,169,
3e-07,0,169,
3e-07,0,170,
2e-07,0,175,
2e-07,0,176,
2e-07,0,174,
2e-07,0,173,
2e-07,0,179,
2e-07,0,178,
3e-07,0,177,
2e-07,0,178,
2e-07,0,179,
2e-07,0,179,
3e-07,0,179,
2e-07,0,178,
3e-07,0,177,
2e-07,0,176,
2e-07,0,179,
2e-07,0,180,
2e-07,0,182,
2e-07,0,183,
2e-07,0,182,
2e-07,0,181,
2e-07,0,178,
2e-07,0,179,
3e-07,0,178,
2e-07,0,183,
3e-07,0,183,
2e-07,0,184,
2e-07,0,189,
2e-07,0,187,
3e-07,0,188,
3e-07,0,191,
4e-07,0,190,
3e-07,0,192,
3e-07,0,191,
3e-07,0,192,
3e-07,0,193,
3e-07,0,191,
3e-07,0,192,
3e-07,0,190,
2e-07,0,190,
2e-07,0,189,
2e-07,0,189,
2e-07,0,191,
2e-07,0,190,
2e-07,0,187,
2e-07,0,187,
2e-07,0,185,
2e-07,0,184,
2e-07,0,185,
2e-07,0,184,
2e-07,0,183,
2e-07,0,182,
2e-07,0,178,
2e-07,0,177,
2e-07,0,173,
2e-07,0,172,
1e-07,0,171,
2e-07,0,178,
2e-07,0,178,
2e-07,0,179,
2e-07,0,183,
2e-07,0,181,
2e-07,0,185,
2e-07,0,184,
2e-07,0,185,
2e-07,0,183,
3e-07,0,182,
2e-07,0,185,
2e-07,0,182,
2e-07,0,181,
2e-07,0,180,
2e-07,0,180,
2e-07,0,180,
2e-07,0,179,
2e-07,0,178,
2e-07,0,178,
2e-07,0,177,
2e-07,0,171,
3e-07,0,169,
2e-07,0,168,
2e-07,0,169,
2e-07,0,165,
2e-07,0,165,
2e-07,0,170,
2e-07,0,168,
2e-07,0,173,
2e-07,0,175,
2e-07,0,175,
2e-07,0,172,
2e-07,0,171,
2e-07,0,173,
2e-07,0,173,
3e-07,0,172,
2e-07,0,173,
3e-07,0,172,
3e-07,0,176,
2e-07,0,177,
2e-07,0,178,
2e-07,0,180,
2e-07,0,179,
2e-07,0,178,
2e-07,0,178,
2e-07,0,179,
2e-07,0,180,
2e-07,0,180,
3e-07,0,188,
2e-07,0,187,
2e-07,0,187,
2e-07,0,185,
2e-07,0,184,
2e-07,0,183,
2e-07,0,182,
2e-07,0,182,
2e-07,0,181,
2e-07,0,180,
2e-07,0,179,
2e-07,0,177,
2e-07,0,175,
2e-07,0,174,
2e-07,0,174,
2e-07,0,174,
2e-07,0,174,
2e-07,0,171,
2e-07,0,172,
2e-07,0,169,
2e-07,0,169,
3e-07,0,168,
2e-07,0,166,
2e-07,0,167,
3e-07,0,167,
3e-07,0,165,
2e-07,0,164,
2e-07,0,165,
3e-07,0,165,
2e-07,0,165,
2e-07,0,164,
2e-07,0,162,
2e-07,0,161,
2e-07,0,170,
2e-07,0,170,
2e-07,0,169,
2e-07,0,166,
2e-07,0,164,
2e-07,0,161,
2e-07,0,162,
2e-07,0,158,
2e-07,0,157,
2e-07,0,153,
3e-07,0,152,
3e-07,0,152,
3e-07,0,155,
2e-07,0,154,
2e-07,0,155,
2e-07,0,154,
2e-07,0,155,
