cas operacie,index prvku,dlzka zoznamu,
2e-06,229,229,
1.9e-06,228,228,
1.9e-06,230,230,
1.9e-06,230,230,
2e-06,231,231,
1.9e-06,230,230,
2.1e-06,229,229,
1.9e-06,228,228,
1.9e-06,230,230,
1.9e-06,232,232,
2e-06,232,232,
1.9e-06,233,233,
1.9e-06,231,231,
1.9e-06,230,230,
1.9e-06,231,231,
2e-06,233,233,
1.9e-06,232,232,
1.9e-06,232,232,
2e-06,231,231,
2e-06,237,237,
2e-06,237,237,
2.1e-06,241,241,
2e-06,237,237,
2e-06,236,236,
2e-06,236,236,
2e-06,234,234,
2.1e-06,235,235,
2.1e-06,235,235,
2.1e-06,239,239,
2e-06,239,239,
2.1e-06,235,235,
2.1e-06,236,236,
2e-06,239,239,
2.1e-06,251,251,
2.1e-06,251,251,
2.1e-06,250,250,
2.1e-06,249,249,
2.1e-06,247,247,
2.1e-06,246,246,
2.1e-06,247,247,
2.1e-06,249,249,
2.1e-06,249,249,
2.1e-06,248,248,
2e-06,247,247,
2.1e-06,246,246,
2.2e-06,248,248,
2.8e-06,247,247,
2.4e-06,248,248,
2.5e-06,254,254,
2.6e-06,260,260,
2.5e-06,259,259,
2.5e-06,258,258,
2.5e-06,260,260,
2.5e-06,265,265,
2.5e-06,263,263,
2.8e-06,263,263,
2.6e-06,263,263,
2.8e-06,262,262,
2.4e-06,262,262,
2.3e-06,261,261,
2.5e-06,261,261,
2.4e-06,259,259,
2.5e-06,257,257,
2.7e-06,257,257,
2.4e-06,255,255,
2.5e-06,252,252,
2.4e-06,257,257,
2.3e-06,256,256,
2.6e-06,260,260,
2.4e-06,258,258,
2.4e-06,262,262,
2.3e-06,260,260,
2.7e-06,261,261,
2.4e-06,260,260,
2.4e-06,261,261,
2.3e-06,260,260,
2.4e-06,261,261,
2.3e-06,262,262,
2.6e-06,267,267,
2.5e-06,267,267,
2.4e-06,265,265,
2.8e-06,264,264,
2.5e-06,264,264,
2.5e-06,264,264,
2.6e-06,265,265,
2.5e-06,267,267,
2.5e-06,266,266,
2.4e-06,263,263,
2.4e-06,262,262,
2.7e-06,264,264,
2.9e-06,267,267,
2.7e-06,266,266,
2.7e-06,265,265,
2.7e-06,265,265,
2.6e-06,262,262,
2.7e-06,263,263,
1.19e-05,262,262,
2.5e-06,262,262,
2.5e-06,261,261,
3.3e-06,262,262,
2.4e-06,261,261,
3.7e-06,263,263,
2.6e-06,261,261,
2.5e-06,261,261,
2.6e-06,263,263,
2.4e-06,264,264,
2.4e-06,264,264,
2.7e-06,267,267,
2.4e-06,266,266,
2.7e-06,265,265,
2.6e-06,264,264,
2.3e-06,263,263,
2.3e-06,263,263,
2.4e-06,262,262,
3.2e-06,261,261,
2.4e-06,259,259,
1.13e-05,257,257,
2.8e-06,259,259,
2.4e-06,257,257,
2.6e-06,257,257,
2.4e-06,253,253,
2.4e-06,253,253,
2.4e-06,255,255,
2.4e-06,253,253,
3e-06,253,253,
2.3e-06,252,252,
2.5e-06,255,255,
2.3e-06,255,255,
2.2e-06,253,253,
2.1e-06,252,252,
2e-06,252,252,
2.1e-06,246,246,
2.2e-06,247,247,
2.1e-06,250,250,
2.2e-06,253,253,
2.1e-06,252,252,
2.1e-06,251,251,
2.1e-06,253,253,
2.1e-06,251,251,
2.1e-06,251,251,
2.1e-06,252,252,
2.1e-06,251,251,
2.2e-06,251,251,
2.1e-06,252,252,
2.1e-06,253,253,
2.2e-06,252,252,
2.1e-06,251,251,
2.2e-06,252,252,
2.1e-06,254,254,
2.3e-06,247,247,
2.1e-06,247,247,
2.1e-06,252,252,
2.1e-06,250,250,
2.1e-06,249,249,
2.2e-06,248,248,
2.1e-06,246,246,
2.1e-06,245,245,
2e-06,243,243,
2.1e-06,241,241,
2.1e-06,242,242,
2.1e-06,237,237,
2e-06,238,238,
2.3e-06,241,241,
1.9e-06,236,236,
2e-06,235,235,
2e-06,237,237,
2e-06,240,240,
2.2e-06,242,242,
2e-06,240,240,
2.1e-06,237,237,
2.1e-06,236,236,
1.9e-06,232,232,
2e-06,232,232,
1.9e-06,233,233,
2e-06,232,232,
1.9e-06,230,230,
2e-06,230,230,
1.9e-06,229,229,
2e-06,238,238,
2e-06,238,238,
2e-06,239,239,
2.1e-06,238,238,
2.1e-06,239,239,
2e-06,240,240,
2e-06,239,239,
2e-06,239,239,
2.1e-06,241,241,
2.1e-06,240,240,
2.1e-06,243,243,
2.1e-06,243,243,
2.1e-06,247,247,
2.1e-06,244,244,
2e-06,243,243,
2e-06,243,243,
2e-06,242,242,
2.1e-06,244,244,
2.2e-06,243,243,
2e-06,246,246,
2e-06,245,245,
2e-06,244,244,
2.1e-06,244,244,
2e-06,232,232,
2e-06,231,231,
2e-06,229,229,
1.9e-06,224,224,
2e-06,225,225,
1.9e-06,224,224,
1.9e-06,224,224,
2e-06,228,228,
1.9e-06,226,226,
2e-06,225,225,
1.8e-06,224,224,
2e-06,223,223,
2e-06,224,224,
1.9e-06,223,223,
1.9e-06,222,222,
1.9e-06,225,225,
2e-06,227,227,
1.9e-06,228,228,
2e-06,226,226,
1.9e-06,225,225,
1.9e-06,224,224,
1.9e-06,223,223,
1.9e-06,223,223,
1.8e-06,224,224,
1.9e-06,225,225,
1.9e-06,224,224,
1.9e-06,223,223,
1.8e-06,223,223,
1.9e-06,221,221,
2e-06,223,223,
1.9e-06,218,218,
1.9e-06,218,218,
1.8e-06,217,217,
1.9e-06,216,216,
1.8e-06,219,219,
1.9e-06,219,219,
1.9e-06,219,219,
1.9e-06,218,218,
1.8e-06,222,222,
1.9e-06,219,219,
1.8e-06,221,221,
1.8e-06,220,220,
2e-06,222,222,
1.9e-06,222,222,
1.9e-06,224,224,
1.8e-06,224,224,
1.9e-06,226,226,
2e-06,231,231,
2.1e-06,236,236,
2e-06,237,237,
2e-06,244,244,
2e-06,247,247,
2.2e-06,248,248,
2e-06,245,245,
2e-06,244,244,
2e-06,243,243,
2e-06,242,242,
2e-06,242,242,
2e-06,237,237,
1.9e-06,234,234,
2e-06,232,232,
2e-06,236,236,
1.9e-06,235,235,
1.9e-06,231,231,
1.9e-06,229,229,
1.8e-06,228,228,
1.9e-06,228,228,
2e-06,231,231,
1.8e-06,229,229,
1.9e-06,226,226,
1.9e-06,225,225,
2e-06,227,227,
2e-06,228,228,
1.9e-06,227,227,
1.8e-06,226,226,
1.9e-06,226,226,
1.9e-06,222,222,
2e-06,227,227,
1.9e-06,226,226,
1.9e-06,226,226,
1.8e-06,226,226,
1.9e-06,226,226,
1.9e-06,227,227,
2.1e-06,232,232,
2e-06,231,231,
1.9e-06,229,229,
1.9e-06,228,228,
1.9e-06,227,227,
2e-06,225,225,
1.9e-06,224,224,
1.9e-06,223,223,
1.9e-06,224,224,
1.9e-06,227,227,
1.9e-06,229,229,
1.9e-06,228,228,
1.9e-06,226,226,
2e-06,226,226,
2e-06,224,224,
1.9e-06,224,224,
1.8e-06,223,223,
1.9e-06,221,221,
1.9e-06,222,222,
2e-06,229,229,
1.8e-06,227,227,
1.9e-06,225,225,
1.9e-06,224,224,
1.9e-06,226,226,
1.9e-06,220,220,
1.9e-06,219,219,
1.8e-06,218,218,
1.9e-06,220,220,
2e-06,228,228,
1.9e-06,227,227,
1.9e-06,223,223,
1.8e-06,223,223,
1.9e-06,222,222,
1.9e-06,221,221,
1.9e-06,223,223,
1.9e-06,222,222,
1.9e-06,229,229,
2e-06,228,228,
2e-06,227,227,
1.9e-06,223,223,
2e-06,229,229,
1.9e-06,229,229,
2e-06,229,229,
2e-06,229,229,
2e-06,230,230,
2e-06,227,227,
2e-06,226,226,
1.9e-06,219,219,
1.9e-06,219,219,
1.8e-06,218,218,
1.9e-06,221,221,
1.9e-06,221,221,
1.9e-06,221,221,
1.9e-06,220,220,
1.8e-06,218,218,
1.8e-06,218,218,
1.9e-06,220,220,
2e-06,219,219,
1.8e-06,219,219,
1.9e-06,218,218,
1.9e-06,218,218,
1.8e-06,217,217,
1.9e-06,215,215,
2e-06,221,221,
1.9e-06,220,220,
1.9e-06,223,223,
1.9e-06,222,222,
1.8e-06,221,221,
1.9e-06,220,220,
1.9e-06,220,220,
1.9e-06,219,219,
1.9e-06,219,219,
1.9e-06,220,220,
2.1e-06,218,218,
1.9e-06,215,215,
1.9e-06,215,215,
3.6e-06,219,219,
2e-06,219,219,
2.1e-06,218,218,
1.9e-06,222,222,
1.9e-06,222,222,
2e-06,223,223,
2e-06,222,222,
1.8e-06,222,222,
1.9e-06,220,220,
1.9e-06,225,225,
1.9e-06,226,226,
1.9e-06,225,225,
1.9e-06,223,223,
1.9e-06,229,229,
1.9e-06,229,229,
1.9e-06,227,227,
1.9e-06,226,226,
1.9e-06,224,224,
2e-06,224,224,
3e-06,229,229,
2.4e-06,226,226,
1.9e-06,224,224,
4.8e-06,220,220,
2.2e-06,219,219,
2.4e-06,218,218,
2.5e-06,216,216,
2.4e-06,212,212,
2.2e-06,213,213,
2e-06,212,212,
1.8e-06,206,206,
1.8e-06,205,205,
1.7e-06,204,204,
1.8e-06,205,205,
2.3e-06,208,208,
2.4e-06,223,223,
2.2e-06,222,222,
2.3e-06,221,221,
2e-06,216,216,
2.2e-06,217,217,
3.1e-06,224,224,
2.2e-06,222,222,
2.5e-06,225,225,
2.2e-06,225,225,
4.25e-05,225,225,
2.2e-06,224,224,
2.2e-06,228,228,
2.2e-06,228,228,
2.2e-06,227,227,
2.2e-06,225,225,
2.4e-06,226,226,
3e-06,228,228,
2.3e-06,228,228,
2.1e-06,230,230,
2.4e-06,229,229,
2.1e-06,229,229,
2.1e-06,229,229,
2.1e-06,227,227,
2.4e-06,228,228,
2.3e-06,230,230,
2.8e-06,233,233,
2.3e-06,232,232,
2.2e-06,229,229,
2.3e-06,227,227,
2.3e-06,224,224,
2.2e-06,224,224,
2.2e-06,224,224,
2.3e-06,226,226,
2.1e-06,232,232,
2.2e-06,233,233,
2.2e-06,231,231,
2.3e-06,231,231,
2.1e-06,237,237,
2.2e-06,236,236,
3e-06,237,237,
2.3e-06,235,235,
2.3e-06,234,234,
2.6e-06,233,233,
2.2e-06,232,232,
2.1e-06,231,231,
2.4e-06,233,233,
2.4e-06,235,235,
2.2e-06,236,236,
2.1e-06,236,236,
2.2e-06,235,235,
2.1e-06,234,234,
2.5e-06,234,234,
2.2e-06,235,235,
2.3e-06,236,236,
2.2e-06,235,235,
2.5e-06,253,253,
2.3e-06,254,254,
2.4e-06,253,253,
2.4e-06,252,252,
2.5e-06,252,252,
2.3e-06,246,246,
2.2e-06,245,245,
2.3e-06,245,245,
2.3e-06,244,244,
2.3e-06,244,244,
2.3e-06,244,244,
2.2e-06,245,245,
2.2e-06,243,243,
2.2e-06,240,240,
2.2e-06,239,239,
2.2e-06,239,239,
2.2e-06,238,238,
2e-06,235,235,
2.3e-06,234,234,
2e-06,236,236,
2.1e-06,237,237,
1.9e-06,236,236,
2e-06,237,237,
2e-06,234,234,
2.1e-06,243,243,
2.1e-06,247,247,
2.1e-06,246,246,
2.1e-06,249,249,
2.1e-06,250,250,
2.1e-06,248,248,
2.2e-06,250,250,
2.1e-06,252,252,
2.2e-06,257,257,
2.3e-06,252,252,
2.1e-06,249,249,
2.1e-06,248,248,
2.1e-06,250,250,
2.2e-06,253,253,
2.1e-06,254,254,
2.1e-06,253,253,
2.2e-06,254,254,
2.1e-06,256,256,
2.3e-06,263,263,
2.2e-06,261,261,
4.7e-06,260,260,
2.3e-06,258,258,
2.1e-06,256,256,
2.3e-06,261,261,
2.3e-06,261,261,
2.3e-06,260,260,
2.2e-06,260,260,
2.2e-06,261,261,
2.2e-06,260,260,
2.2e-06,255,255,
2.1e-06,254,254,
2.1e-06,253,253,
2.2e-06,251,251,
2.1e-06,251,251,
2.2e-06,253,253,
2.1e-06,251,251,
2.1e-06,247,247,
2.2e-06,253,253,
2.2e-06,253,253,
2.2e-06,257,257,
2.1e-06,259,259,
2.2e-06,258,258,
2.1e-06,259,259,
2.1e-06,259,259,
2.2e-06,258,258,
2.1e-06,258,258,
2.1e-06,258,258,
2.2e-06,258,258,
2.4e-06,261,261,
2.2e-06,258,258,
2.3e-06,256,256,
2.2e-06,255,255,
2.2e-06,255,255,
2.3e-06,258,258,
2.2e-06,256,256,
2.1e-06,254,254,
2.2e-06,255,255,
2.1e-06,259,259,
2.2e-06,257,257,
2.1e-06,260,260,
2.2e-06,259,259,
2.2e-06,258,258,
2.2e-06,257,257,
2.1e-06,257,257,
2.2e-06,256,256,
2.2e-06,261,261,
2.2e-06,258,258,
2.2e-06,257,257,
2.3e-06,265,265,
2.3e-06,265,265,
2.2e-06,265,265,
2.2e-06,263,263,
2.2e-06,265,265,
2.3e-06,264,264,
2.3e-06,265,265,
2.2e-06,263,263,
2.2e-06,263,263,
2.1e-06,262,262,
2.2e-06,260,260,
2.2e-06,259,259,
2.2e-06,255,255,
2.3e-06,259,259,
2.2e-06,259,259,
2.2e-06,264,264,
2.2e-06,263,263,
2.2e-06,260,260,
2.1e-06,259,259,
2.2e-06,258,258,
2.1e-06,256,256,
2.2e-06,256,256,
2.2e-06,259,259,
2.2e-06,257,257,
2.1e-06,255,255,
2.2e-06,257,257,
2.2e-06,253,253,
2.1e-06,254,254,
2.1e-06,253,253,
2.2e-06,253,253,
2.3e-06,255,255,
2.1e-06,254,254,
2.2e-06,257,257,
2.2e-06,263,263,
2.3e-06,264,264,
2.1e-06,265,265,
2.2e-06,263,263,
2.2e-06,266,266,
2.1e-06,265,265,
2.5e-06,268,268,
2.3e-06,268,268,
2.2e-06,268,268,
2.2e-06,268,268,
2.3e-06,266,266,
2.2e-06,266,266,
2.2e-06,265,265,
2.2e-06,264,264,
2.2e-06,264,264,
2.2e-06,265,265,
2.2e-06,265,265,
2.3e-06,268,268,
2.3e-06,266,266,
2.3e-06,261,261,
2.1e-06,260,260,
2.2e-06,259,259,
2.1e-06,260,260,
2.1e-06,257,257,
2.1e-06,258,258,
2.1e-06,257,257,
2.2e-06,266,266,
2.3e-06,278,278,
2.3e-06,279,279,
2.4e-06,280,280,
2.3e-06,277,277,
2.3e-06,276,276,
2.3e-06,276,276,
2.3e-06,277,277,
2.4e-06,277,277,
2.2e-06,276,276,
2.3e-06,281,281,
2.3e-06,281,281,
2.3e-06,278,278,
2.2e-06,275,275,
2.3e-06,274,274,
2.3e-06,274,274,
2.2e-06,273,273,
2.2e-06,272,272,
2.2e-06,270,270,
2.3e-06,269,269,
2.3e-06,272,272,
2.2e-06,272,272,
2.3e-06,271,271,
2.3e-06,270,270,
2.2e-06,273,273,
2.3e-06,272,272,
2.3e-06,276,276,
2.4e-06,285,285,
2.3e-06,283,283,
2.3e-06,279,279,
2.4e-06,276,276,
2.3e-06,275,275,
2.2e-06,277,277,
2.3e-06,277,277,
2.3e-06,277,277,
2.4e-06,280,280,
2.3e-06,280,280,
2.4e-06,278,278,
2.4e-06,278,278,
2.3e-06,277,277,
2.3e-06,278,278,
2.4e-06,279,279,
2.3e-06,279,279,
2.3e-06,275,275,
2.4e-06,272,272,
2.3e-06,271,271,
2.2e-06,270,270,
2.2e-06,266,266,
2.3e-06,265,265,
2.3e-06,267,267,
2.3e-06,266,266,
2.3e-06,265,265,
2.2e-06,265,265,
2.2e-06,263,263,
2.4e-06,268,268,
2.2e-06,268,268,
2.4e-06,267,267,
2.2e-06,266,266,
2.3e-06,265,265,
2.2e-06,267,267,
2.3e-06,267,267,
2.2e-06,266,266,
2.3e-06,268,268,
2.2e-06,267,267,
2.2e-06,267,267,
2.2e-06,267,267,
2.3e-06,264,264,
2.3e-06,264,264,
2.3e-06,265,265,
2.3e-06,264,264,
2.3e-06,265,265,
2.2e-06,266,266,
2.2e-06,265,265,
2.3e-06,262,262,
2.2e-06,266,266,
2.2e-06,263,263,
2.2e-06,269,269,
2.2e-06,274,274,
2.3e-06,275,275,
2.3e-06,274,274,
2.4e-06,273,273,
2.2e-06,274,274,
2.2e-06,274,274,
2.2e-06,273,273,
2.3e-06,272,272,
2.3e-06,273,273,
2.3e-06,272,272,
2.3e-06,274,274,
2.3e-06,275,275,
2.3e-06,274,274,
2.4e-06,275,275,
2.3e-06,273,273,
2.3e-06,270,270,
2.2e-06,269,269,
2.2e-06,266,266,
2.2e-06,265,265,
2.2e-06,263,263,
2.2e-06,262,262,
2.2e-06,259,259,
2.1e-06,262,262,
2.2e-06,260,260,
2.2e-06,260,260,
2.3e-06,262,262,
2.6e-06,265,265,
2.2e-06,263,263,
2.2e-06,262,262,
2.2e-06,262,262,
2.3e-06,259,259,
2.2e-06,261,261,
2.2e-06,260,260,
2.2e-06,258,258,
2.2e-06,257,257,
2.1e-06,257,257,
2.1e-06,258,258,
2.2e-06,256,256,
2.1e-06,255,255,
2.1e-06,252,252,
2.1e-06,256,256,
2.1e-06,254,254,
3.9e-06,258,258,
2.1e-06,259,259,
2.1e-06,258,258,
2.2e-06,259,259,
2.2e-06,259,259,
2.1e-06,259,259,
2.1e-06,258,258,
2.2e-06,257,257,
0.0002865,256,256,
2.5e-06,255,255,
2.4e-06,254,254,
2.6e-06,250,250,
2.2e-06,252,252,
2.4e-06,250,250,
2.1e-06,250,250,
2.1e-06,247,247,
2.2e-06,249,249,
2.2e-06,249,249,
2.3e-06,249,249,
2.1e-06,247,247,
2.1e-06,252,252,
2.1e-06,251,251,
4.1e-06,250,250,
2.1e-06,250,250,
2.2e-06,250,250,
2.1e-06,251,251,
2.1e-06,248,248,
2e-06,246,246,
2e-06,245,245,
2e-06,244,244,
2.1e-06,241,241,
2.1e-06,241,241,
2.1e-06,240,240,
2.1e-06,242,242,
2.6e-06,247,247,
2.1e-06,243,243,
2.1e-06,243,243,
2.1e-06,242,242,
1.18e-05,241,241,
2.1e-06,241,241,
2.1e-06,242,242,
2.2e-06,248,248,
2.2e-06,249,249,
2.2e-06,250,250,
2.2e-06,254,254,
2.2e-06,258,258,
2.2e-06,257,257,
2.4e-06,259,259,
2.4e-06,258,258,
2.1e-06,250,250,
2e-06,249,249,
2.1e-06,249,249,
2.2e-06,248,248,
2.1e-06,245,245,
2.1e-06,244,244,
2.1e-06,248,248,
2.1e-06,248,248,
2.2e-06,249,249,
2.5e-06,250,250,
2.4e-06,249,249,
2.1e-06,248,248,
2.1e-06,246,246,
2e-06,244,244,
2.1e-06,243,243,
2.1e-06,243,243,
2.1e-06,242,242,
2e-06,242,242,
2e-06,243,243,
2.2e-06,241,241,
2.2e-06,239,239,
2.1e-06,236,236,
2e-06,236,236,
2e-06,235,235,
2e-06,234,234,
2e-06,235,235,
2e-06,235,235,
2e-06,235,235,
2.1e-06,234,234,
2.1e-06,235,235,
1.9e-06,228,228,
1.9e-06,227,227,
1.9e-06,223,223,
1.9e-06,223,223,
1.8e-06,220,220,
1.8e-06,220,220,
2e-06,224,224,
1.9e-06,223,223,
1.9e-06,223,223,
1.9e-06,223,223,
1.9e-06,223,223,
1.8e-06,223,223,
1.9e-06,222,222,
1.9e-06,221,221,
1.9e-06,222,222,
1.8e-06,222,222,
1.9e-06,223,223,
2e-06,225,225,
1.9e-06,226,226,
1.9e-06,225,225,
1.9e-06,222,222,
1.9e-06,221,221,
1.9e-06,220,220,
1.8e-06,219,219,
1.9e-06,221,221,
1.9e-06,221,221,
1.9e-06,221,221,
1.9e-06,223,223,
1.8e-06,223,223,
1.8e-06,222,222,
1.8e-06,220,220,
1.9e-06,221,221,
1.9e-06,217,217,
1.8e-06,216,216,
1.8e-06,215,215,
1.9e-06,212,212,
1.8e-06,214,214,
1.9e-06,222,222,
1.9e-06,224,224,
1.9e-06,222,222,
1.9e-06,221,221,
1.9e-06,218,218,
1.9e-06,217,217,
1.9e-06,217,217,
1.9e-06,217,217,
1.9e-06,215,215,
1.8e-06,215,215,
1.9e-06,214,214,
1.8e-06,214,214,
1.9e-06,212,212,
1.9e-06,215,215,
1.8e-06,214,214,
1.8e-06,211,211,
1.8e-06,211,211,
1.9e-06,214,214,
1.8e-06,217,217,
1.8e-06,219,219,
1.8e-06,217,217,
1.9e-06,217,217,
1.8e-06,217,217,
1.8e-06,215,215,
1.9e-06,221,221,
1.9e-06,221,221,
1.9e-06,220,220,
1.8e-06,218,218,
1.8e-06,217,217,
1.9e-06,223,223,
1.8e-06,222,222,
1.9e-06,223,223,
1.9e-06,223,223,
1.9e-06,223,223,
1.9e-06,223,223,
1.8e-06,227,227,
1.9e-06,225,225,
1.8e-06,224,224,
1.9e-06,225,225,
1.9e-06,224,224,
2e-06,227,227,
1.9e-06,227,227,
1.8e-06,226,226,
1.9e-06,224,224,
1.9e-06,225,225,
1.9e-06,225,225,
2e-06,225,225,
1.9e-06,224,224,
2e-06,223,223,
1.9e-06,221,221,
1.8e-06,220,220,
1.9e-06,221,221,
1.8e-06,221,221,
1.9e-06,222,222,
1.8e-06,222,222,
1.8e-06,220,220,
1.8e-06,218,218,
1.9e-06,221,221,
1.9e-06,229,229,
1.9e-06,227,227,
1.9e-06,229,229,
1.9e-06,230,230,
1.8e-06,228,228,
1.9e-06,227,227,
2e-06,230,230,
2e-06,230,230,
1.9e-06,231,231,
1.9e-06,230,230,
1.9e-06,227,227,
2e-06,230,230,
1.9e-06,228,228,
2e-06,230,230,
1.9e-06,229,229,
1.9e-06,229,229,
1.9e-06,227,227,
1.9e-06,228,228,
2e-06,231,231,
1.9e-06,234,234,
2e-06,232,232,
1.9e-06,231,231,
2e-06,233,233,
1.9e-06,230,230,
1.9e-06,229,229,
1.9e-06,228,228,
1.9e-06,227,227,
1.9e-06,226,226,
1.9e-06,225,225,
1.9e-06,223,223,
1.9e-06,226,226,
1.8e-06,226,226,
1.9e-06,225,225,
1.8e-06,226,226,
2e-06,224,224,
1.9e-06,226,226,
1.9e-06,229,229,
1.9e-06,228,228,
1.9e-06,229,229,
1.9e-06,227,227,
1.9e-06,226,226,
2e-06,232,232,
1.9e-06,231,231,
2e-06,230,230,
1.9e-06,229,229,
1.9e-06,226,226,
1.9e-06,224,224,
1.9e-06,224,224,
1.9e-06,222,222,
1.8e-06,219,219,
1.9e-06,219,219,
1.9e-06,219,219,
1.8e-06,218,218,
1.8e-06,217,217,
1.9e-06,217,217,
1.8e-06,216,216,
1.9e-06,217,217,
1.8e-06,218,218,
1.8e-06,214,214,
1.9e-06,214,214,
1.9e-06,216,216,
1.8e-06,215,215,
1.9e-06,215,215,
1.8e-06,220,220,
1.9e-06,217,217,
1.8e-06,216,216,
1.9e-06,217,217,
2e-06,217,217,
1.9e-06,222,222,
1.8e-06,222,222,
1.9e-06,221,221,
1.9e-06,221,221,
1.8e-06,219,219,
1.8e-06,219,219,
1.8e-06,218,218,
1.8e-06,215,215,
1.8e-06,214,214,
1.8e-06,215,215,
1.9e-06,219,219,
1.8e-06,218,218,
1.8e-06,216,216,
1.9e-06,220,220,
1.9e-06,219,219,
1.9e-06,218,218,
1.8e-06,219,219,
1.9e-06,221,221,
1.9e-06,220,220,
1.9e-06,226,226,
1.9e-06,225,225,
1.9e-06,225,225,
1.9e-06,224,224,
1.8e-06,222,222,
1.8e-06,222,222,
1.8e-06,222,222,
1.9e-06,222,222,
1.9e-06,223,223,
1.9e-06,222,222,
1.9e-06,222,222,
1.9e-06,225,225,
1.9e-06,228,228,
1.9e-06,227,227,
1.9e-06,227,227,
1.9e-06,225,225,
1.9e-06,224,224,
1.9e-06,224,224,
2e-06,224,224,
2e-06,233,233,
2e-06,231,231,
2e-06,233,233,
2e-06,228,228,
1.9e-06,226,226,
2e-06,228,228,
2e-06,229,229,
2e-06,231,231,
1.9e-06,230,230,
1.9e-06,229,229,
1.8e-06,226,226,
1.9e-06,225,225,
1.9e-06,224,224,
1.8e-06,225,225,
1.9e-06,224,224,
1.8e-06,219,219,
1.02e-05,217,217,
2.1e-06,217,217,
1.9e-06,217,217,
2e-06,216,216,
1.9e-06,215,215,
1.9e-06,217,217,
2.1e-06,218,218,
2.2e-06,216,216,
2e-06,217,217,
1.9e-06,216,216,
1.9e-06,221,221,
1.8e-06,220,220,
1.9e-06,222,222,
1.9e-06,224,224,
1.9e-06,222,222,
1.9e-06,220,220,
1.9e-06,222,222,
1.9e-06,221,221,
1.9e-06,219,219,
1.8e-06,223,223,
2e-06,222,222,
1.9e-06,221,221,
1.9e-06,220,220,
1.9e-06,226,226,
2e-06,228,228,
1.9e-06,226,226,
2.2e-06,225,225,
2.2e-06,222,222,
2.1e-06,223,223,
2.2e-06,225,225,
2.3e-06,222,222,
2.2e-06,231,231,
2.4e-06,231,231,
2.3e-06,231,231,
2.1e-06,236,236,
2.4e-06,236,236,
2.3e-06,235,235,
2.3e-06,237,237,
2.3e-06,237,237,
2.3e-06,236,236,
2.3e-06,236,236,
2.1e-06,239,239,
2.3e-06,237,237,
1.9e-06,233,233,
1.9e-06,231,231,
2e-06,226,226,
1.9e-06,226,226,
1.9e-06,225,225,
1.9e-06,223,223,
2e-06,224,224,
1.9e-06,223,223,
1.9e-06,224,224,
1.9e-06,223,223,
1.8e-06,220,220,
2e-06,216,216,
1.8e-06,215,215,
1.9e-06,219,219,
1.9e-06,220,220,
1.8e-06,218,218,
1.8e-06,218,218,
1.9e-06,216,216,
1.8e-06,213,213,
1.8e-06,212,212,
1.8e-06,213,213,
1.8e-06,207,207,
1.9e-06,214,214,
1.8e-06,213,213,
1.7e-06,212,212,
1.8e-06,213,213,
1.8e-06,211,211,
1.8e-06,208,208,
1.8e-06,209,209,
2e-06,208,208,
1.7e-06,207,207,
1.8e-06,206,206,
1.7e-06,206,206,
2e-06,213,213,
1.8e-06,214,214,
1.8e-06,211,211,
1.7e-06,207,207,
1.8e-06,205,205,
1.8e-06,205,205,
1.7e-06,211,211,
1.8e-06,208,208,
1.8e-06,208,208,
1.7e-06,205,205,
1.7e-06,204,204,
1.8e-06,211,211,
1.8e-06,210,210,
1.8e-06,209,209,
1.8e-06,208,208,
1.8e-06,205,205,
1.7e-06,203,203,
1.7e-06,202,202,
1.8e-06,208,208,
1.7e-06,202,202,
1.6e-06,199,199,
1.8e-06,200,200,
1.7e-06,202,202,
4.5e-06,205,205,
1.8e-06,207,207,
1.8e-06,204,204,
1.7e-06,203,203,
1.8e-06,205,205,
1.8e-06,204,204,
1.7e-06,202,202,
1.7e-06,202,202,
1.8e-06,201,201,
1.8e-06,202,202,
1.8e-06,201,201,
1.8e-06,200,200,
1.8e-06,198,198,
1.8e-06,197,197,
1.8e-06,196,196,
1.8e-06,202,202,
1.7e-06,200,200,
1.7e-06,199,199,
1.7e-06,198,198,
1.7e-06,198,198,
1.8e-06,201,201,
1.7e-06,204,204,
1.7e-06,205,205,
1.7e-06,204,204,
1.7e-06,203,203,
1.7e-06,203,203,
1.7e-06,201,201,
1.8e-06,199,199,
1.7e-06,206,206,
1.8e-06,205,205,
1.8e-06,206,206,
1.8e-06,207,207,
1.7e-06,211,211,
1.7e-06,209,209,
1.8e-06,212,212,
1.8e-06,211,211,
1.8e-06,212,212,
1.8e-06,209,209,
1.7e-06,206,206,
1.7e-06,206,206,
1.8e-06,207,207,
1.8e-06,205,205,
1.8e-06,205,205,
1.8e-06,204,204,
1.8e-06,206,206,
1.7e-06,208,208,
1.8e-06,208,208,
1.8e-06,206,206,
1.8e-06,210,210,
1.8e-06,209,209,
1.7e-06,206,206,
1.7e-06,205,205,
1.7e-06,203,203,
1.7e-06,200,200,
1.8e-06,203,203,
1.7e-06,202,202,
1.8e-06,203,203,
1.8e-06,202,202,
1.7e-06,204,204,
1.8e-06,209,209,
1.8e-06,210,210,
1.9e-06,209,209,
1.8e-06,208,208,
1.7e-06,207,207,
1.9e-06,208,208,
1.8e-06,207,207,
1.8e-06,206,206,
1.7e-06,205,205,
1.7e-06,200,200,
1.7e-06,198,198,
1.7e-06,202,202,
2e-06,203,203,
1.8e-06,204,204,
1.7e-06,202,202,
