cas operacie,vlozene cislo,priorita,velkost frontu,,,,,,,,
3.88E-05,8,2342,122,,,,,0.0000423,6,3991,98
3.93E-05,6,4728,123,,,,,0.000039,17,1701,98
3.92E-05,15,59,121,,,,,0.0000388,24,1935,98
5.89E-05,17,6987,121,,,,,0.0000476,26,7159,98
3.97E-05,22,5914,122,,,,,0.0000478,14,7773,98
3.90E-05,28,3748,122,,,,,0.0000501,17,4389,98
3.89E-05,33,230,123,,,,,0.0000393,17,4289,98
4.35E-05,12,7058,123,,,,,0.000039,4,1930,98
3.93E-05,8,2346,124,,,,,0.0000392,31,3499,98
3.88E-05,34,2217,125,,,,,0.0000484,1,4264,98
5.07E-05,10,4983,120,,,,,0.0000394,31,2230,98
5.03E-05,11,3405,121,,,,,0.000039,18,699,98
5.03E-05,3,2889,121,,,,,0.0000529,2,1251,98
3.95E-05,35,9552,115,,,,,0.000039,17,1771,98
3.93E-05,24,4732,114,,,,,0.0000392,30,6939,98
3.91E-05,5,2463,115,,,,,0.000039,27,6377,98
3.89E-05,33,9119,111,,,,,0.0000467,32,7060,98
3.90E-05,4,6696,110,,,,,0.0000491,1,2444,98
3.91E-05,23,9180,111,,,,,0.0000497,6,8761,98
3.88E-05,30,5601,112,,,,,0.00004,3,5753,98
3.88E-05,23,360,113,,,,,0.0000388,10,4407,98
3.88E-05,35,9199,113,,,,,0.0000389,14,3384,98
3.89E-05,27,6281,114,,,,,0.0000481,20,9452,98
3.89E-05,1,7062,114,,,,,0.00005,26,1196,98
3.88E-05,2,2674,115,,,,,0.0000395,9,8049,98
3.89E-05,17,9710,116,,,,,0.0000388,28,5302,98
3.89E-05,6,8765,117,,,,,0.0000387,33,3145,98
3.87E-05,2,4945,118,,,,,0.000039,9,7621,98
3.89E-05,28,6400,119,,,,,0.0001075,25,231,98
3.92E-05,28,3212,120,,,,,0.0000391,25,6746,98
3.88E-05,35,796,118,,,,,0.0000511,35,9188,98
3.90E-05,17,534,118,,,,,0.0000499,25,6602,98
4.84E-05,15,866,116,,,,,0.0000392,20,3019,98
5.05E-05,6,8093,117,,,,,0.0000388,32,7408,98
5.07E-05,5,1559,118,,,,,0.0003857,19,0,98
5.05E-05,25,397,119,,,,,0.0000541,26,959,98
4.99E-05,19,8395,120,,,,,0.0000392,22,867,98
0.0002228,24,27,121,,,,,0.0000389,18,8968,98
5.02E-05,14,1411,120,,,,,0.0000395,13,5421,98
5.02E-05,12,1754,121,,,,,0.0000603,27,9427,98
5.04E-05,22,2381,122,,,,,0.0000393,19,2294,98
4.97E-05,9,2581,122,,,,,0.000039,16,3333,98
4.97E-05,2,384,123,,,,,0.0000389,31,5289,98
5.69E-05,9,1503,124,,,,,0.0000391,22,1882,98
5.02E-05,29,9501,125,,,,,0.0000397,7,1544,98
5.00E-05,20,700,126,,,,,0.0000481,11,8513,98
5.16E-05,17,1012,127,,,,,0.000059,31,1260,98
5.02E-05,13,7519,127,,,,,0.0000543,29,4033,98
5.00E-05,19,7781,127,,,,,0.0000533,3,3360,98
6.95E-05,27,3680,128,,,,,0.0000388,6,9658,98
6.42E-05,14,9594,129,,,,,0.0001659,35,4829,98
6.35E-05,24,3031,129,,,,,0.00005,35,6601,98
3.92E-05,16,2120,129,,,,,0.0000584,10,1243,98
5.77E-05,15,5473,129,,,,,0.0000566,1,1897,98
5.77E-05,34,3606,130,,,,,0.0001059,5,428,99
5.23E-05,2,5530,130,,,,,0.0000389,11,8351,99
4.99E-05,27,8357,131,,,,,0.0000387,12,2598,99
3.96E-05,24,926,129,,,,,0.0000395,23,2939,99
3.95E-05,25,2288,130,,,,,0.0000804,21,8107,99
3.88E-05,33,1365,129,,,,,0.0000629,20,4776,99
3.89E-05,4,2916,130,,,,,0.0002615,27,8151,99
4.10E-05,22,8448,129,,,,,0.0000537,14,4081,99
5.10E-05,18,8047,130,,,,,0.0000483,1,3240,99
3.98E-05,17,4449,130,,,,,0.0000428,11,7222,99
3.92E-05,27,3953,131,,,,,0.0000404,15,8499,99
5.90E-05,35,5940,132,,,,,0.0000387,34,9983,99
0.0001244,24,2495,131,,,,,0.0000384,21,7977,99
5.16E-05,22,7795,130,,,,,0.0000389,2,1019,99
5.41E-05,3,1140,131,,,,,0.0000386,1,1040,99
5.13E-05,19,4913,129,,,,,0.0001062,20,200,99
5.09E-05,21,1488,130,,,,,0.0000392,9,6354,99
4.97E-05,27,973,131,,,,,0.000039,6,2219,99
5.24E-05,31,3076,131,,,,,0.0000389,3,9780,99
5.17E-05,31,5605,131,,,,,0.0000387,16,5484,99
5.57E-05,15,3034,130,,,,,0.0000388,8,8466,99
3.92E-05,23,9975,129,,,,,0.0000498,33,450,99
3.89E-05,35,5842,127,,,,,0.000044,27,7720,99
3.89E-05,5,9692,127,,,,,0.0001069,26,1235,99
3.88E-05,22,6877,127,,,,,0.0000457,13,6906,99
3.89E-05,33,8776,125,,,,,0.0000535,23,9855,99
3.89E-05,15,3091,126,,,,,0.0000529,22,7247,99
4.87E-05,6,6137,127,,,,,0.0001467,5,990,99
5.16E-05,4,2295,126,,,,,0.0000394,13,3901,99
5.05E-05,27,1578,121,,,,,0.0000389,26,8091,99
5.02E-05,3,1075,122,,,,,0.000039,34,4163,99
4.97E-05,16,6697,121,,,,,0.000039,9,2362,99
5.01E-05,29,2126,122,,,,,0.0000543,1,1089,99
4.94E-05,11,1742,122,,,,,0.0001897,23,7150,99
4.38E-05,28,1767,122,,,,,0.0000393,23,3767,99
3.92E-05,30,7274,123,,,,,0.0000387,21,4726,99
3.92E-05,30,3125,122,,,,,0.0001094,17,9051,99
3.90E-05,7,4809,123,,,,,0.000317,22,11,99
3.87E-05,24,3755,124,,,,,0.0000392,27,2407,99
3.90E-05,8,3707,125,,,,,0.0000388,14,9608,99
3.91E-05,21,6387,126,,,,,0.0000389,19,7245,99
0.0006286,2,2170,126,,,,,0.0000386,24,8503,99
5.56E-05,11,7352,127,,,,,0.0000926,26,2205,99
0.0001155,1,6549,128,,,,,0.0000516,35,1915,99
3.95E-05,6,1712,128,,,,,0.0000466,27,9367,99
3.92E-05,14,2479,129,,,,,0.0000496,27,5118,99
3.91E-05,11,1026,130,,,,,0.0000478,12,5906,99
4.18E-05,3,1807,131,,,,,0.0000467,10,4771,99
3.89E-05,34,261,130,,,,,0.000051,4,8446,99
3.89E-05,13,1089,131,,,,,0.0000724,21,6678,99
3.89E-05,22,8485,128,,,,,0.0000523,22,4407,99
3.87E-05,8,6823,128,,,,,0.0000569,30,8680,99
3.89E-05,26,5812,129,,,,,0.0000392,29,8390,99
3.90E-05,2,3792,130,,,,,0.0000391,30,3038,99
3.88E-05,21,5194,129,,,,,0.0000387,1,2173,99
3.88E-05,1,1652,129,,,,,0.0000449,34,272,99
3.89E-05,25,5031,130,,,,,0.0000389,8,8770,99
3.87E-05,23,894,130,,,,,0.0000492,31,9670,99
3.91E-05,32,8070,131,,,,,0.0000506,34,5544,99
5.59E-05,21,9536,129,,,,,0.0000503,12,2877,99
4.37E-05,9,5491,130,,,,,0.000051,17,9175,99
4.99E-05,8,7288,130,,,,,0.0000499,25,3178,99
4.28E-05,11,9366,130,,,,,0.0000503,9,8844,99
4.37E-05,15,536,131,,,,,0.000039,11,319,99
3.90E-05,34,3428,131,,,,,0.000131,20,167,99
3.94E-05,24,6977,131,,,,,0.0007173,7,5891,99
3.94E-05,18,5864,130,,,,,0.0000391,6,5674,99
3.88E-05,29,353,131,,,,,0.000039,3,1398,99
3.91E-05,23,7163,132,,,,,0.0000392,15,295,99
5.00E-05,21,5803,131,,,,,0.000039,2,5830,99
3.89E-05,7,2918,128,,,,,0.0000389,17,9579,99
3.89E-05,31,9044,126,,,,,0.000039,15,5599,99
4.03E-05,1,2828,122,,,,,0.000049,3,1497,99
3.95E-05,26,1275,123,,,,,0.000049,29,3461,99
5.35E-05,34,3297,122,,,,,0.0000456,31,5029,99
3.96E-05,28,1346,123,,,,,0.0000781,29,9041,99
8.99E-05,24,4248,123,,,,,0.0000392,10,4540,99
0.0001144,31,7025,124,,,,,0.0000388,23,7795,99
5.30E-05,8,1823,125,,,,,0.0000387,21,8238,99
5.32E-05,34,2075,124,,,,,0.0001064,1,717,99
5.18E-05,4,5256,124,,,,,0.000039,34,2253,99
4.23E-05,12,4450,125,,,,,0.0000387,9,5972,99
3.89E-05,26,5800,126,,,,,0.0000498,25,3203,99
3.91E-05,32,8020,126,,,,,0.000051,15,2333,99
3.90E-05,4,5647,125,,,,,0.0000503,23,3239,99
3.93E-05,19,1808,125,,,,,0.0001377,17,280,99
3.88E-05,18,1229,125,,,,,0.0000396,16,6745,99
3.88E-05,17,4408,124,,,,,0.0000483,33,9388,99
3.90E-05,20,2458,125,,,,,0.0000499,28,4141,99
3.87E-05,2,1961,126,,,,,0.0000392,25,1933,99
3.86E-05,11,5400,127,,,,,0.0000574,3,1755,99
5.01E-05,34,8760,125,,,,,0.0000388,32,6098,99
5.21E-05,13,1914,125,,,,,0.0000501,29,8799,99
0.0002294,4,10,123,,,,,0.0000521,27,2853,99
5.17E-05,20,9214,124,,,,,0.0000495,1,3003,99
5.21E-05,28,1057,123,,,,,0.0000397,4,4365,99
5.13E-05,19,8123,123,,,,,0.0000389,10,1307,99
5.09E-05,22,952,124,,,,,0.0000567,6,211,99
6.07E-05,26,5809,124,,,,,0.0000402,1,81,99
5.14E-05,30,5285,125,,,,,0.0000466,4,7338,99
9.12E-05,23,7090,126,,,,,0.0000388,14,2904,99
3.93E-05,32,2317,127,,,,,0.0000655,28,9894,99
5.10E-05,9,5276,127,,,,,0.0000469,3,1750,99
5.06E-05,18,9792,127,,,,,0.0005389,25,8397,99
5.01E-05,30,8413,127,,,,,0.0000492,35,3347,99
4.97E-05,14,4582,127,,,,,0.0000744,10,9676,99
5.00E-05,21,8044,128,,,,,0.0000395,20,2182,99
3.90E-05,9,7639,124,,,,,0.0000388,19,4446,99
3.90E-05,26,8198,124,,,,,0.0000537,23,7628,99
3.89E-05,35,2325,121,,,,,0.000222,15,6,99
3.88E-05,6,4888,122,,,,,0.0000501,22,2938,99
0.0001116,17,4986,123,,,,,0.00005,14,6368,99
0.0001301,18,19,124,,,,,0.0000501,27,2692,99
3.91E-05,17,4990,124,,,,,0.0001179,34,212,100
5.03E-05,15,5572,124,,,,,0.000039,13,472,100
3.94E-05,22,5672,124,,,,,0.0000388,15,6466,100
4.07E-05,7,7165,124,,,,,0.0000387,14,2385,100
3.93E-05,30,9500,124,,,,,0.0000392,8,4393,100
3.96E-05,29,4284,125,,,,,0.0000392,6,3506,100
4.00E-05,2,6810,124,,,,,0.0000394,2,897,100
3.95E-05,31,8654,125,,,,,0.0000389,4,215,100
3.96E-05,18,3157,124,,,,,0.0000489,28,3794,100
5.10E-05,9,2225,125,,,,,0.0000389,27,5097,100
5.01E-05,4,8644,124,,,,,0.0000387,34,8196,100
0.0001074,19,607,123,,,,,0.0000391,21,7288,100
9.08E-05,25,1654,124,,,,,0.000039,20,8157,100
7.79E-05,1,3937,125,,,,,0.0000389,4,4531,100
4.23E-05,33,1575,125,,,,,0.0000388,21,2135,100
3.90E-05,33,1569,126,,,,,0.0000393,16,7618,100
3.87E-05,7,9272,126,,,,,0.000039,30,3641,100
3.87E-05,9,1119,126,,,,,0.0000388,4,2947,100
3.99E-05,12,5135,127,,,,,0.0000388,31,4207,100
3.90E-05,32,540,127,,,,,0.0001095,35,3974,100
3.90E-05,28,9818,128,,,,,0.0000455,27,8101,100
3.88E-05,1,8403,129,,,,,0.0000455,10,721,100
3.88E-05,2,214,130,,,,,0.000051,23,1511,100
3.89E-05,34,7165,131,,,,,0.0000493,10,2254,100
3.91E-05,12,7576,132,,,,,0.00005,14,1746,100
3.89E-05,30,2577,132,,,,,0.0000503,23,4808,100
3.89E-05,32,1259,133,,,,,0.0000566,16,6537,100
3.88E-05,15,6937,133,,,,,0.0000537,33,6938,100
3.92E-05,12,8310,130,,,,,0.0000391,17,9153,100
3.91E-05,22,3556,130,,,,,0.0000389,9,6665,100
3.86E-05,20,431,127,,,,,0.000039,30,1783,100
3.86E-05,7,5651,128,,,,,0.0000389,25,5917,100
3.87E-05,8,2557,128,,,,,0.0000662,20,2127,100
3.89E-05,31,1148,127,,,,,0.0000527,16,676,100
3.89E-05,3,2587,128,,,,,0.000048,8,1134,100
0.0001196,25,663,125,,,,,0.0000481,18,5322,100
4.01E-05,9,3575,126,,,,,0.0001304,21,6372,100
3.92E-05,2,658,127,,,,,0.0000547,30,8090,100
5.09E-05,24,4530,127,,,,,0.0000505,13,6435,100
4.64E-05,3,7669,128,,,,,0.0000512,15,8943,100
5.67E-05,4,728,129,,,,,0.0000386,16,2517,100
4.75E-05,2,6039,130,,,,,0.0000386,9,6889,100
4.58E-05,18,8011,131,,,,,0.0000389,1,5422,100
7.54E-05,13,922,129,,,,,0.0000579,27,7123,100
7.44E-05,31,3051,128,,,,,0.000039,25,9960,100
7.11E-05,11,8018,129,,,,,0.0000537,29,6431,100
3.93E-05,17,825,128,,,,,0.0000504,4,8088,100
4.02E-05,33,1660,128,,,,,0.0000506,6,3795,100
3.90E-05,32,380,128,,,,,0.0000497,19,9593,100
3.92E-05,10,8327,129,,,,,0.0000498,21,8862,100
3.91E-05,28,4739,130,,,,,0.0000388,22,9405,100
3.93E-05,7,5163,130,,,,,0.0008174,14,318,100
3.88E-05,28,137,129,,,,,0.00004,33,4552,100
3.91E-05,25,3336,130,,,,,0.0000391,3,1322,100
5.47E-05,24,1911,129,,,,,0.0000392,1,7507,100
3.98E-05,20,9543,130,,,,,0.0001724,6,69,100
4.40E-05,33,3788,130,,,,,0.000039,5,7183,100
3.90E-05,22,847,130,,,,,0.0000503,30,3853,100
3.89E-05,34,1182,131,,,,,0.0000502,10,1779,100
5.38E-05,15,5317,130,,,,,0.0000511,28,9797,100
3.88E-05,5,2696,128,,,,,0.00005,19,2289,100
3.87E-05,9,2647,129,,,,,0.0000467,32,7128,100
3.92E-05,7,1813,130,,,,,0.0000565,12,1053,100
4.05E-05,8,3608,128,,,,,0.0000491,30,5334,100
3.88E-05,20,2727,129,,,,,0.0000486,2,8339,100
3.87E-05,6,9205,130,,,,,0.0000483,3,2140,100
3.87E-05,33,590,131,,,,,0.0000491,30,3089,100
3.85E-05,5,4688,131,,,,,0.0000481,18,2736,100
3.85E-05,12,3230,131,,,,,0.0000402,16,9977,100
4.13E-05,25,3960,131,,,,,0.0001197,1,215,100
4.74E-05,12,6236,130,,,,,0.0000391,35,7517,100
6.05E-05,4,6120,131,,,,,0.0000594,14,8225,100
4.79E-05,2,2065,127,,,,,0.0000539,35,4914,100
5.17E-05,22,2397,128,,,,,0.0000393,29,7801,100
4.98E-05,13,2196,125,,,,,0.0000387,23,4425,100
4.97E-05,15,2253,126,,,,,0.0000391,31,3295,100
4.96E-05,8,7506,127,,,,,0.00005,29,237,100
4.92E-05,35,4210,128,,,,,0.000051,30,6385,100
4.86E-05,25,1209,127,,,,,0.0001542,12,119,100
5.23E-05,4,268,128,,,,,0.0000499,1,1293,100
3.91E-05,9,2209,129,,,,,0.0000389,9,2829,100
3.90E-05,27,200,129,,,,,0.000039,12,9042,100
5.78E-05,18,6454,129,,,,,0.0000395,34,9200,100
3.91E-05,8,1077,128,,,,,0.0000387,32,8486,100
3.89E-05,26,7574,129,,,,,0.0000499,24,2756,100
3.88E-05,4,1736,130,,,,,0.0000485,11,233,100
3.97E-05,17,290,131,,,,,0.0000396,14,8020,100
3.89E-05,29,2543,131,,,,,0.0000417,24,8267,100
3.92E-05,34,6487,132,,,,,0.0000391,29,6554,100
3.87E-05,10,8070,133,,,,,0.0000388,7,9308,100
3.86E-05,27,285,133,,,,,0.000039,32,6617,100
3.89E-05,3,7668,134,,,,,0.0000401,32,528,100
3.96E-05,14,6461,135,,,,,0.0000756,27,6918,100
3.90E-05,3,2178,136,,,,,0.0000505,11,9321,100
3.89E-05,9,2599,137,,,,,0.0000515,3,246,100
3.87E-05,17,6388,137,,,,,0.0000529,7,7420,100
3.90E-05,26,1400,138,,,,,0.0000559,17,6825,100
3.87E-05,35,8406,138,,,,,0.0000523,29,4485,100
3.86E-05,15,3933,137,,,,,0.0000575,32,3423,100
4.02E-05,34,3913,138,,,,,0.0000504,22,7626,100
3.88E-05,14,2530,139,,,,,0.0000402,2,7653,100
3.86E-05,8,4708,139,,,,,0.0000388,7,302,100
3.90E-05,4,5667,134,,,,,0.0000388,14,8273,100
3.86E-05,7,1693,135,,,,,0.0000388,18,502,100
4.73E-05,21,5898,133,,,,,0.0000507,30,3800,100
4.09E-05,8,7395,130,,,,,0.0000507,20,5291,100
3.88E-05,26,5159,130,,,,,0.0000385,14,2098,101
3.89E-05,1,2886,130,,,,,0.0000505,6,418,101
5.05E-05,15,1739,130,,,,,0.0000499,18,4406,101
6.89E-05,32,7273,131,,,,,0.0000449,5,6193,101
6.01E-05,7,3279,132,,,,,0.0000398,19,727,101
5.61E-05,31,607,133,,,,,0.0000766,3,5319,101
0.0001067,15,6186,134,,,,,0.00004,28,2256,101
0.0001027,31,9413,134,,,,,0.0000389,1,4784,101
8.94E-05,15,7562,135,,,,,0.0000394,9,623,101
5.02E-05,1,5416,136,,,,,0.000044,7,4944,101
6.15E-05,20,5704,136,,,,,0.000063,14,2541,101
6.83E-05,4,7108,137,,,,,0.0000728,30,3204,101
4.68E-05,23,7784,137,,,,,0.0000522,21,7328,101
5.52E-05,12,5439,137,,,,,0.0001096,35,6566,101
4.74E-05,11,6210,137,,,,,0.0000387,4,1263,101
5.28E-05,18,1894,138,,,,,0.0000391,20,1303,101
5.11E-05,24,4809,139,,,,,0.0000388,19,5813,101
4.49E-05,4,5852,139,,,,,0.0001076,30,197,101
4.50E-05,17,4112,139,,,,,0.0000506,35,2936,101
4.67E-05,13,3149,140,,,,,0.0000453,4,3016,101
6.42E-05,35,3398,140,,,,,0.000045,17,1120,101
5.17E-05,4,7706,141,,,,,0.00005,25,1514,101
3.88E-05,31,4304,140,,,,,0.000348,25,6716,101
4.38E-05,19,6479,138,,,,,0.0000536,27,7015,101
5.52E-05,32,7890,136,,,,,0.0000388,12,1435,101
5.00E-05,2,7313,137,,,,,0.0001509,6,8993,101
4.89E-05,15,6894,137,,,,,0.0000389,2,3745,101
4.86E-05,35,6982,138,,,,,0.0000388,12,614,101
4.87E-05,3,9603,139,,,,,0.0000384,9,5133,101
4.89E-05,9,1044,140,,,,,0.0000653,18,3514,101
4.96E-05,24,9748,140,,,,,0.0000514,5,2194,101
4.94E-05,18,8054,141,,,,,0.0000504,17,3136,101
4.95E-05,34,7176,142,,,,,0.0000388,31,4877,101
4.93E-05,6,9885,143,,,,,0.0000389,19,8757,101
5.13E-05,3,8298,144,,,,,0.0000404,33,6043,101
5.17E-05,23,1540,144,,,,,0.0000388,24,8624,101
5.19E-05,12,3640,145,,,,,0.000039,27,7498,101
5.14E-05,21,120,146,,,,,0.0000387,33,9979,101
5.18E-05,6,5011,147,,,,,0.0001357,20,1771,101
5.14E-05,14,6168,148,,,,,0.00005,19,6856,101
5.14E-05,5,4688,149,,,,,0.0000503,3,8280,101
5.19E-05,32,4720,149,,,,,0.0000508,19,5152,101
5.26E-05,16,3310,150,,,,,0.0000679,26,7688,101
4.00E-05,26,6075,149,,,,,0.0000498,14,5132,101
3.94E-05,7,844,150,,,,,0.0000531,16,4557,101
3.98E-05,6,635,151,,,,,0.0000502,2,6336,101
3.91E-05,23,1538,151,,,,,0.0000498,9,4382,101
3.91E-05,12,8465,152,,,,,0.0000388,19,7078,101
3.87E-05,24,1659,150,,,,,0.0000389,7,5181,101
3.96E-05,12,6493,148,,,,,0.0000564,24,6552,101
5.16E-05,18,8841,149,,,,,0.000057,14,8100,101
4.75E-05,13,4359,150,,,,,0.000057,25,7006,101
3.87E-05,1,9913,151,,,,,0.0000488,26,6603,101
3.91E-05,15,7019,152,,,,,0.0000393,2,5698,101
3.90E-05,21,9117,153,,,,,0.000039,11,5370,101
3.89E-05,1,9439,154,,,,,0.000039,34,7733,101
3.89E-05,25,747,154,,,,,0.0000395,5,4602,101
3.86E-05,2,5589,154,,,,,0.0000508,32,3942,101
5.87E-05,19,7451,154,,,,,0.00005,9,4557,101
4.99E-05,28,604,153,,,,,0.0000503,29,651,101
5.04E-05,30,6528,152,,,,,0.0000485,14,5705,101
4.96E-05,2,7960,153,,,,,0.0000464,6,9153,101
5.24E-05,14,3498,154,,,,,0.0000474,16,7902,101
4.99E-05,19,5543,155,,,,,0.0000459,22,7662,101
4.97E-05,2,8740,155,,,,,0.0000461,22,5362,101
4.98E-05,28,8669,156,,,,,0.0000463,33,4200,101
3.89E-05,29,4322,156,,,,,0.0000527,8,7047,101
3.85E-05,29,7607,157,,,,,0.0000532,16,9081,101
3.89E-05,32,2647,158,,,,,0.0000485,24,5647,101
3.89E-05,27,6637,159,,,,,0.0000485,3,4114,101
4.66E-05,30,4295,158,,,,,0.0000389,21,4950,101
3.88E-05,27,8937,159,,,,,0.0000392,9,5285,101
3.90E-05,31,6734,160,,,,,0.000039,35,7723,101
3.94E-05,22,8622,161,,,,,0.0000532,2,4948,101
4.01E-05,4,9678,162,,,,,0.0000504,30,4192,101
3.95E-05,28,6055,163,,,,,0.0000547,23,7090,101
3.85E-05,7,1554,163,,,,,0.0000389,6,3669,101
3.88E-05,26,4373,164,,,,,0.0000499,13,7597,101
3.88E-05,34,1967,165,,,,,0.0000499,15,2503,101
3.88E-05,22,4867,165,,,,,0.0000391,27,2907,101
3.88E-05,1,5629,166,,,,,0.00005,35,3583,101
3.88E-05,17,8080,166,,,,,0.0000507,15,3802,101
3.95E-05,1,7830,167,,,,,0.0001452,9,193,101
3.87E-05,1,2044,166,,,,,0.0000501,1,9483,101
3.86E-05,2,1300,165,,,,,0.0000502,25,6753,101
7.58E-05,23,6370,166,,,,,0.000039,10,1674,101
3.92E-05,29,8023,167,,,,,0.000039,16,3106,101
3.89E-05,8,825,167,,,,,0.0000389,30,413,101
3.89E-05,3,2760,166,,,,,0.0000389,4,5080,101
3.90E-05,34,7078,166,,,,,0.0000389,5,9567,101
6.37E-05,6,2272,167,,,,,0.0000474,21,2593,101
3.87E-05,34,1831,167,,,,,0.0000499,17,1628,101
5.01E-05,28,9133,165,,,,,0.0000504,14,2354,101
5.02E-05,32,9046,165,,,,,0.0000486,2,830,101
4.97E-05,4,8829,164,,,,,0.000049,24,497,101
5.00E-05,22,7279,165,,,,,0.0000537,19,1822,101
4.87E-05,34,1412,165,,,,,0.000039,8,3251,101
4.91E-05,34,9814,165,,,,,0.000039,30,9224,101
5.46E-05,28,3561,165,,,,,0.0000396,7,9188,101
4.27E-05,1,8487,165,,,,,0.0000393,6,8531,101
4.11E-05,13,1155,166,,,,,0.000039,35,1677,101
3.86E-05,10,2175,165,,,,,0.000039,27,7273,101
3.90E-05,6,4205,166,,,,,0.0000389,32,233,101
3.89E-05,5,9316,166,,,,,0.000039,14,6205,101
3.93E-05,30,6441,163,,,,,0.0001887,14,9098,101
4.03E-05,5,3801,158,,,,,0.0000501,29,1353,101
3.93E-05,29,985,159,,,,,0.000039,15,1207,101
5.80E-05,25,6688,158,,,,,0.0000415,33,923,101
0.0001232,5,2415,156,,,,,0.0000475,4,9768,101
4.46E-05,24,6649,155,,,,,0.0000833,19,8072,101
4.55E-05,22,5207,156,,,,,0.0000484,14,2175,101
4.50E-05,24,7231,155,,,,,0.00005,7,3493,101
0.0004026,12,8,156,,,,,0.0000387,11,700,101
5.16E-05,2,5015,157,,,,,0.0000503,33,8145,101
4.96E-05,10,3207,156,,,,,0.0001053,4,939,102
3.98E-05,7,1194,153,,,,,0.0000386,34,7237,102
0.0001274,33,4982,154,,,,,0.0001046,21,798,102
3.94E-05,11,1234,152,,,,,0.0000505,5,3493,102
5.03E-05,22,708,153,,,,,0.0000392,23,7002,102
3.91E-05,31,9620,154,,,,,0.0000412,12,4468,102
3.92E-05,1,3304,153,,,,,0.0000391,17,8192,102
3.95E-05,19,2713,150,,,,,0.0002544,15,192,102
3.89E-05,30,6874,150,,,,,0.0000399,5,5089,102
3.89E-05,13,232,151,,,,,0.0000503,10,1328,102
3.91E-05,15,1313,152,,,,,0.0000515,9,8720,102
3.89E-05,1,5120,152,,,,,0.0000535,16,2768,102
5.29E-05,32,1469,153,,,,,0.0000524,19,2229,102
5.04E-05,18,4815,150,,,,,0.0000543,29,5949,102
5.02E-05,35,5301,150,,,,,0.0000511,27,1505,102
4.91E-05,34,383,151,,,,,0.0000439,16,2285,102
3.94E-05,14,7939,149,,,,,0.0000514,1,9256,102
3.88E-05,21,9761,150,,,,,0.0000386,12,4079,102
4.60E-05,13,927,144,,,,,0.0000384,18,6928,102
3.90E-05,11,8954,144,,,,,0.0000387,21,3484,102
3.92E-05,32,1732,143,,,,,0.000039,22,4178,102
3.92E-05,4,6248,144,,,,,0.000039,5,6636,102
3.87E-05,20,1505,144,,,,,0.0000389,5,1007,102
3.88E-05,25,6648,145,,,,,0.0000578,23,9273,102
3.87E-05,12,1056,146,,,,,0.0000421,9,7803,102
3.92E-05,35,5782,147,,,,,0.000039,17,5831,102
3.87E-05,3,4981,147,,,,,0.0001418,2,1626,102
3.87E-05,24,3221,147,,,,,0.0000387,23,5605,102
3.89E-05,6,9399,148,,,,,0.0000643,22,3416,102
3.92E-05,23,2160,148,,,,,0.0000916,26,9372,102
3.87E-05,30,9325,149,,,,,0.0000511,29,8967,102
3.90E-05,15,272,150,,,,,0.0000435,21,1210,102
3.88E-05,14,3468,151,,,,,0.0000514,3,9063,102
3.89E-05,34,9650,152,,,,,0.0000516,11,7241,102
3.89E-05,32,6107,151,,,,,0.000039,21,5271,102
3.90E-05,7,2002,151,,,,,0.0001192,12,5868,102
3.90E-05,5,2443,151,,,,,0.0000395,20,9340,102
4.74E-05,2,3313,151,,,,,0.0000391,14,2058,102
4.87E-05,6,8411,152,,,,,0.0000388,19,8435,102
5.04E-05,14,4134,153,,,,,0.0000386,3,8872,102
5.00E-05,1,6191,151,,,,,0.0000388,11,1758,102
5.02E-05,15,686,152,,,,,0.0001059,2,5889,102
4.98E-05,13,970,153,,,,,0.0000577,1,9347,102
4.99E-05,5,9298,152,,,,,0.0000521,4,6261,102
5.24E-05,27,2173,153,,,,,0.0000392,26,9728,102
3.97E-05,4,6293,151,,,,,0.0000506,1,8369,102
3.91E-05,5,3791,152,,,,,0.0001359,28,1478,102
3.91E-05,1,2737,153,,,,,0.00005,28,5498,102
3.90E-05,30,3599,154,,,,,0.0001368,29,298,102
4.37E-05,20,7340,154,,,,,0.0000503,11,6649,102
3.87E-05,7,5956,154,,,,,0.0000505,17,4511,102
3.92E-05,32,2594,151,,,,,0.0000502,19,9671,102
3.90E-05,3,3435,152,,,,,0.0000502,10,1524,102
3.88E-05,34,2004,153,,,,,0.0000526,15,9817,102
3.85E-05,16,4705,154,,,,,0.0000497,17,2221,102
3.89E-05,14,1676,154,,,,,0.0000502,5,3502,102
4.01E-05,12,5999,155,,,,,0.0000496,7,610,102
3.88E-05,19,3662,155,,,,,0.0000497,1,2875,102
3.87E-05,21,160,156,,,,,0.0002396,13,130,102
3.86E-05,21,3084,157,,,,,0.0000386,22,5314,102
3.87E-05,15,6815,158,,,,,0.0000388,34,3846,102
3.88E-05,9,1356,158,,,,,0.0000514,5,9215,102
3.87E-05,11,7143,159,,,,,0.0000513,5,6095,102
3.94E-05,7,1661,160,,,,,0.0000624,7,4630,102
3.89E-05,7,4661,156,,,,,0.0000523,19,1979,102
5.42E-05,34,1077,149,,,,,0.0000393,7,4693,102
5.45E-05,24,2874,149,,,,,0.0000393,5,4477,102
3.91E-05,3,1566,148,,,,,0.0000389,11,2500,102
3.91E-05,31,8906,149,,,,,0.0000389,14,8647,102
