cas operacie,vlozene cislo,priorita,velkost frontu,,,
3.00E-06,14,3115,20523,,,
2.60E-06,54,1655,20523,,,
1.50E-06,30,6808,20524,,,
3.00E-06,66,3897,20525,,,
3.10E-06,59,3280,20526,,,
1.60E-06,68,8399,20527,,,
3.00E-06,36,2935,20527,,,
1.60E-06,59,8585,20528,,,
1.60E-06,55,9715,20529,,,
2.70E-06,60,122,20530,,,
1.40E-06,70,5232,20529,,,
1.60E-06,9,7298,20530,,,
2.60E-06,55,1006,20531,,,
3.00E-06,16,2159,20531,,,
2.90E-06,68,2175,20532,,,
1.16E-05,47,2620,20533,,,
1.70E-06,48,4864,20534,,,
3.00E-06,23,2983,20531,,,
2.70E-06,50,780,20532,,,
2.90E-06,64,2218,20533,,,
2.90E-06,7,2796,20534,,,
4.30E-06,58,4080,20535,,,
3.90E-06,12,1562,20536,,,
1.50E-06,6,7363,20535,,,
1.40E-06,24,8231,20536,,,
1.50E-06,22,9287,20536,,,
3.00E-06,45,4461,20537,,,
1.50E-06,25,7980,20538,,,
2.70E-06,51,1148,20538,,,
3.10E-06,6,4097,20539,,,
3.00E-06,9,4289,20539,,,
1.50E-06,43,8437,20540,,,
2.60E-06,61,2147,20541,,,
1.50E-06,51,8146,20542,,,
1.50E-06,51,7134,20543,,,
1.40E-06,35,4763,20544,,,
4.00E-06,24,4065,20545,,,
1.50E-06,38,6728,20546,,,
3.00E-06,5,3402,20544,,,
1.50E-06,27,8761,20545,,,
1.50E-06,26,8152,20546,,,
1.50E-06,48,7799,20546,,,
1.50E-06,31,8524,20546,,,
1.60E-06,45,4989,20546,,,
2.70E-06,35,1512,20547,,,
1.40E-06,63,6870,20548,,,
2.80E-06,39,2048,20549,,,
3.00E-06,53,3153,20550,,,
1.50E-06,18,5874,20551,,,
1.40E-06,32,6471,20552,,,
2.60E-06,22,1955,20552,,,
3.00E-06,24,3118,20553,,,
1.50E-06,4,5575,20554,,,
2.90E-06,70,1990,20555,,,
1.50E-06,2,5689,20556,,,
3.60E-06,70,1539,20557,,,
1.40E-06,64,5016,20557,,,
1.50E-06,56,8866,20558,,,
1.50E-06,10,9974,20559,,,
2.70E-06,49,87,20560,,,
1.60E-06,24,7005,20561,,,
1.60E-06,8,8505,20562,,,
3.00E-06,30,4302,20561,,,
2.60E-06,7,36,20562,,,
1.60E-06,66,4798,20562,,,
2.90E-06,24,3149,20563,,,
2.10E-06,10,9505,20563,,,
2.70E-06,55,8478,20564,,,
1.90E-06,37,6170,20565,,,
4.90E-06,63,2957,20566,,,
3.50E-06,11,1784,20565,,,
3.30E-06,55,1034,20566,,,
4.60E-06,57,3013,20566,,,
3.40E-06,28,9991,20567,,,
2.00E-06,1,4803,20568,,,
2.90E-06,26,2046,20568,,,
1.70E-06,62,8687,20569,,,
4.00E-06,56,369,20570,,,
3.20E-06,6,3045,20569,,,
2.80E-06,11,1695,20569,,,
1.60E-06,61,8864,20569,,,
2.60E-06,19,8819,20570,,,
3.10E-06,53,2657,20571,,,
1.50E-06,30,8021,20572,,,
1.60E-06,16,6478,20572,,,
1.60E-06,50,7269,20573,,,
1.50E-06,54,9761,20574,,,
1.50E-06,21,8925,20575,,,
2.70E-06,63,2045,20576,,,
1.80E-06,23,9798,20575,,,
1.50E-06,45,7462,20576,,,
3.60E-06,41,408,20577,,,
3.30E-06,32,139,20577,,,
2.90E-06,70,1412,20577,,,
1.80E-06,8,8029,20577,,,
2.90E-06,35,1420,20577,,,
1.60E-06,19,5850,20578,,,
1.60E-06,53,8066,20579,,,
3.20E-06,68,1122,20580,,,
9.70E-06,4,688,20580,,,
4.10E-06,29,1179,20577,,,
6.20E-06,64,1417,20578,,,
4.90E-06,65,1443,20579,,,
5.30E-06,24,16,20580,,,
5.10E-06,53,730,20581,,,
3.80E-06,63,5171,20582,,,
5.40E-06,52,3985,20582,,,
2.70E-06,14,7376,20582,,,
3.10E-06,36,7980,20582,,,
6.50E-06,58,2929,20583,,,
6.30E-06,58,3325,20584,,,
5.30E-06,13,1101,20582,,,
5.10E-06,63,4144,20583,,,
4.30E-06,34,6872,20584,,,
4.50E-06,16,1640,20584,,,
3.10E-06,7,9190,20585,,,
4.40E-06,20,1773,20586,,,
3.60E-06,67,3853,20587,,,
4.50E-06,29,414,20588,,,
2.60E-06,67,8358,20588,,,
4.30E-06,48,982,20587,,,
4.50E-06,30,1894,20588,,,
4.00E-06,45,509,20589,,,
2.50E-06,2,6203,20590,,,
2.40E-06,49,7636,20591,,,
6.60E-06,42,8026,20591,,,
1.63E-05,44,3442,20592,,,
2.60E-06,39,9418,20593,,,
7.30E-06,17,245,20594,,,
1.90E-06,57,7732,20595,,,
1.90E-06,15,7844,20596,,,
3.50E-06,66,2154,20596,,,
1.90E-06,18,6537,20597,,,
1.80E-06,40,6836,20598,,,
3.00E-06,1,9,20598,,,
1.80E-06,12,9432,20599,,,
4.90E-06,36,3651,20600,,,
1.80E-06,52,6103,20601,,,
3.20E-06,47,1539,20600,,,
1.80E-06,60,5440,20601,,,
1.70E-06,41,9967,20602,,,
1.60E-06,15,7016,20603,,,
3.10E-06,9,29,20604,,,
1.80E-06,56,4620,20605,,,
1.60E-06,27,5153,20606,,,
4.70E-06,32,593,20607,,,
5.00E-06,27,4533,20608,,,
1.60E-06,40,8963,20609,,,
1.50E-06,55,6222,20610,,,
4.50E-06,57,4236,20611,,,
1.50E-06,53,4646,20610,,,
1.60E-06,49,8174,20611,,,
1.50E-06,38,6063,20611,,,
