cas operacie,cislo,velkost frontu,,,
2.37E-05,3,578,,,
2.79E-05,3,579,,,
2.38E-05,3,578,,,
2.35E-05,3,575,,,
2.35E-05,3,576,,,
2.38E-05,3,577,,,
2.36E-05,3,578,,,
2.96E-05,3,580,,,
0.0001002,3,579,,,
0.0024153,3,579,,,
3.28E-05,3,579,,,
3.16E-05,3,578,,,
3.03E-05,3,578,,,
3.81E-05,3,576,,,
3.09E-05,3,576,,,
3.08E-05,3,580,,,
3.10E-05,3,581,,,
3.29E-05,3,587,,,
3.12E-05,3,596,,,
3.53E-05,3,593,,,
3.35E-05,3,600,,,
2.37E-05,3,605,,,
2.35E-05,3,610,,,
2.33E-05,3,608,,,
2.34E-05,3,605,,,
2.33E-05,3,604,,,
2.38E-05,3,608,,,
2.36E-05,3,609,,,
2.40E-05,3,613,,,
2.37E-05,3,617,,,
3.11E-05,3,619,,,
3.05E-05,3,619,,,
3.88E-05,3,618,,,
3.18E-05,3,619,,,
0.0002223,3,619,,,
3.19E-05,3,619,,,
3.19E-05,3,618,,,
3.13E-05,3,618,,,
3.14E-05,3,619,,,
3.10E-05,3,619,,,
2.98E-05,3,621,,,
3.15E-05,3,622,,,
3.10E-05,3,621,,,
3.61E-05,3,621,,,
0.0001113,3,624,,,
3.13E-05,3,624,,,
5.96E-05,3,624,,,
2.36E-05,3,627,,,
2.89E-05,3,632,,,
2.36E-05,3,631,,,
2.34E-05,3,633,,,
2.35E-05,3,640,,,
2.36E-05,3,640,,,
2.32E-05,3,642,,,
2.48E-05,3,647,,,
2.37E-05,3,642,,,
2.37E-05,3,643,,,
3.28E-05,3,646,,,
2.54E-05,3,650,,,
0.0001434,3,652,,,
2.87E-05,3,651,,,
2.80E-05,3,651,,,
3.13E-05,3,649,,,
3.25E-05,3,650,,,
2.81E-05,3,656,,,
2.73E-05,3,656,,,
2.33E-05,3,657,,,
2.35E-05,3,657,,,
2.73E-05,3,656,,,
3.26E-05,3,651,,,
3.25E-05,3,651,,,
2.46E-05,3,653,,,
2.90E-05,3,658,,,
2.37E-05,3,659,,,
2.35E-05,3,665,,,
2.33E-05,3,665,,,
2.45E-05,3,666,,,
2.40E-05,3,668,,,
2.42E-05,3,668,,,
2.34E-05,3,669,,,
6.90E-05,3,668,,,
7.79E-05,3,667,,,
2.39E-05,3,666,,,
3.63E-05,3,665,,,
3.28E-05,3,664,,,
3.27E-05,3,665,,,
2.36E-05,3,665,,,
2.39E-05,3,665,,,
2.36E-05,3,661,,,
2.35E-05,3,663,,,
3.88E-05,3,671,,,
3.08E-05,3,677,,,
3.51E-05,3,677,,,
3.05E-05,3,676,,,
2.83E-05,3,678,,,
2.72E-05,3,680,,,
2.78E-05,3,681,,,
3.03E-05,3,682,,,
2.98E-05,3,683,,,
3.05E-05,3,683,,,
3.06E-05,3,683,,,
3.32E-05,3,683,,,
2.96E-05,3,684,,,
3.02E-05,3,684,,,
2.40E-05,3,685,,,
0.0001853,3,684,,,
0.0001705,3,685,,,
3.06E-05,3,683,,,
3.00E-05,3,683,,,
3.28E-05,3,687,,,
3.62E-05,3,691,,,
4.76E-05,3,691,,,
3.74E-05,3,692,,,
2.38E-05,3,694,,,
2.37E-05,3,692,,,
3.02E-05,3,694,,,
2.37E-05,3,691,,,
2.34E-05,3,690,,,
2.36E-05,3,689,,,
2.35E-05,3,690,,,
2.34E-05,3,695,,,
2.35E-05,3,698,,,
2.34E-05,3,703,,,
2.33E-05,3,703,,,
2.37E-05,3,706,,,
2.33E-05,3,706,,,
2.32E-05,3,706,,,
2.35E-05,3,707,,,
2.35E-05,3,711,,,
2.35E-05,3,712,,,
3.43E-05,3,718,,,
3.11E-05,3,717,,,
3.10E-05,3,717,,,
3.07E-05,3,717,,,
2.97E-05,3,716,,,
2.37E-05,3,716,,,
2.37E-05,3,717,,,
2.38E-05,3,718,,,
2.36E-05,3,719,,,
2.94E-05,3,721,,,
3.21E-05,3,725,,,
3.17E-05,3,727,,,
3.12E-05,3,727,,,
3.24E-05,3,729,,,
3.18E-05,3,729,,,
3.20E-05,3,732,,,
3.05E-05,3,733,,,
3.13E-05,3,733,,,
3.16E-05,3,736,,,
3.12E-05,3,736,,,
0.0002795,3,741,,,
3.29E-05,3,741,,,
2.98E-05,3,746,,,
3.28E-05,3,745,,,
3.73E-05,3,746,,,
9.82E-05,3,749,,,
2.39E-05,3,742,,,
2.36E-05,3,751,,,
3.10E-05,3,751,,,
3.09E-05,3,756,,,
3.07E-05,3,756,,,
3.07E-05,3,756,,,
3.12E-05,3,757,,,
2.82E-05,3,757,,,
3.09E-05,3,765,,,
3.12E-05,3,765,,,
2.38E-05,3,767,,,
2.36E-05,3,767,,,
5.60E-05,3,778,,,
2.37E-05,3,781,,,
2.38E-05,3,781,,,
2.37E-05,3,779,,,
2.36E-05,3,781,,,
3.15E-05,3,781,,,
2.37E-05,3,781,,,
3.13E-05,3,781,,,
3.12E-05,3,783,,,
3.06E-05,3,783,,,
2.87E-05,3,783,,,
2.88E-05,3,786,,,
2.94E-05,3,787,,,
2.82E-05,3,791,,,
3.57E-05,3,791,,,
8.81E-05,3,790,,,
3.39E-05,3,791,,,
0.0002246,3,794,,,
3.16E-05,3,796,,,
3.13E-05,3,801,,,
0.0002454,3,801,,,
3.49E-05,3,803,,,
4.17E-05,3,802,,,
3.15E-05,3,802,,,
3.32E-05,3,802,,,
2.38E-05,3,804,,,
2.32E-05,3,806,,,
2.34E-05,3,808,,,
3.13E-05,3,809,,,
3.63E-05,3,809,,,
2.89E-05,3,809,,,
2.38E-05,3,808,,,
2.37E-05,3,808,,,
2.54E-05,3,805,,,
3.13E-05,3,805,,,
2.39E-05,3,807,,,
3.59E-05,3,810,,,
3.83E-05,3,807,,,
3.10E-05,3,807,,,
2.36E-05,3,806,,,
2.35E-05,3,806,,,
9.21E-05,3,811,,,
3.93E-05,3,813,,,
4.11E-05,3,813,,,
3.10E-05,3,816,,,
3.74E-05,3,816,,,
2.43E-05,3,819,,,
2.40E-05,3,819,,,
2.43E-05,3,819,,,
2.41E-05,3,823,,,
2.42E-05,3,821,,,
2.42E-05,3,821,,,
3.55E-05,3,820,,,
3.18E-05,3,823,,,
3.74E-05,3,824,,,
3.15E-05,3,827,,,
3.11E-05,3,829,,,
3.11E-05,3,828,,,
3.16E-05,3,829,,,
9.54E-05,3,834,,,
2.44E-05,3,834,,,
2.38E-05,3,833,,,
2.34E-05,3,835,,,
3.03E-05,3,836,,,
3.06E-05,3,836,,,
2.41E-05,3,836,,,
2.34E-05,3,840,,,
2.38E-05,3,840,,,
3.71E-05,3,840,,,
