cas operacie,index prvku,dlzka zoznamu,,,,,,,
8.31E-05,0,46,,,,,0.0000836,0,50
8.39E-05,0,45,,,,,0.0000855,0,50
8.33E-05,0,43,,,,,0.0000833,0,50
9.08E-05,0,42,,,,,0.0000842,0,50
8.38E-05,0,41,,,,,0.0000845,0,50
8.34E-05,0,41,,,,,0.0000979,0,50
8.37E-05,0,40,,,,,0.0000842,0,50
8.41E-05,0,37,,,,,0.0000847,0,50
8.59E-05,0,38,,,,,0.000084,0,50
8.58E-05,0,36,,,,,0.0000878,0,50
8.41E-05,0,34,,,,,0.0000942,0,50
0.0001233,0,35,,,,,0.0000939,0,50
8.31E-05,0,37,,,,,0.000084,0,50
8.31E-05,0,37,,,,,0.0000839,0,50
8.39E-05,0,35,,,,,0.0001649,0,50
8.53E-05,0,31,,,,,0.0000931,0,50
0.0001792,0,28,,,,,0.0001039,0,50
0.0001334,0,26,,,,,0.0000844,0,50
8.46E-05,0,25,,,,,0.0000845,0,50
8.51E-05,0,22,,,,,0.000094,0,50
8.37E-05,0,25,,,,,0.0000838,0,50
8.61E-05,0,25,,,,,0.0000838,0,50
8.41E-05,0,24,,,,,0.0001644,0,50
8.40E-05,0,24,,,,,0.0001257,0,51
8.40E-05,0,24,,,,,0.0001708,0,51
9.88E-05,0,31,,,,,0.0000839,0,51
8.40E-05,0,29,,,,,0.0000842,0,51
0.0001272,0,30,,,,,0.0000834,0,51
8.37E-05,0,28,,,,,0.0000838,0,51
8.50E-05,0,29,,,,,0.0000843,0,51
8.38E-05,0,28,,,,,0.0001601,0,51
8.39E-05,0,27,,,,,0.0000844,0,51
8.36E-05,0,27,,,,,0.0000853,0,51
9.00E-05,0,26,,,,,0.0000838,0,51
8.37E-05,0,22,,,,,0.0000836,0,51
8.53E-05,0,19,,,,,0.0000837,0,51
8.48E-05,0,17,,,,,0.000192,0,51
8.36E-05,0,20,,,,,0.0000847,0,51
8.38E-05,0,19,,,,,0.0000853,0,51
8.39E-05,0,18,,,,,0.000084,0,51
8.54E-05,0,20,,,,,0.0000904,0,51
8.41E-05,0,20,,,,,0.0000904,0,51
8.43E-05,0,18,,,,,0.0000867,0,51
8.41E-05,0,17,,,,,0.0000838,0,51
8.41E-05,0,15,,,,,0.0000841,0,51
8.40E-05,0,23,,,,,0.0000839,0,51
8.34E-05,0,22,,,,,0.0000844,0,51
8.38E-05,0,24,,,,,0.0000849,0,51
9.39E-05,0,25,,,,,0.0000844,0,51
8.43E-05,0,24,,,,,0.0000854,0,51
0.0001594,0,23,,,,,0.0000839,0,51
8.42E-05,0,25,,,,,0.000085,0,51
8.37E-05,0,25,,,,,0.000084,0,51
8.37E-05,0,23,,,,,0.0000835,0,51
8.66E-05,0,23,,,,,0.000087,0,51
8.58E-05,0,25,,,,,0.0001131,0,51
8.58E-05,0,29,,,,,0.0000841,0,51
8.52E-05,0,29,,,,,0.0000842,0,51
8.47E-05,0,29,,,,,0.0000875,0,51
8.42E-05,0,28,,,,,0.0000849,0,51
8.40E-05,0,28,,,,,0.0001225,0,51
8.53E-05,0,30,,,,,0.0000846,0,51
8.47E-05,0,30,,,,,0.0000905,0,51
8.51E-05,0,29,,,,,0.0001277,0,51
8.49E-05,0,29,,,,,0.0000868,0,51
8.56E-05,0,26,,,,,0.0000843,0,51
8.40E-05,0,32,,,,,0.0001003,0,51
8.39E-05,0,31,,,,,0.0000948,0,51
8.53E-05,0,32,,,,,0.0000854,0,51
8.39E-05,0,37,,,,,0.0000834,0,51
8.39E-05,0,40,,,,,0.0000851,0,51
8.46E-05,0,36,,,,,0.0000854,0,51
8.47E-05,0,35,,,,,0.0000839,0,51
8.51E-05,0,41,,,,,0.0000844,0,51
0.0001344,0,40,,,,,0.000171,0,51
8.65E-05,0,45,,,,,0.0000842,0,51
8.40E-05,0,44,,,,,0.0000836,0,51
8.40E-05,0,44,,,,,0.000084,0,51
9.10E-05,0,50,,,,,0.0000837,0,51
8.43E-05,0,48,,,,,0.0000844,0,51
9.33E-05,0,48,,,,,0.0000838,0,51
8.34E-05,0,51,,,,,0.0001242,0,51
8.36E-05,0,50,,,,,0.000084,0,51
8.40E-05,0,49,,,,,0.0000843,0,51
8.35E-05,0,47,,,,,0.0000848,0,51
0.0001009,0,49,,,,,0.0000842,0,51
8.46E-05,0,47,,,,,0.0000839,0,51
8.43E-05,0,48,,,,,0.0000838,0,51
9.14E-05,0,49,,,,,0.0000841,0,51
8.41E-05,0,54,,,,,0.000166,0,51
8.60E-05,0,53,,,,,0.0000857,0,51
8.51E-05,0,51,,,,,0.000129,0,51
8.53E-05,0,53,,,,,0.0000865,0,51
8.55E-05,0,50,,,,,0.000084,0,51
8.41E-05,0,49,,,,,0.0000851,0,51
9.23E-05,0,49,,,,,0.0001245,0,51
8.46E-05,0,48,,,,,0.0000846,0,51
8.38E-05,0,49,,,,,0.0000842,0,51
8.54E-05,0,51,,,,,0.0001562,0,52
8.44E-05,0,49,,,,,0.0001689,0,52
8.43E-05,0,46,,,,,0.0000843,0,52
8.40E-05,0,44,,,,,0.0000862,0,52
8.39E-05,0,43,,,,,0.0000861,0,52
8.40E-05,0,43,,,,,0.0000956,0,52
8.39E-05,0,43,,,,,0.0000848,0,52
8.55E-05,0,44,,,,,0.0001316,0,52
8.44E-05,0,43,,,,,0.0000841,0,52
8.37E-05,0,42,,,,,0.000084,0,52
8.37E-05,0,41,,,,,0.0000846,0,52
8.36E-05,0,42,,,,,0.0000847,0,52
8.40E-05,0,45,,,,,0.0001365,0,52
8.35E-05,0,41,,,,,0.0000857,0,52
8.34E-05,0,41,,,,,0.0000842,0,52
8.50E-05,0,42,,,,,0.0000841,0,52
8.41E-05,0,40,,,,,0.0000864,0,52
8.47E-05,0,39,,,,,0.0000856,0,52
8.45E-05,0,38,,,,,0.0000941,0,52
8.41E-05,0,39,,,,,0.0001226,0,52
8.76E-05,0,40,,,,,0.0001122,0,52
8.43E-05,0,40,,,,,0.0000842,0,52
8.39E-05,0,39,,,,,0.000084,0,52
8.76E-05,0,39,,,,,0.0000848,0,52
8.33E-05,0,37,,,,,0.0000837,0,52
8.35E-05,0,39,,,,,0.0000865,0,52
8.53E-05,0,37,,,,,0.0000861,0,52
8.49E-05,0,37,,,,,0.000084,0,52
8.39E-05,0,36,,,,,0.0000847,0,52
0.0001878,0,35,,,,,0.0000834,0,52
0.0001565,0,34,,,,,0.0000845,0,52
8.40E-05,0,31,,,,,0.0000836,0,52
8.40E-05,0,32,,,,,0.0000932,0,52
0.0001674,0,38,,,,,0.0000841,0,52
0.0001227,0,37,,,,,0.0000836,0,52
8.46E-05,0,30,,,,,0.0000843,0,52
9.41E-05,0,27,,,,,0.0000841,0,52
8.51E-05,0,26,,,,,0.0001297,0,52
8.43E-05,0,24,,,,,0.0003787,0,52
8.71E-05,0,21,,,,,0.0000919,0,52
8.46E-05,0,22,,,,,0.0001212,0,52
8.81E-05,0,22,,,,,0.000112,0,52
8.52E-05,0,27,,,,,0.0000857,0,52
8.51E-05,0,26,,,,,0.000084,0,52
8.44E-05,0,25,,,,,0.0000849,0,52
8.39E-05,0,25,,,,,0.000084,0,52
8.42E-05,0,26,,,,,0.0000848,0,52
8.35E-05,0,25,,,,,0.0000838,0,52
0.0001032,0,23,,,,,0.0000842,0,52
9.03E-05,0,22,,,,,0.000084,0,52
8.58E-05,0,21,,,,,0.0000907,0,52
9.01E-05,0,21,,,,,0.0000841,0,52
8.67E-05,0,21,,,,,0.0000832,0,52
8.38E-05,0,19,,,,,0.0000866,0,52
8.39E-05,0,19,,,,,0.0000856,0,52
8.36E-05,0,17,,,,,0.000085,0,52
8.39E-05,0,17,,,,,0.0000948,0,52
8.45E-05,0,16,,,,,0.0000941,0,52
8.44E-05,0,15,,,,,0.0000956,0,52
8.43E-05,0,18,,,,,0.0001094,0,52
0.0001051,0,12,,,,,0.0000852,0,52
8.42E-05,0,11,,,,,0.0000903,0,52
8.39E-05,0,9,,,,,0.0000921,0,52
9.34E-05,0,1,,,,,0.0000907,0,52
3.98E-05,0,0,,,,,0.0000846,0,52
8.40E-05,0,1,,,,,0.0000861,0,52
2.46E-05,0,0,,,,,0.000084,0,52
2.68E-05,0,0,,,,,0.0000873,0,52
2.55E-05,0,0,,,,,0.0000852,0,52
0.0001216,0,4,,,,,0.0001636,0,52
8.37E-05,0,3,,,,,0.0001703,0,53
8.48E-05,0,2,,,,,0.0001686,0,53
2.46E-05,0,0,,,,,0.0005246,0,53
8.71E-05,0,4,,,,,0.0000936,0,53
8.43E-05,0,4,,,,,0.0000835,0,53
8.40E-05,0,2,,,,,0.0001169,0,53
8.39E-05,0,1,,,,,0.0000855,0,53
8.35E-05,0,1,,,,,0.0000848,0,53
2.47E-05,0,0,,,,,0.0000847,0,53
2.63E-05,0,0,,,,,0.0000901,0,53
8.39E-05,0,2,,,,,0.000088,0,53
0.0001026,0,1,,,,,0.0003873,0,53
8.39E-05,0,3,,,,,0.0000839,0,53
8.46E-05,0,6,,,,,0.0001599,0,53
8.44E-05,0,7,,,,,0.0000847,0,53
8.44E-05,0,6,,,,,0.0000849,0,53
8.40E-05,0,4,,,,,0.0000836,0,53
8.60E-05,0,3,,,,,0.0000841,0,53
8.67E-05,0,3,,,,,0.0000838,0,53
8.54E-05,0,4,,,,,0.0000842,0,53
8.41E-05,0,3,,,,,0.0000911,0,53
8.38E-05,0,3,,,,,0.000083,0,53
8.42E-05,0,2,,,,,0.0000859,0,53
8.47E-05,0,7,,,,,0.0000834,0,53
0.0001581,0,5,,,,,0.0000839,0,53
8.34E-05,0,4,,,,,0.0000844,0,53
8.43E-05,0,6,,,,,0.0000842,0,53
8.39E-05,0,4,,,,,0.0000839,0,53
3.33E-05,0,0,,,,,0.0000841,0,53
8.37E-05,0,2,,,,,0.0000847,0,53
8.51E-05,0,5,,,,,0.0000858,0,53
8.58E-05,0,3,,,,,0.0000854,0,53
8.39E-05,0,3,,,,,0.0000899,0,53
9.24E-05,0,4,,,,,0.0000926,0,53
8.36E-05,0,8,,,,,0.0001251,0,53
8.33E-05,0,12,,,,,0.0000836,0,53
8.41E-05,0,18,,,,,0.0000838,0,53
8.44E-05,0,18,,,,,0.0000841,0,53
0.0001048,0,16,,,,,0.0000903,0,53
8.39E-05,0,16,,,,,0.0000843,0,53
8.34E-05,0,15,,,,,0.000086,0,53
8.75E-05,0,10,,,,,0.0000853,0,53
8.35E-05,0,8,,,,,0.000084,0,53
8.36E-05,0,3,,,,,0.0000856,0,53
8.51E-05,0,4,,,,,0.0000839,0,53
2.49E-05,0,0,,,,,0.0000924,0,53
2.49E-05,0,0,,,,,0.0000859,0,53
2.48E-05,0,0,,,,,0.0000854,0,53
9.40E-05,0,1,,,,,0.0001292,0,53
8.40E-05,0,1,,,,,0.0001181,0,53
2.47E-05,0,0,,,,,0.0001214,0,53
2.50E-05,0,0,,,,,0.0000848,0,53
8.36E-05,0,2,,,,,0.0000858,0,53
8.43E-05,0,2,,,,,0.0000851,0,53
8.53E-05,0,1,,,,,0.0001237,0,53
2.46E-05,0,0,,,,,0.0001596,0,53
8.47E-05,0,4,,,,,0.0001526,0,53
8.42E-05,0,3,,,,,0.0000904,0,53
8.82E-05,0,2,,,,,0.0000843,0,53
0.0001033,0,4,,,,,0.0000839,0,53
0.0001681,0,4,,,,,0.0000848,0,53
8.81E-05,0,5,,,,,0.0000843,0,53
8.39E-05,0,7,,,,,0.000084,0,53
8.52E-05,0,5,,,,,0.0000851,0,53
8.59E-05,0,5,,,,,0.0000843,0,53
8.43E-05,0,4,,,,,0.000309,0,54
8.39E-05,0,6,,,,,0.0001743,0,54
8.63E-05,0,5,,,,,0.0000934,0,54
8.35E-05,0,5,,,,,0.0000908,0,54
8.52E-05,0,8,,,,,0.0000931,0,54
8.40E-05,0,7,,,,,0.0000839,0,54
8.40E-05,0,7,,,,,0.0000834,0,54
8.40E-05,0,6,,,,,0.000084,0,54
8.37E-05,0,7,,,,,0.0000847,0,54
8.43E-05,0,5,,,,,0.0000841,0,54
8.37E-05,0,4,,,,,0.0000843,0,54
9.49E-05,0,4,,,,,0.0000838,0,54
8.39E-05,0,8,,,,,0.0000925,0,54
8.60E-05,0,3,,,,,0.0000839,0,54
8.39E-05,0,3,,,,,0.0000845,0,54
9.10E-05,0,7,,,,,0.0000851,0,54
8.88E-05,0,7,,,,,0.0000838,0,54
8.35E-05,0,9,,,,,0.0000862,0,54
8.36E-05,0,7,,,,,0.0000842,0,54
8.44E-05,0,5,,,,,0.000084,0,54
8.36E-05,0,4,,,,,0.0000855,0,54
8.46E-05,0,3,,,,,0.0000836,0,54
8.50E-05,0,3,,,,,0.0000842,0,54
8.38E-05,0,1,,,,,0.0000856,0,54
8.62E-05,0,2,,,,,0.0000837,0,54
8.37E-05,0,3,,,,,0.0000866,0,54
0.0001601,0,1,,,,,0.0000846,0,54
8.38E-05,0,2,,,,,0.0000845,0,54
8.43E-05,0,4,,,,,0.0000938,0,54
8.40E-05,0,1,,,,,0.000085,0,54
2.45E-05,0,0,,,,,0.0000866,0,54
0.0001079,0,4,,,,,0.0000911,0,54
0.0001045,0,3,,,,,0.0000844,0,54
0.0001071,0,2,,,,,0.0000841,0,54
8.51E-05,0,7,,,,,0.0000834,0,54
8.53E-05,0,11,,,,,0.000089,0,54
8.51E-05,0,10,,,,,0.0000925,0,54
8.53E-05,0,8,,,,,0.0000968,0,54
8.40E-05,0,8,,,,,0.0000841,0,54
8.92E-05,0,15,,,,,0.0000837,0,54
0.0001802,0,19,,,,,0.0000839,0,54
8.39E-05,0,17,,,,,0.0000899,0,54
8.37E-05,0,23,,,,,0.000114,0,54
8.55E-05,0,23,,,,,0.000115,0,54
8.38E-05,0,25,,,,,0.000085,0,54
8.37E-05,0,24,,,,,0.0000845,0,54
8.43E-05,0,27,,,,,0.0000841,0,54
8.84E-05,0,25,,,,,0.0001185,0,54
8.32E-05,0,25,,,,,0.000084,0,54
8.35E-05,0,28,,,,,0.0001069,0,54
8.38E-05,0,25,,,,,0.000085,0,54
8.38E-05,0,24,,,,,0.0000841,0,54
8.40E-05,0,22,,,,,0.0000862,0,54
8.37E-05,0,20,,,,,0.0000852,0,54
8.36E-05,0,25,,,,,0.0000859,0,54
9.45E-05,0,24,,,,,0.000084,0,54
8.77E-05,0,26,,,,,0.0000834,0,54
8.40E-05,0,25,,,,,0.000098,0,54
8.40E-05,0,24,,,,,0.0000846,0,54
8.54E-05,0,28,,,,,0.0001377,0,54
8.57E-05,0,26,,,,,0.000084,0,54
8.49E-05,0,27,,,,,0.0000842,0,54
0.0001191,0,24,,,,,0.0006166,0,55
0.0001271,0,20,,,,,0.0000845,0,55
8.51E-05,0,20,,,,,0.0000856,0,55
8.51E-05,0,19,,,,,0.0000841,0,55
8.43E-05,0,16,,,,,0.0001171,0,55
8.44E-05,0,18,,,,,0.0000832,0,55
8.42E-05,0,17,,,,,0.0000848,0,55
0.000158,0,15,,,,,0.0000853,0,55
8.72E-05,0,15,,,,,0.0001597,0,55
8.47E-05,0,14,,,,,0.0000847,0,55
8.55E-05,0,13,,,,,0.0001329,0,55
8.84E-05,0,9,,,,,0.0000901,0,55
9.58E-05,0,12,,,,,0.0000837,0,55
9.25E-05,0,13,,,,,0.0000851,0,55
8.79E-05,0,12,,,,,0.0000911,0,55
8.39E-05,0,12,,,,,0.0000838,0,55
8.61E-05,0,15,,,,,0.0000881,0,55
0.0001422,0,22,,,,,0.0000838,0,55
0.0002163,0,23,,,,,0.0000847,0,55
8.58E-05,0,23,,,,,0.0000839,0,55
8.44E-05,0,25,,,,,0.0000838,0,55
8.56E-05,0,27,,,,,0.0000841,0,55
8.58E-05,0,25,,,,,0.0000957,0,55
8.40E-05,0,27,,,,,0.0000843,0,55
8.45E-05,0,27,,,,,0.0000852,0,55
8.41E-05,0,33,,,,,0.0000844,0,55
8.38E-05,0,33,,,,,0.000085,0,55
8.39E-05,0,32,,,,,0.0000909,0,55
8.38E-05,0,32,,,,,0.0001131,0,55
8.49E-05,0,30,,,,,0.0000842,0,55
9.21E-05,0,29,,,,,0.0000843,0,55
8.65E-05,0,36,,,,,0.0000852,0,55
8.48E-05,0,37,,,,,0.000084,0,55
0.0001473,0,36,,,,,0.0000848,0,55
8.53E-05,0,34,,,,,0.0002455,0,55
8.41E-05,0,33,,,,,0.0000837,0,55
8.35E-05,0,44,,,,,0.0000843,0,55
8.42E-05,0,43,,,,,0.0000867,0,55
8.51E-05,0,43,,,,,0.0000836,0,55
8.39E-05,0,40,,,,,0.0000837,0,55
8.47E-05,0,44,,,,,0.0000852,0,55
9.19E-05,0,40,,,,,0.0000841,0,55
8.43E-05,0,39,,,,,0.0000858,0,55
8.43E-05,0,40,,,,,0.0000844,0,55
9.42E-05,0,40,,,,,0.0000838,0,55
9.37E-05,0,40,,,,,0.0001916,0,55
8.38E-05,0,41,,,,,0.0001439,0,55
8.45E-05,0,44,,,,,0.0000878,0,55
8.37E-05,0,42,,,,,0.0000853,0,55
8.39E-05,0,41,,,,,0.0000843,0,55
8.37E-05,0,41,,,,,0.0000838,0,55
8.50E-05,0,43,,,,,0.0000843,0,55
8.40E-05,0,42,,,,,0.000086,0,55
8.58E-05,0,42,,,,,0.0001686,0,55
8.35E-05,0,46,,,,,0.0000843,0,56
8.41E-05,0,46,,,,,0.0002879,0,56
8.34E-05,0,44,,,,,0.0001219,0,56
8.46E-05,0,47,,,,,0.0000874,0,56
8.33E-05,0,50,,,,,0.0001226,0,56
8.43E-05,0,49,,,,,0.0001313,0,56
8.43E-05,0,48,,,,,0.0000906,0,56
8.42E-05,0,50,,,,,0.000084,0,56
8.43E-05,0,49,,,,,0.0000833,0,56
8.48E-05,0,52,,,,,0.0000855,0,56
8.39E-05,0,51,,,,,0.000086,0,56
8.45E-05,0,50,,,,,0.0000847,0,56
8.44E-05,0,51,,,,,0.0000843,0,56
0.000171,0,51,,,,,0.0000845,0,56
8.41E-05,0,49,,,,,0.0000841,0,56
9.79E-05,0,50,,,,,0.0000858,0,56
8.42E-05,0,50,,,,,0.0000843,0,56
8.39E-05,0,49,,,,,0.0000839,0,56
8.47E-05,0,50,,,,,0.0000843,0,56
8.40E-05,0,50,,,,,0.0000854,0,56
8.78E-05,0,50,,,,,0.0000876,0,56
0.0001383,0,49,,,,,0.0000841,0,56
9.06E-05,0,44,,,,,0.0000839,0,56
8.37E-05,0,44,,,,,0.0000961,0,56
8.37E-05,0,42,,,,,0.0000837,0,56
8.42E-05,0,42,,,,,0.0000838,0,56
8.37E-05,0,43,,,,,0.0000929,0,56
9.52E-05,0,40,,,,,0.0000843,0,56
0.0001217,0,39,,,,,0.0000889,0,56
8.73E-05,0,38,,,,,0.0000843,0,56
8.39E-05,0,32,,,,,0.0000839,0,56
8.36E-05,0,31,,,,,0.0000837,0,56
9.52E-05,0,31,,,,,0.0005442,0,56
8.54E-05,0,32,,,,,0.0000902,0,56
0.0001006,0,31,,,,,0.0000836,0,56
8.45E-05,0,35,,,,,0.0000833,0,56
8.59E-05,0,32,,,,,0.0000836,0,56
8.43E-05,0,32,,,,,0.0000835,0,56
8.38E-05,0,37,,,,,0.0000837,0,56
8.44E-05,0,38,,,,,0.0000843,0,56
8.57E-05,0,36,,,,,0.0000842,0,56
8.43E-05,0,36,,,,,0.0001218,0,56
8.44E-05,0,35,,,,,0.0001284,0,56
8.35E-05,0,35,,,,,0.0001258,0,56
8.39E-05,0,35,,,,,0.0000848,0,56
8.65E-05,0,35,,,,,0.0000852,0,56
8.37E-05,0,35,,,,,0.0000861,0,56
8.40E-05,0,34,,,,,0.0000859,0,56
8.48E-05,0,38,,,,,0.0000896,0,56
8.43E-05,0,37,,,,,0.000084,0,56
8.65E-05,0,36,,,,,0.0001472,0,56
0.0001619,0,35,,,,,0.0000841,0,57
8.40E-05,0,32,,,,,0.0000844,0,57
8.38E-05,0,27,,,,,0.0001008,0,57
8.38E-05,0,26,,,,,0.000131,0,57
8.58E-05,0,23,,,,,0.0001217,0,57
8.60E-05,0,21,,,,,0.0000848,0,57
8.37E-05,0,23,,,,,0.0000851,0,57
8.39E-05,0,22,,,,,0.0000863,0,57
8.88E-05,0,22,,,,,0.0000837,0,57
8.58E-05,0,32,,,,,0.0000841,0,57
8.43E-05,0,31,,,,,0.0000919,0,57
8.50E-05,0,35,,,,,0.0000856,0,57
8.40E-05,0,41,,,,,0.0000925,0,57
8.44E-05,0,40,,,,,0.0000849,0,57
8.39E-05,0,39,,,,,0.0001088,0,57
8.70E-05,0,37,,,,,0.0001233,0,57
8.62E-05,0,25,,,,,0.0001793,0,57
8.41E-05,0,27,,,,,0.0000844,0,57
9.73E-05,0,26,,,,,0.0000841,0,57
8.46E-05,0,25,,,,,0.0000838,0,57
8.40E-05,0,25,,,,,0.0000843,0,57
8.78E-05,0,26,,,,,0.0000847,0,57
8.46E-05,0,26,,,,,0.0000838,0,57
8.44E-05,0,24,,,,,0.0000847,0,57
8.41E-05,0,25,,,,,0.000084,0,57
8.42E-05,0,27,,,,,0.0000841,0,57
8.42E-05,0,30,,,,,0.0000842,0,57
8.42E-05,0,32,,,,,0.0000838,0,57
8.36E-05,0,33,,,,,0.000084,0,57
8.63E-05,0,34,,,,,0.0000853,0,57
8.37E-05,0,33,,,,,0.0000849,0,57
8.46E-05,0,38,,,,,0.0000833,0,57
9.39E-05,0,38,,,,,0.0000904,0,57
8.38E-05,0,38,,,,,0.0000842,0,57
8.36E-05,0,37,,,,,0.0000846,0,57
8.31E-05,0,38,,,,,0.0001208,0,57
8.34E-05,0,38,,,,,0.0000857,0,57
8.30E-05,0,39,,,,,0.0001078,0,57
8.35E-05,0,38,,,,,0.0000862,0,57
8.37E-05,0,38,,,,,0.0000856,0,57
8.33E-05,0,37,,,,,0.0000848,0,57
8.40E-05,0,38,,,,,0.0000848,0,57
8.39E-05,0,37,,,,,0.0000855,0,57
8.38E-05,0,37,,,,,0.0000837,0,57
8.32E-05,0,42,,,,,0.0000834,0,57
0.0001359,0,41,,,,,0.0000838,0,57
9.26E-05,0,40,,,,,0.0001228,0,57
8.37E-05,0,39,,,,,0.0000852,0,58
0.0001573,0,38,,,,,0.0000841,0,58
0.0001593,0,36,,,,,0.0000846,0,58
9.36E-05,0,34,,,,,0.0000839,0,58
8.43E-05,0,38,,,,,0.0000839,0,58
0.0001222,0,38,,,,,0.0001198,0,58
8.41E-05,0,39,,,,,0.0001079,0,58
8.31E-05,0,35,,,,,0.000084,0,58
8.48E-05,0,38,,,,,0.0000853,0,58
8.37E-05,0,39,,,,,0.0001094,0,58
0.0001259,0,40,,,,,0.0000863,0,58
8.67E-05,0,40,,,,,0.0000843,0,58
8.50E-05,0,38,,,,,0.0000839,0,58
8.50E-05,0,44,,,,,0.000084,0,58
9.14E-05,0,42,,,,,0.000096,0,58
8.52E-05,0,43,,,,,0.000084,0,58
8.47E-05,0,40,,,,,0.000085,0,58
8.47E-05,0,39,,,,,0.0000844,0,58
8.50E-05,0,38,,,,,0.0000859,0,58
8.51E-05,0,37,,,,,0.0000848,0,58
8.48E-05,0,38,,,,,0.0000847,0,58
8.41E-05,0,37,,,,,0.0000848,0,58
8.51E-05,0,37,,,,,0.0001175,0,58
8.42E-05,0,36,,,,,0.0000908,0,58
8.90E-05,0,35,,,,,0.0000838,0,58
8.42E-05,0,35,,,,,0.0000835,0,58
8.94E-05,0,39,,,,,0.0000832,0,58
8.62E-05,0,38,,,,,0.0000849,0,58
8.36E-05,0,42,,,,,0.0000841,0,58
8.87E-05,0,40,,,,,0.0000931,0,58
9.39E-05,0,38,,,,,0.0000838,0,58
8.60E-05,0,37,,,,,0.0000898,0,58
8.46E-05,0,42,,,,,0.0000834,0,58
0.0001639,0,41,,,,,0.0000838,0,58
8.41E-05,0,41,,,,,0.0000871,0,58
8.39E-05,0,40,,,,,0.0000841,0,58
8.37E-05,0,38,,,,,0.0000847,0,58
8.37E-05,0,37,,,,,0.0000845,0,58
8.36E-05,0,37,,,,,0.0000842,0,58
8.34E-05,0,39,,,,,0.0000841,0,58
8.32E-05,0,38,,,,,0.000084,0,58
8.34E-05,0,38,,,,,0.0000848,0,58
8.36E-05,0,37,,,,,0.0002235,0,58
8.44E-05,0,34,,,,,0.0000836,0,59
8.46E-05,0,33,,,,,0.0000844,0,59
8.39E-05,0,41,,,,,0.0000845,0,59
8.37E-05,0,39,,,,,0.0000906,0,59
8.36E-05,0,41,,,,,0.0000845,0,59
0.0001002,0,40,,,,,0.0003292,0,59
8.43E-05,0,39,,,,,0.0002636,0,59
8.38E-05,0,39,,,,,0.000097,0,59
8.36E-05,0,39,,,,,0.0000867,0,59
8.37E-05,0,38,,,,,0.0000846,0,59
8.39E-05,0,35,,,,,0.0000919,0,59
8.38E-05,0,35,,,,,0.0001114,0,59
8.58E-05,0,36,,,,,0.000108,0,59
8.33E-05,0,35,,,,,0.0000843,0,59
9.24E-05,0,36,,,,,0.0000839,0,59
8.41E-05,0,36,,,,,0.000084,0,59
0.0001227,0,35,,,,,0.0000842,0,59
8.51E-05,0,35,,,,,0.0000837,0,59
8.43E-05,0,33,,,,,0.0001062,0,59
8.38E-05,0,30,,,,,0.0000905,0,59
8.37E-05,0,29,,,,,0.0000848,0,59
8.50E-05,0,30,,,,,0.0000908,0,59
8.40E-05,0,34,,,,,0.0000842,0,59
8.38E-05,0,33,,,,,0.0000878,0,59
8.37E-05,0,31,,,,,0.0000836,0,59
0.0001106,0,31,,,,,0.0000858,0,59
0.0001143,0,30,,,,,0.0000909,0,59
8.91E-05,0,30,,,,,0.000084,0,59
8.55E-05,0,29,,,,,0.0000842,0,59
8.50E-05,0,33,,,,,0.0000843,0,59
8.51E-05,0,36,,,,,0.000084,0,59
9.01E-05,0,35,,,,,0.0001684,0,59
8.59E-05,0,36,,,,,0.0000896,0,59
8.38E-05,0,38,,,,,0.0000861,0,59
8.33E-05,0,37,,,,,0.0000842,0,59
8.30E-05,0,36,,,,,0.0000842,0,59
8.44E-05,0,37,,,,,0.0000841,0,59
8.37E-05,0,37,,,,,0.0000948,0,59
8.37E-05,0,37,,,,,0.0000839,0,59
8.39E-05,0,32,,,,,0.0000843,0,59
8.86E-05,0,33,,,,,0.0001131,0,59
8.49E-05,0,36,,,,,0.0000838,0,59
9.52E-05,0,39,,,,,0.0000839,0,59
8.41E-05,0,37,,,,,0.0000838,0,59
8.36E-05,0,35,,,,,0.0000839,0,60
8.93E-05,0,39,,,,,0.0000839,0,60
8.38E-05,0,40,,,,,0.0000867,0,60
8.42E-05,0,40,,,,,0.0000906,0,60
8.38E-05,0,39,,,,,0.0000928,0,60
8.41E-05,0,35,,,,,0.0000863,0,60
8.37E-05,0,36,,,,,0.0000884,0,60
8.43E-05,0,33,,,,,0.0000839,0,60
9.25E-05,0,31,,,,,0.0000845,0,60
8.49E-05,0,33,,,,,0.0001017,0,60
9.28E-05,0,34,,,,,0.0000851,0,60
8.76E-05,0,33,,,,,0.0000837,0,60
0.0001022,0,32,,,,,0.0000844,0,60
0.0001211,0,30,,,,,0.0000839,0,60
8.38E-05,0,26,,,,,0.0000941,0,60
8.39E-05,0,24,,,,,0.0000841,0,60
8.44E-05,0,21,,,,,0.0000839,0,60
8.80E-05,0,21,,,,,0.0000841,0,60
8.44E-05,0,21,,,,,0.0000851,0,60
8.42E-05,0,20,,,,,0.0000856,0,60
8.41E-05,0,20,,,,,0.000084,0,60
8.40E-05,0,22,,,,,0.0000839,0,60
0.0001269,0,21,,,,,0.0000862,0,60
8.37E-05,0,19,,,,,0.0000913,0,60
8.37E-05,0,22,,,,,0.0000918,0,60
8.42E-05,0,19,,,,,0.0001283,0,60
8.36E-05,0,19,,,,,0.0000841,0,60
8.36E-05,0,20,,,,,0.0002684,0,60
8.38E-05,0,19,,,,,0.0000859,0,60
