cas operacie,index prvku,dlzka zoznamu,,,,,,
8.90E-05,45,62,,,,0.0001747,9,31
8.48E-05,14,59,,,,0.0000869,11,31
8.34E-05,3,57,,,,0.0001133,20,31
8.40E-05,27,59,,,,0.0000852,15,31
0.0001247,1,58,,,,0.0000847,6,31
8.53E-05,47,57,,,,0.0000841,11,31
8.51E-05,34,56,,,,0.0000837,28,31
8.51E-05,38,61,,,,0.0000838,21,31
8.64E-05,53,60,,,,0.0000836,10,31
8.45E-05,35,60,,,,0.000084,5,31
8.56E-05,49,58,,,,0.0000888,18,31
0.0001666,25,58,,,,0.0000845,16,31
0.0001011,11,55,,,,0.0000836,30,31
8.54E-05,3,54,,,,0.000084,11,31
8.50E-05,9,52,,,,0.0000844,2,31
8.54E-05,16,53,,,,0.0000856,13,31
8.35E-05,41,55,,,,0.0000872,24,31
8.44E-05,1,54,,,,0.0000835,16,31
8.38E-05,43,51,,,,0.0000926,25,31
9.61E-05,8,50,,,,0.0000842,21,31
0.0002927,45,49,,,,0.0000841,3,31
9.00E-05,35,48,,,,0.0000886,11,31
8.46E-05,17,47,,,,0.0000905,14,31
8.36E-05,12,46,,,,0.0000842,29,31
8.40E-05,39,48,,,,0.0000834,18,31
8.41E-05,15,50,,,,0.0000923,0,31
8.45E-05,33,49,,,,0.0000842,12,31
8.42E-05,37,48,,,,0.000084,23,31
8.31E-05,26,51,,,,0.0000846,10,31
8.62E-05,28,47,,,,0.0000839,5,31
8.32E-05,34,51,,,,0.0000921,1,31
8.42E-05,40,49,,,,0.000086,10,31
8.36E-05,33,47,,,,0.0000839,3,31
8.55E-05,45,46,,,,0.0000836,29,31
8.58E-05,4,46,,,,0.0000849,28,31
8.51E-05,45,47,,,,0.0000921,8,31
9.12E-05,0,46,,,,0.0000832,24,31
8.32E-05,36,46,,,,0.0000893,25,31
8.57E-05,14,47,,,,0.0000854,19,31
8.40E-05,33,47,,,,0.0001149,12,31
8.42E-05,0,46,,,,0.0001177,17,31
8.40E-05,0,45,,,,0.0000834,14,31
9.08E-05,15,45,,,,0.0000845,26,31
8.50E-05,38,45,,,,0.00009,14,31
8.37E-05,27,47,,,,0.0000855,4,31
8.43E-05,0,46,,,,0.0000836,12,31
8.61E-05,31,44,,,,0.0000834,5,31
0.000106,28,48,,,,0.0000843,28,31
8.66E-05,21,47,,,,0.0001057,10,31
8.40E-05,24,49,,,,0.0000837,18,31
8.41E-05,36,47,,,,0.0001023,14,31
8.93E-05,9,52,,,,0.0001712,0,32
8.42E-05,30,51,,,,0.0001135,5,32
8.39E-05,54,56,,,,0.0001011,0,32
8.39E-05,17,57,,,,0.0001111,19,32
8.47E-05,1,53,,,,0.0005691,21,32
8.39E-05,25,52,,,,0.0001696,28,32
8.35E-05,7,48,,,,0.0004735,30,32
9.15E-05,44,47,,,,0.0001156,2,32
8.52E-05,32,53,,,,0.000176,15,32
8.41E-05,18,52,,,,0.0000839,15,32
8.62E-05,18,51,,,,0.0000834,21,32
8.42E-05,19,50,,,,0.0000839,29,32
8.37E-05,5,49,,,,0.0000842,7,32
8.39E-05,44,48,,,,0.0000838,21,32
8.43E-05,1,45,,,,0.0000897,11,32
8.39E-05,7,43,,,,0.0000842,31,32
8.53E-05,27,35,,,,0.0000908,24,32
8.47E-05,9,34,,,,0.0000836,3,32
9.05E-05,14,31,,,,0.0000877,3,32
8.45E-05,21,29,,,,0.000093,17,32
8.38E-05,21,28,,,,0.0001153,27,32
9.10E-05,2,27,,,,0.0000842,15,32
8.35E-05,20,27,,,,0.0000846,25,32
8.39E-05,9,30,,,,0.0001915,5,32
8.38E-05,6,28,,,,0.0002581,7,32
8.40E-05,19,29,,,,0.000099,4,32
0.0001753,8,29,,,,0.0000856,16,32
8.40E-05,5,32,,,,0.0000859,8,32
8.37E-05,4,32,,,,0.0000839,31,32
8.41E-05,15,30,,,,0.0001497,0,32
8.41E-05,15,27,,,,0.0000885,22,32
8.60E-05,12,24,,,,0.0000868,21,32
8.40E-05,20,24,,,,0.0000858,19,32
8.83E-05,15,23,,,,0.0000838,1,32
8.33E-05,20,22,,,,0.0000848,1,32
8.41E-05,19,22,,,,0.0000889,10,32
8.38E-05,8,20,,,,0.0000837,23,32
8.39E-05,16,20,,,,0.0000844,28,32
8.33E-05,15,19,,,,0.0000846,15,32
0.0001407,0,18,,,,0.0000838,30,32
8.40E-05,10,13,,,,0.0000922,11,32
8.32E-05,9,13,,,,0.0000847,11,32
0.0001005,0,14,,,,0.000084,5,32
8.92E-05,6,15,,,,0.0000837,4,32
8.41E-05,12,13,,,,0.0000926,3,32
8.38E-05,1,17,,,,0.0000848,20,32
8.35E-05,2,15,,,,0.0000854,24,32
8.49E-05,12,14,,,,0.0000874,20,32
8.40E-05,9,13,,,,0.000084,12,32
8.39E-05,13,14,,,,0.0000857,19,32
8.38E-05,14,15,,,,0.0000836,24,32
9.17E-05,13,14,,,,0.0000831,24,32
8.41E-05,4,17,,,,0.000084,1,32
8.77E-05,9,17,,,,0.0000842,10,32
0.000103,17,18,,,,0.000083,9,32
9.11E-05,4,20,,,,0.0000858,4,32
8.41E-05,14,19,,,,0.0000852,24,32
8.41E-05,3,20,,,,0.0000842,10,32
0.0001088,7,20,,,,0.000084,22,32
0.0001052,8,21,,,,0.0000844,4,32
8.46E-05,2,18,,,,0.0000843,31,32
0.0001084,3,17,,,,0.0000844,6,32
8.54E-05,13,15,,,,0.0000922,17,32
8.47E-05,2,15,,,,0.0000838,2,32
8.78E-05,5,13,,,,0.0000846,26,32
9.19E-05,10,12,,,,0.0001108,17,32
8.45E-05,3,10,,,,0.0000856,2,32
8.44E-05,7,8,,,,0.0000844,27,32
8.53E-05,2,7,,,,0.0000846,19,32
8.42E-05,2,6,,,,0.0000842,30,32
8.38E-05,4,11,,,,0.0000844,23,32
8.49E-05,3,12,,,,0.0000839,26,32
8.35E-05,8,11,,,,0.000087,5,32
0.0001468,1,14,,,,0.0000924,20,32
8.43E-05,11,15,,,,0.0000842,21,32
8.39E-05,7,11,,,,0.0001673,18,32
8.41E-05,3,11,,,,0.0000842,26,32
8.34E-05,9,13,,,,0.0000841,26,32
8.30E-05,11,16,,,,0.000085,2,32
8.35E-05,6,15,,,,0.0000838,7,32
8.32E-05,12,14,,,,0.0000842,11,32
8.46E-05,3,13,,,,0.0000921,16,32
8.39E-05,5,17,,,,0.0000842,19,32
8.38E-05,10,13,,,,0.0001703,3,33
8.57E-05,3,11,,,,0.0001725,15,33
8.40E-05,9,12,,,,0.0001705,18,33
8.36E-05,2,9,,,,0.0001202,24,33
9.10E-05,4,9,,,,0.0001175,3,33
0.0001307,4,7,,,,0.0001239,27,33
8.34E-05,3,8,,,,0.0025947,22,33
8.59E-05,2,7,,,,0.0008481,29,33
8.36E-05,4,6,,,,0.0001318,20,33
8.52E-05,11,14,,,,0.0001705,10,33
8.49E-05,11,13,,,,0.0001216,30,33
8.64E-05,1,13,,,,0.0001366,27,33
8.58E-05,6,12,,,,0.000353,25,33
9.46E-05,8,11,,,,0.0000838,7,33
8.30E-05,6,9,,,,0.0000898,13,33
8.97E-05,10,16,,,,0.000084,5,33
8.37E-05,8,12,,,,0.0000845,24,33
8.56E-05,4,16,,,,0.0000882,6,33
8.39E-05,5,17,,,,0.0001792,6,33
8.42E-05,13,16,,,,0.0000837,15,33
8.65E-05,11,14,,,,0.0000841,0,33
9.26E-05,6,17,,,,0.0000843,32,33
8.83E-05,1,20,,,,0.0000851,16,33
8.49E-05,12,19,,,,0.0000843,30,33
8.56E-05,7,17,,,,0.0000839,3,33
8.47E-05,2,22,,,,0.0000893,13,33
8.41E-05,8,18,,,,0.0000841,26,33
8.44E-05,1,14,,,,0.0000835,26,33
8.37E-05,3,12,,,,0.0001143,3,33
8.36E-05,4,12,,,,0.0001318,2,33
8.36E-05,6,14,,,,0.0001299,15,33
8.39E-05,14,20,,,,0.000084,28,33
9.13E-05,2,21,,,,0.0000859,32,33
8.59E-05,8,24,,,,0.0000844,27,33
8.92E-05,20,26,,,,0.0000842,11,33
0.0001207,1,28,,,,0.0001045,22,33
8.45E-05,15,28,,,,0.0000847,14,33
0.0001161,2,28,,,,0.0000842,0,33
8.44E-05,20,25,,,,0.0000833,22,33
8.37E-05,13,24,,,,0.0000838,6,33
8.37E-05,17,24,,,,0.000085,23,33
8.36E-05,19,22,,,,0.0000837,20,33
8.45E-05,10,19,,,,0.0000882,30,33
0.0001016,18,22,,,,0.000085,18,33
8.38E-05,5,28,,,,0.0000836,30,33
8.90E-05,16,30,,,,0.0000839,22,33
9.26E-05,3,32,,,,0.0000839,7,33
8.42E-05,29,31,,,,0.000084,28,33
8.51E-05,15,28,,,,0.0000838,13,33
8.66E-05,3,26,,,,0.0000846,30,33
8.41E-05,19,25,,,,0.0000847,26,33
8.40E-05,18,23,,,,0.0000844,15,33
8.39E-05,5,22,,,,0.0000836,11,33
8.39E-05,18,20,,,,0.0000838,32,33
0.000123,8,28,,,,0.0000841,17,33
0.0001273,8,27,,,,0.0000842,30,33
8.47E-05,9,26,,,,0.000084,8,33
8.35E-05,20,25,,,,0.0000932,14,33
8.42E-05,3,28,,,,0.000084,14,33
8.35E-05,17,30,,,,0.0000862,0,33
8.39E-05,9,29,,,,0.0001342,27,33
9.98E-05,18,25,,,,0.0000843,0,33
8.83E-05,24,25,,,,0.0000836,14,33
8.38E-05,7,25,,,,0.0000838,13,33
8.39E-05,20,24,,,,0.0000945,24,33
8.41E-05,12,23,,,,0.0000909,16,33
8.40E-05,1,26,,,,0.0000859,20,33
8.45E-05,21,23,,,,0.0000843,7,33
8.39E-05,25,28,,,,0.0002136,24,33
8.39E-05,0,26,,,,0.0000842,21,33
8.37E-05,18,24,,,,0.0001083,10,33
8.40E-05,8,26,,,,0.0000925,26,33
8.43E-05,20,25,,,,0.0000879,9,33
8.38E-05,12,28,,,,0.0000865,10,33
8.48E-05,20,32,,,,0.0000849,15,33
8.54E-05,24,32,,,,0.0000843,24,33
8.38E-05,23,37,,,,0.0000846,18,33
8.54E-05,32,40,,,,0.0000902,22,33
8.41E-05,5,38,,,,0.0000853,5,33
8.33E-05,25,37,,,,0.0000853,1,33
8.38E-05,21,36,,,,0.0000855,2,33
9.43E-05,26,35,,,,0.0000845,29,33
8.74E-05,20,32,,,,0.0000854,15,33
8.39E-05,7,33,,,,0.0000837,32,33
8.40E-05,12,32,,,,0.0000838,15,33
8.34E-05,18,31,,,,0.0000834,13,33
8.41E-05,0,30,,,,0.0000875,14,33
8.70E-05,15,27,,,,0.0001788,25,34
8.35E-05,14,25,,,,0.0001689,25,34
0.0001016,8,30,,,,0.0001695,24,34
8.57E-05,19,32,,,,0.0000933,4,34
8.90E-05,27,34,,,,0.0004613,26,34
8.46E-05,23,36,,,,0.0004303,9,34
8.41E-05,28,34,,,,0.0002469,19,34
8.40E-05,28,33,,,,0.0004027,30,34
9.67E-05,29,34,,,,0.0001283,30,34
0.000111,20,35,,,,0.0001694,24,34
8.38E-05,13,33,,,,0.0001064,32,34
8.36E-05,24,32,,,,0.0001683,7,34
8.99E-05,6,37,,,,0.0001225,25,34
8.34E-05,20,46,,,,0.000093,32,34
8.38E-05,20,45,,,,0.0000937,20,34
8.52E-05,0,44,,,,0.0000839,3,34
8.45E-05,0,45,,,,0.0000838,15,34
8.86E-05,37,46,,,,0.0000831,5,34
8.56E-05,22,45,,,,0.0000842,9,34
8.39E-05,26,45,,,,0.0000847,4,34
9.45E-05,10,43,,,,0.0000844,15,34
8.38E-05,15,41,,,,0.000084,21,34
8.35E-05,7,40,,,,0.0000839,31,34
8.41E-05,8,39,,,,0.0000837,7,34
8.51E-05,10,36,,,,0.0000842,20,34
8.37E-05,15,38,,,,0.0000835,14,34
8.37E-05,19,38,,,,0.0000837,18,34
8.38E-05,9,38,,,,0.0000836,25,34
8.39E-05,17,45,,,,0.0000897,21,34
8.41E-05,29,48,,,,0.0000859,9,34
8.38E-05,15,47,,,,0.000086,9,34
8.37E-05,36,46,,,,0.0000923,23,34
8.76E-05,8,46,,,,0.0000855,8,34
8.38E-05,4,47,,,,0.0000836,25,34
8.30E-05,35,49,,,,0.0000841,1,34
8.59E-05,20,45,,,,0.0000836,21,34
8.38E-05,6,44,,,,0.0000831,26,34
9.69E-05,31,42,,,,0.0000858,14,34
8.40E-05,18,47,,,,0.0000853,12,34
8.44E-05,39,41,,,,0.000085,6,34
8.41E-05,2,41,,,,0.0000837,11,34
9.27E-05,39,41,,,,0.0001311,6,34
9.14E-05,18,41,,,,0.0000836,9,34
8.27E-05,12,43,,,,0.0000866,3,34
8.35E-05,17,42,,,,0.0000842,28,34
8.44E-05,27,41,,,,0.000084,13,34
0.0001308,3,40,,,,0.0000847,9,34
8.64E-05,7,40,,,,0.000089,27,34
8.42E-05,38,44,,,,0.0000841,28,34
8.72E-05,4,46,,,,0.0000967,29,34
8.31E-05,0,44,,,,0.000085,11,34
8.53E-05,26,42,,,,0.0000842,22,34
8.42E-05,11,42,,,,0.0000837,18,34
8.55E-05,8,46,,,,0.0000952,7,34
8.39E-05,9,44,,,,0.0000881,6,34
8.33E-05,41,43,,,,0.000092,22,34
0.0001156,33,40,,,,0.0000846,2,34
8.35E-05,5,46,,,,0.0000944,2,34
8.38E-05,14,45,,,,0.0000868,16,34
8.36E-05,36,44,,,,0.0000842,13,34
9.18E-05,23,43,,,,0.0001272,31,34
8.64E-05,5,38,,,,0.0000916,14,34
8.49E-05,33,39,,,,0.0000848,29,34
8.66E-05,27,38,,,,0.0000846,21,34
8.50E-05,11,34,,,,0.0000841,29,34
8.46E-05,30,33,,,,0.0000836,22,34
8.42E-05,22,34,,,,0.0000843,11,34
8.37E-05,18,34,,,,0.0000856,9,34
8.31E-05,24,32,,,,0.0000853,32,34
8.41E-05,15,40,,,,0.0000843,17,34
8.38E-05,36,39,,,,0.0000852,31,34
8.37E-05,1,36,,,,0.0000841,23,34
0.0001958,5,35,,,,0.0001041,9,34
8.47E-05,26,33,,,,0.0000851,17,34
8.40E-05,1,32,,,,0.000084,11,34
8.42E-05,10,32,,,,0.0002082,28,34
8.37E-05,21,30,,,,0.0000928,33,34
8.37E-05,17,29,,,,0.0000956,9,34
8.65E-05,6,27,,,,0.0000844,0,34
8.41E-05,4,28,,,,0.0000837,4,34
8.33E-05,5,27,,,,0.000084,16,34
9.83E-05,2,25,,,,0.0000839,10,34
8.60E-05,22,24,,,,0.0000843,25,34
8.39E-05,5,26,,,,0.0000845,2,34
8.41E-05,22,29,,,,0.0000834,8,34
8.40E-05,8,27,,,,0.0000912,24,34
8.40E-05,13,25,,,,0.0000839,27,34
0.0001307,21,26,,,,0.0000857,16,34
8.42E-05,26,27,,,,0.0000837,13,34
8.38E-05,3,25,,,,0.0000875,19,34
0.0001309,6,24,,,,0.0000838,29,34
0.0001282,0,27,,,,0.0000868,27,34
0.000124,0,25,,,,0.0000862,16,34
0.0001029,0,24,,,,0.0000833,9,34
0.0001859,4,26,,,,0.0000837,33,34
0.000123,4,27,,,,0.0000836,12,34
0.0001159,25,30,,,,0.0000845,9,34
0.0001045,18,29,,,,0.0000912,29,34
0.000101,19,30,,,,0.0000852,25,34
0.0001258,20,29,,,,0.0000846,25,34
8.46E-05,16,27,,,,0.0001457,19,35
9.51E-05,25,28,,,,0.00017,9,35
8.46E-05,23,27,,,,0.0001179,28,35
0.0001076,4,29,,,,0.0001762,7,35
0.000327,5,28,,,,0.000118,15,35
8.31E-05,14,30,,,,0.0001738,11,35
8.39E-05,8,36,,,,0.0001694,27,35
8.37E-05,5,35,,,,0.0000843,1,35
8.37E-05,1,35,,,,0.0000847,33,35
8.41E-05,32,35,,,,0.0003985,29,35
8.36E-05,6,45,,,,0.0000837,6,35
8.38E-05,33,44,,,,0.0000841,8,35
8.50E-05,26,44,,,,0.0000835,19,35
8.40E-05,40,43,,,,0.0001129,10,35
8.36E-05,29,46,,,,0.0000849,14,35
8.34E-05,20,49,,,,0.0000846,8,35
8.30E-05,35,49,,,,0.0000839,5,35
8.63E-05,24,52,,,,0.000084,15,35
8.49E-05,40,51,,,,0.0000835,30,35
8.40E-05,27,51,,,,0.0000836,7,35
8.36E-05,7,50,,,,0.0000841,26,35
8.49E-05,9,50,,,,0.0000844,9,35
8.53E-05,18,49,,,,0.0000837,20,35
0.0001254,22,46,,,,0.0000889,3,35
0.000129,28,46,,,,0.000085,23,35
8.47E-05,14,51,,,,0.0000853,11,35
8.40E-05,22,50,,,,0.0000857,18,35
8.47E-05,5,51,,,,0.0000895,3,35
8.89E-05,49,50,,,,0.0000833,2,35
8.42E-05,38,49,,,,0.0000844,3,35
9.00E-05,40,47,,,,0.0000936,25,35
8.42E-05,37,46,,,,0.0000844,16,35
8.75E-05,43,51,,,,0.0000839,14,35
8.49E-05,49,56,,,,0.0001003,28,35
8.61E-05,14,54,,,,0.0000836,14,35
0.0001095,9,53,,,,0.0001752,29,35
0.0001514,30,53,,,,0.0000932,21,35
0.0001446,10,52,,,,0.0000831,16,35
8.55E-05,5,50,,,,0.0000874,10,35
0.0004538,16,49,,,,0.0000853,27,35
0.0001368,1,48,,,,0.0000943,26,35
0.0001157,34,48,,,,0.000111,20,35
0.000144,28,49,,,,0.0001958,5,35
0.0001294,35,50,,,,0.0000837,5,35
0.0001519,17,49,,,,0.0000837,1,35
0.0001953,2,52,,,,0.0000841,32,35
0.0004378,34,53,,,,0.0000854,16,35
8.41E-05,3,54,,,,0.0000843,26,35
0.0001767,13,54,,,,0.0000839,26,35
8.37E-05,4,53,,,,0.0000911,10,35
8.42E-05,3,56,,,,0.0000844,30,35
8.51E-05,42,56,,,,0.0000847,18,35
8.46E-05,41,58,,,,0.0001008,17,35
8.60E-05,35,55,,,,0.0001741,0,35
9.91E-05,43,54,,,,0.0000835,32,35
8.62E-05,23,53,,,,0.000091,1,35
8.37E-05,39,53,,,,0.0000839,7,35
9.15E-05,20,51,,,,0.0000837,3,35
8.41E-05,33,51,,,,0.0000865,16,35
8.45E-05,33,55,,,,0.0000891,0,35
8.47E-05,50,51,,,,0.0000855,31,35
8.36E-05,5,50,,,,0.0000857,29,35
8.39E-05,2,50,,,,0.0000891,25,35
8.38E-05,12,49,,,,0.0001134,15,35
8.46E-05,21,49,,,,0.0000882,26,35
8.38E-05,4,48,,,,0.0000838,0,35
8.39E-05,39,50,,,,0.0000837,9,35
8.44E-05,48,57,,,,0.0000838,23,35
8.62E-05,5,56,,,,0.0000839,5,35
0.0001371,11,55,,,,0.0000843,19,35
8.47E-05,1,52,,,,0.0000962,17,35
8.38E-05,22,50,,,,0.0000858,7,35
8.42E-05,22,53,,,,0.0000873,29,35
8.59E-05,49,52,,,,0.0000919,15,35
8.47E-05,17,49,,,,0.0000835,34,35
8.38E-05,7,49,,,,0.0000839,29,35
8.41E-05,20,53,,,,0.0000841,3,35
8.38E-05,11,55,,,,0.0000837,25,35
8.39E-05,8,55,,,,0.0000987,12,35
8.38E-05,23,55,,,,0.0000838,1,35
8.38E-05,3,57,,,,0.0000911,2,35
8.36E-05,16,60,,,,0.0000849,29,35
8.40E-05,36,65,,,,0.000096,11,35
8.40E-05,44,67,,,,0.0000838,19,35
8.38E-05,5,66,,,,0.0000831,17,35
8.39E-05,12,67,,,,0.0000856,14,35
8.37E-05,49,66,,,,0.0000845,23,35
8.39E-05,20,65,,,,0.0001159,4,35
8.84E-05,10,64,,,,0.0000859,9,35
8.41E-05,14,65,,,,0.0000849,32,35
8.38E-05,20,65,,,,0.0000852,34,35
8.52E-05,3,68,,,,0.0000858,18,35
8.41E-05,66,67,,,,0.0000837,31,35
8.42E-05,53,66,,,,0.0000837,18,35
8.45E-05,51,63,,,,0.0000838,18,35
8.41E-05,40,63,,,,0.0000835,21,35
8.42E-05,18,62,,,,0.0000835,14,35
0.0001044,18,59,,,,0.0000893,17,36
0.0001197,7,59,,,,0.0000981,35,36
8.47E-05,29,56,,,,0.0001288,20,36
9.33E-05,35,53,,,,0.0001707,15,36
8.45E-05,36,53,,,,0.0001304,33,36
8.46E-05,1,53,,,,0.0001789,22,36
8.48E-05,30,52,,,,0.0001717,27,36
8.45E-05,13,51,,,,0.0000861,0,36
8.59E-05,49,57,,,,0.0000829,19,36
0.0003239,60,63,,,,0.0000838,18,36
8.50E-05,51,64,,,,0.0000839,31,36
0.0001228,1,59,,,,0.0000837,13,36
0.0001243,15,60,,,,0.0000844,7,36
9.18E-05,21,58,,,,0.0000854,28,36
8.54E-05,52,60,,,,0.0000846,17,36
0.0001167,4,58,,,,0.0000842,9,36
9.38E-05,35,57,,,,0.0000851,27,36
0.0001216,25,55,,,,0.0000849,25,36
0.0001575,20,54,,,,0.0000854,27,36
0.00012,49,50,,,,0.0000842,24,36
0.0001066,48,50,,,,0.0001233,19,36
0.0001869,46,49,,,,0.0000893,35,36
9.59E-05,17,55,,,,0.0000922,20,36
0.0001722,48,54,,,,0.0000851,22,36
8.61E-05,47,55,,,,0.00012,0,36
9.99E-05,2,54,,,,0.0000943,26,36
8.47E-05,27,56,,,,0.0000861,12,36
8.80E-05,9,59,,,,0.000111,10,36
9.55E-05,34,59,,,,0.0001121,1,36
8.39E-05,44,57,,,,0.0001693,3,36
8.40E-05,44,56,,,,0.0000838,18,36
8.39E-05,46,56,,,,0.0000839,15,36
8.51E-05,42,56,,,,0.0001176,24,36
8.40E-05,40,67,,,,0.0000854,17,36
8.36E-05,64,66,,,,0.0000848,8,36
8.53E-05,31,67,,,,0.0000847,25,36
8.44E-05,27,68,,,,0.0000891,29,36
8.41E-05,44,69,,,,0.0001199,27,36
8.59E-05,28,65,,,,0.0001792,3,36
8.36E-05,9,62,,,,0.000084,34,36
0.0001076,42,61,,,,0.0000833,17,36
8.37E-05,5,59,,,,0.0000838,21,36
8.67E-05,17,57,,,,0.0000846,23,36
0.0001331,16,56,,,,0.0000851,10,36
8.42E-05,32,57,,,,0.0000837,1,36
8.40E-05,45,56,,,,0.0000839,8,36
8.39E-05,4,55,,,,0.000084,21,36
8.38E-05,35,52,,,,0.0000845,35,36
8.39E-05,7,52,,,,0.000089,23,36
8.33E-05,20,52,,,,0.0001337,17,36
8.38E-05,20,49,,,,0.0000842,7,36
8.48E-05,34,48,,,,0.0000835,2,36
8.33E-05,18,49,,,,0.000084,2,36
8.54E-05,32,49,,,,0.0000908,20,36
0.0001327,13,49,,,,0.0000833,34,36
8.48E-05,43,47,,,,0.0000842,21,36
8.45E-05,32,50,,,,0.0000838,28,36
8.54E-05,8,49,,,,0.0000839,7,36
0.0001122,20,53,,,,0.0000946,3,36
8.46E-05,47,52,,,,0.0000837,35,36
8.44E-05,37,51,,,,0.0000851,20,36
8.53E-05,13,49,,,,0.0000841,11,36
0.0001028,25,50,,,,0.0000847,2,36
9.17E-05,20,51,,,,0.0000833,3,36
8.45E-05,40,48,,,,0.0000837,30,36
0.0001386,2,47,,,,0.0000853,27,36
0.0001262,22,47,,,,0.0000841,23,36
9.75E-05,44,50,,,,0.0000897,10,36
8.50E-05,18,49,,,,0.0000867,26,36
9.12E-05,5,47,,,,0.000142,6,36
8.57E-05,7,43,,,,0.000085,26,36
8.52E-05,1,41,,,,0.0000837,10,36
0.0001249,34,40,,,,0.000084,12,36
0.0001099,19,39,,,,0.0001062,2,36
8.49E-05,18,38,,,,0.0000839,30,36
8.44E-05,2,37,,,,0.0000844,35,36
8.40E-05,21,36,,,,0.0000841,25,36
8.44E-05,15,33,,,,0.0000845,5,36
9.52E-05,7,34,,,,0.0000845,35,36
8.30E-05,9,32,,,,0.0000907,29,36
8.58E-05,4,32,,,,0.00009,33,36
8.36E-05,11,33,,,,0.0000854,13,36
8.45E-05,35,36,,,,0.0000836,7,36
8.44E-05,12,37,,,,0.0000838,13,36
8.56E-05,33,38,,,,0.0000837,13,36
8.39E-05,22,46,,,,0.0000846,1,36
8.43E-05,30,46,,,,0.0000837,29,36
8.37E-05,25,45,,,,0.0000848,8,36
8.36E-05,3,49,,,,0.0001182,25,36
0.0001494,43,49,,,,0.0000869,25,36
9.06E-05,21,48,,,,0.000083,1,36
0.0001676,37,45,,,,0.0000849,33,36
8.28E-05,25,41,,,,0.0000859,15,36
8.39E-05,26,42,,,,0.0000854,28,36
8.77E-05,37,40,,,,0.0000873,8,36
8.40E-05,33,42,,,,0.0000869,20,36
8.40E-05,34,42,,,,0.0000851,3,36
8.31E-05,12,40,,,,0.000084,9,36
8.42E-05,22,43,,,,0.000084,23,36
8.39E-05,23,40,,,,0.0000843,21,36
8.36E-05,25,40,,,,0.0000842,15,36
8.39E-05,35,39,,,,0.0001703,4,36
8.38E-05,18,38,,,,0.0000834,24,36
8.42E-05,5,37,,,,0.0000835,33,36
8.90E-05,23,36,,,,0.0000842,5,36
8.45E-05,19,39,,,,0.0000838,3,36
8.44E-05,29,38,,,,0.000084,9,36
0.0001244,39,41,,,,0.0000911,5,36
8.91E-05,25,41,,,,0.0000852,24,36
8.44E-05,3,37,,,,0.0000844,12,36
0.0001188,15,38,,,,0.000086,13,36
0.0001149,32,37,,,,0.0000854,28,36
0.0001015,8,41,,,,0.0000873,19,36
0.0001239,17,40,,,,0.0000836,12,36
0.0001086,16,39,,,,0.0001289,10,36
0.000117,37,42,,,,0.0001124,21,36
8.54E-05,14,40,,,,0.0000871,22,36
8.58E-05,35,39,,,,0.0000839,3,36
0.0001035,10,41,,,,0.0000918,19,36
0.0001226,36,40,,,,0.0000887,12,36
0.0001298,26,43,,,,0.0000844,5,36
0.0001839,29,44,,,,0.0000838,9,36
0.0001031,3,49,,,,0.0000855,26,36
0.0001197,40,42,,,,0.0000834,1,36
0.0001096,12,45,,,,0.0000977,34,36
8.54E-05,25,45,,,,0.0000833,1,36
0.0001263,9,46,,,,0.0000941,32,36
0.0001297,36,45,,,,0.0000892,20,36
8.68E-05,20,43,,,,0.0000843,34,36
8.56E-05,41,43,,,,0.0001118,8,36
8.43E-05,17,42,,,,0.0001276,25,36
8.39E-05,16,42,,,,0.0000841,32,36
0.0001196,34,39,,,,0.0001815,14,37
0.0005608,7,37,,,,0.0001709,30,37
0.0001337,17,36,,,,0.001103,36,37
0.0001138,10,38,,,,0.0001822,26,37
0.000133,20,38,,,,0.0001773,6,37
8.54E-05,16,35,,,,0.0000891,24,37
8.81E-05,6,34,,,,0.0001211,34,37
8.38E-05,32,33,,,,0.0001699,18,37
8.52E-05,24,32,,,,0.0001693,36,37
8.42E-05,7,36,,,,0.0001199,8,37
8.43E-05,26,35,,,,0.0003634,15,37
8.39E-05,26,35,,,,0.0001951,29,37
9.23E-05,0,31,,,,0.0000841,17,37
8.41E-05,22,30,,,,0.0000838,12,37
8.55E-05,22,28,,,,0.0000838,22,37
8.45E-05,9,29,,,,0.000084,18,37
8.44E-05,5,28,,,,0.000084,10,37
8.38E-05,25,27,,,,0.0001107,2,37
8.41E-05,24,30,,,,0.0000845,15,37
8.37E-05,9,29,,,,0.0000843,25,37
8.69E-05,17,28,,,,0.0000841,20,37
8.97E-05,11,29,,,,0.0001385,11,37
8.33E-05,4,42,,,,0.0000939,18,37
0.0001157,35,43,,,,0.0000857,9,37
8.45E-05,40,46,,,,0.0000842,18,37
8.57E-05,43,47,,,,0.000084,34,37
8.41E-05,32,46,,,,0.0000834,24,37
8.44E-05,29,45,,,,0.0000837,26,37
0.0001395,11,47,,,,0.0000912,1,37
0.0001245,42,46,,,,0.0000871,20,37
8.42E-05,0,45,,,,0.0000876,34,37
8.42E-05,1,44,,,,0.0000843,15,37
9.37E-05,10,42,,,,0.0001164,18,37
8.38E-05,31,41,,,,0.0000898,1,37
0.0001822,27,41,,,,0.00009,29,37
8.56E-05,26,40,,,,0.0000862,13,37
8.45E-05,3,39,,,,0.0000917,11,37
8.35E-05,2,36,,,,0.000087,34,37
8.48E-05,19,40,,,,0.0000914,7,37
