cas operacie,cislo na indexe,index prvku,dlzka zoznamu,,
2.45E-05,51,49,57,,
2.47E-05,81,11,56,,
3.02E-05,63,40,53,,
2.49E-05,76,51,54,,
2.43E-05,67,47,55,,
2.70E-05,54,23,57,,
2.44E-05,17,2,56,,
2.46E-05,61,33,56,,
3.05E-05,76,38,56,,
2.53E-05,74,53,57,,
2.51E-05,63,13,56,,
2.56E-05,76,39,56,,
2.59E-05,65,44,57,,
3.94E-05,56,33,56,,
2.65E-05,55,31,56,,
2.51E-05,1,43,57,,
2.54E-05,81,10,57,,
2.50E-05,15,55,57,,
2.52E-05,90,4,57,,
2.49E-05,85,10,55,,
2.51E-05,65,42,53,,
2.52E-05,64,46,53,,
3.28E-05,7,25,53,,
2.49E-05,86,36,53,,
2.46E-05,44,25,55,,
2.47E-05,7,4,54,,
2.45E-05,63,41,53,,
2.46E-05,14,12,53,,
3.32E-05,17,3,56,,
2.44E-05,57,9,56,,
2.46E-05,76,39,57,,
2.45E-05,44,25,55,,
2.45E-05,3,43,56,,
2.45E-05,66,34,54,,
2.52E-05,1,40,55,,
2.46E-05,76,37,55,,
2.46E-05,68,15,55,,
2.43E-05,81,7,55,,
2.49E-05,52,21,54,,
2.47E-05,68,14,52,,
2.44E-05,73,18,53,,
2.54E-05,14,44,52,,
2.46E-05,20,51,53,,
2.47E-05,5,55,58,,
2.49E-05,14,45,56,,
2.58E-05,73,21,55,,
2.43E-05,42,22,55,,
3.26E-05,47,15,54,,
2.59E-05,74,48,54,,
3.25E-05,62,42,54,,
3.26E-05,46,12,53,,
3.80E-05,18,17,53,,
2.98E-05,62,41,54,,
2.44E-05,7,19,53,,
3.23E-05,44,24,55,,
2.51E-05,7,25,55,,
2.73E-05,69,26,56,,
3.15E-05,55,5,56,,
3.82E-05,74,46,57,,
2.52E-05,42,20,59,,
2.53E-05,71,15,58,,
2.54E-05,49,3,58,,
2.62E-05,81,10,58,,
2.57E-05,74,46,59,,
2.57E-05,4,0,59,,
3.76E-05,1,55,59,,
2.92E-05,2,42,58,,
3.17E-05,44,52,58,,
2.54E-05,44,23,58,,
2.56E-05,18,19,61,,
2.53E-05,64,23,60,,
2.56E-05,78,7,60,,
2.50E-05,10,0,60,,
2.52E-05,64,52,60,,
2.55E-05,54,3,60,,
2.53E-05,74,19,59,,
2.48E-05,7,49,57,,
2.54E-05,17,0,57,,
3.86E-05,90,2,57,,
2.62E-05,85,34,56,,
2.50E-05,50,36,56,,
2.52E-05,54,25,55,,
2.52E-05,44,43,55,,
2.53E-05,90,0,54,,
2.52E-05,43,35,54,,
2.52E-05,62,7,53,,
2.51E-05,49,27,55,,
2.51E-05,85,33,55,,
2.52E-05,60,10,56,,
2.46E-05,48,44,56,,
2.45E-05,73,10,56,,
2.46E-05,5,51,56,,
2.46E-05,54,3,56,,
2.48E-05,49,4,53,,
2.45E-05,52,6,54,,
2.48E-05,82,50,55,,
2.43E-05,48,49,55,,
2.47E-05,7,23,55,,
2.49E-05,4,27,56,,
2.46E-05,84,44,57,,
2.46E-05,54,25,57,,
2.44E-05,89,8,57,,
2.47E-05,5,52,57,,
3.18E-05,88,46,57,,
2.52E-05,49,1,55,,
2.46E-05,18,5,55,,
2.44E-05,86,2,55,,
2.46E-05,50,37,55,,
2.45E-05,7,26,55,,
2.48E-05,45,35,57,,
2.44E-05,62,9,56,,
2.45E-05,56,18,56,,
2.45E-05,72,24,56,,
3.16E-05,65,28,56,,
2.43E-05,78,27,56,,
2.45E-05,49,2,55,,
2.50E-05,47,12,55,,
2.44E-05,50,32,55,,
2.46E-05,7,19,55,,
2.49E-05,60,5,54,,
2.46E-05,78,23,54,,
4.34E-05,44,45,53,,
2.91E-05,65,21,53,,
2.47E-05,45,35,54,,
2.48E-05,54,18,54,,
2.47E-05,44,45,53,,
2.43E-05,83,17,53,,
2.48E-05,54,39,52,,
2.44E-05,15,0,52,,
2.46E-05,41,24,52,,
2.47E-05,7,19,51,,
2.48E-05,45,35,53,,
2.45E-05,7,19,53,,
2.47E-05,41,26,53,,
2.43E-05,56,10,54,,
2.47E-05,71,45,55,,
2.46E-05,55,32,55,,
2.52E-05,4,17,54,,
2.47E-05,49,4,54,,
2.46E-05,2,42,55,,
2.46E-05,47,16,54,,
2.46E-05,55,6,52,,
2.45E-05,7,18,52,,
2.45E-05,75,22,53,,
2.45E-05,50,25,52,,
2.45E-05,5,41,52,,
2.44E-05,15,50,52,,
3.24E-05,65,18,52,,
2.43E-05,2,51,53,,
2.45E-05,44,42,54,,
2.44E-05,66,0,54,,
2.44E-05,2,35,54,,
2.43E-05,46,20,54,,
4.31E-05,11,47,53,,
3.83E-05,60,43,53,,
4.04E-05,69,14,53,,
3.61E-05,13,22,53,,
2.81E-05,6,49,54,,
2.52E-05,83,1,52,,
2.52E-05,50,25,52,,
2.52E-05,46,2,52,,
2.53E-05,8,34,54,,
2.58E-05,65,15,52,,
2.64E-05,50,26,53,,
2.54E-05,2,33,52,,
2.55E-05,76,19,51,,
2.53E-05,50,6,51,,
2.52E-05,13,20,51,,
4.37E-05,82,10,50,,
3.31E-05,82,41,50,,
2.88E-05,2,1,50,,
3.15E-05,46,18,49,,
2.53E-05,70,34,49,,
2.47E-05,50,22,49,,
3.59E-05,42,7,48,,
2.85E-05,51,36,48,,
2.57E-05,88,17,48,,
2.48E-05,78,22,47,,
2.45E-05,82,39,47,,
2.45E-05,73,31,47,,
2.47E-05,11,39,43,,
2.48E-05,7,12,43,,
2.45E-05,51,31,43,,
2.44E-05,62,25,43,,
2.49E-05,55,21,43,,
2.46E-05,54,22,43,,
2.44E-05,74,23,43,,
2.43E-05,78,18,43,,
2.43E-05,8,34,42,,
2.46E-05,62,30,42,,
2.43E-05,77,5,42,,
2.48E-05,14,0,42,,
2.43E-05,89,37,42,,
2.61E-05,70,28,42,,
2.51E-05,13,15,41,,
3.04E-05,62,29,41,,
2.52E-05,88,13,41,,
2.51E-05,58,23,40,,
2.44E-05,17,0,40,,
2.45E-05,58,22,40,,
2.46E-05,54,18,40,,
2.46E-05,62,20,39,,
2.51E-05,50,5,40,,
2.48E-05,13,0,41,,
2.77E-05,62,38,40,,
2.54E-05,7,22,40,,
2.60E-05,78,10,41,,
2.68E-05,65,11,41,,
2.48E-05,78,9,40,,
2.46E-05,41,17,41,,
2.49E-05,12,33,41,,
2.46E-05,7,22,41,,
2.53E-05,81,4,41,,
2.47E-05,13,13,42,,
2.46E-05,83,35,43,,
2.44E-05,13,2,43,,
2.44E-05,41,17,42,,
2.49E-05,78,17,46,,
2.45E-05,13,40,46,,
2.46E-05,58,26,46,,
2.49E-05,77,10,47,,
2.47E-05,83,37,48,,
2.45E-05,76,10,52,,
2.45E-05,4,47,53,,
2.46E-05,7,33,53,,
2.44E-05,8,2,52,,
2.47E-05,89,17,51,,
3.13E-05,13,6,51,,
2.48E-05,65,25,50,,
2.46E-05,55,41,51,,
2.47E-05,65,18,51,,
2.44E-05,7,5,51,,
2.46E-05,12,48,51,,
2.46E-05,64,37,50,,
2.47E-05,14,45,50,,
5.01E-05,90,10,51,,
3.49E-05,80,15,50,,
3.38E-05,64,36,49,,
2.54E-05,16,24,49,,
2.98E-05,4,46,49,,
2.45E-05,5,7,49,,
2.46E-05,7,34,49,,
2.43E-05,13,21,49,,
2.44E-05,63,15,52,,
2.43E-05,67,32,52,,
2.46E-05,88,26,52,,
3.51E-05,7,38,52,,
2.46E-05,80,9,54,,
2.45E-05,80,8,53,,
2.50E-05,83,8,52,,
2.49E-05,80,19,51,,
2.46E-05,80,44,51,,
2.44E-05,73,37,51,,
2.46E-05,3,26,51,,
2.45E-05,58,35,50,,
2.43E-05,1,1,50,,
2.47E-05,65,21,51,,
2.47E-05,62,40,51,,
2.47E-05,65,20,50,,
2.94E-05,8,40,50,,
2.48E-05,17,0,52,,
2.46E-05,65,23,51,,
2.45E-05,87,22,51,,
2.45E-05,80,30,51,,
2.44E-05,13,11,51,,
2.44E-05,7,38,50,,
2.47E-05,43,35,51,,
3.27E-05,66,4,52,,
2.45E-05,7,40,50,,
2.44E-05,67,32,49,,
2.46E-05,86,13,49,,
3.80E-05,66,5,49,,
2.44E-05,16,43,49,,
2.58E-05,78,28,49,,
2.49E-05,51,4,50,,
2.44E-05,6,40,49,,
2.43E-05,8,44,48,,
2.44E-05,48,11,48,,
2.43E-05,41,17,48,,
2.46E-05,87,18,47,,
2.45E-05,6,38,46,,
5.34E-05,6,33,49,,
2.67E-05,2,12,50,,
2.53E-05,2,38,50,,
2.50E-05,43,10,50,,
2.50E-05,83,8,50,,
2.52E-05,18,25,55,,
2.48E-05,65,17,56,,
2.44E-05,71,25,58,,
3.51E-05,14,42,56,,
3.84E-05,89,31,56,,
3.16E-05,62,9,56,,
3.08E-05,61,15,58,,
2.48E-05,76,0,55,,
2.51E-05,50,41,53,,
2.52E-05,78,33,52,,
2.54E-05,71,15,52,,
3.04E-05,67,35,52,,
2.47E-05,67,34,51,,
2.45E-05,43,5,51,,
2.46E-05,65,37,51,,
2.45E-05,78,32,51,,
2.62E-05,43,5,53,,
2.45E-05,9,10,52,,
2.46E-05,61,20,52,,
2.45E-05,11,51,54,,
2.45E-05,16,32,54,,
2.45E-05,61,22,55,,
2.44E-05,61,18,54,,
2.46E-05,67,27,53,,
2.45E-05,16,27,50,,
2.45E-05,4,48,50,,
2.46E-05,10,34,50,,
2.46E-05,43,6,50,,
2.46E-05,67,31,50,,
2.46E-05,47,16,50,,
2.55E-05,43,1,50,,
2.46E-05,14,42,50,,
2.44E-05,69,22,50,,
3.51E-05,81,38,54,,
2.60E-05,3,22,53,,
4.00E-05,77,0,51,,
2.57E-05,56,25,51,,
2.53E-05,78,12,51,,
2.52E-05,61,16,53,,
2.56E-05,80,22,52,,
2.55E-05,16,3,52,,
2.55E-05,69,23,51,,
2.57E-05,71,19,51,,
8.83E-05,67,32,52,,
2.50E-05,45,9,51,,
2.53E-05,14,40,54,,
2.55E-05,56,8,54,,
2.65E-05,64,24,51,,
2.51E-05,51,47,52,,
2.55E-05,10,49,52,,
2.53E-05,86,28,52,,
2.52E-05,78,14,53,,
3.12E-05,10,52,55,,
2.55E-05,15,18,57,,
2.56E-05,78,52,60,,
2.48E-05,49,52,61,,
2.46E-05,80,21,63,,
2.46E-05,16,2,64,,
2.47E-05,16,0,64,,
2.46E-05,17,8,64,,
2.46E-05,10,57,62,,
2.44E-05,15,19,62,,
2.46E-05,11,24,62,,
2.44E-05,79,28,61,,
2.46E-05,9,14,63,,
2.44E-05,50,43,63,,
2.44E-05,43,43,65,,
2.45E-05,9,7,65,,
2.47E-05,80,22,65,,
2.48E-05,8,1,65,,
2.44E-05,69,53,65,,
2.46E-05,86,36,65,,
2.49E-05,64,40,66,,
2.46E-05,12,0,67,,
2.44E-05,6,42,70,,
2.51E-05,70,45,72,,
2.56E-05,51,63,73,,
2.62E-05,50,18,73,,
2.53E-05,20,64,73,,
3.33E-05,55,26,73,,
2.49E-05,87,56,78,,
2.47E-05,17,14,77,,
2.44E-05,3,25,77,,
2.44E-05,11,33,75,,
5.81E-05,16,68,73,,
3.66E-05,9,27,73,,
2.72E-05,3,70,73,,
2.48E-05,71,24,71,,
2.86E-05,18,59,71,,
2.57E-05,71,3,70,,
3.41E-05,4,28,67,,
2.48E-05,14,17,68,,
2.49E-05,65,52,69,,
2.70E-05,60,18,68,,
2.46E-05,70,45,68,,
2.48E-05,45,19,67,,
2.46E-05,71,2,67,,
2.45E-05,9,20,67,,
2.78E-05,17,9,67,,
2.50E-05,13,39,68,,
3.42E-05,86,19,66,,
4.32E-05,76,60,67,,
2.56E-05,57,47,66,,
2.52E-05,9,10,63,,
2.54E-05,13,5,63,,
2.53E-05,3,0,63,,
2.51E-05,83,4,64,,
2.59E-05,13,35,64,,
3.85E-05,8,4,65,,
2.93E-05,64,30,65,,
2.45E-05,70,40,63,,
2.45E-05,7,53,63,,
2.46E-05,3,21,62,,
2.46E-05,77,45,64,,
2.46E-05,64,38,64,,
2.46E-05,77,45,64,,
2.45E-05,59,28,62,,
2.48E-05,77,52,67,,
3.16E-05,55,24,68,,
2.49E-05,83,23,68,,
2.44E-05,88,44,69,,
3.15E-05,8,67,69,,
2.44E-05,13,37,69,,
2.44E-05,89,53,69,,
2.44E-05,63,65,70,,
2.44E-05,7,55,70,,
2.48E-05,4,33,70,,
2.47E-05,41,38,69,,
2.58E-05,44,35,70,,
2.46E-05,79,30,67,,
2.47E-05,64,46,70,,
2.45E-05,60,54,67,,
2.43E-05,76,18,67,,
2.45E-05,44,33,67,,
2.43E-05,58,35,65,,
2.45E-05,57,47,66,,
2.71E-05,89,50,63,,
2.63E-05,76,57,63,,
2.44E-05,64,27,62,,
2.46E-05,9,50,64,,
2.46E-05,70,13,64,,
2.44E-05,59,26,65,,
2.45E-05,64,27,65,,
2.45E-05,65,29,63,,
2.46E-05,9,7,64,,
2.43E-05,80,32,64,,
2.61E-05,83,1,65,,
2.81E-05,8,63,65,,
2.47E-05,76,39,65,,
2.46E-05,9,25,66,,
2.56E-05,41,39,68,,
2.47E-05,18,4,66,,
2.48E-05,88,47,66,,
3.13E-05,3,24,68,,
2.51E-05,76,15,68,,
2.59E-05,88,54,68,,
2.75E-05,55,9,67,,
2.51E-05,52,13,67,,
2.47E-05,65,58,67,,
2.51E-05,72,15,67,,
2.46E-05,65,33,67,,
2.46E-05,76,61,66,,
2.45E-05,89,55,66,,
2.70E-05,10,35,65,,
2.45E-05,1,1,68,,
2.53E-05,6,2,69,,
2.50E-05,66,53,70,,
2.49E-05,61,47,70,,
2.44E-05,72,41,70,,
2.46E-05,79,33,70,,
3.08E-05,68,25,69,,
2.79E-05,79,52,71,,
3.92E-05,6,2,70,,
2.53E-05,78,63,71,,
2.45E-05,88,55,69,,
2.45E-05,4,32,69,,
2.47E-05,54,8,70,,
2.61E-05,10,34,70,,
2.47E-05,57,49,69,,
2.44E-05,82,17,69,,
2.45E-05,3,21,69,,
2.47E-05,76,18,69,,
2.46E-05,2,44,69,,
2.53E-05,54,51,67,,
4.18E-05,65,30,67,,
2.46E-05,49,19,67,,
2.54E-05,48,4,66,,
2.45E-05,52,9,66,,
2.44E-05,57,34,66,,
2.51E-05,54,54,67,,
4.25E-05,63,41,67,,
2.46E-05,3,0,70,,
2.44E-05,10,15,66,,
2.42E-05,64,36,66,,
2.45E-05,15,23,64,,
2.45E-05,63,42,65,,
2.54E-05,55,46,63,,
2.42E-05,3,20,63,,
2.44E-05,61,8,63,,
3.17E-05,64,37,64,,
2.47E-05,50,14,65,,
2.45E-05,47,52,64,,
5.04E-05,50,13,64,,
2.44E-05,78,59,64,,
2.56E-05,13,18,61,,
3.18E-05,48,9,61,,
2.47E-05,76,17,61,,
2.45E-05,88,52,62,,
2.49E-05,86,51,60,,
2.47E-05,50,12,59,,
3.17E-05,52,53,56,,
2.63E-05,77,34,56,,
2.58E-05,74,41,56,,
2.56E-05,4,35,55,,
2.46E-05,57,42,55,,
4.08E-05,54,28,54,,
2.44E-05,66,45,57,,
2.46E-05,1,8,57,,
2.45E-05,15,25,57,,
2.44E-05,52,53,56,,
2.46E-05,3,31,56,,
2.50E-05,57,51,55,,
2.50E-05,86,5,54,,
2.47E-05,83,28,55,,
3.18E-05,59,29,53,,
2.45E-05,41,18,53,,
2.42E-05,59,29,53,,
2.47E-05,52,14,53,,
2.44E-05,17,12,53,,
2.49E-05,15,27,53,,
2.55E-05,83,29,52,,
2.79E-05,68,9,53,,
2.49E-05,5,10,52,,
2.46E-05,76,21,53,,
3.00E-05,68,8,53,,
2.42E-05,5,10,53,,
2.48E-05,17,28,55,,
2.45E-05,15,25,53,,
2.46E-05,89,41,54,,
2.47E-05,86,47,54,,
2.46E-05,51,45,51,,
2.50E-05,64,47,52,,
2.46E-05,3,50,52,,
2.64E-05,57,48,52,,
3.06E-05,48,43,51,,
2.56E-05,72,13,50,,
2.52E-05,59,28,49,,
2.53E-05,72,12,49,,
2.54E-05,59,19,48,,
2.49E-05,2,7,48,,
2.51E-05,57,2,48,,
2.58E-05,5,17,47,,
2.48E-05,68,10,45,,
2.47E-05,41,12,45,,
2.45E-05,83,26,44,,
2.46E-05,68,9,45,,
2.46E-05,44,20,46,,
2.44E-05,5,6,47,,
2.46E-05,86,19,47,,
3.02E-05,9,0,47,,
2.62E-05,9,1,48,,
2.47E-05,68,4,47,,
2.57E-05,86,42,47,,
2.47E-05,20,5,46,,
2.46E-05,82,19,46,,
2.45E-05,87,24,43,,
2.43E-05,20,3,42,,
2.45E-05,2,33,44,,
2.49E-05,64,42,44,,
2.50E-05,79,5,43,,
2.48E-05,18,1,43,,
3.80E-05,56,29,45,,
2.94E-05,18,3,45,,
2.93E-05,80,38,45,,
4.77E-05,18,3,45,,
2.46E-05,61,34,44,,
2.54E-05,54,33,46,,
2.46E-05,59,29,49,,
2.46E-05,20,2,48,,
2.47E-05,84,37,52,,
2.52E-05,5,18,51,,
2.44E-05,82,29,51,,
2.42E-05,14,35,51,,
2.42E-05,56,10,52,,
2.41E-05,59,12,52,,
2.44E-05,69,32,52,,
2.43E-05,1,3,52,,
2.97E-05,47,27,52,,
2.44E-05,4,5,52,,
2.49E-05,54,39,53,,
2.46E-05,43,47,54,,
2.44E-05,70,46,52,,
2.46E-05,55,12,52,,
2.45E-05,16,23,52,,
3.19E-05,8,48,52,,
2.44E-05,16,24,52,,
2.46E-05,80,42,52,,
3.00E-05,59,21,51,,
2.47E-05,82,19,52,,
2.45E-05,77,26,52,,
2.45E-05,20,7,53,,
2.44E-05,80,9,54,,
2.45E-05,77,28,54,,
2.45E-05,88,47,54,,
2.46E-05,45,50,52,,
2.46E-05,46,3,52,,
2.44E-05,85,32,52,,
2.45E-05,70,37,51,,
2.47E-05,18,29,51,,
2.43E-05,51,46,50,,
2.45E-05,87,27,50,,
2.47E-05,58,8,50,,
2.44E-05,75,9,50,,
2.45E-05,47,24,51,,
2.45E-05,81,41,47,,
2.46E-05,66,34,46,,
2.44E-05,43,42,46,,
2.46E-05,78,39,46,,
2.48E-05,53,24,45,,
2.55E-05,18,38,45,,
2.48E-05,43,42,46,,
2.51E-05,8,45,47,,
2.48E-05,57,25,47,,
2.90E-05,50,5,46,,
2.46E-05,51,11,46,,
2.46E-05,80,2,46,,
2.45E-05,43,42,46,,
2.45E-05,13,21,46,,
2.46E-05,59,15,45,,
3.15E-05,78,37,42,,
2.43E-05,74,31,42,,
2.44E-05,80,34,41,,
2.43E-05,79,8,41,,
2.44E-05,88,38,41,,
2.46E-05,82,10,41,,
2.44E-05,5,3,38,,
2.45E-05,76,20,37,,
2.50E-05,45,27,36,,
3.34E-05,74,23,34,,
2.42E-05,51,19,33,,
2.48E-05,59,5,35,,
2.45E-05,58,3,35,,
2.46E-05,18,30,35,,
2.47E-05,51,23,35,,
2.45E-05,48,21,35,,
3.12E-05,51,23,35,,
3.00E-05,48,21,35,,
2.47E-05,80,29,33,,
2.45E-05,88,26,33,,
3.09E-05,51,20,33,,
2.56E-05,20,11,32,,
2.51E-05,79,6,31,,
2.48E-05,18,29,31,,
2.47E-05,77,8,31,,
2.50E-05,82,4,31,,
2.48E-05,59,15,31,,
2.44E-05,82,9,31,,
2.45E-05,18,29,31,,
2.45E-05,82,4,31,,
2.46E-05,87,12,32,,
2.43E-05,58,3,32,,
2.46E-05,80,29,33,,
2.45E-05,79,7,33,,
2.49E-05,13,12,35,,
2.47E-05,10,16,37,,
2.45E-05,10,16,36,,
2.45E-05,19,7,36,,
2.43E-05,18,33,36,,
2.47E-05,77,31,35,,
2.47E-05,88,29,35,,
2.43E-05,77,30,34,,
2.61E-05,87,12,31,,
2.56E-05,51,21,29,,
2.43E-05,87,10,28,,
3.13E-05,50,15,28,,
2.48E-05,87,9,28,,
2.45E-05,14,24,29,,
2.44E-05,77,5,26,,
2.44E-05,11,16,26,,
2.46E-05,50,12,26,,
2.56E-05,51,17,24,,
2.54E-05,87,4,20,,
2.55E-05,45,7,20,,
2.53E-05,54,9,19,,
2.56E-05,50,7,19,,
2.54E-05,53,11,18,,
2.55E-05,50,7,18,,
2.57E-05,11,9,19,,
2.55E-05,71,4,19,,
3.93E-05,59,13,23,,
3.43E-05,14,13,23,,
3.79E-05,14,13,22,,
2.58E-05,87,17,22,,
2.65E-05,77,4,22,,
3.26E-05,46,6,22,,
2.60E-05,48,13,22,,
2.86E-05,72,1,23,,
2.45E-05,45,14,25,,
2.42E-05,77,6,25,,
2.44E-05,87,20,25,,
2.62E-05,47,5,26,,
2.50E-05,53,6,27,,
2.46E-05,19,1,27,,
2.55E-05,1,26,28,,
3.09E-05,54,18,29,,
3.90E-05,11,20,29,,
2.44E-05,46,12,28,,
2.45E-05,1,26,28,,
2.44E-05,20,10,27,,
2.45E-05,60,8,27,,
2.45E-05,50,21,27,,
2.42E-05,1,25,27,,
2.43E-05,41,8,26,,
3.13E-05,54,15,25,,
2.50E-05,2,0,25,,
2.48E-05,50,24,26,,
2.43E-05,77,8,29,,
2.51E-05,55,0,27,,
2.49E-05,54,17,28,,
2.44E-05,72,5,28,,
2.46E-05,53,20,27,,
2.45E-05,67,14,27,,
2.44E-05,50,15,27,,
2.45E-05,50,14,26,,
2.46E-05,79,12,26,,
2.43E-05,79,12,26,,
2.45E-05,72,4,26,,
2.45E-05,67,14,27,,
2.46E-05,51,16,27,,
2.44E-05,4,0,25,,
2.61E-05,4,0,25,,
2.57E-05,50,19,24,,
2.75E-05,54,16,24,,
2.46E-05,54,16,23,,
2.46E-05,82,11,25,,
2.43E-05,52,23,27,,
2.45E-05,52,23,28,,
2.44E-05,70,23,25,,
2.45E-05,75,8,25,,
2.46E-05,81,12,26,,
2.59E-05,5,21,26,,
2.48E-05,51,10,25,,
2.47E-05,75,7,24,,
2.47E-05,3,16,24,,
2.62E-05,72,19,29,,
2.47E-05,12,9,31,,
2.47E-05,59,24,32,,
2.47E-05,79,17,33,,
2.45E-05,18,20,34,,
2.45E-05,80,27,34,,
2.44E-05,78,14,33,,
2.42E-05,12,30,33,,
2.47E-05,70,21,33,,
2.47E-05,12,9,33,,
2.47E-05,12,0,33,,
2.45E-05,86,6,28,,
2.47E-05,46,4,29,,
2.43E-05,76,14,30,,
2.95E-05,89,1,31,,
2.44E-05,49,10,32,,
2.48E-05,67,8,32,,
2.47E-05,87,4,28,,
2.47E-05,42,1,29,,
2.47E-05,81,4,30,,
2.47E-05,60,15,30,,
2.46E-05,3,22,30,,
2.45E-05,88,18,27,,
2.45E-05,8,24,27,,
4.07E-05,76,12,27,,
2.64E-05,63,11,27,,
2.49E-05,6,0,27,,
2.57E-05,49,9,26,,
2.56E-05,19,6,26,,
2.56E-05,88,17,27,,
2.55E-05,52,5,31,,
2.77E-05,50,11,31,,
3.02E-05,70,2,31,,
2.54E-05,10,24,31,,
3.15E-05,68,19,31,,
2.49E-05,57,23,31,,
2.44E-05,4,22,33,,
2.48E-05,48,17,33,,
2.43E-05,59,27,32,,
2.45E-05,88,21,31,,
2.45E-05,57,28,34,,
2.43E-05,85,16,34,,
2.45E-05,12,18,34,,
2.44E-05,4,3,34,,
2.43E-05,9,2,35,,
2.44E-05,59,29,34,,
2.43E-05,52,9,35,,
2.46E-05,85,16,36,,
2.43E-05,89,26,36,,
2.47E-05,45,16,36,,
5.29E-05,76,21,37,,
2.45E-05,2,34,38,,
2.44E-05,2,31,38,,
2.45E-05,17,32,40,,
4.10E-05,80,30,40,,
2.49E-05,46,22,39,,
2.47E-05,11,1,39,,
2.47E-05,76,19,38,,
4.55E-05,11,1,34,,
3.78E-05,2,0,34,,
2.43E-05,72,6,33,,
2.46E-05,12,29,34,,
2.47E-05,68,20,35,,
2.47E-05,67,11,35,,
2.44E-05,84,5,34,,
2.44E-05,2,30,32,,
4.34E-05,69,22,33,,
4.41E-05,1,3,33,,
3.01E-05,1,3,33,,
2.63E-05,42,28,30,,
2.59E-05,84,2,30,,
2.58E-05,89,21,29,,
2.50E-05,54,18,29,,
2.55E-05,89,21,29,,
2.52E-05,77,10,29,,
2.54E-05,77,8,27,,
2.51E-05,64,25,27,,
2.54E-05,73,11,28,,
2.59E-05,15,0,28,,
2.59E-05,68,18,29,,
2.52E-05,54,19,29,,
2.50E-05,58,19,27,,
2.50E-05,73,11,26,,
2.53E-05,77,10,28,,
2.51E-05,53,24,29,,
2.56E-05,57,17,31,,
2.55E-05,18,2,30,,
2.54E-05,7,21,30,,
2.55E-05,68,18,31,,
2.53E-05,57,16,31,,
2.47E-05,50,14,29,,
2.44E-05,85,18,31,,
2.45E-05,8,2,31,,
2.46E-05,50,18,32,,
2.44E-05,5,1,32,,
2.42E-05,1,7,28,,
2.44E-05,68,19,28,,
2.44E-05,77,20,28,,
2.43E-05,57,16,27,,
2.44E-05,79,3,26,,
2.78E-05,79,2,23,,
2.46E-05,87,7,20,,
2.45E-05,18,0,20,,
2.45E-05,88,6,20,,
2.43E-05,80,4,20,,
2.43E-05,45,12,20,,
2.44E-05,75,9,20,,
2.46E-05,1,17,20,,
2.43E-05,85,14,20,,
2.68E-05,53,11,22,,
2.56E-05,68,4,22,,
2.47E-05,1,6,22,,
2.44E-05,68,4,22,,
2.44E-05,57,17,23,,
2.47E-05,87,9,23,,
2.48E-05,18,0,23,,
2.47E-05,83,11,22,,
2.45E-05,62,19,22,,
2.46E-05,79,1,21,,
3.08E-05,1,11,21,,
2.47E-05,2,12,20,,
2.68E-05,45,12,17,,
2.63E-05,86,3,17,,
2.55E-05,87,5,17,,
3.31E-05,41,9,17,,
2.54E-05,18,10,17,,
2.54E-05,87,4,17,,
2.54E-05,87,4,14,,
2.53E-05,89,7,14,,
2.57E-05,41,6,10,,
2.55E-05,42,0,10,,
2.55E-05,45,8,10,,
2.52E-05,88,2,9,,
2.53E-05,83,4,9,,
4.61E-05,86,2,6,,
2.53E-05,83,1,4,,
2.54E-05,89,0,3,,
2.54E-05,89,0,3,,
2.54E-05,61,0,2,,
2.58E-05,41,1,3,,
2.54E-05,41,1,3,,
2.56E-05,7,0,3,,
2.55E-05,58,0,1,,
2.56E-05,58,1,3,,
2.53E-05,10,1,3,,
2.51E-05,10,1,3,,
2.56E-05,7,0,2,,
3.08E-05,63,0,5,,
2.90E-05,69,1,6,,
3.09E-05,2,2,6,,
2.55E-05,12,3,5,,
2.52E-05,69,0,6,,
2.55E-05,9,4,6,,
2.56E-05,69,0,7,,
2.52E-05,76,5,7,,
3.32E-05,13,0,9,,
2.54E-05,1,5,9,,
2.52E-05,69,1,9,,
2.56E-05,69,5,9,,
2.54E-05,69,5,9,,
2.56E-05,12,4,9,,
2.46E-05,18,9,11,,
2.46E-05,69,1,11,,
2.56E-05,13,8,12,,
2.46E-05,12,5,10,,
2.45E-05,54,3,10,,
2.48E-05,76,8,10,,
2.55E-05,69,1,9,,
2.54E-05,13,7,9,,
2.46E-05,54,5,11,,
2.44E-05,6,0,12,,
2.46E-05,18,5,12,,
2.44E-05,69,2,11,,
2.43E-05,54,5,11,,
2.44E-05,12,5,11,,
2.44E-05,18,2,11,,
2.45E-05,70,1,11,,
5.34E-05,76,10,13,,
2.45E-05,49,10,13,,
2.52E-05,68,3,13,,
3.56E-05,68,3,13,,
5.40E-05,18,2,13,,
3.72E-05,60,4,11,,
2.56E-05,70,1,10,,
2.54E-05,12,4,7,,
2.52E-05,11,2,7,,
2.55E-05,12,4,7,,
2.54E-05,77,5,7,,
2.53E-05,11,2,7,,
2.50E-05,62,0,7,,
2.52E-05,59,0,5,,
2.57E-05,87,2,5,,
2.55E-05,59,1,4,,
3.62E-05,67,0,2,,
2.56E-05,45,1,3,,
2.58E-05,87,0,2,,
2.56E-05,87,0,2,,
2.56E-05,54,0,5,,
0.0001231,63,0,5,,
5.06E-05,65,3,5,,
0.0001442,41,3,6,,
