cas operacie,vlozene cislo,index prvku,dlzka zoznamu,,
0.000179,7,7,19,,
0.0003439,14,14,18,,
0.0003082,9,9,17,,
4.50E-05,1,1,17,,
0.0002628,10,10,17,,
0.0001721,3,3,17,,
0.0002958,11,11,15,,
6.72E-05,2,2,15,,
6.74E-05,2,2,15,,
0.0004708,12,12,14,,
8.83E-05,2,2,17,,
0.0001861,5,5,18,,
0.0003039,8,8,20,,
0.0004986,13,13,22,,
3.15E-05,0,0,22,,
0.0002626,7,7,22,,
0.0002618,7,7,23,,
0.0005143,11,11,22,,
5.55E-05,1,1,21,,
6.81E-05,1,1,21,,
0.0001641,4,4,25,,
0.0012795,24,24,26,,
0.00084,16,16,26,,
0.0005044,16,16,26,,
0.0007175,22,22,23,,
0.0003478,9,9,21,,
3.47E-05,0,0,21,,
0.0005809,14,14,19,,
0.0005669,17,17,19,,
0.0003134,9,9,18,,
0.0005162,15,15,16,,
0.0004832,14,14,16,,
0.0006996,18,18,19,,
0.000365,10,10,19,,
0.000211,5,5,18,,
3.28E-05,0,0,18,,
0.0003737,16,16,17,,
4.49E-05,1,1,20,,
0.0003519,15,15,21,,
0.0006496,19,19,22,,
0.0001784,7,7,23,,
4.50E-05,1,1,19,,
0.0004589,14,14,23,,
0.0001265,3,3,19,,
0.0003159,9,9,19,,
0.0003384,9,9,19,,
0.0001806,7,7,18,,
0.0001845,7,7,20,,
0.0003106,13,13,20,,
6.78E-05,2,2,20,,
2.28E-05,0,0,20,,
0.0003383,14,14,19,,
0.0004873,21,21,22,,
0.000307,13,13,22,,
0.0002038,8,8,20,,
0.000424,18,18,19,,
0.0002186,6,6,19,,
0.0004014,17,17,19,,
2.29E-05,0,0,18,,
0.0005241,14,14,16,,
0.0001328,5,5,15,,
3.30E-05,0,0,9,,
4.48E-05,1,1,15,,
0.0002203,9,9,15,,
0.0001984,8,8,15,,
0.0002319,7,7,14,,
0.0001757,7,7,9,,
8.80E-05,3,3,9,,
0.0001115,4,4,10,,
0.0003158,7,7,10,,
0.0001236,3,3,11,,
0.0001765,7,7,10,,
0.0001805,7,7,10,,
2.27E-05,0,0,8,,
2.32E-05,0,0,11,,
8.91E-05,3,3,10,,
2.92E-05,0,0,7,,
4.56E-05,1,1,8,,
0.0001118,4,4,8,,
4.43E-05,1,1,7,,
4.48E-05,1,1,2,,
2.36E-05,0,0,1,,
2.28E-05,0,0,1,,
6.01E-05,1,1,2,,
2.29E-05,0,0,1,,
4.52E-05,1,1,4,,
6.70E-05,2,2,3,,
7.48E-05,2,2,4,,
6.81E-05,2,2,6,,
0.000111,4,4,7,,
0.0001335,5,5,8,,
0.0001339,5,5,8,,
4.50E-05,1,1,8,,
0.0001778,7,7,8,,
0.0001329,5,5,8,,
0.0001565,6,6,7,,
2.32E-05,0,0,11,,
9.00E-05,3,3,10,,
6.18E-05,1,1,9,,
6.76E-05,2,2,10,,
0.0001988,8,8,10,,
8.87E-05,3,3,10,,
2.25E-05,0,0,10,,
0.0001327,5,5,9,,
8.89E-05,3,3,9,,
0.0001351,5,5,11,,
0.00023,9,9,10,,
8.95E-05,3,3,11,,
0.0001399,5,5,10,,
4.51E-05,1,1,9,,
0.0002217,8,8,12,,
4.47E-05,1,1,12,,
0.0002211,9,9,12,,
6.73E-05,2,2,13,,
4.47E-05,1,1,9,,
8.94E-05,3,3,8,,
0.0001782,7,7,13,,
0.0002894,12,12,14,,
0.000201,8,8,14,,
0.0001116,4,4,14,,
4.53E-05,1,1,14,,
0.0002664,11,11,15,,
0.0002216,9,9,13,,
0.0001801,7,7,15,,
