cas operacie,index prvku,dlzka zoznamu,,,,,,
2.47E-05,42,42,,,,0.0000257,51,51
2.47E-05,41,41,,,,0.0000246,51,51
3.22E-05,40,40,,,,0.0000313,51,51
2.61E-05,38,38,,,,0.0000288,51,51
6.02E-05,38,38,,,,0.0000247,51,51
4.03E-05,37,37,,,,0.0000257,51,51
2.50E-05,39,39,,,,0.0000249,51,51
4.21E-05,39,39,,,,0.0000248,51,51
2.58E-05,39,39,,,,0.0000246,51,51
3.16E-05,38,38,,,,0.0000248,51,51
2.50E-05,37,37,,,,0.0000247,51,51
2.62E-05,34,34,,,,0.0000246,51,51
2.48E-05,39,39,,,,0.0000246,51,51
9.95E-05,38,38,,,,0.0000248,51,51
2.62E-05,37,37,,,,0.0000252,51,51
2.59E-05,36,36,,,,0.0000562,51,51
2.60E-05,36,36,,,,0.0000247,51,51
2.63E-05,34,34,,,,0.0000247,51,51
2.62E-05,28,28,,,,0.0000248,51,51
2.69E-05,28,28,,,,0.0000248,51,51
2.56E-05,27,27,,,,0.0000248,51,51
2.59E-05,24,24,,,,0.0000251,51,51
2.62E-05,23,23,,,,0.0000478,51,51
2.61E-05,24,24,,,,0.0000259,51,51
2.55E-05,23,23,,,,0.0000355,51,51
2.61E-05,27,27,,,,0.0000256,51,51
2.46E-05,27,27,,,,0.0000258,51,51
4.46E-05,26,26,,,,0.0000255,51,51
2.49E-05,27,27,,,,0.0000257,51,51
2.78E-05,22,22,,,,0.0000248,51,51
2.51E-05,20,20,,,,0.0000251,51,51
2.64E-05,17,17,,,,0.0000246,51,51
2.45E-05,17,17,,,,0.0000264,51,51
2.44E-05,16,16,,,,0.0000319,51,51
2.59E-05,14,14,,,,0.00004,51,51
3.84E-05,13,13,,,,0.0001457,52,52
2.43E-05,9,9,,,,0.0000282,52,52
2.47E-05,5,5,,,,0.0000322,52,52
2.47E-05,2,2,,,,0.0000369,52,52
2.48E-05,2,2,,,,0.0000286,52,52
0.000202,2,2,,,,0.0000247,52,52
2.57E-05,3,3,,,,0.0000253,52,52
2.48E-05,2,2,,,,0.0000248,52,52
2.47E-05,2,2,,,,0.0000248,52,52
2.50E-05,1,1,,,,0.0000244,52,52
2.94E-05,1,1,,,,0.0000259,52,52
2.46E-05,2,2,,,,0.0000258,52,52
2.46E-05,1,1,,,,0.0000255,52,52
2.47E-05,3,3,,,,0.0000246,52,52
2.47E-05,3,3,,,,0.0000251,52,52
3.15E-05,4,4,,,,0.0000247,52,52
2.48E-05,3,3,,,,0.0000258,52,52
2.51E-05,4,4,,,,0.0000255,52,52
2.50E-05,3,3,,,,0.0000324,52,52
2.46E-05,0,0,,,,0.0000266,52,52
2.55E-05,1,1,,,,0.0000249,52,52
2.62E-05,0,0,,,,0.0000254,52,52
2.48E-05,3,3,,,,0.0000311,52,52
2.46E-05,2,2,,,,0.0000247,52,52
2.45E-05,2,2,,,,0.0000249,52,52
2.70E-05,0,0,,,,0.000026,52,52
2.48E-05,2,2,,,,0.0000255,52,52
2.46E-05,2,2,,,,0.0000259,52,52
2.46E-05,6,6,,,,0.000032,52,52
2.49E-05,5,5,,,,0.0000248,52,52
2.48E-05,2,2,,,,0.000025,52,52
2.63E-05,1,1,,,,0.0000259,52,52
3.08E-05,2,2,,,,0.0000257,52,52
2.46E-05,7,7,,,,0.0000317,52,52
2.51E-05,5,5,,,,0.000026,52,52
2.47E-05,5,5,,,,0.0000248,52,52
2.44E-05,3,3,,,,0.0000252,52,52
4.29E-05,2,2,,,,0.0000245,52,52
2.83E-05,1,1,,,,0.0000265,52,52
0.0001026,0,0,,,,0.0000663,52,52
2.50E-05,1,1,,,,0.0000339,52,52
2.61E-05,6,6,,,,0.0000396,52,52
2.97E-05,4,4,,,,0.0000323,52,52
2.52E-05,7,7,,,,0.0000328,52,52
2.48E-05,4,4,,,,0.0000256,52,52
2.48E-05,5,5,,,,0.0000259,52,52
2.48E-05,5,5,,,,0.0000247,52,52
2.47E-05,8,8,,,,0.0000248,52,52
2.49E-05,8,8,,,,0.0000249,52,52
2.46E-05,7,7,,,,0.000026,52,52
2.54E-05,12,12,,,,0.0000246,52,52
2.47E-05,17,17,,,,0.0000249,52,52
2.47E-05,16,16,,,,0.0000247,52,52
2.49E-05,18,18,,,,0.0000264,52,52
2.47E-05,17,17,,,,0.0000259,52,52
2.55E-05,15,15,,,,0.0000313,52,52
2.46E-05,12,12,,,,0.0000263,52,52
2.48E-05,11,11,,,,0.0000359,52,52
2.46E-05,10,10,,,,0.0000257,52,52
2.49E-05,9,9,,,,0.0000256,52,52
2.45E-05,8,8,,,,0.0000247,52,52
2.44E-05,6,6,,,,0.0000248,52,52
2.52E-05,2,2,,,,0.0000245,52,52
2.46E-05,0,0,,,,0.000027,52,52
2.53E-05,1,1,,,,0.0000247,52,52
2.45E-05,0,0,,,,0.0000249,52,52
2.51E-05,1,1,,,,0.0000257,52,52
2.46E-05,1,1,,,,0.0000288,53,53
2.53E-05,1,1,,,,0.0000332,53,53
2.47E-05,2,2,,,,0.0000312,53,53
2.47E-05,3,3,,,,0.0000279,53,53
2.47E-05,4,4,,,,0.0000296,53,53
2.46E-05,3,3,,,,0.0000328,53,53
2.49E-05,3,3,,,,0.0000255,53,53
2.47E-05,1,1,,,,0.0000246,53,53
2.48E-05,1,1,,,,0.0000405,53,53
2.47E-05,0,0,,,,0.0000249,53,53
2.46E-05,1,1,,,,0.0000247,53,53
2.55E-05,3,3,,,,0.0000254,53,53
2.45E-05,1,1,,,,0.0000301,53,53
2.47E-05,4,4,,,,0.000025,53,53
2.47E-05,5,5,,,,0.0000249,53,53
2.60E-05,6,6,,,,0.0000431,53,53
2.62E-05,5,5,,,,0.0000257,53,53
2.45E-05,4,4,,,,0.0000253,53,53
2.46E-05,9,9,,,,0.0000296,53,53
3.15E-05,7,7,,,,0.000026,53,53
2.48E-05,3,3,,,,0.0000352,53,53
2.48E-05,10,10,,,,0.0000276,53,53
2.46E-05,8,8,,,,0.0000288,53,53
2.62E-05,6,6,,,,0.0000244,53,53
2.55E-05,6,6,,,,0.0000246,53,53
2.46E-05,3,3,,,,0.0000256,53,53
2.45E-05,7,7,,,,0.0000246,53,53
2.50E-05,9,9,,,,0.0000247,53,53
2.46E-05,8,8,,,,0.000035,53,53
2.45E-05,5,5,,,,0.0000247,53,53
2.50E-05,5,5,,,,0.0000396,53,53
2.64E-05,4,4,,,,0.0000384,53,53
2.79E-05,1,1,,,,0.0000376,53,53
2.49E-05,1,1,,,,0.0000291,53,53
2.57E-05,2,2,,,,0.0000247,53,53
2.45E-05,1,1,,,,0.0000258,53,53
2.69E-05,1,1,,,,0.0001397,53,53
2.46E-05,2,2,,,,0.0000256,53,53
2.62E-05,3,3,,,,0.0000258,53,53
2.68E-05,2,2,,,,0.000025,53,53
5.21E-05,0,0,,,,0.0000259,53,53
2.46E-05,2,2,,,,0.0000327,53,53
2.45E-05,0,0,,,,0.0000246,53,53
2.60E-05,10,10,,,,0.0000245,53,53
2.68E-05,9,9,,,,0.0000246,53,53
2.48E-05,8,8,,,,0.0000246,53,53
2.50E-05,9,9,,,,0.0000247,53,53
2.86E-05,8,8,,,,0.0000252,53,53
2.49E-05,9,9,,,,0.0000265,53,53
2.48E-05,8,8,,,,0.0000373,53,53
2.45E-05,7,7,,,,0.0000258,53,53
2.76E-05,14,14,,,,0.0000247,53,53
2.73E-05,13,13,,,,0.0000429,53,53
2.48E-05,18,18,,,,0.0000246,53,53
2.51E-05,16,16,,,,0.0000249,53,53
2.50E-05,24,24,,,,0.0000249,53,53
2.61E-05,22,22,,,,0.0000273,53,53
2.49E-05,23,23,,,,0.0000256,53,53
2.44E-05,26,26,,,,0.0000306,54,54
2.46E-05,27,27,,,,0.0000365,54,54
2.54E-05,28,28,,,,0.0000345,54,54
2.50E-05,27,27,,,,0.0000256,54,54
2.47E-05,25,25,,,,0.0000248,54,54
2.47E-05,25,25,,,,0.0000245,54,54
2.53E-05,26,26,,,,0.0000331,54,54
2.45E-05,25,25,,,,0.0000246,54,54
2.45E-05,24,24,,,,0.0000247,54,54
2.50E-05,23,23,,,,0.0000265,54,54
2.44E-05,22,22,,,,0.0000246,54,54
2.68E-05,21,21,,,,0.000027,54,54
3.03E-05,22,22,,,,0.0000255,54,54
2.46E-05,25,25,,,,0.0000246,54,54
2.52E-05,25,25,,,,0.0000249,54,54
2.46E-05,25,25,,,,0.0000252,54,54
2.66E-05,24,24,,,,0.0000246,54,54
3.82E-05,23,23,,,,0.0000352,54,54
2.46E-05,23,23,,,,0.0000247,54,54
3.25E-05,26,26,,,,0.0000246,54,54
0.0002419,27,27,,,,0.000025,54,54
2.57E-05,27,27,,,,0.0000247,54,54
2.61E-05,30,30,,,,0.0000247,54,54
2.60E-05,29,29,,,,0.0000245,54,54
2.57E-05,29,29,,,,0.0000249,54,54
2.57E-05,28,28,,,,0.0000257,54,54
2.60E-05,27,27,,,,0.0000257,54,54
2.59E-05,27,27,,,,0.0000246,54,54
4.49E-05,24,24,,,,0.0000246,54,54
3.69E-05,22,22,,,,0.0000244,54,54
3.73E-05,21,21,,,,0.0000244,54,54
3.65E-05,21,21,,,,0.000131,54,54
3.19E-05,20,20,,,,0.0000244,54,54
3.73E-05,22,22,,,,0.0000262,54,54
3.60E-05,21,21,,,,0.0000262,54,54
2.57E-05,17,17,,,,0.0000248,54,54
2.56E-05,16,16,,,,0.0000278,54,54
2.55E-05,18,18,,,,0.0000308,54,54
2.58E-05,18,18,,,,0.0000246,54,54
2.65E-05,14,14,,,,0.0000253,54,54
2.52E-05,12,12,,,,0.0000247,54,54
2.48E-05,13,13,,,,0.0000247,54,54
2.47E-05,12,12,,,,0.0000272,54,54
2.95E-05,12,12,,,,0.0000247,54,54
2.51E-05,12,12,,,,0.0000372,54,54
2.46E-05,13,13,,,,0.0000425,54,54
2.51E-05,16,16,,,,0.0001028,54,54
2.48E-05,17,17,,,,0.0000266,54,54
2.48E-05,15,15,,,,0.0000405,54,54
2.59E-05,26,26,,,,0.000026,54,54
2.58E-05,26,26,,,,0.0000246,54,54
4.56E-05,26,26,,,,0.0000246,54,54
2.45E-05,31,31,,,,0.0000247,54,54
2.50E-05,28,28,,,,0.0000247,54,54
2.51E-05,34,34,,,,0.000039,54,54
2.50E-05,35,35,,,,0.0000283,55,55
2.46E-05,35,35,,,,0.0000286,55,55
2.58E-05,37,37,,,,0.0000248,55,55
2.60E-05,35,35,,,,0.0000265,55,55
2.54E-05,33,33,,,,0.0000247,55,55
3.33E-05,35,35,,,,0.000028,55,55
2.49E-05,36,36,,,,0.0000246,55,55
2.45E-05,35,35,,,,0.0000246,55,55
2.46E-05,40,40,,,,0.0000255,55,55
2.47E-05,39,39,,,,0.0000253,55,55
2.59E-05,41,41,,,,0.0000319,55,55
2.47E-05,44,44,,,,0.000025,55,55
2.47E-05,42,42,,,,0.0000249,55,55
2.47E-05,44,44,,,,0.000025,55,55
2.47E-05,43,43,,,,0.0000249,55,55
2.49E-05,38,38,,,,0.000025,55,55
2.48E-05,39,39,,,,0.000025,55,55
2.60E-05,39,39,,,,0.0000249,55,55
2.47E-05,40,40,,,,0.0000303,55,55
2.48E-05,42,42,,,,0.000025,55,55
2.46E-05,40,40,,,,0.0000308,55,55
2.98E-05,40,40,,,,0.0000259,55,55
2.49E-05,39,39,,,,0.0000255,55,55
4.54E-05,44,44,,,,0.000042,55,55
2.87E-05,44,44,,,,0.0000248,55,55
2.48E-05,44,44,,,,0.0000257,55,55
3.23E-05,43,43,,,,0.0000257,55,55
2.56E-05,43,43,,,,0.0000272,55,55
2.53E-05,43,43,,,,0.000025,55,55
2.47E-05,45,45,,,,0.0000259,55,55
3.23E-05,45,45,,,,0.0000261,55,55
2.66E-05,48,48,,,,0.000029,55,55
2.48E-05,52,52,,,,0.0000325,55,55
2.47E-05,51,51,,,,0.0000261,55,55
2.53E-05,48,48,,,,0.0000259,55,55
2.47E-05,50,50,,,,0.0000255,55,55
2.48E-05,50,50,,,,0.0000249,55,55
2.46E-05,50,50,,,,0.0000312,55,55
2.48E-05,50,50,,,,0.0000251,55,55
2.61E-05,50,50,,,,0.0000351,55,55
2.62E-05,49,49,,,,0.0000258,55,55
2.46E-05,51,51,,,,0.0000255,55,55
2.47E-05,50,50,,,,0.0000247,55,55
3.27E-05,48,48,,,,0.0000253,55,55
2.48E-05,47,47,,,,0.0000248,55,55
2.51E-05,46,46,,,,0.0000252,55,55
2.48E-05,43,43,,,,0.0000247,55,55
2.68E-05,42,42,,,,0.0000257,55,55
2.48E-05,41,41,,,,0.0000404,55,55
2.50E-05,41,41,,,,0.0000256,55,55
3.63E-05,38,38,,,,0.0000257,55,55
5.44E-05,37,37,,,,0.0000423,55,55
4.77E-05,35,35,,,,0.0000249,55,55
2.46E-05,34,34,,,,0.0000249,55,55
2.46E-05,33,33,,,,0.0000247,55,55
2.48E-05,32,32,,,,0.0000284,56,56
2.63E-05,32,32,,,,0.0000248,56,56
2.48E-05,36,36,,,,0.0000302,56,56
2.49E-05,33,33,,,,0.0000251,56,56
2.47E-05,34,34,,,,0.0000324,56,56
2.48E-05,37,37,,,,0.0000339,56,56
2.48E-05,37,37,,,,0.0000377,56,56
2.47E-05,38,38,,,,0.0000249,56,56
2.47E-05,39,39,,,,0.0000245,56,56
2.48E-05,37,37,,,,0.0000248,56,56
2.47E-05,35,35,,,,0.0000249,56,56
2.79E-05,35,35,,,,0.0000249,56,56
2.48E-05,34,34,,,,0.0000247,56,56
2.46E-05,33,33,,,,0.0000312,56,56
2.47E-05,32,32,,,,0.000025,56,56
2.48E-05,34,34,,,,0.0000248,56,56
2.48E-05,36,36,,,,0.0000264,56,56
2.47E-05,35,35,,,,0.0000244,56,56
2.51E-05,36,36,,,,0.0000248,56,56
3.00E-05,36,36,,,,0.0000248,56,56
2.52E-05,35,35,,,,0.0000257,56,56
2.46E-05,35,35,,,,0.0000247,56,56
2.50E-05,36,36,,,,0.0000252,56,56
2.48E-05,34,34,,,,0.0000244,56,56
2.47E-05,33,33,,,,0.0000247,56,56
2.45E-05,34,34,,,,0.0000383,56,56
2.44E-05,36,36,,,,0.0000247,56,56
2.46E-05,35,35,,,,0.0000247,56,56
2.47E-05,33,33,,,,0.0000251,56,56
2.47E-05,29,29,,,,0.0000251,56,56
2.44E-05,28,28,,,,0.0000284,56,56
2.50E-05,22,22,,,,0.0000266,56,56
2.73E-05,21,21,,,,0.000025,56,56
2.46E-05,24,24,,,,0.000027,56,56
2.52E-05,23,23,,,,0.0000376,56,56
2.57E-05,26,26,,,,0.0000271,56,56
2.54E-05,30,30,,,,0.0000378,56,56
2.53E-05,38,38,,,,0.0000387,56,56
2.85E-05,39,39,,,,0.0000264,56,56
2.48E-05,40,40,,,,0.0000262,56,56
2.48E-05,38,38,,,,0.0000259,56,56
2.48E-05,37,37,,,,0.0000259,56,56
2.55E-05,36,36,,,,0.0000245,56,56
2.51E-05,35,35,,,,0.0000247,56,56
2.65E-05,34,34,,,,0.000025,56,56
2.48E-05,32,32,,,,0.0000311,57,57
2.46E-05,32,32,,,,0.0000246,57,57
2.46E-05,31,31,,,,0.0000255,57,57
2.57E-05,30,30,,,,0.0000252,57,57
2.46E-05,28,28,,,,0.0000318,57,57
2.48E-05,27,27,,,,0.0000262,57,57
2.47E-05,26,26,,,,0.0000261,57,57
2.49E-05,24,24,,,,0.0000258,57,57
2.51E-05,25,25,,,,0.0000256,57,57
2.49E-05,26,26,,,,0.0000256,57,57
2.47E-05,23,23,,,,0.0000251,57,57
5.24E-05,28,28,,,,0.0000246,57,57
2.48E-05,28,28,,,,0.0000258,57,57
2.46E-05,30,30,,,,0.0000248,57,57
2.46E-05,31,31,,,,0.0000505,57,57
2.52E-05,30,30,,,,0.000028,57,57
2.49E-05,32,32,,,,0.0000258,57,57
2.46E-05,35,35,,,,0.000026,57,57
2.50E-05,39,39,,,,0.0000248,57,57
2.48E-05,39,39,,,,0.000026,57,57
2.46E-05,37,37,,,,0.000025,57,57
2.94E-05,37,37,,,,0.0000244,57,57
3.40E-05,42,42,,,,0.0000247,57,57
3.55E-05,41,41,,,,0.0000328,57,57
3.18E-05,40,40,,,,0.0000253,57,57
3.71E-05,40,40,,,,0.0000248,57,57
2.48E-05,40,40,,,,0.0000304,57,57
2.63E-05,37,37,,,,0.0000323,57,57
3.66E-05,35,35,,,,0.0000253,57,57
2.50E-05,36,36,,,,0.0000258,57,57
2.45E-05,36,36,,,,0.0000243,57,57
2.50E-05,37,37,,,,0.0000326,57,57
2.46E-05,36,36,,,,0.0000687,57,57
2.58E-05,37,37,,,,0.0000252,57,57
3.68E-05,36,36,,,,0.0000258,57,57
2.45E-05,38,38,,,,0.0000248,57,57
2.53E-05,34,34,,,,0.0000247,57,57
2.53E-05,37,37,,,,0.000025,57,57
2.56E-05,39,39,,,,0.0000261,57,57
2.86E-05,38,38,,,,0.000026,57,57
2.45E-05,37,37,,,,0.0000424,57,57
2.47E-05,40,40,,,,0.0000258,57,57
2.73E-05,39,39,,,,0.0000258,57,57
2.59E-05,43,43,,,,0.000026,57,57
2.57E-05,44,44,,,,0.0000249,57,57
2.59E-05,43,43,,,,0.0000245,57,57
2.62E-05,42,42,,,,0.0000246,57,57
2.94E-05,39,39,,,,0.0000251,57,57
2.60E-05,39,39,,,,0.0000337,57,57
2.61E-05,38,38,,,,0.0000289,57,57
2.63E-05,38,38,,,,0.0000246,58,58
2.64E-05,38,38,,,,0.0000247,58,58
3.72E-05,36,36,,,,0.0000248,58,58
2.48E-05,35,35,,,,0.0000296,58,58
2.47E-05,35,35,,,,0.0000364,58,58
2.55E-05,34,34,,,,0.0000248,58,58
3.22E-05,33,33,,,,0.0000247,58,58
2.47E-05,35,35,,,,0.0000828,58,58
2.47E-05,38,38,,,,0.000026,58,58
3.78E-05,38,38,,,,0.000026,58,58
2.49E-05,37,37,,,,0.000035,58,58
0.0001908,41,41,,,,0.0000336,58,58
2.46E-05,41,41,,,,0.0000403,58,58
3.58E-05,35,35,,,,0.0000268,58,58
2.48E-05,41,41,,,,0.0000262,58,58
3.16E-05,38,38,,,,0.0000248,58,58
2.60E-05,38,38,,,,0.000027,58,58
2.45E-05,40,40,,,,0.0000247,58,58
2.47E-05,35,35,,,,0.0000248,58,58
2.46E-05,43,43,,,,0.0000297,58,58
2.44E-05,42,42,,,,0.0000248,58,58
2.52E-05,40,40,,,,0.0000266,58,58
2.46E-05,37,37,,,,0.0000245,58,58
2.47E-05,36,36,,,,0.0000246,58,58
2.47E-05,35,35,,,,0.0000247,58,58
2.45E-05,34,34,,,,0.0000247,58,58
2.45E-05,34,34,,,,0.0000251,58,58
2.64E-05,34,34,,,,0.0000436,58,58
2.48E-05,33,33,,,,0.0000246,58,58
2.45E-05,34,34,,,,0.0000247,58,58
2.47E-05,34,34,,,,0.0000428,58,58
2.45E-05,36,36,,,,0.0000307,58,58
2.46E-05,36,36,,,,0.0000265,58,58
2.46E-05,35,35,,,,0.0000263,58,58
2.49E-05,34,34,,,,0.0000247,58,58
2.50E-05,32,32,,,,0.0000244,58,58
2.52E-05,31,31,,,,0.0000265,58,58
2.46E-05,33,33,,,,0.0000256,58,58
2.48E-05,32,32,,,,0.0000272,58,58
2.49E-05,31,31,,,,0.0000246,59,59
5.69E-05,32,32,,,,0.000025,59,59
2.60E-05,32,32,,,,0.0000297,59,59
2.49E-05,32,32,,,,0.0000252,59,59
2.59E-05,30,30,,,,0.0000322,59,59
2.60E-05,30,30,,,,0.0000263,59,59
2.60E-05,29,29,,,,0.0000259,59,59
2.56E-05,33,33,,,,0.0000256,59,59
2.70E-05,39,39,,,,0.000026,59,59
2.74E-05,36,36,,,,0.0000244,59,59
3.19E-05,35,35,,,,0.0000271,59,59
2.55E-05,35,35,,,,0.0000256,59,59
2.46E-05,35,35,,,,0.0000467,59,59
2.47E-05,34,34,,,,0.0000411,59,59
2.48E-05,33,33,,,,0.0000279,59,59
2.90E-05,33,33,,,,0.0000247,59,59
2.52E-05,36,36,,,,0.0000251,59,59
2.94E-05,37,37,,,,0.0000265,59,59
2.46E-05,36,36,,,,0.0000259,59,59
2.54E-05,38,38,,,,0.0000254,59,59
2.49E-05,37,37,,,,0.0000254,59,59
2.48E-05,42,42,,,,0.0000264,59,59
2.50E-05,38,38,,,,0.0000246,59,59
2.47E-05,37,37,,,,0.0000246,59,59
2.49E-05,35,35,,,,0.0000251,59,59
2.49E-05,35,35,,,,0.0000251,59,59
2.48E-05,34,34,,,,0.0000246,59,59
2.47E-05,32,32,,,,0.0000248,59,59
2.62E-05,34,34,,,,0.0000247,59,59
2.95E-05,33,33,,,,0.0000247,59,59
2.48E-05,32,32,,,,0.0000248,59,59
2.54E-05,30,30,,,,0.0000248,59,59
2.48E-05,30,30,,,,0.0000264,59,59
2.61E-05,31,31,,,,0.000025,59,59
3.40E-05,31,31,,,,0.0000268,59,59
2.64E-05,29,29,,,,0.0000257,59,59
2.56E-05,29,29,,,,0.000041,59,59
2.51E-05,29,29,,,,0.0000259,59,59
2.48E-05,30,30,,,,0.0000256,59,59
2.48E-05,28,28,,,,0.000026,59,59
2.51E-05,27,27,,,,0.000026,59,59
2.47E-05,25,25,,,,0.0000399,59,59
2.48E-05,22,22,,,,0.0000272,59,59
2.47E-05,20,20,,,,0.0000319,59,59
2.49E-05,20,20,,,,0.0000305,59,59
2.45E-05,23,23,,,,0.0000256,59,59
2.61E-05,21,21,,,,0.0000246,59,59
2.51E-05,20,20,,,,0.0000267,59,59
2.53E-05,19,19,,,,0.0000251,59,59
2.47E-05,21,21,,,,0.0000319,59,59
3.18E-05,20,20,,,,0.0000247,59,59
2.52E-05,21,21,,,,0.0000256,60,60
3.33E-05,22,22,,,,0.0000262,60,60
2.49E-05,22,22,,,,0.000026,60,60
2.49E-05,21,21,,,,0.0000247,60,60
2.53E-05,20,20,,,,0.0000351,60,60
2.48E-05,18,18,,,,0.0000248,60,60
2.49E-05,21,21,,,,0.0000341,60,60
2.47E-05,20,20,,,,0.0000248,60,60
2.49E-05,18,18,,,,0.0000246,60,60
2.44E-05,16,16,,,,0.0000329,60,60
2.61E-05,16,16,,,,0.0000257,60,60
3.23E-05,15,15,,,,0.0000267,60,60
2.58E-05,14,14,,,,0.0000256,60,60
2.60E-05,14,14,,,,0.0000245,60,60
2.63E-05,14,14,,,,0.0000264,60,60
2.50E-05,8,8,,,,0.000026,60,60
3.04E-05,9,9,,,,0.0000427,60,60
2.46E-05,7,7,,,,0.0000392,60,60
2.54E-05,9,9,,,,0.0000416,60,60
2.50E-05,9,9,,,,0.0000337,60,60
2.50E-05,10,10,,,,0.0000317,60,60
2.46E-05,9,9,,,,0.0000249,60,60
2.66E-05,12,12,,,,0.0000295,60,60
2.50E-05,12,12,,,,0.0000316,60,60
2.47E-05,11,11,,,,0.0000262,60,60
2.49E-05,12,12,,,,0.0000247,60,60
2.48E-05,11,11,,,,0.0000253,60,60
2.46E-05,10,10,,,,0.0000249,60,60
2.71E-05,12,12,,,,0.0000255,60,60
3.71E-05,11,11,,,,0.000028,60,60
2.47E-05,11,11,,,,0.0000261,60,60
2.46E-05,9,9,,,,0.0000263,60,60
2.83E-05,9,9,,,,0.0000246,60,60
3.07E-05,8,8,,,,0.0000615,60,60
2.50E-05,7,7,,,,0.000025,60,60
2.46E-05,6,6,,,,0.0000323,60,60
6.04E-05,3,3,,,,0.0000259,60,60
2.47E-05,8,8,,,,0.0000244,60,60
2.49E-05,8,8,,,,0.0000262,60,60
2.47E-05,7,7,,,,0.0000405,60,60
2.45E-05,3,3,,,,0.0000247,60,60
2.47E-05,2,2,,,,0.0000254,60,60
2.45E-05,6,6,,,,0.0000257,60,60
2.46E-05,6,6,,,,0.000026,60,60
2.47E-05,4,4,,,,0.000027,60,60
2.99E-05,3,3,,,,0.0000304,60,60
2.47E-05,3,3,,,,0.000026,60,60
2.48E-05,4,4,,,,0.000025,60,60
2.47E-05,6,6,,,,0.0000248,60,60
2.57E-05,5,5,,,,0.0000364,61,61
2.51E-05,5,5,,,,0.0000465,61,61
2.45E-05,6,6,,,,0.0000275,61,61
2.47E-05,4,4,,,,0.000025,61,61
2.47E-05,4,4,,,,0.0000248,61,61
2.44E-05,4,4,,,,0.0000247,61,61
2.49E-05,1,1,,,,0.0000262,61,61
2.69E-05,2,2,,,,0.0000249,61,61
2.50E-05,0,0,,,,0.000039,61,61
2.48E-05,0,0,,,,0.0000264,61,61
2.46E-05,0,0,,,,0.0000361,61,61
2.46E-05,1,1,,,,0.0000247,61,61
2.61E-05,6,6,,,,0.0000247,61,61
2.58E-05,5,5,,,,0.0000255,61,61
2.58E-05,4,4,,,,0.0000273,61,61
2.57E-05,6,6,,,,0.0000245,61,61
2.56E-05,8,8,,,,0.0000246,61,61
2.45E-05,9,9,,,,0.0000262,61,61
2.48E-05,10,10,,,,0.0000245,61,61
2.51E-05,11,11,,,,0.0000286,61,61
2.52E-05,13,13,,,,0.0000328,61,61
2.58E-05,15,15,,,,0.0000259,61,61
2.63E-05,15,15,,,,0.0000255,61,61
3.02E-05,17,17,,,,0.0000255,61,61
2.46E-05,12,12,,,,0.0000619,61,61
2.49E-05,13,13,,,,0.0000342,61,61
2.99E-05,11,11,,,,0.0000262,61,61
2.50E-05,10,10,,,,0.0000258,61,61
2.64E-05,13,13,,,,0.0000259,61,61
3.74E-05,16,16,,,,0.0000262,61,61
2.79E-05,15,15,,,,0.0000256,61,61
2.55E-05,19,19,,,,0.0000248,61,61
2.56E-05,19,19,,,,0.0000246,61,61
2.57E-05,19,19,,,,0.0000249,61,61
2.60E-05,17,17,,,,0.0000298,61,61
3.11E-05,16,16,,,,0.0000246,61,61
2.72E-05,15,15,,,,0.0000247,61,61
2.62E-05,14,14,,,,0.0000447,61,61
2.47E-05,15,15,,,,0.0000384,62,62
2.53E-05,17,17,,,,0.0000271,62,62
4.98E-05,15,15,,,,0.0000363,62,62
2.47E-05,14,14,,,,0.0000256,62,62
2.47E-05,12,12,,,,0.0000246,62,62
2.47E-05,17,17,,,,0.0000261,62,62
2.56E-05,14,14,,,,0.0000249,62,62
2.56E-05,14,14,,,,0.0000317,62,62
2.54E-05,12,12,,,,0.0000271,62,62
3.50E-05,12,12,,,,0.0000347,62,62
2.46E-05,15,15,,,,0.0000254,62,62
2.48E-05,14,14,,,,0.000025,62,62
2.50E-05,13,13,,,,0.0000253,62,62
2.49E-05,11,11,,,,0.0000259,62,62
3.47E-05,11,11,,,,0.0000274,62,62
2.48E-05,11,11,,,,0.0000256,62,62
3.45E-05,8,8,,,,0.0000257,62,62
2.48E-05,8,8,,,,0.0000259,62,62
2.46E-05,5,5,,,,0.0000246,62,62
2.46E-05,4,4,,,,0.0000281,62,62
2.64E-05,4,4,,,,0.0000249,62,62
2.51E-05,3,3,,,,0.0000248,62,62
2.46E-05,1,1,,,,0.0000469,62,62
2.47E-05,3,3,,,,0.0000249,62,62
2.47E-05,0,0,,,,0.0000249,62,62
2.48E-05,1,1,,,,0.0000291,62,62
2.46E-05,0,0,,,,0.0000248,62,62
2.51E-05,2,2,,,,0.0000244,62,62
2.53E-05,8,8,,,,0.000026,62,62
3.68E-05,5,5,,,,0.0000353,62,62
2.47E-05,7,7,,,,0.0000306,62,62
2.51E-05,8,8,,,,0.0000364,62,62
2.50E-05,4,4,,,,0.0000359,62,62
2.47E-05,3,3,,,,0.0000334,62,62
2.50E-05,3,3,,,,0.0000259,62,62
2.47E-05,0,0,,,,0.0000258,62,62
2.47E-05,0,0,,,,0.0000247,62,62
3.17E-05,0,0,,,,0.0000247,62,62
2.55E-05,0,0,,,,0.0000319,62,62
2.47E-05,0,0,,,,0.0000249,62,62
2.48E-05,0,0,,,,0.0000267,63,63
2.47E-05,2,2,,,,0.0000351,63,63
