cas operacie,vlozene cislo,index prvku,dlzka zoznamu,,,
8.35E-05,9,9,28,,,
8.39E-05,10,16,29,,,
8.40E-05,18,6,30,,,
9.14E-05,16,8,23,,,
8.42E-05,6,0,22,,,
8.30E-05,16,1,24,,,
9.91E-05,3,2,24,,,
8.34E-05,17,9,22,,,
0.0001207,7,14,21,,,
0.0001295,17,17,19,,,
8.38E-05,18,15,18,,,
8.53E-05,9,18,20,,,
8.44E-05,2,4,18,,,
0.0001159,15,1,18,,,
9.22E-05,13,5,15,,,
8.38E-05,16,8,15,,,
8.32E-05,18,6,15,,,
8.45E-05,10,9,19,,,
8.46E-05,12,14,18,,,
0.0001192,1,10,16,,,
0.0001132,20,16,20,,,
0.0001354,3,0,22,,,
0.0001133,2,18,22,,,
0.000107,17,21,23,,,
0.0001362,16,11,22,,,
8.76E-05,8,3,23,,,
0.0001244,15,10,26,,,
0.0001118,3,10,25,,,
0.0001214,16,20,23,,,
0.0001261,17,4,21,,,
0.0001246,4,13,21,,,
0.000119,13,16,21,,,
0.0001248,17,3,16,,,
0.0001257,5,6,17,,,
0.0001271,9,17,19,,,
0.0001356,7,15,19,,,
0.0001294,7,12,17,,,
8.51E-05,14,9,18,,,
8.53E-05,16,5,19,,,
8.46E-05,11,3,19,,,
8.42E-05,16,8,21,,,
0.0001237,11,4,22,,,
9.22E-05,16,11,23,,,
8.84E-05,9,12,20,,,
0.0001183,10,6,21,,,
0.0001192,14,13,21,,,
8.47E-05,4,4,20,,,
8.45E-05,3,2,19,,,
8.42E-05,10,2,20,,,
8.43E-05,14,18,20,,,
8.41E-05,16,5,20,,,
8.46E-05,6,12,23,,,
8.47E-05,1,9,25,,,
8.62E-05,9,16,25,,,
0.0001109,8,7,26,,,
0.000118,11,1,10,,,
8.52E-05,20,1,10,,,
0.0001077,18,10,13,,,
8.77E-05,8,4,14,,,
8.54E-05,13,2,15,,,
8.92E-05,13,9,12,,,
8.38E-05,2,1,10,,,
8.44E-05,6,3,8,,,
8.43E-05,19,3,9,,,
9.37E-05,5,1,4,,,
8.50E-05,1,0,3,,,
1.96E-05,1,0,1,,,
8.45E-05,16,5,7,,,
8.34E-05,11,2,8,,,
8.50E-05,7,3,8,,,
8.36E-05,17,1,9,,,
8.37E-05,1,8,10,,,
9.45E-05,14,0,10,,,
8.42E-05,3,5,10,,,
8.30E-05,11,0,9,,,
8.48E-05,18,9,13,,,
8.39E-05,8,3,11,,,
8.37E-05,16,6,10,,,
8.40E-05,4,3,12,,,
8.45E-05,4,2,12,,,
8.35E-05,11,1,9,,,
8.38E-05,1,1,10,,,
8.41E-05,10,3,10,,,
8.38E-05,1,1,13,,,
8.60E-05,8,6,14,,,
8.53E-05,17,12,14,,,
8.47E-05,8,4,10,,,
8.43E-05,17,0,2,,,
8.33E-05,11,2,4,,,
8.53E-05,13,0,5,,,
8.33E-05,6,1,7,,,
8.30E-05,1,5,7,,,
8.30E-05,16,5,9,,,
8.30E-05,10,0,10,,,
8.51E-05,6,3,8,,,
8.51E-05,4,2,9,,,
0.0001589,17,1,3,,,
9.24E-05,20,1,5,,,
8.39E-05,8,1,6,,,
8.34E-05,10,2,6,,,
