cas operacie,index prvku,dlzka zoznamu,,,
1.04E-05,7,7,,,
1.04E-05,4,4,,,
1.73E-05,3,3,,,
1.06E-05,1,1,,,
1.26E-05,0,0,,,
1.18E-05,0,0,,,
1.06E-05,1,1,,,
1.28E-05,2,2,,,
1.11E-05,1,1,,,
1.09E-05,4,4,,,
1.16E-05,0,0,,,
1.14E-05,0,0,,,
1.08E-05,0,0,,,
1.04E-05,1,1,,,
1.22E-05,1,1,,,
1.17E-05,12,12,,,
1.13E-05,8,8,,,
1.03E-05,9,9,,,
1.35E-05,14,14,,,
1.05E-05,16,16,,,
1.03E-05,14,14,,,
1.02E-05,12,12,,,
1.04E-05,13,13,,,
1.01E-05,18,18,,,
1.03E-05,17,17,,,
1.04E-05,18,18,,,
1.02E-05,15,15,,,
1.03E-05,16,16,,,
1.03E-05,17,17,,,
1.01E-05,16,16,,,
1.02E-05,15,15,,,
1.01E-05,14,14,,,
1.03E-05,15,15,,,
1.03E-05,15,15,,,
1.03E-05,12,12,,,
1.15E-05,20,20,,,
1.15E-05,20,20,,,
1.13E-05,19,19,,,
2.01E-05,21,21,,,
2.28E-05,20,20,,,
1.16E-05,22,22,,,
1.13E-05,23,23,,,
2.09E-05,23,23,,,
8.36E-05,21,21,,,
1.13E-05,20,20,,,
1.13E-05,23,23,,,
1.57E-05,24,24,,,
1.87E-05,23,23,,,
1.14E-05,22,22,,,
1.92E-05,25,25,,,
1.14E-05,32,32,,,
1.15E-05,31,31,,,
1.05E-05,28,28,,,
1.13E-05,24,24,,,
1.09E-05,24,24,,,
1.50E-05,26,26,,,
1.50E-05,33,33,,,
1.02E-05,36,36,,,
1.16E-05,38,38,,,
1.42E-05,39,39,,,
1.02E-05,37,37,,,
1.47E-05,38,38,,,
1.07E-05,40,40,,,
1.11E-05,42,42,,,
1.04E-05,41,41,,,
1.23E-05,44,44,,,
1.12E-05,46,46,,,
1.16E-05,46,46,,,
1.12E-05,43,43,,,
1.13E-05,43,43,,,
1.27E-05,41,41,,,
1.05E-05,42,42,,,
1.03E-05,40,40,,,
1.52E-05,46,46,,,
2.11E-05,44,44,,,
2.06E-05,44,44,,,
1.16E-05,43,43,,,
2.31E-05,41,41,,,
1.52E-05,41,41,,,
1.99E-05,41,41,,,
1.14E-05,37,37,,,
1.14E-05,40,40,,,
1.97E-05,43,43,,,
1.18E-05,43,43,,,
1.04E-05,42,42,,,
1.05E-05,45,45,,,
1.02E-05,45,45,,,
1.28E-05,46,46,,,
1.13E-05,45,45,,,
1.82E-05,46,46,,,
1.16E-05,46,46,,,
1.07E-05,51,51,,,
1.03E-05,50,50,,,
1.03E-05,49,49,,,
1.04E-05,43,43,,,
1.04E-05,45,45,,,
1.30E-05,42,42,,,
1.35E-05,41,41,,,
1.04E-05,40,40,,,
1.39E-05,40,40,,,
1.18E-05,48,48,,,
1.14E-05,47,47,,,
1.12E-05,46,46,,,
1.20E-05,45,45,,,
1.99E-05,44,44,,,
1.14E-05,42,42,,,
1.11E-05,41,41,,,
1.31E-05,36,36,,,
1.30E-05,35,35,,,
1.30E-05,34,34,,,
1.35E-05,35,35,,,
1.23E-05,36,36,,,
1.35E-05,35,35,,,
1.27E-05,35,35,,,
1.19E-05,34,34,,,
1.28E-05,33,33,,,
1.20E-05,32,32,,,
1.74E-05,32,32,,,
2.50E-05,33,33,,,
1.61E-05,36,36,,,
1.16E-05,42,42,,,
1.28E-05,48,48,,,
1.12E-05,45,45,,,
1.11E-05,44,44,,,
1.16E-05,41,41,,,
1.14E-05,46,46,,,
1.15E-05,49,49,,,
1.58E-05,47,47,,,
1.14E-05,46,46,,,
1.15E-05,54,54,,,
1.10E-05,53,53,,,
1.82E-05,53,53,,,
2.66E-05,52,52,,,
1.69E-05,50,50,,,
1.15E-05,51,51,,,
1.71E-05,52,52,,,
1.13E-05,52,52,,,
1.13E-05,47,47,,,
1.81E-05,47,47,,,
1.15E-05,45,45,,,
1.13E-05,43,43,,,
1.12E-05,45,45,,,
1.12E-05,45,45,,,
1.15E-05,44,44,,,
