cas operacie,cislo na indexe,index prvku,dlzka zoznamu,,,
2.07E-05,73,183,290,,,
1.97E-05,16,253,287,,,
2.71E-05,84,126,290,,,
2.34E-05,73,81,297,,,
1.90E-05,78,43,297,,,
2.23E-05,6,127,295,,,
5.92E-05,76,124,295,,,
2.33E-05,28,75,295,,,
2.39E-05,75,45,290,,,
2.54E-05,25,86,290,,,
2.13E-05,22,8,290,,,
2.39E-05,33,142,289,,,
1.99E-05,31,73,290,,,
1.79E-05,75,259,290,,,
2.56E-05,25,212,288,,,
2.26E-05,79,178,288,,,
1.75E-05,89,272,286,,,
1.74E-05,6,7,285,,,
2.22E-05,74,154,285,,,
1.97E-05,13,69,287,,,
2.56E-05,13,208,288,,,
1.88E-05,29,269,291,,,
2.64E-05,87,228,290,,,
3.12E-05,23,113,290,,,
3.32E-05,15,125,291,,,
6.09E-05,25,198,287,,,
1.87E-05,77,12,288,,,
2.58E-05,14,143,288,,,
2.11E-05,88,174,286,,,
1.88E-05,22,234,287,,,
2.81E-05,7,107,289,,,
2.06E-05,84,77,289,,,
1.84E-05,2,26,294,,,
2.36E-05,11,142,294,,,
1.99E-05,25,200,291,,,
2.39E-05,73,145,287,,,
1.71E-05,13,0,289,,,
2.13E-05,7,104,289,,,
1.69E-05,25,284,288,,,
1.91E-05,28,242,289,,,
1.90E-05,12,234,290,,,
1.81E-05,26,257,290,,,
1.88E-05,3,41,291,,,
2.11E-05,71,206,284,,,
2.01E-05,73,64,283,,,
1.99E-05,89,198,283,,,
2.18E-05,86,190,282,,,
1.74E-05,82,9,281,,,
2.01E-05,89,183,277,,,
2.97E-05,82,201,280,,,
2.01E-05,73,68,279,,,
1.73E-05,2,266,278,,,
3.22E-05,87,30,281,,,
2.06E-05,8,51,280,,,
2.23E-05,4,18,281,,,
2.47E-05,5,179,281,,,
1.75E-05,11,10,282,,,
1.77E-05,85,20,284,,,
2.05E-05,79,170,285,,,
1.75E-05,75,265,285,,,
3.24E-05,78,23,291,,,
2.14E-05,83,236,291,,,
1.84E-05,19,244,290,,,
1.81E-05,7,279,291,,,
2.38E-05,17,120,291,,,
4.11E-05,30,110,291,,,
4.06E-05,32,246,291,,,
3.70E-05,11,252,290,,,
1.76E-05,22,1,289,,,
2.14E-05,29,108,282,,,
2.19E-05,72,173,282,,,
1.91E-05,78,24,283,,,
2.10E-05,74,73,288,,,
1.88E-05,85,239,287,,,
2.22E-05,80,128,288,,,
1.98E-05,80,200,285,,,
2.36E-05,25,138,281,,,
2.13E-05,2,158,288,,,
1.80E-05,5,258,286,,,
2.61E-05,88,163,285,,,
1.75E-05,7,277,289,,,
2.32E-05,30,125,288,,,
2.89E-05,26,115,289,,,
2.28E-05,16,128,288,,,
1.76E-05,82,15,288,,,
2.33E-05,7,140,290,,,
1.81E-05,22,30,290,,,
2.11E-05,83,99,289,,,
1.81E-05,30,26,289,,,
1.91E-05,14,219,289,,,
2.07E-05,14,176,288,,,
1.73E-05,2,271,283,,,
1.96E-05,84,210,291,,,
1.97E-05,83,205,289,,,
1.95E-05,82,210,290,,,
1.83E-05,19,251,289,,,
3.02E-05,73,80,290,,,
1.79E-05,2,278,291,,,
1.92E-05,8,45,292,,,
2.07E-05,88,189,294,,,
1.97E-05,88,205,292,,,
1.95E-05,90,64,292,,,
1.93E-05,31,219,294,,,
2.15E-05,82,99,286,,,
1.93E-05,8,57,285,,,
2.08E-05,71,164,285,,,
2.28E-05,11,132,286,,,
1.95E-05,1,204,287,,,
1.70E-05,29,2,284,,,
1.99E-05,2,69,280,,,
1.73E-05,34,8,289,,,
2.08E-05,75,90,289,,,
2.09E-05,9,173,293,,,
2.43E-05,2,126,295,,,
1.89E-05,87,42,288,,,
2.46E-05,23,48,282,,,
2.58E-05,79,260,283,,,
1.75E-05,90,259,279,,,
1.80E-05,31,267,279,,,
1.93E-05,90,56,275,,,
2.19E-05,31,156,276,,,
2.12E-05,86,97,277,,,
1.73E-05,14,269,277,,,
1.93E-05,74,223,281,,,
2.90E-05,34,182,280,,,
1.78E-05,4,22,280,,,
3.03E-05,84,193,279,,,
2.19E-05,7,105,275,,,
2.00E-05,11,59,279,,,
2.48E-05,27,221,279,,,
1.91E-05,74,219,280,,,
2.03E-05,1,186,282,,,
2.11E-05,23,168,282,,,
1.74E-05,6,11,281,,,
2.02E-05,88,178,281,,,
2.24E-05,29,91,282,,,
0.0001416,6,261,278,,,
2.04E-05,34,174,272,,,
1.83E-05,21,227,268,,,
2.17E-05,82,86,267,,,
1.71E-05,16,3,277,,,
2.08E-05,17,84,281,,,
1.89E-05,2,47,280,,,
2.02E-05,83,80,280,,,
2.14E-05,6,100,280,,,
2.21E-05,15,121,280,,,
2.19E-05,1,119,278,,,
1.84E-05,3,228,275,,,
2.07E-05,28,85,275,,,
2.32E-05,24,131,278,,,
2.19E-05,76,201,279,,,
2.20E-05,13,60,279,,,
1.79E-05,3,18,281,,,
2.97E-05,77,63,280,,,
1.97E-05,3,52,281,,,
2.29E-05,35,124,279,,,
1.99E-05,13,251,279,,,
2.30E-05,31,48,281,,,
2.41E-05,13,174,281,,,
2.46E-05,32,141,281,,,
2.07E-05,75,69,282,,,
2.34E-05,20,198,280,,,
1.99E-05,88,235,283,,,
2.55E-05,78,4,285,,,
2.56E-05,89,119,286,,,
2.40E-05,19,133,287,,,
2.30E-05,89,103,278,,,
2.10E-05,75,100,278,,,
2.09E-05,6,92,273,,,
1.76E-05,89,10,271,,,
2.02E-05,13,80,275,,,
1.96E-05,76,61,277,,,
2.08E-05,80,198,278,,,
1.70E-05,14,1,277,,,
1.95E-05,76,201,276,,,
1.98E-05,72,70,278,,,
1.83E-05,18,32,278,,,
1.80E-05,89,15,275,,,
1.97E-05,4,225,277,,,
2.01E-05,76,60,278,,,
2.13E-05,76,150,277,,,
2.13E-05,88,169,276,,,
1.72E-05,31,4,280,,,
1.90E-05,2,48,280,,,
2.46E-05,3,57,283,,,
1.87E-05,27,41,283,,,
2.08E-05,7,160,283,,,
1.87E-05,16,38,285,,,
1.87E-05,9,43,285,,,
1.77E-05,85,259,283,,,
1.78E-05,89,23,282,,,
2.18E-05,13,112,283,,,
2.41E-05,22,70,283,,,
2.27E-05,28,170,282,,,
1.77E-05,18,19,280,,,
1.85E-05,75,235,280,,,
3.30E-05,84,13,282,,,
2.38E-05,81,126,281,,,
1.82E-05,89,243,280,,,
1.79E-05,80,252,281,,,
2.00E-05,25,180,279,,,
2.02E-05,75,76,275,,,
1.91E-05,23,53,275,,,
2.28E-05,76,114,277,,,
1.71E-05,30,273,275,,,
1.89E-05,32,46,275,,,
3.04E-05,23,127,277,,,
2.45E-05,2,120,275,,,
1.77E-05,13,257,276,,,
1.81E-05,3,13,274,,,
1.97E-05,76,189,274,,,
1.95E-05,23,51,273,,,
1.88E-05,88,214,273,,,
1.94E-05,88,208,271,,,
1.90E-05,81,197,264,,,
1.99E-05,72,66,264,,,
1.88E-05,74,215,268,,,
2.16E-05,88,152,276,,,
2.10E-05,88,217,274,,,
9.44E-05,9,68,276,,,
2.63E-05,28,170,278,,,
2.32E-05,23,142,278,,,
1.93E-05,16,27,279,,,
2.00E-05,13,209,275,,,
2.70E-05,11,271,275,,,
2.25E-05,22,179,276,,,
2.28E-05,73,183,279,,,
2.05E-05,1,201,282,,,
2.38E-05,26,97,280,,,
2.20E-05,86,98,280,,,
2.03E-05,19,259,281,,,
2.44E-05,31,263,276,,,
2.85E-05,81,199,273,,,
2.12E-05,3,4,273,,,
3.14E-05,80,106,273,,,
2.42E-05,18,20,278,,,
2.26E-05,89,109,282,,,
2.40E-05,75,148,281,,,
1.91E-05,33,214,279,,,
1.71E-05,19,274,278,,,
1.78E-05,35,257,280,,,
1.77E-05,22,8,277,,,
1.74E-05,6,256,273,,,
1.90E-05,31,211,273,,,
2.02E-05,80,84,273,,,
2.05E-05,77,160,271,,,
1.90E-05,32,26,270,,,
1.92E-05,8,215,272,,,
1.70E-05,17,266,273,,,
2.00E-05,89,76,273,,,
2.10E-05,79,143,266,,,
2.48E-05,24,133,269,,,
2.58E-05,3,10,266,,,
2.99E-05,33,101,265,,,
3.28E-05,29,73,265,,,
3.48E-05,20,82,263,,,
2.95E-05,85,67,258,,,
1.99E-05,75,49,262,,,
2.51E-05,23,104,264,,,
1.88E-05,82,20,270,,,
2.71E-05,26,81,270,,,
2.67E-05,20,85,270,,,
1.83E-05,17,9,263,,,
2.10E-05,86,142,269,,,
1.72E-05,17,259,270,,,
2.02E-05,77,79,270,,,
2.19E-05,20,115,270,,,
1.96E-05,31,33,268,,,
2.34E-05,8,34,271,,,
2.10E-05,79,164,273,,,
1.70E-05,10,270,274,,,
1.80E-05,82,23,276,,,
1.83E-05,90,236,275,,,
1.76E-05,1,20,273,,,
2.65E-05,82,179,275,,,
2.05E-05,14,168,274,,,
1.80E-05,6,239,273,,,
2.21E-05,29,196,271,,,
2.13E-05,16,172,276,,,
1.72E-05,82,7,279,,,
1.89E-05,26,35,279,,,
2.12E-05,7,152,279,,,
1.72E-05,81,5,272,,,
1.69E-05,13,2,271,,,
2.04E-05,16,164,271,,,
1.95E-05,89,65,271,,,
2.10E-05,7,143,270,,,
1.78E-05,16,242,270,,,
1.92E-05,10,201,270,,,
2.04E-05,28,79,270,,,
1.78E-05,18,19,271,,,
2.17E-05,20,108,276,,,
2.09E-05,72,93,276,,,
1.83E-05,76,237,276,,,
1.83E-05,6,242,277,,,
2.11E-05,72,93,278,,,
1.84E-05,17,253,268,,,
2.03E-05,76,187,267,,,
2.30E-05,79,136,268,,,
2.36E-05,75,127,269,,,
1.96E-05,89,212,269,,,
2.00E-05,24,245,270,,,
1.92E-05,24,247,272,,,
1.93E-05,77,228,268,,,
2.70E-05,23,132,270,,,
2.26E-05,19,115,270,,,
1.83E-05,71,248,274,,,
2.56E-05,74,146,274,,,
2.08E-05,29,64,267,,,
1.89E-05,25,218,268,,,
2.14E-05,7,139,268,,,
2.03E-05,23,83,268,,,
1.86E-05,18,213,267,,,
2.11E-05,12,96,266,,,
1.81E-05,23,31,265,,,
1.77E-05,23,17,266,,,
2.62E-05,20,71,265,,,
2.07E-05,89,81,271,,,
2.50E-05,31,234,263,,,
2.00E-05,87,75,264,,,
1.98E-05,16,202,264,,,
2.35E-05,16,159,273,,,
2.33E-05,74,99,274,,,
1.75E-05,1,1,273,,,
1.84E-05,86,230,271,,,
2.26E-05,12,128,271,,,
2.40E-05,26,256,270,,,
2.33E-05,12,126,269,,,
1.87E-05,3,221,269,,,
2.07E-05,26,52,270,,,
1.94E-05,31,232,271,,,
2.14E-05,17,108,271,,,
2.03E-05,87,173,271,,,
2.02E-05,84,74,272,,,
1.90E-05,81,206,270,,,
1.87E-05,16,44,270,,,
2.02E-05,89,77,267,,,
1.83E-05,18,18,267,,,
2.10E-05,89,81,267,,,
1.78E-05,26,253,267,,,
2.08E-05,72,154,264,,,
2.27E-05,16,167,267,,,
1.75E-05,12,250,266,,,
1.86E-05,78,220,263,,,
1.89E-05,71,40,265,,,
1.84E-05,24,36,263,,,
2.64E-05,13,153,265,,,
2.13E-05,16,162,264,,,
2.24E-05,74,60,264,,,
2.03E-05,75,199,263,,,
2.09E-05,71,174,260,,,
1.93E-05,16,41,258,,,
2.70E-05,4,64,258,,,
2.28E-05,13,164,258,,,
2.52E-05,80,132,255,,,
1.85E-05,4,208,260,,,
1.82E-05,12,236,262,,,
1.76E-05,32,12,263,,,
2.03E-05,7,244,266,,,
2.28E-05,89,96,266,,,
2.02E-05,1,170,264,,,
1.79E-05,16,241,264,,,
1.97E-05,26,66,265,,,
2.14E-05,72,106,267,,,
2.29E-05,18,110,266,,,
1.87E-05,25,211,263,,,
2.01E-05,33,164,263,,,
1.91E-05,81,49,264,,,
1.88E-05,87,243,262,,,
1.75E-05,18,258,267,,,
2.20E-05,6,222,266,,,
2.42E-05,71,116,266,,,
2.05E-05,33,83,267,,,
1.77E-05,27,8,267,,,
2.24E-05,83,122,267,,,
1.79E-05,7,238,266,,,
1.78E-05,15,245,266,,,
2.52E-05,76,184,269,,,
2.01E-05,2,168,266,,,
2.18E-05,86,107,266,,,
1.94E-05,83,58,270,,,
2.37E-05,86,125,269,,,
1.99E-05,80,71,269,,,
2.21E-05,86,126,268,,,
2.29E-05,87,130,269,,,
1.75E-05,87,14,269,,,
2.11E-05,1,171,270,,,
2.03E-05,23,81,270,,,
1.76E-05,35,15,270,,,
1.99E-05,19,68,270,,,
2.20E-05,83,124,270,,,
2.18E-05,82,142,275,,,
1.96E-05,20,205,275,,,
1.70E-05,15,270,275,,,
2.49E-05,13,157,279,,,
2.18E-05,83,171,279,,,
2.32E-05,11,191,279,,,
2.17E-05,2,102,281,,,
1.92E-05,34,52,280,,,
2.09E-05,19,158,279,,,
1.71E-05,29,2,281,,,
2.03E-05,72,178,278,,,
2.30E-05,26,173,281,,,
1.95E-05,81,44,282,,,
2.11E-05,82,176,280,,,
1.79E-05,76,247,278,,,
1.72E-05,27,8,278,,,
2.11E-05,22,150,278,,,
3.91E-05,34,190,277,,,
1.80E-05,85,20,274,,,
2.18E-05,84,160,274,,,
2.35E-05,71,37,275,,,
2.03E-05,71,36,275,,,
1.92E-05,72,29,274,,,
2.64E-05,32,127,274,,,
1.89E-05,87,211,269,,,
2.11E-05,86,146,269,,,
2.24E-05,22,133,270,,,
2.05E-05,75,165,271,,,
2.63E-05,14,14,274,,,
2.11E-05,74,187,276,,,
1.77E-05,23,18,276,,,
2.02E-05,74,187,277,,,
1.85E-05,72,32,277,,,
1.89E-05,32,49,278,,,
2.02E-05,23,76,272,,,
2.23E-05,80,132,271,,,
2.22E-05,83,121,272,,,
1.96E-05,20,60,271,,,
1.82E-05,17,239,273,,,
2.27E-05,16,147,275,,,
2.20E-05,72,96,277,,,
1.87E-05,79,40,277,,,
1.93E-05,7,238,277,,,
1.92E-05,29,56,276,,,
2.57E-05,89,203,278,,,
1.79E-05,8,25,275,,,
2.01E-05,89,79,274,,,
2.33E-05,79,154,276,,,
1.95E-05,10,195,276,,,
1.74E-05,85,8,277,,,
1.83E-05,74,265,276,,,
1.82E-05,78,19,275,,,
1.84E-05,7,235,275,,,
2.07E-05,1,172,280,,,
1.91E-05,33,52,280,,,
2.11E-05,11,157,280,,,
1.86E-05,78,21,278,,,
2.72E-05,17,216,278,,,
1.83E-05,4,270,285,,,
2.62E-05,8,69,284,,,
1.70E-05,10,3,283,,,
2.06E-05,1,174,285,,,
1.90E-05,27,222,286,,,
1.92E-05,12,252,288,,,
1.93E-05,72,49,292,,,
2.01E-05,30,199,291,,,
1.79E-05,18,263,289,,,
2.18E-05,89,66,292,,,
2.22E-05,86,161,294,,,
1.90E-05,10,12,292,,,
2.15E-05,3,172,293,,,
1.76E-05,24,278,293,,,
1.73E-05,33,9,295,,,
2.21E-05,89,126,294,,,
1.96E-05,20,211,295,,,
1.81E-05,78,26,295,,,
2.17E-05,85,117,295,,,
1.95E-05,89,62,294,,,
2.09E-05,29,174,294,,,
0.0002071,71,28,293,,,
1.76E-05,24,7,293,,,
3.83E-05,15,2,293,,,
5.02E-05,81,138,293,,,
3.50E-05,26,159,293,,,
2.04E-05,13,188,296,,,
2.41E-05,85,119,296,,,
2.07E-05,7,87,295,,,
2.08E-05,72,181,293,,,
2.05E-05,23,87,294,,,
2.25E-05,32,130,297,,,
2.02E-05,80,78,298,,,
2.25E-05,11,132,296,,,
2.00E-05,75,240,294,,,
2.53E-05,23,15,291,,,
3.58E-05,87,71,291,,,
1.97E-05,89,206,291,,,
2.01E-05,25,190,289,,,
2.12E-05,29,80,285,,,
2.14E-05,85,184,289,,,
2.63E-05,27,247,287,,,
2.21E-05,3,153,285,,,
1.87E-05,23,266,285,,,
1.88E-05,33,282,307,,,
2.12E-05,83,226,308,,,
3.04E-05,85,128,308,,,
2.20E-05,8,84,307,,,
2.24E-05,1,189,305,,,
2.24E-05,90,180,306,,,
2.04E-05,10,75,307,,,
2.26E-05,76,206,309,,,
2.01E-05,23,210,308,,,
2.02E-05,7,216,308,,,
1.96E-05,33,256,307,,,
2.10E-05,74,181,307,,,
1.99E-05,74,215,307,,,
1.70E-05,1,305,307,,,
1.96E-05,23,235,309,,,
1.99E-05,74,70,300,,,
1.77E-05,21,282,302,,,
2.35E-05,79,278,297,,,
2.46E-05,74,153,296,,,
2.22E-05,82,150,299,,,
2.42E-05,26,261,291,,,
2.31E-05,5,77,291,,,
2.08E-05,13,194,289,,,
2.17E-05,11,169,289,,,
1.85E-05,80,264,291,,,
3.42E-05,89,70,293,,,
2.43E-05,22,36,295,,,
2.07E-05,28,184,300,,,
2.14E-05,18,160,300,,,
1.98E-05,23,64,301,,,
1.72E-05,88,288,300,,,
1.92E-05,15,256,296,,,
2.09E-05,75,237,295,,,
3.87E-05,22,38,293,,,
2.12E-05,23,103,295,,,
2.43E-05,26,146,294,,,
2.45E-05,86,57,295,,,
2.17E-05,2,116,298,,,
1.88E-05,87,238,299,,,
1.98E-05,23,65,296,,,
1.96E-05,78,217,295,,,
2.55E-05,86,134,294,,,
2.25E-05,22,134,293,,,
2.20E-05,22,155,297,,,
2.22E-05,5,83,297,,,
1.87E-05,6,237,293,,,
2.05E-05,6,69,294,,,
1.78E-05,33,272,292,,,
1.88E-05,75,242,294,,,
2.14E-05,3,74,294,,,
2.25E-05,77,110,295,,,
1.97E-05,80,44,300,,,
1.87E-05,72,40,300,,,
2.24E-05,72,158,300,,,
1.92E-05,19,58,300,,,
2.11E-05,23,98,299,,,
2.06E-05,16,184,302,,,
1.97E-05,71,65,304,,,
2.23E-05,84,126,303,,,
2.23E-05,11,127,304,,,
2.24E-05,15,133,304,,,
1.98E-05,8,218,304,,,
1.96E-05,27,68,301,,,
2.37E-05,2,168,301,,,
2.01E-05,82,72,302,,,
2.07E-05,75,84,307,,,
1.68E-05,3,304,306,,,
2.04E-05,5,263,308,,,
2.00E-05,73,63,308,,,
2.19E-05,71,115,307,,,
1.97E-05,18,54,308,,,
1.95E-05,31,248,309,,,
2.09E-05,22,98,311,,,
2.28E-05,26,190,306,,,
1.95E-05,10,228,306,,,
2.07E-05,88,288,307,,,
1.87E-05,82,260,306,,,
2.34E-05,11,148,306,,,
2.16E-05,8,214,300,,,
2.14E-05,71,59,299,,,
2.20E-05,85,206,306,,,
1.76E-05,33,12,305,,,
2.20E-05,74,118,306,,,
1.78E-05,33,281,307,,,
2.02E-05,85,208,305,,,
1.82E-05,10,274,306,,,
1.80E-05,29,293,308,,,
2.27E-05,15,128,309,,,
3.20E-05,3,176,308,,,
1.83E-05,6,301,307,,,
1.85E-05,25,17,307,,,
2.24E-05,78,224,307,,,
1.95E-05,74,51,305,,,
2.04E-05,89,198,303,,,
1.77E-05,11,274,296,,,
2.01E-05,75,77,301,,,
1.81E-05,16,22,304,,,
2.34E-05,85,142,302,,,
2.67E-05,81,203,306,,,
2.20E-05,13,176,306,,,
1.90E-05,74,51,307,,,
2.20E-05,22,159,307,,,
1.76E-05,11,282,306,,,
1.94E-05,24,234,306,,,
2.42E-05,9,235,306,,,
2.12E-05,88,190,315,,,
1.97E-05,80,68,316,,,
2.06E-05,11,201,316,,,
2.03E-05,24,206,314,,,
3.80E-05,22,144,314,,,
2.25E-05,10,192,315,,,
2.03E-05,20,212,315,,,
2.11E-05,25,105,315,,,
1.90E-05,31,251,313,,,
1.77E-05,6,293,315,,,
2.13E-05,89,182,311,,,
2.31E-05,85,146,311,,,
2.17E-05,4,110,311,,,
2.22E-05,87,166,317,,,
2.54E-05,86,140,316,,,
1.71E-05,2,311,315,,,
1.72E-05,25,4,316,,,
1.85E-05,84,269,314,,,
1.71E-05,24,5,306,,,
2.03E-05,81,198,305,,,
3.48E-05,80,47,302,,,
1.90E-05,8,242,301,,,
1.72E-05,27,10,297,,,
1.81E-05,80,28,300,,,
1.77E-05,3,274,298,,,
2.61E-05,3,94,299,,,
2.09E-05,33,250,298,,,
2.38E-05,25,127,285,,,
3.42E-05,23,107,287,,,
2.19E-05,80,86,285,,,
1.95E-05,81,34,284,,,
1.92E-05,26,30,283,,,
2.28E-05,85,119,282,,,
1.84E-05,22,269,284,,,
1.77E-05,13,259,277,,,
2.18E-05,79,104,277,,,
1.87E-05,17,32,276,,,
1.78E-05,71,21,277,,,
2.03E-05,80,81,279,,,
3.23E-05,23,97,280,,,
1.75E-05,3,263,282,,,
2.24E-05,88,107,283,,,
2.27E-05,11,159,285,,,
1.78E-05,26,256,285,,,
2.49E-05,25,123,288,,,
2.22E-05,25,124,289,,,
2.85E-05,77,195,288,,,
1.71E-05,23,286,290,,,
1.92E-05,3,27,287,,,
1.86E-05,79,32,289,,,
1.70E-05,5,2,289,,,
1.96E-05,80,60,288,,,
1.92E-05,10,219,288,,,
2.20E-05,1,120,291,,,
1.78E-05,11,271,292,,,
1.74E-05,16,11,294,,,
2.05E-05,88,188,293,,,
2.06E-05,83,84,289,,,
2.38E-05,78,221,290,,,
2.26E-05,13,110,290,,,
1.95E-05,85,202,286,,,
2.16E-05,13,108,285,,,
2.39E-05,86,126,286,,,
1.99E-05,11,238,288,,,
2.60E-05,81,93,288,,,
2.32E-05,75,159,289,,,
2.31E-05,6,111,285,,,
1.79E-05,17,2,284,,,
2.39E-05,18,153,279,,,
1.80E-05,1,7,277,,,
2.02E-05,6,201,273,,,
2.40E-05,17,116,274,,,
2.39E-05,7,145,274,,,
1.88E-05,78,214,270,,,
2.05E-05,74,208,272,,,
1.80E-05,78,243,272,,,
1.80E-05,15,245,272,,,
2.16E-05,1,161,273,,,
1.88E-05,18,40,273,,,
1.78E-05,84,247,273,,,
2.27E-05,30,128,275,,,
2.13E-05,33,97,275,,,
2.04E-05,19,170,276,,,
2.48E-05,10,125,276,,,
1.93E-05,23,54,277,,,
1.98E-05,90,194,274,,,
1.83E-05,6,233,273,,,
2.31E-05,80,93,270,,,
1.93E-05,6,202,271,,,
1.74E-05,28,11,267,,,
1.89E-05,71,46,265,,,
1.73E-05,8,5,266,,,
2.39E-05,87,148,264,,,
2.90E-05,13,121,265,,,
2.04E-05,88,175,265,,,
1.92E-05,23,47,265,,,
1.73E-05,18,254,265,,,
1.95E-05,85,192,266,,,
3.14E-05,18,96,269,,,
2.93E-05,87,65,269,,,
1.92E-05,79,250,267,,,
1.75E-05,13,250,264,,,
2.10E-05,17,102,261,,,
1.78E-05,86,16,258,,,
2.06E-05,83,177,257,,,
2.45E-05,74,28,262,,,
2.29E-05,85,122,264,,,
2.02E-05,86,60,258,,,
1.98E-05,2,176,259,,,
1.92E-05,74,193,258,,,
2.25E-05,77,131,256,,,
1.72E-05,3,6,256,,,
2.12E-05,19,82,256,,,
1.95E-05,78,179,254,,,
1.89E-05,19,52,253,,,
2.27E-05,73,131,256,,,
1.84E-05,29,215,248,,,
1.98E-05,12,46,248,,,
2.10E-05,17,98,247,,,
1.99E-05,85,181,247,,,
2.29E-05,34,208,246,,,
2.95E-05,75,133,245,,,
2.07E-05,15,201,244,,,
1.87E-05,7,33,244,,,
2.06E-05,23,73,244,,,
3.27E-05,81,68,244,,,
1.77E-05,84,232,247,,,
2.18E-05,88,159,245,,,
1.71E-05,90,242,248,,,
2.03E-05,88,157,248,,,
1.93E-05,78,175,246,,,
1.70E-05,31,236,245,,,
2.10E-05,81,66,242,,,
1.79E-05,88,241,243,,,
2.17E-05,75,132,243,,,
1.90E-05,82,37,242,,,
2.16E-05,24,130,243,,,
1.82E-05,7,4,241,,,
2.00E-05,74,184,243,,,
2.29E-05,14,152,248,,,
1.91E-05,79,29,249,,,
2.69E-05,83,145,250,,,
2.21E-05,20,100,251,,,
1.97E-05,8,191,251,,,
1.89E-05,79,20,252,,,
2.09E-05,88,158,258,,,
1.86E-05,76,24,260,,,
2.19E-05,85,185,259,,,
2.43E-05,24,135,258,,,
3.03E-05,15,99,256,,,
2.68E-05,71,13,258,,,
2.24E-05,24,134,257,,,
2.11E-05,8,68,259,,,
1.96E-05,25,40,256,,,
2.05E-05,90,180,256,,,
2.13E-05,80,65,254,,,
2.68E-05,90,177,254,,,
2.91E-05,1,152,257,,,
2.04E-05,23,72,255,,,
1.88E-05,8,199,254,,,
2.92E-05,32,119,251,,,
2.03E-05,87,62,253,,,
2.81E-05,72,96,257,,,
2.00E-05,33,72,255,,,
1.82E-05,29,223,257,,,
2.08E-05,84,169,257,,,
2.42E-05,9,243,255,,,
1.72E-05,8,254,260,,,
1.76E-05,31,9,261,,,
2.21E-05,33,75,265,,,
2.43E-05,75,131,264,,,
2.40E-05,76,142,267,,,
1.80E-05,86,12,269,,,
2.09E-05,86,98,267,,,
1.86E-05,79,215,267,,,
1.96E-05,78,226,269,,,
3.50E-05,82,81,271,,,
2.23E-05,86,170,270,,,
2.52E-05,22,129,270,,,
2.16E-05,8,113,271,,,
1.95E-05,2,51,276,,,
2.02E-05,29,70,276,,,
1.97E-05,87,187,274,,,
2.30E-05,76,152,275,,,
1.76E-05,31,255,277,,,
2.16E-05,19,149,277,,,
2.44E-05,25,267,278,,,
2.02E-05,83,74,279,,,
2.80E-05,28,79,279,,,
1.74E-05,24,12,277,,,
2.22E-05,33,89,276,,,
1.94E-05,78,208,276,,,
1.90E-05,74,47,276,,,
1.76E-05,10,14,278,,,
1.70E-05,34,275,279,,,
2.13E-05,30,159,281,,,
2.07E-05,33,208,281,,,
2.03E-05,8,63,280,,,
1.99E-05,81,194,279,,,
1.79E-05,11,13,280,,,
1.80E-05,22,242,277,,,
2.27E-05,10,135,277,,,
1.87E-05,71,220,273,,,
1.98E-05,8,58,272,,,
1.90E-05,71,214,275,,,
2.29E-05,31,112,263,,,
1.69E-05,10,0,265,,,
2.05E-05,75,89,266,,,
1.96E-05,27,64,266,,,
2.16E-05,73,95,268,,,
1.95E-05,80,203,267,,,
2.34E-05,80,127,264,,,
1.74E-05,15,6,267,,,
2.76E-05,28,74,266,,,
1.74E-05,17,7,266,,,
2.04E-05,12,161,266,,,
1.70E-05,9,264,266,,,
1.88E-05,71,215,267,,,
2.31E-05,33,236,268,,,
1.97E-05,84,54,268,,,
2.20E-05,35,165,268,,,
2.13E-05,12,145,266,,,
1.95E-05,12,58,262,,,
2.26E-05,80,89,260,,,
2.51E-05,82,122,252,,,
2.16E-05,72,92,252,,,
2.10E-05,14,25,254,,,
2.01E-05,82,218,253,,,
1.87E-05,32,11,257,,,
2.06E-05,88,162,256,,,
2.03E-05,12,164,259,,,
2.10E-05,23,147,258,,,
1.86E-05,86,220,261,,,
3.88E-05,90,68,266,,,
2.10E-05,86,224,266,,,
1.89E-05,21,237,267,,,
1.99E-05,90,192,268,,,
2.05E-05,34,56,268,,,
2.17E-05,89,243,269,,,
1.93E-05,80,200,267,,,
1.89E-05,82,232,267,,,
1.81E-05,33,242,267,,,
1.86E-05,71,33,270,,,
1.75E-05,19,17,268,,,
1.77E-05,5,15,266,,,
2.18E-05,14,111,271,,,
2.22E-05,89,129,267,,,
2.13E-05,80,135,267,,,
2.94E-05,32,126,266,,,
2.21E-05,22,121,266,,,
1.94E-05,11,61,269,,,
1.82E-05,31,264,268,,,
2.04E-05,16,54,268,,,
2.03E-05,5,173,274,,,
2.47E-05,84,118,275,,,
1.77E-05,31,266,278,,,
1.72E-05,14,267,275,,,
1.80E-05,12,239,273,,,
2.18E-05,22,121,273,,,
1.88E-05,75,42,271,,,
2.37E-05,14,132,270,,,
2.30E-05,73,104,271,,,
2.12E-05,1,78,270,,,
1.72E-05,34,3,268,,,
1.79E-05,20,0,272,,,
1.94E-05,71,230,268,,,
2.32E-05,29,144,271,,,
2.17E-05,18,223,273,,,
2.73E-05,23,210,271,,,
2.76E-05,89,131,272,,,
2.24E-05,78,150,272,,,
2.13E-05,5,166,272,,,
1.75E-05,86,250,275,,,
2.23E-05,89,130,277,,,
2.02E-05,6,174,272,,,
