cas operacie,vlozene cislo,index prvku,dlzka zoznamu,,,
1.45E-05,4,0,2,,,
1.07E-05,14,0,5,,,
1.81E-05,18,3,5,,,
1.82E-05,1,2,6,,,
3.17E-05,28,2,7,,,
5.39E-05,28,2,5,,,
2.75E-05,8,2,6,,,
1.93E-05,24,1,6,,,
1.10E-05,26,0,4,,,
1.84E-05,12,3,5,,,
1.32E-05,6,0,3,,,
1.35E-05,12,0,4,,,
2.13E-05,24,1,4,,,
2.34E-05,1,2,6,,,
1.21E-05,17,0,4,,,
1.08E-05,17,0,5,,,
1.81E-05,11,3,5,,,
1.82E-05,1,1,6,,,
1.83E-05,12,5,7,,,
1.12E-05,26,0,9,,,
1.84E-05,4,5,8,,,
1.83E-05,33,6,8,,,
1.82E-05,12,1,7,,,
2.38E-05,4,2,7,,,
1.84E-05,29,1,6,,,
1.87E-05,28,4,8,,,
1.84E-05,14,2,6,,,
1.82E-05,25,3,6,,,
1.11E-05,3,0,8,,,
1.90E-06,27,0,1,,,
1.36E-05,21,0,2,,,
1.60E-06,35,0,1,,,
1.60E-05,33,0,2,,,
1.17E-05,13,0,2,,,
1.87E-05,5,1,3,,,
1.84E-05,29,1,4,,,
1.84E-05,17,4,6,,,
1.07E-05,29,0,6,,,
1.15E-05,20,0,7,,,
1.35E-05,30,0,6,,,
1.60E-05,31,0,7,,,
1.17E-05,33,0,9,,,
1.84E-05,2,8,10,,,
1.86E-05,12,6,11,,,
1.85E-05,6,4,6,,,
1.83E-05,33,1,6,,,
1.81E-05,35,1,7,,,
1.86E-05,18,1,6,,,
1.84E-05,27,1,3,,,
2.60E-06,10,0,1,,,
1.10E-05,18,0,3,,,
2.00E-06,22,0,1,,,
2.61E-05,5,1,3,,,
1.08E-05,19,0,4,,,
1.86E-05,35,5,7,,,
1.84E-05,31,4,8,,,
1.08E-05,10,0,2,,,
1.07E-05,8,0,4,,,
2.17E-05,27,0,4,,,
2.10E-05,26,1,3,,,
1.85E-05,13,4,7,,,
1.83E-05,1,3,5,,,
1.89E-05,5,1,6,,,
1.24E-05,10,0,6,,,
3.10E-05,2,3,8,,,
2.82E-05,34,3,6,,,
