cas operacie,vlozene cislo,index prvku,dlzka zoznamu,,,
1.50E-06,6,5,6,,,
1.40E-06,3,7,8,,,
1.60E-06,30,8,9,,,
2.80E-06,4,7,8,,,
1.60E-06,7,8,9,,,
1.70E-06,10,6,7,,,
1.60E-06,30,1,2,,,
2.20E-06,32,0,1,,,
1.50E-06,10,1,2,,,
1.60E-06,2,1,2,,,
1.60E-06,14,3,4,,,
1.60E-06,35,9,10,,,
1.60E-06,5,8,9,,,
1.70E-06,32,5,6,,,
1.60E-06,17,2,3,,,
1.80E-06,30,0,1,,,
1.60E-06,31,1,2,,,
1.60E-06,15,1,2,,,
1.50E-06,27,1,2,,,
2.30E-06,24,1,2,,,
1.70E-06,1,3,4,,,
1.60E-06,15,3,4,,,
1.60E-06,16,4,5,,,
1.40E-06,30,5,6,,,
1.60E-06,20,5,6,,,
2.30E-06,21,6,7,,,
2.00E-06,9,7,8,,,
1.50E-06,4,8,9,,,
1.50E-06,5,3,4,,,
1.50E-06,12,1,2,,,
1.80E-06,22,3,4,,,
1.70E-06,31,3,4,,,
1.60E-06,27,5,6,,,
2.30E-06,5,4,5,,,
1.80E-06,23,4,5,,,
2.10E-06,13,4,5,,,
2.00E-06,27,8,9,,,
2.00E-06,11,6,7,,,
1.60E-06,4,0,1,,,
1.50E-06,7,2,3,,,
1.50E-06,6,1,2,,,
1.50E-06,28,3,4,,,
3.30E-06,14,0,1,,,
2.90E-06,27,1,2,,,
2.00E-06,2,2,3,,,
1.80E-06,30,3,4,,,
1.60E-06,1,2,3,,,
1.60E-06,30,2,3,,,
2.70E-06,32,0,1,,,
1.40E-06,25,0,1,,,
1.50E-06,23,1,2,,,
1.40E-06,24,0,1,,,
1.40E-06,15,1,2,,,
2.00E-06,4,0,1,,,
1.60E-06,1,0,1,,,
1.60E-06,20,1,2,,,
1.30E-06,31,5,6,,,
1.40E-06,23,5,6,,,
1.20E-06,6,7,8,,,
1.90E-06,27,5,6,,,
1.60E-06,10,4,5,,,
1.20E-06,19,0,1,,,
1.70E-06,26,0,1,,,
1.30E-06,2,0,1,,,
1.50E-06,6,0,1,,,
1.50E-06,26,0,1,,,
2.50E-06,4,1,2,,,
1.40E-06,5,1,2,,,
1.30E-06,34,2,3,,,
1.50E-06,24,2,3,,,
1.70E-06,28,3,4,,,
2.00E-06,25,0,1,,,
1.70E-06,34,1,2,,,
1.20E-06,2,0,1,,,
1.40E-06,15,0,1,,,
1.30E-06,27,2,3,,,
