cas operacie,index prvku,dlzka zoznamu,,,
1.90E-05,1,3,,,
1.87E-05,1,2,,,
1.86E-05,2,3,,,
1.12E-05,0,2,,,
1.14E-05,0,1,,,
1.11E-05,0,0,,,
1.11E-05,0,0,,,
1.64E-05,0,0,,,
1.71E-05,0,0,,,
1.12E-05,0,1,,,
1.63E-05,0,1,,,
1.07E-05,0,1,,,
1.04E-05,0,5,,,
1.79E-05,2,5,,,
1.78E-05,0,1,,,
1.03E-05,0,0,,,
1.02E-05,0,0,,,
1.14E-05,0,3,,,
1.10E-05,0,1,,,
1.14E-05,0,0,,,
1.09E-05,0,1,,,
1.02E-05,0,0,,,
1.79E-05,1,2,,,
1.04E-05,0,1,,,
1.02E-05,0,0,,,
1.97E-05,7,12,,,
1.90E-05,2,11,,,
1.80E-05,9,10,,,
1.79E-05,5,11,,,
1.77E-05,5,11,,,
1.30E-05,0,13,,,
1.08E-05,0,13,,,
1.78E-05,1,16,,,
1.86E-05,6,18,,,
1.01E-05,0,17,,,
1.83E-05,4,17,,,
1.84E-05,13,21,,,
1.85E-05,4,19,,,
1.80E-05,15,17,,,
1.77E-05,5,16,,,
1.81E-05,7,15,,,
1.00E-05,0,14,,,
1.01E-05,0,13,,,
2.39E-05,11,12,,,
1.81E-05,3,12,,,
2.05E-05,13,14,,,
2.08E-05,9,17,,,
3.69E-05,6,16,,,
1.85E-05,2,13,,,
1.82E-05,2,17,,,
1.81E-05,11,17,,,
1.97E-05,10,13,,,
1.82E-05,5,14,,,
3.59E-05,10,11,,,
1.92E-05,11,12,,,
1.92E-05,2,13,,,
1.93E-05,10,14,,,
1.90E-05,19,20,,,
4.06E-05,18,20,,,
1.89E-05,2,20,,,
1.87E-05,1,22,,,
1.88E-05,3,20,,,
1.90E-05,19,20,,,
2.24E-05,2,22,,,
2.23E-05,5,20,,,
1.45E-05,0,20,,,
1.91E-05,1,19,,,
1.93E-05,6,21,,,
1.90E-05,17,20,,,
1.87E-05,14,19,,,
2.35E-05,20,22,,,
1.79E-05,8,29,,,
1.84E-05,2,33,,,
1.79E-05,6,29,,,
1.81E-05,8,27,,,
1.91E-05,17,26,,,
1.79E-05,2,26,,,
2.77E-05,21,25,,,
1.82E-05,23,26,,,
1.81E-05,12,32,,,
1.78E-05,30,33,,,
2.93E-05,25,37,,,
2.91E-05,14,40,,,
1.04E-05,0,36,,,
2.43E-05,14,44,,,
1.88E-05,34,41,,,
1.82E-05,28,41,,,
1.83E-05,29,41,,,
5.54E-05,8,40,,,
1.86E-05,9,46,,,
2.41E-05,42,45,,,
1.94E-05,15,42,,,
2.11E-05,22,42,,,
1.92E-05,8,41,,,
2.52E-05,4,42,,,
1.86E-05,38,42,,,
1.83E-05,1,46,,,
1.92E-05,39,47,,,
1.91E-05,47,48,,,
2.23E-05,23,45,,,
2.01E-05,13,42,,,
2.32E-05,25,40,,,
2.16E-05,24,39,,,
1.94E-05,25,38,,,
2.99E-05,27,43,,,
2.51E-05,16,44,,,
1.78E-05,2,41,,,
2.32E-05,40,47,,,
2.79E-05,17,44,,,
2.25E-05,23,49,,,
3.84E-05,21,51,,,
2.59E-05,18,50,,,
1.87E-05,30,48,,,
1.81E-05,47,50,,,
1.86E-05,19,49,,,
1.84E-05,36,46,,,
1.79E-05,3,45,,,
1.79E-05,2,46,,,
1.80E-05,41,44,,,
1.79E-05,3,43,,,
2.71E-05,30,43,,,
