cas operacie,cislo,index prvku,dlzka zoznamu,,,
1.82E-05,90,201,215,,,
1.95E-05,72,147,215,,,
1.75E-05,87,206,214,,,
1.83E-05,85,26,213,,,
2.00E-05,72,129,213,,,
1.74E-05,90,206,211,,,
2.09E-05,88,80,217,,,
2.26E-05,87,62,224,,,
1.86E-05,75,187,226,,,
1.87E-05,72,34,226,,,
1.80E-05,83,205,226,,,
1.82E-05,76,19,225,,,
2.04E-05,89,132,222,,,
2.06E-05,89,132,225,,,
2.11E-05,79,61,230,,,
3.14E-05,82,69,230,,,
2.37E-05,86,27,232,,,
1.73E-05,74,2,235,,,
1.82E-05,79,215,235,,,
2.08E-05,82,70,236,,,
1.91E-05,76,196,236,,,
1.95E-05,76,53,235,,,
2.06E-05,75,177,244,,,
1.87E-05,78,209,243,,,
2.26E-05,73,83,239,,,
2.06E-05,83,176,239,,,
4.56E-05,89,67,240,,,
4.01E-05,89,110,240,,,
2.67E-05,73,72,241,,,
1.97E-05,73,199,241,,,
1.83E-05,72,214,241,,,
5.12E-05,79,141,243,,,
2.16E-05,71,99,244,,,
2.61E-05,81,137,243,,,
2.29E-05,84,147,242,,,
2.25E-05,80,119,246,,,
1.75E-05,72,241,246,,,
2.03E-05,74,153,246,,,
3.01E-05,85,156,247,,,
2.16E-05,75,57,246,,,
2.31E-05,83,139,245,,,
1.84E-05,86,31,246,,,
2.08E-05,78,134,243,,,
2.22E-05,76,117,243,,,
1.89E-05,85,191,243,,,
1.81E-05,83,19,242,,,
2.00E-05,78,33,243,,,
1.93E-05,86,25,243,,,
2.02E-05,81,65,241,,,
2.07E-05,77,87,229,,,
2.15E-05,77,163,230,,,
2.07E-05,73,86,230,,,
2.28E-05,81,97,234,,,
2.03E-05,88,190,239,,,
2.31E-05,86,204,241,,,
1.86E-05,86,33,245,,,
1.81E-05,74,223,245,,,
2.04E-05,71,144,244,,,
1.86E-05,77,205,242,,,
1.87E-05,71,201,245,,,
1.98E-05,78,167,247,,,
1.84E-05,85,18,239,,,
2.19E-05,80,99,239,,,
2.20E-05,76,203,252,,,
1.98E-05,88,64,249,,,
1.88E-05,71,200,247,,,
1.96E-05,88,191,247,,,
2.57E-05,77,58,248,,,
2.47E-05,87,108,247,,,
2.21E-05,90,146,247,,,
1.81E-05,88,227,247,,,
1.74E-05,75,5,248,,,
2.07E-05,74,136,249,,,
2.10E-05,80,128,248,,,
2.12E-05,80,67,249,,,
1.88E-05,87,36,252,,,
1.87E-05,90,40,251,,,
2.23E-05,89,130,251,,,
1.79E-05,78,227,250,,,
2.01E-05,89,191,248,,,
1.88E-05,90,228,249,,,
1.80E-05,90,18,252,,,
2.00E-05,85,167,251,,,
2.20E-05,81,88,246,,,
1.86E-05,89,207,249,,,
2.05E-05,79,144,250,,,
2.03E-05,85,161,252,,,
1.93E-05,86,183,250,,,
2.42E-05,72,117,251,,,
2.11E-05,73,68,251,,,
2.18E-05,75,147,251,,,
1.94E-05,80,25,249,,,
2.44E-05,76,120,251,,,
2.21E-05,85,64,252,,,
1.92E-05,87,23,251,,,
1.81E-05,84,246,251,,,
1.88E-05,81,7,252,,,
1.97E-05,87,40,252,,,
1.82E-05,77,227,252,,,
1.97E-05,88,173,252,,,
2.32E-05,90,137,254,,,
2.11E-05,85,146,257,,,
2.17E-05,73,237,257,,,
2.28E-05,76,92,259,,,
2.00E-05,85,61,259,,,
2.27E-05,90,123,260,,,
1.92E-05,77,200,259,,,
1.90E-05,90,219,256,,,
1.84E-05,89,219,256,,,
2.10E-05,80,80,257,,,
1.98E-05,71,181,253,,,
2.66E-05,79,92,254,,,
1.86E-05,71,16,258,,,
3.16E-05,82,139,258,,,
2.75E-05,74,133,260,,,
1.96E-05,88,192,262,,,
1.92E-05,73,197,261,,,
2.10E-05,82,83,262,,,
1.77E-05,74,251,262,,,
1.92E-05,82,219,268,,,
2.18E-05,85,93,272,,,
2.14E-05,74,160,270,,,
1.74E-05,82,7,269,,,
1.89E-05,81,33,269,,,
1.76E-05,73,11,269,,,
2.10E-05,81,88,269,,,
1.95E-05,82,204,271,,,
1.94E-05,87,209,276,,,
1.83E-05,74,242,273,,,
1.88E-05,75,37,277,,,
2.22E-05,87,116,276,,,
1.84E-05,72,249,276,,,
2.31E-05,72,5,274,,,
3.71E-05,79,195,273,,,
1.75E-05,75,8,275,,,
2.06E-05,77,190,275,,,
1.82E-05,73,22,268,,,
1.76E-05,84,10,267,,,
2.15E-05,74,101,268,,,
2.44E-05,72,35,268,,,
2.21E-05,74,7,268,,,
2.06E-05,73,82,265,,,
2.06E-05,82,76,268,,,
2.42E-05,84,100,263,,,
1.98E-05,85,187,263,,,
1.79E-05,84,253,265,,,
2.03E-05,73,64,266,,,
2.03E-05,85,183,265,,,
2.09E-05,87,235,271,,,
1.73E-05,76,266,270,,,
2.14E-05,83,101,269,,,
2.21E-05,78,109,273,,,
2.02E-05,71,67,274,,,
1.82E-05,86,241,270,,,
2.02E-05,88,63,270,,,
1.96E-05,82,199,268,,,
2.72E-05,74,112,265,,,
2.27E-05,82,158,265,,,
1.96E-05,88,192,265,,,
2.52E-05,89,234,266,,,
1.83E-05,85,21,269,,,
2.10E-05,76,158,270,,,
1.96E-05,74,54,268,,,
2.08E-05,84,76,267,,,
3.37E-05,83,66,271,,,
2.11E-05,88,70,272,,,
1.97E-05,88,225,281,,,
5.49E-05,84,117,275,,,
1.97E-05,80,197,276,,,
1.88E-05,75,38,273,,,
2.22E-05,81,94,274,,,
2.18E-05,75,108,275,,,
1.73E-05,79,2,274,,,
1.89E-05,90,21,275,,,
1.74E-05,90,273,277,,,
2.20E-05,78,146,279,,,
2.01E-05,84,69,281,,,
1.77E-05,76,264,280,,,
1.95E-05,74,51,282,,,
2.40E-05,73,113,286,,,
2.49E-05,79,118,289,,,
2.13E-05,83,95,284,,,
2.08E-05,90,173,285,,,
9.16E-05,82,227,280,,,
2.92E-05,89,195,281,,,
1.97E-05,85,39,280,,,
2.48E-05,74,125,280,,,
2.50E-05,73,144,281,,,
3.29E-05,84,138,279,,,
1.98E-05,85,233,279,,,
5.37E-05,81,141,280,,,
1.92E-05,79,247,279,,,
2.01E-05,71,214,280,,,
2.20E-05,84,91,280,,,
2.31E-05,83,121,282,,,
2.66E-05,81,67,284,,,
2.17E-05,82,228,283,,,
2.08E-05,87,85,282,,,
2.11E-05,88,204,278,,,
1.85E-05,79,29,283,,,
1.83E-05,72,21,280,,,
2.01E-05,76,231,288,,,
2.15E-05,73,181,287,,,
9.21E-05,80,44,284,,,
1.87E-05,74,251,285,,,
1.81E-05,74,23,286,,,
2.17E-05,72,59,288,,,
1.79E-05,82,6,292,,,
2.58E-05,72,182,292,,,
1.92E-05,84,238,290,,,
2.58E-05,82,115,288,,,
1.82E-05,90,267,288,,,
2.67E-05,74,198,290,,,
2.14E-05,88,169,292,,,
2.09E-05,79,95,287,,,
2.03E-05,82,201,288,,,
2.60E-05,80,132,291,,,
2.65E-05,76,110,290,,,
1.91E-05,84,236,288,,,
1.85E-05,89,259,291,,,
2.78E-05,74,188,289,,,
4.11E-05,73,141,288,,,
2.40E-05,71,88,289,,,
2.39E-05,80,130,290,,,
2.39E-05,75,202,288,,,
3.77E-05,86,186,290,,,
1.86E-05,79,284,286,,,
2.13E-05,89,41,288,,,
2.32E-05,84,65,286,,,
2.34E-05,73,116,288,,,
2.12E-05,79,64,288,,,
1.94E-05,87,42,287,,,
3.88E-05,76,183,293,,,
3.88E-05,90,120,293,,,
1.85E-05,81,289,300,,,
1.84E-05,74,8,292,,,
2.12E-05,87,205,297,,,
8.84E-05,89,30,294,,,
2.38E-05,83,287,294,,,
2.64E-05,88,27,294,,,
2.41E-05,87,134,296,,,
1.93E-05,78,257,294,,,
2.03E-05,79,235,291,,,
2.39E-05,79,121,289,,,
2.15E-05,86,93,288,,,
1.82E-05,71,21,286,,,
2.25E-05,76,150,283,,,
2.07E-05,82,83,283,,,
1.76E-05,77,272,285,,,
2.02E-05,85,27,279,,,
2.52E-05,71,217,278,,,
2.03E-05,80,69,281,,,
1.99E-05,78,198,282,,,
2.95E-05,78,169,284,,,
2.06E-05,84,47,290,,,
2.21E-05,75,99,288,,,
2.51E-05,89,142,289,,,
1.79E-05,90,273,290,,,
2.21E-05,89,158,288,,,
2.47E-05,88,250,287,,,
2.09E-05,87,222,288,,,
1.79E-05,79,270,290,,,
1.90E-05,75,238,288,,,
1.83E-05,87,27,288,,,
2.16E-05,82,109,290,,,
1.84E-05,75,254,288,,,
2.63E-05,82,17,288,,,
3.53E-05,75,39,290,,,
2.22E-05,89,289,297,,,
2.22E-05,84,117,296,,,
2.63E-05,81,26,295,,,
2.14E-05,83,272,294,,,
2.37E-05,79,62,291,,,
2.08E-05,74,86,290,,,
2.00E-05,72,64,289,,,
1.93E-05,72,15,289,,,
2.33E-05,89,202,292,,,
1.75E-05,83,289,293,,,
2.05E-05,88,78,293,,,
1.85E-05,78,31,291,,,
1.81E-05,77,13,285,,,
2.26E-05,88,148,287,,,
2.19E-05,72,106,287,,,
2.01E-05,73,199,287,,,
2.31E-05,71,116,291,,,
3.48E-05,86,189,291,,,
2.33E-05,75,217,288,,,
1.80E-05,75,273,288,,,
2.10E-05,87,91,287,,,
1.94E-05,81,224,288,,,
2.10E-05,87,222,289,,,
2.54E-05,80,214,289,,,
1.89E-05,75,234,282,,,
1.81E-05,81,256,282,,,
1.82E-05,81,249,284,,,
2.42E-05,75,230,284,,,
2.53E-05,75,125,280,,,
2.27E-05,73,146,281,,,
2.00E-05,88,199,281,,,
2.09E-05,81,174,283,,,
1.83E-05,88,252,279,,,
1.80E-05,80,257,276,,,
2.34E-05,86,105,277,,,
2.16E-05,85,53,280,,,
2.52E-05,83,231,280,,,
2.05E-05,89,73,278,,,
2.27E-05,82,31,278,,,
2.13E-05,79,170,282,,,
2.13E-05,88,195,290,,,
2.17E-05,74,157,290,,,
2.16E-05,80,157,291,,,
2.02E-05,82,68,291,,,
2.39E-05,72,135,286,,,
1.88E-05,80,34,283,,,
1.95E-05,89,21,280,,,
1.89E-05,75,11,283,,,
1.91E-05,74,232,286,,,
2.21E-05,77,114,287,,,
1.92E-05,88,46,287,,,
2.40E-05,77,145,286,,,
2.11E-05,76,167,287,,,
2.22E-05,83,157,284,,,
2.04E-05,83,199,286,,,
1.86E-05,73,28,283,,,
2.02E-05,90,66,283,,,
1.90E-05,88,235,285,,,
1.74E-05,90,7,283,,,
1.87E-05,85,262,288,,,
1.84E-05,85,259,289,,,
2.10E-05,71,169,289,,,
2.00E-05,84,208,289,,,
2.17E-05,82,207,288,,,
1.93E-05,75,38,282,,,
1.80E-05,89,16,282,,,
1.93E-05,80,221,282,,,
1.97E-05,88,204,284,,,
2.27E-05,87,125,287,,,
2.57E-05,75,249,290,,,
2.08E-05,76,175,289,,,
3.25E-05,79,177,287,,,
1.99E-05,87,200,286,,,
1.77E-05,90,5,292,,,
3.06E-05,73,141,293,,,
1.78E-05,87,15,293,,,
2.77E-05,90,184,293,,,
1.73E-05,71,2,290,,,
2.34E-05,84,114,289,,,
2.05E-05,71,74,288,,,
1.80E-05,75,264,285,,,
2.98E-05,80,69,287,,,
2.34E-05,79,122,286,,,
1.77E-05,79,269,286,,,
2.05E-05,74,189,287,,,
2.16E-05,78,105,284,,,
1.75E-05,85,273,284,,,
2.09E-05,84,178,283,,,
2.08E-05,77,180,284,,,
1.84E-05,78,245,284,,,
2.88E-05,76,158,293,,,
2.13E-05,88,241,294,,,
3.65E-05,86,114,293,,,
4.05E-05,85,152,292,,,
1.76E-05,83,1,295,,,
2.25E-05,72,214,295,,,
1.92E-05,87,46,293,,,
2.09E-05,71,80,290,,,
1.93E-05,80,44,291,,,
2.26E-05,86,133,288,,,
2.29E-05,81,82,282,,,
2.22E-05,89,118,278,,,
2.16E-05,77,109,279,,,
2.93E-05,89,131,278,,,
2.08E-05,76,209,277,,,
2.09E-05,71,88,277,,,
1.99E-05,73,222,274,,,
1.99E-05,76,60,276,,,
2.01E-05,78,71,277,,,
2.09E-05,80,69,280,,,
2.44E-05,72,141,279,,,
2.03E-05,78,185,279,,,
1.85E-05,71,240,279,,,
1.84E-05,86,266,279,,,
2.51E-05,90,143,277,,,
1.98E-05,85,56,280,,,
2.38E-05,83,129,279,,,
2.07E-05,73,80,282,,,
2.58E-05,80,114,280,,,
2.11E-05,87,67,280,,,
1.95E-05,81,219,282,,,
2.00E-05,71,2,272,,,
1.92E-05,87,218,270,,,
2.03E-05,85,67,269,,,
2.07E-05,83,76,269,,,
1.98E-05,77,65,268,,,
2.33E-05,76,61,269,,,
2.55E-05,81,123,277,,,
1.79E-05,74,16,278,,,
2.11E-05,86,156,278,,,
2.10E-05,85,93,278,,,
2.22E-05,80,182,280,,,
1.80E-05,75,250,279,,,
2.02E-05,74,77,276,,,
2.55E-05,82,104,278,,,
1.78E-05,78,274,278,,,
1.98E-05,78,58,276,,,
2.74E-05,74,144,282,,,
2.61E-05,82,241,282,,,
2.16E-05,89,90,283,,,
2.29E-05,75,89,282,,,
1.83E-05,88,26,278,,,
2.14E-05,80,94,286,,,
2.36E-05,90,146,283,,,
2.26E-05,72,69,288,,,
2.01E-05,77,68,286,,,
1.74E-05,72,281,286,,,
2.04E-05,77,74,286,,,
2.03E-05,73,201,285,,,
1.95E-05,73,57,277,,,
2.05E-05,71,187,277,,,
1.77E-05,77,10,277,,,
1.91E-05,75,218,275,,,
1.97E-05,76,198,273,,,
3.03E-05,78,117,272,,,
2.27E-05,84,184,272,,,
2.41E-05,80,120,277,,,
1.75E-05,76,268,278,,,
2.33E-05,79,258,279,,,
2.73E-05,81,184,279,,,
2.60E-05,88,197,279,,,
2.14E-05,88,100,276,,,
1.90E-05,82,224,276,,,
1.89E-05,77,225,275,,,
2.32E-05,74,123,278,,,
1.84E-05,79,245,280,,,
2.21E-05,86,118,279,,,
1.89E-05,81,235,277,,,
2.18E-05,79,146,277,,,
2.24E-05,76,101,277,,,
1.77E-05,84,264,277,,,
2.19E-05,89,228,276,,,
1.72E-05,84,0,277,,,
2.49E-05,71,144,280,,,
2.01E-05,81,65,280,,,
1.85E-05,78,246,280,,,
1.89E-05,72,44,280,,,
1.86E-05,74,33,280,,,
1.95E-05,78,262,283,,,
1.84E-05,74,263,283,,,
2.33E-05,72,134,284,,,
1.77E-05,90,272,283,,,
2.22E-05,82,178,283,,,
2.40E-05,86,142,283,,,
1.90E-05,81,40,284,,,
1.95E-05,90,52,280,,,
2.46E-05,76,192,282,,,
2.40E-05,80,225,282,,,
1.82E-05,80,267,281,,,
2.08E-05,74,86,281,,,
2.44E-05,84,45,279,,,
2.31E-05,78,135,279,,,
2.19E-05,83,150,277,,,
1.81E-05,82,259,275,,,
1.97E-05,77,40,277,,,
1.98E-05,84,192,274,,,
1.91E-05,82,221,275,,,
2.04E-05,82,251,276,,,
1.89E-05,83,239,276,,,
2.24E-05,82,193,276,,,
1.93E-05,89,44,273,,,
1.86E-05,82,30,271,,,
1.88E-05,80,230,272,,,
2.51E-05,81,126,267,,,
2.52E-05,73,67,267,,,
1.96E-05,82,44,268,,,
5.04E-05,83,104,268,,,
1.94E-05,81,48,269,,,
1.94E-05,83,50,275,,,
3.42E-05,71,102,276,,,
2.48E-05,76,130,279,,,
2.19E-05,87,160,276,,,
2.16E-05,76,170,275,,,
2.13E-05,82,252,276,,,
2.49E-05,88,131,278,,,
2.01E-05,86,227,277,,,
2.28E-05,86,161,281,,,
2.10E-05,73,199,282,,,
3.86E-05,87,136,279,,,
2.60E-05,88,175,274,,,
2.30E-05,79,44,274,,,
2.35E-05,77,172,275,,,
1.98E-05,75,231,277,,,
1.88E-05,87,15,279,,,
1.97E-05,80,230,280,,,
2.02E-05,87,68,281,,,
1.86E-05,89,250,282,,,
2.46E-05,78,173,278,,,
1.82E-05,87,247,277,,,
1.86E-05,78,234,277,,,
1.74E-05,80,276,278,,,
2.19E-05,84,87,279,,,
2.27E-05,85,234,273,,,
2.16E-05,88,75,270,,,
1.89E-05,76,43,271,,,
2.13E-05,79,150,272,,,
1.75E-05,77,9,273,,,
1.91E-05,77,49,273,,,
2.22E-05,75,141,265,,,
3.18E-05,83,89,263,,,
1.86E-05,84,2,264,,,
2.16E-05,79,158,258,,,
2.66E-05,71,120,259,,,
2.47E-05,87,52,262,,,
1.93E-05,77,258,263,,,
2.06E-05,71,215,263,,,
1.93E-05,90,233,262,,,
2.29E-05,82,171,262,,,
1.89E-05,82,17,262,,,
2.11E-05,72,18,270,,,
2.59E-05,80,150,267,,,
1.99E-05,80,38,262,,,
2.26E-05,86,137,263,,,
2.34E-05,86,163,265,,,
1.79E-05,71,254,269,,,
2.06E-05,74,161,269,,,
2.18E-05,71,114,270,,,
2.08E-05,74,155,269,,,
2.44E-05,72,98,268,,,
2.29E-05,85,107,271,,,
2.08E-05,87,89,273,,,
1.90E-05,78,41,274,,,
2.01E-05,71,206,275,,,
1.88E-05,79,232,270,,,
2.09E-05,84,157,270,,,
1.92E-05,77,235,271,,,
2.18E-05,71,141,279,,,
1.80E-05,79,264,276,,,
1.87E-05,90,232,272,,,
2.21E-05,76,257,272,,,
2.21E-05,79,115,271,,,
2.09E-05,78,204,266,,,
1.86E-05,76,231,266,,,
1.87E-05,77,218,265,,,
2.02E-05,74,68,271,,,
3.04E-05,87,157,274,,,
2.43E-05,80,123,275,,,
1.82E-05,85,22,276,,,
2.12E-05,82,95,275,,,
1.90E-05,75,36,276,,,
2.09E-05,89,69,268,,,
1.82E-05,81,5,269,,,
3.19E-05,85,120,268,,,
2.05E-05,71,47,270,,,
2.79E-05,74,145,268,,,
1.83E-05,75,244,274,,,
2.09E-05,74,162,270,,,
1.97E-05,86,193,267,,,
2.95E-05,84,120,267,,,
2.20E-05,83,178,266,,,
1.74E-05,85,260,265,,,
2.27E-05,76,129,263,,,
1.94E-05,76,213,266,,,
1.98E-05,87,192,271,,,
2.15E-05,81,51,264,,,
2.49E-05,84,91,273,,,
2.12E-05,86,153,272,,,
1.90E-05,80,42,271,,,
2.85E-05,80,98,270,,,
1.80E-05,88,244,271,,,
1.86E-05,72,32,270,,,
2.41E-05,75,222,270,,,
2.17E-05,75,70,270,,,
2.36E-05,85,110,269,,,
2.89E-05,71,117,269,,,
2.14E-05,72,150,270,,,
2.14E-05,75,95,267,,,
2.29E-05,81,129,267,,,
1.91E-05,79,216,265,,,
1.81E-05,87,243,265,,,
1.93E-05,79,241,267,,,
2.11E-05,84,157,269,,,
1.87E-05,78,222,268,,,
2.23E-05,89,120,267,,,
2.25E-05,80,121,265,,,
2.00E-05,83,68,265,,,
1.97E-05,89,201,267,,,
1.82E-05,85,245,268,,,
2.00E-05,74,190,267,,,
1.83E-05,80,23,266,,,
1.92E-05,77,204,261,,,
2.11E-05,82,206,260,,,
1.76E-05,85,5,256,,,
1.81E-05,80,252,258,,,
1.88E-05,74,30,258,,,
2.62E-05,86,115,258,,,
2.42E-05,74,120,262,,,
2.21E-05,74,114,262,,,
1.85E-05,90,212,255,,,
2.24E-05,86,64,256,,,
1.94E-05,79,211,258,,,
2.06E-05,79,155,259,,,
2.60E-05,82,206,259,,,
2.12E-05,82,5,261,,,
1.84E-05,78,15,262,,,
1.92E-05,73,201,264,,,
2.54E-05,83,127,263,,,
1.94E-05,84,227,265,,,
2.19E-05,84,113,267,,,
1.98E-05,74,192,264,,,
2.09E-05,83,144,265,,,
1.91E-05,78,27,268,,,
2.21E-05,90,225,264,,,
1.92E-05,80,234,264,,,
1.90E-05,86,228,263,,,
1.74E-05,82,260,263,,,
1.85E-05,79,226,263,,,
2.33E-05,82,138,260,,,
2.18E-05,87,109,266,,,
1.83E-05,76,241,267,,,
2.14E-05,79,95,268,,,
2.73E-05,86,113,266,,,
2.09E-05,85,191,267,,,
1.78E-05,87,13,269,,,
2.19E-05,81,109,270,,,
2.20E-05,89,115,268,,,
2.12E-05,80,163,268,,,
2.25E-05,80,133,267,,,
2.11E-05,86,90,266,,,
1.89E-05,79,40,266,,,
1.85E-05,71,24,268,,,
2.15E-05,83,104,268,,,
1.85E-05,79,22,268,,,
2.23E-05,88,103,274,,,
1.88E-05,86,34,275,,,
2.48E-05,84,113,277,,,
2.24E-05,81,70,275,,,
1.82E-05,76,23,277,,,
2.05E-05,75,170,275,,,
2.01E-05,73,66,275,,,
1.76E-05,88,274,278,,,
2.01E-05,74,196,278,,,
2.09E-05,81,86,278,,,
2.12E-05,85,164,279,,,
2.60E-05,88,81,281,,,
2.14E-05,87,175,281,,,
2.73E-05,79,82,283,,,
1.80E-05,76,9,283,,,
1.95E-05,75,242,282,,,
1.80E-05,83,14,280,,,
2.14E-05,89,101,279,,,
2.15E-05,87,150,277,,,
3.15E-05,73,56,277,,,
2.64E-05,72,199,275,,,
2.29E-05,75,131,271,,,
1.81E-05,88,253,269,,,
2.02E-05,74,268,274,,,
2.25E-05,89,119,277,,,
2.67E-05,74,91,274,,,
2.17E-05,79,182,273,,,
2.16E-05,74,136,271,,,
1.78E-05,86,13,275,,,
1.83E-05,74,243,276,,,
2.13E-05,89,152,277,,,
2.30E-05,73,135,274,,,
2.20E-05,85,81,273,,,
2.21E-05,76,138,274,,,
2.12E-05,75,164,273,,,
1.84E-05,83,243,278,,,
2.02E-05,88,185,276,,,
2.08E-05,89,197,274,,,
2.23E-05,79,255,275,,,
1.91E-05,87,232,274,,,
2.30E-05,90,138,274,,,
1.84E-05,75,254,276,,,
1.73E-05,75,2,279,,,
1.79E-05,82,261,276,,,
2.56E-05,81,131,286,,,
2.41E-05,83,133,286,,,
2.14E-05,72,67,284,,,
2.02E-05,78,195,285,,,
2.50E-05,87,141,287,,,
1.86E-05,82,251,291,,,
1.76E-05,88,6,289,,,
2.66E-05,75,237,292,,,
1.95E-05,71,52,294,,,
2.10E-05,90,174,295,,,
2.11E-05,88,173,296,,,
1.77E-05,78,12,296,,,
2.55E-05,78,151,294,,,
1.92E-05,84,45,292,,,
2.13E-05,88,95,294,,,
2.29E-05,83,128,293,,,
2.05E-05,85,192,294,,,
2.26E-05,73,18,293,,,
3.03E-05,89,223,293,,,
2.15E-05,78,161,296,,,
3.12E-05,89,146,296,,,
2.03E-05,83,216,293,,,
1.80E-05,86,276,295,,,
2.00E-05,85,209,296,,,
1.78E-05,72,8,299,,,
2.41E-05,85,247,295,,,
2.29E-05,83,81,295,,,
2.63E-05,88,83,291,,,
2.19E-05,87,171,290,,,
1.94E-05,76,223,287,,,
1.95E-05,76,215,286,,,
2.56E-05,74,137,281,,,
1.92E-05,90,259,287,,,
2.38E-05,75,131,289,,,
3.29E-05,73,44,292,,,
2.51E-05,80,3,289,,,
3.28E-05,75,171,289,,,
3.27E-05,84,99,289,,,
2.82E-05,87,41,288,,,
3.44E-05,74,136,287,,,
1.98E-05,88,38,286,,,
2.35E-05,75,133,288,,,
1.85E-05,87,11,293,,,
1.82E-05,88,7,294,,,
2.59E-05,71,177,294,,,
1.99E-05,87,30,303,,,
2.49E-05,86,167,304,,,
3.02E-05,75,150,304,,,
2.14E-05,85,201,305,,,
2.43E-05,90,143,305,,,
2.11E-05,82,185,306,,,
2.07E-05,72,204,307,,,
1.98E-05,71,60,307,,,
2.13E-05,74,56,307,,,
1.99E-05,72,53,305,,,
1.96E-05,87,53,301,,,
2.55E-05,82,68,301,,,
1.95E-05,71,233,300,,,
2.63E-05,75,73,297,,,
1.93E-05,78,244,299,,,
2.15E-05,77,101,298,,,
2.10E-05,88,182,292,,,
2.33E-05,72,148,289,,,
2.89E-05,88,34,293,,,
4.39E-05,86,161,293,,,
6.23E-05,75,197,295,,,
1.95E-05,86,57,300,,,
2.06E-05,90,194,300,,,
2.40E-05,72,132,301,,,
2.24E-05,72,186,298,,,
1.92E-05,80,255,295,,,
2.02E-05,83,48,295,,,
2.22E-05,83,24,294,,,
2.42E-05,86,134,295,,,
2.21E-05,89,204,295,,,
2.11E-05,77,216,294,,,
2.11E-05,78,195,294,,,
1.79E-05,72,13,298,,,
1.82E-05,83,272,298,,,
2.75E-05,80,25,295,,,
2.33E-05,80,79,295,,,
1.89E-05,79,36,294,,,
2.12E-05,74,178,297,,,
2.18E-05,71,111,297,,,
2.05E-05,71,196,299,,,
2.10E-05,83,91,291,,,
2.24E-05,82,124,290,,,
2.21E-05,84,116,291,,,
1.71E-05,76,1,293,,,
2.26E-05,82,119,300,,,
2.12E-05,88,183,302,,,
1.88E-05,73,256,304,,,
2.05E-05,89,204,304,,,
1.90E-05,79,43,300,,,
2.37E-05,81,148,306,,,
2.23E-05,82,109,308,,,
2.28E-05,86,125,311,,,
2.87E-05,83,101,306,,,
2.41E-05,85,143,305,,,
2.02E-05,80,69,306,,,
2.38E-05,88,179,305,,,
2.06E-05,81,200,305,,,
2.15E-05,80,97,306,,,
2.13E-05,89,103,302,,,
1.84E-05,77,267,298,,,
2.40E-05,82,146,303,,,
1.88E-05,74,256,309,,,
2.04E-05,85,80,308,,,
1.75E-05,82,297,308,,,
1.79E-05,73,293,305,,,
2.42E-05,90,189,304,,,
2.03E-05,77,212,303,,,
2.17E-05,89,92,305,,,
5.02E-05,75,50,309,,,
2.23E-05,80,121,308,,,
1.90E-05,82,41,307,,,
2.66E-05,78,47,306,,,
3.04E-05,77,51,305,,,
3.01E-05,79,42,305,,,
2.50E-05,82,195,306,,,
1.83E-05,75,291,306,,,
1.98E-05,86,233,305,,,
2.41E-05,73,136,305,,,
1.91E-05,85,244,303,,,
2.51E-05,88,74,299,,,
2.18E-05,89,174,299,,,
1.88E-05,89,258,295,,,
1.76E-05,71,286,299,,,
2.44E-05,84,264,302,,,
2.88E-05,84,134,304,,,
2.32E-05,84,94,304,,,
1.93E-05,84,47,303,,,
2.37E-05,86,112,301,,,
2.38E-05,81,31,304,,,
2.87E-05,77,123,305,,,
1.92E-05,79,274,305,,,
2.25E-05,89,122,310,,,
1.97E-05,73,59,314,,,
1.81E-05,89,21,314,,,
2.04E-05,89,220,314,,,
1.79E-05,87,292,315,,,
2.35E-05,78,148,317,,,
1.83E-05,81,31,313,,,
2.33E-05,72,128,309,,,
1.76E-05,72,6,310,,,
1.93E-05,89,251,310,,,
1.86E-05,90,274,311,,,
2.32E-05,86,282,313,,,
2.11E-05,86,88,312,,,
1.77E-05,90,307,313,,,
2.21E-05,90,207,313,,,
2.20E-05,86,102,312,,,
1.86E-05,81,27,312,,,
3.08E-05,90,148,317,,,
2.04E-05,82,76,316,,,
2.10E-05,76,203,320,,,
2.11E-05,81,197,312,,,
1.75E-05,72,307,312,,,
1.81E-05,89,284,311,,,
2.24E-05,76,157,305,,,
2.94E-05,75,19,302,,,
2.54E-05,71,75,301,,,
1.99E-05,73,218,301,,,
2.01E-05,81,69,298,,,
2.72E-05,80,105,298,,,
2.27E-05,87,171,301,,,
1.91E-05,81,19,297,,,
2.30E-05,79,111,297,,,
2.19E-05,77,202,291,,,
2.02E-05,80,235,290,,,
1.92E-05,77,25,285,,,
3.13E-05,81,154,287,,,
2.25E-05,75,105,285,,,
2.27E-05,79,109,283,,,
2.23E-05,76,14,284,,,
2.03E-05,72,49,284,,,
2.21E-05,86,48,283,,,
2.50E-05,78,138,281,,,
2.13E-05,84,214,283,,,
2.37E-05,77,133,284,,,
2.64E-05,85,203,283,,,
1.89E-05,77,231,278,,,
1.88E-05,75,242,276,,,
2.06E-05,73,71,276,,,
1.92E-05,77,217,276,,,
2.30E-05,89,145,281,,,
1.92E-05,76,41,282,,,
2.11E-05,85,81,285,,,
1.90E-05,90,226,284,,,
2.61E-05,89,249,290,,,
2.23E-05,85,125,288,,,
2.31E-05,89,140,288,,,
2.26E-05,83,130,288,,,
2.10E-05,88,183,288,,,
1.92E-05,90,225,287,,,
2.41E-05,87,128,289,,,
2.74E-05,76,195,288,,,
2.02E-05,85,207,288,,,
