cas operacie,index prvku,dlzka zoznamu,,,
1.13E-05,0,11,,,
1.12E-05,0,8,,,
1.12E-05,0,11,,,
1.15E-05,0,10,,,
1.23E-05,0,15,,,
1.11E-05,0,17,,,
1.14E-05,0,12,,,
1.11E-05,0,12,,,
1.14E-05,0,12,,,
1.15E-05,0,12,,,
1.11E-05,0,8,,,
1.13E-05,0,11,,,
1.14E-05,0,18,,,
1.12E-05,0,17,,,
1.11E-05,0,15,,,
1.45E-05,0,15,,,
1.14E-05,0,14,,,
1.14E-05,0,13,,,
1.14E-05,0,10,,,
1.14E-05,0,8,,,
1.12E-05,0,4,,,
1.12E-05,0,4,,,
1.34E-05,0,0,,,
1.19E-05,0,0,,,
1.11E-05,0,3,,,
1.13E-05,0,9,,,
1.13E-05,0,8,,,
1.31E-05,0,6,,,
1.14E-05,0,5,,,
1.51E-05,0,1,,,
0.0001382,0,1,,,
1.12E-05,0,2,,,
1.14E-05,0,2,,,
1.12E-05,0,1,,,
1.13E-05,0,0,,,
1.12E-05,0,0,,,
1.14E-05,0,0,,,
1.12E-05,0,0,,,
1.71E-05,0,7,,,
1.54E-05,0,6,,,
1.78E-05,0,7,,,
1.18E-05,0,6,,,
1.90E-05,0,5,,,
2.65E-05,0,5,,,
1.34E-05,0,8,,,
1.19E-05,0,7,,,
1.14E-05,0,6,,,
1.54E-05,0,7,,,
1.12E-05,0,5,,,
1.11E-05,0,8,,,
1.12E-05,0,6,,,
1.96E-05,0,4,,,
1.45E-05,0,2,,,
3.23E-05,0,1,,,
1.15E-05,0,3,,,
1.65E-05,0,2,,,
1.11E-05,0,1,,,
1.09E-05,0,0,,,
1.45E-05,0,3,,,
1.24E-05,0,1,,,
1.16E-05,0,2,,,
1.12E-05,0,1,,,
1.14E-05,0,1,,,
1.13E-05,0,1,,,
1.11E-05,0,3,,,
1.77E-05,0,1,,,
1.14E-05,0,0,,,
1.10E-05,0,0,,,
1.46E-05,0,5,,,
1.13E-05,0,4,,,
1.12E-05,0,2,,,
1.13E-05,0,1,,,
1.15E-05,0,0,,,
1.11E-05,0,0,,,
1.13E-05,0,1,,,
1.18E-05,0,5,,,
1.10E-05,0,6,,,
1.11E-05,0,3,,,
1.12E-05,0,2,,,
1.15E-05,0,4,,,
1.13E-05,0,4,,,
1.13E-05,0,5,,,
2.06E-05,0,6,,,
3.27E-05,0,6,,,
1.82E-05,0,4,,,
1.15E-05,0,4,,,
1.45E-05,0,3,,,
1.32E-05,0,6,,,
1.24E-05,0,5,,,
2.91E-05,0,3,,,
1.62E-05,0,2,,,
1.58E-05,0,2,,,
1.14E-05,0,1,,,
1.11E-05,0,0,,,
1.12E-05,0,3,,,
1.14E-05,0,3,,,
1.12E-05,0,5,,,
1.20E-05,0,4,,,
1.15E-05,0,7,,,
1.14E-05,0,7,,,
1.12E-05,0,7,,,
1.18E-05,0,8,,,
1.32E-05,0,7,,,
1.12E-05,0,5,,,
1.13E-05,0,5,,,
1.13E-05,0,7,,,
1.11E-05,0,6,,,
1.11E-05,0,4,,,
1.45E-05,0,3,,,
1.34E-05,0,1,,,
1.43E-05,0,1,,,
1.34E-05,0,0,,,
1.77E-05,0,1,,,
1.11E-05,0,1,,,
1.11E-05,0,6,,,
1.15E-05,0,6,,,
1.28E-05,0,8,,,
1.11E-05,0,7,,,
1.17E-05,0,6,,,
1.16E-05,0,5,,,
1.12E-05,0,5,,,
1.13E-05,0,3,,,
1.12E-05,0,2,,,
1.10E-05,0,0,,,
1.17E-05,0,2,,,
1.22E-05,0,1,,,
1.12E-05,0,1,,,
1.12E-05,0,0,,,
1.13E-05,0,5,,,
1.16E-05,0,5,,,
1.14E-05,0,4,,,
1.13E-05,0,1,,,
1.14E-05,0,1,,,
1.11E-05,0,1,,,
1.15E-05,0,2,,,
1.13E-05,0,5,,,
1.13E-05,0,6,,,
1.12E-05,0,5,,,
1.12E-05,0,4,,,
2.16E-05,0,4,,,
1.60E-05,0,8,,,
1.41E-05,0,6,,,
1.85E-05,0,5,,,
1.17E-05,0,4,,,
1.12E-05,0,4,,,
1.14E-05,0,3,,,
1.43E-05,0,0,,,
1.15E-05,0,1,,,
1.13E-05,0,1,,,
1.13E-05,0,2,,,
1.12E-05,0,2,,,
9.05E-05,0,2,,,
1.60E-05,0,0,,,
