cas operacie,index prvku,dlzka zoznamu,,
1.01E-05,168,168,,
1.12E-05,167,167,,
1.21E-05,166,166,,
1.02E-05,164,164,,
1.03E-05,167,167,,
1.03E-05,168,168,,
1.04E-05,169,169,,
1.07E-05,166,166,,
1.05E-05,165,165,,
1.06E-05,167,167,,
1.28E-05,169,169,,
1.03E-05,167,167,,
1.03E-05,166,166,,
1.06E-05,165,165,,
2.55E-05,165,165,,
1.05E-05,164,164,,
1.03E-05,169,169,,
1.03E-05,170,170,,
1.04E-05,174,174,,
1.01E-05,172,172,,
1.04E-05,171,171,,
1.19E-05,175,175,,
1.14E-05,173,173,,
1.13E-05,173,173,,
1.13E-05,172,172,,
1.15E-05,171,171,,
1.12E-05,170,170,,
1.14E-05,172,172,,
1.16E-05,171,171,,
1.16E-05,172,172,,
2.15E-05,173,173,,
1.03E-05,173,173,,
1.08E-05,172,172,,
1.04E-05,170,170,,
1.04E-05,168,168,,
1.02E-05,172,172,,
1.06E-05,172,172,,
1.04E-05,171,171,,
1.04E-05,171,171,,
1.04E-05,169,169,,
1.04E-05,167,167,,
1.04E-05,172,172,,
1.16E-05,170,170,,
1.19E-05,171,171,,
1.21E-05,170,170,,
1.16E-05,170,170,,
1.13E-05,169,169,,
1.18E-05,167,167,,
1.49E-05,167,167,,
1.16E-05,171,171,,
1.19E-05,169,169,,
1.48E-05,169,169,,
1.14E-05,179,179,,
1.12E-05,176,176,,
1.61E-05,175,175,,
1.44E-05,181,181,,
1.22E-05,180,180,,
1.03E-05,175,175,,
1.05E-05,174,174,,
1.76E-05,175,175,,
1.05E-05,176,176,,
1.08E-05,176,176,,
1.05E-05,178,178,,
1.54E-05,178,178,,
1.06E-05,179,179,,
1.14E-05,184,184,,
1.51E-05,184,184,,
1.04E-05,185,185,,
1.04E-05,184,184,,
1.05E-05,183,183,,
1.02E-05,182,182,,
1.41E-05,184,184,,
1.04E-05,183,183,,
1.03E-05,184,184,,
1.05E-05,182,182,,
1.03E-05,182,182,,
1.02E-05,181,181,,
1.05E-05,180,180,,
1.04E-05,179,179,,
1.03E-05,178,178,,
1.78E-05,179,179,,
1.09E-05,178,178,,
1.19E-05,175,175,,
1.13E-05,174,174,,
1.14E-05,174,174,,
1.13E-05,173,173,,
1.04E-05,176,176,,
1.03E-05,177,177,,
1.05E-05,179,179,,
1.36E-05,179,179,,
1.05E-05,183,183,,
1.03E-05,186,186,,
1.04E-05,188,188,,
1.09E-05,187,187,,
1.03E-05,184,184,,
1.11E-05,179,179,,
1.03E-05,177,177,,
1.04E-05,177,177,,
1.07E-05,176,176,,
1.05E-05,173,173,,
1.56E-05,173,173,,
1.19E-05,175,175,,
1.05E-05,178,178,,
1.03E-05,179,179,,
1.03E-05,182,182,,
1.13E-05,179,179,,
1.14E-05,178,178,,
1.06E-05,180,180,,
1.03E-05,182,182,,
1.03E-05,182,182,,
1.03E-05,181,181,,
1.13E-05,182,182,,
1.05E-05,193,193,,
1.06E-05,189,189,,
1.02E-05,191,191,,
1.11E-05,188,188,,
1.03E-05,191,191,,
1.02E-05,189,189,,
1.12E-05,189,189,,
1.01E-05,188,188,,
1.05E-05,186,186,,
1.15E-05,186,186,,
1.09E-05,191,191,,
1.49E-05,191,191,,
1.08E-05,192,192,,
1.67E-05,191,191,,
1.06E-05,193,193,,
1.02E-05,187,187,,
1.06E-05,185,185,,
1.06E-05,185,185,,
1.17E-05,184,184,,
1.15E-05,182,182,,
1.06E-05,182,182,,
1.16E-05,178,178,,
1.05E-05,171,171,,
1.06E-05,169,169,,
1.04E-05,168,168,,
1.01E-05,167,167,,
1.02E-05,164,164,,
1.05E-05,163,163,,
1.01E-05,162,162,,
1.02E-05,163,163,,
1.05E-05,162,162,,
1.02E-05,162,162,,
1.41E-05,163,163,,
1.04E-05,165,165,,
1.02E-05,164,164,,
1.03E-05,160,160,,
1.48E-05,161,161,,
1.03E-05,161,161,,
1.08E-05,164,164,,
1.04E-05,164,164,,
1.03E-05,165,165,,
1.03E-05,165,165,,
1.05E-05,162,162,,
1.05E-05,160,160,,
1.03E-05,155,155,,
1.05E-05,156,156,,
1.05E-05,153,153,,
1.02E-05,152,152,,
1.08E-05,155,155,,
1.07E-05,152,152,,
1.03E-05,151,151,,
1.06E-05,151,151,,
1.24E-05,150,150,,
1.13E-05,150,150,,
1.07E-05,151,151,,
1.96E-05,154,154,,
1.02E-05,153,153,,
1.05E-05,156,156,,
1.19E-05,155,155,,
1.02E-05,151,151,,
1.03E-05,150,150,,
4.76E-05,148,148,,
1.15E-05,147,147,,
1.76E-05,150,150,,
1.04E-05,150,150,,
1.04E-05,149,149,,
1.47E-05,150,150,,
1.55E-05,150,150,,
1.07E-05,155,155,,
1.08E-05,152,152,,
1.03E-05,154,154,,
1.04E-05,153,153,,
1.96E-05,160,160,,
1.10E-05,165,165,,
1.05E-05,165,165,,
1.03E-05,166,166,,
1.07E-05,165,165,,
1.02E-05,164,164,,
1.47E-05,163,163,,
1.01E-05,163,163,,
1.49E-05,162,162,,
7.96E-05,161,161,,
1.10E-05,160,160,,
1.05E-05,160,160,,
1.04E-05,159,159,,
1.04E-05,158,158,,
1.02E-05,159,159,,
1.02E-05,158,158,,
1.04E-05,157,157,,
1.02E-05,160,160,,
1.03E-05,162,162,,
1.02E-05,165,165,,
1.02E-05,163,163,,
1.02E-05,167,167,,
1.09E-05,165,165,,
1.11E-05,167,167,,
1.03E-05,166,166,,
1.06E-05,167,167,,
1.03E-05,166,166,,
1.02E-05,164,164,,
1.03E-05,163,163,,
1.03E-05,162,162,,
1.61E-05,165,165,,
1.67E-05,164,164,,
1.03E-05,165,165,,
1.07E-05,169,169,,
1.14E-05,169,169,,
0.0001131,170,170,,
1.27E-05,167,167,,
1.05E-05,166,166,,
1.08E-05,169,169,,
1.65E-05,172,172,,
1.18E-05,171,171,,
1.14E-05,170,170,,
1.86E-05,182,182,,
2.04E-05,181,181,,
1.52E-05,180,180,,
1.14E-05,177,177,,
1.21E-05,181,181,,
1.51E-05,180,180,,
1.13E-05,181,181,,
1.06E-05,190,190,,
1.18E-05,194,194,,
8.13E-05,196,196,,
2.24E-05,200,200,,
8.32E-05,199,199,,
1.08E-05,197,197,,
1.05E-05,197,197,,
1.11E-05,195,195,,
1.03E-05,195,195,,
1.06E-05,194,194,,
1.02E-05,197,197,,
1.21E-05,196,196,,
2.24E-05,195,195,,
1.07E-05,195,195,,
1.05E-05,193,193,,
2.06E-05,193,193,,
1.67E-05,192,192,,
1.17E-05,188,188,,
1.11E-05,186,186,,
1.03E-05,187,187,,
1.07E-05,190,190,,
1.02E-05,188,188,,
1.02E-05,186,186,,
1.11E-05,186,186,,
1.04E-05,185,185,,
1.02E-05,186,186,,
1.08E-05,186,186,,
1.05E-05,185,185,,
1.05E-05,184,184,,
1.03E-05,183,183,,
1.02E-05,181,181,,
1.37E-05,184,184,,
1.03E-05,186,186,,
1.01E-05,190,190,,
1.41E-05,190,190,,
1.03E-05,186,186,,
1.07E-05,186,186,,
1.04E-05,185,185,,
1.03E-05,183,183,,
1.04E-05,182,182,,
1.05E-05,180,180,,
1.01E-05,183,183,,
1.09E-05,181,181,,
1.40E-05,181,181,,
1.17E-05,188,188,,
1.17E-05,190,190,,
1.14E-05,190,190,,
1.20E-05,193,193,,
1.08E-05,194,194,,
1.03E-05,193,193,,
1.07E-05,196,196,,
1.07E-05,195,195,,
1.08E-05,192,192,,
1.04E-05,193,193,,
1.03E-05,191,191,,
1.47E-05,193,193,,
1.04E-05,192,192,,
1.23E-05,192,192,,
1.04E-05,192,192,,
1.19E-05,194,194,,
1.01E-05,193,193,,
1.01E-05,190,190,,
1.44E-05,188,188,,
1.03E-05,187,187,,
1.04E-05,187,187,,
1.20E-05,187,187,,
1.02E-05,187,187,,
1.02E-05,185,185,,
1.04E-05,184,184,,
1.03E-05,185,185,,
1.06E-05,187,187,,
1.02E-05,186,186,,
1.06E-05,186,186,,
1.05E-05,188,188,,
1.03E-05,187,187,,
1.02E-05,186,186,,
1.02E-05,189,189,,
1.03E-05,185,185,,
1.01E-05,186,186,,
1.03E-05,191,191,,
1.98E-05,192,192,,
1.18E-05,194,194,,
1.13E-05,193,193,,
1.16E-05,193,193,,
1.13E-05,192,192,,
1.14E-05,191,191,,
1.18E-05,192,192,,
1.25E-05,192,192,,
1.04E-05,195,195,,
1.17E-05,194,194,,
1.06E-05,190,190,,
1.02E-05,190,190,,
1.03E-05,188,188,,
1.01E-05,189,189,,
1.01E-05,198,198,,
1.05E-05,200,200,,
1.11E-05,199,199,,
1.07E-05,200,200,,
1.04E-05,200,200,,
1.02E-05,199,199,,
1.44E-05,199,199,,
1.04E-05,198,198,,
1.08E-05,205,205,,
1.02E-05,204,204,,
1.05E-05,203,203,,
1.06E-05,204,204,,
1.06E-05,204,204,,
1.04E-05,208,208,,
1.05E-05,207,207,,
1.02E-05,206,206,,
1.03E-05,204,204,,
1.03E-05,203,203,,
1.04E-05,205,205,,
1.05E-05,205,205,,
1.19E-05,204,204,,
1.14E-05,203,203,,
1.08E-05,202,202,,
1.06E-05,206,206,,
1.02E-05,207,207,,
1.03E-05,206,206,,
1.19E-05,206,206,,
1.02E-05,207,207,,
1.04E-05,206,206,,
1.05E-05,207,207,,
1.03E-05,210,210,,
1.50E-05,207,207,,
1.02E-05,205,205,,
1.72E-05,205,205,,
1.02E-05,205,205,,
1.06E-05,203,203,,
1.13E-05,207,207,,
1.04E-05,203,203,,
1.01E-05,204,204,,
1.02E-05,205,205,,
1.02E-05,205,205,,
1.04E-05,205,205,,
1.03E-05,207,207,,
1.05E-05,207,207,,
1.01E-05,206,206,,
1.02E-05,208,208,,
1.02E-05,211,211,,
1.07E-05,210,210,,
1.04E-05,210,210,,
1.76E-05,211,211,,
1.06E-05,211,211,,
1.02E-05,206,206,,
1.03E-05,207,207,,
1.03E-05,206,206,,
1.19E-05,202,202,,
1.05E-05,202,202,,
1.06E-05,199,199,,
1.01E-05,199,199,,
1.06E-05,201,201,,
1.79E-05,203,203,,
1.03E-05,199,199,,
1.04E-05,199,199,,
1.02E-05,198,198,,
1.02E-05,199,199,,
1.04E-05,197,197,,
1.04E-05,196,196,,
9.90E-06,197,197,,
1.02E-05,199,199,,
1.06E-05,195,195,,
1.16E-05,197,197,,
1.04E-05,196,196,,
1.06E-05,195,195,,
1.09E-05,195,195,,
1.15E-05,196,196,,
1.04E-05,196,196,,
1.03E-05,194,194,,
1.08E-05,199,199,,
1.04E-05,200,200,,
1.18E-05,206,206,,
1.14E-05,205,205,,
1.32E-05,204,204,,
1.17E-05,204,204,,
1.15E-05,204,204,,
1.12E-05,203,203,,
1.13E-05,202,202,,
1.15E-05,201,201,,
1.14E-05,200,200,,
1.14E-05,199,199,,
1.09E-05,202,202,,
1.02E-05,201,201,,
1.26E-05,201,201,,
1.02E-05,202,202,,
1.04E-05,202,202,,
1.68E-05,204,204,,
1.09E-05,203,203,,
1.24E-05,202,202,,
1.02E-05,207,207,,
1.01E-05,207,207,,
1.53E-05,206,206,,
1.22E-05,208,208,,
1.57E-05,207,207,,
1.04E-05,204,204,,
1.03E-05,204,204,,
1.04E-05,201,201,,
1.70E-05,200,200,,
1.03E-05,198,198,,
1.72E-05,197,197,,
1.43E-05,196,196,,
1.06E-05,195,195,,
1.03E-05,194,194,,
1.02E-05,195,195,,
1.05E-05,194,194,,
1.06E-05,197,197,,
1.05E-05,198,198,,
1.13E-05,195,195,,
1.07E-05,192,192,,
1.04E-05,192,192,,
1.18E-05,193,193,,
1.22E-05,194,194,,
1.07E-05,194,194,,
1.03E-05,193,193,,
1.03E-05,192,192,,
1.03E-05,191,191,,
1.03E-05,192,192,,
1.05E-05,190,190,,
1.08E-05,190,190,,
1.05E-05,189,189,,
1.06E-05,188,188,,
1.29E-05,191,191,,
1.06E-05,196,196,,
1.05E-05,195,195,,
1.04E-05,204,204,,
1.74E-05,209,209,,
1.52E-05,208,208,,
1.14E-05,207,207,,
1.13E-05,206,206,,
1.02E-05,205,205,,
1.09E-05,202,202,,
1.03E-05,201,201,,
1.04E-05,201,201,,
1.04E-05,201,201,,
1.03E-05,200,200,,
1.22E-05,199,199,,
1.11E-05,198,198,,
1.03E-05,197,197,,
1.04E-05,196,196,,
1.06E-05,198,198,,
1.18E-05,197,197,,
1.03E-05,196,196,,
1.03E-05,196,196,,
1.02E-05,194,194,,
1.93E-05,194,194,,
1.03E-05,194,194,,
1.03E-05,194,194,,
1.05E-05,190,190,,
1.03E-05,193,193,,
1.01E-05,192,192,,
1.03E-05,193,193,,
1.02E-05,195,195,,
1.02E-05,194,194,,
1.04E-05,198,198,,
1.02E-05,200,200,,
1.05E-05,199,199,,
1.02E-05,197,197,,
1.03E-05,196,196,,
1.03E-05,194,194,,
1.05E-05,196,196,,
1.03E-05,196,196,,
1.04E-05,196,196,,
1.08E-05,200,200,,
1.06E-05,199,199,,
1.03E-05,197,197,,
1.03E-05,197,197,,
1.03E-05,196,196,,
1.11E-05,195,195,,
1.12E-05,194,194,,
1.06E-05,191,191,,
1.06E-05,190,190,,
1.18E-05,188,188,,
1.06E-05,189,189,,
1.02E-05,190,190,,
1.14E-05,183,183,,
1.02E-05,182,182,,
1.05E-05,181,181,,
1.07E-05,176,176,,
1.05E-05,175,175,,
1.10E-05,177,177,,
2.19E-05,176,176,,
1.04E-05,174,174,,
1.40E-05,173,173,,
1.04E-05,173,173,,
1.02E-05,172,172,,
1.06E-05,172,172,,
1.04E-05,169,169,,
1.06E-05,169,169,,
1.06E-05,168,168,,
1.06E-05,167,167,,
1.04E-05,168,168,,
1.04E-05,167,167,,
1.04E-05,166,166,,
1.08E-05,166,166,,
1.04E-05,166,166,,
1.03E-05,167,167,,
1.17E-05,166,166,,
1.08E-05,166,166,,
1.04E-05,169,169,,
1.02E-05,170,170,,
1.02E-05,168,168,,
1.00E-05,165,165,,
1.23E-05,166,166,,
1.47E-05,165,165,,
1.05E-05,162,162,,
1.02E-05,161,161,,
1.05E-05,159,159,,
1.04E-05,158,158,,
1.47E-05,154,154,,
1.63E-05,153,153,,
1.03E-05,152,152,,
1.02E-05,149,149,,
1.16E-05,150,150,,
1.14E-05,149,149,,
1.13E-05,145,145,,
1.12E-05,145,145,,
1.13E-05,145,145,,
1.36E-05,143,143,,
1.21E-05,142,142,,
1.13E-05,142,142,,
1.14E-05,140,140,,
1.27E-05,139,139,,
1.12E-05,142,142,,
1.14E-05,141,141,,
1.16E-05,143,143,,
1.31E-05,142,142,,
1.14E-05,141,141,,
1.03E-05,142,142,,
1.74E-05,140,140,,
1.04E-05,139,139,,
1.06E-05,142,142,,
1.02E-05,142,142,,
1.03E-05,145,145,,
1.01E-05,144,144,,
1.06E-05,146,146,,
1.04E-05,149,149,,
1.03E-05,154,154,,
1.05E-05,152,152,,
1.02E-05,153,153,,
1.20E-05,152,152,,
1.03E-05,152,152,,
1.18E-05,151,151,,
1.60E-05,150,150,,
1.20E-05,155,155,,
1.03E-05,154,154,,
1.02E-05,155,155,,
6.19E-05,156,156,,
1.14E-05,150,150,,
1.70E-05,149,149,,
1.14E-05,149,149,,
1.08E-05,152,152,,
1.03E-05,151,151,,
4.49E-05,150,150,,
1.04E-05,149,149,,
1.01E-05,150,150,,
1.02E-05,151,151,,
1.08E-05,150,150,,
1.15E-05,148,148,,
1.15E-05,147,147,,
1.04E-05,145,145,,
1.02E-05,144,144,,
1.04E-05,138,138,,
1.03E-05,139,139,,
1.02E-05,141,141,,
1.04E-05,141,141,,
1.04E-05,141,141,,
1.02E-05,140,140,,
1.04E-05,139,139,,
1.02E-05,138,138,,
1.03E-05,137,137,,
1.08E-05,140,140,,
1.01E-05,141,141,,
1.03E-05,141,141,,
1.57E-05,155,155,,
1.13E-05,155,155,,
1.12E-05,154,154,,
1.52E-05,150,150,,
1.53E-05,149,149,,
1.19E-05,148,148,,
1.65E-05,149,149,,
2.24E-05,148,148,,
1.91E-05,147,147,,
1.78E-05,148,148,,
1.56E-05,149,149,,
1.98E-05,146,146,,
1.33E-05,144,144,,
1.32E-05,144,144,,
1.82E-05,145,145,,
1.06E-05,141,141,,
1.19E-05,143,143,,
1.43E-05,151,151,,
1.03E-05,148,148,,
1.05E-05,144,144,,
1.05E-05,145,145,,
1.03E-05,147,147,,
1.03E-05,145,145,,
1.05E-05,144,144,,
1.06E-05,150,150,,
1.03E-05,149,149,,
1.03E-05,150,150,,
1.01E-05,149,149,,
1.01E-05,148,148,,
1.14E-05,150,150,,
1.02E-05,149,149,,
1.02E-05,148,148,,
1.31E-05,150,150,,
1.04E-05,148,148,,
1.16E-05,148,148,,
1.04E-05,148,148,,
1.02E-05,147,147,,
1.03E-05,146,146,,
1.04E-05,147,147,,
1.03E-05,145,145,,
1.20E-05,149,149,,
1.94E-05,148,148,,
1.77E-05,147,147,,
1.03E-05,145,145,,
1.05E-05,144,144,,
1.05E-05,141,141,,
1.35E-05,142,142,,
1.08E-05,141,141,,
1.03E-05,144,144,,
1.05E-05,143,143,,
1.04E-05,142,142,,
1.05E-05,140,140,,
1.03E-05,138,138,,
1.03E-05,139,139,,
1.02E-05,139,139,,
1.23E-05,139,139,,
1.04E-05,139,139,,
1.03E-05,136,136,,
1.01E-05,135,135,,
1.03E-05,131,131,,
1.04E-05,131,131,,
1.05E-05,129,129,,
1.06E-05,129,129,,
1.07E-05,127,127,,
1.47E-05,128,128,,
1.06E-05,125,125,,
1.04E-05,123,123,,
1.05E-05,124,124,,
1.04E-05,122,122,,
1.04E-05,122,122,,
1.05E-05,123,123,,
1.01E-05,123,123,,
1.01E-05,123,123,,
1.12E-05,123,123,,
1.13E-05,122,122,,
1.06E-05,124,124,,
1.04E-05,130,130,,
1.39E-05,129,129,,
1.44E-05,129,129,,
1.05E-05,127,127,,
1.05E-05,125,125,,
1.04E-05,124,124,,
1.02E-05,125,125,,
1.20E-05,126,126,,
1.04E-05,122,122,,
1.02E-05,121,121,,
1.15E-05,121,121,,
1.13E-05,120,120,,
1.15E-05,119,119,,
1.09E-05,117,117,,
1.03E-05,116,116,,
1.09E-05,115,115,,
1.11E-05,115,115,,
1.04E-05,115,115,,
1.01E-05,115,115,,
1.02E-05,115,115,,
1.02E-05,113,113,,
1.02E-05,118,118,,
1.02E-05,119,119,,
1.03E-05,122,122,,
1.02E-05,121,121,,
1.15E-05,121,121,,
1.06E-05,119,119,,
1.04E-05,116,116,,
1.08E-05,119,119,,
1.01E-05,120,120,,
1.07E-05,119,119,,
1.01E-05,121,121,,
1.03E-05,121,121,,
1.04E-05,120,120,,
1.08E-05,120,120,,
1.04E-05,121,121,,
1.04E-05,120,120,,
1.03E-05,119,119,,
1.07E-05,118,118,,
1.03E-05,118,118,,
1.04E-05,115,115,,
1.49E-05,114,114,,
1.02E-05,116,116,,
1.03E-05,114,114,,
1.03E-05,114,114,,
1.48E-05,120,120,,
1.08E-05,119,119,,
1.04E-05,120,120,,
1.05E-05,120,120,,
1.45E-05,116,116,,
1.41E-05,117,117,,
1.06E-05,116,116,,
2.97E-05,120,120,,
1.03E-05,117,117,,
1.01E-05,116,116,,
1.06E-05,113,113,,
1.11E-05,113,113,,
1.03E-05,114,114,,
1.65E-05,113,113,,
1.14E-05,118,118,,
1.05E-05,119,119,,
1.02E-05,118,118,,
1.49E-05,122,122,,
1.03E-05,121,121,,
1.06E-05,117,117,,
1.02E-05,116,116,,
1.03E-05,115,115,,
1.02E-05,115,115,,
1.03E-05,115,115,,
1.04E-05,114,114,,
1.03E-05,111,111,,
1.02E-05,111,111,,
1.03E-05,110,110,,
1.04E-05,105,105,,
1.03E-05,104,104,,
1.03E-05,102,102,,
1.02E-05,101,101,,
1.13E-05,100,100,,
1.07E-05,107,107,,
1.08E-05,110,110,,
1.08E-05,110,110,,
1.02E-05,109,109,,
1.03E-05,112,112,,
1.02E-05,111,111,,
1.52E-05,111,111,,
1.03E-05,113,113,,
1.00E-05,113,113,,
2.19E-05,117,117,,
1.59E-05,116,116,,
1.04E-05,118,118,,
1.03E-05,117,117,,
1.04E-05,120,120,,
1.07E-05,124,124,,
1.04E-05,123,123,,
1.01E-05,122,122,,
1.05E-05,122,122,,
1.51E-05,122,122,,
1.05E-05,121,121,,
1.06E-05,122,122,,
1.01E-05,121,121,,
1.11E-05,119,119,,
1.02E-05,118,118,,
1.03E-05,117,117,,
1.03E-05,112,112,,
1.01E-05,112,112,,
1.03E-05,111,111,,
1.06E-05,111,111,,
1.03E-05,108,108,,
1.04E-05,105,105,,
1.08E-05,106,106,,
1.04E-05,105,105,,
2.19E-05,101,101,,
1.03E-05,102,102,,
1.03E-05,99,99,,
1.10E-05,104,104,,
1.04E-05,107,107,,
1.03E-05,108,108,,
1.03E-05,109,109,,
1.02E-05,109,109,,
1.04E-05,110,110,,
1.03E-05,109,109,,
1.04E-05,110,110,,
1.02E-05,112,112,,
1.35E-05,113,113,,
1.37E-05,120,120,,
1.57E-05,123,123,,
1.33E-05,122,122,,
1.70E-05,120,120,,
1.57E-05,119,119,,
1.25E-05,119,119,,
1.22E-05,118,118,,
1.45E-05,120,120,,
1.49E-05,118,118,,
1.56E-05,117,117,,
1.20E-05,117,117,,
1.75E-05,116,116,,
1.14E-05,115,115,,
1.63E-05,116,116,,
1.67E-05,116,116,,
1.59E-05,116,116,,
1.64E-05,114,114,,
1.04E-05,115,115,,
1.01E-05,117,117,,
1.04E-05,119,119,,
1.15E-05,117,117,,
1.16E-05,118,118,,
1.15E-05,115,115,,
1.15E-05,116,116,,
1.10E-05,119,119,,
1.12E-05,117,117,,
1.07E-05,119,119,,
1.06E-05,119,119,,
1.04E-05,119,119,,
1.04E-05,116,116,,
1.33E-05,117,117,,
1.33E-05,115,115,,
1.04E-05,115,115,,
1.08E-05,115,115,,
1.05E-05,123,123,,
1.04E-05,122,122,,
1.40E-05,123,123,,
1.04E-05,124,124,,
1.03E-05,123,123,,
1.16E-05,119,119,,
1.72E-05,118,118,,
1.22E-05,119,119,,
1.13E-05,119,119,,
1.96E-05,120,120,,
1.12E-05,124,124,,
1.54E-05,123,123,,
1.03E-05,127,127,,
1.04E-05,127,127,,
1.03E-05,125,125,,
1.05E-05,124,124,,
1.03E-05,122,122,,
1.08E-05,123,123,,
1.13E-05,122,122,,
1.03E-05,126,126,,
1.02E-05,130,130,,
1.04E-05,129,129,,
1.03E-05,129,129,,
1.55E-05,128,128,,
1.06E-05,127,127,,
1.03E-05,126,126,,
1.04E-05,125,125,,
1.02E-05,124,124,,
1.63E-05,125,125,,
1.05E-05,127,127,,
1.04E-05,133,133,,
1.06E-05,131,131,,
1.02E-05,131,131,,
1.03E-05,130,130,,
1.07E-05,126,126,,
1.09E-05,128,128,,
1.70E-05,129,129,,
1.07E-05,128,128,,
1.03E-05,126,126,,
1.18E-05,128,128,,
1.03E-05,127,127,,
1.02E-05,128,128,,
1.03E-05,127,127,,
1.99E-05,126,126,,
1.62E-05,125,125,,
1.29E-05,126,126,,
1.40E-05,125,125,,
1.04E-05,125,125,,
1.05E-05,129,129,,
1.02E-05,129,129,,
1.02E-05,127,127,,
1.03E-05,126,126,,
1.02E-05,127,127,,
1.07E-05,129,129,,
1.07E-05,139,139,,
1.03E-05,139,139,,
1.03E-05,137,137,,
1.09E-05,139,139,,
1.04E-05,138,138,,
1.04E-05,137,137,,
1.03E-05,136,136,,
1.04E-05,136,136,,
1.04E-05,135,135,,
1.01E-05,134,134,,
1.09E-05,132,132,,
1.07E-05,134,134,,
1.03E-05,133,133,,
1.04E-05,131,131,,
1.03E-05,125,125,,
1.04E-05,121,121,,
1.04E-05,122,122,,
1.07E-05,126,126,,
1.09E-05,125,125,,
1.08E-05,124,124,,
1.14E-05,123,123,,
1.11E-05,123,123,,
1.03E-05,124,124,,
1.03E-05,123,123,,
1.40E-05,124,124,,
1.04E-05,125,125,,
1.06E-05,127,127,,
1.61E-05,126,126,,
1.89E-05,125,125,,
1.03E-05,132,132,,
1.13E-05,134,134,,
1.06E-05,135,135,,
1.05E-05,144,144,,
1.04E-05,147,147,,
1.02E-05,147,147,,
1.02E-05,146,146,,
1.02E-05,146,146,,
1.04E-05,141,141,,
1.05E-05,140,140,,
1.19E-05,135,135,,
1.02E-05,130,130,,
1.15E-05,137,137,,
1.42E-05,136,136,,
1.08E-05,138,138,,
1.02E-05,137,137,,
1.08E-05,148,148,,
1.05E-05,149,149,,
1.02E-05,153,153,,
1.06E-05,150,150,,
1.41E-05,150,150,,
1.03E-05,149,149,,
1.03E-05,145,145,,
1.47E-05,145,145,,
1.02E-05,142,142,,
1.04E-05,141,141,,
1.02E-05,140,140,,
1.02E-05,140,140,,
1.02E-05,143,143,,
1.05E-05,139,139,,
1.68E-05,141,141,,
1.18E-05,140,140,,
1.15E-05,137,137,,
1.04E-05,136,136,,
1.48E-05,138,138,,
1.93E-05,141,141,,
1.14E-05,138,138,,
1.14E-05,138,138,,
1.03E-05,138,138,,
1.10E-05,138,138,,
1.05E-05,137,137,,
1.25E-05,142,142,,
1.15E-05,142,142,,
1.05E-05,138,138,,
1.41E-05,138,138,,
1.09E-05,140,140,,
1.06E-05,138,138,,
1.07E-05,138,138,,
1.03E-05,141,141,,
1.37E-05,141,141,,
1.06E-05,139,139,,
1.06E-05,141,141,,
1.08E-05,139,139,,
1.03E-05,138,138,,
1.02E-05,137,137,,
1.03E-05,136,136,,
1.04E-05,137,137,,
1.63E-05,136,136,,
1.05E-05,137,137,,
1.02E-05,138,138,,
1.04E-05,137,137,,
1.10E-05,139,139,,
1.80E-05,138,138,,
1.44E-05,143,143,,
1.85E-05,142,142,,
1.04E-05,140,140,,
1.15E-05,143,143,,
1.19E-05,145,145,,
1.16E-05,147,147,,
1.45E-05,149,149,,
1.13E-05,148,148,,
1.18E-05,148,148,,
1.13E-05,147,147,,
1.01E-05,152,152,,
1.04E-05,152,152,,
1.02E-05,150,150,,
1.15E-05,149,149,,
1.17E-05,148,148,,
1.10E-05,149,149,,
1.05E-05,151,151,,
1.02E-05,153,153,,
1.04E-05,157,157,,
1.04E-05,156,156,,
1.04E-05,155,155,,
1.05E-05,163,163,,
1.04E-05,164,164,,
1.01E-05,164,164,,
3.37E-05,162,162,,
1.07E-05,165,165,,
1.31E-05,162,162,,
1.05E-05,163,163,,
1.11E-05,170,170,,
1.05E-05,173,173,,
1.76E-05,172,172,,
1.04E-05,172,172,,
1.02E-05,171,171,,
1.07E-05,168,168,,
1.03E-05,165,165,,
1.10E-05,169,169,,
1.07E-05,170,170,,
1.02E-05,169,169,,
1.73E-05,170,170,,
1.07E-05,171,171,,
1.03E-05,169,169,,
1.03E-05,164,164,,
1.04E-05,163,163,,
1.04E-05,162,162,,
1.05E-05,167,167,,
1.02E-05,158,158,,
1.03E-05,157,157,,
1.34E-05,156,156,,
1.03E-05,154,154,,
1.03E-05,152,152,,
1.03E-05,151,151,,
1.03E-05,150,150,,
1.05E-05,153,153,,
1.03E-05,153,153,,
1.03E-05,154,154,,
1.03E-05,151,151,,
1.05E-05,151,151,,
1.02E-05,148,148,,
1.03E-05,148,148,,
1.04E-05,147,147,,
1.79E-05,145,145,,
1.18E-05,144,144,,
1.58E-05,143,143,,
1.48E-05,143,143,,
2.06E-05,142,142,,
1.19E-05,142,142,,
1.19E-05,145,145,,
1.36E-05,144,144,,
1.15E-05,142,142,,
1.13E-05,142,142,,
1.12E-05,141,141,,
1.17E-05,143,143,,
1.18E-05,146,146,,
1.13E-05,144,144,,
1.14E-05,147,147,,
1.04E-05,147,147,,
1.02E-05,146,146,,
1.07E-05,145,145,,
1.02E-05,145,145,,
1.07E-05,144,144,,
1.03E-05,146,146,,
1.07E-05,148,148,,
1.04E-05,148,148,,
1.01E-05,147,147,,
1.08E-05,148,148,,
1.15E-05,147,147,,
1.25E-05,150,150,,
1.14E-05,149,149,,
