cas operacie,vlozene cislo,index prvku,dlzka zoznamu,,
1.30E-06,12,78,79,,
1.30E-06,16,80,81,,
1.40E-06,10,79,80,,
1.30E-06,11,83,84,,
1.40E-06,4,83,84,,
1.30E-06,14,84,85,,
1.50E-06,3,83,84,,
1.30E-06,17,83,84,,
1.20E-06,4,84,85,,
1.30E-06,12,84,85,,
1.20E-06,7,85,86,,
3.40E-06,11,85,86,,
2.70E-06,17,87,88,,
1.70E-06,1,86,87,,
1.50E-06,13,87,88,,
2.70E-06,11,89,90,,
1.70E-06,8,90,91,,
1.60E-06,13,89,90,,
3.10E-06,4,89,90,,
1.50E-06,11,89,90,,
1.30E-06,13,91,92,,
2.00E-06,10,92,93,,
1.30E-06,2,93,94,,
1.60E-06,17,90,91,,
1.90E-06,4,90,91,,
1.30E-06,1,93,94,,
1.60E-06,14,88,89,,
1.60E-06,8,73,74,,
1.30E-06,11,74,75,,
1.80E-06,12,72,73,,
1.40E-06,6,70,71,,
1.40E-06,13,75,76,,
1.80E-06,3,75,76,,
1.30E-06,13,76,77,,
1.30E-06,12,77,78,,
1.20E-06,2,78,79,,
1.40E-06,8,80,81,,
1.30E-06,13,79,80,,
1.40E-06,6,80,81,,
1.60E-06,4,81,82,,
1.40E-06,18,81,82,,
1.60E-06,10,84,85,,
1.70E-06,7,84,85,,
2.10E-06,18,86,87,,
2.00E-06,11,85,86,,
1.80E-06,9,84,85,,
1.60E-06,13,88,89,,
2.40E-06,5,85,86,,
2.10E-06,15,85,86,,
1.60E-06,19,86,87,,
1.70E-06,19,87,88,,
1.70E-06,4,87,88,,
1.30E-06,11,88,89,,
1.30E-06,10,88,89,,
1.90E-06,6,81,82,,
2.70E-06,16,82,83,,
1.60E-06,17,81,82,,
1.50E-06,12,82,83,,
3.10E-06,17,83,84,,
1.40E-06,4,84,85,,
1.50E-06,17,83,84,,
1.30E-06,9,84,85,,
1.40E-06,6,85,86,,
2.10E-06,18,86,87,,
1.20E-06,13,87,88,,
1.30E-06,16,86,87,,
1.20E-06,9,83,84,,
1.60E-06,20,80,81,,
1.30E-06,14,83,84,,
1.40E-06,10,84,85,,
1.30E-06,10,84,85,,
1.40E-06,17,83,84,,
2.80E-06,4,82,83,,
1.50E-06,10,83,84,,
1.50E-06,15,83,84,,
1.50E-06,13,85,86,,
1.60E-06,18,85,86,,
1.80E-06,8,69,70,,
1.60E-06,11,70,71,,
1.90E-06,19,71,72,,
1.40E-06,11,72,73,,
1.40E-06,2,70,71,,
3.90E-06,11,71,72,,
1.40E-06,10,73,74,,
2.10E-06,6,74,75,,
1.90E-06,16,74,75,,
1.20E-06,15,74,75,,
1.30E-06,3,74,75,,
1.30E-06,3,76,77,,
3.00E-06,2,77,78,,
1.30E-06,8,78,79,,
1.30E-06,14,79,80,,
1.70E-06,8,76,77,,
1.30E-06,5,76,77,,
1.80E-06,14,77,78,,
1.60E-06,14,78,79,,
2.40E-06,1,81,82,,
1.70E-06,20,81,82,,
1.60E-06,7,79,80,,
1.30E-06,8,80,81,,
1.90E-06,11,81,82,,
2.10E-06,9,83,84,,
1.90E-06,9,79,80,,
1.50E-06,1,79,80,,
1.80E-06,2,75,76,,
1.50E-06,2,76,77,,
1.70E-06,8,76,77,,
1.90E-06,16,74,75,,
1.60E-06,10,72,73,,
1.70E-06,9,70,71,,
1.40E-06,19,70,71,,
1.40E-06,9,71,72,,
1.20E-06,7,72,73,,
1.40E-06,10,76,77,,
1.30E-06,19,77,78,,
1.20E-06,8,78,79,,
1.40E-06,12,80,81,,
1.30E-06,13,81,82,,
1.40E-06,11,79,80,,
1.80E-06,14,80,81,,
2.40E-06,15,81,82,,
1.50E-06,20,78,79,,
1.20E-06,17,79,80,,
1.40E-06,17,78,79,,
1.90E-06,5,77,78,,
1.50E-06,11,76,77,,
2.60E-06,19,68,69,,
1.70E-06,13,70,71,,
1.50E-06,3,71,72,,
2.80E-06,1,72,73,,
1.50E-06,19,73,74,,
1.50E-06,20,73,74,,
1.50E-06,15,75,76,,
1.80E-06,10,77,78,,
1.50E-06,12,78,79,,
1.60E-06,13,79,80,,
2.40E-06,17,78,79,,
2.90E-06,3,82,83,,
1.50E-06,4,83,84,,
1.30E-06,6,82,83,,
1.40E-06,7,85,86,,
1.30E-06,1,85,86,,
1.30E-06,19,86,87,,
1.40E-06,8,86,87,,
1.40E-06,11,87,88,,
1.50E-06,18,89,90,,
2.90E-06,5,90,91,,
2.40E-06,9,90,91,,
1.60E-06,4,93,94,,
1.60E-06,14,93,94,,
1.30E-06,3,95,96,,
1.30E-06,10,94,95,,
1.40E-06,12,95,96,,
1.40E-06,16,88,89,,
1.80E-06,12,81,82,,
1.40E-06,20,86,87,,
1.50E-06,18,87,88,,
1.30E-06,12,88,89,,
1.50E-06,15,90,91,,
1.40E-06,2,88,89,,
1.30E-06,3,90,91,,
1.40E-06,2,90,91,,
1.80E-06,8,87,88,,
1.50E-06,7,85,86,,
1.30E-06,12,87,88,,
1.20E-06,8,88,89,,
1.30E-06,6,89,90,,
1.50E-06,2,88,89,,
2.30E-06,19,89,90,,
1.30E-06,13,90,91,,
1.30E-06,11,90,91,,
1.30E-06,18,91,92,,
1.90E-06,9,91,92,,
1.40E-06,10,92,93,,
2.10E-06,5,95,96,,
1.60E-06,19,94,95,,
1.50E-06,11,95,96,,
1.50E-06,13,95,96,,
1.50E-06,6,96,97,,
1.30E-06,7,97,98,,
1.20E-06,17,99,100,,
2.10E-06,17,100,101,,
1.70E-06,1,100,101,,
1.40E-06,18,96,97,,
1.30E-06,8,98,99,,
2.60E-06,12,99,100,,
1.30E-06,11,98,99,,
1.40E-06,11,96,97,,
1.30E-06,8,97,98,,
1.20E-06,17,95,96,,
1.50E-06,18,96,97,,
1.30E-06,7,96,97,,
1.20E-06,1,97,98,,
1.90E-06,18,97,98,,
2.00E-06,14,92,93,,
1.90E-06,6,93,94,,
1.80E-06,16,93,94,,
1.80E-06,18,95,96,,
1.40E-06,14,96,97,,
1.40E-06,13,92,93,,
1.30E-06,18,95,96,,
1.30E-06,6,96,97,,
1.60E-06,11,98,99,,
1.50E-06,10,99,100,,
1.40E-06,19,100,101,,
1.60E-06,3,98,99,,
2.80E-06,8,98,99,,
1.50E-06,13,98,99,,
1.70E-06,2,97,98,,
1.50E-06,10,98,99,,
1.40E-06,7,99,100,,
2.20E-06,4,98,99,,
1.50E-06,16,99,100,,
2.30E-06,19,101,102,,
1.80E-06,10,102,103,,
1.50E-06,9,103,104,,
1.70E-06,2,102,103,,
2.00E-06,6,101,102,,
1.30E-06,4,102,103,,
1.30E-06,10,100,101,,
1.40E-06,9,102,103,,
1.40E-06,4,102,103,,
1.60E-06,1,103,104,,
1.20E-06,7,104,105,,
1.30E-06,5,105,106,,
1.60E-06,14,104,105,,
1.20E-06,7,105,106,,
2.40E-06,19,106,107,,
1.70E-06,14,107,108,,
1.40E-06,1,108,109,,
1.60E-06,13,109,110,,
2.50E-06,19,116,117,,
1.40E-06,17,110,111,,
1.70E-06,7,113,114,,
1.20E-06,12,114,115,,
2.10E-06,20,116,117,,
1.30E-06,1,117,118,,
1.70E-06,4,115,116,,
2.40E-06,17,117,118,,
1.20E-06,15,119,120,,
1.60E-06,13,110,111,,
1.70E-06,3,108,109,,
1.30E-06,11,111,112,,
1.20E-06,19,112,113,,
1.30E-06,11,114,115,,
1.80E-06,11,106,107,,
1.30E-06,5,107,108,,
1.30E-06,12,109,110,,
3.40E-06,1,110,111,,
1.70E-06,18,107,108,,
1.60E-06,9,110,111,,
1.70E-06,2,108,109,,
1.70E-06,19,108,109,,
1.60E-06,20,110,111,,
2.50E-06,14,111,112,,
1.70E-06,19,104,105,,
1.60E-06,20,105,106,,
1.50E-06,11,107,108,,
1.80E-06,6,109,110,,
1.30E-06,14,108,109,,
1.70E-06,6,108,109,,
1.40E-06,19,107,108,,
1.60E-06,6,101,102,,
1.70E-06,3,101,102,,
1.70E-06,18,102,103,,
1.30E-06,11,104,105,,
1.60E-06,20,105,106,,
1.30E-06,8,106,107,,
1.20E-06,18,107,108,,
1.40E-06,9,110,111,,
1.30E-06,3,108,109,,
1.40E-06,7,107,108,,
1.60E-06,9,103,104,,
1.20E-06,5,105,106,,
1.30E-06,14,107,108,,
1.40E-06,12,108,109,,
2.00E-06,12,107,108,,
1.40E-06,6,108,109,,
1.60E-06,6,105,106,,
1.30E-06,2,105,106,,
2.50E-06,4,104,105,,
1.80E-06,4,105,106,,
1.50E-06,12,106,107,,
1.70E-06,9,105,106,,
1.40E-06,18,107,108,,
1.30E-06,8,108,109,,
1.20E-06,17,108,109,,
1.60E-06,17,108,109,,
1.50E-06,17,107,108,,
1.30E-06,2,106,107,,
1.30E-06,2,107,108,,
1.60E-06,13,99,100,,
1.40E-06,7,100,101,,
1.80E-06,8,102,103,,
1.60E-06,5,102,103,,
1.30E-06,11,104,105,,
1.20E-06,3,109,110,,
1.50E-06,7,109,110,,
1.30E-06,18,111,112,,
1.30E-06,1,113,114,,
1.30E-06,15,116,117,,
1.30E-06,2,115,116,,
2.30E-06,19,117,118,,
1.30E-06,17,121,122,,
1.30E-06,19,124,125,,
1.50E-06,6,129,130,,
1.30E-06,12,130,131,,
1.50E-06,10,132,133,,
1.50E-06,8,127,128,,
1.50E-06,17,120,121,,
2.00E-06,12,120,121,,
2.20E-06,8,120,121,,
1.50E-06,4,121,122,,
1.60E-06,20,122,123,,
1.50E-06,11,122,123,,
2.40E-06,16,124,125,,
1.90E-06,13,125,126,,
1.50E-06,17,122,123,,
1.30E-06,6,122,123,,
2.20E-06,4,112,113,,
1.30E-06,3,113,114,,
1.30E-06,6,114,115,,
1.60E-06,16,110,111,,
1.30E-06,3,111,112,,
1.40E-06,1,115,116,,
1.20E-06,20,117,118,,
1.70E-06,4,115,116,,
1.60E-06,14,116,117,,
1.30E-06,7,117,118,,
1.50E-06,19,112,113,,
1.40E-06,6,114,115,,
1.30E-06,15,113,114,,
1.30E-06,6,113,114,,
1.30E-06,6,117,118,,
1.40E-06,5,118,119,,
1.40E-06,17,115,116,,
1.50E-06,3,114,115,,
1.30E-06,4,114,115,,
1.40E-06,4,116,117,,
2.20E-06,1,117,118,,
1.40E-06,8,109,110,,
1.40E-06,4,109,110,,
1.40E-06,5,109,110,,
1.70E-06,3,106,107,,
1.60E-06,3,105,106,,
1.20E-06,11,105,106,,
2.10E-06,6,101,102,,
2.40E-06,9,101,102,,
2.40E-06,6,105,106,,
2.10E-06,8,106,107,,
5.30E-06,15,109,110,,
1.90E-06,17,107,108,,
2.30E-06,3,107,108,,
2.00E-06,3,107,108,,
1.70E-06,13,104,105,,
1.80E-06,4,105,106,,
1.50E-06,4,104,105,,
1.60E-06,2,105,106,,
1.60E-06,8,105,106,,
1.50E-06,15,104,105,,
1.80E-06,14,104,105,,
1.60E-06,2,102,103,,
1.40E-06,13,105,106,,
1.30E-06,9,105,106,,
1.30E-06,7,107,108,,
1.20E-06,4,108,109,,
1.20E-06,3,109,110,,
1.30E-06,15,108,109,,
3.00E-06,17,109,110,,
1.40E-06,10,106,107,,
1.30E-06,5,107,108,,
1.70E-06,2,106,107,,
1.50E-06,3,106,107,,
1.30E-06,10,107,108,,
1.40E-06,8,109,110,,
1.40E-06,14,109,110,,
1.50E-06,11,101,102,,
