cas operacie,index prvku,dlzka zoznamu,,
5.56E-05,15,170,,
2.27E-05,70,169,,
2.01E-05,101,169,,
2.15E-05,85,169,,
1.83E-05,7,169,,
2.10E-05,83,166,,
2.06E-05,83,165,,
1.91E-05,139,165,,
1.97E-05,125,169,,
1.89E-05,22,171,,
1.81E-05,2,170,,
1.95E-05,117,168,,
2.08E-05,61,166,,
2.04E-05,117,165,,
1.86E-05,148,167,,
1.97E-05,43,167,,
2.17E-05,80,167,,
2.00E-05,110,171,,
2.11E-05,78,170,,
1.88E-05,20,169,,
2.13E-05,76,169,,
3.07E-05,59,171,,
1.85E-05,162,173,,
1.87E-05,17,172,,
2.28E-05,172,175,,
3.19E-05,8,174,,
3.48E-05,22,173,,
2.74E-05,38,177,,
2.10E-05,142,176,,
1.91E-05,10,174,,
1.98E-05,20,175,,
2.08E-05,27,172,,
2.05E-05,123,170,,
2.00E-05,135,169,,
2.13E-05,97,171,,
1.89E-05,3,172,,
2.04E-05,43,172,,
2.03E-05,41,172,,
1.88E-05,10,173,,
2.05E-05,94,176,,
1.81E-05,4,175,,
2.16E-05,64,173,,
2.29E-05,37,171,,
1.89E-05,6,171,,
1.82E-05,6,168,,
2.10E-05,77,168,,
2.27E-05,25,170,,
2.09E-05,70,173,,
1.82E-05,161,172,,
1.82E-05,12,171,,
1.89E-05,24,168,,
2.04E-05,59,171,,
3.09E-05,64,171,,
2.12E-05,60,168,,
2.20E-05,59,171,,
3.63E-05,83,170,,
3.23E-05,110,169,,
2.57E-05,78,173,,
2.07E-05,47,177,,
2.16E-05,52,178,,
2.22E-05,69,177,,
2.21E-05,30,178,,
1.98E-05,16,179,,
1.97E-05,45,178,,
2.03E-05,32,176,,
1.92E-05,28,175,,
1.92E-05,22,184,,
1.86E-05,180,185,,
2.08E-05,170,183,,
2.00E-05,47,181,,
1.83E-05,169,182,,
2.78E-05,97,177,,
2.26E-05,82,172,,
1.86E-05,15,174,,
2.07E-05,91,179,,
2.18E-05,5,182,,
2.14E-05,83,187,,
1.92E-05,35,187,,
1.87E-05,22,186,,
2.12E-05,68,182,,
2.02E-05,110,181,,
1.93E-05,40,180,,
2.01E-05,103,178,,
1.98E-05,114,174,,
1.86E-05,152,173,,
4.05E-05,47,173,,
2.05E-05,94,177,,
2.73E-05,156,182,,
2.17E-05,88,183,,
2.01E-05,116,181,,
2.53E-05,113,181,,
1.94E-05,37,181,,
2.27E-05,79,179,,
1.86E-05,166,183,,
1.89E-05,152,183,,
3.61E-05,57,183,,
2.63E-05,89,181,,
1.99E-05,177,185,,
2.57E-05,61,184,,
2.22E-05,93,191,,
1.87E-05,167,192,,
2.02E-05,116,191,,
2.02E-05,141,189,,
2.09E-05,60,188,,
1.87E-05,165,190,,
2.07E-05,98,190,,
2.00E-05,121,188,,
1.85E-05,11,190,,
2.72E-05,49,191,,
1.99E-05,126,190,,
2.03E-05,118,190,,
2.08E-05,70,192,,
1.97E-05,153,192,,
1.82E-05,185,190,,
1.79E-05,1,189,,
1.89E-05,17,188,,
1.86E-05,13,188,,
2.14E-05,84,188,,
1.93E-05,143,187,,
2.28E-05,59,187,,
2.00E-05,146,187,,
1.84E-05,185,186,,
2.41E-05,82,183,,
2.67E-05,64,182,,
2.81E-05,12,183,,
2.44E-05,106,181,,
2.62E-05,117,180,,
2.21E-05,136,179,,
2.14E-05,62,176,,
1.99E-05,28,174,,
1.96E-05,39,173,,
2.01E-05,7,170,,
1.96E-05,8,169,,
1.82E-05,163,168,,
1.98E-05,104,166,,
1.83E-05,6,164,,
2.02E-05,59,163,,
2.02E-05,92,161,,
2.05E-05,55,163,,
1.90E-05,131,163,,
1.80E-05,157,160,,
1.94E-05,34,165,,
1.86E-05,20,164,,
2.14E-05,80,163,,
1.94E-05,111,162,,
2.00E-05,118,165,,
2.04E-05,13,164,,
1.98E-05,34,159,,
2.00E-05,111,156,,
1.91E-05,32,154,,
2.03E-05,94,153,,
2.02E-05,49,153,,
1.97E-05,46,152,,
1.82E-05,8,152,,
1.87E-05,20,151,,
2.52E-05,107,153,,
2.00E-05,79,150,,
1.85E-05,133,151,,
1.80E-05,5,151,,
2.56E-05,81,151,,
1.90E-05,24,153,,
1.87E-05,21,152,,
1.97E-05,96,154,,
1.96E-05,131,155,,
2.17E-05,91,155,,
1.82E-05,12,154,,
2.58E-05,8,154,,
2.21E-05,32,153,,
2.19E-05,81,156,,
2.09E-05,62,155,,
2.74E-05,122,150,,
1.96E-05,11,148,,
2.01E-05,22,149,,
1.93E-05,120,148,,
2.10E-05,69,150,,
1.99E-05,91,150,,
1.96E-05,95,155,,
4.09E-05,61,153,,
1.87E-05,22,152,,
2.15E-05,79,152,,
1.97E-05,96,151,,
1.98E-05,44,155,,
3.63E-05,104,165,,
1.89E-05,148,164,,
2.07E-05,83,164,,
2.26E-05,80,168,,
1.94E-05,123,167,,
1.92E-05,36,167,,
1.99E-05,56,167,,
1.79E-05,159,166,,
1.96E-05,29,165,,
2.68E-05,163,165,,
2.17E-05,152,164,,
2.09E-05,73,160,,
2.05E-05,63,159,,
1.94E-05,116,160,,
1.93E-05,35,160,,
1.95E-05,27,164,,
1.95E-05,39,165,,
3.19E-05,105,166,,
2.03E-05,163,166,,
2.08E-05,88,166,,
2.07E-05,133,166,,
2.26E-05,83,168,,
1.90E-05,26,165,,
2.10E-05,83,166,,
2.00E-05,106,170,,
1.92E-05,12,169,,
1.98E-05,116,168,,
1.83E-05,147,167,,
1.85E-05,16,166,,
2.00E-05,105,165,,
2.26E-05,74,170,,
2.19E-05,55,178,,
2.05E-05,33,178,,
1.24E-05,0,181,,
3.30E-05,68,182,,
2.95E-05,51,184,,
2.25E-05,100,195,,
1.83E-05,12,194,,
2.02E-05,53,196,,
2.13E-05,76,196,,
2.80E-05,70,197,,
2.27E-05,139,195,,
2.21E-05,93,195,,
2.36E-05,156,198,,
1.97E-05,149,196,,
2.08E-05,69,193,,
2.14E-05,90,194,,
2.05E-05,68,193,,
3.54E-05,91,190,,
3.05E-05,81,189,,
2.01E-05,155,187,,
4.63E-05,60,187,,
2.79E-05,64,186,,
2.04E-05,37,187,,
2.08E-05,62,186,,
2.10E-05,99,186,,
1.92E-05,150,188,,
2.52E-05,148,191,,
2.25E-05,96,191,,
1.84E-05,9,190,,
1.81E-05,5,186,,
1.95E-05,38,185,,
1.83E-05,178,185,,
2.31E-05,78,186,,
2.84E-05,112,188,,
1.98E-05,44,187,,
2.10E-05,95,186,,
2.00E-05,115,187,,
1.81E-05,4,182,,
2.71E-05,46,184,,
1.93E-05,26,185,,
1.91E-05,32,187,,
2.50E-05,35,186,,
1.97E-05,185,190,,
2.18E-05,52,189,,
1.77E-05,185,188,,
1.91E-05,19,184,,
2.12E-05,155,182,,
2.62E-05,128,180,,
3.68E-05,35,177,,
1.93E-05,152,177,,
2.01E-05,148,179,,
2.12E-05,68,178,,
3.17E-05,96,180,,
2.72E-05,96,182,,
2.30E-05,136,181,,
2.81E-05,77,183,,
2.62E-05,124,184,,
2.97E-05,41,188,,
2.60E-05,146,187,,
1.96E-05,179,189,,
3.02E-05,42,193,,
2.16E-05,70,194,,
2.07E-05,68,194,,
1.85E-05,15,192,,
2.08E-05,109,192,,
1.97E-05,130,191,,
1.84E-05,12,190,,
2.04E-05,61,191,,
1.76E-05,188,189,,
1.99E-05,125,188,,
1.91E-05,150,187,,
1.87E-05,166,186,,
1.84E-05,163,184,,
2.10E-05,123,184,,
2.31E-05,181,183,,
1.86E-05,166,185,,
1.99E-05,47,187,,
2.13E-05,83,185,,
2.00E-05,118,188,,
1.82E-05,175,186,,
1.97E-05,144,187,,
1.96E-05,133,189,,
1.96E-05,20,195,,
2.33E-05,17,192,,
1.90E-05,14,197,,
3.70E-05,22,194,,
1.80E-05,2,195,,
2.10E-05,111,194,,
2.34E-05,112,193,,
2.19E-05,51,191,,
2.49E-05,165,190,,
1.98E-05,135,187,,
2.01E-05,146,190,,
2.06E-05,43,191,,
2.14E-05,134,190,,
1.97E-05,166,189,,
2.03E-05,146,196,,
2.04E-05,123,201,,
2.03E-05,65,198,,
1.90E-05,175,198,,
2.00E-05,137,200,,
1.90E-05,181,201,,
2.35E-05,102,202,,
1.91E-05,164,200,,
2.05E-05,124,199,,
1.94E-05,169,209,,
1.94E-05,171,208,,
1.93E-05,179,210,,
2.05E-05,128,209,,
2.06E-05,68,205,,
1.84E-05,188,204,,
1.88E-05,24,206,,
2.16E-05,115,206,,
2.13E-05,80,207,,
2.09E-05,155,207,,
2.02E-05,132,209,,
1.91E-05,179,206,,
1.94E-05,159,206,,
1.86E-05,13,206,,
1.90E-05,25,204,,
2.03E-05,53,204,,
2.12E-05,139,204,,
2.03E-05,135,204,,
2.12E-05,79,203,,
2.28E-05,73,206,,
2.08E-05,119,207,,
2.06E-05,67,208,,
1.89E-05,194,207,,
2.61E-05,176,207,,
1.92E-05,181,211,,
1.89E-05,183,208,,
1.88E-05,28,204,,
2.18E-05,96,204,,
1.92E-05,23,201,,
1.85E-05,191,201,,
1.80E-05,1,201,,
2.11E-05,103,201,,
1.85E-05,187,200,,
2.20E-05,93,200,,
2.03E-05,122,199,,
1.94E-05,146,198,,
1.05E-05,0,201,,
1.82E-05,5,202,,
1.80E-05,4,200,,
2.06E-05,68,198,,
2.18E-05,126,197,,
1.76E-05,199,200,,
1.93E-05,148,198,,
2.39E-05,121,198,,
2.00E-05,140,198,,
2.19E-05,90,198,,
2.39E-05,104,196,,
2.61E-05,111,195,,
1.83E-05,1,197,,
1.93E-05,5,197,,
1.97E-05,32,197,,
2.09E-05,72,196,,
2.14E-05,83,194,,
1.87E-05,170,195,,
2.08E-05,115,196,,
1.76E-05,195,196,,
1.95E-05,142,195,,
1.91E-05,161,205,,
1.97E-05,161,206,,
2.03E-05,140,206,,
2.19E-05,88,203,,
2.15E-05,88,202,,
2.04E-05,160,207,,
2.32E-05,132,206,,
2.29E-05,133,205,,
1.97E-05,179,204,,
2.09E-05,145,203,,
2.11E-05,39,204,,
2.14E-05,41,202,,
2.03E-05,155,201,,
1.92E-05,168,201,,
2.11E-05,134,202,,
2.03E-05,125,201,,
1.99E-05,45,201,,
2.43E-05,124,206,,
2.24E-05,84,206,,
2.02E-05,158,205,,
2.09E-05,117,204,,
2.11E-05,112,203,,
1.87E-05,178,203,,
1.94E-05,167,202,,
2.15E-05,87,202,,
2.51E-05,152,201,,
1.81E-05,197,202,,
1.99E-05,138,200,,
2.07E-05,69,196,,
2.00E-05,134,195,,
2.20E-05,69,196,,
2.03E-05,56,195,,
2.49E-05,14,196,,
1.96E-05,38,194,,
1.87E-05,20,193,,
1.96E-05,40,192,,
1.87E-05,5,193,,
1.89E-05,12,193,,
1.81E-05,189,193,,
2.25E-05,131,188,,
2.45E-05,96,192,,
2.06E-05,62,194,,
1.91E-05,154,193,,
1.90E-05,159,192,,
2.62E-05,124,190,,
1.95E-05,180,196,,
2.59E-05,168,199,,
2.07E-05,63,205,,
2.02E-05,46,206,,
1.86E-05,24,206,,
2.01E-05,203,205,,
2.03E-05,126,202,,
1.85E-05,183,201,,
2.09E-05,108,200,,
2.60E-05,19,199,,
2.29E-05,10,198,,
1.83E-05,194,197,,
1.94E-05,161,197,,
1.99E-05,35,195,,
2.11E-05,73,195,,
1.81E-05,5,193,,
2.38E-05,47,193,,
1.91E-05,32,193,,
2.24E-05,73,192,,
3.62E-05,161,193,,
2.46E-05,161,193,,
1.86E-05,18,198,,
2.03E-05,123,194,,
2.16E-05,88,195,,
2.03E-05,131,199,,
2.00E-05,52,198,,
1.81E-05,7,199,,
1.84E-05,191,198,,
1.81E-05,8,190,,
2.05E-05,58,191,,
2.30E-05,96,189,,
2.45E-05,171,186,,
2.32E-05,140,186,,
3.52E-05,25,185,,
2.04E-05,57,189,,
1.92E-05,30,187,,
2.70E-05,116,184,,
2.06E-05,95,181,,
2.02E-05,29,179,,
1.95E-05,168,178,,
1.94E-05,147,180,,
2.12E-05,72,179,,
1.83E-05,14,178,,
6.83E-05,117,177,,
2.09E-05,66,174,,
2.08E-05,74,176,,
1.83E-05,3,177,,
1.88E-05,13,177,,
2.06E-05,63,177,,
1.98E-05,115,176,,
1.83E-05,6,176,,
2.17E-05,97,174,,
2.17E-05,97,172,,
1.94E-05,134,171,,
1.90E-05,23,170,,
2.32E-05,123,170,,
2.12E-05,81,169,,
2.06E-05,68,167,,
1.97E-05,132,168,,
1.84E-05,8,168,,
1.82E-05,9,166,,
1.84E-05,16,166,,
2.16E-05,118,166,,
2.47E-05,25,165,,
2.23E-05,79,164,,
1.78E-05,2,169,,
1.90E-05,27,168,,
2.02E-05,59,166,,
2.01E-05,51,168,,
2.48E-05,8,168,,
2.19E-05,63,167,,
1.87E-05,147,167,,
1.86E-05,149,166,,
1.82E-05,13,169,,
1.98E-05,107,167,,
1.91E-05,34,166,,
2.04E-05,63,165,,
2.04E-05,47,163,,
1.88E-05,138,163,,
1.81E-05,6,162,,
2.26E-05,97,163,,
1.95E-05,120,160,,
2.00E-05,95,157,,
1.91E-05,29,156,,
2.02E-05,27,153,,
2.00E-05,52,152,,
1.93E-05,39,151,,
1.92E-05,24,149,,
3.77E-05,26,148,,
2.58E-05,132,151,,
2.11E-05,30,150,,
1.93E-05,15,148,,
1.98E-05,132,146,,
1.99E-05,24,145,,
2.06E-05,101,144,,
2.11E-05,53,143,,
1.98E-05,109,141,,
2.16E-05,66,141,,
1.98E-05,117,143,,
2.07E-05,81,143,,
1.88E-05,138,142,,
3.14E-05,44,143,,
2.01E-05,23,142,,
2.40E-05,138,140,,
1.84E-05,137,143,,
1.99E-05,43,142,,
2.39E-05,11,143,,
1.92E-05,33,145,,
1.86E-05,122,144,,
1.95E-05,109,153,,
2.52E-05,97,153,,
1.97E-05,95,154,,
1.81E-05,3,153,,
2.03E-05,18,155,,
2.09E-05,50,155,,
1.90E-05,137,154,,
1.96E-05,18,150,,
2.10E-05,129,149,,
4.62E-05,91,149,,
2.58E-05,93,152,,
2.28E-05,82,151,,
1.89E-05,27,151,,
2.23E-05,79,149,,
2.59E-05,71,146,,
1.90E-05,98,140,,
1.97E-05,82,138,,
1.81E-05,135,140,,
2.13E-05,24,139,,
2.75E-05,50,138,,
1.92E-05,27,142,,
1.95E-05,93,142,,
2.13E-05,88,141,,
1.85E-05,123,141,,
1.98E-05,85,142,,
1.81E-05,138,143,,
1.94E-05,90,142,,
2.02E-05,59,151,,
2.11E-05,32,152,,
2.03E-05,132,151,,
1.81E-05,8,153,,
2.14E-05,44,156,,
2.10E-05,55,155,,
2.00E-05,129,153,,
2.04E-05,28,152,,
2.01E-05,116,151,,
2.05E-05,125,152,,
2.86E-05,116,151,,
2.93E-05,59,150,,
3.09E-05,148,149,,
3.12E-05,79,149,,
2.72E-05,2,147,,
2.77E-05,140,148,,
3.23E-05,116,145,,
6.65E-05,1,145,,
1.12E-05,0,145,,
2.04E-05,28,145,,
1.99E-05,20,145,,
2.06E-05,17,146,,
2.02E-05,45,142,,
2.03E-05,72,141,,
2.18E-05,13,143,,
2.28E-05,52,143,,
1.92E-05,35,147,,
2.87E-05,51,146,,
2.03E-05,85,152,,
1.92E-05,28,151,,
2.16E-05,74,150,,
1.82E-05,5,150,,
1.86E-05,141,149,,
1.94E-05,32,147,,
1.89E-05,16,146,,
3.45E-05,119,143,,
2.04E-05,91,147,,
1.87E-05,126,147,,
1.99E-05,50,148,,
1.85E-05,148,151,,
2.23E-05,87,150,,
1.91E-05,34,152,,
1.93E-05,36,151,,
1.94E-05,40,148,,
2.36E-05,146,147,,
2.46E-05,32,148,,
2.08E-05,98,149,,
2.55E-05,6,151,,
1.87E-05,15,150,,
1.82E-05,137,148,,
1.86E-05,137,149,,
1.81E-05,7,150,,
1.89E-05,12,151,,
2.40E-05,67,151,,
2.04E-05,64,150,,
1.80E-05,146,149,,
1.86E-05,15,148,,
1.96E-05,42,148,,
1.99E-05,44,147,,
3.75E-05,142,149,,
2.09E-05,66,147,,
1.87E-05,128,148,,
1.89E-05,111,147,,
2.02E-05,57,145,,
2.17E-05,85,144,,
3.25E-05,48,142,,
2.52E-05,72,142,,
2.00E-05,93,141,,
2.10E-05,73,141,,
1.86E-05,121,140,,
1.79E-05,133,141,,
1.84E-05,132,140,,
2.53E-05,92,139,,
1.93E-05,110,134,,
1.87E-05,15,130,,
2.02E-05,61,129,,
1.88E-05,106,129,,
2.02E-05,26,127,,
2.01E-05,79,126,,
1.83E-05,120,124,,
2.01E-05,48,123,,
1.78E-05,2,122,,
1.88E-05,15,121,,
2.06E-05,46,122,,
1.87E-05,99,121,,
2.51E-05,86,121,,
2.13E-05,56,121,,
1.85E-05,9,121,,
2.10E-05,35,124,,
2.05E-05,59,126,,
1.92E-05,35,123,,
1.89E-05,114,127,,
1.83E-05,110,126,,
2.41E-05,68,126,,
2.08E-05,55,125,,
2.70E-05,2,124,,
2.89E-05,51,122,,
3.93E-05,80,121,,
2.06E-05,37,121,,
1.85E-05,113,121,,
2.12E-05,78,121,,
2.42E-05,58,122,,
2.07E-05,50,117,,
1.88E-05,23,114,,
1.89E-05,30,116,,
1.88E-05,18,114,,
2.43E-05,10,116,,
1.83E-05,3,116,,
1.87E-05,111,119,,
2.05E-05,40,120,,
1.98E-05,75,121,,
1.81E-05,116,122,,
1.96E-05,86,120,,
2.03E-05,48,118,,
1.85E-05,102,116,,
1.88E-05,96,118,,
2.30E-05,38,118,,
1.96E-05,73,120,,
1.92E-05,76,119,,
1.93E-05,39,120,,
2.59E-05,13,120,,
1.95E-05,78,120,,
1.86E-05,113,120,,
1.89E-05,23,119,,
1.86E-05,106,122,,
2.78E-05,19,121,,
1.83E-05,107,117,,
1.90E-05,80,114,,
1.97E-05,61,115,,
1.76E-05,2,117,,
1.95E-05,72,116,,
2.09E-05,23,115,,
1.97E-05,39,118,,
2.45E-05,38,116,,
1.90E-05,1,115,,
2.06E-05,107,119,,
1.91E-05,103,118,,
1.95E-05,75,115,,
1.92E-05,82,115,,
1.78E-05,111,113,,
1.80E-05,108,111,,
1.91E-05,79,114,,
1.81E-05,8,116,,
3.44E-05,111,117,,
1.87E-05,20,118,,
1.83E-05,108,117,,
2.54E-05,29,119,,
1.92E-05,66,114,,
2.86E-05,30,115,,
2.12E-05,56,107,,
1.85E-05,13,107,,
2.09E-05,48,106,,
1.84E-05,97,103,,
1.78E-05,108,109,,
1.96E-05,59,111,,
1.93E-05,78,112,,
1.97E-05,9,110,,
2.42E-05,68,110,,
2.50E-05,37,112,,
1.92E-05,91,115,,
2.00E-05,51,114,,
1.99E-05,63,113,,
2.03E-05,70,118,,
1.91E-05,85,117,,
2.05E-05,91,117,,
2.06E-05,42,118,,
2.37E-05,49,119,,
2.00E-05,95,120,,
2.45E-05,25,120,,
1.83E-05,116,122,,
1.80E-05,1,121,,
1.95E-05,71,122,,
3.07E-05,88,120,,
1.98E-05,60,116,,
1.89E-05,87,117,,
1.78E-05,112,116,,
2.30E-05,11,115,,
2.16E-05,69,115,,
1.94E-05,4,114,,
2.09E-05,51,114,,
1.95E-05,63,113,,
1.83E-05,10,112,,
1.93E-05,87,111,,
1.82E-05,4,110,,
1.83E-05,90,105,,
1.88E-05,79,105,,
3.32E-05,27,107,,
2.05E-05,26,106,,
2.01E-05,51,104,,
1.88E-05,90,104,,
1.82E-05,89,102,,
1.82E-05,95,100,,
1.85E-05,5,99,,
1.96E-05,43,98,,
2.14E-05,54,98,,
2.00E-05,66,104,,
1.83E-05,16,103,,
1.80E-05,4,107,,
1.85E-05,17,112,,
2.07E-05,109,114,,
2.00E-05,97,118,,
3.16E-05,16,119,,
2.35E-05,43,118,,
2.88E-05,83,119,,
3.43E-05,114,118,,
2.76E-05,87,119,,
2.74E-05,17,118,,
3.16E-05,33,118,,
2.46E-05,4,114,,
1.94E-05,104,116,,
2.78E-05,53,118,,
1.98E-05,112,117,,
2.13E-05,53,117,,
2.00E-05,81,117,,
2.11E-05,46,117,,
1.98E-05,86,121,,
1.96E-05,93,118,,
1.92E-05,75,118,,
1.86E-05,16,117,,
2.52E-05,72,116,,
1.92E-05,95,118,,
2.26E-05,70,118,,
1.97E-05,73,123,,
1.83E-05,119,123,,
1.98E-05,35,124,,
2.04E-05,50,125,,
1.84E-05,12,122,,
1.79E-05,9,117,,
4.25E-05,39,118,,
0.0001075,68,117,,
0.0001509,58,116,,
1.97E-05,113,118,,
1.99E-05,14,119,,
2.04E-05,84,121,,
2.01E-05,39,124,,
2.08E-05,32,122,,
2.11E-05,45,122,,
1.91E-05,12,126,,
1.87E-05,105,125,,
2.01E-05,52,127,,
1.85E-05,108,123,,
1.88E-05,21,126,,
1.95E-05,77,128,,
2.27E-05,63,131,,
2.27E-05,125,130,,
2.05E-05,83,129,,
1.80E-05,127,128,,
1.98E-05,44,128,,
2.35E-05,102,127,,
1.90E-05,91,128,,
2.04E-05,62,127,,
1.84E-05,104,126,,
1.94E-05,119,124,,
1.89E-05,17,125,,
2.57E-05,48,125,,
1.96E-05,65,123,,
1.94E-05,36,123,,
1.96E-05,88,126,,
1.89E-05,92,132,,
2.64E-05,26,132,,
1.99E-05,111,133,,
2.00E-05,49,132,,
1.84E-05,120,132,,
1.83E-05,115,132,,
1.88E-05,112,126,,
1.79E-05,2,128,,
1.83E-05,118,123,,
1.89E-05,14,124,,
2.39E-05,34,129,,
2.06E-05,65,130,,
2.02E-05,55,128,,
1.91E-05,98,135,,
2.61E-05,55,137,,
1.88E-05,118,140,,
2.35E-05,26,140,,
1.93E-05,96,137,,
1.85E-05,114,137,,
1.93E-05,99,136,,
2.05E-05,85,131,,
2.07E-05,31,131,,
1.93E-05,32,129,,
1.84E-05,12,128,,
1.93E-05,31,130,,
2.02E-05,40,133,,
2.00E-05,65,130,,
2.27E-05,52,123,,
3.87E-05,57,124,,
1.87E-05,99,120,,
1.99E-05,27,123,,
2.02E-05,34,125,,
2.14E-05,95,126,,
1.96E-05,75,125,,
1.94E-05,93,124,,
1.99E-05,52,124,,
2.14E-05,71,124,,
1.94E-05,99,126,,
1.88E-05,122,127,,
1.95E-05,37,126,,
1.94E-05,35,123,,
1.98E-05,80,129,,
1.89E-05,105,128,,
2.43E-05,108,132,,
1.86E-05,116,134,,
2.16E-05,69,135,,
1.98E-05,87,136,,
1.97E-05,45,135,,
2.08E-05,97,140,,
2.42E-05,3,145,,
1.94E-05,14,144,,
2.02E-05,57,142,,
2.12E-05,74,140,,
1.89E-05,107,139,,
1.81E-05,128,137,,
1.99E-05,50,135,,
1.96E-05,94,135,,
2.17E-05,22,135,,
1.89E-05,27,133,,
1.92E-05,23,132,,
1.81E-05,7,131,,
2.05E-05,100,137,,
1.91E-05,104,140,,
1.87E-05,20,139,,
1.78E-05,134,137,,
2.07E-05,53,150,,
1.98E-05,106,151,,
1.83E-05,149,151,,
2.00E-05,50,151,,
1.96E-05,38,151,,
1.94E-05,109,147,,
2.43E-05,41,148,,
2.81E-05,44,144,,
1.84E-05,128,141,,
1.99E-05,75,141,,
1.95E-05,116,140,,
2.00E-05,19,139,,
2.20E-05,93,139,,
1.84E-05,5,140,,
1.83E-05,134,141,,
2.51E-05,120,141,,
1.02E-05,0,144,,
2.00E-05,53,142,,
1.98E-05,85,141,,
2.09E-05,47,140,,
1.83E-05,10,140,,
1.99E-05,53,137,,
1.94E-05,39,137,,
1.94E-05,32,137,,
1.99E-05,83,138,,
2.19E-05,20,138,,
1.91E-05,27,142,,
2.05E-05,123,142,,
3.33E-05,44,140,,
2.18E-05,37,139,,
2.20E-05,46,138,,
2.03E-05,45,144,,
1.99E-05,49,144,,
1.92E-05,18,141,,
1.93E-05,37,139,,
2.04E-05,28,140,,
1.98E-05,44,139,,
1.94E-05,40,142,,
1.88E-05,131,140,,
2.00E-05,87,138,,
1.89E-05,116,138,,
2.73E-05,57,136,,
2.00E-05,100,135,,
1.92E-05,99,139,,
2.08E-05,63,139,,
2.08E-05,79,137,,
2.00E-05,48,140,,
2.00E-05,71,139,,
1.81E-05,132,142,,
1.98E-05,53,141,,
1.94E-05,108,141,,
2.29E-05,76,148,,
1.88E-05,141,147,,
2.06E-05,39,146,,
2.12E-05,46,145,,
1.94E-05,141,149,,
2.79E-05,43,149,,
1.91E-05,146,148,,
1.94E-05,126,147,,
3.15E-05,10,149,,
2.14E-05,54,148,,
2.14E-05,75,147,,
1.95E-05,123,154,,
1.90E-05,124,153,,
1.98E-05,37,147,,
2.35E-05,73,146,,
1.96E-05,99,146,,
2.04E-05,57,150,,
1.94E-05,104,148,,
2.18E-05,55,147,,
2.33E-05,4,157,,
1.98E-05,116,157,,
2.18E-05,73,155,,
2.11E-05,75,155,,
2.36E-05,73,165,,
1.96E-05,146,162,,
2.44E-05,154,161,,
2.00E-05,46,164,,
0.0001822,153,163,,
2.53E-05,50,172,,
2.88E-05,71,169,,
2.32E-05,91,168,,
1.81E-05,6,164,,
2.39E-05,167,170,,
1.87E-05,141,171,,
1.99E-05,121,171,,
1.94E-05,32,171,,
2.55E-05,109,170,,
1.92E-05,30,169,,
2.02E-05,96,168,,
2.00E-05,96,167,,
2.09E-05,74,166,,
1.94E-05,26,165,,
1.86E-05,155,169,,
1.89E-05,149,168,,
1.97E-05,45,166,,
1.93E-05,120,165,,
2.54E-05,57,164,,
2.11E-05,75,161,,
2.03E-05,94,160,,
1.86E-05,11,160,,
1.87E-05,138,158,,
2.17E-05,80,156,,
1.82E-05,147,154,,
1.80E-05,4,152,,
1.90E-05,127,152,,
1.88E-05,127,154,,
2.11E-05,77,155,,
1.97E-05,32,156,,
2.04E-05,63,154,,
1.88E-05,119,153,,
1.87E-05,25,152,,
3.01E-05,70,150,,
2.10E-05,56,149,,
1.86E-05,138,148,,
1.90E-05,4,147,,
2.15E-05,76,146,,
2.98E-05,119,142,,
2.54E-05,43,142,,
2.58E-05,33,143,,
2.59E-05,84,145,,
2.09E-05,36,143,,
1.92E-05,127,142,,
1.95E-05,135,142,,
2.03E-05,30,142,,
2.07E-05,101,141,,
2.15E-05,57,142,,
2.18E-05,92,143,,
1.91E-05,2,145,,
3.14E-05,2,147,,
2.01E-05,57,146,,
1.93E-05,12,147,,
1.84E-05,4,146,,
2.08E-05,74,147,,
2.62E-05,109,146,,
2.07E-05,88,145,,
2.10E-05,97,147,,
1.96E-05,138,146,,
1.85E-05,14,145,,
1.97E-05,44,148,,
1.97E-05,42,144,,
2.02E-05,95,143,,
1.83E-05,136,147,,
1.91E-05,13,151,,
1.85E-05,138,152,,
2.05E-05,44,154,,
2.06E-05,62,152,,
2.04E-05,94,151,,
1.89E-05,131,157,,
1.88E-05,140,156,,
2.36E-05,147,154,,
2.29E-05,122,158,,
2.41E-05,63,159,,
2.50E-05,106,158,,
2.19E-05,78,156,,
1.98E-05,132,155,,
1.96E-05,140,162,,
1.93E-05,155,160,,
2.33E-05,84,159,,
1.92E-05,120,154,,
1.89E-05,152,156,,
1.96E-05,40,159,,
2.05E-05,67,157,,
2.03E-05,55,154,,
1.94E-05,121,154,,
1.99E-05,46,156,,
2.07E-05,68,153,,
1.94E-05,35,154,,
1.79E-05,6,155,,
1.94E-05,129,156,,
1.88E-05,126,154,,
2.04E-05,72,153,,
2.09E-05,72,152,,
1.99E-05,61,151,,
1.85E-05,23,151,,
1.95E-05,119,161,,
1.90E-05,23,165,,
2.02E-05,112,167,,
2.02E-05,51,168,,
1.85E-05,159,168,,
2.34E-05,54,170,,
2.24E-05,99,169,,
2.11E-05,89,169,,
2.01E-05,49,175,,
1.95E-05,150,172,,
2.33E-05,98,172,,
1.98E-05,35,171,,
2.03E-05,57,170,,
2.25E-05,94,171,,
1.97E-05,131,172,,
1.85E-05,149,172,,
2.19E-05,112,171,,
1.82E-05,162,170,,
2.12E-05,3,170,,
2.23E-05,77,172,,
2.93E-05,53,171,,
