cas operacie,index prvku,dlzka zoznamu,,,sum,pocet
0.0001143,0,11,,,,
0.0001254,0,10,,,,
8.78E-05,0,9,,,,
0.0001256,0,12,,,,
0.0001201,0,14,,,,
0.0001265,0,13,,,,
0.0001234,0,12,,,,
0.0001162,0,10,,,,
0.0001097,0,9,,,,
0.000122,0,11,,,,
0.0001134,0,12,,,,
0.000122,0,11,,,,
0.000117,0,10,,,,
0.0001075,0,13,,,,
9.18E-05,0,12,,,,
0.0001222,0,11,,,,
0.0001171,0,9,,,,
8.59E-05,0,20,,,,
8.50E-05,0,23,,,,
0.0001246,0,25,,,,
0.0001145,0,25,,,,
8.47E-05,0,27,,,,
8.55E-05,0,30,,,,
8.62E-05,0,37,,,,
8.51E-05,0,35,,,,
8.46E-05,0,32,,,,
8.41E-05,0,30,,,,
8.43E-05,0,29,,,,
8.38E-05,0,27,,,,
8.40E-05,0,27,,,,
8.37E-05,0,27,,,,
9.03E-05,0,24,,,,
0.0001028,0,25,,,,
8.53E-05,0,25,,,,
8.42E-05,0,27,,,,
8.37E-05,0,27,,,,
8.45E-05,0,26,,,,
8.38E-05,0,25,,,,
8.79E-05,0,28,,,,
8.46E-05,0,27,,,,
9.08E-05,0,26,,,,
0.0001369,0,28,,,,
0.0006009,0,28,,,,
8.50E-05,0,32,,,,
8.51E-05,0,31,,,,
0.0001196,0,29,,,,
8.70E-05,0,28,,,,
9.28E-05,0,28,,,,
8.51E-05,0,27,,,,
8.57E-05,0,29,,,,
8.43E-05,0,34,,,,
8.89E-05,0,35,,,,
8.79E-05,0,36,,,,
8.64E-05,0,34,,,,
8.52E-05,0,35,,,,
8.48E-05,0,32,,,,
8.63E-05,0,29,,,,
8.45E-05,0,29,,,,
8.39E-05,0,28,,,,
8.35E-05,0,27,,,,
8.38E-05,0,26,,,,
8.39E-05,0,24,,,,
9.06E-05,0,25,,,,
8.44E-05,0,25,,,,
8.43E-05,0,25,,,,
8.41E-05,0,22,,,,
8.51E-05,0,24,,,,
8.44E-05,0,21,,,,
8.38E-05,0,20,,,,
8.41E-05,0,22,,,,
8.42E-05,0,22,,,,
8.40E-05,0,21,,,,
8.50E-05,0,25,,,,
9.12E-05,0,21,,,,
9.31E-05,0,22,,,,
0.0001136,0,19,,,,
8.41E-05,0,19,,,,
8.31E-05,0,20,,,,
8.43E-05,0,21,,,,
8.32E-05,0,28,,,,
8.43E-05,0,28,,,,
8.42E-05,0,27,,,,
9.78E-05,0,24,,,,
8.40E-05,0,20,,,,
8.40E-05,0,20,,,,
8.42E-05,0,18,,,,
8.36E-05,0,19,,,,
8.59E-05,0,18,,,,
8.98E-05,0,21,,,,
8.44E-05,0,23,,,,
0.0001202,0,20,,,,
0.0001092,0,18,,,,
8.37E-05,0,22,,,,
8.43E-05,0,22,,,,
8.47E-05,0,18,,,,
8.36E-05,0,14,,,,
8.31E-05,0,14,,,,
8.33E-05,0,14,,,,
8.55E-05,0,12,,,,
8.40E-05,0,12,,,,
0.000167,0,10,,,,
8.71E-05,0,9,,,,
