cas operacie,index prvku,dlzka zoznamu,,,sum,pocet
8.37E-05,7,28,,,,
8.39E-05,4,30,,,,
8.36E-05,10,35,,,,
9.00E-05,15,33,,,,
9.02E-05,3,34,,,,
8.91E-05,14,34,,,,
8.51E-05,20,31,,,,
8.42E-05,2,36,,,,
8.41E-05,36,41,,,,
8.47E-05,22,43,,,,
8.36E-05,20,43,,,,
8.37E-05,2,42,,,,
0.0001169,26,41,,,,
8.46E-05,23,44,,,,
8.37E-05,29,43,,,,
8.45E-05,41,48,,,,
8.62E-05,16,46,,,,
8.44E-05,26,46,,,,
9.01E-05,29,45,,,,
9.49E-05,24,46,,,,
8.44E-05,4,42,,,,
8.36E-05,35,42,,,,
8.39E-05,26,41,,,,
8.43E-05,8,41,,,,
8.41E-05,22,40,,,,
0.000109,8,40,,,,
8.43E-05,35,44,,,,
8.46E-05,42,45,,,,
8.39E-05,32,44,,,,
8.67E-05,16,41,,,,
8.49E-05,11,46,,,,
8.86E-05,34,46,,,,
8.43E-05,7,45,,,,
8.45E-05,35,50,,,,
9.94E-05,26,50,,,,
8.41E-05,46,53,,,,
8.39E-05,32,52,,,,
8.37E-05,41,51,,,,
0.0001667,14,50,,,,
0.0001208,42,50,,,,
9.15E-05,11,51,,,,
8.46E-05,46,52,,,,
8.37E-05,14,52,,,,
8.58E-05,34,49,,,,
8.39E-05,7,50,,,,
8.38E-05,22,48,,,,
8.43E-05,16,47,,,,
8.40E-05,32,47,,,,
8.64E-05,14,49,,,,
8.66E-05,40,48,,,,
8.39E-05,5,47,,,,
9.03E-05,44,47,,,,
0.0001085,38,46,,,,
8.35E-05,33,48,,,,
0.0001265,43,49,,,,
8.96E-05,23,50,,,,
8.45E-05,9,49,,,,
8.37E-05,0,59,,,,
8.56E-05,32,58,,,,
0.0002099,19,57,,,,
8.57E-05,28,54,,,,
8.40E-05,32,56,,,,
8.40E-05,25,58,,,,
8.38E-05,40,58,,,,
8.41E-05,43,56,,,,
8.33E-05,25,59,,,,
9.14E-05,35,60,,,,
9.05E-05,23,57,,,,
8.56E-05,29,59,,,,
8.36E-05,10,52,,,,
8.37E-05,29,53,,,,
8.29E-05,15,54,,,,
8.37E-05,36,53,,,,
8.30E-05,29,52,,,,
8.34E-05,37,51,,,,
8.42E-05,6,57,,,,
8.46E-05,48,60,,,,
8.40E-05,42,60,,,,
8.38E-05,36,62,,,,
8.34E-05,24,61,,,,
8.50E-05,48,58,,,,
8.72E-05,20,57,,,,
8.39E-05,42,57,,,,
8.41E-05,30,51,,,,
8.35E-05,48,50,,,,
0.0001666,36,50,,,,
8.43E-05,27,44,,,,
9.41E-05,41,42,,,,
8.39E-05,3,40,,,,
8.41E-05,9,39,,,,
8.39E-05,22,39,,,,
8.39E-05,35,42,,,,
0.0001486,24,41,,,,
8.38E-05,14,39,,,,
8.56E-05,1,39,,,,
8.38E-05,34,36,,,,
8.39E-05,24,35,,,,
8.32E-05,1,33,,,,
8.31E-05,29,36,,,,
9.04E-05,13,37,,,,
8.94E-05,0,37,,,,
8.32E-05,17,36,,,,
8.31E-05,26,35,,,,
8.33E-05,2,34,,,,
8.31E-05,3,33,,,,
8.55E-05,5,35,,,,
8.46E-05,32,36,,,,
9.17E-05,9,35,,,,
8.41E-05,7,34,,,,
8.41E-05,29,36,,,,
8.41E-05,30,36,,,,
8.37E-05,9,35,,,,
9.11E-05,3,34,,,,
8.45E-05,5,37,,,,
8.37E-05,9,36,,,,
8.40E-05,23,36,,,,
8.45E-05,24,35,,,,
8.63E-05,33,36,,,,
0.0001042,13,34,,,,
8.42E-05,15,33,,,,
8.39E-05,16,32,,,,
8.37E-05,27,31,,,,
8.44E-05,19,34,,,,
8.39E-05,11,32,,,,
9.33E-05,29,32,,,,
8.39E-05,28,37,,,,
9.73E-05,19,34,,,,
8.45E-05,33,34,,,,
8.41E-05,26,32,,,,
8.49E-05,13,35,,,,
8.43E-05,0,36,,,,
8.42E-05,3,40,,,,
8.38E-05,0,38,,,,
8.38E-05,10,39,,,,
8.64E-05,8,37,,,,
8.39E-05,16,37,,,,
8.39E-05,21,36,,,,
8.42E-05,9,31,,,,
8.35E-05,8,30,,,,
8.40E-05,2,28,,,,
8.49E-05,17,27,,,,
8.47E-05,12,26,,,,
8.30E-05,16,24,,,,
8.48E-05,6,24,,,,
8.37E-05,22,24,,,,
8.36E-05,19,23,,,,
8.39E-05,17,22,,,,
0.0001101,10,24,,,,
9.10E-05,7,23,,,,
8.40E-05,4,20,,,,
8.41E-05,3,20,,,,
8.46E-05,4,19,,,,
8.38E-05,0,23,,,,
8.53E-05,16,24,,,,
8.42E-05,19,25,,,,
9.07E-05,6,24,,,,
8.40E-05,12,23,,,,
8.54E-05,6,26,,,,
8.97E-05,2,25,,,,
8.57E-05,17,23,,,,
8.40E-05,16,19,,,,
8.43E-05,2,13,,,,
8.37E-05,8,12,,,,
8.39E-05,7,11,,,,
8.43E-05,4,10,,,,
8.37E-05,3,9,,,,
8.30E-05,2,8,,,,
8.39E-05,6,8,,,,
8.41E-05,3,5,,,,
8.86E-05,0,2,,,,
8.47E-05,3,5,,,,
2.45E-05,0,0,,,,
8.43E-05,3,17,,,,
8.44E-05,12,14,,,,
8.43E-05,5,13,,,,
8.41E-05,12,15,,,,
8.39E-05,12,14,,,,
0.0001872,9,13,,,,
8.50E-05,10,12,,,,
8.51E-05,3,11,,,,
8.80E-05,7,9,,,,
8.39E-05,0,9,,,,
8.83E-05,5,8,,,,
8.37E-05,4,7,,,,
8.52E-05,0,1,,,,
8.50E-05,0,2,,,,
8.46E-05,0,2,,,,
8.71E-05,0,1,,,,
4.20E-05,0,0,,,,
8.31E-05,1,4,,,,
8.32E-05,3,6,,,,
9.44E-05,2,8,,,,
8.42E-05,1,8,,,,
8.85E-05,5,10,,,,
8.90E-05,11,17,,,,
8.38E-05,7,15,,,,
8.74E-05,4,15,,,,
9.01E-05,4,14,,,,
9.26E-05,11,13,,,,
8.39E-05,2,17,,,,
9.08E-05,12,16,,,,
8.90E-05,8,17,,,,
9.24E-05,11,17,,,,
8.40E-05,13,22,,,,
8.34E-05,16,21,,,,
9.14E-05,1,21,,,,
8.37E-05,0,20,,,,
8.35E-05,18,19,,,,
8.46E-05,15,20,,,,
9.30E-05,1,24,,,,
8.32E-05,9,23,,,,
9.15E-05,10,19,,,,
8.45E-05,13,19,,,,
8.39E-05,1,19,,,,
8.41E-05,2,17,,,,
8.35E-05,3,17,,,,
8.36E-05,13,15,,,,
8.39E-05,8,15,,,,
8.35E-05,1,15,,,,
8.31E-05,11,18,,,,
8.37E-05,16,17,,,,
8.36E-05,6,16,,,,
8.86E-05,14,17,,,,
8.42E-05,14,20,,,,
8.41E-05,11,18,,,,
8.36E-05,12,17,,,,
0.000119,7,17,,,,
8.56E-05,12,16,,,,
0.0001299,5,16,,,,
0.0001038,12,15,,,,
8.60E-05,9,15,,,,
8.49E-05,1,14,,,,
8.38E-05,16,19,,,,
8.43E-05,17,26,,,,
8.42E-05,10,28,,,,
8.35E-05,1,26,,,,
9.14E-05,2,23,,,,
8.43E-05,14,22,,,,
8.41E-05,12,20,,,,
8.53E-05,14,19,,,,
8.52E-05,11,17,,,,
9.42E-05,10,16,,,,
8.33E-05,15,18,,,,
8.35E-05,2,18,,,,
8.33E-05,1,16,,,,
8.40E-05,14,19,,,,
9.22E-05,4,18,,,,
8.41E-05,16,19,,,,
8.38E-05,16,19,,,,
9.35E-05,11,20,,,,
8.70E-05,13,19,,,,
8.39E-05,22,23,,,,
8.41E-05,19,24,,,,
8.41E-05,11,23,,,,
0.0001353,12,26,,,,
8.45E-05,7,25,,,,
8.41E-05,14,28,,,,
8.35E-05,20,30,,,,
8.46E-05,4,30,,,,
0.0001917,16,28,,,,
8.40E-05,21,32,,,,
8.36E-05,23,31,,,,
8.36E-05,14,33,,,,
8.40E-05,17,32,,,,
8.34E-05,10,31,,,,
8.55E-05,26,29,,,,
9.17E-05,13,29,,,,
8.54E-05,12,28,,,,
8.39E-05,3,27,,,,
8.42E-05,14,26,,,,
8.38E-05,16,26,,,,
8.38E-05,11,25,,,,
8.67E-05,3,25,,,,
0.0001641,8,24,,,,
8.85E-05,0,23,,,,
8.37E-05,18,20,,,,
8.93E-05,3,20,,,,
9.13E-05,4,19,,,,
8.40E-05,15,20,,,,
8.38E-05,5,19,,,,
8.39E-05,9,19,,,,
8.34E-05,8,18,,,,
8.42E-05,2,15,,,,
8.40E-05,13,15,,,,
8.43E-05,9,16,,,,
8.40E-05,5,13,,,,
8.67E-05,7,14,,,,
8.31E-05,10,20,,,,
8.36E-05,4,19,,,,
9.03E-05,14,19,,,,
8.90E-05,19,21,,,,
8.39E-05,18,19,,,,
8.48E-05,15,23,,,,
8.41E-05,7,24,,,,
8.41E-05,22,23,,,,
8.45E-05,12,24,,,,
0.0001892,23,24,,,,
8.53E-05,12,30,,,,
8.42E-05,33,34,,,,
8.41E-05,13,33,,,,
9.51E-05,24,42,,,,
8.41E-05,5,40,,,,
8.37E-05,14,43,,,,
9.40E-05,11,45,,,,
8.59E-05,32,44,,,,
8.45E-05,5,44,,,,
8.39E-05,13,43,,,,
8.56E-05,23,46,,,,
8.38E-05,21,46,,,,
0.0001042,23,44,,,,
9.11E-05,4,43,,,,
8.82E-05,33,42,,,,
8.45E-05,26,41,,,,
8.38E-05,36,40,,,,
8.40E-05,22,39,,,,
8.39E-05,28,36,,,,
8.41E-05,13,32,,,,
8.70E-05,14,31,,,,
8.52E-05,7,31,,,,
8.48E-05,10,38,,,,
8.43E-05,21,37,,,,
8.41E-05,0,40,,,,
8.42E-05,25,39,,,,
8.39E-05,16,37,,,,
8.33E-05,26,35,,,,
8.38E-05,13,34,,,,
8.42E-05,3,36,,,,
8.45E-05,36,37,,,,
8.42E-05,17,35,,,,
8.41E-05,16,34,,,,
8.45E-05,29,37,,,,
8.31E-05,35,39,,,,
9.19E-05,32,36,,,,
8.37E-05,18,36,,,,
8.43E-05,0,39,,,,
8.37E-05,29,38,,,,
9.10E-05,24,37,,,,
8.41E-05,10,36,,,,
9.31E-05,29,36,,,,
0.0001255,31,35,,,,
8.42E-05,1,45,,,,
8.39E-05,23,42,,,,
8.44E-05,1,41,,,,
0.0001859,11,44,,,,
8.50E-05,4,43,,,,
8.47E-05,35,47,,,,
8.65E-05,42,47,,,,
9.07E-05,36,49,,,,
8.44E-05,39,48,,,,
8.47E-05,46,48,,,,
8.50E-05,7,48,,,,
9.01E-05,9,50,,,,
8.42E-05,15,52,,,,
8.43E-05,31,51,,,,
8.39E-05,17,50,,,,
8.62E-05,18,50,,,,
8.38E-05,48,49,,,,
8.37E-05,24,52,,,,
8.37E-05,23,51,,,,
8.41E-05,42,54,,,,
8.41E-05,9,51,,,,
8.43E-05,18,50,,,,
8.36E-05,41,49,,,,
8.50E-05,31,49,,,,
8.34E-05,49,51,,,,
8.37E-05,16,50,,,,
8.48E-05,13,54,,,,
8.49E-05,54,55,,,,
9.06E-05,28,54,,,,
8.43E-05,43,53,,,,
8.41E-05,51,52,,,,
8.58E-05,23,55,,,,
8.44E-05,48,55,,,,
8.40E-05,48,58,,,,
8.55E-05,27,57,,,,
8.43E-05,41,55,,,,
8.55E-05,42,54,,,,
8.79E-05,51,54,,,,
8.36E-05,12,50,,,,
8.36E-05,8,50,,,,
0.0002474,46,51,,,,
8.92E-05,2,50,,,,
9.70E-05,51,53,,,,
8.43E-05,5,57,,,,
8.44E-05,4,59,,,,
8.38E-05,58,59,,,,
8.43E-05,29,59,,,,
8.40E-05,34,60,,,,
8.39E-05,13,60,,,,
8.39E-05,58,59,,,,
8.57E-05,60,62,,,,
8.41E-05,45,59,,,,
8.38E-05,20,61,,,,
8.35E-05,59,62,,,,
8.36E-05,28,62,,,,
8.39E-05,3,61,,,,
8.41E-05,17,73,,,,
8.38E-05,33,74,,,,
8.42E-05,30,70,,,,
8.39E-05,66,75,,,,
8.46E-05,28,74,,,,
8.42E-05,66,73,,,,
8.37E-05,68,72,,,,
8.42E-05,30,76,,,,
8.41E-05,57,73,,,,
8.74E-05,40,73,,,,
8.49E-05,62,77,,,,
0.00012,75,77,,,,
0.0001107,40,76,,,,
9.00E-05,55,76,,,,
9.30E-05,17,78,,,,
8.64E-05,55,79,,,,
8.41E-05,7,80,,,,
8.43E-05,81,82,,,,
8.54E-05,67,82,,,,
8.43E-05,36,84,,,,
8.49E-05,72,81,,,,
0.0001088,30,82,,,,
8.55E-05,51,82,,,,
9.24E-05,79,82,,,,
8.59E-05,48,81,,,,
8.47E-05,37,79,,,,
8.44E-05,47,77,,,,
9.03E-05,26,77,,,,
8.55E-05,1,76,,,,
9.21E-05,5,81,,,,
8.56E-05,14,80,,,,
9.03E-05,55,82,,,,
8.41E-05,53,83,,,,
8.40E-05,42,84,,,,
8.43E-05,71,81,,,,
8.39E-05,14,83,,,,
8.40E-05,84,85,,,,
8.46E-05,0,86,,,,
8.40E-05,75,89,,,,
9.03E-05,81,91,,,,
8.41E-05,37,92,,,,
8.42E-05,10,97,,,,
0.0001114,69,95,,,,
8.41E-05,3,100,,,,
8.49E-05,68,95,,,,
8.36E-05,63,95,,,,
0.000193,71,96,,,,
8.48E-05,39,91,,,,
8.52E-05,52,90,,,,
8.35E-05,50,90,,,,
8.36E-05,9,90,,,,
8.40E-05,33,90,,,,
8.41E-05,6,92,,,,
8.40E-05,90,91,,,,
0.0001037,82,92,,,,
8.81E-05,35,90,,,,
8.44E-05,51,90,,,,
8.40E-05,86,92,,,,
8.35E-05,57,94,,,,
8.41E-05,14,93,,,,
9.43E-05,83,98,,,,
8.44E-05,66,99,,,,
8.42E-05,84,98,,,,
8.40E-05,97,98,,,,
8.37E-05,1,97,,,,
9.38E-05,62,99,,,,
8.45E-05,4,98,,,,
8.59E-05,62,99,,,,
8.40E-05,35,96,,,,
9.04E-05,37,96,,,,
8.40E-05,35,101,,,,
9.00E-05,27,100,,,,
8.44E-05,98,99,,,,
8.39E-05,52,100,,,,
8.38E-05,19,99,,,,
9.02E-05,81,98,,,,
8.42E-05,31,96,,,,
0.0001964,57,97,,,,
8.61E-05,43,97,,,,
8.62E-05,14,96,,,,
9.61E-05,39,95,,,,
0.0001058,85,95,,,,
8.46E-05,15,91,,,,
8.74E-05,75,91,,,,
8.36E-05,57,93,,,,
8.35E-05,74,91,,,,
8.60E-05,69,95,,,,
8.57E-05,1,96,,,,
8.41E-05,57,95,,,,
0.0001653,10,94,,,,
9.16E-05,22,92,,,,
8.66E-05,8,91,,,,
8.49E-05,38,90,,,,
8.40E-05,87,90,,,,
8.38E-05,83,89,,,,
0.0001272,70,87,,,,
9.07E-05,11,87,,,,
8.98E-05,74,87,,,,
8.32E-05,33,86,,,,
8.76E-05,17,86,,,,
8.93E-05,79,84,,,,
8.38E-05,80,87,,,,
8.41E-05,9,86,,,,
8.36E-05,56,85,,,,
8.39E-05,83,86,,,,
8.40E-05,28,87,,,,
8.49E-05,62,87,,,,
8.44E-05,68,86,,,,
9.65E-05,59,85,,,,
8.48E-05,47,84,,,,
8.40E-05,59,87,,,,
8.38E-05,79,85,,,,
9.16E-05,0,81,,,,
8.42E-05,76,80,,,,
8.41E-05,46,80,,,,
8.44E-05,60,83,,,,
8.40E-05,44,84,,,,
8.49E-05,3,89,,,,
8.42E-05,6,88,,,,
8.38E-05,75,88,,,,
8.36E-05,34,87,,,,
8.41E-05,0,89,,,,
8.42E-05,66,89,,,,
8.41E-05,79,92,,,,
9.18E-05,60,95,,,,
8.48E-05,59,95,,,,
8.41E-05,32,98,,,,
8.37E-05,24,99,,,,
0.0001383,74,98,,,,
0.0001292,91,99,,,,
8.39E-05,23,103,,,,
8.40E-05,55,102,,,,
0.0001137,68,105,,,,
8.51E-05,89,106,,,,
8.41E-05,88,106,,,,
8.36E-05,48,106,,,,
8.36E-05,49,105,,,,
8.36E-05,31,105,,,,
0.0001207,41,108,,,,
8.69E-05,74,107,,,,
8.44E-05,37,106,,,,
8.36E-05,40,108,,,,
8.42E-05,52,110,,,,
8.49E-05,45,113,,,,
8.41E-05,13,114,,,,
8.40E-05,56,113,,,,
8.39E-05,8,112,,,,
8.31E-05,103,111,,,,
8.38E-05,67,110,,,,
8.46E-05,84,108,,,,
8.69E-05,94,109,,,,
8.43E-05,38,109,,,,
8.36E-05,69,108,,,,
8.36E-05,52,108,,,,
8.38E-05,15,104,,,,
8.64E-05,4,102,,,,
8.40E-05,54,101,,,,
8.68E-05,21,100,,,,
8.49E-05,58,106,,,,
8.57E-05,70,110,,,,
0.0001187,105,109,,,,
8.53E-05,33,109,,,,
0.0002229,68,111,,,,
8.45E-05,21,109,,,,
8.41E-05,19,106,,,,
8.35E-05,75,103,,,,
8.40E-05,15,102,,,,
8.40E-05,81,101,,,,
8.94E-05,54,108,,,,
8.46E-05,0,105,,,,
8.60E-05,48,104,,,,
8.57E-05,88,101,,,,
8.39E-05,2,100,,,,
8.58E-05,71,99,,,,
8.38E-05,68,99,,,,
8.49E-05,83,97,,,,
9.20E-05,8,97,,,,
8.36E-05,60,99,,,,
8.39E-05,39,98,,,,
8.38E-05,52,96,,,,
8.40E-05,76,95,,,,
8.42E-05,47,95,,,,
0.0001212,12,96,,,,
8.42E-05,89,97,,,,
8.38E-05,24,98,,,,
8.32E-05,15,97,,,,
8.32E-05,31,96,,,,
8.36E-05,86,96,,,,
8.29E-05,4,95,,,,
8.48E-05,39,93,,,,
8.40E-05,33,95,,,,
8.41E-05,56,97,,,,
9.03E-05,90,97,,,,
0.0001454,23,97,,,,
8.51E-05,39,99,,,,
8.35E-05,34,99,,,,
0.0001133,64,100,,,,
0.0001057,61,99,,,,
0.0001042,2,96,,,,
0.000116,22,102,,,,
8.45E-05,66,100,,,,
8.44E-05,86,100,,,,
8.43E-05,71,100,,,,
8.48E-05,12,113,,,,
8.56E-05,42,113,,,,
8.48E-05,60,117,,,,
8.49E-05,18,118,,,,
8.55E-05,57,118,,,,
9.42E-05,61,119,,,,
8.46E-05,110,118,,,,
8.50E-05,89,117,,,,
8.47E-05,56,119,,,,
8.48E-05,33,118,,,,
8.57E-05,27,120,,,,
9.44E-05,102,118,,,,
8.82E-05,20,116,,,,
8.43E-05,73,120,,,,
8.40E-05,61,120,,,,
8.39E-05,9,120,,,,
8.37E-05,104,121,,,,
8.55E-05,115,118,,,,
8.42E-05,65,117,,,,
8.39E-05,103,118,,,,
8.41E-05,93,117,,,,
8.42E-05,87,115,,,,
8.43E-05,11,114,,,,
9.01E-05,81,113,,,,
8.88E-05,2,117,,,,
8.35E-05,51,115,,,,
8.45E-05,102,120,,,,
8.39E-05,9,122,,,,
8.39E-05,57,121,,,,
8.35E-05,3,123,,,,
8.97E-05,15,120,,,,
8.44E-05,39,118,,,,
0.000384,104,118,,,,
9.08E-05,37,117,,,,
8.46E-05,24,116,,,,
8.46E-05,81,114,,,,
8.87E-05,55,116,,,,
8.49E-05,52,113,,,,
8.45E-05,81,111,,,,
0.0001122,77,110,,,,
8.42E-05,63,109,,,,
8.44E-05,45,109,,,,
8.78E-05,72,110,,,,
8.42E-05,0,114,,,,
8.45E-05,55,112,,,,
8.59E-05,79,110,,,,
8.44E-05,11,109,,,,
8.43E-05,19,109,,,,
8.32E-05,75,106,,,,
8.75E-05,24,107,,,,
8.43E-05,72,105,,,,
8.40E-05,4,105,,,,
8.35E-05,63,104,,,,
0.0001166,37,110,,,,
0.0001181,96,109,,,,
0.0001331,35,113,,,,
0.0001184,84,112,,,,
0.0001163,93,112,,,,
0.0001271,105,112,,,,
0.0001304,89,110,,,,
0.0001854,79,109,,,,
0.0001291,24,107,,,,
0.0001094,107,109,,,,
9.71E-05,59,109,,,,
0.0001131,100,113,,,,
8.47E-05,72,113,,,,
8.45E-05,97,113,,,,
0.0001048,3,110,,,,
9.90E-05,55,109,,,,
8.49E-05,79,109,,,,
8.50E-05,35,110,,,,
8.68E-05,31,108,,,,
8.53E-05,22,103,,,,
8.42E-05,3,104,,,,
8.37E-05,65,103,,,,
8.40E-05,74,99,,,,
8.37E-05,94,98,,,,
8.44E-05,10,99,,,,
8.37E-05,48,101,,,,
8.30E-05,30,100,,,,
8.35E-05,89,100,,,,
8.43E-05,26,105,,,,
8.93E-05,12,104,,,,
8.35E-05,67,108,,,,
8.37E-05,80,106,,,,
8.37E-05,43,104,,,,
8.44E-05,57,106,,,,
8.46E-05,67,115,,,,
8.39E-05,22,113,,,,
8.50E-05,92,113,,,,
8.38E-05,28,113,,,,
8.40E-05,105,114,,,,
8.44E-05,12,117,,,,
8.83E-05,112,117,,,,
8.35E-05,81,115,,,,
8.56E-05,98,118,,,,
8.57E-05,92,116,,,,
8.40E-05,18,119,,,,
8.36E-05,90,117,,,,
9.27E-05,76,125,,,,
0.0001074,121,126,,,,
8.40E-05,115,124,,,,
8.41E-05,38,122,,,,
8.38E-05,98,123,,,,
8.43E-05,66,124,,,,
9.13E-05,80,125,,,,
8.42E-05,110,122,,,,
8.43E-05,93,121,,,,
0.0001551,37,118,,,,
0.0001164,71,120,,,,
8.72E-05,59,120,,,,
8.48E-05,69,119,,,,
8.62E-05,107,117,,,,
8.37E-05,45,116,,,,
8.51E-05,12,116,,,,
8.41E-05,29,113,,,,
9.07E-05,53,114,,,,
8.91E-05,70,116,,,,
8.39E-05,45,115,,,,
8.38E-05,9,115,,,,
9.10E-05,112,114,,,,
8.46E-05,84,113,,,,
8.45E-05,78,111,,,,
8.41E-05,95,119,,,,
8.56E-05,67,118,,,,
8.39E-05,49,120,,,,
9.14E-05,114,123,,,,
9.25E-05,114,126,,,,
8.41E-05,122,127,,,,
8.39E-05,109,127,,,,
8.40E-05,115,126,,,,
0.0001489,41,125,,,,
9.27E-05,38,126,,,,
0.0002848,50,126,,,,
8.42E-05,107,127,,,,
8.39E-05,33,127,,,,
8.42E-05,12,129,,,,
8.47E-05,82,134,,,,
8.39E-05,113,133,,,,
8.38E-05,116,135,,,,
8.40E-05,8,133,,,,
8.38E-05,30,132,,,,
8.42E-05,83,131,,,,
8.54E-05,72,130,,,,
8.35E-05,80,136,,,,
8.38E-05,11,135,,,,
8.54E-05,58,135,,,,
9.18E-05,89,135,,,,
8.49E-05,6,136,,,,
9.06E-05,112,135,,,,
8.40E-05,23,132,,,,
8.43E-05,39,132,,,,
8.36E-05,70,129,,,,
8.47E-05,22,130,,,,
8.41E-05,26,129,,,,
9.14E-05,106,127,,,,
8.60E-05,41,130,,,,
8.38E-05,127,134,,,,
8.41E-05,5,132,,,,
8.37E-05,69,133,,,,
9.87E-05,2,131,,,,
8.51E-05,61,130,,,,
9.16E-05,11,130,,,,
0.0001479,125,130,,,,
8.43E-05,113,131,,,,
8.42E-05,91,130,,,,
8.33E-05,59,130,,,,
8.36E-05,119,130,,,,
8.40E-05,84,131,,,,
8.36E-05,84,130,,,,
8.37E-05,74,130,,,,
8.39E-05,93,130,,,,
8.39E-05,11,129,,,,
8.43E-05,5,127,,,,
8.39E-05,104,127,,,,
0.0001161,67,127,,,,
8.37E-05,20,127,,,,
8.70E-05,69,132,,,,
8.44E-05,6,132,,,,
8.36E-05,77,133,,,,
8.37E-05,42,131,,,,
8.39E-05,128,130,,,,
8.36E-05,82,129,,,,
8.37E-05,95,129,,,,
8.63E-05,25,133,,,,
8.41E-05,115,137,,,,
8.44E-05,47,135,,,,
8.47E-05,104,132,,,,
8.45E-05,1,132,,,,
8.39E-05,40,133,,,,
8.34E-05,114,134,,,,
8.37E-05,5,133,,,,
8.36E-05,21,132,,,,
8.35E-05,86,131,,,,
8.37E-05,30,128,,,,
8.87E-05,98,128,,,,
8.48E-05,33,127,,,,
8.46E-05,83,123,,,,
8.41E-05,71,123,,,,
8.36E-05,5,124,,,,
8.74E-05,59,124,,,,
8.60E-05,39,123,,,,
9.30E-05,43,122,,,,
8.38E-05,25,127,,,,
8.38E-05,1,125,,,,
8.44E-05,10,124,,,,
9.14E-05,13,124,,,,
8.75E-05,111,123,,,,
8.91E-05,0,124,,,,
8.34E-05,39,120,,,,
8.32E-05,113,118,,,,
8.42E-05,104,119,,,,
8.43E-05,22,118,,,,
9.17E-05,46,118,,,,
8.70E-05,53,120,,,,
8.46E-05,101,120,,,,
8.39E-05,61,119,,,,
8.38E-05,72,120,,,,
8.40E-05,73,125,,,,
8.61E-05,53,125,,,,
8.37E-05,131,133,,,,
8.41E-05,5,132,,,,
8.40E-05,102,131,,,,
8.42E-05,34,131,,,,
0.0001094,23,131,,,,
8.34E-05,108,135,,,,
8.59E-05,133,135,,,,
8.74E-05,36,135,,,,
8.37E-05,54,141,,,,
8.38E-05,68,141,,,,
8.37E-05,9,136,,,,
8.70E-05,73,134,,,,
8.38E-05,61,132,,,,
0.0001014,31,131,,,,
8.44E-05,27,130,,,,
8.62E-05,97,131,,,,
8.88E-05,44,129,,,,
8.41E-05,39,131,,,,
8.37E-05,6,135,,,,
8.55E-05,54,134,,,,
8.36E-05,50,132,,,,
8.41E-05,124,129,,,,
8.41E-05,13,129,,,,
8.45E-05,14,130,,,,
8.40E-05,22,129,,,,
8.39E-05,86,126,,,,
0.000615,122,125,,,,
8.41E-05,70,129,,,,
8.90E-05,12,136,,,,
8.41E-05,98,135,,,,
8.44E-05,3,134,,,,
8.38E-05,73,134,,,,
8.34E-05,96,133,,,,
9.12E-05,55,130,,,,
8.41E-05,70,129,,,,
8.34E-05,96,128,,,,
8.40E-05,50,126,,,,
8.38E-05,118,125,,,,
8.41E-05,76,122,,,,
8.39E-05,67,126,,,,
8.39E-05,29,122,,,,
8.43E-05,7,121,,,,
9.12E-05,69,124,,,,
8.38E-05,122,123,,,,
8.72E-05,86,125,,,,
9.76E-05,110,126,,,,
8.43E-05,5,130,,,,
8.43E-05,58,131,,,,
8.41E-05,52,131,,,,
8.40E-05,70,132,,,,
8.39E-05,61,135,,,,
8.60E-05,7,133,,,,
8.36E-05,50,136,,,,
8.87E-05,111,138,,,,
8.47E-05,22,137,,,,
8.30E-05,117,142,,,,
8.35E-05,111,142,,,,
8.31E-05,4,145,,,,
8.32E-05,0,145,,,,
8.49E-05,98,146,,,,
8.51E-05,75,149,,,,
8.38E-05,76,147,,,,
9.01E-05,12,146,,,,
9.13E-05,97,144,,,,
8.41E-05,64,144,,,,
8.63E-05,123,143,,,,
8.57E-05,130,147,,,,
8.39E-05,112,148,,,,
8.57E-05,117,143,,,,
8.37E-05,38,143,,,,
8.97E-05,137,139,,,,
8.36E-05,122,139,,,,
8.35E-05,128,138,,,,
8.41E-05,69,139,,,,
8.41E-05,49,138,,,,
8.41E-05,134,137,,,,
8.40E-05,92,134,,,,
8.65E-05,96,147,,,,
8.60E-05,34,149,,,,
8.43E-05,128,150,,,,
9.15E-05,14,150,,,,
8.38E-05,130,151,,,,
8.37E-05,124,151,,,,
9.15E-05,144,152,,,,
8.38E-05,108,151,,,,
8.41E-05,38,152,,,,
8.80E-05,41,155,,,,
8.43E-05,100,157,,,,
8.36E-05,132,157,,,,
8.39E-05,26,155,,,,
8.40E-05,75,154,,,,
8.89E-05,28,155,,,,
8.46E-05,112,154,,,,
8.32E-05,12,152,,,,
8.51E-05,131,152,,,,
8.94E-05,133,152,,,,
8.41E-05,45,152,,,,
8.37E-05,43,148,,,,
8.41E-05,92,148,,,,
8.49E-05,61,152,,,,
0.0001276,129,152,,,,
9.11E-05,27,151,,,,
8.45E-05,97,148,,,,
8.39E-05,136,148,,,,
8.40E-05,140,151,,,,
8.39E-05,29,150,,,,
9.12E-05,143,152,,,,
9.71E-05,81,151,,,,
9.10E-05,52,148,,,,
8.35E-05,122,148,,,,
0.000103,123,164,,,,
0.0001279,119,163,,,,
8.46E-05,147,162,,,,
8.41E-05,16,159,,,,
0.000111,109,160,,,,
8.36E-05,146,159,,,,
8.39E-05,44,159,,,,
