cas operacie,vlozene cislo,index prvku,dlzka zoznamu,,,,,,,,
4.00E-07,0,0,150,,,,,0.0000004,0,0,110
4.90E-06,63,63,147,,,,,0.000004,50,50,110
4.10E-06,58,58,146,,,,,0.0000043,59,59,110
6.60E-06,77,77,142,,,,,0.0000005,3,3,110
6.40E-06,94,94,142,,,,,0.0000012,12,12,110
8.00E-07,2,2,140,,,,,0.0000041,55,55,110
3.80E-06,45,45,142,,,,,0.0000011,12,12,110
6.00E-07,1,1,142,,,,,0.0000057,69,69,110
9.00E-07,4,4,134,,,,,0.0000059,76,76,110
6.00E-07,3,3,134,,,,,0.000002,19,19,110
9.00E-07,2,2,136,,,,,0.0000045,63,63,110
1.60E-06,13,13,132,,,,,0.0000018,20,20,110
4.40E-06,54,54,133,,,,,0.0000014,14,14,110
5.40E-06,63,63,134,,,,,0.0000019,17,17,111
3.80E-06,45,45,140,,,,,0.0000032,38,38,111
2.60E-06,35,35,145,,,,,0.0000005,0,0,111
2.10E-06,26,26,137,,,,,0.0000049,64,64,111
1.70E-06,17,17,140,,,,,0.0000006,4,4,111
2.70E-06,34,34,139,,,,,0.0000041,52,52,111
3.70E-06,48,48,135,,,,,0.0000032,40,40,111
7.10E-06,96,96,135,,,,,0.000002,16,16,111
2.50E-06,30,30,132,,,,,0.0000019,22,22,111
3.50E-06,45,45,128,,,,,0.0000029,32,32,111
4.10E-06,53,53,127,,,,,0.000002,23,23,111
1.60E-06,19,19,127,,,,,0.0000052,72,72,111
1.60E-06,20,20,126,,,,,0.0000006,4,4,111
4.50E-06,65,65,124,,,,,0.0000014,8,8,111
1.90E-06,18,18,124,,,,,0.0000006,2,2,111
1.10E-06,10,10,125,,,,,0.0000003,0,0,111
7.00E-07,5,5,120,,,,,0.0000035,36,36,111
4.00E-07,0,0,118,,,,,0.0000039,34,34,111
1.60E-06,15,15,116,,,,,0.0000054,68,68,111
3.70E-06,41,41,117,,,,,0.0000025,30,30,111
2.80E-06,34,34,117,,,,,0.0000008,4,4,112
1.40E-06,8,8,116,,,,,0.0000061,76,76,112
1.70E-06,14,14,115,,,,,0.0000015,13,13,112
6.00E-07,4,4,114,,,,,0.0000008,4,4,112
2.70E-06,29,29,118,,,,,0.0000019,21,21,112
2.10E-06,21,21,118,,,,,0.0000055,58,58,112
7.50E-06,97,97,122,,,,,0.000001,3,3,112
1.80E-06,22,22,121,,,,,0.0000047,64,64,112
3.70E-06,47,47,120,,,,,0.0000014,15,15,112
6.30E-06,87,87,117,,,,,0.0000019,22,22,112
1.00E-06,9,9,125,,,,,0.0000039,44,44,112
3.30E-06,28,28,125,,,,,0.0000009,8,8,112
1.50E-06,16,16,124,,,,,0.0000026,30,30,112
2.00E-06,23,23,111,,,,,0.0000033,30,30,112
3.10E-06,41,41,110,,,,,0.0000032,41,41,112
4.30E-06,61,61,110,,,,,0.0000005,1,1,112
2.60E-06,35,35,110,,,,,0.0000006,3,3,112
4.20E-06,57,57,108,,,,,0.0000021,16,16,112
5.00E-07,1,1,115,,,,,0.0000012,10,10,112
6.60E-06,88,88,117,,,,,0.0000026,27,27,112
8.70E-06,111,111,127,,,,,0.0000013,15,15,112
1.80E-06,23,23,127,,,,,0.0000012,13,13,112
8.30E-06,126,126,127,,,,,0.0000017,20,20,112
8.00E-07,8,8,129,,,,,0.0000012,13,13,112
8.00E-07,7,7,126,,,,,0.000001,9,9,112
1.20E-06,11,11,126,,,,,0.0000007,5,5,112
3.00E-06,36,36,122,,,,,0.0000024,29,29,113
1.70E-06,17,17,132,,,,,0.0000017,15,15,113
3.10E-06,40,40,136,,,,,0.0000036,45,45,113
4.60E-06,49,49,129,,,,,0.0000004,0,0,113
2.40E-06,16,16,134,,,,,0.0000032,43,43,113
1.80E-06,21,21,134,,,,,0.0000013,15,15,113
2.00E-06,18,18,131,,,,,0.0000016,14,14,113
1.80E-06,19,19,134,,,,,0.0000009,7,7,113
7.80E-06,76,76,134,,,,,0.0000016,18,18,113
5.00E-07,1,1,134,,,,,0.0000022,28,28,113
5.00E-07,0,0,149,,,,,0.0000032,36,36,113
5.90E-06,74,74,147,,,,,0.0000048,68,68,113
7.40E-06,104,104,135,,,,,0.0000082,86,86,113
5.40E-06,75,75,135,,,,,0.0000017,15,15,113
2.10E-06,24,24,142,,,,,0.0000015,18,18,113
2.10E-06,22,22,143,,,,,0.0000066,54,54,113
3.50E-06,44,44,141,,,,,0.0000025,24,24,114
8.30E-06,123,123,142,,,,,0.0000014,13,13,114
1.40E-06,16,16,142,,,,,0.0000006,4,4,114
1.60E-06,19,19,145,,,,,0.0000013,12,12,114
2.60E-06,32,32,143,,,,,0.0000028,36,36,114
9.00E-07,6,6,140,,,,,0.0000047,64,64,114
1.00E-06,7,7,147,,,,,0.0000011,10,10,114
7.00E-07,2,2,150,,,,,0.0000015,13,13,114
2.70E-06,29,29,149,,,,,0.0000021,21,21,114
9.50E-06,100,100,150,,,,,0.0000029,38,38,114
5.70E-06,82,82,149,,,,,0.0000009,6,6,114
5.00E-07,1,1,152,,,,,0.0000043,62,62,114
6.00E-07,2,2,151,,,,,0.000001,9,9,114
9.00E-07,7,7,156,,,,,0.0000039,56,56,114
3.60E-06,47,47,158,,,,,0.0000006,0,0,114
4.30E-06,56,56,158,,,,,0.0000022,24,24,115
3.50E-06,36,36,158,,,,,0.0000039,54,54,115
1.50E-06,16,16,161,,,,,0.0000007,5,5,115
4.40E-06,60,60,161,,,,,0.0000012,13,13,115
2.90E-06,35,35,158,,,,,0.0000017,14,14,115
4.70E-06,68,68,161,,,,,0.0000005,1,1,115
1.20E-06,12,12,155,,,,,0.0000029,28,28,115
5.00E-07,2,2,158,,,,,0.0000007,5,5,115
6.00E-07,2,2,161,,,,,0.000001,9,9,115
1.60E-06,18,18,159,,,,,0.000005,62,62,115
4.00E-06,57,57,161,,,,,0.0000011,10,10,115
7.50E-06,110,110,160,,,,,0.0000041,51,51,115
8.00E-07,6,6,145,,,,,0.0000064,87,87,115
2.10E-06,25,25,146,,,,,0.0000038,35,35,115
1.40E-06,15,15,135,,,,,0.0000017,20,20,115
6.00E-07,3,3,132,,,,,0.0000007,6,6,116
6.40E-06,89,89,131,,,,,0.000001,6,6,116
2.30E-06,26,26,133,,,,,0.000001,6,6,116
3.40E-06,41,41,138,,,,,0.0000006,0,0,116
2.70E-06,28,28,138,,,,,0.0000016,15,15,116
1.80E-06,18,18,140,,,,,0.0000014,8,8,116
9.50E-06,119,119,140,,,,,0.0000036,36,36,116
5.60E-06,83,83,145,,,,,0.000009,111,111,116
1.10E-06,9,9,150,,,,,0.0000013,10,10,116
2.60E-06,30,30,151,,,,,0.0000011,9,9,116
2.80E-06,31,31,159,,,,,0.0000037,47,47,116
9.70E-06,127,127,160,,,,,0.0000041,60,60,116
1.50E-06,15,15,157,,,,,0.0000029,35,35,116
7.00E-07,4,4,151,,,,,0.0000015,14,14,116
1.20E-06,12,12,151,,,,,0.0000073,87,87,116
2.20E-06,20,20,162,,,,,0.0000018,17,17,116
1.20E-06,9,9,157,,,,,0.000002,20,20,117
4.00E-07,0,0,159,,,,,0.0000069,88,88,117
4.30E-06,56,56,155,,,,,0.0000019,22,22,117
2.70E-06,36,36,167,,,,,0.0000044,59,59,117
2.00E-06,21,21,166,,,,,0.0000065,88,88,117
9.00E-07,8,8,165,,,,,0.0000023,23,23,117
8.00E-07,1,1,161,,,,,0.0000037,41,41,117
4.00E-07,0,0,161,,,,,0.0000028,34,34,117
3.60E-06,15,15,167,,,,,0.0000063,87,87,117
3.30E-06,14,14,165,,,,,0.0000066,88,88,117
5.10E-06,54,54,166,,,,,0.0000071,64,64,117
3.70E-06,41,41,161,,,,,0.0000025,30,30,117
5.00E-07,1,1,160,,,,,0.0000006,2,2,117
1.60E-06,17,17,162,,,,,0.000002,21,21,117
6.10E-06,72,72,158,,,,,0.0000009,8,8,117
6.00E-07,1,1,153,,,,,0.0000008,4,4,117
3.60E-06,47,47,155,,,,,0.0000007,5,5,117
3.40E-06,42,42,150,,,,,0.0000008,6,6,117
5.40E-06,73,73,150,,,,,0.0000039,45,45,117
2.90E-06,38,38,151,,,,,0.0000007,3,3,118
5.00E-07,0,0,148,,,,,0.0000013,13,13,118
2.60E-06,30,30,150,,,,,0.0000028,29,29,118
1.00E-06,8,8,149,,,,,0.0000021,28,28,118
6.00E-07,3,3,156,,,,,0.0000013,12,12,118
9.50E-06,133,133,163,,,,,0.0000004,0,0,118
6.00E-07,2,2,167,,,,,0.0000027,29,29,118
6.70E-06,88,88,150,,,,,0.0000021,21,21,118
5.00E-07,2,2,153,,,,,0.0000007,4,4,118
5.00E-06,64,64,150,,,,,0.0000032,42,42,118
1.50E-06,17,17,151,,,,,0.0000068,93,93,118
5.00E-07,0,0,160,,,,,0.0000004,0,0,118
1.30E-06,11,11,161,,,,,0.0000009,7,7,118
4.80E-06,39,39,166,,,,,0.0000041,58,58,118
9.00E-07,3,3,175,,,,,0.0000019,21,21,118
3.30E-06,29,29,174,,,,,0.0000011,11,11,118
7.40E-06,99,99,174,,,,,0.0000005,1,1,118
5.00E-06,62,62,170,,,,,0.0000063,82,82,118
1.80E-06,17,17,173,,,,,0.0000009,8,8,118
3.10E-06,39,39,177,,,,,0.0000004,0,0,118
3.70E-06,50,50,177,,,,,0.000002,23,23,118
1.60E-06,18,18,177,,,,,0.0000013,6,6,118
6.90E-06,88,88,176,,,,,0.0000024,29,29,119
1.90E-06,21,21,181,,,,,0.0000038,47,47,119
1.40E-06,16,16,179,,,,,0.0000027,33,33,119
2.20E-06,27,27,177,,,,,0.0000032,42,42,119
4.00E-07,1,1,177,,,,,0.0000063,84,84,119
1.70E-06,19,19,169,,,,,0.0000016,18,18,119
1.10E-06,10,10,169,,,,,0.0000022,22,22,119
7.00E-07,4,4,174,,,,,0.0000054,70,70,119
1.80E-06,20,20,169,,,,,0.0000004,1,1,119
3.10E-06,42,42,170,,,,,0.0000054,72,72,119
7.40E-06,105,105,170,,,,,0.000002,24,24,119
2.10E-06,25,25,173,,,,,0.0000023,25,25,119
2.30E-06,29,29,174,,,,,0.0000008,7,7,119
6.00E-07,5,5,177,,,,,0.0000005,2,2,119
2.30E-06,31,31,177,,,,,0.0000049,62,62,119
9.40E-06,116,116,161,,,,,0.0000017,18,18,119
6.00E-07,1,1,165,,,,,0.0000006,2,2,120
1.20E-06,12,12,160,,,,,0.0000021,22,22,120
3.70E-06,51,51,155,,,,,0.0000082,112,112,120
5.10E-06,58,58,155,,,,,0.0000005,0,0,120
1.90E-06,17,17,165,,,,,0.0000007,5,5,120
2.20E-06,24,24,171,,,,,0.0000024,25,25,120
3.10E-06,36,36,178,,,,,0.0000042,39,39,120
5.40E-06,73,73,179,,,,,0.0000016,18,18,120
4.90E-06,72,72,181,,,,,0.0000014,14,14,120
1.10E-05,150,150,179,,,,,0.0000007,5,5,120
6.60E-06,85,85,180,,,,,0.0000037,47,47,120
9.00E-07,9,9,181,,,,,0.0000027,29,29,120
1.20E-06,12,12,181,,,,,0.0000038,41,41,120
7.00E-07,4,4,188,,,,,0.0000017,17,17,120
6.20E-06,77,77,185,,,,,0.0000042,57,57,120
1.90E-06,24,24,194,,,,,0.0000025,33,33,120
4.20E-06,47,47,197,,,,,0.0000029,32,32,120
8.00E-07,4,4,197,,,,,0.0000042,44,44,120
5.10E-06,52,52,199,,,,,0.0000048,51,51,120
2.90E-06,32,32,196,,,,,0.0000017,17,17,120
4.90E-06,64,64,201,,,,,0.000001,9,9,120
1.60E-06,16,16,211,,,,,0.0000024,32,32,120
4.90E-06,67,67,208,,,,,0.0000025,35,35,120
4.00E-07,0,0,209,,,,,0.0000029,36,36,120
2.10E-06,23,23,209,,,,,0.000005,29,29,120
2.60E-06,33,33,214,,,,,0.0000016,14,14,120
1.90E-06,20,20,211,,,,,0.0000008,6,6,121
4.30E-06,56,56,223,,,,,0.0000005,0,0,121
6.80E-06,92,92,218,,,,,0.0000005,2,2,121
1.00E-06,8,8,210,,,,,0.0000022,25,25,121
3.00E-06,40,40,216,,,,,0.0000015,15,15,121
4.00E-06,54,54,215,,,,,0.0000034,46,46,121
3.90E-06,53,53,214,,,,,0.0000019,23,23,121
3.00E-07,0,0,213,,,,,0.000002,21,21,121
2.80E-06,38,38,213,,,,,0.0000009,7,7,121
8.10E-06,74,74,221,,,,,0.0000025,20,20,121
1.12E-05,150,150,216,,,,,0.0000013,6,6,121
1.20E-06,10,10,214,,,,,0.0000018,22,22,121
4.20E-06,48,48,213,,,,,0.0000019,24,24,121
3.00E-06,41,41,214,,,,,0.0000014,12,12,121
9.40E-06,124,124,214,,,,,0.0000019,23,23,121
2.80E-06,33,33,205,,,,,0.0000031,33,33,121
1.60E-06,19,19,203,,,,,0.0000018,13,13,121
3.70E-06,47,47,192,,,,,0.0000012,11,11,121
8.00E-07,6,6,191,,,,,0.0000021,25,25,121
1.70E-06,18,18,185,,,,,0.0000017,15,15,121
5.00E-07,2,2,187,,,,,0.0000056,66,66,121
1.60E-06,19,19,193,,,,,0.0000029,33,33,121
1.10E-06,9,9,194,,,,,0.000003,42,42,121
4.00E-06,53,53,195,,,,,0.0000005,1,1,121
2.30E-06,28,28,198,,,,,0.0000037,38,38,121
2.70E-06,34,34,205,,,,,0.0000017,19,19,121
8.00E-07,6,6,204,,,,,0.0000029,31,31,121
6.30E-06,84,84,204,,,,,0.0000005,0,0,121
8.00E-07,5,5,204,,,,,0.0000009,7,7,121
4.00E-07,0,0,202,,,,,0.0000027,31,31,121
2.60E-06,34,34,201,,,,,0.0000004,1,1,122
4.60E-06,63,63,201,,,,,0.0000008,7,7,122
2.70E-06,36,36,199,,,,,0.000005,66,66,122
8.00E-07,6,6,199,,,,,0.0000026,32,32,122
6.00E-07,3,3,196,,,,,0.0000009,5,5,122
1.50E-06,15,15,195,,,,,0.0000075,97,97,122
3.40E-06,38,38,193,,,,,0.000003,36,36,122
8.10E-06,107,107,189,,,,,0.0000017,16,16,122
2.90E-06,29,29,185,,,,,0.0000047,66,66,122
8.00E-07,6,6,184,,,,,0.0000005,1,1,122
7.00E-07,5,5,186,,,,,0.0000044,54,54,122
7.00E-07,2,2,184,,,,,0.0000016,17,17,122
1.50E-06,14,14,183,,,,,0.000002,26,26,122
3.10E-06,38,38,183,,,,,0.0000017,17,17,122
1.00E-06,5,5,182,,,,,0.000005,53,53,122
4.00E-06,44,44,178,,,,,0.0000009,8,8,122
1.20E-06,12,12,180,,,,,0.0000047,65,65,123
7.10E-06,104,104,181,,,,,0.0000031,40,40,123
1.30E-06,11,11,181,,,,,0.0000031,39,39,123
2.40E-06,26,26,180,,,,,0.0000018,18,18,123
1.20E-06,12,12,177,,,,,0.0000031,39,39,123
3.10E-06,40,40,179,,,,,0.0000047,66,66,123
2.60E-06,33,33,175,,,,,0.000002,25,25,123
4.10E-06,50,50,172,,,,,0.0000007,4,4,123
8.00E-07,6,6,178,,,,,0.0000023,27,27,123
2.40E-06,26,26,181,,,,,0.0000006,3,3,123
2.00E-06,21,21,178,,,,,0.0000076,96,96,123
1.00E-06,10,10,176,,,,,0.0000024,26,26,123
6.00E-07,3,3,177,,,,,0.0000056,74,74,123
1.10E-06,10,10,174,,,,,0.0000015,15,15,123
8.50E-06,118,118,172,,,,,0.0000006,3,3,124
4.00E-06,51,51,169,,,,,0.0000056,66,66,124
4.40E-06,56,56,168,,,,,0.0000013,16,16,124
5.60E-06,69,69,179,,,,,0.0000032,40,40,124
1.00E-06,8,8,171,,,,,0.0000016,16,16,124
5.60E-06,70,70,171,,,,,0.0000021,24,24,124
1.00E-06,10,10,172,,,,,0.0000005,1,1,124
1.30E-06,10,10,152,,,,,0.0000045,65,65,124
3.40E-06,43,43,151,,,,,0.0000019,18,18,124
4.30E-06,60,60,154,,,,,0.0000015,16,16,124
8.00E-07,4,4,150,,,,,0.0000034,42,42,124
7.00E-07,3,3,147,,,,,0.0000011,12,12,124
3.00E-07,0,0,148,,,,,0.0000011,10,10,124
3.90E-06,48,48,142,,,,,0.0000094,77,77,124
5.80E-06,86,86,148,,,,,0.0000029,34,34,124
3.20E-06,41,41,151,,,,,0.0000025,33,33,124
7.00E-07,3,3,152,,,,,0.000002,26,26,124
1.60E-06,17,17,151,,,,,0.0000053,65,65,124
2.80E-06,36,36,160,,,,,0.0000026,29,29,124
1.60E-06,17,17,158,,,,,0.0000028,31,31,124
4.10E-06,50,50,168,,,,,0.0000018,16,16,124
2.10E-06,22,22,172,,,,,0.0000022,24,24,124
7.70E-06,101,101,174,,,,,0.0000018,20,20,124
1.90E-06,17,17,174,,,,,0.000001,7,7,124
1.30E-06,8,8,178,,,,,0.0000056,47,47,124
7.00E-07,0,0,171,,,,,0.0000047,64,64,125
3.10E-06,29,29,173,,,,,0.0000009,7,7,125
2.00E-06,20,20,173,,,,,0.0000028,29,29,125
3.10E-06,33,33,171,,,,,0.0000011,10,10,125
1.30E-06,4,4,168,,,,,0.000001,9,9,125
2.00E-06,18,18,171,,,,,0.0000033,28,28,125
3.50E-06,43,43,167,,,,,0.0000004,1,1,125
2.00E-06,15,15,165,,,,,0.0000022,27,27,125
1.40E-06,8,8,165,,,,,0.0000007,4,4,125
1.00E-06,6,6,160,,,,,0.0000008,4,4,125
1.90E-06,19,19,161,,,,,0.0000004,0,0,125
2.60E-06,31,31,164,,,,,0.0000019,20,20,125
1.15E-05,152,152,163,,,,,0.0000009,4,4,125
5.40E-06,73,73,163,,,,,0.0000004,1,1,125
1.60E-06,17,17,149,,,,,0.0000129,108,108,125
4.60E-06,58,58,154,,,,,0.0000008,5,5,125
1.70E-06,22,22,157,,,,,0.0000053,79,79,126
1.80E-06,18,18,163,,,,,0.0000022,28,28,126
2.00E-06,21,21,163,,,,,0.0000053,73,73,126
3.30E-06,40,40,162,,,,,0.0000016,20,20,126
1.05E-05,141,141,166,,,,,0.0000016,20,20,126
1.70E-06,18,18,163,,,,,0.0000008,7,7,126
2.20E-06,24,24,168,,,,,0.0000012,11,11,126
1.10E-06,11,11,164,,,,,0.0000035,46,46,126
2.60E-06,32,32,164,,,,,0.0000035,46,46,126
3.40E-06,44,44,169,,,,,0.0000034,40,40,126
4.00E-06,54,54,166,,,,,0.0000014,14,14,126
1.80E-06,20,20,167,,,,,0.0000094,117,117,126
2.40E-06,27,27,169,,,,,0.0000005,0,0,126
2.70E-06,31,31,155,,,,,0.0000045,57,57,126
4.00E-07,1,1,160,,,,,0.0000187,105,105,126
4.00E-06,52,52,149,,,,,0.0000073,100,100,126
1.20E-06,10,10,150,,,,,0.0000018,17,17,126
8.40E-06,63,63,146,,,,,0.0000015,9,9,126
5.70E-06,49,49,149,,,,,0.0000029,38,38,126
2.20E-06,18,18,155,,,,,0.0000041,58,58,126
9.00E-07,6,6,155,,,,,0.0000028,35,35,126
4.80E-06,60,60,176,,,,,0.000005,46,46,126
2.60E-06,28,28,176,,,,,0.0000004,0,0,127
1.30E-06,11,11,175,,,,,0.0000098,65,65,127
5.00E-07,0,0,168,,,,,0.0000006,2,2,127
2.90E-06,35,35,165,,,,,0.0000041,51,51,127
5.80E-06,65,65,158,,,,,0.0000041,53,53,127
4.00E-06,47,47,158,,,,,0.0000016,19,19,127
1.10E-06,10,10,163,,,,,0.0000087,111,111,127
9.50E-06,134,134,164,,,,,0.0000018,23,23,127
2.50E-06,33,33,167,,,,,0.0000083,126,126,127
3.20E-06,40,40,172,,,,,0.0000063,85,85,127
1.60E-06,18,18,170,,,,,0.0000018,18,18,127
3.90E-06,39,39,172,,,,,0.0000014,16,16,127
2.10E-06,25,25,167,,,,,0.0000025,34,34,127
5.80E-06,80,80,169,,,,,0.0000029,41,41,127
1.50E-06,15,15,168,,,,,0.0000014,13,13,127
1.40E-06,16,16,167,,,,,0.0000033,43,43,127
2.20E-06,28,28,168,,,,,0.0000019,20,20,127
8.00E-07,7,7,167,,,,,0.0000049,54,54,127
4.90E-06,63,63,173,,,,,0.0000079,82,82,127
4.60E-06,64,64,176,,,,,0.0000082,99,99,127
5.90E-06,89,89,174,,,,,0.0000027,36,36,127
3.20E-06,35,35,177,,,,,0.0000013,8,8,127
3.60E-06,35,35,178,,,,,0.000001,3,3,127
2.60E-06,33,33,178,,,,,0.0000026,26,26,128
3.90E-06,50,50,177,,,,,0.0000006,1,1,128
8.00E-07,3,3,174,,,,,0.0000018,18,18,128
8.00E-07,5,5,174,,,,,0.0000006,3,3,128
9.00E-07,6,6,168,,,,,0.0000025,27,27,128
3.30E-06,42,42,169,,,,,0.0000022,21,21,128
2.10E-06,28,28,169,,,,,0.0000035,45,45,128
2.80E-06,29,29,169,,,,,0.000003,41,41,128
3.50E-06,43,43,168,,,,,0.000002,24,24,128
1.04E-05,148,148,167,,,,,0.0000023,26,26,128
5.00E-07,3,3,162,,,,,0.0000014,14,14,128
3.30E-06,41,41,165,,,,,0.0000036,34,34,128
1.50E-06,16,16,171,,,,,0.0000017,21,21,128
1.90E-06,22,22,171,,,,,0.0000028,22,22,128
2.20E-06,29,29,171,,,,,0.000001,10,10,128
3.40E-06,48,48,171,,,,,0.000003,30,30,128
2.20E-06,27,27,168,,,,,0.0000028,33,33,129
2.10E-06,25,25,165,,,,,0.0000026,35,35,129
6.10E-06,88,88,165,,,,,0.0000007,3,3,129
1.20E-06,12,12,170,,,,,0.0000075,99,99,129
3.90E-06,48,48,168,,,,,0.0000014,9,9,129
1.00E-06,8,8,169,,,,,0.0000016,16,16,129
3.60E-06,43,43,163,,,,,0.0000011,12,12,129
7.00E-07,3,3,158,,,,,0.0000013,12,12,129
8.00E-07,6,6,158,,,,,0.0000007,4,4,129
3.50E-06,48,48,157,,,,,0.0000009,5,5,129
4.60E-06,60,60,168,,,,,0.0000008,8,8,129
9.60E-06,140,140,168,,,,,0.0000046,49,49,129
3.10E-06,39,39,169,,,,,0.000001,3,3,129
9.00E-07,4,4,178,,,,,0.0000039,52,52,129
4.70E-06,57,57,178,,,,,0.0000013,15,15,129
2.90E-06,36,36,175,,,,,0.0000036,40,40,129
9.00E-07,8,8,173,,,,,0.0000007,3,3,129
1.30E-06,12,12,169,,,,,0.0000022,27,27,129
3.10E-06,42,42,167,,,,,0.0000421,102,102,129
7.20E-06,101,101,167,,,,,0.0000009,5,5,129
1.50E-06,14,14,168,,,,,0.0000039,52,52,129
2.80E-06,38,38,164,,,,,0.0000012,12,12,129
7.60E-06,106,106,157,,,,,0.0000043,54,54,129
2.20E-06,25,25,157,,,,,0.0000041,56,56,129
1.40E-06,12,12,157,,,,,0.0000022,26,26,129
8.00E-06,117,117,150,,,,,0.0000037,36,36,129
1.60E-06,18,18,148,,,,,0.0000028,38,38,129
3.40E-06,48,48,145,,,,,0.0000012,9,9,130
4.00E-06,55,55,144,,,,,0.0000031,40,40,130
5.60E-06,81,81,142,,,,,0.0000057,70,70,130
2.30E-06,30,30,147,,,,,0.0000091,112,112,130
3.10E-06,43,43,146,,,,,0.000004,51,51,130
1.50E-06,15,15,147,,,,,0.0000035,44,44,130
3.90E-06,54,54,144,,,,,0.0000022,24,24,130
2.00E-06,20,20,144,,,,,0.0000035,35,35,130
6.90E-06,97,97,145,,,,,0.0000046,63,63,130
4.70E-06,63,63,146,,,,,0.000005,54,54,130
1.00E-06,3,3,129,,,,,0.0000016,18,18,130
3.40E-06,42,42,124,,,,,0.0000057,74,74,130
6.30E-06,85,85,127,,,,,0.0000017,22,22,130
1.80E-06,18,18,127,,,,,0.0000036,44,44,130
3.50E-06,46,46,126,,,,,0.0000047,63,63,130
3.00E-06,41,41,128,,,,,0.0000005,1,1,130
1.10E-06,12,12,124,,,,,0.0000022,24,24,131
1.40E-06,16,16,127,,,,,0.0000072,93,93,131
3.50E-06,46,46,126,,,,,0.0000005,2,2,131
2.50E-06,34,34,127,,,,,0.0000008,3,3,131
2.90E-06,41,41,127,,,,,0.0000038,53,53,131
4.00E-07,1,1,125,,,,,0.000006,76,76,131
3.90E-06,52,52,129,,,,,0.0000039,49,49,131
1.30E-06,15,15,129,,,,,0.0000029,34,34,131
3.50E-06,35,35,130,,,,,0.0000013,13,13,131
1.40E-06,13,13,127,,,,,0.0000008,1,1,131
3.30E-06,43,43,127,,,,,0.0000017,12,12,131
3.60E-06,40,40,129,,,,,0.0000025,22,22,131
1.80E-06,18,18,123,,,,,0.0000029,29,29,131
2.60E-06,30,30,112,,,,,0.0000006,2,2,131
1.30E-06,12,12,114,,,,,0.000002,18,18,131
3.40E-06,43,43,106,,,,,0.0000064,89,89,131
2.00E-06,24,24,106,,,,,0.0000025,31,31,131
2.60E-06,30,30,108,,,,,0.0000087,122,122,131
5.20E-06,72,72,111,,,,,0.000008,108,108,131
2.90E-06,28,28,115,,,,,0.000004,52,52,131
2.80E-06,36,36,114,,,,,0.0000019,23,23,131
7.00E-07,3,3,129,,,,,0.0000003,0,0,131
2.20E-06,27,27,129,,,,,0.0000013,13,13,131
2.50E-06,31,31,131,,,,,0.000002,13,13,131
8.70E-06,122,122,131,,,,,0.0000004,0,0,131
3.10E-06,39,39,123,,,,,0.000002,24,24,132
4.70E-06,66,66,123,,,,,0.0000009,5,5,132
2.00E-06,25,25,123,,,,,0.0000011,5,5,132
7.00E-07,4,4,123,,,,,0.0000006,1,1,132
2.20E-06,27,27,125,,,,,0.0000065,86,86,132
3.00E-06,39,39,132,,,,,0.0000041,56,56,132
1.40E-06,14,14,132,,,,,0.0000022,20,20,132
7.00E-07,4,4,125,,,,,0.0000016,13,13,132
1.90E-06,20,20,127,,,,,0.0000025,30,30,132
1.70E-06,16,16,122,,,,,0.0000017,17,17,132
1.90E-06,24,24,121,,,,,0.0000006,3,3,132
2.70E-06,29,29,120,,,,,0.000003,39,39,132
1.40E-06,12,12,121,,,,,0.0000014,14,14,132
1.60E-06,18,18,119,,,,,0.0000055,79,79,132
7.00E-07,4,4,118,,,,,0.0000052,76,76,132
1.10E-06,10,10,124,,,,,0.0000008,3,3,132
2.30E-06,27,27,123,,,,,0.0000006,2,2,132
1.90E-06,23,23,121,,,,,0.0000008,0,0,132
2.20E-06,22,22,119,,,,,0.0000015,15,15,133
5.40E-06,70,70,119,,,,,0.0000055,81,81,133
4.00E-07,1,1,119,,,,,0.0000044,65,65,133
7.10E-06,64,64,117,,,,,0.0000017,17,17,133
3.60E-06,36,36,116,,,,,0.0000017,14,14,133
3.30E-06,30,30,112,,,,,0.0000034,45,45,133
3.20E-06,41,41,112,,,,,0.0000021,17,17,133
3.80E-06,41,41,120,,,,,0.0000013,12,12,133
5.40E-06,72,72,119,,,,,0.0000016,18,18,133
3.10E-06,33,33,121,,,,,0.0000053,48,48,133
9.40E-06,77,77,124,,,,,0.0000013,9,9,133
3.40E-06,40,40,126,,,,,0.0000027,31,31,133
1.10E-06,7,7,134,,,,,0.0000007,5,5,133
4.90E-06,54,54,127,,,,,0.0000044,54,54,133
7.90E-06,82,82,127,,,,,0.0000023,26,26,133
2.90E-06,34,34,124,,,,,0.0000005,0,0,133
4.21E-05,102,102,129,,,,,0.000002,25,25,133
1.40E-06,14,14,126,,,,,0.0000014,16,16,133
4.60E-06,63,63,130,,,,,0.000003,36,36,133
5.90E-06,56,56,135,,,,,0.0000014,15,15,134
3.20E-06,41,41,136,,,,,0.0000045,59,59,134
5.00E-06,72,72,137,,,,,0.0000022,20,20,134
3.90E-06,50,50,143,,,,,0.0000007,5,5,134
8.10E-06,118,118,144,,,,,0.0000026,28,28,134
1.60E-06,18,18,143,,,,,0.0000021,20,20,134
1.10E-06,11,11,146,,,,,0.0000009,4,4,134
9.00E-07,8,8,146,,,,,0.0000006,3,3,134
4.70E-06,63,63,149,,,,,0.0000054,63,63,134
1.70E-06,17,17,150,,,,,0.0000024,16,16,134
3.70E-06,46,46,156,,,,,0.0000018,21,21,134
9.00E-07,7,7,155,,,,,0.0000018,19,19,134
