cas operacie,index prvku,dlzka zoznamu,,
2.39E-05,151,151,,
2.39E-05,150,150,,
2.40E-05,148,148,,
2.34E-05,148,148,,
3.04E-05,150,150,,
2.32E-05,151,151,,
2.31E-05,150,150,,
2.30E-05,149,149,,
2.28E-05,150,150,,
2.58E-05,152,152,,
2.30E-05,152,152,,
2.31E-05,154,154,,
2.34E-05,157,157,,
2.37E-05,162,162,,
2.54E-05,168,168,,
2.31E-05,164,164,,
3.68E-05,164,164,,
2.61E-05,163,163,,
2.45E-05,161,161,,
2.45E-05,160,160,,
2.41E-05,160,160,,
2.33E-05,156,156,,
2.31E-05,155,155,,
2.30E-05,156,156,,
2.34E-05,161,161,,
2.34E-05,161,161,,
2.32E-05,161,161,,
4.15E-05,160,160,,
2.46E-05,158,158,,
2.29E-05,152,152,,
2.28E-05,151,151,,
2.29E-05,151,151,,
3.07E-05,153,153,,
2.89E-05,152,152,,
2.31E-05,151,151,,
2.31E-05,154,154,,
2.34E-05,153,153,,
2.30E-05,151,151,,
2.83E-05,149,149,,
2.33E-05,149,149,,
2.28E-05,148,148,,
2.41E-05,150,150,,
2.61E-05,149,149,,
2.42E-05,151,151,,
2.42E-05,160,160,,
2.39E-05,160,160,,
2.43E-05,159,159,,
2.39E-05,159,159,,
3.86E-05,163,163,,
2.47E-05,160,160,,
2.43E-05,158,158,,
2.52E-05,163,163,,
2.42E-05,165,165,,
4.24E-05,163,163,,
5.02E-05,164,164,,
3.11E-05,174,174,,
2.40E-05,175,175,,
2.35E-05,173,173,,
2.31E-05,171,171,,
3.41E-05,172,172,,
2.39E-05,173,173,,
3.38E-05,174,174,,
2.43E-05,173,173,,
2.80E-05,177,177,,
2.47E-05,177,177,,
2.74E-05,176,176,,
2.40E-05,176,176,,
2.50E-05,178,178,,
2.40E-05,178,178,,
2.47E-05,179,179,,
2.37E-05,175,175,,
2.57E-05,175,175,,
2.44E-05,175,175,,
2.38E-05,177,177,,
2.38E-05,175,175,,
3.06E-05,171,171,,
2.37E-05,168,168,,
2.39E-05,168,168,,
2.36E-05,167,167,,
2.37E-05,168,168,,
2.47E-05,167,167,,
2.46E-05,166,166,,
3.13E-05,173,173,,
2.36E-05,171,171,,
2.37E-05,170,170,,
2.75E-05,168,168,,
2.40E-05,168,168,,
2.38E-05,170,170,,
2.34E-05,170,170,,
2.90E-05,169,169,,
2.40E-05,169,169,,
2.39E-05,168,168,,
2.33E-05,167,167,,
2.36E-05,165,165,,
2.35E-05,162,162,,
2.33E-05,163,163,,
2.33E-05,161,161,,
2.66E-05,161,161,,
2.43E-05,166,166,,
3.65E-05,169,169,,
2.45E-05,172,172,,
2.37E-05,176,176,,
3.31E-05,174,174,,
2.68E-05,173,173,,
3.35E-05,167,167,,
2.56E-05,164,164,,
2.90E-05,162,162,,
3.81E-05,161,161,,
3.42E-05,160,160,,
3.66E-05,161,161,,
2.48E-05,161,161,,
3.32E-05,166,166,,
2.96E-05,164,164,,
2.35E-05,162,162,,
2.33E-05,159,159,,
2.32E-05,158,158,,
2.33E-05,157,157,,
2.34E-05,154,154,,
2.38E-05,154,154,,
2.33E-05,155,155,,
2.31E-05,155,155,,
3.07E-05,160,160,,
2.42E-05,158,158,,
4.38E-05,161,161,,
2.40E-05,156,156,,
2.66E-05,157,157,,
2.58E-05,157,157,,
2.39E-05,160,160,,
2.39E-05,160,160,,
2.53E-05,162,162,,
2.38E-05,160,160,,
2.42E-05,167,167,,
2.37E-05,166,166,,
3.09E-05,165,165,,
2.67E-05,170,170,,
2.36E-05,170,170,,
2.30E-05,172,172,,
2.39E-05,171,171,,
2.37E-05,171,171,,
2.32E-05,172,172,,
2.66E-05,170,170,,
2.35E-05,167,167,,
2.46E-05,181,181,,
2.41E-05,180,180,,
2.46E-05,178,178,,
2.38E-05,180,180,,
2.37E-05,179,179,,
2.41E-05,179,179,,
2.40E-05,178,178,,
2.49E-05,178,178,,
3.03E-05,178,178,,
2.38E-05,179,179,,
2.40E-05,178,178,,
2.38E-05,176,176,,
2.40E-05,180,180,,
2.54E-05,182,182,,
2.63E-05,181,181,,
2.89E-05,179,179,,
2.36E-05,182,182,,
2.48E-05,190,190,,
2.47E-05,189,189,,
2.43E-05,187,187,,
2.43E-05,188,188,,
2.41E-05,187,187,,
2.37E-05,186,186,,
2.36E-05,185,185,,
5.70E-05,182,182,,
3.81E-05,184,184,,
2.90E-05,183,183,,
2.46E-05,183,183,,
2.41E-05,185,185,,
3.10E-05,196,196,,
2.64E-05,193,193,,
2.45E-05,202,202,,
2.54E-05,211,211,,
2.51E-05,210,210,,
2.57E-05,212,212,,
4.92E-05,211,211,,
2.52E-05,208,208,,
2.51E-05,207,207,,
2.64E-05,216,216,,
2.48E-05,216,216,,
2.46E-05,214,214,,
2.85E-05,211,211,,
3.25E-05,215,215,,
2.63E-05,214,214,,
2.53E-05,213,213,,
2.50E-05,211,211,,
2.48E-05,206,206,,
2.47E-05,205,205,,
2.52E-05,219,219,,
2.52E-05,216,216,,
2.52E-05,218,218,,
2.53E-05,218,218,,
6.02E-05,219,219,,
2.60E-05,218,218,,
3.76E-05,218,218,,
2.84E-05,216,216,,
2.60E-05,215,215,,
2.53E-05,214,214,,
2.51E-05,211,211,,
2.52E-05,212,212,,
2.49E-05,209,209,,
2.46E-05,211,211,,
2.51E-05,210,210,,
2.49E-05,210,210,,
2.57E-05,210,210,,
2.50E-05,212,212,,
2.61E-05,214,214,,
2.67E-05,213,213,,
2.85E-05,216,216,,
2.54E-05,218,218,,
2.54E-05,217,217,,
2.52E-05,216,216,,
2.52E-05,218,218,,
3.50E-05,218,218,,
2.54E-05,219,219,,
2.54E-05,216,216,,
2.52E-05,215,215,,
2.52E-05,214,214,,
2.51E-05,213,213,,
2.53E-05,212,212,,
2.50E-05,211,211,,
2.80E-05,210,210,,
2.70E-05,208,208,,
2.50E-05,219,219,,
5.04E-05,221,221,,
2.59E-05,215,215,,
2.51E-05,215,215,,
4.20E-05,216,216,,
3.54E-05,215,215,,
2.89E-05,215,215,,
2.63E-05,213,213,,
2.56E-05,216,216,,
2.50E-05,213,213,,
2.52E-05,210,210,,
2.49E-05,210,210,,
3.40E-05,213,213,,
2.62E-05,209,209,,
2.80E-05,206,206,,
2.46E-05,207,207,,
2.45E-05,207,207,,
2.46E-05,203,203,,
2.45E-05,197,197,,
3.00E-05,196,196,,
2.78E-05,192,192,,
2.44E-05,193,193,,
2.44E-05,193,193,,
2.42E-05,192,192,,
2.40E-05,189,189,,
2.42E-05,190,190,,
2.75E-05,187,187,,
2.44E-05,186,186,,
2.53E-05,185,185,,
2.46E-05,186,186,,
2.51E-05,197,197,,
2.62E-05,205,205,,
2.70E-05,206,206,,
2.48E-05,204,204,,
2.81E-05,200,200,,
2.52E-05,204,204,,
2.47E-05,201,201,,
2.58E-05,202,202,,
8.68E-05,201,201,,
3.48E-05,201,201,,
2.49E-05,199,199,,
2.46E-05,199,199,,
2.60E-05,198,198,,
2.65E-05,201,201,,
2.46E-05,199,199,,
2.51E-05,198,198,,
2.52E-05,197,197,,
2.92E-05,196,196,,
2.45E-05,195,195,,
2.45E-05,194,194,,
3.43E-05,194,194,,
2.76E-05,194,194,,
2.46E-05,193,193,,
2.48E-05,192,192,,
3.60E-05,191,191,,
3.07E-05,191,191,,
3.29E-05,188,188,,
2.46E-05,190,190,,
2.43E-05,189,189,,
2.43E-05,190,190,,
2.42E-05,188,188,,
2.41E-05,187,187,,
3.62E-05,186,186,,
2.43E-05,185,185,,
2.41E-05,183,183,,
2.41E-05,185,185,,
2.41E-05,183,183,,
2.40E-05,181,181,,
2.51E-05,182,182,,
2.41E-05,182,182,,
2.72E-05,186,186,,
2.54E-05,186,186,,
2.47E-05,185,185,,
2.39E-05,184,184,,
2.42E-05,183,183,,
2.40E-05,182,182,,
2.48E-05,182,182,,
2.40E-05,181,181,,
2.39E-05,180,180,,
3.62E-05,179,179,,
2.46E-05,179,179,,
2.47E-05,180,180,,
2.39E-05,179,179,,
2.39E-05,176,176,,
2.38E-05,179,179,,
2.65E-05,180,180,,
2.53E-05,179,179,,
2.51E-05,178,178,,
2.38E-05,176,176,,
2.37E-05,175,175,,
2.38E-05,174,174,,
2.36E-05,173,173,,
2.38E-05,172,172,,
2.40E-05,173,173,,
2.69E-05,171,171,,
2.58E-05,174,174,,
3.12E-05,175,175,,
2.42E-05,176,176,,
2.42E-05,177,177,,
2.39E-05,174,174,,
2.35E-05,172,172,,
2.39E-05,176,176,,
2.36E-05,174,174,,
2.54E-05,178,178,,
2.34E-05,180,180,,
2.42E-05,180,180,,
2.39E-05,180,180,,
3.32E-05,180,180,,
2.65E-05,181,181,,
2.38E-05,179,179,,
2.38E-05,178,178,,
2.34E-05,179,179,,
2.39E-05,181,181,,
3.44E-05,178,178,,
2.43E-05,177,177,,
2.41E-05,178,178,,
2.38E-05,177,177,,
2.39E-05,176,176,,
2.38E-05,176,176,,
2.38E-05,177,177,,
2.41E-05,175,175,,
2.38E-05,175,175,,
2.38E-05,175,175,,
2.35E-05,174,174,,
2.35E-05,173,173,,
2.36E-05,172,172,,
2.43E-05,171,171,,
2.37E-05,170,170,,
2.44E-05,168,168,,
2.40E-05,172,172,,
2.35E-05,172,172,,
2.37E-05,171,171,,
2.35E-05,169,169,,
2.54E-05,173,173,,
2.38E-05,170,170,,
3.31E-05,168,168,,
2.36E-05,167,167,,
2.38E-05,167,167,,
2.34E-05,166,166,,
2.59E-05,165,165,,
2.49E-05,164,164,,
2.44E-05,168,168,,
2.36E-05,167,167,,
2.34E-05,164,164,,
3.05E-05,165,165,,
2.40E-05,162,162,,
3.47E-05,166,166,,
2.79E-05,166,166,,
0.0001644,168,168,,
2.43E-05,176,176,,
2.39E-05,179,179,,
2.38E-05,177,177,,
2.36E-05,174,174,,
4.86E-05,171,171,,
2.64E-05,170,170,,
2.37E-05,172,172,,
2.33E-05,171,171,,
2.74E-05,166,166,,
2.35E-05,166,166,,
2.34E-05,165,165,,
4.04E-05,165,165,,
2.42E-05,164,164,,
2.36E-05,162,162,,
2.39E-05,161,161,,
2.37E-05,160,160,,
2.31E-05,153,153,,
2.29E-05,153,153,,
2.29E-05,153,153,,
2.32E-05,153,153,,
2.30E-05,148,148,,
2.30E-05,147,147,,
2.26E-05,148,148,,
3.16E-05,148,148,,
2.51E-05,147,147,,
2.28E-05,147,147,,
2.33E-05,151,151,,
2.29E-05,150,150,,
2.27E-05,148,148,,
2.29E-05,147,147,,
2.29E-05,147,147,,
2.28E-05,146,146,,
2.55E-05,146,146,,
2.46E-05,145,145,,
2.29E-05,148,148,,
2.35E-05,145,145,,
2.30E-05,147,147,,
2.28E-05,146,146,,
2.27E-05,145,145,,
2.42E-05,142,142,,
3.18E-05,141,141,,
2.31E-05,148,148,,
2.61E-05,146,146,,
2.28E-05,150,150,,
2.26E-05,149,149,,
2.63E-05,149,149,,
2.31E-05,152,152,,
2.33E-05,151,151,,
3.04E-05,152,152,,
2.35E-05,151,151,,
2.32E-05,152,152,,
2.28E-05,150,150,,
2.27E-05,149,149,,
2.44E-05,158,158,,
2.32E-05,159,159,,
2.30E-05,157,157,,
2.81E-05,158,158,,
2.46E-05,159,159,,
2.31E-05,157,157,,
3.20E-05,156,156,,
4.60E-05,166,166,,
2.40E-05,170,170,,
2.36E-05,168,168,,
2.88E-05,168,168,,
2.48E-05,167,167,,
2.86E-05,169,169,,
2.43E-05,170,170,,
2.42E-05,168,168,,
2.43E-05,167,167,,
2.44E-05,166,166,,
2.47E-05,166,166,,
2.45E-05,165,165,,
2.50E-05,168,168,,
2.48E-05,170,170,,
2.79E-05,169,169,,
2.45E-05,167,167,,
2.43E-05,171,171,,
2.61E-05,173,173,,
2.52E-05,173,173,,
3.53E-05,172,172,,
3.93E-05,172,172,,
2.37E-05,170,170,,
2.41E-05,170,170,,
2.37E-05,171,171,,
2.37E-05,172,172,,
2.52E-05,174,174,,
3.38E-05,181,181,,
2.49E-05,180,180,,
2.52E-05,179,179,,
2.49E-05,179,179,,
2.49E-05,180,180,,
5.34E-05,178,178,,
5.36E-05,176,176,,
2.75E-05,177,177,,
2.97E-05,175,175,,
2.52E-05,174,174,,
2.45E-05,172,172,,
2.47E-05,171,171,,
2.48E-05,170,170,,
2.47E-05,170,170,,
2.46E-05,170,170,,
2.66E-05,168,168,,
3.36E-05,169,169,,
3.77E-05,169,169,,
4.39E-05,170,170,,
3.16E-05,167,167,,
3.28E-05,175,175,,
3.52E-05,172,172,,
3.43E-05,172,172,,
3.65E-05,170,170,,
3.75E-05,169,169,,
3.01E-05,169,169,,
2.50E-05,168,168,,
2.44E-05,167,167,,
2.39E-05,168,168,,
2.85E-05,169,169,,
3.11E-05,170,170,,
2.52E-05,169,169,,
2.45E-05,169,169,,
2.45E-05,163,163,,
2.42E-05,162,162,,
3.65E-05,164,164,,
2.52E-05,163,163,,
2.44E-05,163,163,,
2.48E-05,162,162,,
3.07E-05,161,161,,
2.93E-05,160,160,,
2.45E-05,164,164,,
2.62E-05,164,164,,
3.07E-05,168,168,,
2.37E-05,168,168,,
2.46E-05,165,165,,
2.96E-05,163,163,,
2.33E-05,161,161,,
2.35E-05,160,160,,
2.43E-05,158,158,,
2.36E-05,156,156,,
2.29E-05,154,154,,
2.31E-05,154,154,,
2.50E-05,153,153,,
2.30E-05,152,152,,
2.33E-05,151,151,,
2.27E-05,151,151,,
3.04E-05,150,150,,
2.31E-05,150,150,,
2.32E-05,150,150,,
2.89E-05,149,149,,
2.29E-05,151,151,,
2.26E-05,153,153,,
2.68E-05,152,152,,
3.64E-05,151,151,,
2.28E-05,152,152,,
2.29E-05,151,151,,
3.48E-05,150,150,,
3.16E-05,154,154,,
2.34E-05,155,155,,
2.31E-05,154,154,,
2.53E-05,162,162,,
2.44E-05,162,162,,
2.40E-05,162,162,,
3.08E-05,160,160,,
3.29E-05,160,160,,
2.53E-05,160,160,,
2.39E-05,162,162,,
2.34E-05,161,161,,
2.32E-05,159,159,,
2.35E-05,157,157,,
2.30E-05,156,156,,
2.31E-05,157,157,,
2.29E-05,156,156,,
2.32E-05,159,159,,
2.51E-05,162,162,,
2.32E-05,161,161,,
2.42E-05,164,164,,
2.49E-05,161,161,,
2.65E-05,165,165,,
2.43E-05,166,166,,
2.35E-05,169,169,,
2.35E-05,168,168,,
3.19E-05,166,166,,
2.54E-05,164,164,,
2.44E-05,162,162,,
2.35E-05,164,164,,
2.34E-05,164,164,,
2.33E-05,164,164,,
2.34E-05,163,163,,
2.31E-05,168,168,,
2.52E-05,169,169,,
2.52E-05,168,168,,
2.38E-05,167,167,,
2.42E-05,163,163,,
2.35E-05,167,167,,
2.34E-05,168,168,,
3.04E-05,165,165,,
3.10E-05,165,165,,
2.36E-05,165,165,,
2.41E-05,167,167,,
2.34E-05,165,165,,
2.34E-05,164,164,,
2.56E-05,167,167,,
2.34E-05,167,167,,
2.38E-05,168,168,,
2.33E-05,166,166,,
2.48E-05,162,162,,
2.60E-05,160,160,,
2.41E-05,157,157,,
2.31E-05,156,156,,
2.33E-05,155,155,,
2.53E-05,155,155,,
2.27E-05,155,155,,
2.33E-05,158,158,,
2.30E-05,157,157,,
2.36E-05,160,160,,
2.30E-05,159,159,,
2.33E-05,158,158,,
2.32E-05,158,158,,
3.10E-05,154,154,,
3.29E-05,152,152,,
2.47E-05,151,151,,
2.29E-05,149,149,,
2.32E-05,149,149,,
2.60E-05,150,150,,
2.30E-05,149,149,,
2.27E-05,148,148,,
2.28E-05,150,150,,
2.29E-05,148,148,,
2.43E-05,147,147,,
3.40E-05,148,148,,
2.53E-05,148,148,,
2.42E-05,149,149,,
2.38E-05,155,155,,
2.32E-05,162,162,,
2.93E-05,165,165,,
2.44E-05,166,166,,
2.41E-05,166,166,,
2.38E-05,174,174,,
2.76E-05,174,174,,
2.40E-05,176,176,,
2.57E-05,176,176,,
3.12E-05,176,176,,
2.39E-05,177,177,,
2.80E-05,173,173,,
3.33E-05,173,173,,
2.38E-05,170,170,,
2.36E-05,167,167,,
2.33E-05,164,164,,
2.33E-05,164,164,,
2.40E-05,168,168,,
2.37E-05,168,168,,
2.33E-05,166,166,,
2.36E-05,166,166,,
2.31E-05,166,166,,
2.88E-05,164,164,,
2.48E-05,162,162,,
2.34E-05,161,161,,
2.32E-05,160,160,,
3.19E-05,157,157,,
2.30E-05,157,157,,
2.79E-05,159,159,,
2.34E-05,168,168,,
2.47E-05,170,170,,
2.68E-05,172,172,,
2.39E-05,171,171,,
2.38E-05,171,171,,
2.33E-05,170,170,,
2.69E-05,172,172,,
2.37E-05,171,171,,
6.38E-05,172,172,,
3.39E-05,170,170,,
2.45E-05,169,169,,
2.50E-05,168,168,,
2.56E-05,169,169,,
2.43E-05,167,167,,
2.50E-05,166,166,,
2.34E-05,167,167,,
2.35E-05,168,168,,
2.61E-05,168,168,,
2.37E-05,167,167,,
2.39E-05,167,167,,
3.99E-05,166,166,,
4.03E-05,165,165,,
2.43E-05,164,164,,
2.41E-05,164,164,,
3.13E-05,168,168,,
2.41E-05,167,167,,
2.36E-05,167,167,,
2.42E-05,170,170,,
2.35E-05,169,169,,
2.46E-05,175,175,,
2.39E-05,176,176,,
2.67E-05,177,177,,
2.54E-05,176,176,,
3.78E-05,177,177,,
2.45E-05,179,179,,
2.38E-05,177,177,,
3.40E-05,178,178,,
2.65E-05,177,177,,
3.16E-05,176,176,,
2.44E-05,174,174,,
3.97E-05,171,171,,
3.92E-05,170,170,,
2.68E-05,169,169,,
2.56E-05,169,169,,
2.81E-05,168,168,,
2.37E-05,168,168,,
2.38E-05,164,164,,
2.33E-05,163,163,,
2.31E-05,163,163,,
3.30E-05,166,166,,
3.07E-05,166,166,,
2.37E-05,171,171,,
2.36E-05,170,170,,
2.34E-05,168,168,,
2.51E-05,168,168,,
2.42E-05,170,170,,
2.42E-05,169,169,,
2.35E-05,166,166,,
2.38E-05,167,167,,
2.34E-05,167,167,,
2.33E-05,166,166,,
2.32E-05,164,164,,
2.36E-05,168,168,,
2.34E-05,167,167,,
2.33E-05,165,165,,
2.45E-05,169,169,,
2.35E-05,167,167,,
2.40E-05,171,171,,
3.09E-05,168,168,,
2.37E-05,168,168,,
2.34E-05,167,167,,
2.60E-05,168,168,,
2.37E-05,168,168,,
2.36E-05,169,169,,
2.36E-05,167,167,,
2.35E-05,166,166,,
2.33E-05,166,166,,
2.35E-05,168,168,,
2.52E-05,169,169,,
3.30E-05,170,170,,
2.36E-05,167,167,,
2.34E-05,165,165,,
2.32E-05,164,164,,
2.37E-05,162,162,,
2.34E-05,162,162,,
2.33E-05,160,160,,
2.36E-05,161,161,,
2.77E-05,160,160,,
3.09E-05,160,160,,
2.36E-05,159,159,,
2.31E-05,159,159,,
2.32E-05,157,157,,
2.31E-05,157,157,,
2.34E-05,163,163,,
2.49E-05,167,167,,
2.37E-05,166,166,,
2.33E-05,170,170,,
3.09E-05,170,170,,
2.60E-05,169,169,,
2.32E-05,166,166,,
2.38E-05,164,164,,
2.36E-05,163,163,,
2.54E-05,168,168,,
3.25E-05,173,173,,
2.49E-05,172,172,,
2.44E-05,175,175,,
2.40E-05,174,174,,
2.32E-05,176,176,,
2.38E-05,172,172,,
4.17E-05,178,178,,
2.55E-05,180,180,,
2.40E-05,177,177,,
2.47E-05,178,178,,
2.40E-05,178,178,,
2.37E-05,178,178,,
4.27E-05,178,178,,
2.39E-05,177,177,,
2.38E-05,176,176,,
2.35E-05,178,178,,
3.32E-05,179,179,,
2.43E-05,179,179,,
2.87E-05,176,176,,
2.44E-05,175,175,,
2.40E-05,176,176,,
2.39E-05,176,176,,
2.36E-05,173,173,,
2.37E-05,172,172,,
2.36E-05,170,170,,
2.64E-05,168,168,,
2.47E-05,168,168,,
2.37E-05,167,167,,
2.35E-05,167,167,,
2.39E-05,168,168,,
2.39E-05,165,165,,
2.34E-05,164,164,,
2.33E-05,158,158,,
2.62E-05,157,157,,
2.34E-05,157,157,,
2.32E-05,156,156,,
3.03E-05,156,156,,
2.30E-05,156,156,,
3.16E-05,154,154,,
2.38E-05,153,153,,
2.33E-05,155,155,,
2.30E-05,156,156,,
2.36E-05,155,155,,
2.29E-05,154,154,,
2.53E-05,155,155,,
2.50E-05,155,155,,
2.30E-05,154,154,,
2.29E-05,152,152,,
2.29E-05,151,151,,
2.31E-05,150,150,,
2.44E-05,144,144,,
2.67E-05,145,145,,
2.31E-05,144,144,,
2.27E-05,144,144,,
2.28E-05,143,143,,
2.37E-05,143,143,,
2.26E-05,143,143,,
2.23E-05,142,142,,
2.25E-05,141,141,,
2.29E-05,146,146,,
2.55E-05,144,144,,
2.22E-05,145,145,,
2.26E-05,143,143,,
2.33E-05,143,143,,
2.28E-05,143,143,,
2.71E-05,144,144,,
2.43E-05,143,143,,
2.47E-05,143,143,,
2.31E-05,142,142,,
2.53E-05,146,146,,
2.27E-05,145,145,,
2.46E-05,149,149,,
2.28E-05,148,148,,
2.30E-05,149,149,,
2.44E-05,147,147,,
2.24E-05,137,137,,
2.22E-05,136,136,,
2.23E-05,135,135,,
2.23E-05,134,134,,
2.48E-05,129,129,,
2.81E-05,131,131,,
2.22E-05,132,132,,
2.36E-05,131,131,,
3.58E-05,136,136,,
3.28E-05,131,131,,
2.26E-05,130,130,,
2.96E-05,130,130,,
2.22E-05,128,128,,
2.21E-05,128,128,,
2.21E-05,126,126,,
4.76E-05,126,126,,
2.31E-05,127,127,,
3.27E-05,125,125,,
2.57E-05,124,124,,
2.23E-05,124,124,,
2.19E-05,124,124,,
2.62E-05,125,125,,
2.23E-05,122,122,,
2.23E-05,121,121,,
2.24E-05,130,130,,
2.23E-05,129,129,,
2.22E-05,128,128,,
2.23E-05,127,127,,
2.37E-05,127,127,,
2.22E-05,127,127,,
2.20E-05,125,125,,
2.19E-05,122,122,,
2.99E-05,121,121,,
2.26E-05,127,127,,
2.19E-05,126,126,,
3.92E-05,127,127,,
3.18E-05,126,126,,
2.21E-05,128,128,,
2.21E-05,129,129,,
3.35E-05,127,127,,
2.40E-05,128,128,,
2.31E-05,127,127,,
2.30E-05,127,127,,
2.32E-05,127,127,,
2.30E-05,127,127,,
3.90E-05,127,127,,
2.37E-05,127,127,,
2.64E-05,125,125,,
3.02E-05,124,124,,
2.34E-05,122,122,,
2.29E-05,122,122,,
2.30E-05,123,123,,
2.59E-05,122,122,,
2.28E-05,123,123,,
3.20E-05,120,120,,
4.13E-05,119,119,,
2.35E-05,118,118,,
2.23E-05,117,117,,
2.29E-05,116,116,,
3.22E-05,115,115,,
2.97E-05,114,114,,
3.24E-05,112,112,,
2.41E-05,113,113,,
2.40E-05,113,113,,
2.32E-05,112,112,,
2.15E-05,109,109,,
2.16E-05,107,107,,
2.12E-05,104,104,,
2.13E-05,104,104,,
2.11E-05,104,104,,
2.23E-05,102,102,,
2.15E-05,106,106,,
2.14E-05,104,104,,
3.00E-05,105,105,,
2.17E-05,103,103,,
2.10E-05,105,105,,
2.15E-05,109,109,,
2.27E-05,113,113,,
2.16E-05,112,112,,
2.15E-05,111,111,,
2.14E-05,110,110,,
2.16E-05,110,110,,
2.13E-05,108,108,,
2.16E-05,108,108,,
2.18E-05,112,112,,
2.63E-05,115,115,,
2.61E-05,115,115,,
2.33E-05,119,119,,
2.18E-05,119,119,,
2.19E-05,118,118,,
2.37E-05,118,118,,
2.58E-05,126,126,,
2.23E-05,127,127,,
2.22E-05,126,126,,
2.19E-05,127,127,,
2.25E-05,127,127,,
2.20E-05,128,128,,
2.40E-05,130,130,,
3.03E-05,126,126,,
2.20E-05,129,129,,
2.20E-05,129,129,,
2.21E-05,128,128,,
2.41E-05,124,124,,
2.24E-05,123,123,,
2.28E-05,124,124,,
2.30E-05,124,124,,
3.36E-05,125,125,,
2.39E-05,124,124,,
2.23E-05,124,124,,
2.19E-05,130,130,,
2.20E-05,127,127,,
2.20E-05,128,128,,
2.50E-05,127,127,,
3.83E-05,123,123,,
2.26E-05,128,128,,
2.22E-05,130,130,,
2.25E-05,128,128,,
2.20E-05,127,127,,
3.12E-05,125,125,,
2.34E-05,130,130,,
2.31E-05,128,128,,
2.33E-05,127,127,,
2.33E-05,127,127,,
2.53E-05,132,132,,
2.21E-05,130,130,,
2.24E-05,130,130,,
2.23E-05,130,130,,
2.23E-05,129,129,,
2.25E-05,127,127,,
2.19E-05,126,126,,
2.19E-05,125,125,,
2.19E-05,124,124,,
2.20E-05,126,126,,
2.17E-05,122,122,,
2.54E-05,120,120,,
2.20E-05,121,121,,
2.19E-05,120,120,,
2.18E-05,120,120,,
2.17E-05,121,121,,
2.71E-05,120,120,,
2.33E-05,118,118,,
2.27E-05,118,118,,
3.08E-05,119,119,,
3.37E-05,121,121,,
2.31E-05,121,121,,
2.32E-05,122,122,,
2.29E-05,121,121,,
2.32E-05,122,122,,
2.29E-05,121,121,,
2.25E-05,118,118,,
3.10E-05,118,118,,
2.20E-05,119,119,,
2.19E-05,118,118,,
2.16E-05,118,118,,
2.19E-05,121,121,,
2.18E-05,119,119,,
2.17E-05,119,119,,
3.10E-05,120,120,,
2.24E-05,124,124,,
2.21E-05,124,124,,
2.20E-05,124,124,,
2.19E-05,125,125,,
2.25E-05,122,122,,
2.18E-05,121,121,,
3.05E-05,119,119,,
2.20E-05,121,121,,
2.18E-05,119,119,,
2.32E-05,119,119,,
2.18E-05,122,122,,
2.36E-05,121,121,,
2.18E-05,120,120,,
2.18E-05,118,118,,
2.16E-05,116,116,,
2.16E-05,118,118,,
2.74E-05,115,115,,
2.78E-05,116,116,,
2.71E-05,114,114,,
2.63E-05,113,113,,
2.97E-05,111,111,,
2.44E-05,111,111,,
2.25E-05,108,108,,
2.55E-05,107,107,,
2.48E-05,114,114,,
2.30E-05,122,122,,
2.58E-05,122,122,,
2.50E-05,120,120,,
2.26E-05,117,117,,
2.25E-05,117,117,,
2.24E-05,116,116,,
2.39E-05,119,119,,
2.49E-05,121,121,,
2.28E-05,122,122,,
2.29E-05,123,123,,
2.28E-05,122,122,,
2.26E-05,122,122,,
2.57E-05,128,128,,
2.42E-05,125,125,,
2.46E-05,126,126,,
2.29E-05,127,127,,
9.21E-05,134,134,,
2.75E-05,133,133,,
2.28E-05,132,132,,
2.32E-05,131,131,,
2.32E-05,128,128,,
2.86E-05,127,127,,
3.49E-05,125,125,,
3.55E-05,126,126,,
2.45E-05,125,125,,
2.29E-05,125,125,,
2.32E-05,124,124,,
2.37E-05,126,126,,
2.33E-05,128,128,,
2.29E-05,128,128,,
2.27E-05,126,126,,
2.35E-05,128,128,,
2.21E-05,130,130,,
2.51E-05,129,129,,
2.22E-05,131,131,,
2.25E-05,131,131,,
2.71E-05,135,135,,
2.26E-05,134,134,,
2.33E-05,138,138,,
2.27E-05,142,142,,
2.41E-05,143,143,,
2.28E-05,142,142,,
2.27E-05,147,147,,
2.31E-05,148,148,,
2.55E-05,148,148,,
2.43E-05,147,147,,
2.47E-05,149,149,,
3.09E-05,147,147,,
4.58E-05,152,152,,
3.66E-05,151,151,,
2.96E-05,149,149,,
2.43E-05,155,155,,
2.63E-05,162,162,,
3.14E-05,160,160,,
3.50E-05,160,160,,
2.38E-05,161,161,,
2.32E-05,162,162,,
2.34E-05,159,159,,
2.44E-05,161,161,,
3.63E-05,162,162,,
3.40E-05,161,161,,
2.44E-05,161,161,,
2.91E-05,160,160,,
3.34E-05,159,159,,
2.34E-05,157,157,,
2.47E-05,161,161,,
2.44E-05,158,158,,
2.38E-05,159,159,,
2.35E-05,158,158,,
2.31E-05,159,159,,
2.32E-05,162,162,,
2.35E-05,162,162,,
2.31E-05,161,161,,
2.60E-05,160,160,,
2.29E-05,160,160,,
2.33E-05,157,157,,
2.30E-05,157,157,,
2.31E-05,156,156,,
2.32E-05,157,157,,
2.28E-05,155,155,,
2.31E-05,155,155,,
