cas operacie,vlozene cislo,index prvku,dlzka zoznamu,,,
1.10E-06,35,91,92,,,
1.10E-06,25,80,81,,,
2.30E-06,28,82,83,,,
1.30E-06,15,84,85,,,
1.40E-06,22,84,85,,,
1.20E-06,22,82,83,,,
1.20E-06,41,80,81,,,
1.20E-06,27,80,81,,,
1.10E-06,38,81,82,,,
1.10E-06,38,82,83,,,
1.70E-06,11,81,82,,,
1.40E-06,13,82,83,,,
1.40E-06,27,81,82,,,
1.30E-06,30,82,83,,,
1.30E-06,24,83,84,,,
1.10E-06,16,84,85,,,
1.20E-06,11,86,87,,,
1.10E-06,9,86,87,,,
1.30E-06,29,85,86,,,
1.40E-06,34,78,79,,,
1.20E-06,20,73,74,,,
1.10E-06,2,75,76,,,
1.20E-06,6,73,74,,,
1.40E-06,13,75,76,,,
1.40E-06,43,77,78,,,
1.20E-06,5,77,78,,,
1.20E-06,35,78,79,,,
1.20E-06,15,75,76,,,
1.20E-06,13,76,77,,,
1.10E-06,38,77,78,,,
1.60E-06,9,79,80,,,
1.40E-06,45,78,79,,,
1.40E-06,42,79,80,,,
1.40E-06,26,81,82,,,
1.30E-06,16,82,83,,,
1.60E-06,15,82,83,,,
1.40E-06,39,82,83,,,
2.00E-06,42,85,86,,,
1.80E-06,10,80,81,,,
2.00E-06,11,80,81,,,
1.40E-06,22,82,83,,,
1.40E-06,44,83,84,,,
1.50E-06,9,84,85,,,
1.40E-06,32,84,85,,,
1.90E-06,27,86,87,,,
2.00E-06,28,86,87,,,
1.70E-06,17,92,93,,,
2.30E-06,22,93,94,,,
2.30E-06,32,90,91,,,
1.40E-06,28,92,93,,,
1.50E-06,3,90,91,,,
1.30E-06,16,92,93,,,
1.20E-06,18,94,95,,,
1.10E-06,34,90,91,,,
1.20E-06,42,90,91,,,
1.30E-06,30,91,92,,,
1.20E-06,12,92,93,,,
1.20E-06,4,93,94,,,
1.20E-06,35,91,92,,,
1.20E-06,8,92,93,,,
1.20E-06,45,92,93,,,
2.40E-06,23,93,94,,,
1.30E-06,42,94,95,,,
1.90E-06,1,95,96,,,
2.50E-06,32,95,96,,,
1.20E-06,6,95,96,,,
1.30E-06,16,93,94,,,
3.80E-06,14,93,94,,,
1.20E-06,29,93,94,,,
1.20E-06,32,94,95,,,
1.30E-06,35,95,96,,,
1.30E-06,22,95,96,,,
1.10E-06,41,94,95,,,
1.40E-06,6,96,97,,,
1.20E-06,6,97,98,,,
1.20E-06,34,97,98,,,
1.20E-06,7,94,95,,,
2.00E-06,15,97,98,,,
2.10E-06,5,98,99,,,
1.40E-06,15,94,95,,,
1.20E-06,13,95,96,,,
1.20E-06,14,96,97,,,
1.20E-06,11,96,97,,,
1.50E-06,28,94,95,,,
1.30E-06,20,98,99,,,
1.20E-06,41,98,99,,,
1.50E-06,30,98,99,,,
1.60E-06,42,103,104,,,
1.60E-06,10,106,107,,,
1.30E-06,18,107,108,,,
1.20E-06,8,108,109,,,
1.20E-06,30,109,110,,,
1.20E-06,25,107,108,,,
1.20E-06,5,108,109,,,
1.20E-06,11,107,108,,,
1.30E-06,33,103,104,,,
1.20E-06,6,104,105,,,
1.20E-06,12,99,100,,,
1.30E-06,42,97,98,,,
1.20E-06,12,98,99,,,
1.20E-06,33,98,99,,,
1.30E-06,33,99,100,,,
1.40E-06,27,99,100,,,
1.20E-06,18,100,101,,,
2.20E-06,22,99,100,,,
1.20E-06,45,98,99,,,
1.20E-06,10,99,100,,,
1.10E-06,1,101,102,,,
1.10E-06,18,102,103,,,
1.20E-06,21,100,101,,,
1.60E-06,38,97,98,,,
1.30E-06,40,99,100,,,
1.10E-06,28,99,100,,,
1.90E-06,42,101,102,,,
1.20E-06,2,98,99,,,
1.20E-06,40,96,97,,,
1.10E-06,22,98,99,,,
1.30E-06,23,95,96,,,
1.10E-06,28,97,98,,,
1.30E-06,45,94,95,,,
1.10E-06,11,98,99,,,
1.10E-06,31,99,100,,,
1.10E-06,3,100,101,,,
1.30E-06,15,95,96,,,
1.10E-06,30,96,97,,,
1.10E-06,24,96,97,,,
1.10E-06,11,97,98,,,
1.10E-06,26,96,97,,,
1.10E-06,22,94,95,,,
1.20E-06,42,95,96,,,
1.30E-06,21,93,94,,,
1.20E-06,30,93,94,,,
1.20E-06,37,92,93,,,
2.00E-06,32,94,95,,,
1.20E-06,16,97,98,,,
1.10E-06,7,94,95,,,
2.30E-06,10,96,97,,,
1.30E-06,30,96,97,,,
1.30E-06,20,100,101,,,
1.30E-06,18,96,97,,,
1.20E-06,32,92,93,,,
1.20E-06,10,92,93,,,
1.20E-06,25,92,93,,,
1.20E-06,30,94,95,,,
1.60E-06,20,95,96,,,
1.60E-06,11,95,96,,,
1.10E-06,9,95,96,,,
