cas operacie,index prvku,dlzka zoznamu,,,
1.90E-05,39,47,,,
1.87E-05,26,46,,,
1.78E-05,2,49,,,
1.91E-05,47,49,,,
1.80E-05,15,48,,,
1.84E-05,23,47,,,
1.86E-05,19,55,,,
1.77E-05,2,53,,,
1.88E-05,28,50,,,
1.91E-05,44,49,,,
1.00E-05,0,49,,,
1.79E-05,5,50,,,
1.88E-05,30,49,,,
1.77E-05,2,53,,,
1.97E-05,25,53,,,
1.82E-05,7,53,,,
1.83E-05,23,51,,,
1.92E-05,47,50,,,
1.84E-05,4,51,,,
1.77E-05,1,47,,,
1.90E-05,38,43,,,
1.91E-05,40,45,,,
1.76E-05,6,44,,,
1.83E-05,10,44,,,
1.91E-05,38,43,,,
1.78E-05,1,43,,,
1.86E-05,23,41,,,
2.13E-05,42,43,,,
1.83E-05,9,38,,,
2.26E-05,4,39,,,
1.76E-05,2,39,,,
1.87E-05,23,41,,,
1.82E-05,22,40,,,
1.80E-05,14,38,,,
1.85E-05,18,40,,,
1.92E-05,40,42,,,
1.83E-05,12,41,,,
2.49E-05,13,40,,,
1.82E-05,3,38,,,
1.83E-05,9,37,,,
1.90E-05,22,36,,,
1.79E-05,1,42,,,
1.89E-05,36,40,,,
2.19E-05,24,40,,,
1.96E-05,9,40,,,
4.33E-05,33,37,,,
2.08E-05,12,38,,,
1.87E-05,28,38,,,
1.81E-05,18,36,,,
2.30E-05,9,39,,,
1.87E-05,29,35,,,
1.80E-05,12,35,,,
1.89E-05,19,35,,,
1.88E-05,29,33,,,
1.81E-05,18,32,,,
1.97E-05,9,28,,,
1.81E-05,13,28,,,
1.78E-05,8,27,,,
1.83E-05,9,21,,,
6.61E-05,19,24,,,
1.90E-05,11,24,,,
1.78E-05,1,26,,,
1.83E-05,16,24,,,
1.79E-05,1,23,,,
1.84E-05,20,23,,,
1.86E-05,21,23,,,
1.81E-05,17,20,,,
1.82E-05,17,19,,,
1.86E-05,27,30,,,
1.87E-05,24,35,,,
2.01E-05,16,42,,,
1.89E-05,33,44,,,
1.94E-05,17,45,,,
1.81E-05,20,42,,,
1.90E-05,27,39,,,
1.84E-05,27,38,,,
1.85E-05,12,36,,,
1.82E-05,13,35,,,
1.78E-05,3,37,,,
2.32E-05,8,36,,,
1.80E-05,7,36,,,
1.85E-05,21,35,,,
1.86E-05,22,33,,,
1.81E-05,3,28,,,
1.82E-05,8,33,,,
1.82E-05,8,34,,,
1.87E-05,22,33,,,
1.78E-05,6,31,,,
1.79E-05,9,30,,,
1.82E-05,2,29,,,
1.87E-05,30,31,,,
1.91E-05,11,30,,,
1.79E-05,10,32,,,
1.89E-05,24,33,,,
2.18E-05,4,36,,,
1.82E-05,16,36,,,
1.78E-05,1,33,,,
1.86E-05,21,24,,,
1.78E-05,8,18,,,
1.85E-05,12,17,,,
1.77E-05,1,12,,,
2.10E-05,15,17,,,
1.83E-05,16,18,,,
1.84E-05,17,23,,,
1.79E-05,8,21,,,
1.79E-05,6,21,,,
1.79E-05,10,20,,,
1.93E-05,15,24,,,
2.05E-05,19,24,,,
1.78E-05,3,23,,,
1.94E-05,17,25,,,
1.76E-05,5,23,,,
1.87E-05,14,22,,,
2.68E-05,15,22,,,
2.50E-05,16,21,,,
1.08E-05,0,20,,,
2.02E-05,2,20,,,
1.79E-05,6,18,,,
1.85E-05,16,23,,,
1.76E-05,2,21,,,
1.82E-05,16,21,,,
4.75E-05,4,20,,,
1.92E-05,6,22,,,
2.79E-05,9,23,,,
1.02E-05,0,28,,,
1.01E-05,0,32,,,
1.81E-05,14,31,,,
1.96E-05,16,32,,,
1.81E-05,11,27,,,
1.81E-05,11,25,,,
1.81E-05,12,23,,,
1.80E-05,11,21,,,
2.29E-05,8,21,,,
1.91E-05,3,21,,,
1.93E-05,11,20,,,
1.90E-05,7,19,,,
1.97E-05,14,19,,,
1.91E-05,13,17,,,
2.06E-05,15,16,,,
1.25E-05,0,15,,,
2.57E-05,11,16,,,
1.90E-05,5,12,,,
1.93E-05,6,12,,,
1.87E-05,5,11,,,
1.12E-05,0,10,,,
1.85E-05,1,9,,,
2.04E-05,10,11,,,
1.87E-05,1,10,,,
1.93E-05,8,10,,,
1.86E-05,3,8,,,
1.88E-05,2,8,,,
1.86E-05,3,7,,,
1.92E-05,0,6,,,
2.04E-05,6,9,,,
1.92E-05,11,12,,,
1.89E-05,4,11,,,
2.69E-05,4,12,,,
2.12E-05,3,12,,,
3.14E-05,9,14,,,
2.70E-05,3,16,,,
2.12E-05,15,16,,,
1.90E-05,1,16,,,
2.02E-05,3,15,,,
2.53E-05,2,13,,,
2.05E-05,6,13,,,
1.85E-05,5,14,,,
1.77E-05,2,11,,,
1.76E-05,1,13,,,
1.01E-05,0,13,,,
1.80E-05,6,13,,,
1.00E-05,0,14,,,
1.82E-05,6,13,,,
2.00E-05,1,14,,,
2.53E-05,5,21,,,
1.93E-05,14,23,,,
1.90E-05,4,23,,,
1.09E-05,0,23,,,
1.91E-05,7,22,,,
1.80E-05,2,28,,,
1.78E-05,5,32,,,
2.26E-05,12,32,,,
2.14E-05,20,32,,,
1.91E-05,8,29,,,
2.42E-05,24,29,,,
1.90E-05,24,31,,,
2.00E-05,5,31,,,
2.61E-05,29,30,,,
1.82E-05,1,32,,,
1.83E-05,19,29,,,
2.45E-05,28,33,,,
1.92E-05,17,31,,,
1.84E-05,10,34,,,
2.05E-05,11,35,,,
2.03E-05,22,39,,,
1.88E-05,1,38,,,
1.03E-05,0,36,,,
1.81E-05,8,36,,,
1.92E-05,13,37,,,
1.81E-05,2,41,,,
1.89E-05,25,45,,,
1.95E-05,40,44,,,
1.79E-05,9,51,,,
1.01E-05,0,51,,,
1.81E-05,10,49,,,
1.85E-05,25,48,,,
2.08E-05,40,46,,,
2.52E-05,37,43,,,
2.40E-05,37,43,,,
2.50E-05,38,42,,,
1.78E-05,1,50,,,
2.00E-05,49,56,,,
1.85E-05,11,58,,,
1.79E-05,12,57,,,
1.95E-05,56,60,,,
1.93E-05,49,60,,,
1.90E-05,22,58,,,
1.87E-05,23,57,,,
1.95E-05,47,59,,,
1.83E-05,22,62,,,
2.28E-05,62,71,,,
2.08E-05,66,72,,,
1.97E-05,5,71,,,
