cas operacie,vybrane cislo,velkost frontu,,,
2.00E-07,25,477,,,
3.00E-07,29,476,,,
3.00E-07,33,479,,,
3.00E-07,34,478,,,
2.00E-07,13,480,,,
3.00E-07,25,479,,,
3.00E-07,5,480,,,
3.00E-07,30,479,,,
3.00E-07,20,479,,,
3.00E-07,26,481,,,
4.00E-07,2,480,,,
3.00E-07,33,480,,,
4.00E-07,8,481,,,
3.00E-07,11,483,,,
4.00E-07,5,483,,,
3.00E-07,44,486,,,
3.00E-07,16,488,,,
3.00E-07,41,487,,,
3.00E-07,34,486,,,
4.00E-07,21,485,,,
4.00E-07,17,489,,,
3.00E-07,26,490,,,
2.00E-07,25,491,,,
4.00E-07,32,492,,,
3.00E-07,4,491,,,
3.00E-07,35,491,,,
3.00E-07,38,491,,,
3.00E-07,45,491,,,
3.00E-07,17,490,,,
2.00E-07,14,491,,,
3.00E-07,45,490,,,
3.00E-07,17,489,,,
2.00E-07,7,489,,,
3.00E-07,35,490,,,
3.00E-07,39,489,,,
4.00E-07,17,490,,,
3.00E-07,26,490,,,
3.00E-07,7,490,,,
3.00E-07,26,496,,,
3.00E-07,16,495,,,
3.00E-07,9,495,,,
2.00E-07,28,504,,,
3.00E-07,28,503,,,
3.00E-07,24,502,,,
2.00E-07,48,501,,,
3.00E-07,37,502,,,
4.00E-07,47,502,,,
3.00E-07,46,501,,,
3.00E-07,24,503,,,
3.00E-07,34,504,,,
3.00E-07,25,503,,,
3.00E-07,38,503,,,
3.00E-07,22,504,,,
3.00E-07,48,503,,,
4.00E-07,44,502,,,
3.00E-07,4,504,,,
4.00E-07,27,506,,,
3.00E-07,23,507,,,
4.00E-07,28,514,,,
3.00E-07,15,514,,,
3.00E-07,11,515,,,
2.00E-07,38,518,,,
3.00E-07,31,517,,,
3.00E-07,6,517,,,
3.00E-07,15,516,,,
4.00E-07,21,515,,,
3.00E-07,30,515,,,
2.00E-07,4,515,,,
2.00E-07,7,515,,,
4.00E-07,32,514,,,
3.00E-07,40,513,,,
4.00E-07,13,518,,,
3.00E-07,33,519,,,
3.00E-07,18,518,,,
2.00E-07,43,517,,,
3.00E-07,2,516,,,
3.00E-07,28,516,,,
4.00E-07,39,515,,,
3.00E-07,42,514,,,
3.00E-07,8,514,,,
3.00E-07,14,513,,,
3.00E-07,18,512,,,
4.00E-07,19,513,,,
3.00E-07,34,515,,,
3.00E-07,7,516,,,
3.00E-07,23,515,,,
3.00E-07,11,518,,,
3.00E-07,5,518,,,
3.00E-07,49,518,,,
3.00E-07,6,518,,,
3.00E-07,12,517,,,
3.00E-07,39,518,,,
2.00E-07,35,518,,,
3.00E-07,10,522,,,
3.00E-07,22,523,,,
3.00E-07,15,523,,,
4.00E-07,4,522,,,
3.00E-07,46,524,,,
3.00E-07,31,526,,,
3.00E-07,9,525,,,
3.00E-07,23,525,,,
4.00E-07,5,524,,,
3.00E-07,34,526,,,
2.00E-07,12,526,,,
3.00E-07,18,531,,,
4.00E-07,5,531,,,
3.00E-07,13,530,,,
3.00E-07,12,530,,,
3.00E-07,32,529,,,
3.00E-07,20,528,,,
3.00E-07,3,527,,,
2.00E-07,30,527,,,
3.00E-07,2,529,,,
3.00E-07,21,532,,,
3.00E-07,34,531,,,
3.00E-07,7,530,,,
3.00E-07,24,530,,,
3.00E-07,44,529,,,
3.00E-07,13,531,,,
4.00E-07,9,530,,,
3.00E-07,20,530,,,
4.00E-07,6,529,,,
3.00E-07,26,533,,,
3.00E-07,45,532,,,
3.00E-07,10,540,,,
3.00E-07,41,545,,,
3.00E-07,4,544,,,
3.00E-07,33,545,,,
3.00E-07,26,546,,,
3.00E-07,26,546,,,
3.00E-07,10,545,,,
3.00E-07,11,544,,,
4.00E-07,39,548,,,
4.00E-07,30,547,,,
3.00E-07,36,546,,,
3.00E-07,2,545,,,
3.00E-07,31,544,,,
3.00E-07,15,545,,,
3.00E-07,36,544,,,
3.00E-07,14,543,,,
3.00E-07,12,544,,,
3.00E-07,44,543,,,
3.00E-07,50,543,,,
3.00E-07,21,542,,,
4.00E-07,11,543,,,
3.00E-07,29,543,,,
3.00E-07,15,544,,,
3.00E-07,26,544,,,
3.00E-07,47,545,,,
3.00E-07,4,544,,,
3.00E-07,16,544,,,
4.00E-07,18,543,,,
3.00E-07,46,543,,,
3.00E-07,48,545,,,
2.00E-07,23,546,,,
0.0003359,9,545,,,
5.00E-07,30,545,,,
4.00E-07,27,544,,,
2.00E-07,40,543,,,
3.00E-07,12,546,,,
4.00E-07,32,546,,,
3.00E-07,11,554,,,
3.00E-07,23,554,,,
4.00E-07,1,553,,,
3.00E-07,17,553,,,
3.00E-07,13,552,,,
3.00E-07,47,552,,,
3.00E-07,10,558,,,
3.00E-07,17,558,,,
3.00E-07,27,563,,,
4.00E-07,30,563,,,
3.00E-07,45,562,,,
3.00E-07,7,561,,,
3.00E-07,6,560,,,
4.00E-07,42,559,,,
4.00E-07,39,559,,,
3.00E-07,47,558,,,
3.00E-07,48,558,,,
4.00E-07,15,557,,,
3.00E-07,40,556,,,
2.00E-07,17,556,,,
3.00E-07,38,559,,,
3.00E-07,38,564,,,
3.00E-07,28,566,,,
3.00E-07,28,569,,,
4.00E-07,45,568,,,
4.00E-07,1,570,,,
3.00E-07,19,573,,,
4.00E-07,31,572,,,
3.00E-07,32,571,,,
3.00E-07,22,581,,,
4.00E-07,48,580,,,
3.00E-07,34,579,,,
3.00E-07,47,578,,,
4.00E-07,21,581,,,
4.00E-07,31,582,,,
4.00E-07,50,583,,,
4.00E-07,5,584,,,
3.00E-07,25,583,,,
4.00E-07,22,583,,,
3.00E-07,38,582,,,
4.00E-07,2,582,,,
4.00E-07,21,581,,,
4.00E-07,25,580,,,
3.00E-07,28,579,,,
3.00E-07,1,588,,,
3.00E-07,17,588,,,
4.00E-07,2,593,,,
3.00E-07,47,592,,,
3.00E-07,45,592,,,
