cas operacie,index prvku,dlzka zoznamu,,,sum,pocet
9.22E-05,0,28,,,,
8.56E-05,0,27,,,,
8.47E-05,0,33,,,,
8.47E-05,0,32,,,,
8.40E-05,0,32,,,,
8.86E-05,0,32,,,,
8.40E-05,0,30,,,,
9.18E-05,0,26,,,,
8.64E-05,0,27,,,,
0.000131,0,26,,,,
0.000111,0,29,,,,
0.0001159,0,32,,,,
0.0001271,0,31,,,,
8.49E-05,0,33,,,,
8.49E-05,0,32,,,,
8.45E-05,0,27,,,,
8.66E-05,0,28,,,,
9.55E-05,0,26,,,,
8.45E-05,0,30,,,,
8.43E-05,0,30,,,,
8.58E-05,0,34,,,,
8.51E-05,0,33,,,,
8.46E-05,0,32,,,,
8.47E-05,0,34,,,,
8.37E-05,0,31,,,,
0.0002179,0,24,,,,
0.0001218,0,31,,,,
9.27E-05,0,31,,,,
8.36E-05,0,36,,,,
8.38E-05,0,35,,,,
8.39E-05,0,40,,,,
8.41E-05,0,37,,,,
8.43E-05,0,33,,,,
8.41E-05,0,30,,,,
9.37E-05,0,28,,,,
8.38E-05,0,27,,,,
8.42E-05,0,29,,,,
8.48E-05,0,28,,,,
8.58E-05,0,29,,,,
8.62E-05,0,28,,,,
9.60E-05,0,28,,,,
8.49E-05,0,26,,,,
8.48E-05,0,28,,,,
8.50E-05,0,28,,,,
8.71E-05,0,33,,,,
8.56E-05,0,32,,,,
8.73E-05,0,36,,,,
0.0003495,0,34,,,,
9.47E-05,0,33,,,,
8.47E-05,0,32,,,,
8.46E-05,0,31,,,,
8.46E-05,0,30,,,,
8.43E-05,0,34,,,,
8.58E-05,0,33,,,,
8.37E-05,0,33,,,,
8.44E-05,0,32,,,,
8.39E-05,0,31,,,,
8.35E-05,0,29,,,,
8.37E-05,0,28,,,,
8.44E-05,0,28,,,,
8.41E-05,0,27,,,,
8.87E-05,0,28,,,,
8.46E-05,0,27,,,,
8.98E-05,0,26,,,,
8.41E-05,0,24,,,,
9.31E-05,0,23,,,,
9.54E-05,0,19,,,,
8.60E-05,0,18,,,,
8.54E-05,0,16,,,,
8.38E-05,0,16,,,,
8.49E-05,0,16,,,,
8.42E-05,0,16,,,,
8.40E-05,0,16,,,,
8.44E-05,0,14,,,,
8.33E-05,0,13,,,,
0.0001236,0,15,,,,
9.25E-05,0,13,,,,
8.34E-05,0,12,,,,
8.39E-05,0,13,,,,
8.37E-05,0,15,,,,
8.36E-05,0,14,,,,
8.40E-05,0,13,,,,
8.32E-05,0,11,,,,
8.37E-05,0,11,,,,
8.43E-05,0,15,,,,
8.37E-05,0,14,,,,
8.34E-05,0,14,,,,
8.40E-05,0,19,,,,
8.40E-05,0,20,,,,
0.0001051,0,22,,,,
8.32E-05,0,20,,,,
8.35E-05,0,20,,,,
0.0002175,0,21,,,,
8.43E-05,0,20,,,,
8.40E-05,0,18,,,,
8.37E-05,0,18,,,,
8.99E-05,0,16,,,,
8.47E-05,0,15,,,,
8.39E-05,0,17,,,,
8.42E-05,0,16,,,,
8.40E-05,0,15,,,,
8.35E-05,0,22,,,,
8.83E-05,0,21,,,,
8.51E-05,0,20,,,,
8.45E-05,0,18,,,,
8.35E-05,0,25,,,,
8.36E-05,0,23,,,,
8.48E-05,0,23,,,,
0.0001038,0,26,,,,
8.51E-05,0,27,,,,
8.66E-05,0,25,,,,
8.74E-05,0,24,,,,
8.59E-05,0,25,,,,
8.37E-05,0,24,,,,
8.57E-05,0,27,,,,
8.37E-05,0,29,,,,
0.0001785,0,33,,,,
8.46E-05,0,35,,,,
8.41E-05,0,34,,,,
8.40E-05,0,34,,,,
8.40E-05,0,34,,,,
8.36E-05,0,34,,,,
8.53E-05,0,37,,,,
8.41E-05,0,39,,,,
8.39E-05,0,41,,,,
8.41E-05,0,41,,,,
8.45E-05,0,43,,,,
8.37E-05,0,43,,,,
8.40E-05,0,43,,,,
8.41E-05,0,40,,,,
0.0001189,0,43,,,,
8.41E-05,0,42,,,,
8.37E-05,0,49,,,,
8.40E-05,0,50,,,,
8.37E-05,0,51,,,,
8.40E-05,0,50,,,,
8.37E-05,0,49,,,,
8.40E-05,0,46,,,,
8.73E-05,0,47,,,,
8.48E-05,0,44,,,,
8.39E-05,0,42,,,,
8.38E-05,0,54,,,,
8.39E-05,0,54,,,,
8.66E-05,0,55,,,,
8.36E-05,0,57,,,,
0.000111,0,61,,,,
0.000111,0,57,,,,
8.54E-05,0,58,,,,
8.66E-05,0,61,,,,
8.40E-05,0,68,,,,
8.43E-05,0,66,,,,
9.11E-05,0,64,,,,
8.42E-05,0,61,,,,
8.42E-05,0,68,,,,
8.45E-05,0,72,,,,
8.36E-05,0,78,,,,
8.34E-05,0,74,,,,
8.36E-05,0,77,,,,
8.45E-05,0,75,,,,
8.41E-05,0,75,,,,
8.40E-05,0,79,,,,
8.38E-05,0,78,,,,
8.39E-05,0,75,,,,
8.47E-05,0,77,,,,
9.13E-05,0,82,,,,
8.42E-05,0,81,,,,
8.44E-05,0,81,,,,
0.0001183,0,81,,,,
8.40E-05,0,85,,,,
8.38E-05,0,81,,,,
8.39E-05,0,80,,,,
8.37E-05,0,77,,,,
9.23E-05,0,75,,,,
0.0001901,0,73,,,,
8.39E-05,0,76,,,,
8.39E-05,0,76,,,,
8.35E-05,0,75,,,,
9.55E-05,0,74,,,,
9.24E-05,0,74,,,,
8.39E-05,0,74,,,,
8.42E-05,0,73,,,,
8.38E-05,0,73,,,,
8.42E-05,0,70,,,,
8.37E-05,0,68,,,,
8.41E-05,0,69,,,,
8.40E-05,0,67,,,,
8.41E-05,0,66,,,,
8.38E-05,0,65,,,,
8.40E-05,0,67,,,,
8.44E-05,0,62,,,,
8.42E-05,0,65,,,,
8.40E-05,0,63,,,,
8.39E-05,0,64,,,,
8.49E-05,0,61,,,,
8.41E-05,0,60,,,,
8.39E-05,0,60,,,,
8.41E-05,0,59,,,,
8.38E-05,0,57,,,,
8.47E-05,0,57,,,,
9.22E-05,0,59,,,,
8.40E-05,0,60,,,,
8.39E-05,0,59,,,,
8.65E-05,0,58,,,,
8.52E-05,0,55,,,,
0.0001485,0,54,,,,
0.0001249,0,55,,,,
8.48E-05,0,60,,,,
8.40E-05,0,62,,,,
9.34E-05,0,64,,,,
8.43E-05,0,64,,,,
8.41E-05,0,64,,,,
8.41E-05,0,64,,,,
8.37E-05,0,59,,,,
8.38E-05,0,58,,,,
8.55E-05,0,58,,,,
0.000131,0,58,,,,
8.59E-05,0,57,,,,
8.48E-05,0,54,,,,
0.0001039,0,54,,,,
8.51E-05,0,62,,,,
8.43E-05,0,60,,,,
9.21E-05,0,63,,,,
9.13E-05,0,58,,,,
0.000107,0,58,,,,
8.42E-05,0,61,,,,
0.00014,0,63,,,,
8.35E-05,0,58,,,,
8.51E-05,0,55,,,,
0.0001024,0,54,,,,
8.51E-05,0,55,,,,
8.44E-05,0,55,,,,
9.15E-05,0,57,,,,
8.42E-05,0,55,,,,
8.42E-05,0,65,,,,
8.38E-05,0,66,,,,
8.58E-05,0,65,,,,
8.40E-05,0,62,,,,
8.37E-05,0,60,,,,
8.51E-05,0,59,,,,
8.40E-05,0,58,,,,
8.40E-05,0,56,,,,
8.40E-05,0,55,,,,
8.41E-05,0,56,,,,
8.43E-05,0,55,,,,
8.42E-05,0,53,,,,
8.37E-05,0,52,,,,
8.53E-05,0,54,,,,
8.38E-05,0,54,,,,
8.42E-05,0,54,,,,
8.40E-05,0,53,,,,
8.42E-05,0,54,,,,
8.50E-05,0,56,,,,
8.56E-05,0,58,,,,
8.57E-05,0,58,,,,
8.40E-05,0,57,,,,
8.37E-05,0,59,,,,
8.38E-05,0,59,,,,
8.45E-05,0,60,,,,
8.66E-05,0,59,,,,
8.63E-05,0,57,,,,
8.41E-05,0,54,,,,
9.01E-05,0,53,,,,
8.40E-05,0,52,,,,
8.39E-05,0,53,,,,
9.20E-05,0,50,,,,
8.46E-05,0,48,,,,
8.45E-05,0,47,,,,
8.39E-05,0,44,,,,
8.40E-05,0,43,,,,
8.41E-05,0,43,,,,
0.0001214,0,46,,,,
8.50E-05,0,46,,,,
8.43E-05,0,47,,,,
8.36E-05,0,45,,,,
8.45E-05,0,46,,,,
9.13E-05,0,47,,,,
8.43E-05,0,47,,,,
8.55E-05,0,43,,,,
8.72E-05,0,42,,,,
0.0001157,0,43,,,,
8.35E-05,0,43,,,,
8.36E-05,0,42,,,,
8.27E-05,0,41,,,,
8.32E-05,0,40,,,,
8.86E-05,0,42,,,,
8.48E-05,0,44,,,,
8.33E-05,0,43,,,,
8.37E-05,0,46,,,,
9.02E-05,0,45,,,,
8.46E-05,0,47,,,,
8.41E-05,0,48,,,,
8.89E-05,0,49,,,,
8.45E-05,0,50,,,,
8.40E-05,0,51,,,,
8.41E-05,0,50,,,,
8.38E-05,0,49,,,,
9.57E-05,0,50,,,,
8.45E-05,0,55,,,,
8.39E-05,0,56,,,,
8.31E-05,0,64,,,,
8.41E-05,0,64,,,,
8.51E-05,0,63,,,,
8.40E-05,0,60,,,,
9.27E-05,0,59,,,,
8.45E-05,0,60,,,,
0.0001176,0,59,,,,
0.0001015,0,58,,,,
8.41E-05,0,61,,,,
9.30E-05,0,62,,,,
8.43E-05,0,65,,,,
8.42E-05,0,68,,,,
8.42E-05,0,68,,,,
8.39E-05,0,67,,,,
8.46E-05,0,65,,,,
