cas operacie,vlozene cislo,index prvku,dlzka zoznamu,,sum,pocet
8.37E-05,6,13,27,,,
8.40E-05,10,25,27,,,
9.00E-05,29,6,25,,,
8.39E-05,9,18,26,,,
8.34E-05,24,2,26,,,
8.38E-05,11,3,27,,,
8.39E-05,16,23,30,,,
8.33E-05,18,8,30,,,
8.37E-05,21,17,31,,,
8.38E-05,4,4,30,,,
0.0001245,9,3,31,,,
0.0001025,6,15,32,,,
8.40E-05,24,14,33,,,
8.40E-05,19,25,33,,,
8.46E-05,22,33,35,,,
8.48E-05,17,11,19,,,
0.000136,9,9,18,,,
0.0001623,28,8,16,,,
0.0001236,20,7,15,,,
8.44E-05,1,4,15,,,
8.93E-05,8,1,13,,,
8.37E-05,2,10,14,,,
8.39E-05,2,9,15,,,
8.81E-05,11,13,16,,,
8.42E-05,13,1,18,,,
9.95E-05,5,7,20,,,
8.61E-05,7,16,22,,,
9.22E-05,16,2,25,,,
8.44E-05,33,11,26,,,
8.41E-05,1,25,29,,,
8.44E-05,29,24,31,,,
8.54E-05,31,20,30,,,
8.55E-05,11,16,31,,,
8.45E-05,1,12,32,,,
8.39E-05,3,23,31,,,
8.39E-05,25,6,32,,,
8.40E-05,22,11,31,,,
9.37E-05,30,2,25,,,
8.42E-05,10,17,23,,,
8.41E-05,19,10,20,,,
8.34E-05,13,3,17,,,
8.59E-05,8,3,17,,,
0.0001663,33,13,19,,,
8.47E-05,16,6,20,,,
8.35E-05,17,20,23,,,
8.65E-05,2,17,22,,,
8.38E-05,32,21,24,,,
0.0001177,12,20,27,,,
8.38E-05,34,12,28,,,
8.54E-05,3,22,24,,,
8.34E-05,15,18,22,,,
8.35E-05,16,18,23,,,
8.35E-05,4,14,23,,,
8.41E-05,34,7,25,,,
8.45E-05,23,13,27,,,
8.39E-05,5,11,28,,,
8.37E-05,16,11,29,,,
8.38E-05,8,6,25,,,
8.40E-05,35,11,25,,,
8.58E-05,6,22,25,,,
8.33E-05,22,16,20,,,
8.29E-05,23,9,20,,,
8.35E-05,28,7,19,,,
8.42E-05,24,3,17,,,
8.36E-05,33,9,18,,,
8.33E-05,14,2,12,,,
8.49E-05,14,12,15,,,
8.40E-05,19,0,17,,,
8.41E-05,30,9,19,,,
8.57E-05,13,17,20,,,
8.34E-05,26,0,16,,,
8.40E-05,5,11,16,,,
8.36E-05,35,10,17,,,
9.33E-05,28,15,19,,,
8.41E-05,3,10,21,,,
8.43E-05,35,19,21,,,
8.40E-05,32,0,18,,,
0.0002422,28,9,14,,,
0.0001314,23,12,15,,,
8.68E-05,30,12,17,,,
8.55E-05,2,14,18,,,
8.58E-05,13,14,19,,,
8.54E-05,20,13,17,,,
8.34E-05,12,2,18,,,
8.37E-05,25,10,16,,,
8.38E-05,2,5,18,,,
8.36E-05,25,6,17,,,
8.41E-05,20,12,18,,,
8.36E-05,27,13,20,,,
8.35E-05,26,6,18,,,
8.35E-05,34,5,21,,,
0.000245,20,7,21,,,
8.41E-05,21,9,19,,,
8.38E-05,30,5,20,,,
8.31E-05,9,10,18,,,
8.30E-05,3,9,18,,,
8.35E-05,30,4,17,,,
8.39E-05,26,17,22,,,
8.43E-05,28,17,20,,,
8.39E-05,31,16,20,,,
8.39E-05,8,17,20,,,
8.37E-05,4,15,18,,,
8.56E-05,6,11,18,,,
0.0001005,25,11,19,,,
8.52E-05,2,6,21,,,
8.39E-05,9,1,24,,,
8.39E-05,29,14,21,,,
8.35E-05,17,5,13,,,
8.39E-05,20,2,11,,,
8.38E-05,20,6,11,,,
8.53E-05,29,1,5,,,
9.28E-05,16,3,5,,,
0.000179,11,0,3,,,
8.43E-05,29,0,3,,,
8.36E-05,29,2,4,,,
8.41E-05,16,0,3,,,
8.37E-05,5,0,5,,,
8.35E-05,3,1,5,,,
1.86E-05,21,0,1,,,
1.80E-05,23,0,1,,,
1.83E-05,23,0,1,,,
8.43E-05,30,0,3,,,
0.0001117,8,1,4,,,
9.20E-05,7,2,6,,,
8.43E-05,13,5,7,,,
8.37E-05,7,5,10,,,
0.0001162,31,1,5,,,
8.39E-05,35,1,4,,,
8.39E-05,22,1,5,,,
2.37E-05,17,0,1,,,
8.54E-05,10,0,2,,,
1.79E-05,17,0,1,,,
1.78E-05,35,0,1,,,
8.44E-05,16,0,2,,,
8.40E-05,30,0,2,,,
1.74E-05,35,0,1,,,
2.15E-05,25,0,1,,,
1.73E-05,21,0,1,,,
1.72E-05,23,0,1,,,
8.37E-05,2,0,2,,,
8.38E-05,1,1,3,,,
0.0001928,26,1,6,,,
8.38E-05,4,6,9,,,
8.37E-05,10,8,12,,,
0.0001255,16,6,15,,,
8.34E-05,23,4,16,,,
8.30E-05,16,0,18,,,
8.40E-05,27,0,18,,,
8.33E-05,9,5,15,,,
8.32E-05,10,4,18,,,
8.30E-05,6,4,16,,,
8.32E-05,20,2,14,,,
8.36E-05,31,6,14,,,
8.34E-05,17,3,7,,,
8.38E-05,31,1,10,,,
8.32E-05,10,1,9,,,
8.41E-05,4,3,9,,,
8.39E-05,3,4,7,,,
8.36E-05,24,4,6,,,
8.33E-05,33,1,6,,,
8.37E-05,3,2,6,,,
8.36E-05,6,0,3,,,
9.07E-05,17,4,7,,,
8.38E-05,33,1,8,,,
8.36E-05,34,6,10,,,
8.37E-05,24,6,10,,,
0.0001803,16,4,13,,,
8.40E-05,26,13,15,,,
8.37E-05,11,0,18,,,
8.35E-05,33,10,15,,,
8.37E-05,9,2,16,,,
8.44E-05,24,10,17,,,
0.0001604,16,2,16,,,
8.37E-05,7,12,15,,,
8.34E-05,26,4,15,,,
8.62E-05,30,10,13,,,
0.0001103,24,9,12,,,
0.0002014,18,7,12,,,
8.46E-05,19,0,9,,,
8.65E-05,8,5,10,,,
8.46E-05,27,7,12,,,
8.47E-05,16,1,11,,,
0.0001063,33,4,11,,,
9.27E-05,24,0,7,,,
9.08E-05,35,2,8,,,
8.34E-05,26,2,7,,,
8.30E-05,2,3,5,,,
8.34E-05,1,2,6,,,
8.30E-05,28,2,7,,,
0.000244,21,3,5,,,
8.42E-05,17,1,5,,,
8.42E-05,22,0,2,,,
8.41E-05,27,1,4,,,
8.40E-05,6,1,3,,,
8.40E-05,16,1,4,,,
9.99E-05,28,2,4,,,
8.44E-05,30,2,5,,,
8.37E-05,2,2,5,,,
8.57E-05,33,5,7,,,
8.94E-05,35,3,10,,,
8.40E-05,29,1,11,,,
8.36E-05,33,0,9,,,
8.36E-05,1,6,10,,,
8.41E-05,20,9,11,,,
8.54E-05,10,7,11,,,
8.38E-05,29,6,11,,,
0.0001075,17,3,11,,,
8.31E-05,2,5,11,,,
8.47E-05,19,5,11,,,
8.39E-05,11,6,11,,,
8.38E-05,23,4,12,,,
8.40E-05,9,6,15,,,
8.39E-05,23,4,13,,,
8.41E-05,2,10,13,,,
8.39E-05,8,10,13,,,
8.41E-05,32,2,5,,,
8.39E-05,33,0,7,,,
8.39E-05,1,7,10,,,
8.45E-05,20,4,11,,,
8.34E-05,19,1,6,,,
1.71E-05,9,0,1,,,
8.41E-05,15,2,4,,,
8.34E-05,15,3,8,,,
8.38E-05,34,7,10,,,
8.41E-05,29,3,7,,,
8.34E-05,32,0,2,,,
8.45E-05,7,0,2,,,
8.33E-05,5,0,2,,,
8.33E-05,11,0,3,,,
8.34E-05,4,0,2,,,
0.0001315,8,1,6,,,
0.0001255,30,3,5,,,
0.0001109,19,1,6,,,
8.52E-05,20,7,9,,,
8.54E-05,18,2,11,,,
8.46E-05,26,6,12,,,
8.47E-05,14,3,13,,,
8.49E-05,21,10,16,,,
9.40E-05,25,12,17,,,
8.59E-05,3,7,18,,,
8.42E-05,29,5,12,,,
9.18E-05,32,5,8,,,
8.42E-05,10,0,9,,,
8.42E-05,21,1,10,,,
8.41E-05,21,6,13,,,
9.40E-05,26,10,14,,,
8.51E-05,29,11,19,,,
8.39E-05,9,15,17,,,
8.37E-05,21,9,18,,,
0.0001435,35,15,18,,,
8.34E-05,5,1,18,,,
0.0001232,25,0,18,,,
8.36E-05,32,11,17,,,
0.0001101,28,6,16,,,
8.36E-05,18,9,17,,,
8.41E-05,7,1,14,,,
8.36E-05,32,0,13,,,
8.39E-05,24,0,15,,,
8.41E-05,27,7,15,,,
8.38E-05,28,0,6,,,
9.28E-05,31,0,8,,,
8.40E-05,14,0,9,,,
8.36E-05,12,2,9,,,
8.37E-05,5,0,9,,,
8.37E-05,18,1,4,,,
8.37E-05,35,0,4,,,
9.11E-05,8,0,2,,,
8.65E-05,30,1,3,,,
8.44E-05,16,2,5,,,
8.45E-05,3,1,3,,,
0.0001204,32,1,4,,,
8.97E-05,30,2,4,,,
8.59E-05,34,1,8,,,
8.51E-05,17,1,9,,,
8.46E-05,1,3,8,,,
8.49E-05,21,5,8,,,
8.48E-05,31,7,9,,,
8.46E-05,31,2,10,,,
8.48E-05,24,2,9,,,
8.43E-05,16,3,6,,,
8.43E-05,32,6,9,,,
8.39E-05,19,8,10,,,
0.0001167,35,11,16,,,
0.0001144,6,9,14,,,
0.000113,18,4,15,,,
0.0001182,13,8,13,,,
0.0001166,24,1,13,,,
8.40E-05,23,2,13,,,
8.88E-05,8,6,11,,,
8.45E-05,18,5,10,,,
8.45E-05,15,5,11,,,
8.29E-05,35,4,7,,,
8.77E-05,4,4,8,,,
8.32E-05,5,1,9,,,
9.41E-05,3,6,8,,,
0.000165,22,0,8,,,
8.42E-05,10,5,7,,,
8.35E-05,4,1,8,,,
8.38E-05,5,1,9,,,
8.79E-05,30,5,10,,,
9.22E-05,29,4,12,,,
8.34E-05,3,2,14,,,
8.37E-05,15,8,15,,,
8.36E-05,11,7,16,,,
8.37E-05,7,6,13,,,
8.34E-05,29,11,15,,,
8.33E-05,31,6,15,,,
8.33E-05,11,2,17,,,
8.34E-05,29,5,17,,,
8.31E-05,2,12,18,,,
8.34E-05,19,12,17,,,
8.39E-05,24,13,19,,,
8.38E-05,10,5,18,,,
8.36E-05,1,4,20,,,
9.16E-05,16,13,23,,,
8.36E-05,15,16,22,,,
8.36E-05,2,12,23,,,
8.32E-05,5,9,25,,,
8.38E-05,31,14,24,,,
8.36E-05,22,1,25,,,
8.34E-05,26,19,26,,,
8.33E-05,28,8,18,,,
8.34E-05,3,8,19,,,
8.42E-05,2,7,21,,,
8.35E-05,24,2,23,,,
8.34E-05,13,12,21,,,
8.30E-05,10,17,22,,,
8.34E-05,1,14,23,,,
9.95E-05,10,5,25,,,
8.45E-05,13,17,27,,,
8.43E-05,30,19,29,,,
8.40E-05,16,0,29,,,
0.0001218,18,15,29,,,
9.03E-05,9,11,30,,,
8.33E-05,11,24,34,,,
8.49E-05,32,4,35,,,
8.39E-05,29,12,36,,,
8.40E-05,1,3,38,,,
8.39E-05,34,24,36,,,
8.40E-05,11,4,38,,,
8.43E-05,12,3,38,,,
8.40E-05,22,23,40,,,
8.51E-05,26,1,37,,,
0.0001186,6,13,38,,,
8.46E-05,10,7,30,,,
8.33E-05,11,23,30,,,
8.38E-05,5,14,32,,,
8.54E-05,1,0,29,,,
8.36E-05,33,10,24,,,
8.56E-05,5,10,27,,,
9.16E-05,25,4,26,,,
8.40E-05,5,14,26,,,
8.52E-05,26,13,25,,,
8.36E-05,8,19,27,,,
8.42E-05,19,22,28,,,
8.52E-05,21,15,24,,,
8.37E-05,23,21,27,,,
8.37E-05,18,21,27,,,
8.36E-05,24,12,20,,,
8.37E-05,6,13,20,,,
8.54E-05,6,12,21,,,
8.38E-05,27,13,22,,,
8.43E-05,15,1,26,,,
8.38E-05,12,25,27,,,
8.35E-05,19,24,28,,,
8.34E-05,19,26,29,,,
8.41E-05,22,3,32,,,
9.05E-05,1,30,32,,,
8.50E-05,2,8,32,,,
8.34E-05,4,26,30,,,
8.40E-05,10,3,31,,,
8.39E-05,2,1,31,,,
8.41E-05,15,5,32,,,
8.41E-05,33,22,33,,,
8.38E-05,2,28,32,,,
8.71E-05,15,14,34,,,
8.44E-05,2,7,35,,,
0.0001179,22,18,34,,,
0.0001215,3,22,35,,,
8.42E-05,29,33,36,,,
8.39E-05,26,9,37,,,
8.61E-05,23,18,39,,,
8.36E-05,35,36,38,,,
8.36E-05,2,5,37,,,
8.37E-05,8,36,39,,,
8.36E-05,11,19,40,,,
8.43E-05,21,11,42,,,
8.44E-05,9,34,41,,,
8.54E-05,28,34,37,,,
8.37E-05,6,31,38,,,
8.36E-05,4,19,39,,,
0.0001153,10,8,38,,,
8.47E-05,27,20,38,,,
8.40E-05,21,5,39,,,
8.87E-05,27,8,38,,,
0.0001139,21,12,37,,,
8.37E-05,25,5,38,,,
8.37E-05,6,29,37,,,
8.69E-05,3,20,34,,,
8.55E-05,27,26,35,,,
8.37E-05,32,5,34,,,
8.36E-05,32,14,35,,,
8.38E-05,26,10,36,,,
8.38E-05,34,22,34,,,
0.000307,5,11,32,,,
8.34E-05,25,18,31,,,
8.41E-05,29,8,27,,,
8.38E-05,26,7,30,,,
8.39E-05,27,9,32,,,
8.37E-05,28,15,34,,,
0.0001011,19,30,37,,,
8.36E-05,9,13,39,,,
8.96E-05,8,29,41,,,
9.19E-05,32,34,36,,,
8.36E-05,22,14,36,,,
8.37E-05,1,14,38,,,
9.22E-05,26,34,38,,,
8.39E-05,5,8,36,,,
8.43E-05,19,12,38,,,
0.0001036,5,7,32,,,
8.39E-05,18,12,32,,,
8.35E-05,32,29,34,,,
8.39E-05,21,12,35,,,
8.48E-05,1,17,31,,,
8.41E-05,21,0,32,,,
8.41E-05,14,17,33,,,
8.42E-05,32,1,32,,,
8.54E-05,20,2,30,,,
9.22E-05,9,26,32,,,
8.40E-05,13,21,32,,,
8.40E-05,6,29,33,,,
8.42E-05,29,30,36,,,
8.34E-05,11,28,35,,,
8.37E-05,15,28,36,,,
8.41E-05,4,8,39,,,
8.44E-05,24,16,38,,,
8.35E-05,16,27,37,,,
8.35E-05,3,12,38,,,
9.08E-05,21,6,38,,,
8.40E-05,14,16,39,,,
8.37E-05,4,8,41,,,
8.39E-05,10,18,46,,,
8.38E-05,26,19,43,,,
8.46E-05,35,1,44,,,
8.57E-05,6,37,46,,,
8.39E-05,7,26,44,,,
8.39E-05,23,11,43,,,
8.37E-05,24,10,44,,,
8.35E-05,33,17,43,,,
0.0001101,8,20,47,,,
8.39E-05,31,42,47,,,
8.54E-05,26,21,41,,,
8.40E-05,27,34,42,,,
8.39E-05,30,12,41,,,
8.38E-05,34,7,40,,,
8.38E-05,11,26,33,,,
8.45E-05,22,5,33,,,
8.53E-05,31,20,35,,,
8.36E-05,4,16,34,,,
9.27E-05,23,24,35,,,
0.0001753,8,1,34,,,
8.43E-05,15,20,30,,,
8.37E-05,30,0,31,,,
8.35E-05,2,7,30,,,
8.38E-05,15,17,32,,,
8.46E-05,27,28,30,,,
8.40E-05,1,2,31,,,
8.39E-05,1,21,28,,,
8.40E-05,12,27,29,,,
8.60E-05,14,17,26,,,
8.45E-05,20,24,27,,,
8.35E-05,27,17,24,,,
8.85E-05,6,10,25,,,
8.28E-05,34,10,24,,,
8.37E-05,32,16,25,,,
8.36E-05,7,7,30,,,
9.15E-05,26,13,33,,,
8.34E-05,20,23,34,,,
0.000104,7,13,35,,,
8.42E-05,24,33,38,,,
8.37E-05,29,35,38,,,
9.12E-05,7,11,39,,,
8.38E-05,15,19,39,,,
8.39E-05,21,21,31,,,
8.56E-05,34,5,31,,,
8.36E-05,4,30,35,,,
8.51E-05,17,33,37,,,
8.39E-05,12,15,37,,,
8.60E-05,1,38,40,,,
8.94E-05,32,24,43,,,
8.46E-05,30,22,42,,,
9.78E-05,14,15,43,,,
8.53E-05,21,21,41,,,
8.48E-05,34,9,44,,,
8.45E-05,25,14,45,,,
8.54E-05,2,36,43,,,
8.35E-05,21,8,39,,,
8.40E-05,8,26,38,,,
8.37E-05,7,3,39,,,
9.86E-05,20,29,41,,,
8.50E-05,33,21,42,,,
8.37E-05,8,0,41,,,
8.37E-05,31,29,42,,,
8.47E-05,7,27,43,,,
8.40E-05,1,23,41,,,
9.14E-05,19,9,40,,,
8.50E-05,26,27,43,,,
8.37E-05,13,33,43,,,
8.36E-05,6,22,44,,,
8.56E-05,7,37,44,,,
8.35E-05,7,43,45,,,
0.0001006,12,10,43,,,
8.38E-05,24,9,43,,,
8.38E-05,18,22,44,,,
8.40E-05,24,19,40,,,
8.45E-05,3,5,41,,,
9.46E-05,22,28,41,,,
8.35E-05,34,30,41,,,
8.37E-05,8,24,43,,,
8.38E-05,2,14,39,,,
8.42E-05,4,8,39,,,
9.09E-05,11,18,36,,,
8.34E-05,14,21,35,,,
0.0001252,9,8,31,,,
0.0001083,15,21,32,,,
8.41E-05,32,22,32,,,
8.42E-05,9,25,32,,,
0.0001089,29,30,32,,,
9.13E-05,28,23,31,,,
8.49E-05,30,26,31,,,
8.47E-05,19,7,32,,,
8.46E-05,25,9,29,,,
8.48E-05,33,12,28,,,
0.0001053,8,7,25,,,
0.0001083,19,22,26,,,
8.44E-05,3,15,27,,,
8.49E-05,1,18,30,,,
8.48E-05,25,18,31,,,
0.000114,8,15,32,,,
9.36E-05,15,15,33,,,
8.35E-05,8,28,35,,,
8.36E-05,15,12,35,,,
8.46E-05,2,14,28,,,
8.37E-05,26,18,29,,,
8.35E-05,28,13,29,,,
8.61E-05,17,1,26,,,
8.54E-05,26,25,28,,,
8.39E-05,11,6,23,,,
8.41E-05,19,6,21,,,
8.37E-05,2,7,25,,,
8.38E-05,25,4,25,,,
8.41E-05,25,1,27,,,
8.49E-05,11,2,28,,,
8.68E-05,17,3,27,,,
8.32E-05,16,14,30,,,
8.35E-05,13,24,30,,,
8.36E-05,16,27,33,,,
8.36E-05,16,4,30,,,
8.60E-05,6,25,31,,,
8.36E-05,8,23,32,,,
8.36E-05,15,13,32,,,
8.38E-05,17,31,33,,,
0.000256,18,24,34,,,
0.0001029,31,1,35,,,
8.35E-05,32,34,36,,,
8.33E-05,15,3,37,,,
8.32E-05,7,21,38,,,
8.37E-05,29,14,39,,,
0.0001649,15,12,41,,,
8.91E-05,15,22,46,,,
8.34E-05,13,31,47,,,
8.36E-05,22,18,49,,,
8.39E-05,4,38,46,,,
8.43E-05,6,3,46,,,
8.33E-05,8,4,44,,,
8.37E-05,31,18,45,,,
8.42E-05,15,11,46,,,
8.38E-05,24,36,47,,,
8.40E-05,25,8,48,,,
8.37E-05,10,21,44,,,
9.30E-05,29,16,47,,,
0.0001078,5,35,47,,,
8.46E-05,7,6,49,,,
8.45E-05,14,43,50,,,
8.45E-05,10,22,49,,,
8.45E-05,26,6,48,,,
8.44E-05,20,39,49,,,
8.41E-05,23,16,48,,,
8.53E-05,30,14,40,,,
8.44E-05,9,0,40,,,
8.71E-05,7,20,41,,,
0.0001582,32,22,41,,,
0.0001934,5,7,41,,,
8.33E-05,21,5,37,,,
8.30E-05,16,11,38,,,
0.0003142,8,31,38,,,
8.70E-05,4,4,37,,,
8.50E-05,9,9,36,,,
8.50E-05,16,30,35,,,
8.49E-05,30,28,36,,,
8.95E-05,32,21,34,,,
8.52E-05,3,10,32,,,
9.33E-05,8,23,33,,,
8.49E-05,18,8,30,,,
8.38E-05,17,24,28,,,
8.55E-05,14,15,27,,,
0.0001647,3,6,24,,,
9.14E-05,13,19,27,,,
0.0001207,35,7,24,,,
0.0001639,26,3,29,,,
9.47E-05,1,19,31,,,
8.33E-05,15,15,31,,,
8.33E-05,12,12,31,,,
8.29E-05,27,21,33,,,
8.36E-05,15,18,34,,,
8.39E-05,24,18,36,,,
8.32E-05,22,4,36,,,
8.40E-05,9,12,31,,,
8.42E-05,16,6,34,,,
8.37E-05,16,16,35,,,
8.34E-05,10,31,34,,,
9.14E-05,35,13,32,,,
8.40E-05,3,23,34,,,
8.43E-05,26,25,29,,,
8.61E-05,7,25,29,,,
8.37E-05,19,7,24,,,
9.06E-05,21,3,26,,,
8.35E-05,7,17,27,,,
8.40E-05,12,26,28,,,
8.42E-05,21,11,31,,,
8.36E-05,29,25,32,,,
8.39E-05,20,30,33,,,
8.38E-05,22,20,34,,,
8.37E-05,5,33,36,,,
8.38E-05,18,5,37,,,
8.37E-05,10,32,34,,,
8.47E-05,22,21,35,,,
8.38E-05,27,13,36,,,
8.42E-05,3,8,40,,,
8.36E-05,7,23,40,,,
8.40E-05,12,9,41,,,
9.07E-05,9,23,42,,,
8.44E-05,24,7,42,,,
8.57E-05,18,30,43,,,
9.16E-05,22,26,43,,,
0.0001173,33,34,45,,,
8.44E-05,10,11,41,,,
8.40E-05,16,28,32,,,
8.39E-05,19,29,31,,,
8.35E-05,13,27,30,,,
8.77E-05,15,7,31,,,
8.70E-05,20,10,33,,,
8.47E-05,24,4,34,,,
9.41E-05,18,19,35,,,
8.38E-05,2,29,34,,,
8.54E-05,9,7,33,,,
8.86E-05,35,9,32,,,
8.72E-05,31,21,29,,,
8.41E-05,7,3,22,,,
0.0001302,10,22,24,,,
8.43E-05,27,18,25,,,
8.79E-05,22,2,20,,,
8.69E-05,34,2,19,,,
9.07E-05,10,10,21,,,
8.40E-05,29,18,20,,,
8.36E-05,29,12,17,,,
9.43E-05,29,3,17,,,
8.40E-05,1,11,15,,,
8.37E-05,2,1,17,,,
9.05E-05,11,2,16,,,
8.41E-05,12,11,17,,,
8.41E-05,13,1,16,,,
8.40E-05,35,8,16,,,
8.54E-05,21,4,18,,,
8.38E-05,8,4,13,,,
9.91E-05,30,10,12,,,
8.47E-05,33,0,12,,,
8.39E-05,23,1,13,,,
8.42E-05,34,3,16,,,
8.38E-05,2,6,17,,,
8.39E-05,20,11,13,,,
8.36E-05,15,2,8,,,
8.37E-05,22,1,11,,,
8.55E-05,32,1,13,,,
8.38E-05,11,1,15,,,
8.38E-05,28,4,16,,,
8.42E-05,21,10,16,,,
8.33E-05,12,7,16,,,
8.54E-05,14,9,17,,,
8.38E-05,19,11,15,,,
8.37E-05,4,4,16,,,
8.47E-05,9,3,13,,,
8.36E-05,27,1,15,,,
8.44E-05,31,8,13,,,
8.43E-05,9,3,13,,,
8.37E-05,13,2,14,,,
8.52E-05,33,8,16,,,
8.98E-05,8,0,18,,,
8.33E-05,22,0,18,,,
8.80E-05,2,0,19,,,
8.52E-05,24,12,14,,,
8.37E-05,19,4,14,,,
8.32E-05,24,6,13,,,
8.47E-05,21,9,15,,,
8.51E-05,17,14,17,,,
8.39E-05,18,16,18,,,
8.37E-05,3,2,20,,,
8.51E-05,14,16,22,,,
8.80E-05,26,0,23,,,
8.32E-05,20,22,25,,,
8.31E-05,2,2,25,,,
8.35E-05,17,13,24,,,
8.41E-05,3,6,20,,,
8.40E-05,15,6,17,,,
8.38E-05,11,0,18,,,
8.45E-05,2,8,19,,,
9.46E-05,25,2,16,,,
8.40E-05,6,14,19,,,
8.38E-05,30,0,19,,,
8.36E-05,3,9,18,,,
8.39E-05,16,13,19,,,
9.09E-05,2,18,20,,,
8.43E-05,23,13,18,,,
8.37E-05,28,6,19,,,
8.39E-05,28,0,17,,,
8.38E-05,33,15,19,,,
8.38E-05,2,15,20,,,
8.63E-05,14,19,21,,,
8.37E-05,22,6,13,,,
8.60E-05,17,4,14,,,
9.27E-05,23,1,7,,,
8.53E-05,28,4,8,,,
8.32E-05,30,3,7,,,
8.86E-05,19,4,7,,,
8.34E-05,25,3,5,,,
8.36E-05,31,4,6,,,
8.33E-05,11,0,7,,,
8.36E-05,31,5,8,,,
8.36E-05,6,4,7,,,
8.37E-05,13,0,5,,,
9.13E-05,18,0,7,,,
8.41E-05,23,4,9,,,
8.36E-05,14,7,9,,,
8.37E-05,11,7,10,,,
8.42E-05,11,3,8,,,
8.41E-05,2,2,9,,,
8.38E-05,5,2,10,,,
8.50E-05,22,3,11,,,
8.44E-05,24,7,11,,,
8.40E-05,2,5,9,,,
8.54E-05,9,6,11,,,
8.33E-05,9,6,12,,,
8.40E-05,13,2,13,,,
8.37E-05,35,0,14,,,
8.44E-05,14,11,13,,,
8.39E-05,30,2,14,,,
8.44E-05,27,6,11,,,
9.89E-05,13,5,10,,,
8.34E-05,28,9,11,,,
8.45E-05,15,2,10,,,
8.87E-05,8,8,11,,,
8.97E-05,1,1,11,,,
8.40E-05,21,3,11,,,
8.55E-05,32,9,13,,,
8.55E-05,8,8,15,,,
8.39E-05,35,4,16,,,
8.39E-05,12,2,13,,,
8.38E-05,33,6,9,,,
8.39E-05,12,0,10,,,
8.38E-05,25,5,11,,,
8.40E-05,14,8,12,,,
8.37E-05,35,9,12,,,
8.41E-05,33,4,13,,,
8.39E-05,18,2,16,,,
8.61E-05,27,9,16,,,
8.44E-05,5,9,13,,,
8.38E-05,30,0,14,,,
8.46E-05,18,10,13,,,
8.36E-05,34,3,12,,,
8.36E-05,15,9,13,,,
8.32E-05,15,1,8,,,
8.38E-05,35,6,9,,,
9.11E-05,5,7,11,,,
8.31E-05,23,1,11,,,
8.39E-05,22,3,9,,,
8.39E-05,25,8,10,,,
8.37E-05,13,4,10,,,
8.37E-05,27,2,10,,,
8.47E-05,4,2,12,,,
8.35E-05,5,5,12,,,
8.40E-05,20,3,9,,,
0.000101,3,4,9,,,
8.42E-05,23,4,8,,,
8.38E-05,11,3,12,,,
8.32E-05,14,4,12,,,
8.33E-05,15,10,13,,,
8.37E-05,5,0,14,,,
8.36E-05,13,4,12,,,
8.41E-05,9,6,13,,,
0.0003118,2,9,19,,,
0.0001129,9,2,23,,,
8.45E-05,2,22,24,,,
8.45E-05,2,1,23,,,
8.41E-05,18,20,23,,,
8.51E-05,25,0,22,,,
8.50E-05,14,0,19,,,
8.53E-05,5,17,20,,,
8.46E-05,5,20,22,,,
8.44E-05,34,21,26,,,
8.48E-05,12,6,27,,,
8.66E-05,19,13,29,,,
9.20E-05,12,21,27,,,
8.48E-05,32,15,24,,,
0.0001751,9,22,26,,,
0.0001152,2,3,28,,,
9.01E-05,13,0,29,,,
8.87E-05,29,16,29,,,
0.0001505,16,4,30,,,
8.40E-05,19,5,31,,,
8.38E-05,20,5,32,,,
8.39E-05,25,27,34,,,
0.0001387,5,7,26,,,
8.55E-05,25,14,25,,,
8.36E-05,28,12,27,,,
8.39E-05,32,8,18,,,
8.37E-05,34,4,14,,,
8.34E-05,35,5,21,,,
8.49E-05,35,19,22,,,
9.17E-05,12,17,22,,,
8.30E-05,31,2,24,,,
8.40E-05,34,4,27,,,
8.39E-05,15,1,29,,,
8.38E-05,26,22,30,,,
8.34E-05,31,23,30,,,
8.41E-05,29,23,31,,,
8.46E-05,8,23,35,,,
8.35E-05,2,13,39,,,
8.59E-05,9,30,36,,,
8.32E-05,20,12,36,,,
8.37E-05,32,0,27,,,
0.0001001,6,14,29,,,
9.78E-05,22,17,29,,,
8.38E-05,21,16,30,,,
8.33E-05,3,18,30,,,
8.38E-05,11,3,31,,,
8.40E-05,25,20,34,,,
8.62E-05,34,2,36,,,
8.38E-05,14,21,35,,,
8.40E-05,33,1,36,,,
8.98E-05,5,24,40,,,
8.36E-05,26,24,41,,,
8.31E-05,15,35,43,,,
8.37E-05,27,40,44,,,
8.31E-05,7,12,45,,,
8.94E-05,2,35,50,,,
8.54E-05,17,0,50,,,
8.38E-05,5,29,51,,,
8.37E-05,30,24,50,,,
9.15E-05,13,27,54,,,
0.0001281,23,21,44,,,
8.31E-05,2,36,44,,,
8.52E-05,17,26,43,,,
0.0001008,13,17,44,,,
8.47E-05,5,31,44,,,
8.51E-05,6,33,45,,,
8.52E-05,34,41,43,,,
8.36E-05,15,28,45,,,
8.40E-05,2,29,45,,,
8.45E-05,23,2,47,,,
0.0001662,24,36,47,,,
8.39E-05,4,25,48,,,
8.40E-05,11,15,49,,,
8.39E-05,22,6,51,,,
8.43E-05,33,17,49,,,
8.38E-05,14,24,50,,,
8.57E-05,4,10,50,,,
8.39E-05,4,32,52,,,
8.38E-05,24,26,54,,,
