cas operacie,vlozene cislo,index prvku,dlzka zoznamu,,sum,pocet,
8.71E-05,13,0,207,,,,
8.41E-05,26,0,210,,,,
8.39E-05,13,0,209,,,,
8.36E-05,28,0,206,,,,
8.41E-05,7,0,213,,,,
8.60E-05,15,0,214,,,,
9.34E-05,27,0,214,,,,
8.52E-05,9,0,215,,,,
8.38E-05,21,0,208,,,,
8.43E-05,32,0,210,,,,
8.37E-05,35,0,211,,,,
8.45E-05,25,0,212,,,,
8.38E-05,20,0,212,,,,
8.41E-05,29,0,214,,,,
8.40E-05,27,0,215,,,,
8.56E-05,23,0,217,,,,
8.44E-05,19,0,215,,,,
9.19E-05,5,0,214,,,,
9.06E-05,17,0,213,,,,
8.36E-05,27,0,215,,,,
8.39E-05,15,0,216,,,,
8.35E-05,9,0,216,,,,
8.37E-05,17,0,216,,,,
8.33E-05,19,0,217,,,,
8.36E-05,21,0,217,,,,
8.41E-05,33,0,218,,,,
8.38E-05,5,0,220,,,,
8.41E-05,32,0,217,,,,
8.37E-05,26,0,218,,,,
8.40E-05,32,0,217,,,,
8.97E-05,3,0,218,,,,
8.42E-05,14,0,223,,,,
8.48E-05,26,0,226,,,,
8.49E-05,35,0,226,,,,
8.43E-05,14,0,230,,,,
8.37E-05,18,0,231,,,,
8.99E-05,17,0,231,,,,
8.71E-05,35,0,231,,,,
8.61E-05,22,0,232,,,,
0.0001136,3,0,235,,,,
8.41E-05,13,0,236,,,,
8.38E-05,29,0,237,,,,
8.34E-05,27,0,237,,,,
8.91E-05,1,0,236,,,,
8.49E-05,34,0,229,,,,
8.39E-05,16,0,233,,,,
8.97E-05,25,0,235,,,,
8.36E-05,21,0,236,,,,
8.43E-05,22,0,231,,,,
8.40E-05,9,0,232,,,,
8.41E-05,34,0,231,,,,
0.000167,28,0,230,,,,
8.40E-05,5,0,230,,,,
8.45E-05,23,0,231,,,,
0.0002742,35,0,231,,,,
8.40E-05,14,0,232,,,,
8.43E-05,3,0,232,,,,
8.72E-05,34,0,233,,,,
8.27E-05,7,0,235,,,,
8.37E-05,1,0,234,,,,
8.43E-05,7,0,239,,,,
9.24E-05,35,0,240,,,,
8.40E-05,33,0,241,,,,
8.42E-05,24,0,241,,,,
8.38E-05,22,0,241,,,,
9.12E-05,5,0,243,,,,
0.0001015,28,0,244,,,,
8.47E-05,20,0,238,,,,
8.43E-05,9,0,240,,,,
8.39E-05,14,0,235,,,,
8.41E-05,30,0,236,,,,
8.63E-05,30,0,236,,,,
9.07E-05,4,0,232,,,,
8.43E-05,24,0,233,,,,
8.40E-05,1,0,236,,,,
8.34E-05,2,0,234,,,,
8.40E-05,18,0,230,,,,
8.44E-05,1,0,229,,,,
8.41E-05,10,0,231,,,,
8.50E-05,14,0,234,,,,
0.0001463,26,0,234,,,,
0.0001677,10,0,234,,,,
9.56E-05,2,0,227,,,,
8.41E-05,8,0,225,,,,
8.32E-05,21,0,223,,,,
8.46E-05,29,0,224,,,,
8.61E-05,9,0,224,,,,
8.53E-05,28,0,226,,,,
8.54E-05,29,0,231,,,,
8.36E-05,24,0,231,,,,
8.33E-05,33,0,231,,,,
8.43E-05,18,0,232,,,,
8.35E-05,23,0,233,,,,
8.85E-05,15,0,235,,,,
8.53E-05,7,0,235,,,,
8.65E-05,18,0,235,,,,
9.29E-05,6,0,234,,,,
9.39E-05,34,0,235,,,,
8.53E-05,31,0,236,,,,
8.46E-05,26,0,235,,,,
8.55E-05,26,0,233,,,,
8.43E-05,13,0,231,,,,
8.39E-05,5,0,231,,,,
8.42E-05,6,0,225,,,,
9.09E-05,14,0,226,,,,
9.14E-05,35,0,227,,,,
8.40E-05,16,0,225,,,,
8.40E-05,17,0,224,,,,
0.0001008,17,0,226,,,,
0.0001578,14,0,226,,,,
8.44E-05,1,0,228,,,,
8.37E-05,8,0,231,,,,
8.40E-05,24,0,234,,,,
8.37E-05,22,0,235,,,,
8.46E-05,27,0,235,,,,
8.42E-05,2,0,232,,,,
8.40E-05,25,0,233,,,,
8.52E-05,22,0,237,,,,
8.42E-05,15,0,238,,,,
8.74E-05,7,0,238,,,,
8.38E-05,30,0,236,,,,
8.42E-05,28,0,238,,,,
8.41E-05,21,0,241,,,,
9.03E-05,33,0,241,,,,
8.37E-05,12,0,238,,,,
8.34E-05,14,0,240,,,,
0.0001411,33,0,237,,,,
8.54E-05,3,0,233,,,,
8.39E-05,5,0,230,,,,
8.43E-05,14,0,231,,,,
8.50E-05,3,0,232,,,,
8.40E-05,34,0,232,,,,
8.40E-05,10,0,233,,,,
8.42E-05,12,0,234,,,,
8.42E-05,10,0,235,,,,
8.39E-05,10,0,228,,,,
8.38E-05,33,0,227,,,,
8.45E-05,30,0,227,,,,
8.57E-05,23,0,227,,,,
8.57E-05,31,0,227,,,,
8.59E-05,34,0,226,,,,
8.44E-05,12,0,231,,,,
8.42E-05,10,0,231,,,,
8.34E-05,4,0,229,,,,
8.42E-05,11,0,230,,,,
8.32E-05,5,0,234,,,,
8.31E-05,8,0,236,,,,
8.39E-05,22,0,237,,,,
8.52E-05,17,0,242,,,,
8.40E-05,24,0,243,,,,
8.41E-05,16,0,248,,,,
8.42E-05,6,0,248,,,,
8.54E-05,16,0,248,,,,
8.67E-05,9,0,250,,,,
8.48E-05,23,0,251,,,,
9.15E-05,26,0,252,,,,
8.70E-05,15,0,253,,,,
8.56E-05,17,0,252,,,,
8.43E-05,31,0,253,,,,
8.36E-05,14,0,253,,,,
8.40E-05,20,0,253,,,,
8.39E-05,4,0,254,,,,
8.39E-05,16,0,253,,,,
8.48E-05,2,0,254,,,,
8.52E-05,26,0,255,,,,
0.0001138,12,0,255,,,,
0.0001218,17,0,254,,,,
8.49E-05,6,0,255,,,,
0.0001229,3,0,255,,,,
8.68E-05,2,0,255,,,,
0.0001203,5,0,258,,,,
0.000119,29,0,257,,,,
0.0001247,20,0,258,,,,
0.0001256,32,0,259,,,,
8.50E-05,3,0,266,,,,
8.50E-05,14,0,272,,,,
8.50E-05,19,0,275,,,,
8.46E-05,25,0,277,,,,
8.44E-05,30,0,277,,,,
8.52E-05,27,0,278,,,,
8.39E-05,19,0,280,,,,
8.28E-05,15,0,280,,,,
8.49E-05,29,0,278,,,,
0.0005948,28,0,278,,,,
0.0001219,26,0,279,,,,
0.0001299,35,0,280,,,,
0.0001628,33,0,279,,,,
8.53E-05,12,0,282,,,,
8.49E-05,2,0,285,,,,
8.38E-05,25,0,285,,,,
8.42E-05,25,0,284,,,,
8.71E-05,30,0,286,,,,
8.45E-05,10,0,287,,,,
8.45E-05,7,0,285,,,,
8.34E-05,7,0,281,,,,
0.0001049,1,0,283,,,,
8.78E-05,33,0,277,,,,
8.39E-05,13,0,281,,,,
8.37E-05,11,0,277,,,,
8.47E-05,18,0,278,,,,
8.32E-05,23,0,277,,,,
8.49E-05,28,0,279,,,,
8.38E-05,33,0,283,,,,
8.48E-05,2,0,284,,,,
8.89E-05,11,0,285,,,,
8.43E-05,32,0,286,,,,
8.39E-05,28,0,291,,,,
8.69E-05,18,0,292,,,,
8.33E-05,30,0,293,,,,
8.62E-05,11,0,291,,,,
8.61E-05,8,0,292,,,,
8.37E-05,34,0,292,,,,
8.35E-05,29,0,292,,,,
8.53E-05,4,0,290,,,,
8.65E-05,35,0,291,,,,
8.47E-05,9,0,290,,,,
8.41E-05,17,0,294,,,,
8.40E-05,19,0,295,,,,
8.42E-05,2,0,297,,,,
8.58E-05,7,0,298,,,,
8.43E-05,11,0,300,,,,
8.41E-05,33,0,301,,,,
8.40E-05,23,0,302,,,,
9.26E-05,21,0,303,,,,
8.44E-05,11,0,303,,,,
8.38E-05,2,0,303,,,,
8.36E-05,12,0,307,,,,
8.41E-05,30,0,310,,,,
8.43E-05,32,0,311,,,,
8.42E-05,35,0,314,,,,
8.39E-05,8,0,315,,,,
9.56E-05,35,0,316,,,,
8.40E-05,21,0,317,,,,
8.40E-05,14,0,316,,,,
8.42E-05,6,0,317,,,,
8.42E-05,22,0,318,,,,
9.29E-05,2,0,316,,,,
8.68E-05,11,0,318,,,,
8.41E-05,20,0,324,,,,
8.52E-05,13,0,324,,,,
8.48E-05,18,0,325,,,,
8.40E-05,7,0,325,,,,
8.39E-05,27,0,325,,,,
8.39E-05,13,0,329,,,,
8.39E-05,1,0,329,,,,
8.39E-05,34,0,329,,,,
8.45E-05,32,0,330,,,,
9.36E-05,13,0,331,,,,
8.41E-05,14,0,330,,,,
8.35E-05,14,0,328,,,,
8.37E-05,26,0,329,,,,
8.31E-05,2,0,330,,,,
8.46E-05,33,0,327,,,,
8.42E-05,15,0,325,,,,
8.41E-05,33,0,327,,,,
8.37E-05,22,0,328,,,,
8.43E-05,8,0,328,,,,
8.45E-05,29,0,329,,,,
8.42E-05,4,0,328,,,,
8.35E-05,35,0,328,,,,
8.54E-05,25,0,322,,,,
8.83E-05,16,0,323,,,,
8.45E-05,17,0,322,,,,
8.41E-05,17,0,318,,,,
8.37E-05,34,0,320,,,,
8.35E-05,26,0,320,,,,
8.38E-05,31,0,320,,,,
8.48E-05,9,0,312,,,,
8.38E-05,35,0,311,,,,
8.45E-05,1,0,308,,,,
0.0001596,22,0,312,,,,
8.61E-05,33,0,311,,,,
8.52E-05,19,0,313,,,,
8.39E-05,16,0,306,,,,
9.02E-05,22,0,311,,,,
8.42E-05,5,0,312,,,,
8.42E-05,31,0,311,,,,
8.41E-05,35,0,311,,,,
8.50E-05,22,0,311,,,,
8.47E-05,12,0,310,,,,
8.45E-05,26,0,311,,,,
8.40E-05,35,0,314,,,,
8.39E-05,28,0,315,,,,
8.58E-05,15,0,313,,,,
8.45E-05,35,0,313,,,,
8.38E-05,2,0,311,,,,
0.0001102,10,0,312,,,,
8.40E-05,16,0,311,,,,
8.47E-05,24,0,308,,,,
8.39E-05,15,0,309,,,,
8.54E-05,6,0,312,,,,
9.42E-05,2,0,315,,,,
8.44E-05,22,0,316,,,,
8.38E-05,8,0,318,,,,
8.46E-05,7,0,315,,,,
8.35E-05,15,0,313,,,,
8.41E-05,23,0,314,,,,
8.52E-05,26,0,315,,,,
8.40E-05,4,0,318,,,,
8.39E-05,21,0,318,,,,
8.39E-05,21,0,320,,,,
8.60E-05,1,0,321,,,,
9.15E-05,22,0,321,,,,
8.43E-05,2,0,320,,,,
8.33E-05,15,0,323,,,,
8.28E-05,29,0,323,,,,
8.34E-05,25,0,324,,,,
8.32E-05,3,0,325,,,,
8.34E-05,31,0,325,,,,
8.32E-05,26,0,325,,,,
8.31E-05,27,0,324,,,,
8.61E-05,27,0,322,,,,
8.44E-05,16,0,323,,,,
8.59E-05,8,0,321,,,,
0.0001314,9,0,321,,,,
8.42E-05,24,0,321,,,,
8.95E-05,6,0,322,,,,
8.46E-05,3,0,323,,,,
8.41E-05,35,0,323,,,,
8.34E-05,7,0,321,,,,
8.40E-05,16,0,322,,,,
8.40E-05,17,0,323,,,,
8.54E-05,4,0,323,,,,
8.54E-05,6,0,323,,,,
8.53E-05,27,0,321,,,,
8.42E-05,25,0,322,,,,
8.46E-05,25,0,324,,,,
8.41E-05,26,0,325,,,,
8.56E-05,34,0,328,,,,
8.40E-05,24,0,327,,,,
8.41E-05,11,0,327,,,,
8.39E-05,6,0,327,,,,
8.40E-05,17,0,327,,,,
8.69E-05,28,0,329,,,,
9.35E-05,12,0,330,,,,
8.50E-05,27,0,330,,,,
8.46E-05,29,0,328,,,,
8.41E-05,17,0,329,,,,
8.45E-05,5,0,327,,,,
8.44E-05,32,0,329,,,,
8.45E-05,13,0,328,,,,
8.43E-05,11,0,329,,,,
8.53E-05,7,0,325,,,,
8.40E-05,33,0,326,,,,
8.44E-05,4,0,327,,,,
8.45E-05,32,0,328,,,,
8.45E-05,1,0,319,,,,
8.42E-05,33,0,320,,,,
8.62E-05,27,0,319,,,,
8.39E-05,3,0,323,,,,
8.31E-05,26,0,326,,,,
8.39E-05,13,0,320,,,,
8.44E-05,29,0,319,,,,
8.40E-05,31,0,319,,,,
8.43E-05,15,0,322,,,,
0.0001359,23,0,322,,,,
8.37E-05,8,0,322,,,,
9.28E-05,22,0,319,,,,
8.57E-05,22,0,316,,,,
9.30E-05,23,0,317,,,,
8.41E-05,20,0,316,,,,
8.37E-05,21,0,319,,,,
8.40E-05,8,0,320,,,,
8.41E-05,16,0,322,,,,
8.36E-05,31,0,320,,,,
8.59E-05,23,0,322,,,,
0.0001098,24,0,323,,,,
8.41E-05,15,0,324,,,,
8.43E-05,1,0,324,,,,
8.42E-05,4,0,321,,,,
8.41E-05,15,0,325,,,,
8.39E-05,6,0,326,,,,
8.40E-05,6,0,327,,,,
0.0001213,17,0,327,,,,
8.49E-05,15,0,327,,,,
8.55E-05,5,0,331,,,,
8.48E-05,22,0,331,,,,
8.50E-05,19,0,331,,,,
0.0001213,28,0,329,,,,
8.48E-05,24,0,330,,,,
8.49E-05,29,0,330,,,,
8.63E-05,18,0,332,,,,
8.41E-05,7,0,332,,,,
8.48E-05,22,0,333,,,,
8.45E-05,11,0,333,,,,
8.45E-05,21,0,337,,,,
8.42E-05,22,0,338,,,,
8.92E-05,19,0,333,,,,
8.31E-05,34,0,331,,,,
8.36E-05,13,0,332,,,,
8.41E-05,26,0,329,,,,
8.42E-05,31,0,330,,,,
9.11E-05,35,0,331,,,,
8.42E-05,16,0,332,,,,
9.32E-05,5,0,330,,,,
8.99E-05,21,0,331,,,,
0.0001385,2,0,331,,,,
8.45E-05,5,0,332,,,,
9.25E-05,15,0,331,,,,
8.58E-05,27,0,333,,,,
8.41E-05,11,0,334,,,,
8.41E-05,35,0,335,,,,
8.34E-05,23,0,335,,,,
8.44E-05,15,0,332,,,,
0.0001061,7,0,333,,,,
9.16E-05,13,0,330,,,,
8.43E-05,20,0,330,,,,
8.39E-05,7,0,331,,,,
8.35E-05,13,0,330,,,,
8.55E-05,5,0,329,,,,
8.56E-05,2,0,329,,,,
8.42E-05,16,0,327,,,,
9.51E-05,27,0,327,,,,
8.66E-05,3,0,328,,,,
8.51E-05,31,0,329,,,,
9.18E-05,9,0,330,,,,
8.43E-05,29,0,329,,,,
8.47E-05,7,0,332,,,,
8.67E-05,29,0,333,,,,
0.0001777,34,0,334,,,,
8.50E-05,30,0,334,,,,
8.48E-05,12,0,332,,,,
8.44E-05,21,0,333,,,,
8.41E-05,28,0,332,,,,
8.48E-05,13,0,329,,,,
8.48E-05,34,0,328,,,,
9.02E-05,9,0,327,,,,
8.48E-05,17,0,328,,,,
8.64E-05,17,0,330,,,,
8.34E-05,19,0,329,,,,
8.37E-05,6,0,330,,,,
9.01E-05,32,0,329,,,,
8.41E-05,6,0,324,,,,
8.38E-05,27,0,322,,,,
8.37E-05,2,0,321,,,,
9.13E-05,31,0,323,,,,
8.39E-05,22,0,317,,,,
8.39E-05,10,0,316,,,,
0.000377,28,0,320,,,,
8.49E-05,16,0,319,,,,
8.92E-05,30,0,319,,,,
0.0001729,12,0,321,,,,
8.45E-05,6,0,322,,,,
8.41E-05,21,0,323,,,,
8.40E-05,1,0,323,,,,
8.51E-05,24,0,327,,,,
9.28E-05,18,0,329,,,,
0.0001166,32,0,327,,,,
8.62E-05,23,0,330,,,,
0.000126,13,0,331,,,,
8.40E-05,5,0,332,,,,
8.55E-05,34,0,332,,,,
9.32E-05,24,0,328,,,,
0.0001595,22,0,326,,,,
8.47E-05,11,0,324,,,,
8.38E-05,7,0,326,,,,
9.39E-05,33,0,327,,,,
0.0001768,15,0,330,,,,
8.50E-05,15,0,333,,,,
8.45E-05,6,0,333,,,,
8.38E-05,16,0,335,,,,
8.43E-05,18,0,336,,,,
8.39E-05,17,0,338,,,,
9.16E-05,20,0,338,,,,
8.39E-05,9,0,338,,,,
8.41E-05,7,0,338,,,,
8.54E-05,6,0,332,,,,
8.46E-05,17,0,330,,,,
8.45E-05,5,0,330,,,,
8.40E-05,33,0,328,,,,
8.97E-05,33,0,329,,,,
0.0001672,11,0,333,,,,
8.95E-05,19,0,333,,,,
8.43E-05,28,0,330,,,,
8.44E-05,30,0,331,,,,
0.0001114,26,0,331,,,,
8.65E-05,20,0,333,,,,
8.34E-05,2,0,327,,,,
8.49E-05,7,0,324,,,,
8.38E-05,24,0,325,,,,
8.41E-05,21,0,326,,,,
8.33E-05,11,0,327,,,,
8.33E-05,4,0,329,,,,
8.42E-05,4,0,330,,,,
8.39E-05,14,0,328,,,,
8.66E-05,24,0,329,,,,
8.35E-05,20,0,326,,,,
8.47E-05,2,0,328,,,,
8.45E-05,9,0,327,,,,
8.43E-05,27,0,328,,,,
9.50E-05,8,0,329,,,,
8.45E-05,22,0,330,,,,
8.43E-05,18,0,331,,,,
0.0001096,11,0,333,,,,
8.48E-05,14,0,337,,,,
8.46E-05,9,0,335,,,,
0.0002006,1,0,336,,,,
8.72E-05,18,0,334,,,,
8.53E-05,29,0,335,,,,
8.42E-05,7,0,336,,,,
8.68E-05,26,0,330,,,,
8.45E-05,5,0,330,,,,
8.57E-05,31,0,326,,,,
8.36E-05,35,0,329,,,,
8.51E-05,11,0,327,,,,
8.37E-05,21,0,328,,,,
9.87E-05,33,0,325,,,,
8.45E-05,14,0,322,,,,
8.42E-05,19,0,324,,,,
8.39E-05,1,0,324,,,,
8.57E-05,10,0,325,,,,
8.40E-05,2,0,325,,,,
8.42E-05,10,0,324,,,,
8.36E-05,4,0,321,,,,
8.34E-05,27,0,322,,,,
8.31E-05,15,0,322,,,,
8.41E-05,1,0,320,,,,
8.47E-05,14,0,321,,,,
8.44E-05,17,0,322,,,,
8.43E-05,8,0,323,,,,
9.33E-05,33,0,324,,,,
8.40E-05,4,0,322,,,,
8.43E-05,31,0,321,,,,
9.14E-05,16,0,312,,,,
8.40E-05,29,0,313,,,,
8.40E-05,11,0,316,,,,
9.12E-05,5,0,318,,,,
8.41E-05,32,0,319,,,,
8.43E-05,35,0,317,,,,
8.37E-05,9,0,317,,,,
8.39E-05,21,0,318,,,,
8.43E-05,5,0,319,,,,
8.53E-05,9,0,320,,,,
8.44E-05,24,0,318,,,,
8.40E-05,2,0,322,,,,
8.42E-05,8,0,322,,,,
8.43E-05,18,0,319,,,,
0.0001917,23,0,320,,,,
9.10E-05,10,0,321,,,,
0.0001038,22,0,320,,,,
8.48E-05,12,0,321,,,,
9.46E-05,34,0,322,,,,
0.0001072,23,0,319,,,,
8.51E-05,13,0,316,,,,
8.42E-05,14,0,316,,,,
8.40E-05,9,0,315,,,,
9.99E-05,22,0,315,,,,
8.63E-05,25,0,316,,,,
0.0001213,7,0,316,,,,
0.0001062,3,0,316,,,,
0.0001154,33,0,317,,,,
9.47E-05,33,0,319,,,,
8.53E-05,30,0,322,,,,
0.0001313,5,0,320,,,,
0.0001407,3,0,317,,,,
8.67E-05,30,0,318,,,,
0.000125,28,0,322,,,,
0.0001311,25,0,321,,,,
0.0001427,21,0,322,,,,
9.01E-05,2,0,321,,,,
0.0001325,10,0,320,,,,
0.0001333,14,0,320,,,,
0.0001158,16,0,317,,,,
8.56E-05,15,0,319,,,,
0.0001194,22,0,323,,,,
9.08E-05,26,0,322,,,,
8.49E-05,26,0,321,,,,
0.0001201,23,0,323,,,,
9.19E-05,21,0,322,,,,
8.51E-05,31,0,321,,,,
8.46E-05,33,0,327,,,,
8.48E-05,14,0,329,,,,
8.42E-05,26,0,329,,,,
0.0006721,3,0,329,,,,
8.44E-05,33,0,323,,,,
8.62E-05,3,0,321,,,,
8.43E-05,8,0,322,,,,
8.42E-05,31,0,323,,,,
8.45E-05,12,0,324,,,,
0.0001326,31,0,325,,,,
9.12E-05,16,0,326,,,,
9.34E-05,23,0,326,,,,
9.38E-05,1,0,323,,,,
9.40E-05,5,0,321,,,,
8.44E-05,18,0,321,,,,
8.46E-05,17,0,318,,,,
8.53E-05,18,0,318,,,,
9.24E-05,5,0,318,,,,
0.0001158,2,0,320,,,,
8.73E-05,22,0,317,,,,
8.51E-05,30,0,315,,,,
8.49E-05,29,0,316,,,,
8.45E-05,4,0,311,,,,
8.48E-05,20,0,305,,,,
9.45E-05,17,0,307,,,,
0.0001295,3,0,308,,,,
9.46E-05,31,0,309,,,,
8.59E-05,30,0,313,,,,
9.00E-05,19,0,313,,,,
8.50E-05,35,0,313,,,,
8.46E-05,5,0,316,,,,
8.43E-05,2,0,316,,,,
8.40E-05,19,0,317,,,,
8.51E-05,17,0,315,,,,
0.0002298,21,0,315,,,,
0.0001123,34,0,316,,,,
8.43E-05,31,0,318,,,,
8.42E-05,17,0,322,,,,
8.43E-05,35,0,325,,,,
0.0001703,24,0,323,,,,
8.42E-05,4,0,324,,,,
8.45E-05,35,0,325,,,,
8.46E-05,16,0,328,,,,
9.33E-05,29,0,330,,,,
8.47E-05,31,0,331,,,,
0.0001301,21,0,333,,,,
9.40E-05,2,0,334,,,,
8.43E-05,30,0,337,,,,
8.45E-05,5,0,337,,,,
8.45E-05,24,0,338,,,,
9.73E-05,28,0,336,,,,
8.46E-05,17,0,336,,,,
8.65E-05,18,0,331,,,,
9.93E-05,3,0,327,,,,
9.42E-05,7,0,329,,,,
8.77E-05,31,0,332,,,,
8.51E-05,6,0,335,,,,
8.44E-05,26,0,336,,,,
8.45E-05,25,0,337,,,,
8.44E-05,1,0,335,,,,
8.44E-05,10,0,336,,,,
8.40E-05,31,0,341,,,,
8.38E-05,9,0,342,,,,
8.43E-05,31,0,343,,,,
8.40E-05,7,0,344,,,,
8.40E-05,7,0,344,,,,
8.40E-05,34,0,342,,,,
8.38E-05,12,0,343,,,,
8.81E-05,18,0,346,,,,
8.37E-05,34,0,346,,,,
9.08E-05,9,0,348,,,,
0.0001085,20,0,347,,,,
8.58E-05,23,0,347,,,,
8.41E-05,13,0,348,,,,
8.39E-05,28,0,345,,,,
8.46E-05,19,0,346,,,,
8.42E-05,28,0,345,,,,
9.19E-05,2,0,346,,,,
8.50E-05,21,0,346,,,,
8.53E-05,28,0,351,,,,
8.43E-05,17,0,351,,,,
8.41E-05,30,0,352,,,,
8.43E-05,18,0,351,,,,
9.12E-05,28,0,352,,,,
8.52E-05,15,0,355,,,,
8.52E-05,11,0,356,,,,
8.70E-05,27,0,357,,,,
8.54E-05,8,0,357,,,,
8.45E-05,32,0,358,,,,
8.50E-05,30,0,359,,,,
8.44E-05,9,0,361,,,,
8.47E-05,1,0,362,,,,
8.39E-05,33,0,357,,,,
8.57E-05,8,0,355,,,,
8.48E-05,6,0,352,,,,
8.41E-05,8,0,353,,,,
8.81E-05,22,0,351,,,,
8.40E-05,20,0,351,,,,
8.38E-05,9,0,352,,,,
8.41E-05,5,0,352,,,,
8.46E-05,11,0,346,,,,
8.39E-05,2,0,342,,,,
8.40E-05,24,0,343,,,,
8.42E-05,7,0,345,,,,
8.62E-05,20,0,346,,,,
0.0001191,34,0,345,,,,
8.42E-05,3,0,347,,,,
8.44E-05,10,0,346,,,,
8.44E-05,25,0,345,,,,
8.54E-05,30,0,345,,,,
8.47E-05,23,0,349,,,,
8.44E-05,30,0,346,,,,
8.62E-05,8,0,346,,,,
8.51E-05,13,0,347,,,,
8.50E-05,22,0,344,,,,
8.75E-05,2,0,345,,,,
8.54E-05,19,0,346,,,,
8.50E-05,19,0,347,,,,
9.70E-05,29,0,348,,,,
8.50E-05,3,0,349,,,,
8.51E-05,19,0,351,,,,
8.49E-05,16,0,352,,,,
0.000113,20,0,349,,,,
9.07E-05,33,0,350,,,,
0.0001102,10,0,351,,,,
8.51E-05,19,0,352,,,,
8.51E-05,2,0,349,,,,
8.75E-05,25,0,348,,,,
8.50E-05,8,0,346,,,,
8.41E-05,28,0,347,,,,
8.95E-05,29,0,345,,,,
8.48E-05,5,0,346,,,,
0.0001267,27,0,347,,,,
0.0001064,34,0,348,,,,
0.0001678,33,0,344,,,,
8.56E-05,22,0,343,,,,
8.53E-05,23,0,344,,,,
8.52E-05,34,0,345,,,,
8.40E-05,14,0,345,,,,
8.47E-05,23,0,346,,,,
0.0001248,15,0,345,,,,
0.0001215,25,0,346,,,,
8.57E-05,29,0,347,,,,
8.50E-05,27,0,348,,,,
8.47E-05,8,0,352,,,,
0.0001106,6,0,353,,,,
8.76E-05,35,0,353,,,,
8.45E-05,13,0,349,,,,
8.42E-05,9,0,350,,,,
8.38E-05,10,0,346,,,,
8.97E-05,18,0,348,,,,
8.45E-05,25,0,347,,,,
0.000184,28,0,344,,,,
0.0001105,11,0,341,,,,
0.0001111,22,0,342,,,,
8.45E-05,7,0,336,,,,
8.43E-05,22,0,332,,,,
9.57E-05,30,0,334,,,,
8.71E-05,15,0,335,,,,
8.40E-05,18,0,330,,,,
8.48E-05,23,0,331,,,,
8.39E-05,33,0,333,,,,
8.40E-05,10,0,333,,,,
8.62E-05,5,0,332,,,,
8.52E-05,7,0,334,,,,
8.53E-05,6,0,333,,,,
8.50E-05,28,0,332,,,,
0.0001143,34,0,331,,,,
9.48E-05,35,0,328,,,,
8.47E-05,12,0,327,,,,
9.32E-05,28,0,329,,,,
8.52E-05,15,0,327,,,,
9.98E-05,13,0,329,,,,
8.45E-05,14,0,332,,,,
8.44E-05,16,0,332,,,,
8.41E-05,12,0,333,,,,
8.46E-05,30,0,335,,,,
8.44E-05,25,0,336,,,,
8.64E-05,28,0,336,,,,
8.48E-05,9,0,336,,,,
8.46E-05,15,0,334,,,,
8.47E-05,15,0,328,,,,
8.57E-05,19,0,329,,,,
8.52E-05,4,0,330,,,,
8.38E-05,1,0,327,,,,
8.40E-05,13,0,327,,,,
9.02E-05,21,0,329,,,,
9.57E-05,16,0,331,,,,
0.0001702,35,0,332,,,,
0.0001222,28,0,332,,,,
8.36E-05,10,0,332,,,,
8.40E-05,1,0,333,,,,
8.38E-05,4,0,335,,,,
8.34E-05,6,0,334,,,,
0.0001064,12,0,335,,,,
8.39E-05,19,0,334,,,,
8.44E-05,35,0,336,,,,
8.38E-05,35,0,333,,,,
8.51E-05,35,0,333,,,,
8.43E-05,9,0,332,,,,
8.49E-05,28,0,334,,,,
8.38E-05,7,0,334,,,,
8.57E-05,30,0,334,,,,
8.36E-05,15,0,335,,,,
8.38E-05,23,0,335,,,,
0.0001759,23,0,335,,,,
8.44E-05,6,0,339,,,,
8.70E-05,29,0,338,,,,
8.40E-05,23,0,342,,,,
8.41E-05,11,0,343,,,,
8.39E-05,35,0,342,,,,
8.39E-05,11,0,341,,,,
8.40E-05,1,0,342,,,,
8.43E-05,28,0,342,,,,
8.63E-05,15,0,342,,,,
8.39E-05,30,0,341,,,,
8.43E-05,24,0,341,,,,
9.00E-05,7,0,344,,,,
8.45E-05,29,0,344,,,,
8.41E-05,14,0,345,,,,
8.40E-05,10,0,346,,,,
8.42E-05,21,0,347,,,,
8.40E-05,25,0,347,,,,
8.45E-05,8,0,348,,,,
8.42E-05,33,0,348,,,,
8.37E-05,25,0,348,,,,
8.40E-05,8,0,349,,,,
8.43E-05,30,0,345,,,,
8.42E-05,7,0,347,,,,
9.32E-05,34,0,348,,,,
8.47E-05,26,0,350,,,,
8.54E-05,12,0,348,,,,
8.40E-05,24,0,350,,,,
8.37E-05,23,0,350,,,,
8.38E-05,31,0,352,,,,
8.42E-05,22,0,351,,,,
8.49E-05,1,0,350,,,,
8.46E-05,35,0,349,,,,
8.43E-05,9,0,349,,,,
8.46E-05,19,0,347,,,,
8.37E-05,31,0,342,,,,
0.0001213,23,0,344,,,,
8.41E-05,22,0,345,,,,
8.45E-05,18,0,342,,,,
8.50E-05,1,0,345,,,,
0.0001081,22,0,345,,,,
8.32E-05,5,0,348,,,,
8.42E-05,4,0,345,,,,
8.37E-05,1,0,346,,,,
8.38E-05,14,0,349,,,,
8.54E-05,1,0,351,,,,
8.42E-05,16,0,352,,,,
8.42E-05,9,0,355,,,,
8.38E-05,30,0,353,,,,
8.43E-05,5,0,349,,,,
8.45E-05,1,0,350,,,,
