cas operacie,cislo,velkost frontu,,,
3.30E-05,49,835,,,
2.41E-05,9,833,,,
2.79E-05,7,834,,,
2.42E-05,35,838,,,
2.97E-05,36,840,,,
3.00E-05,36,840,,,
3.44E-05,13,842,,,
3.08E-05,40,837,,,
3.06E-05,18,838,,,
3.86E-05,18,838,,,
3.98E-05,19,836,,,
3.29E-05,19,836,,,
3.24E-05,31,831,,,
2.39E-05,42,831,,,
2.35E-05,42,831,,,
2.37E-05,21,834,,,
2.36E-05,21,834,,,
2.36E-05,41,833,,,
2.36E-05,27,832,,,
2.36E-05,27,833,,,
2.37E-05,40,840,,,
3.56E-05,40,841,,,
3.25E-05,40,841,,,
3.48E-05,4,841,,,
3.19E-05,26,843,,,
2.37E-05,42,843,,,
2.34E-05,11,842,,,
2.35E-05,31,846,,,
2.33E-05,40,849,,,
2.35E-05,40,849,,,
2.35E-05,31,852,,,
3.22E-05,26,859,,,
3.28E-05,26,860,,,
2.90E-05,41,865,,,
2.37E-05,41,867,,,
2.41E-05,41,868,,,
2.35E-05,19,869,,,
2.34E-05,40,868,,,
2.71E-05,6,868,,,
3.02E-05,6,870,,,
2.35E-05,46,873,,,
3.16E-05,46,875,,,
3.34E-05,20,873,,,
3.29E-05,20,873,,,
2.35E-05,27,876,,,
2.33E-05,27,876,,,
2.35E-05,44,877,,,
2.34E-05,44,877,,,
2.34E-05,44,877,,,
2.33E-05,44,877,,,
2.98E-05,39,877,,,
2.86E-05,6,878,,,
2.75E-05,39,877,,,
2.74E-05,39,877,,,
3.29E-05,33,876,,,
2.36E-05,20,877,,,
2.38E-05,48,881,,,
3.72E-05,11,883,,,
2.35E-05,5,881,,,
2.39E-05,11,882,,,
2.37E-05,11,883,,,
2.38E-05,48,884,,,
2.57E-05,48,886,,,
2.37E-05,48,887,,,
2.41E-05,48,887,,,
2.37E-05,48,887,,,
2.37E-05,48,887,,,
4.14E-05,2,887,,,
3.07E-05,49,886,,,
3.02E-05,15,884,,,
3.24E-05,31,885,,,
2.42E-05,28,887,,,
3.26E-05,3,889,,,
3.04E-05,43,891,,,
2.96E-05,43,891,,,
3.07E-05,43,891,,,
3.02E-05,24,890,,,
2.95E-05,37,888,,,
2.98E-05,37,888,,,
2.91E-05,10,888,,,
3.08E-05,13,891,,,
3.18E-05,18,892,,,
3.44E-05,18,893,,,
2.63E-05,50,896,,,
3.02E-05,50,897,,,
3.06E-05,50,898,,,
3.03E-05,32,902,,,
2.80E-05,42,901,,,
2.90E-05,44,904,,,
3.24E-05,8,907,,,
2.92E-05,8,908,,,
3.13E-05,8,908,,,
2.37E-05,8,909,,,
2.37E-05,8,909,,,
2.37E-05,8,911,,,
2.39E-05,11,910,,,
2.93E-05,1,914,,,
3.03E-05,46,916,,,
2.36E-05,20,916,,,
2.36E-05,20,916,,,
3.88E-05,30,918,,,
3.02E-05,42,921,,,
2.94E-05,50,920,,,
2.81E-05,50,920,,,
2.93E-05,50,921,,,
3.31E-05,10,920,,,
3.29E-05,10,920,,,
3.33E-05,25,922,,,
5.00E-05,20,926,,,
3.87E-05,20,926,,,
2.97E-05,46,923,,,
3.11E-05,48,927,,,
3.04E-05,48,927,,,
3.00E-05,42,928,,,
3.01E-05,36,933,,,
2.98E-05,29,941,,,
2.98E-05,29,941,,,
3.23E-05,29,943,,,
2.36E-05,25,949,,,
2.36E-05,25,950,,,
2.36E-05,31,951,,,
3.00E-05,36,951,,,
2.83E-05,36,952,,,
2.88E-05,36,956,,,
3.04E-05,36,957,,,
3.13E-05,29,957,,,
3.05E-05,29,957,,,
2.38E-05,34,957,,,
2.35E-05,34,957,,,
2.35E-05,34,957,,,
2.36E-05,48,956,,,
2.37E-05,50,959,,,
2.37E-05,50,959,,,
3.52E-05,50,961,,,
2.39E-05,22,964,,,
2.38E-05,11,966,,,
2.37E-05,42,967,,,
2.37E-05,16,966,,,
2.34E-05,37,965,,,
2.35E-05,38,967,,,
2.37E-05,4,971,,,
2.35E-05,4,973,,,
2.33E-05,38,972,,,
3.07E-05,17,975,,,
3.02E-05,17,975,,,
2.99E-05,26,975,,,
2.86E-05,13,973,,,
2.61E-05,8,974,,,
3.75E-05,8,974,,,
2.36E-05,12,979,,,
2.33E-05,19,982,,,
3.26E-05,19,982,,,
2.80E-05,19,983,,,
3.03E-05,12,987,,,
3.03E-05,12,990,,,
3.05E-05,12,990,,,
3.70E-05,23,994,,,
2.94E-05,38,991,,,
3.20E-05,21,991,,,
3.05E-05,18,993,,,
2.76E-05,8,994,,,
3.12E-05,34,1002,,,
3.16E-05,50,1005,,,
2.35E-05,47,1004,,,
2.36E-05,35,1011,,,
2.38E-05,35,1016,,,
2.36E-05,35,1016,,,
3.11E-05,30,1017,,,
2.36E-05,46,1023,,,
2.90E-05,14,1026,,,
4.51E-05,31,1027,,,
3.71E-05,31,1028,,,
3.67E-05,40,1028,,,
3.84E-05,6,1027,,,
3.48E-05,6,1027,,,
3.26E-05,32,1026,,,
3.87E-05,33,1025,,,
3.17E-05,48,1025,,,
