cas operacie,vlozene cislo,priorita,velkost frontu,,,
0.0003885,4,4834,119,,,
0.0003225,36,7441,118,,,
0.0003436,4,4898,119,,,
0.0003038,28,5006,119,,,
0.0002517,26,1690,119,,,
0.0001946,29,254,119,,,
0.0002099,45,182,120,,,
0.0003311,15,8929,120,,,
0.0002998,38,6047,121,,,
0.000202,49,3415,121,,,
0.0003229,7,111,122,,,
0.0002913,29,7640,123,,,
0.0003092,28,4325,123,,,
0.0003193,15,9311,124,,,
0.0003099,23,5786,123,,,
0.0004491,15,5028,124,,,
0.0003427,22,8510,125,,,
0.0002107,27,2653,126,,,
0.0002796,45,2627,126,,,
0.0003167,3,4960,127,,,
0.0003232,14,9795,128,,,
0.0003162,9,758,129,,,
0.0002276,18,300,128,,,
0.000323,4,4087,129,,,
0.0002499,11,334,130,,,
0.000243,10,2177,130,,,
0.0001723,6,2104,129,,,
0.0001715,32,838,130,,,
0.0001715,42,399,131,,,
0.000216,14,55,132,,,
0.0003076,11,6328,132,,,
0.0003072,27,2093,133,,,
0.000306,17,8775,134,,,
0.0003064,27,2384,135,,,
0.0003132,20,7100,136,,,
0.0002525,5,2720,137,,,
0.0002487,9,2505,137,,,
0.0002393,45,9782,138,,,
0.0002383,4,9739,139,,,
0.0001719,27,708,139,,,
0.0001727,36,664,138,,,
0.0002386,4,4152,139,,,
0.0002378,18,6029,138,,,
0.0002381,15,6894,138,,,
0.0002387,2,4227,139,,,
0.0002382,6,6297,139,,,
0.0002731,19,8989,140,,,
0.0002381,5,8837,141,,,
0.0002378,1,9455,142,,,
0.0003387,46,7872,143,,,
0.0001731,16,2168,144,,,
0.0002392,28,2290,145,,,
0.0002384,9,2694,146,,,
0.0002523,47,5869,147,,,
0.0002388,5,6813,147,,,
0.0002397,46,9178,148,,,
0.000287,38,5567,149,,,
0.0001733,30,2145,150,,,
0.0002596,21,4829,151,,,
0.0003914,33,9136,149,,,
0.0004979,2,7237,145,,,
0.0002386,5,2503,146,,,
0.0003457,14,7051,147,,,
0.0002299,8,3144,147,,,
0.0003123,42,4197,148,,,
0.0003581,4,5489,148,,,
0.0003203,18,9127,149,,,
0.0003087,21,5014,150,,,
0.0002203,45,364,151,,,
0.0002471,18,6522,152,,,
0.0001732,13,1774,152,,,
0.000259,23,4602,152,,,
0.0002628,35,7883,150,,,
0.0001736,19,4077,151,,,
0.0002637,47,6439,151,,,
0.000177,16,1709,152,,,
0.0002411,6,6320,152,,,
0.0002282,5,496,153,,,
0.0001867,7,7,154,,,
0.0002935,30,3102,155,,,
0.0002658,12,4991,156,,,
0.0002402,25,5169,153,,,
0.0003693,34,8567,152,,,
0.0003749,37,7754,153,,,
0.0002268,37,1321,153,,,
0.000308,23,6294,153,,,
0.0003143,18,8130,154,,,
0.0002392,45,3105,153,,,
0.0001928,45,3612,152,,,
0.0002622,18,7446,153,,,
0.000304,19,5066,154,,,
0.0003977,20,7918,155,,,
0.0003626,24,6209,156,,,
0.00033,1,9574,157,,,
0.0002358,14,2203,157,,,
0.0003256,1,3469,158,,,
0.0003212,17,5556,158,,,
0.0002285,38,409,159,,,
0.0003181,39,8381,160,,,
0.0002389,3,8895,161,,,
0.0001718,43,940,158,,,
0.0004646,1,4183,159,,,
0.0001739,6,674,160,,,
0.0002449,8,7590,161,,,
0.0001718,26,268,161,,,
0.000239,41,9326,162,,,
0.0002802,18,6825,163,,,
0.0002836,21,4708,164,,,
0.0002611,50,9329,165,,,
0.0001976,39,849,165,,,
