cas operacie,vlozene cislo,priorita,velkost frontu,,,
2.00E-06,35,9463,5926,,,
4.10E-06,30,1286,5926,,,
2.00E-06,50,6326,5927,,,
4.10E-06,25,3805,5928,,,
5.40E-06,12,3576,5929,,,
5.10E-06,1,764,5930,,,
4.10E-06,43,3726,5930,,,
8.10E-06,10,2714,5931,,,
4.80E-06,28,52,5932,,,
4.00E-06,45,4914,5932,,,
5.20E-06,26,4525,5933,,,
2.10E-06,42,6484,5934,,,
4.10E-06,47,2734,5933,,,
1.90E-06,3,9120,5933,,,
4.40E-06,19,3052,5934,,,
4.00E-06,46,4857,5934,,,
4.10E-06,1,4754,5935,,,
2.00E-06,27,8094,5934,,,
2.00E-06,50,8188,5934,,,
3.40E-06,15,2234,5935,,,
3.40E-06,40,2054,5935,,,
4.00E-06,35,4094,5936,,,
2.00E-06,24,7163,5936,,,
3.60E-06,6,1426,5937,,,
3.30E-06,38,824,5937,,,
1.90E-06,18,9443,5938,,,
4.00E-06,31,2724,5939,,,
2.00E-06,4,9489,5939,,,
1.90E-06,32,5965,5940,,,
3.50E-06,5,1527,5941,,,
2.30E-06,12,8020,5941,,,
3.40E-06,36,180,5942,,,
5.70E-06,28,5229,5943,,,
2.10E-06,42,9241,5944,,,
1.80E-06,4,9682,5945,,,
2.00E-06,5,8486,5946,,,
5.60E-06,14,5097,5947,,,
2.10E-06,3,6983,5948,,,
5.40E-06,9,5130,5949,,,
3.60E-06,25,1481,5948,,,
2.00E-06,2,8641,5948,,,
2.00E-06,16,9015,5947,,,
2.00E-06,40,6741,5946,,,
3.40E-06,31,3204,5946,,,
3.30E-06,44,567,5946,,,
4.00E-06,32,5482,5946,,,
2.30E-06,28,8756,5946,,,
3.30E-06,38,892,5947,,,
3.40E-06,4,276,5948,,,
2.10E-06,12,7000,5949,,,
2.10E-06,38,6553,5948,,,
2.00E-06,44,9667,5948,,,
3.40E-06,29,1790,5947,,,
2.30E-06,11,6766,5948,,,
1.90E-06,27,9200,5949,,,
2.00E-06,49,7708,5950,,,
2.10E-06,23,7962,5947,,,
1.90E-06,17,7068,5948,,,
3.60E-06,25,3891,5949,,,
4.10E-06,9,4549,5950,,,
2.10E-06,22,7150,5951,,,
1.90E-06,4,9164,5952,,,
2.00E-06,38,8220,5953,,,
3.50E-06,46,218,5952,,,
3.80E-06,22,894,5953,,,
3.40E-06,31,4016,5952,,,
3.40E-06,2,4030,5952,,,
2.10E-06,34,9043,5953,,,
1.90E-06,31,9168,5954,,,
3.40E-06,10,545,5954,,,
3.40E-06,16,2389,5952,,,
3.90E-06,32,3952,5953,,,
3.30E-06,36,2643,5953,,,
2.60E-06,33,9845,5952,,,
1.80E-06,20,8142,5953,,,
1.60E-06,7,9875,5954,,,
3.70E-06,4,4178,5954,,,
2.80E-06,37,254,5954,,,
3.60E-06,40,709,5955,,,
1.50E-06,37,8187,5955,,,
1.60E-06,31,7931,5955,,,
1.70E-06,12,8622,5954,,,
3.10E-06,45,140,5955,,,
1.60E-06,13,8046,5956,,,
4.80E-06,12,5785,5957,,,
1.70E-06,47,6422,5957,,,
1.60E-06,1,9205,5958,,,
1.60E-06,29,6721,5958,,,
3.30E-06,44,5014,5959,,,
2.80E-06,14,2073,5960,,,
1.50E-06,34,6546,5961,,,
3.30E-06,24,5149,5961,,,
1.50E-06,26,6981,5960,,,
2.80E-06,18,104,5960,,,
1.50E-06,18,8439,5961,,,
2.60E-06,43,2162,5961,,,
1.50E-06,29,9548,5962,,,
1.40E-06,9,9476,5963,,,
3.20E-06,47,4761,5964,,,
1.70E-06,23,9481,5965,,,
1.70E-06,43,8599,5966,,,
3.10E-06,47,4648,5967,,,
3.40E-06,19,5414,5968,,,
1.60E-06,6,7980,5969,,,
1.60E-06,17,7433,5969,,,
3.90E-06,28,5678,5965,,,
1.60E-06,19,7480,5964,,,
2.50E-06,30,8535,5962,,,
4.20E-06,37,489,5956,,,
1.60E-06,33,8391,5957,,,
1.60E-06,14,7313,5958,,,
1.50E-06,4,9835,5959,,,
2.70E-06,29,1992,5959,,,
2.80E-06,35,3858,5958,,,
1.60E-06,44,9583,5959,,,
3.30E-06,24,4401,5960,,,
2.90E-06,44,1312,5961,,,
3.00E-06,43,1575,5962,,,
3.40E-06,44,5484,5961,,,
2.80E-06,43,2687,5962,,,
1.60E-06,33,6445,5963,,,
3.30E-06,50,2976,5964,,,
1.50E-06,17,8084,5964,,,
1.50E-06,29,7088,5961,,,
3.50E-06,44,5349,5962,,,
1.60E-06,48,8667,5963,,,
1.40E-06,4,5956,5960,,,
1.60E-06,42,9217,5961,,,
2.80E-06,3,1162,5960,,,
2.70E-06,11,3932,5959,,,
2.70E-06,9,1761,5959,,,
1.50E-06,3,6604,5960,,,
1.60E-06,16,7033,5961,,,
2.70E-06,26,550,5962,,,
3.30E-06,38,2732,5963,,,
1.50E-06,1,6933,5964,,,
3.10E-06,22,1715,5965,,,
3.30E-06,28,4699,5966,,,
3.00E-06,32,3491,5967,,,
3.00E-06,26,4184,5967,,,
3.10E-06,27,3271,5966,,,
2.80E-06,39,2464,5967,,,
3.20E-06,7,4578,5968,,,
1.50E-06,7,9461,5968,,,
1.50E-06,6,9651,5967,,,
1.60E-06,35,7464,5965,,,
1.50E-06,4,6392,5966,,,
1.40E-06,21,7370,5966,,,
2.80E-06,10,823,5966,,,
3.10E-06,19,4811,5967,,,
3.00E-06,35,1612,5968,,,
1.50E-06,3,8933,5969,,,
1.50E-06,9,9964,5969,,,
1.50E-06,8,6807,5970,,,
2.70E-06,43,170,5969,,,
3.10E-06,4,2232,5970,,,
1.40E-06,50,7061,5971,,,
1.50E-06,18,9829,5972,,,
1.50E-06,12,8893,5970,,,
2.90E-06,14,3579,5971,,,
1.50E-06,34,9071,5972,,,
1.60E-06,33,9323,5973,,,
2.70E-06,45,2208,5974,,,
1.50E-06,48,8369,5975,,,
1.40E-06,4,6107,5976,,,
1.50E-06,3,6196,5976,,,
1.40E-06,46,8880,5977,,,
1.60E-06,31,9427,5977,,,
2.90E-06,31,3153,5975,,,
2.80E-06,2,1928,5976,,,
1.40E-06,48,6490,5977,,,
2.80E-06,35,1394,5978,,,
2.70E-06,37,2574,5977,,,
1.70E-06,34,7668,5978,,,
3.20E-06,24,4867,5978,,,
4.10E-06,8,1236,5977,,,
3.20E-06,4,344,5978,,,
3.60E-06,46,638,5977,,,
4.60E-06,47,3534,5978,,,
2.10E-06,22,6875,5979,,,
2.70E-06,33,9550,5980,,,
2.10E-06,18,6361,5981,,,
1.70E-06,34,6505,5982,,,
4.60E-06,28,2535,5981,,,
4.70E-06,36,5794,5981,,,
3.40E-06,40,957,5982,,,
3.80E-06,30,5236,5983,,,
3.70E-06,14,2066,5984,,,
4.80E-06,6,479,5984,,,
4.18E-05,4,3734,5984,,,
2.60E-06,17,8368,5985,,,
2.10E-06,16,6469,5984,,,
2.30E-06,49,8716,5985,,,
2.00E-06,31,6213,5986,,,
4.60E-06,37,188,5984,,,
2.10E-06,43,9283,5985,,,
2.30E-06,41,6940,5982,,,
3.90E-06,10,1799,5982,,,
4.60E-06,26,2158,5983,,,
2.40E-06,18,9298,5984,,,
4.40E-06,4,5045,5985,,,
4.10E-06,19,4974,5985,,,
3.80E-06,15,3459,5986,,,
3.70E-06,37,2650,5987,,,
2.00E-06,3,7737,5988,,,
1.70E-06,23,8292,5989,,,
3.80E-06,44,2323,5989,,,
4.60E-06,44,3643,5989,,,
4.50E-06,10,3344,5990,,,
2.00E-06,20,9315,5991,,,
3.50E-06,17,390,5991,,,
1.90E-06,4,6086,5992,,,
2.10E-06,50,8891,5989,,,
3.70E-06,20,4624,5990,,,
3.40E-06,2,1160,5991,,,
3.30E-06,31,3966,5990,,,
3.70E-06,2,577,5991,,,
2.30E-06,11,9263,5992,,,
4.10E-06,8,1649,5992,,,
5.80E-06,8,3170,5993,,,
4.10E-06,4,2275,5994,,,
3.80E-06,6,2231,5995,,,
1.90E-06,49,6717,5996,,,
3.60E-06,41,729,5997,,,
2.10E-06,43,7365,5995,,,
2.60E-06,48,7936,5996,,,
2.00E-06,30,6403,5997,,,
4.80E-06,4,5289,5998,,,
3.40E-06,38,1782,5999,,,
3.70E-06,42,321,6000,,,
4.60E-06,46,2264,6000,,,
6.60E-06,30,2632,5999,,,
5.90E-06,25,1072,6000,,,
3.30E-06,46,2637,6001,,,
1.80E-06,16,7456,6002,,,
1.70E-06,38,7212,6003,,,
2.90E-06,29,227,6004,,,
1.50E-06,46,7918,6005,,,
1.40E-06,39,9703,6006,,,
3.30E-06,27,4236,6007,,,
1.60E-06,36,7915,6008,,,
3.20E-06,22,4242,6005,,,
1.60E-06,9,7274,6003,,,
4.10E-06,49,3117,6004,,,
2.40E-06,33,6925,6005,,,
3.20E-06,27,1634,6006,,,
4.30E-06,5,1893,6007,,,
2.70E-06,5,995,6008,,,
4.00E-06,6,1518,6007,,,
1.60E-06,24,6669,6008,,,
3.30E-06,50,1926,6009,,,
2.80E-06,16,833,6009,,,
3.10E-06,1,5446,6010,,,
1.70E-06,5,9724,6011,,,
3.20E-06,32,3231,6012,,,
1.40E-06,22,9283,6011,,,
2.70E-06,11,939,6011,,,
1.60E-06,30,8144,6012,,,
1.50E-06,31,9932,6008,,,
1.50E-06,31,5852,6006,,,
1.50E-06,50,5957,6007,,,
1.60E-06,39,7055,6008,,,
1.60E-06,29,7724,6008,,,
3.00E-06,3,3941,6008,,,
2.90E-06,26,1640,6009,,,
2.80E-06,42,1291,6010,,,
1.70E-06,49,9849,6011,,,
1.50E-06,10,8102,6012,,,
2.70E-06,45,1042,6012,,,
3.00E-06,30,5116,6013,,,
1.70E-06,15,7706,6014,,,
3.10E-06,8,2388,6015,,,
3.20E-06,1,4665,6016,,,
2.70E-06,12,514,6017,,,
1.70E-06,17,7928,6018,,,
2.90E-06,10,2245,6019,,,
1.50E-06,40,7527,6020,,,
3.10E-06,22,5166,6021,,,
3.10E-06,36,2502,6022,,,
2.90E-06,27,3680,6023,,,
2.90E-06,15,2255,6023,,,
1.60E-06,47,8086,6024,,,
3.20E-06,20,4727,6024,,,
1.60E-06,17,9363,6025,,,
1.70E-06,41,6888,6026,,,
1.50E-06,1,8806,6027,,,
1.40E-06,48,9001,6028,,,
1.50E-06,11,7661,6029,,,
3.20E-06,14,4771,6030,,,
1.60E-06,1,6598,6029,,,
3.10E-06,25,4607,6029,,,
3.00E-06,27,4981,6030,,,
2.70E-06,20,1956,6031,,,
4.50E-06,16,5788,6030,,,
2.70E-06,1,784,6031,,,
3.30E-06,48,5561,6032,,,
1.50E-06,27,8040,6033,,,
3.00E-06,18,5112,6034,,,
2.70E-06,36,345,6033,,,
2.70E-06,23,3448,6033,,,
2.70E-06,40,1354,6032,,,
3.10E-06,23,4540,6033,,,
1.50E-06,9,6788,6034,,,
2.80E-06,38,1183,6033,,,
3.00E-06,22,1729,6034,,,
2.70E-06,3,18,6035,,,
1.50E-06,7,9364,6036,,,
1.50E-06,24,9116,6037,,,
3.20E-06,43,3196,6037,,,
2.90E-06,37,629,6038,,,
1.70E-06,45,6815,6038,,,
3.10E-06,50,1921,6039,,,
1.50E-06,3,7556,6040,,,
1.40E-06,46,6404,6041,,,
2.70E-06,7,1032,6039,,,
1.50E-06,30,7938,6039,,,
3.00E-06,41,4192,6040,,,
2.70E-06,37,926,6041,,,
1.50E-06,43,9474,6042,,,
1.60E-06,50,8925,6043,,,
3.10E-06,40,2837,6044,,,
3.20E-06,13,2828,6045,,,
1.60E-06,40,8576,6046,,,
3.00E-06,4,1961,6047,,,
1.60E-06,9,9397,6048,,,
2.70E-06,8,1191,6047,,,
3.20E-06,31,5004,6048,,,
3.20E-06,36,3818,6049,,,
3.20E-06,49,2683,6050,,,
1.60E-06,27,9269,6050,,,
1.60E-06,26,9021,6050,,,
1.40E-06,25,9150,6051,,,
2.90E-06,6,3629,6052,,,
1.40E-06,6,8237,6053,,,
1.60E-06,4,7981,6053,,,
1.60E-06,25,6961,6054,,,
2.70E-06,12,2374,6054,,,
2.60E-06,2,2410,6054,,,
1.50E-06,48,7795,6055,,,
2.70E-06,16,893,6056,,,
3.90E-06,11,5739,6057,,,
1.50E-06,42,6297,6056,,,
2.80E-06,20,564,6057,,,
1.50E-06,37,7594,6054,,,
2.70E-06,36,810,6055,,,
2.70E-06,26,105,6056,,,
1.50E-06,37,6973,6057,,,
3.10E-06,26,3961,6058,,,
3.10E-06,25,3955,6059,,,
1.40E-06,40,7169,6059,,,
3.00E-06,16,1182,6060,,,
3.00E-06,1,3464,6060,,,
2.70E-06,14,651,6060,,,
1.50E-06,4,9630,6061,,,
3.20E-06,16,5237,6062,,,
3.20E-06,31,4471,6062,,,
3.00E-06,12,4912,6062,,,
1.50E-06,49,9247,6062,,,
1.50E-06,21,5892,6062,,,
2.70E-06,7,2619,6061,,,
2.60E-06,35,2579,6061,,,
3.40E-06,33,3688,6061,,,
2.00E-06,50,7447,6062,,,
4.30E-06,34,2036,6063,,,
2.30E-06,3,7034,6064,,,
3.20E-06,8,1030,6065,,,
3.90E-06,43,5119,6066,,,
4.00E-06,3,2679,6067,,,
2.00E-06,12,8643,6068,,,
4.70E-06,31,5060,6069,,,
2.30E-06,25,8376,6069,,,
2.00E-06,45,6169,6070,,,
4.50E-06,14,3712,6071,,,
4.10E-06,25,3449,6072,,,
2.00E-06,25,5893,6073,,,
2.00E-06,30,6063,6074,,,
3.80E-06,9,204,6074,,,
3.40E-06,21,1000,6074,,,
4.10E-06,3,953,6072,,,
2.40E-06,17,7691,6073,,,
4.80E-06,2,4017,6074,,,
2.20E-06,45,8397,6075,,,
2.20E-06,49,5840,6076,,,
2.90E-06,40,8389,6075,,,
4.90E-06,30,2702,6076,,,
1.80E-06,35,7917,6076,,,
3.50E-06,13,3892,6077,,,
2.70E-06,7,2301,6078,,,
1.60E-06,33,9463,6079,,,
3.30E-06,27,4669,6080,,,
2.90E-06,41,340,6081,,,
1.70E-06,2,6796,6082,,,
1.40E-06,32,5838,6083,,,
2.70E-06,11,217,6083,,,
2.90E-06,14,154,6084,,,
1.60E-06,13,6115,6085,,,
3.20E-06,23,4500,6086,,,
1.50E-06,20,5861,6084,,,
2.70E-06,46,2608,6084,,,
1.50E-06,4,6538,6085,,,
3.10E-06,45,2717,6086,,,
2.70E-06,3,2525,6087,,,
3.20E-06,31,2809,6088,,,
2.90E-06,38,1456,6089,,,
2.90E-06,26,747,6090,,,
3.30E-06,30,2623,6091,,,
3.40E-06,47,5554,6090,,,
3.20E-06,24,4975,6091,,,
3.20E-06,49,3723,6092,,,
2.80E-06,46,2327,6093,,,
1.60E-06,38,9685,6093,,,
3.00E-06,14,3940,6094,,,
1.50E-06,15,9231,6093,,,
1.40E-06,18,7904,6094,,,
3.10E-06,5,4426,6094,,,
1.34E-05,48,1821,6095,,,
2.20E-06,38,6846,6095,,,
4.50E-06,47,4741,6094,,,
2.80E-06,4,787,6094,,,
2.70E-06,5,3628,6093,,,
2.60E-06,16,3425,6093,,,
1.50E-06,21,6975,6093,,,
3.20E-06,37,4421,6094,,,
2.70E-06,49,1318,6094,,,
1.50E-06,11,5855,6095,,,
3.30E-06,44,5597,6096,,,
2.70E-06,25,1040,6096,,,
1.50E-06,47,6958,6094,,,
1.50E-06,16,8405,6094,,,
1.60E-06,27,7936,6093,,,
2.80E-06,11,999,6094,,,
1.50E-06,22,6240,6093,,,
2.70E-06,34,1766,6094,,,
2.70E-06,15,365,6095,,,
3.20E-06,46,3530,6096,,,
2.70E-06,30,2115,6095,,,
1.50E-06,18,6320,6096,,,
2.60E-06,26,2176,6094,,,
3.10E-06,20,5581,6095,,,
1.40E-06,19,8919,6095,,,
3.30E-06,43,3564,6096,,,
1.40E-06,10,9296,6097,,,
1.40E-06,4,7280,6098,,,
2.60E-06,28,1638,6099,,,
3.00E-06,41,4797,6100,,,
2.60E-06,35,2360,6098,,,
1.50E-06,26,5996,6099,,,
4.00E-06,28,5772,6100,,,
3.10E-06,15,3517,6101,,,
2.60E-06,22,1235,6102,,,
2.60E-06,39,512,6103,,,
2.50E-06,19,508,6104,,,
3.00E-06,47,2620,6105,,,
2.50E-06,6,282,6106,,,
3.00E-06,43,2952,6107,,,
3.00E-06,11,2095,6108,,,
2.70E-06,40,44,6109,,,
2.90E-06,33,1947,6109,,,
2.90E-06,48,1247,6110,,,
2.50E-06,18,239,6111,,,
1.50E-06,11,8917,6112,,,
1.40E-06,14,6559,6113,,,
2.60E-06,29,118,6112,,,
3.10E-06,27,2556,6113,,,
1.50E-06,16,9378,6113,,,
3.10E-06,43,709,6114,,,
1.40E-06,45,6898,6113,,,
2.70E-06,30,827,6110,,,
3.00E-06,24,2677,6110,,,
2.60E-06,42,470,6111,,,
2.90E-06,9,2372,6112,,,
1.50E-06,32,7997,6109,,,
3.00E-06,26,3967,6110,,,
2.60E-06,17,995,6111,,,
3.00E-06,35,3211,6111,,,
3.00E-06,37,2674,6112,,,
1.50E-06,31,8163,6113,,,
3.10E-06,9,3245,6114,,,
2.70E-06,13,2289,6115,,,
1.50E-06,20,9872,6116,,,
1.50E-06,18,9606,6117,,,
1.50E-06,34,6629,6118,,,
1.50E-06,13,8842,6119,,,
1.50E-06,36,9797,6120,,,
3.10E-06,48,2512,6121,,,
1.70E-06,37,9628,6120,,,
3.10E-06,28,3752,6121,,,
1.50E-06,36,9848,6122,,,
3.20E-06,24,5122,6123,,,
1.80E-06,37,7645,6124,,,
2.60E-06,11,584,6125,,,
2.60E-06,33,1978,6125,,,
1.60E-06,8,7545,6126,,,
1.40E-06,2,7402,6126,,,
1.50E-06,43,6598,6127,,,
1.50E-06,20,8330,6128,,,
1.50E-06,2,8480,6128,,,
2.70E-06,2,2570,6129,,,
2.60E-06,13,552,6130,,,
1.50E-06,22,6259,6131,,,
1.50E-06,33,9432,6132,,,
1.40E-06,37,7886,6132,,,
2.70E-06,12,2068,6133,,,
3.50E-06,38,4210,6134,,,
2.70E-06,8,502,6135,,,
3.10E-06,5,2314,6136,,,
2.50E-06,23,286,6137,,,
1.50E-06,16,8507,6138,,,
1.50E-06,27,7051,6138,,,
3.00E-06,14,5090,6138,,,
1.50E-06,31,6109,6139,,,
2.70E-06,27,1632,6139,,,
2.70E-06,27,519,6139,,,
1.40E-06,34,9072,6140,,,
3.10E-06,9,2683,6140,,,
1.40E-06,3,8307,6141,,,
2.50E-06,6,227,6142,,,
3.20E-06,17,2822,6143,,,
1.60E-06,39,8872,6144,,,
2.60E-06,12,777,6144,,,
3.00E-06,24,3534,6141,,,
1.50E-06,41,7453,6138,,,
3.10E-06,5,4021,6137,,,
2.60E-06,43,2262,6137,,,
3.40E-06,42,5664,6138,,,
3.00E-06,40,4476,6139,,,
2.60E-06,6,243,6139,,,
1.50E-06,10,9743,6140,,,
2.60E-06,39,304,6137,,,
3.00E-06,10,1503,6138,,,
3.00E-06,47,3945,6139,,,
3.00E-06,45,3233,6140,,,
1.50E-06,43,6257,6141,,,
3.00E-06,28,3053,6142,,,
2.60E-06,17,113,6143,,,
3.10E-06,6,5186,6144,,,
3.10E-06,41,359,6145,,,
1.50E-06,22,8451,6145,,,
1.40E-06,11,9781,6146,,,
2.60E-06,37,244,6147,,,
3.00E-06,43,2837,6148,,,
1.60E-06,35,9843,6149,,,
3.20E-06,3,4125,6150,,,
3.00E-06,15,3653,6150,,,
3.10E-06,33,5023,6151,,,
3.10E-06,21,1258,6152,,,
2.60E-06,42,233,6152,,,
1.70E-06,14,9711,6153,,,
3.10E-06,45,3355,6154,,,
2.60E-06,22,1148,6153,,,
3.20E-06,21,5414,6152,,,
1.60E-06,3,8649,6152,,,
1.40E-06,15,6691,6153,,,
1.50E-06,36,6582,6153,,,
2.70E-06,19,1146,6154,,,
1.50E-06,43,8285,6155,,,
3.10E-06,13,4681,6156,,,
1.40E-06,40,6146,6157,,,
1.50E-06,20,9676,6158,,,
1.50E-06,38,7927,6159,,,
2.70E-06,12,629,6160,,,
3.20E-06,30,4889,6161,,,
2.70E-06,33,583,6157,,,
2.60E-06,37,298,6158,,,
1.50E-06,17,7674,6158,,,
3.10E-06,34,1358,6159,,,
3.10E-06,21,1238,6160,,,
1.60E-06,2,6094,6160,,,
1.50E-06,25,9778,6161,,,
1.60E-06,37,6418,6162,,,
1.50E-06,1,8973,6161,,,
2.70E-06,9,548,6161,,,
3.40E-06,36,5671,6161,,,
2.70E-06,3,2261,6162,,,
3.00E-06,41,4125,6163,,,
1.50E-06,17,7630,6162,,,
1.50E-06,9,6340,6162,,,
1.50E-06,6,8413,6162,,,
1.60E-06,12,7756,6161,,,
2.80E-06,38,1492,6162,,,
1.50E-06,15,5833,6163,,,
2.70E-06,31,1098,6164,,,
3.00E-06,3,2638,6164,,,
3.10E-06,44,5001,6163,,,
1.40E-06,7,7588,6163,,,
1.50E-06,40,9430,6164,,,
1.40E-06,13,7478,6165,,,
1.40E-06,46,7791,6165,,,
2.70E-06,48,2836,6164,,,
1.50E-06,27,9618,6165,,,
2.60E-06,30,1087,6165,,,
3.30E-06,50,5910,6165,,,
2.70E-06,6,649,6164,,,
1.50E-06,45,8369,6165,,,
1.50E-06,42,8233,6166,,,
1.50E-06,4,7073,6166,,,
2.60E-06,15,424,6167,,,
2.90E-06,39,2453,6168,,,
1.40E-06,34,6059,6169,,,
1.30E-06,7,9798,6169,,,
3.00E-06,15,2489,6170,,,
1.50E-06,2,9430,6168,,,
2.60E-06,44,150,6168,,,
2.60E-06,18,869,6168,,,
1.40E-06,27,7504,6168,,,
1.40E-06,14,7811,6169,,,
1.40E-06,43,6556,6170,,,
2.60E-06,32,4134,6171,,,
2.60E-06,47,3112,6171,,,
2.90E-06,17,4659,6172,,,
1.50E-06,2,5928,6170,,,
2.70E-06,45,185,6171,,,
1.40E-06,26,6978,6171,,,
1.40E-06,11,7399,6172,,,
2.70E-06,34,1895,6171,,,
2.70E-06,50,1683,6171,,,
1.70E-06,33,9780,6172,,,
1.60E-06,48,6898,6172,,,
2.70E-06,9,2616,6173,,,
1.50E-06,31,8165,6174,,,
1.40E-06,10,6757,6175,,,
3.30E-06,34,3132,6176,,,
2.80E-06,2,2382,6177,,,
1.50E-06,9,8034,6178,,,
2.70E-06,35,1038,6179,,,
1.70E-06,39,8172,6180,,,
3.00E-06,19,478,6180,,,
3.20E-06,4,4246,6181,,,
3.10E-06,50,2642,6181,,,
2.70E-06,19,232,6181,,,
3.10E-06,27,3664,6182,,,
1.60E-06,10,9017,6183,,,
1.60E-06,7,8279,6184,,,
3.20E-06,36,5381,6185,,,
1.50E-06,30,6142,6186,,,
3.10E-06,8,1000,6187,,,
3.10E-06,13,2303,6187,,,
3.00E-06,8,2459,6187,,,
1.50E-06,21,8100,6187,,,
2.70E-06,14,312,6187,,,
3.10E-06,30,4380,6187,,,
2.70E-06,4,2095,6187,,,
2.60E-06,30,1997,6188,,,
2.60E-06,48,1059,6189,,,
2.50E-06,37,486,6190,,,
1.40E-06,42,7373,6191,,,
3.00E-06,35,1897,6192,,,
1.40E-06,13,6996,6193,,,
3.00E-06,26,1124,6193,,,
1.40E-06,48,7393,6194,,,
1.50E-06,34,8519,6194,,,
1.40E-06,25,8352,6195,,,
3.00E-06,12,5111,6196,,,
3.10E-06,30,5226,6196,,,
2.60E-06,39,178,6197,,,
3.40E-06,9,2902,6197,,,
1.60E-06,26,7485,6196,,,
1.60E-06,44,8056,6197,,,
3.00E-06,14,2111,6198,,,
1.50E-06,3,6669,6197,,,
3.00E-06,7,3575,6196,,,
2.70E-06,31,1066,6197,,,
2.50E-06,11,739,6198,,,
1.40E-06,13,8600,6199,,,
3.00E-06,21,3048,6200,,,
2.90E-06,29,4289,6201,,,
2.90E-06,48,1563,6202,,,
1.50E-06,22,6144,6203,,,
1.40E-06,33,5915,6204,,,
2.50E-06,23,315,6205,,,
1.50E-06,34,6475,6204,,,
3.10E-06,12,4127,6205,,,
1.50E-06,43,6367,6206,,,
1.50E-06,43,7296,6206,,,
3.10E-06,33,1957,6207,,,
2.80E-06,19,276,6206,,,
1.60E-06,20,8173,6206,,,
1.50E-06,31,7926,6207,,,
2.70E-06,34,2890,6205,,,
1.50E-06,21,5850,6206,,,
2.60E-06,14,2402,6207,,,
0.0001863,6,4561,6207,,,
4.30E-06,49,4476,6207,,,
3.00E-06,36,8915,6207,,,
2.50E-06,14,6715,6208,,,
4.70E-06,34,3528,6209,,,
3.10E-06,8,1993,6210,,,
3.00E-06,31,1736,6211,,,
2.90E-06,31,79,6212,,,
1.60E-06,19,9413,6212,,,
3.30E-06,21,2632,6212,,,
2.80E-06,29,15,6213,,,
1.70E-06,27,9751,6214,,,
1.70E-06,39,8368,6214,,,
2.80E-06,23,268,6215,,,
1.60E-06,12,5890,6214,,,
2.80E-06,10,2050,6215,,,
3.10E-06,32,2336,6216,,,
1.60E-06,36,8023,6216,,,
3.30E-06,9,4360,6216,,,
2.70E-06,22,2454,6215,,,
2.60E-06,47,303,6216,,,
3.10E-06,34,3557,6217,,,
1.60E-06,37,9571,6218,,,
1.50E-06,48,8429,6217,,,
1.50E-06,41,6386,6215,,,
3.00E-06,9,3829,6214,,,
1.50E-06,33,7189,6215,,,
1.60E-06,34,9884,6216,,,
1.70E-06,38,7758,6214,,,
2.80E-06,29,2346,6215,,,
3.00E-06,30,4859,6215,,,
1.50E-06,4,5933,6215,,,
1.50E-06,42,6740,6216,,,
2.80E-06,1,3533,6216,,,
1.50E-06,21,6820,6217,,,
2.70E-06,19,409,6218,,,
2.70E-06,38,2793,6218,,,
1.50E-06,19,7947,6219,,,
2.70E-06,41,511,6220,,,
3.20E-06,17,5130,6221,,,
1.50E-06,1,8968,6222,,,
2.70E-06,18,1232,6222,,,
3.20E-06,26,4494,6223,,,
3.00E-06,45,3233,6223,,,
2.70E-06,21,343,6224,,,
1.50E-06,24,6209,6225,,,
1.60E-06,6,6175,6225,,,
2.70E-06,31,1063,6225,,,
3.40E-06,19,5537,6226,,,
2.70E-06,22,2954,6225,,,
1.60E-06,39,6572,6226,,,
1.50E-06,44,9627,6227,,,
2.70E-06,6,2522,6228,,,
2.70E-06,41,396,6229,,,
1.50E-06,25,9705,6229,,,
3.10E-06,5,4981,6230,,,
2.70E-06,24,2098,6231,,,
2.70E-06,42,1441,6232,,,
1.50E-06,3,8380,6233,,,
3.10E-06,49,3958,6234,,,
1.40E-06,30,7126,6235,,,
3.10E-06,20,2801,6236,,,
3.00E-06,49,2558,6237,,,
1.50E-06,50,6887,6238,,,
1.50E-06,18,8506,6239,,,
3.20E-06,44,3561,6238,,,
3.00E-06,30,3518,6239,,,
2.70E-06,23,1642,6240,,,
2.60E-06,43,957,6237,,,
1.50E-06,21,9942,6237,,,
2.60E-06,13,1199,6238,,,
2.60E-06,37,675,6239,,,
1.50E-06,47,7566,6240,,,
3.10E-06,12,1900,6240,,,
1.50E-06,11,7038,6240,,,
2.80E-06,38,552,6238,,,
3.10E-06,43,2176,6239,,,
2.60E-06,35,1661,6239,,,
3.00E-06,29,2182,6240,,,
1.50E-06,2,9877,6241,,,
2.70E-06,34,1677,6241,,,
1.50E-06,36,8266,6241,,,
1.50E-06,24,9915,6242,,,
2.70E-06,5,1600,6243,,,
1.50E-06,11,7666,6244,,,
3.10E-06,38,3130,6244,,,
1.60E-06,7,8445,6245,,,
3.30E-06,36,5252,6246,,,
1.60E-06,7,7255,6247,,,
1.60E-06,48,8840,6248,,,
1.60E-06,48,9583,6249,,,
1.60E-06,47,8820,6250,,,
1.60E-06,30,8031,6250,,,
1.60E-06,38,8990,6250,,,
3.10E-06,25,5220,6251,,,
3.10E-06,16,4832,6250,,,
1.60E-06,35,8047,6251,,,
2.70E-06,49,1754,6252,,,
1.60E-06,10,9445,6253,,,
3.20E-06,42,5272,6253,,,
