cas operacie,vybrane cislo,velkost frontu,,,
1.40E-06,20,11228,,,
1.40E-06,47,11229,,,
1.50E-06,7,11231,,,
1.30E-06,24,11232,,,
1.30E-06,43,11231,,,
1.40E-06,6,11233,,,
1.30E-06,36,11238,,,
1.30E-06,37,11238,,,
1.40E-06,49,11237,,,
1.40E-06,36,11236,,,
1.40E-06,29,11235,,,
1.50E-06,36,11236,,,
1.40E-06,27,11238,,,
1.30E-06,45,11241,,,
1.50E-06,46,11242,,,
1.40E-06,46,11243,,,
1.30E-06,42,11248,,,
1.40E-06,10,11250,,,
1.40E-06,26,11249,,,
1.40E-06,19,11248,,,
1.40E-06,37,11247,,,
1.40E-06,43,11246,,,
1.30E-06,3,11245,,,
1.30E-06,27,11244,,,
1.40E-06,47,11249,,,
1.30E-06,27,11248,,,
1.30E-06,41,11247,,,
1.30E-06,33,11247,,,
1.40E-06,9,11247,,,
1.30E-06,36,11246,,,
1.30E-06,39,11245,,,
1.30E-06,30,11245,,,
1.40E-06,25,11247,,,
1.40E-06,3,11246,,,
1.50E-06,2,11247,,,
1.40E-06,25,11246,,,
1.40E-06,25,11246,,,
1.40E-06,7,11245,,,
1.40E-06,45,11248,,,
1.40E-06,49,11247,,,
1.30E-06,34,11247,,,
1.40E-06,11,11246,,,
1.30E-06,46,11246,,,
1.40E-06,5,11247,,,
1.40E-06,13,11250,,,
1.30E-06,31,11249,,,
1.30E-06,14,11248,,,
1.30E-06,9,11247,,,
1.40E-06,20,11246,,,
1.40E-06,20,11248,,,
1.50E-06,21,11257,,,
1.30E-06,47,11256,,,
1.40E-06,42,11256,,,
1.40E-06,11,11257,,,
1.40E-06,5,11256,,,
1.30E-06,19,11257,,,
1.30E-06,6,11257,,,
1.30E-06,6,11259,,,
1.40E-06,34,11261,,,
1.30E-06,10,11261,,,
1.50E-06,32,11261,,,
1.40E-06,36,11262,,,
1.40E-06,17,11262,,,
1.40E-06,7,11264,,,
1.50E-06,18,11266,,,
1.30E-06,41,11265,,,
1.40E-06,29,11264,,,
1.40E-06,50,11265,,,
1.40E-06,39,11266,,,
1.30E-06,12,11265,,,
1.40E-06,16,11268,,,
1.40E-06,10,11268,,,
1.40E-06,13,11271,,,
1.40E-06,1,11272,,,
1.30E-06,22,11271,,,
1.30E-06,4,11270,,,
1.30E-06,33,11272,,,
1.30E-06,50,11271,,,
1.30E-06,50,11270,,,
1.30E-06,3,11269,,,
1.40E-06,29,11272,,,
1.30E-06,38,11271,,,
1.40E-06,22,11271,,,
1.30E-06,21,11271,,,
1.30E-06,16,11272,,,
1.40E-06,39,11274,,,
1.40E-06,44,11273,,,
1.30E-06,26,11273,,,
1.40E-06,39,11274,,,
1.30E-06,50,11274,,,
1.40E-06,39,11273,,,
1.50E-06,44,11272,,,
1.30E-06,3,11277,,,
1.40E-06,18,11277,,,
1.40E-06,44,11277,,,
1.40E-06,43,11276,,,
1.40E-06,29,11277,,,
1.30E-06,21,11277,,,
1.40E-06,13,11276,,,
1.50E-06,5,11276,,,
1.50E-06,27,11277,,,
1.60E-06,19,11277,,,
1.30E-06,41,11278,,,
1.30E-06,39,11277,,,
1.60E-06,49,11276,,,
1.40E-06,50,11277,,,
1.30E-06,4,11279,,,
1.40E-06,27,11280,,,
1.30E-06,20,11281,,,
1.30E-06,28,11283,,,
1.40E-06,21,11282,,,
1.30E-06,19,11283,,,
1.40E-06,6,11282,,,
1.40E-06,4,11283,,,
1.30E-06,21,11282,,,
1.30E-06,2,11285,,,
1.40E-06,30,11292,,,
1.80E-06,20,11293,,,
2.80E-06,29,11295,,,
1.50E-06,43,11295,,,
1.40E-06,8,11295,,,
1.40E-06,33,11294,,,
1.40E-06,29,11295,,,
1.30E-06,13,11294,,,
1.40E-06,6,11293,,,
1.40E-06,42,11293,,,
1.50E-06,19,11298,,,
1.30E-06,2,11297,,,
1.40E-06,50,11296,,,
1.40E-06,23,11299,,,
1.40E-06,21,11298,,,
1.40E-06,18,11297,,,
1.40E-06,29,11296,,,
1.30E-06,15,11295,,,
1.30E-06,10,11294,,,
1.30E-06,23,11293,,,
1.40E-06,18,11293,,,
1.40E-06,26,11297,,,
1.40E-06,8,11297,,,
1.30E-06,29,11297,,,
1.30E-06,33,11296,,,
1.30E-06,6,11295,,,
1.30E-06,50,11295,,,
1.30E-06,24,11294,,,
1.40E-06,18,11299,,,
1.40E-06,35,11303,,,
1.30E-06,26,11302,,,
1.30E-06,5,11302,,,
1.40E-06,40,11305,,,
1.40E-06,29,11308,,,
1.30E-06,40,11308,,,
1.30E-06,14,11309,,,
1.30E-06,1,11308,,,
1.30E-06,43,11307,,,
1.40E-06,2,11306,,,
1.30E-06,45,11305,,,
1.40E-06,13,11307,,,
1.30E-06,39,11307,,,
1.40E-06,23,11308,,,
1.40E-06,4,11307,,,
1.40E-06,7,11308,,,
1.40E-06,17,11307,,,
1.40E-06,38,11307,,,
1.30E-06,35,11306,,,
1.40E-06,21,11305,,,
1.60E-06,8,11304,,,
1.40E-06,47,11303,,,
1.30E-06,8,11306,,,
1.30E-06,22,11306,,,
1.30E-06,18,11308,,,
1.40E-06,4,11315,,,
1.30E-06,34,11314,,,
1.40E-06,20,11313,,,
1.30E-06,41,11312,,,
1.40E-06,32,11311,,,
1.40E-06,3,11318,,,
1.30E-06,36,11317,,,
1.30E-06,31,11318,,,
1.30E-06,16,11319,,,
1.40E-06,35,11326,,,
1.40E-06,50,11327,,,
1.40E-06,42,11328,,,
1.30E-06,40,11330,,,
1.30E-06,5,11331,,,
1.30E-06,13,11337,,,
1.30E-06,41,11336,,,
1.30E-06,6,11336,,,
1.40E-06,20,11335,,,
1.50E-06,50,11337,,,
1.30E-06,30,11338,,,
1.40E-06,45,11337,,,
1.30E-06,32,11337,,,
1.40E-06,9,11340,,,
1.30E-06,40,11339,,,
1.30E-06,49,11346,,,
1.40E-06,45,11348,,,
1.40E-06,38,11353,,,
1.40E-06,41,11356,,,
1.40E-06,6,11355,,,
1.30E-06,28,11356,,,
1.30E-06,25,11357,,,
1.30E-06,38,11357,,,
1.30E-06,35,11357,,,
1.30E-06,6,11357,,,
1.40E-06,49,11356,,,
1.40E-06,25,11355,,,
1.30E-06,16,11355,,,
1.30E-06,23,11354,,,
1.40E-06,50,11353,,,
1.40E-06,48,11355,,,
1.30E-06,15,11354,,,
1.30E-06,18,11360,,,
1.30E-06,11,11359,,,
1.30E-06,14,11358,,,
1.30E-06,50,11357,,,
1.40E-06,11,11358,,,
1.40E-06,35,11358,,,
1.30E-06,18,11358,,,
1.40E-06,8,11362,,,
1.40E-06,50,11362,,,
1.30E-06,10,11361,,,
1.30E-06,22,11366,,,
1.40E-06,35,11366,,,
1.40E-06,16,11369,,,
1.40E-06,21,11368,,,
1.30E-06,44,11375,,,
1.40E-06,4,11374,,,
1.50E-06,11,11376,,,
1.40E-06,37,11377,,,
1.40E-06,9,11376,,,
1.30E-06,50,11376,,,
1.40E-06,8,11379,,,
1.40E-06,45,11380,,,
1.30E-06,50,11379,,,
1.40E-06,19,11382,,,
1.30E-06,13,11381,,,
1.05E-05,9,11383,,,
1.40E-06,5,11382,,,
1.40E-06,31,11383,,,
1.30E-06,22,11383,,,
1.30E-06,2,11384,,,
1.40E-06,45,11383,,,
1.40E-06,44,11383,,,
1.30E-06,49,11382,,,
1.30E-06,8,11384,,,
1.30E-06,8,11384,,,
1.40E-06,30,11390,,,
1.30E-06,44,11389,,,
1.40E-06,48,11388,,,
1.40E-06,28,11387,,,
1.40E-06,3,11386,,,
1.30E-06,3,11385,,,
1.30E-06,15,11385,,,
1.30E-06,19,11385,,,
1.40E-06,31,11386,,,
1.30E-06,40,11385,,,
1.40E-06,43,11385,,,
1.30E-06,18,11385,,,
1.40E-06,48,11386,,,
1.40E-06,34,11387,,,
1.40E-06,38,11387,,,
1.40E-06,19,11389,,,
1.40E-06,37,11389,,,
1.40E-06,8,11399,,,
1.30E-06,41,11398,,,
1.40E-06,13,11402,,,
1.40E-06,6,11402,,,
1.40E-06,23,11402,,,
1.40E-06,3,11403,,,
1.40E-06,48,11402,,,
1.40E-06,36,11402,,,
1.40E-06,19,11401,,,
1.40E-06,3,11407,,,
1.30E-06,24,11406,,,
1.40E-06,46,11407,,,
2.30E-06,44,11418,,,
1.50E-06,8,11419,,,
1.40E-06,27,11418,,,
1.30E-06,20,11418,,,
1.40E-06,12,11419,,,
1.30E-06,45,11418,,,
1.30E-06,33,11418,,,
1.40E-06,40,11417,,,
1.40E-06,22,11417,,,
1.40E-06,22,11416,,,
1.30E-06,28,11417,,,
1.40E-06,39,11417,,,
1.40E-06,12,11419,,,
1.30E-06,1,11421,,,
1.30E-06,5,11421,,,
1.40E-06,47,11420,,,
1.30E-06,41,11419,,,
1.40E-06,18,11418,,,
1.40E-06,17,11417,,,
1.40E-06,46,11418,,,
1.30E-06,6,11417,,,
1.30E-06,3,11417,,,
1.30E-06,18,11416,,,
1.30E-06,49,11416,,,
1.40E-06,44,11422,,,
1.40E-06,41,11421,,,
1.30E-06,16,11424,,,
1.40E-06,4,11433,,,
1.40E-06,37,11432,,,
1.40E-06,3,11434,,,
1.40E-06,43,11436,,,
1.40E-06,14,11436,,,
1.30E-06,29,11435,,,
1.30E-06,48,11435,,,
1.40E-06,27,11435,,,
1.40E-06,18,11436,,,
1.40E-06,9,11435,,,
1.40E-06,49,11435,,,
1.30E-06,46,11435,,,
1.40E-06,40,11436,,,
1.40E-06,43,11435,,,
1.50E-06,5,11441,,,
1.40E-06,16,11441,,,
1.40E-06,6,11444,,,
1.30E-06,22,11444,,,
1.40E-06,7,11443,,,
1.40E-06,21,11443,,,
1.40E-06,15,11442,,,
1.40E-06,41,11443,,,
1.30E-06,17,11445,,,
1.30E-06,19,11445,,,
1.30E-06,36,11444,,,
1.40E-06,24,11443,,,
1.40E-06,44,11447,,,
1.40E-06,50,11446,,,
1.40E-06,41,11445,,,
1.30E-06,42,11445,,,
1.40E-06,38,11447,,,
1.30E-06,39,11446,,,
1.30E-06,28,11447,,,
1.40E-06,46,11446,,,
1.40E-06,17,11447,,,
1.40E-06,46,11448,,,
1.40E-06,33,11447,,,
1.40E-06,26,11448,,,
1.40E-06,48,11449,,,
1.40E-06,14,11448,,,
1.40E-06,12,11447,,,
1.30E-06,35,11450,,,
1.30E-06,44,11449,,,
1.40E-06,39,11448,,,
1.40E-06,31,11454,,,
1.40E-06,20,11453,,,
1.40E-06,39,11452,,,
1.40E-06,9,11459,,,
1.30E-06,41,11458,,,
1.30E-06,42,11461,,,
1.30E-06,26,11463,,,
1.40E-06,3,11466,,,
1.40E-06,42,11468,,,
1.40E-06,41,11471,,,
1.30E-06,3,11471,,,
1.40E-06,18,11476,,,
1.40E-06,18,11476,,,
1.30E-06,25,11479,,,
1.40E-06,3,11480,,,
1.30E-06,20,11481,,,
1.30E-06,43,11481,,,
1.40E-06,49,11481,,,
1.30E-06,21,11480,,,
1.40E-06,6,11479,,,
1.50E-06,50,11480,,,
1.40E-06,1,11480,,,
1.30E-06,33,11485,,,
1.30E-06,5,11484,,,
1.40E-06,35,11484,,,
1.20E-06,47,11483,,,
1.40E-06,43,11485,,,
1.30E-06,18,11486,,,
1.30E-06,19,11485,,,
1.40E-06,17,11484,,,
1.40E-06,28,11486,,,
1.30E-06,13,11491,,,
1.30E-06,41,11497,,,
1.40E-06,33,11496,,,
1.30E-06,15,11495,,,
1.40E-06,46,11497,,,
1.30E-06,48,11501,,,
1.40E-06,2,11500,,,
1.30E-06,21,11499,,,
1.30E-06,21,11499,,,
1.30E-06,35,11498,,,
1.30E-06,40,11499,,,
1.40E-06,4,11499,,,
1.30E-06,1,11501,,,
1.40E-06,32,11501,,,
1.30E-06,1,11502,,,
1.30E-06,25,11505,,,
1.40E-06,22,11504,,,
1.30E-06,48,11504,,,
1.30E-06,26,11511,,,
1.30E-06,47,11513,,,
1.20E-06,7,11512,,,
1.30E-06,20,11512,,,
1.30E-06,9,11511,,,
1.30E-06,46,11514,,,
1.30E-06,19,11519,,,
1.30E-06,36,11520,,,
1.30E-06,14,11520,,,
1.30E-06,39,11522,,,
1.30E-06,22,11525,,,
1.40E-06,17,11528,,,
1.30E-06,47,11527,,,
1.30E-06,5,11531,,,
1.30E-06,32,11530,,,
1.30E-06,28,11531,,,
1.40E-06,41,11534,,,
1.30E-06,27,11533,,,
1.30E-06,1,11532,,,
1.30E-06,50,11531,,,
1.30E-06,44,11533,,,
1.30E-06,32,11532,,,
1.30E-06,41,11531,,,
1.30E-06,6,11530,,,
1.30E-06,10,11529,,,
1.30E-06,26,11528,,,
1.30E-06,39,11528,,,
1.40E-06,21,11529,,,
1.30E-06,43,11529,,,
1.40E-06,26,11529,,,
1.30E-06,35,11528,,,
1.40E-06,4,11531,,,
1.30E-06,28,11533,,,
1.30E-06,3,11533,,,
1.30E-06,42,11532,,,
1.30E-06,44,11531,,,
1.30E-06,36,11530,,,
1.30E-06,42,11529,,,
1.30E-06,48,11528,,,
1.30E-06,43,11528,,,
1.20E-06,48,11527,,,
1.30E-06,8,11530,,,
1.30E-06,49,11529,,,
1.30E-06,41,11529,,,
1.30E-06,36,11528,,,
1.30E-06,41,11527,,,
2.30E-06,9,11533,,,
1.50E-06,12,11532,,,
1.30E-06,24,11531,,,
1.90E-06,41,11530,,,
1.50E-06,21,11531,,,
1.50E-06,36,11533,,,
1.40E-06,30,11532,,,
1.30E-06,35,11532,,,
1.40E-06,7,11531,,,
1.50E-06,10,11533,,,
1.70E-06,7,11534,,,
1.30E-06,10,11533,,,
1.40E-06,3,11532,,,
1.30E-06,6,11534,,,
1.30E-06,14,11535,,,
1.30E-06,42,11536,,,
1.30E-06,16,11537,,,
1.30E-06,3,11541,,,
1.20E-06,6,11540,,,
1.20E-06,9,11539,,,
1.40E-06,35,11538,,,
1.20E-06,42,11537,,,
1.30E-06,17,11541,,,
1.20E-06,41,11541,,,
1.30E-06,37,11540,,,
1.30E-06,23,11539,,,
1.30E-06,24,11538,,,
1.40E-06,12,11538,,,
1.30E-06,40,11538,,,
1.40E-06,17,11541,,,
1.30E-06,26,11541,,,
1.30E-06,8,11541,,,
1.30E-06,17,11540,,,
1.30E-06,49,11540,,,
1.30E-06,19,11542,,,
1.30E-06,4,11544,,,
1.30E-06,30,11543,,,
1.30E-06,31,11542,,,
1.30E-06,7,11545,,,
1.30E-06,36,11544,,,
1.30E-06,11,11543,,,
1.30E-06,6,11542,,,
1.30E-06,3,11541,,,
1.30E-06,33,11540,,,
1.30E-06,11,11542,,,
1.40E-06,19,11550,,,
1.30E-06,49,11549,,,
1.30E-06,34,11548,,,
1.30E-06,2,11548,,,
1.30E-06,28,11550,,,
1.30E-06,17,11550,,,
1.30E-06,47,11550,,,
1.30E-06,45,11549,,,
1.40E-06,20,11552,,,
1.40E-06,28,11552,,,
1.30E-06,15,11552,,,
1.30E-06,10,11556,,,
1.30E-06,43,11556,,,
1.30E-06,33,11560,,,
1.30E-06,2,11560,,,
1.30E-06,38,11559,,,
1.30E-06,49,11558,,,
1.30E-06,23,11563,,,
1.30E-06,34,11563,,,
1.30E-06,50,11562,,,
1.30E-06,34,11561,,,
1.30E-06,27,11563,,,
1.30E-06,7,11565,,,
1.30E-06,30,11567,,,
1.20E-06,38,11567,,,
1.30E-06,49,11566,,,
1.30E-06,29,11565,,,
1.30E-06,6,11564,,,
1.30E-06,32,11564,,,
1.20E-06,27,11563,,,
1.30E-06,25,11563,,,
1.30E-06,22,11565,,,
1.30E-06,30,11570,,,
1.30E-06,47,11574,,,
1.20E-06,10,11574,,,
1.40E-06,50,11575,,,
1.40E-06,9,11579,,,
1.30E-06,43,11579,,,
1.30E-06,9,11579,,,
1.40E-06,2,11582,,,
1.30E-06,18,11583,,,
1.30E-06,12,11582,,,
1.30E-06,42,11581,,,
1.30E-06,45,11580,,,
1.40E-06,41,11584,,,
1.30E-06,18,11584,,,
1.30E-06,21,11585,,,
1.30E-06,5,11584,,,
1.30E-06,4,11583,,,
1.30E-06,31,11583,,,
1.30E-06,25,11583,,,
1.30E-06,3,11584,,,
1.30E-06,5,11584,,,
1.30E-06,36,11584,,,
1.30E-06,17,11583,,,
1.30E-06,12,11582,,,
1.30E-06,43,11581,,,
1.30E-06,49,11583,,,
1.30E-06,11,11582,,,
1.30E-06,37,11582,,,
1.30E-06,1,11582,,,
1.30E-06,16,11583,,,
1.30E-06,17,11582,,,
1.30E-06,23,11582,,,
1.30E-06,18,11581,,,
1.30E-06,37,11581,,,
1.40E-06,4,11580,,,
1.30E-06,34,11579,,,
1.20E-06,26,11578,,,
1.40E-06,39,11579,,,
1.30E-06,43,11579,,,
1.40E-06,34,11583,,,
1.30E-06,38,11584,,,
1.40E-06,38,11584,,,
1.20E-06,36,11583,,,
1.30E-06,38,11585,,,
1.30E-06,2,11590,,,
1.30E-06,42,11589,,,
1.40E-06,19,11598,,,
1.30E-06,34,11597,,,
1.30E-06,32,11597,,,
1.30E-06,35,11596,,,
1.30E-06,28,11596,,,
1.30E-06,22,11595,,,
1.30E-06,33,11594,,,
1.30E-06,1,11593,,,
1.30E-06,28,11593,,,
1.30E-06,36,11592,,,
1.30E-06,3,11591,,,
1.30E-06,34,11590,,,
1.30E-06,22,11589,,,
1.30E-06,40,11590,,,
1.30E-06,7,11595,,,
1.30E-06,22,11594,,,
1.30E-06,20,11597,,,
7.60E-06,38,11596,,,
1.30E-06,50,11597,,,
1.40E-06,10,11596,,,
1.40E-06,22,11596,,,
1.40E-06,37,11603,,,
1.40E-06,33,11604,,,
1.30E-06,18,11603,,,
1.30E-06,10,11604,,,
1.30E-06,37,11603,,,
1.30E-06,29,11603,,,
1.40E-06,8,11604,,,
1.30E-06,37,11605,,,
1.30E-06,32,11607,,,
1.40E-06,8,11611,,,
1.30E-06,20,11613,,,
1.30E-06,5,11615,,,
1.30E-06,3,11614,,,
1.40E-06,29,11618,,,
1.30E-06,40,11618,,,
1.30E-06,12,11617,,,
1.30E-06,40,11618,,,
1.40E-06,1,11622,,,
2.70E-06,38,11627,,,
1.50E-06,1,11627,,,
1.40E-06,28,11626,,,
1.40E-06,23,11626,,,
1.30E-06,21,11626,,,
1.40E-06,6,11625,,,
1.60E-06,30,11625,,,
1.40E-06,30,11628,,,
1.40E-06,38,11627,,,
1.30E-06,8,11626,,,
3.10E-06,2,11625,,,
1.50E-06,19,11626,,,
1.40E-06,3,11628,,,
1.40E-06,12,11630,,,
1.30E-06,29,11629,,,
1.40E-06,15,11629,,,
1.40E-06,16,11631,,,
1.40E-06,22,11632,,,
1.30E-06,3,11631,,,
1.40E-06,32,11630,,,
1.40E-06,32,11629,,,
1.30E-06,31,11628,,,
1.40E-06,11,11628,,,
1.40E-06,27,11627,,,
1.30E-06,47,11626,,,
1.30E-06,31,11626,,,
1.40E-06,15,11625,,,
1.40E-06,3,11628,,,
1.40E-06,44,11631,,,
1.30E-06,27,11637,,,
1.40E-06,15,11640,,,
1.30E-06,32,11639,,,
1.30E-06,3,11639,,,
1.40E-06,25,11639,,,
1.30E-06,50,11638,,,
1.30E-06,25,11639,,,
1.40E-06,2,11639,,,
1.30E-06,2,11642,,,
1.30E-06,16,11641,,,
1.30E-06,31,11640,,,
1.40E-06,3,11642,,,
1.40E-06,47,11642,,,
1.30E-06,34,11641,,,
1.30E-06,26,11641,,,
1.30E-06,3,11640,,,
1.30E-06,37,11639,,,
1.30E-06,11,11641,,,
1.30E-06,1,11642,,,
1.30E-06,47,11642,,,
1.30E-06,46,11641,,,
1.30E-06,30,11642,,,
1.30E-06,15,11641,,,
1.40E-06,44,11645,,,
1.40E-06,24,11649,,,
1.30E-06,25,11648,,,
1.30E-06,11,11649,,,
1.30E-06,48,11648,,,
1.40E-06,21,11647,,,
1.40E-06,9,11647,,,
1.30E-06,48,11648,,,
1.30E-06,13,11654,,,
1.40E-06,44,11654,,,
1.40E-06,31,11656,,,
1.30E-06,40,11655,,,
1.30E-06,19,11656,,,
1.30E-06,6,11658,,,
1.30E-06,24,11657,,,
1.30E-06,28,11656,,,
1.30E-06,46,11658,,,
1.30E-06,36,11658,,,
1.30E-06,14,11659,,,
1.30E-06,46,11658,,,
1.40E-06,41,11660,,,
1.30E-06,36,11666,,,
1.40E-06,38,11669,,,
1.30E-06,25,11668,,,
1.30E-06,3,11669,,,
1.30E-06,33,11668,,,
1.30E-06,11,11674,,,
1.40E-06,2,11679,,,
1.30E-06,50,11678,,,
1.30E-06,6,11677,,,
1.30E-06,1,11676,,,
1.40E-06,15,11675,,,
1.30E-06,33,11674,,,
1.30E-06,9,11674,,,
1.30E-06,26,11674,,,
1.30E-06,35,11675,,,
1.40E-06,8,11677,,,
1.30E-06,17,11676,,,
1.30E-06,16,11675,,,
1.30E-06,20,11675,,,
1.30E-06,21,11678,,,
1.30E-06,23,11678,,,
1.30E-06,47,11678,,,
1.40E-06,17,11677,,,
1.30E-06,11,11676,,,
1.30E-06,48,11675,,,
1.40E-06,25,11676,,,
1.30E-06,12,11676,,,
1.30E-06,18,11675,,,
1.40E-06,41,11674,,,
1.40E-06,20,11675,,,
1.30E-06,26,11674,,,
1.30E-06,23,11675,,,
1.30E-06,45,11674,,,
1.30E-06,8,11673,,,
1.40E-06,35,11672,,,
1.40E-06,29,11671,,,
1.40E-06,22,11671,,,
1.40E-06,9,11670,,,
1.30E-06,42,11670,,,
1.40E-06,13,11669,,,
1.30E-06,41,11668,,,
1.40E-06,33,11669,,,
1.40E-06,11,11668,,,
1.40E-06,44,11674,,,
1.40E-06,46,11673,,,
1.50E-06,33,11673,,,
1.30E-06,20,11672,,,
1.30E-06,5,11672,,,
1.30E-06,44,11675,,,
1.30E-06,3,11674,,,
1.30E-06,16,11673,,,
1.30E-06,11,11674,,,
1.30E-06,46,11673,,,
1.30E-06,30,11678,,,
1.40E-06,2,11679,,,
1.30E-06,20,11681,,,
1.30E-06,10,11681,,,
1.50E-06,1,11685,,,
1.30E-06,24,11684,,,
1.30E-06,19,11683,,,
1.40E-06,43,11684,,,
1.40E-06,50,11683,,,
1.30E-06,38,11682,,,
1.40E-06,34,11692,,,
1.40E-06,15,11691,,,
1.40E-06,17,11691,,,
1.40E-06,2,11693,,,
1.40E-06,4,11697,,,
1.30E-06,14,11698,,,
1.30E-06,4,11701,,,
1.30E-06,35,11701,,,
1.30E-06,43,11701,,,
1.30E-06,26,11703,,,
1.40E-06,42,11705,,,
1.40E-06,18,11705,,,
1.30E-06,23,11704,,,
1.30E-06,30,11704,,,
1.40E-06,43,11706,,,
1.40E-06,28,11708,,,
1.40E-06,22,11707,,,
1.40E-06,37,11706,,,
1.40E-06,25,11705,,,
1.30E-06,33,11705,,,
1.40E-06,2,11705,,,
1.40E-06,21,11705,,,
1.30E-06,17,11705,,,
1.40E-06,30,11704,,,
1.40E-06,44,11705,,,
1.40E-06,41,11704,,,
1.30E-06,31,11703,,,
1.40E-06,25,11704,,,
1.30E-06,21,11703,,,
1.40E-06,19,11708,,,
1.30E-06,45,11713,,,
1.30E-06,42,11712,,,
1.30E-06,27,11714,,,
1.30E-06,9,11713,,,
1.30E-06,3,11714,,,
1.40E-06,39,11714,,,
1.30E-06,24,11713,,,
1.40E-06,33,11713,,,
1.30E-06,27,11715,,,
1.40E-06,41,11717,,,
1.40E-06,28,11716,,,
1.40E-06,44,11715,,,
1.40E-06,16,11714,,,
1.50E-06,44,11713,,,
1.50E-06,21,11714,,,
1.50E-06,9,11713,,,
1.60E-06,26,11712,,,
1.40E-06,21,11713,,,
1.70E-06,45,11712,,,
1.40E-06,20,11711,,,
2.60E-06,47,11713,,,
1.80E-06,28,11712,,,
1.40E-06,1,11716,,,
1.40E-06,13,11715,,,
2.40E-06,26,11718,,,
1.90E-06,7,11717,,,
1.80E-06,34,11718,,,
1.80E-06,26,11719,,,
1.70E-06,8,11719,,,
1.60E-06,48,11720,,,
1.70E-06,47,11723,,,
1.40E-06,40,11732,,,
1.40E-06,46,11733,,,
1.40E-06,1,11732,,,
1.30E-06,5,11731,,,
1.40E-06,12,11730,,,
1.30E-06,6,11729,,,
1.40E-06,18,11729,,,
1.80E-06,27,11728,,,
1.40E-06,19,11727,,,
1.30E-06,47,11731,,,
1.30E-06,22,11730,,,
1.40E-06,2,11729,,,
1.30E-06,5,11728,,,
1.30E-06,50,11728,,,
1.50E-06,1,11727,,,
1.40E-06,35,11726,,,
1.40E-06,49,11725,,,
1.30E-06,41,11727,,,
1.40E-06,16,11727,,,
1.30E-06,46,11726,,,
1.40E-06,45,11727,,,
1.40E-06,10,11726,,,
1.40E-06,48,11726,,,
1.30E-06,32,11728,,,
1.30E-06,41,11727,,,
1.40E-06,15,11726,,,
1.30E-06,21,11725,,,
1.40E-06,33,11724,,,
1.30E-06,13,11724,,,
1.30E-06,6,11723,,,
1.40E-06,23,11724,,,
1.30E-06,25,11727,,,
1.30E-06,42,11728,,,
1.30E-06,28,11727,,,
1.40E-06,49,11726,,,
1.40E-06,14,11734,,,
1.30E-06,26,11733,,,
1.40E-06,38,11733,,,
1.40E-06,46,11736,,,
1.50E-06,25,11737,,,
1.40E-06,38,11737,,,
1.30E-06,9,11742,,,
1.30E-06,19,11742,,,
1.30E-06,2,11741,,,
1.30E-06,14,11740,,,
1.40E-06,25,11742,,,
1.30E-06,18,11741,,,
1.30E-06,44,11742,,,
1.40E-06,11,11741,,,
1.30E-06,49,11744,,,
1.30E-06,33,11746,,,
1.30E-06,36,11747,,,
1.30E-06,43,11748,,,
1.30E-06,44,11748,,,
1.40E-06,19,11755,,,
1.40E-06,13,11756,,,
1.30E-06,22,11757,,,
1.30E-06,39,11756,,,
1.50E-06,12,11755,,,
1.40E-06,27,11756,,,
1.30E-06,28,11760,,,
1.30E-06,16,11763,,,
1.30E-06,3,11763,,,
1.30E-06,22,11763,,,
1.30E-06,25,11762,,,
1.30E-06,16,11761,,,
1.40E-06,33,11761,,,
1.30E-06,35,11760,,,
1.30E-06,29,11762,,,
1.40E-06,9,11761,,,
1.30E-06,45,11761,,,
1.30E-06,18,11764,,,
1.30E-06,34,11763,,,
1.30E-06,28,11765,,,
1.30E-06,26,11771,,,
1.40E-06,26,11775,,,
1.40E-06,31,11778,,,
1.40E-06,15,11783,,,
1.30E-06,33,11782,,,
1.30E-06,18,11783,,,
1.30E-06,9,11783,,,
1.30E-06,39,11782,,,
1.30E-06,13,11781,,,
1.40E-06,29,11780,,,
1.30E-06,29,11779,,,
1.40E-06,17,11780,,,
1.40E-06,37,11783,,,
1.30E-06,22,11784,,,
1.30E-06,12,11792,,,
1.30E-06,8,11791,,,
1.40E-06,37,11793,,,
1.30E-06,25,11792,,,
1.40E-06,12,11793,,,
1.40E-06,47,11792,,,
1.40E-06,24,11795,,,
1.40E-06,49,11795,,,
1.40E-06,17,11794,,,
1.30E-06,12,11794,,,
1.30E-06,15,11794,,,
1.30E-06,2,11798,,,
1.40E-06,16,11802,,,
1.30E-06,27,11801,,,
1.40E-06,13,11800,,,
1.30E-06,6,11810,,,
1.30E-06,8,11812,,,
1.30E-06,6,11813,,,
1.30E-06,38,11812,,,
1.40E-06,49,11813,,,
1.40E-06,5,11814,,,
1.30E-06,36,11813,,,
2.00E-06,50,11812,,,
1.30E-06,50,11811,,,
1.30E-06,1,11811,,,
1.30E-06,20,11813,,,
1.30E-06,8,11812,,,
1.30E-06,4,11814,,,
1.40E-06,12,11815,,,
1.40E-06,31,11817,,,
1.40E-06,48,11820,,,
1.40E-06,50,11825,,,
1.40E-06,43,11827,,,
1.30E-06,32,11827,,,
1.30E-06,3,11828,,,
1.30E-06,11,11827,,,
1.40E-06,15,11826,,,
1.30E-06,30,11825,,,
1.40E-06,48,11826,,,
1.40E-06,29,11825,,,
1.40E-06,17,11825,,,
1.30E-06,47,11824,,,
1.30E-06,18,11823,,,
