cas operacie,cislo,velkost frontu,,,
8.00E-07,42,713,,,
8.00E-07,16,711,,,
7.00E-07,16,711,,,
7.00E-07,16,711,,,
7.00E-07,16,711,,,
7.00E-07,28,712,,,
8.00E-07,39,713,,,
7.00E-07,16,711,,,
7.00E-07,16,711,,,
7.00E-07,16,712,,,
1.00E-06,34,716,,,
8.00E-07,35,720,,,
8.00E-07,35,720,,,
7.00E-07,34,720,,,
7.00E-07,13,726,,,
8.00E-07,36,728,,,
8.00E-07,48,730,,,
7.00E-07,32,733,,,
8.00E-07,32,733,,,
8.00E-07,32,733,,,
7.00E-07,10,734,,,
7.00E-07,39,732,,,
8.00E-07,30,735,,,
8.00E-07,30,735,,,
8.00E-07,26,735,,,
7.00E-07,39,734,,,
8.00E-07,7,733,,,
8.00E-07,33,734,,,
8.00E-07,33,739,,,
7.00E-07,33,739,,,
8.00E-07,28,740,,,
8.00E-07,35,741,,,
7.00E-07,49,743,,,
8.00E-07,49,746,,,
8.00E-07,21,756,,,
7.00E-07,35,755,,,
7.00E-07,45,753,,,
8.00E-07,49,755,,,
8.00E-07,43,758,,,
7.00E-07,12,761,,,
7.00E-07,9,762,,,
7.00E-07,9,762,,,
8.00E-07,9,762,,,
8.00E-07,21,761,,,
7.00E-07,27,759,,,
8.00E-07,36,765,,,
7.00E-07,15,767,,,
8.00E-07,36,766,,,
8.00E-07,47,768,,,
7.00E-07,19,771,,,
7.00E-07,18,773,,,
7.00E-07,37,774,,,
7.00E-07,11,773,,,
7.00E-07,33,776,,,
8.00E-07,8,776,,,
7.00E-07,30,773,,,
7.00E-07,30,774,,,
8.00E-07,49,777,,,
1.10E-06,28,778,,,
9.10E-06,23,778,,,
7.00E-07,7,782,,,
7.00E-07,15,781,,,
8.00E-07,24,783,,,
8.00E-07,30,782,,,
8.00E-07,30,782,,,
7.00E-07,11,783,,,
8.00E-07,49,783,,,
7.00E-07,2,782,,,
7.00E-07,2,783,,,
8.00E-07,45,782,,,
7.00E-07,45,784,,,
7.00E-07,45,784,,,
7.00E-07,45,784,,,
7.00E-07,37,785,,,
7.00E-07,37,785,,,
8.00E-07,37,786,,,
1.50E-06,39,788,,,
7.00E-07,9,792,,,
7.00E-07,1,790,,,
7.00E-07,1,790,,,
6.00E-07,48,788,,,
6.00E-07,33,787,,,
6.00E-07,48,790,,,
6.00E-07,48,790,,,
6.00E-07,37,789,,,
6.00E-07,44,789,,,
6.00E-07,30,792,,,
6.00E-07,22,797,,,
6.00E-07,22,797,,,
6.00E-07,17,797,,,
6.00E-07,12,795,,,
7.00E-07,12,795,,,
7.00E-07,12,795,,,
6.00E-07,12,796,,,
7.00E-07,6,792,,,
6.00E-07,6,793,,,
6.00E-07,26,796,,,
6.00E-07,6,795,,,
6.00E-07,6,795,,,
7.00E-07,6,795,,,
6.00E-07,6,795,,,
6.00E-07,6,795,,,
6.00E-07,6,795,,,
6.00E-07,29,792,,,
6.00E-07,15,794,,,
6.00E-07,25,797,,,
6.00E-07,30,795,,,
7.00E-07,43,794,,,
6.00E-07,30,800,,,
6.00E-07,30,803,,,
6.00E-07,36,806,,,
6.00E-07,36,806,,,
6.00E-07,36,808,,,
6.00E-07,36,810,,,
6.00E-07,36,813,,,
6.00E-07,36,817,,,
6.00E-07,40,820,,,
6.00E-07,22,818,,,
6.00E-07,22,818,,,
9.00E-07,28,819,,,
9.00E-07,8,822,,,
1.00E-06,8,822,,,
8.00E-07,8,822,,,
8.00E-07,8,824,,,
1.00E-06,36,833,,,
8.00E-07,19,834,,,
1.30E-06,22,838,,,
9.00E-07,46,837,,,
7.00E-07,46,837,,,
1.00E-06,46,839,,,
7.00E-07,39,839,,,
1.00E-06,46,842,,,
1.10E-06,31,840,,,
1.40E-06,28,842,,,
1.60E-06,28,844,,,
1.20E-06,28,848,,,
1.10E-06,33,848,,,
8.00E-07,33,849,,,
9.00E-07,4,850,,,
8.00E-07,49,858,,,
7.00E-07,49,858,,,
7.00E-07,47,857,,,
8.00E-07,14,855,,,
7.00E-07,48,855,,,
6.00E-07,48,855,,,
6.00E-07,33,854,,,
6.00E-07,33,854,,,
