cas operacie,vlozene cislo,priorita,velkost frontu,,,
0.0004569,22,3308,6,,,
0.0001492,12,3335,5,,,
0.0008397,19,141,6,,,
0.0006471,32,6007,6,,,
0.000216,27,2097,7,,,
0.0002503,30,9424,8,,,
0.0003561,23,5388,9,,,
0.0003044,10,623,9,,,
0.0003288,31,6178,10,,,
0.0004134,19,808,11,,,
0.0001734,2,1401,4,,,
0.0002019,17,436,5,,,
0.0002509,15,2073,6,,,
0.0001988,26,5877,7,,,
0.0003511,14,1232,8,,,
0.0002816,18,8364,8,,,
0.0003055,27,6938,6,,,
0.0002308,13,1959,6,,,
0.0001734,27,667,4,,,
0.0001405,21,7903,3,,,
0.0001719,19,6308,4,,,
0.0001703,3,2645,4,,,
0.000171,8,2967,4,,,
0.0001715,5,1572,4,,,
0.0002314,2,9797,5,,,
0.0002815,28,8433,6,,,
0.0002829,14,8642,7,,,
0.00026,14,6759,7,,,
0.0002593,32,741,7,,,
0.0001426,28,5195,6,,,
0.000265,20,2509,7,,,
0.0002808,32,315,8,,,
0.000369,19,816,9,,,
0.0003505,1,4400,8,,,
0.0003245,9,8410,9,,,
0.0002774,33,9313,10,,,
0.0002612,33,6569,7,,,
0.0002811,6,4295,8,,,
0.0002852,26,2167,8,,,
0.0003749,29,2494,9,,,
0.0003693,17,5886,10,,,
0.0003969,24,3553,10,,,
0.0003521,3,7658,11,,,
0.0018296,29,2660,12,,,
0.000436,31,2763,12,,,
0.0002596,23,9769,12,,,
0.0003934,18,1364,13,,,
0.0003959,5,904,13,,,
0.0005418,16,5835,13,,,
0.0003329,9,8883,13,,,
0.0002573,24,6363,8,,,
0.0002849,30,9445,7,,,
0.0002521,17,8186,8,,,
0.0002291,25,3254,7,,,
0.0002552,8,2824,8,,,
0.0005443,17,3107,8,,,
0.0002863,23,811,9,,,
0.0003436,5,7443,10,,,
0.0003768,21,5168,9,,,
0.0003156,2,1039,10,,,
0.0002845,1,3690,7,,,
0.0003899,31,2479,8,,,
0.0003502,4,5779,8,,,
0.0003366,3,622,9,,,
0.0010929,29,2243,10,,,
0.0014469,22,1599,11,,,
0.0005084,7,241,12,,,
0.000568,7,4758,13,,,
0.0005893,3,3006,14,,,
0.0003931,27,4790,14,,,
0.0004337,4,4137,14,,,
0.0006129,7,3461,13,,,
0.0005582,14,6674,14,,,
0.0004428,6,7792,15,,,
0.0002442,30,7898,15,,,
0.0003487,11,8471,12,,,
0.0003518,9,1948,11,,,
0.0003851,23,7841,10,,,
0.0001146,20,6739,5,,,
0.0002339,15,6580,6,,,
0.0001995,18,5129,5,,,
4.71E-05,33,3630,2,,,
5.50E-05,25,1784,2,,,
0.0001754,10,8761,3,,,
0.0001257,10,1232,4,,,
0.0001376,26,1229,5,,,
0.0002067,30,2932,4,,,
0.0001611,26,6962,5,,,
0.0003896,3,7060,5,,,
0.0002009,1,1431,5,,,
0.0010699,25,6014,6,,,
0.0001809,18,975,4,,,
0.0002859,28,3316,5,,,
0.0003027,24,2716,6,,,
0.000187,18,9909,5,,,
0.0001083,14,1004,2,,,
0.0002309,21,3617,3,,,
0.000231,24,9604,4,,,
0.0002631,1,9478,4,,,
7.09E-05,14,1311,3,,,
6.69E-05,14,1591,3,,,
0.0001535,17,7275,4,,,
4.43E-05,31,4119,2,,,
0.0001092,26,4693,2,,,
0.0002326,21,4844,3,,,
0.0001709,29,3940,4,,,
0.0002013,19,1349,5,,,
0.0002302,10,20,6,,,
0.0002308,35,6652,4,,,
0.0004902,3,745,5,,,
0.0001711,23,1819,4,,,
0.0002277,26,9372,5,,,
0.0002,32,1488,5,,,
0.000107,33,7593,2,,,
0.0001398,2,6779,3,,,
0.0001265,35,2768,4,,,
0.0004422,18,9788,5,,,
0.0002614,31,7752,5,,,
0.0002593,35,8087,5,,,
0.0002601,12,9373,5,,,
0.0002318,31,1794,6,,,
0.0001707,2,7999,4,,,
0.0001926,21,1009,5,,,
0.0006013,2,6375,6,,,
0.0003339,2,3514,7,,,
0.0003273,13,4113,8,,,
0.00037,32,1502,9,,,
0.0003714,32,2082,10,,,
0.0005899,9,2119,9,,,
0.0007675,7,9594,10,,,
0.0003227,31,150,10,,,
0.0001351,19,9879,11,,,
0.0002231,5,8981,12,,,
0.0004226,28,4325,11,,,
0.0002845,3,5030,8,,,
4.55E-05,34,1558,2,,,
6.68E-05,22,824,3,,,
0.0001361,15,7197,3,,,
6.24E-05,19,2912,2,,,
0.000147,1,9974,3,,,
0.0001735,24,1260,4,,,
0.0002593,14,5428,5,,,
0.0002335,32,119,6,,,
0.0002595,23,6530,7,,,
0.0002597,13,9283,8,,,
0.0002621,32,9793,7,,,
0.0002484,3,5228,8,,,
0.0002006,27,455,9,,,
0.0005543,32,7712,8,,,
0.0002834,27,9688,6,,,
0.0003281,14,8211,7,,,
0.000281,19,5479,8,,,
0.0001838,26,1166,8,,,
0.0002457,17,422,9,,,
0.0003746,10,3917,10,,,
0.0003919,23,2558,10,,,
0.0002594,16,169,10,,,
0.0003319,26,2119,10,,,
0.0003032,31,9589,11,,,
0.0003412,11,196,6,,,
0.0003711,33,7207,7,,,
0.0003263,8,8922,8,,,
0.0003034,9,18,9,,,
0.0001815,23,1323,8,,,
0.00026,31,6832,7,,,
0.0006883,12,4321,7,,,
0.0002613,21,1837,7,,,
0.0003482,33,7143,8,,,
