cas operacie,cislo,velkost frontu,,,
5.00E-07,13,519,,,
6.00E-07,16,517,,,
6.00E-07,45,516,,,
5.00E-07,47,515,,,
5.00E-07,38,514,,,
5.00E-07,38,514,,,
6.00E-07,38,514,,,
5.00E-07,38,517,,,
6.00E-07,11,519,,,
7.00E-07,3,525,,,
6.00E-07,33,531,,,
6.00E-07,33,531,,,
8.00E-07,39,532,,,
8.00E-07,6,533,,,
7.00E-07,6,533,,,
6.00E-07,42,534,,,
7.00E-07,45,535,,,
8.00E-07,49,539,,,
7.00E-07,49,539,,,
9.00E-07,45,538,,,
8.00E-07,47,537,,,
7.00E-07,47,537,,,
8.00E-07,25,536,,,
7.00E-07,25,536,,,
1.70E-06,35,537,,,
1.00E-06,6,539,,,
8.00E-07,30,541,,,
7.00E-07,30,541,,,
6.00E-07,30,541,,,
8.00E-07,38,540,,,
8.00E-07,4,543,,,
7.00E-07,4,544,,,
7.00E-07,4,544,,,
7.00E-07,4,544,,,
8.00E-07,31,542,,,
6.00E-07,39,539,,,
6.00E-07,39,539,,,
6.00E-07,17,541,,,
7.00E-07,12,549,,,
8.00E-07,12,550,,,
9.00E-07,12,550,,,
8.00E-07,16,550,,,
8.00E-07,16,552,,,
6.00E-07,16,552,,,
9.00E-07,16,552,,,
8.00E-07,39,551,,,
1.20E-06,39,552,,,
8.00E-07,39,553,,,
8.00E-07,14,555,,,
7.00E-07,20,556,,,
6.00E-07,41,567,,,
6.00E-07,41,568,,,
5.00E-07,41,568,,,
6.00E-07,33,567,,,
5.00E-07,14,567,,,
5.00E-07,14,567,,,
6.00E-07,19,566,,,
6.00E-07,19,566,,,
6.00E-07,38,567,,,
6.00E-07,5,567,,,
5.00E-07,19,566,,,
5.00E-07,19,566,,,
6.00E-07,19,569,,,
6.00E-07,19,570,,,
6.00E-07,1,572,,,
6.00E-07,21,573,,,
6.00E-07,21,575,,,
6.00E-07,23,579,,,
6.00E-07,23,581,,,
6.00E-07,1,581,,,
6.00E-07,18,586,,,
6.00E-07,18,586,,,
6.00E-07,36,587,,,
6.00E-07,33,587,,,
6.00E-07,38,590,,,
6.00E-07,6,591,,,
6.00E-07,6,593,,,
6.00E-07,6,592,,,
5.00E-07,6,592,,,
6.00E-07,6,592,,,
6.00E-07,6,596,,,
