cas operacie,vlozene cislo,priorita,velkost frontu,,,
2.60E-06,18,2826,216,,,
2.30E-06,26,1848,214,,,
1.40E-06,1,8148,215,,,
2.30E-06,31,769,216,,,
2.40E-06,33,284,216,,,
2.80E-06,27,6092,217,,,
2.60E-06,6,1761,218,,,
2.70E-06,21,4895,219,,,
1.50E-06,17,6964,220,,,
2.60E-06,16,4303,221,,,
3.60E-06,29,1854,222,,,
1.70E-06,35,8333,223,,,
2.80E-06,46,3918,222,,,
2.60E-06,14,414,223,,,
4.00E-06,17,471,224,,,
2.60E-06,42,5017,222,,,
2.60E-06,47,1519,223,,,
1.50E-06,35,9433,223,,,
2.80E-06,35,4695,224,,,
1.60E-06,12,7972,223,,,
2.80E-06,9,5261,224,,,
2.50E-06,11,1017,225,,,
1.80E-06,26,8050,223,,,
5.00E-06,10,9195,223,,,
2.60E-06,26,2135,222,,,
2.40E-06,1,1346,223,,,
6.50E-06,12,7593,224,,,
2.80E-06,2,6411,224,,,
1.60E-06,7,8887,224,,,
1.50E-06,22,8052,223,,,
2.80E-06,43,6414,224,,,
2.30E-06,12,3464,225,,,
1.80E-06,23,9773,226,,,
1.50E-06,14,6959,227,,,
2.30E-06,44,1833,228,,,
1.50E-06,46,9202,228,,,
2.20E-06,47,2588,229,,,
2.60E-06,16,4468,230,,,
2.50E-06,15,2755,231,,,
1.40E-06,35,9297,232,,,
2.50E-06,48,5356,232,,,
2.20E-06,14,112,233,,,
3.20E-06,29,5261,233,,,
2.30E-06,29,1740,233,,,
1.50E-06,35,7556,234,,,
1.60E-06,48,7203,232,,,
2.40E-06,9,3083,233,,,
1.50E-06,15,8818,234,,,
1.50E-06,20,7323,234,,,
2.30E-06,1,4300,234,,,
2.30E-06,8,3261,235,,,
2.40E-06,5,2928,236,,,
2.30E-06,2,1765,237,,,
2.60E-06,4,6244,237,,,
2.80E-06,12,6452,238,,,
1.50E-06,11,7174,239,,,
2.50E-06,48,6401,240,,,
2.70E-06,18,3382,240,,,
1.40E-06,8,7546,241,,,
3.70E-06,43,3772,242,,,
2.40E-06,36,1331,241,,,
2.80E-06,3,2438,242,,,
3.70E-06,37,2956,243,,,
2.60E-06,49,4230,243,,,
1.50E-06,36,8979,243,,,
2.30E-06,11,2750,242,,,
2.30E-06,48,2487,241,,,
2.30E-06,5,1377,242,,,
2.60E-06,3,3789,243,,,
1.50E-06,14,7995,244,,,
2.60E-06,40,2077,245,,,
3.70E-06,6,2383,243,,,
3.00E-06,24,3890,243,,,
3.80E-06,25,2775,243,,,
2.90E-06,7,2561,243,,,
2.80E-06,38,2477,244,,,
2.00E-06,48,7581,245,,,
3.70E-06,27,6531,245,,,
3.20E-06,39,1388,242,,,
2.30E-06,26,9724,243,,,
3.30E-06,17,3790,243,,,
1.60E-06,12,9903,242,,,
4.30E-06,23,2347,243,,,
3.10E-06,28,4489,243,,,
3.70E-06,13,6201,243,,,
2.50E-06,7,7202,244,,,
3.00E-06,31,6332,245,,,
1.70E-06,22,8981,246,,,
2.70E-06,27,1982,246,,,
2.30E-06,12,1388,247,,,
2.60E-06,35,1604,248,,,
6.20E-06,3,3597,249,,,
5.10E-06,30,5130,250,,,
5.10E-06,45,1588,248,,,
3.20E-06,12,6135,249,,,
3.14E-05,39,4935,248,,,
3.20E-06,3,3212,248,,,
2.80E-06,29,4802,249,,,
2.70E-06,41,5734,250,,,
4.60E-06,16,6547,251,,,
3.30E-06,6,3102,252,,,
2.40E-06,15,508,252,,,
2.40E-06,5,3572,249,,,
3.00E-06,16,8040,250,,,
2.40E-06,13,333,251,,,
2.70E-06,45,1904,252,,,
1.70E-06,38,7240,252,,,
3.90E-06,35,433,253,,,
2.70E-06,12,1600,254,,,
3.60E-06,47,2314,255,,,
2.70E-06,45,6418,255,,,
3.80E-06,24,5727,256,,,
3.50E-06,34,948,257,,,
2.60E-06,44,2769,257,,,
1.50E-06,36,9916,258,,,
3.80E-06,30,3455,259,,,
3.80E-06,45,3053,260,,,
3.30E-06,28,1583,261,,,
2.40E-06,41,507,261,,,
1.60E-06,26,8428,262,,,
3.30E-06,33,14,263,,,
1.50E-06,33,7468,264,,,
3.70E-06,45,632,265,,,
2.30E-06,35,1107,263,,,
1.50E-06,38,9437,264,,,
2.30E-06,46,8142,264,,,
2.40E-06,44,784,265,,,
2.70E-06,48,5883,266,,,
2.80E-06,37,1185,267,,,
2.00E-06,10,9866,267,,,
2.90E-06,33,4164,265,,,
1.80E-06,36,7208,266,,,
1.55E-05,27,6603,267,,,
2.30E-06,24,1613,267,,,
1.40E-06,14,8163,268,,,
1.50E-06,14,9255,269,,,
2.60E-06,11,2062,270,,,
1.50E-06,31,8641,271,,,
1.40E-06,48,9406,272,,,
1.40E-06,11,7483,270,,,
1.60E-06,16,7569,270,,,
1.39E-05,12,1254,271,,,
2.30E-06,44,188,272,,,
2.80E-06,42,3648,273,,,
2.50E-06,30,2441,274,,,
2.70E-06,15,4662,275,,,
2.30E-06,33,1604,273,,,
2.30E-06,18,1413,273,,,
2.20E-06,13,1609,272,,,
2.30E-06,5,130,273,,,
2.50E-06,38,1494,274,,,
2.70E-06,26,4054,275,,,
2.80E-06,41,4933,276,,,
1.60E-06,25,8570,276,,,
2.80E-06,32,4066,276,,,
2.70E-06,12,3646,277,,,
3.70E-06,30,6074,278,,,
2.30E-06,14,3054,278,,,
2.30E-06,17,1466,278,,,
1.40E-06,12,7735,279,,,
1.40E-06,38,7518,277,,,
2.40E-06,8,3558,276,,,
2.20E-06,4,2112,277,,,
2.20E-06,42,952,278,,,
2.60E-06,43,1571,279,,,
1.50E-06,40,6991,280,,,
1.40E-06,45,7772,280,,,
2.40E-06,27,1581,280,,,
1.50E-06,8,9086,278,,,
2.30E-06,47,290,278,,,
1.50E-06,14,6924,276,,,
1.50E-06,49,8232,277,,,
2.30E-06,18,1128,276,,,
1.40E-06,36,7649,277,,,
2.50E-06,41,3362,278,,,
1.50E-06,26,9876,279,,,
2.40E-06,45,3347,280,,,
1.50E-06,9,8701,280,,,
2.30E-06,20,122,281,,,
2.70E-06,36,4143,282,,,
2.30E-06,6,369,282,,,
2.50E-06,35,459,283,,,
2.30E-06,45,1887,282,,,
2.40E-06,41,4073,282,,,
1.40E-06,30,7270,283,,,
1.40E-06,25,7157,284,,,
1.40E-06,23,9711,284,,,
2.30E-06,19,1183,285,,,
1.40E-06,17,9393,285,,,
2.30E-06,18,597,284,,,
1.50E-06,19,9653,285,,,
1.40E-06,21,8371,282,,,
2.30E-06,9,4321,283,,,
2.50E-06,9,3958,283,,,
1.60E-06,49,9354,284,,,
1.40E-06,18,6945,284,,,
2.30E-06,50,527,284,,,
1.50E-06,25,7072,285,,,
2.30E-06,11,14,286,,,
2.80E-06,28,6151,286,,,
1.40E-06,50,6870,287,,,
1.30E-06,14,6869,288,,,
2.60E-06,40,6093,289,,,
2.50E-06,45,4278,290,,,
2.30E-06,50,2621,290,,,
2.30E-06,48,1899,290,,,
1.60E-06,1,7431,291,,,
2.40E-06,41,4191,291,,,
1.50E-06,31,8624,292,,,
2.40E-06,28,153,293,,,
2.80E-06,36,5097,294,,,
1.50E-06,41,9153,295,,,
2.60E-06,49,2922,296,,,
1.60E-06,20,8352,297,,,
2.70E-06,28,4941,298,,,
2.40E-06,35,2786,299,,,
1.50E-06,35,7713,300,,,
2.50E-06,40,612,301,,,
2.80E-06,20,5082,302,,,
2.50E-06,3,5423,303,,,
2.40E-06,25,1404,302,,,
1.50E-06,35,7196,302,,,
1.50E-06,15,6956,302,,,
2.80E-06,26,5646,302,,,
2.40E-06,21,280,303,,,
2.50E-06,42,761,304,,,
3.10E-06,48,5924,305,,,
1.50E-06,19,7560,304,,,
1.50E-06,36,8060,305,,,
2.40E-06,18,1951,306,,,
1.80E-06,22,7917,307,,,
2.70E-06,4,724,308,,,
2.90E-06,50,5039,309,,,
1.70E-06,46,8323,310,,,
1.67E-05,1,393,311,,,
3.80E-06,12,1045,312,,,
2.80E-06,17,5866,312,,,
3.50E-06,44,2552,313,,,
3.70E-06,45,1583,314,,,
3.80E-06,28,748,315,,,
2.70E-06,50,1075,314,,,
2.50E-06,45,4921,314,,,
2.90E-06,22,6341,314,,,
2.70E-06,36,1925,315,,,
1.50E-06,12,9325,314,,,
1.50E-06,20,7726,315,,,
2.30E-06,8,559,316,,,
