cas operacie,vybrane cislo,velkost frontu,,,
1.30E-06,26,386,,,
1.30E-06,12,385,,,
1.40E-06,41,386,,,
1.40E-06,9,385,,,
1.40E-06,2,384,,,
1.40E-06,21,384,,,
1.40E-06,18,383,,,
1.40E-06,3,384,,,
1.40E-06,50,384,,,
1.40E-06,40,384,,,
1.40E-06,24,383,,,
1.40E-06,49,383,,,
1.40E-06,41,382,,,
1.40E-06,19,381,,,
1.40E-06,5,381,,,
1.40E-06,13,384,,,
1.30E-06,15,384,,,
1.60E-06,24,384,,,
1.30E-06,18,388,,,
1.30E-06,42,389,,,
1.30E-06,38,391,,,
1.40E-06,6,392,,,
1.40E-06,8,391,,,
1.30E-06,43,392,,,
1.30E-06,7,391,,,
1.40E-06,9,391,,,
1.30E-06,15,391,,,
1.30E-06,21,391,,,
1.40E-06,47,391,,,
1.30E-06,7,390,,,
1.40E-06,44,389,,,
1.40E-06,15,394,,,
1.30E-06,21,395,,,
1.40E-06,27,394,,,
1.40E-06,17,394,,,
1.30E-06,26,401,,,
1.30E-06,36,402,,,
1.30E-06,27,401,,,
1.30E-06,44,401,,,
1.40E-06,8,402,,,
1.40E-06,22,401,,,
1.20E-06,27,400,,,
1.30E-06,39,400,,,
1.30E-06,23,399,,,
1.30E-06,31,399,,,
1.50E-06,5,399,,,
1.40E-06,1,399,,,
1.40E-06,9,400,,,
1.30E-06,8,400,,,
1.40E-06,17,400,,,
1.30E-06,9,399,,,
1.40E-06,10,398,,,
1.30E-06,34,398,,,
1.30E-06,27,398,,,
1.30E-06,16,398,,,
1.40E-06,16,399,,,
1.40E-06,45,398,,,
1.40E-06,39,397,,,
1.40E-06,22,397,,,
1.30E-06,3,396,,,
1.40E-06,21,400,,,
1.40E-06,31,401,,,
1.40E-06,33,400,,,
1.40E-06,34,399,,,
1.40E-06,37,400,,,
1.40E-06,21,399,,,
1.30E-06,45,399,,,
1.30E-06,21,398,,,
1.30E-06,14,398,,,
1.40E-06,27,408,,,
1.30E-06,28,407,,,
1.40E-06,23,412,,,
1.40E-06,50,414,,,
1.30E-06,47,416,,,
1.40E-06,9,415,,,
1.40E-06,17,419,,,
1.40E-06,38,419,,,
1.30E-06,22,418,,,
1.40E-06,11,422,,,
1.40E-06,34,424,,,
1.50E-06,18,426,,,
1.40E-06,13,430,,,
1.50E-06,49,434,,,
1.40E-06,14,433,,,
1.30E-06,40,432,,,
2.10E-06,42,433,,,
1.40E-06,43,433,,,
1.40E-06,35,432,,,
1.50E-06,10,434,,,
1.50E-06,22,435,,,
1.40E-06,6,434,,,
1.40E-06,29,433,,,
2.70E-06,22,433,,,
1.40E-06,38,434,,,
1.50E-06,1,435,,,
1.30E-06,42,434,,,
1.30E-06,25,433,,,
1.30E-06,35,433,,,
1.60E-06,15,432,,,
1.40E-06,3,431,,,
1.60E-06,38,434,,,
1.40E-06,10,434,,,
1.40E-06,2,433,,,
1.40E-06,8,432,,,
1.80E-06,10,434,,,
1.60E-06,24,433,,,
1.40E-06,25,432,,,
2.90E-06,38,434,,,
3.10E-06,40,433,,,
3.10E-06,2,434,,,
4.80E-06,13,439,,,
2.00E-06,40,441,,,
2.30E-06,24,440,,,
2.20E-06,30,439,,,
2.10E-06,25,443,,,
2.10E-06,39,447,,,
2.60E-06,12,447,,,
2.20E-06,16,446,,,
2.20E-06,6,446,,,
2.00E-06,12,448,,,
2.20E-06,9,449,,,
1.70E-06,41,452,,,
2.10E-06,5,452,,,
2.20E-06,27,453,,,
2.30E-06,3,453,,,
1.80E-06,41,452,,,
1.50E-06,10,456,,,
1.40E-06,8,457,,,
1.30E-06,24,457,,,
1.30E-06,49,456,,,
1.40E-06,36,456,,,
1.40E-06,35,460,,,
1.30E-06,3,460,,,
1.40E-06,17,460,,,
1.40E-06,13,461,,,
1.40E-06,13,461,,,
1.30E-06,38,460,,,
1.30E-06,10,461,,,
1.20E-06,13,460,,,
1.30E-06,16,459,,,
1.30E-06,28,458,,,
1.30E-06,38,458,,,
1.30E-06,29,457,,,
1.50E-06,26,457,,,
1.40E-06,28,456,,,
1.40E-06,31,457,,,
1.30E-06,36,456,,,
1.40E-06,45,455,,,
1.40E-06,44,454,,,
1.30E-06,7,453,,,
1.40E-06,46,453,,,
1.40E-06,26,452,,,
1.40E-06,4,451,,,
1.40E-06,44,451,,,
1.30E-06,44,450,,,
1.80E-06,26,449,,,
1.30E-06,4,448,,,
1.30E-06,39,450,,,
1.40E-06,18,449,,,
1.30E-06,33,450,,,
1.50E-06,39,449,,,
1.40E-06,10,449,,,
1.40E-06,20,450,,,
1.30E-06,10,449,,,
1.30E-06,19,448,,,
1.40E-06,48,451,,,
1.30E-06,19,451,,,
1.30E-06,17,450,,,
1.30E-06,22,451,,,
1.30E-06,43,450,,,
1.20E-06,22,449,,,
1.40E-06,17,448,,,
1.50E-06,48,447,,,
1.30E-06,32,447,,,
1.40E-06,38,447,,,
1.40E-06,9,448,,,
1.50E-06,28,450,,,
1.40E-06,43,449,,,
1.30E-06,49,448,,,
1.40E-06,39,448,,,
1.40E-06,19,453,,,
1.30E-06,25,454,,,
1.40E-06,36,455,,,
1.30E-06,36,462,,,
1.40E-06,29,462,,,
1.40E-06,49,463,,,
1.40E-06,44,462,,,
1.30E-06,28,464,,,
1.30E-06,39,465,,,
1.30E-06,50,464,,,
1.30E-06,24,463,,,
1.20E-06,26,462,,,
1.40E-06,41,465,,,
1.30E-06,50,467,,,
1.30E-06,1,466,,,
1.30E-06,43,465,,,
1.30E-06,18,466,,,
1.40E-06,9,466,,,
1.60E-06,48,465,,,
1.30E-06,45,468,,,
1.30E-06,40,470,,,
1.40E-06,30,469,,,
1.50E-06,39,468,,,
1.30E-06,42,473,,,
1.30E-06,3,474,,,
1.30E-06,25,473,,,
1.30E-06,12,472,,,
1.30E-06,34,471,,,
1.30E-06,25,470,,,
1.40E-06,19,470,,,
1.40E-06,47,470,,,
1.20E-06,34,469,,,
1.30E-06,2,470,,,
1.30E-06,23,473,,,
1.40E-06,23,472,,,
1.30E-06,26,471,,,
1.30E-06,15,470,,,
1.30E-06,34,470,,,
1.30E-06,40,469,,,
1.40E-06,10,468,,,
1.30E-06,8,468,,,
1.40E-06,6,470,,,
1.40E-06,23,469,,,
1.40E-06,32,478,,,
1.40E-06,25,479,,,
1.40E-06,10,480,,,
1.30E-06,41,480,,,
1.30E-06,39,479,,,
1.40E-06,2,481,,,
1.30E-06,31,484,,,
1.30E-06,50,487,,,
1.30E-06,13,487,,,
1.30E-06,49,486,,,
1.30E-06,23,488,,,
1.50E-06,4,490,,,
1.40E-06,34,490,,,
1.30E-06,34,489,,,
1.30E-06,27,488,,,
1.50E-06,26,490,,,
1.30E-06,23,492,,,
1.40E-06,50,493,,,
1.30E-06,4,492,,,
1.40E-06,20,493,,,
1.40E-06,14,495,,,
1.30E-06,21,495,,,
1.40E-06,48,495,,,
1.40E-06,5,494,,,
1.40E-06,1,498,,,
1.30E-06,1,497,,,
9.40E-06,40,498,,,
1.30E-06,45,497,,,
1.30E-06,27,499,,,
1.30E-06,40,498,,,
4.40E-06,27,504,,,
1.50E-06,20,509,,,
1.40E-06,49,511,,,
1.30E-06,8,514,,,
1.40E-06,26,517,,,
1.30E-06,46,518,,,
1.40E-06,32,518,,,
1.30E-06,29,518,,,
1.30E-06,39,517,,,
1.40E-06,14,516,,,
1.40E-06,31,516,,,
1.40E-06,41,517,,,
1.30E-06,33,517,,,
1.30E-06,31,517,,,
1.30E-06,13,518,,,
1.40E-06,48,517,,,
1.40E-06,21,517,,,
1.40E-06,16,516,,,
1.30E-06,45,515,,,
1.30E-06,47,514,,,
1.30E-06,38,513,,,
1.50E-06,50,520,,,
1.30E-06,1,519,,,
1.40E-06,29,520,,,
1.30E-06,30,519,,,
1.40E-06,3,524,,,
2.00E-06,33,531,,,
2.10E-06,39,532,,,
2.50E-06,24,531,,,
1.90E-06,2,533,,,
1.50E-06,6,533,,,
1.40E-06,40,533,,,
1.40E-06,7,533,,,
1.70E-06,31,533,,,
1.50E-06,30,533,,,
1.90E-06,42,535,,,
1.90E-06,42,536,,,
2.00E-06,49,538,,,
1.80E-06,41,537,,,
1.70E-06,45,537,,,
1.80E-06,24,537,,,
1.70E-06,15,536,,,
2.00E-06,47,536,,,
1.90E-06,44,537,,,
1.90E-06,17,536,,,
1.90E-06,21,536,,,
2.20E-06,45,537,,,
2.90E-06,6,538,,,
