cas operacie,cislo na indexe,index prvku,dlzka zoznamu,,
1.88E-05,22,9,79,,
1.98E-05,19,81,86,,
4.02E-05,30,73,86,,
2.60E-05,18,68,87,,
1.80E-05,12,28,83,,
1.86E-05,85,44,83,,
1.90E-05,84,53,81,,
1.88E-05,78,57,82,,
1.76E-05,8,14,83,,
1.94E-05,35,68,84,,
1.98E-05,19,79,83,,
1.74E-05,22,17,91,,
1.76E-05,34,10,95,,
1.90E-05,82,51,93,,
1.83E-05,80,41,90,,
2.43E-05,75,22,91,,
1.84E-05,21,39,91,,
1.86E-05,79,43,92,,
2.01E-05,35,86,91,,
1.83E-05,11,32,92,,
1.89E-05,9,60,92,,
1.74E-05,6,12,96,,
1.89E-05,80,57,96,,
1.73E-05,4,10,96,,
1.73E-05,71,8,96,,
1.69E-05,7,5,98,,
1.99E-05,16,88,101,,
1.87E-05,2,54,104,,
1.89E-05,74,54,110,,
2.24E-05,28,95,109,,
1.97E-05,14,78,108,,
2.28E-05,22,27,107,,
2.01E-05,3,77,107,,
1.80E-05,22,27,107,,
1.75E-05,20,12,106,,
1.79E-05,20,24,106,,
1.81E-05,75,32,104,,
2.02E-05,28,87,104,,
1.76E-05,23,11,102,,
2.04E-05,17,92,104,,
1.93E-05,3,74,103,,
2.73E-05,80,51,99,,
1.93E-05,35,68,99,,
1.81E-05,75,22,101,,
2.79E-05,14,68,98,,
1.84E-05,86,38,97,,
1.96E-05,10,75,95,,
1.73E-05,77,17,95,,
2.18E-05,8,86,96,,
1.97E-05,26,78,95,,
1.98E-05,77,91,95,,
3.56E-05,75,24,91,,
3.15E-05,26,69,91,,
1.84E-05,7,3,88,,
1.98E-05,27,41,90,,
2.24E-05,85,29,94,,
2.00E-05,81,63,94,,
1.91E-05,26,40,94,,
1.98E-05,84,88,92,,
2.17E-05,28,79,96,,
2.52E-05,24,64,96,,
2.07E-05,9,45,95,,
1.92E-05,35,70,93,,
1.74E-05,85,14,90,,
1.72E-05,35,6,90,,
1.81E-05,85,27,88,,
1.92E-05,76,63,92,,
2.43E-05,20,8,93,,
1.79E-05,31,32,94,,
1.89E-05,76,46,95,,
1.89E-05,8,45,95,,
1.76E-05,84,16,95,,
1.85E-05,2,46,93,,
1.86E-05,2,46,93,,
1.75E-05,85,16,93,,
1.86E-05,76,45,95,,
1.93E-05,3,67,95,,
1.95E-05,75,76,93,,
1.74E-05,35,16,93,,
2.08E-05,20,93,95,,
1.71E-05,35,3,95,,
1.77E-05,35,10,94,,
1.83E-05,79,32,91,,
1.84E-05,23,47,92,,
1.70E-05,35,6,89,,
1.84E-05,31,47,88,,
1.99E-05,10,65,85,,
1.80E-05,18,29,84,,
1.86E-05,84,52,88,,
1.82E-05,23,37,88,,
1.88E-05,84,55,87,,
1.70E-05,31,0,89,,
1.83E-05,18,35,89,,
1.76E-05,75,12,90,,
1.91E-05,29,57,88,,
1.77E-05,78,27,87,,
1.79E-05,25,31,87,,
1.94E-05,10,73,86,,
1.81E-05,27,42,86,,
2.56E-05,14,48,85,,
2.19E-05,75,13,89,,
2.04E-05,78,78,89,,
1.82E-05,12,36,90,,
2.02E-05,22,95,97,,
1.78E-05,35,23,97,,
1.94E-05,22,71,97,,
2.03E-05,87,89,97,,
1.87E-05,33,58,96,,
1.72E-05,31,9,95,,
1.81E-05,79,32,97,,
1.93E-05,86,67,94,,
2.96E-05,85,35,93,,
0.0003184,16,84,90,,
2.06E-05,87,80,87,,
1.90E-05,28,20,86,,
1.84E-05,75,22,85,,
2.01E-05,34,69,85,,
1.78E-05,88,20,84,,
2.05E-05,77,61,77,,
1.80E-05,24,0,78,,
1.93E-05,87,74,82,,
1.76E-05,16,19,82,,
2.50E-05,75,62,81,,
2.09E-05,16,44,82,,
1.78E-05,85,26,83,,
1.92E-05,21,57,82,,
1.76E-05,82,16,83,,
1.86E-05,84,48,82,,
1.97E-05,12,73,90,,
1.86E-05,11,49,88,,
1.70E-05,80,4,87,,
1.71E-05,84,7,87,,
1.80E-05,73,29,95,,
1.92E-05,90,27,98,,
1.89E-05,83,56,101,,
1.70E-05,34,1,101,,
2.53E-05,24,33,105,,
2.01E-05,87,69,106,,
1.90E-05,78,55,103,,
2.09E-05,11,103,106,,
1.95E-05,32,75,102,,
1.98E-05,30,84,100,,
1.88E-05,12,50,102,,
2.01E-05,35,86,103,,
2.06E-05,10,95,103,,
1.93E-05,34,67,104,,
1.93E-05,11,68,104,,
1.93E-05,10,72,106,,
2.01E-05,11,85,106,,
1.80E-05,82,22,106,,
2.03E-05,4,104,107,,
1.87E-05,71,52,94,,
1.98E-05,10,83,93,,
1.99E-05,30,75,94,,
1.89E-05,87,56,94,,
2.23E-05,11,51,91,,
2.81E-05,22,75,86,,
2.01E-05,9,85,88,,
2.00E-05,31,87,89,,
1.72E-05,28,13,88,,
1.85E-05,21,52,88,,
1.87E-05,75,55,89,,
1.95E-05,24,27,90,,
1.77E-05,1,23,90,,
1.86E-05,87,47,93,,
1.97E-05,4,83,91,,
1.98E-05,14,85,88,,
1.86E-05,77,39,89,,
1.85E-05,87,51,92,,
1.94E-05,32,69,93,,
1.86E-05,87,50,91,,
1.95E-05,32,68,94,,
1.91E-05,85,33,92,,
1.84E-05,78,14,93,,
1.98E-05,21,54,98,,
1.85E-05,79,14,100,,
1.91E-05,85,37,105,,
2.73E-05,10,85,103,,
2.00E-05,75,13,95,,
2.37E-05,78,9,95,,
1.81E-05,78,15,95,,
2.07E-05,12,95,97,,
1.78E-05,9,25,97,,
1.97E-05,31,58,97,,
1.86E-05,11,41,96,,
1.79E-05,10,25,97,,
1.72E-05,78,7,97,,
1.88E-05,24,56,101,,
2.06E-05,4,81,104,,
1.97E-05,31,59,102,,
2.07E-05,29,82,102,,
2.03E-05,19,97,99,,
1.84E-05,3,42,99,,
2.34E-05,20,82,100,,
1.98E-05,10,76,100,,
1.78E-05,1,16,101,,
1.97E-05,76,79,99,,
1.72E-05,79,8,96,,
1.95E-05,31,71,95,,
1.95E-05,17,80,94,,
1.95E-05,34,71,97,,
1.99E-05,23,82,100,,
1.90E-05,33,23,101,,
2.21E-05,34,82,102,,
2.72E-05,34,59,102,,
2.18E-05,90,45,102,,
2.14E-05,17,90,102,,
1.91E-05,79,61,103,,
1.85E-05,10,48,105,,
1.96E-05,2,76,104,,
2.49E-05,10,80,104,,
2.80E-05,2,29,106,,
2.53E-05,35,45,106,,
2.04E-05,6,77,107,,
2.64E-05,4,44,108,,
2.08E-05,2,82,108,,
1.93E-05,76,35,109,,
1.78E-05,35,4,111,,
3.15E-05,17,103,111,,
2.79E-05,85,27,112,,
1.97E-05,75,22,112,,
2.15E-05,22,107,117,,
2.00E-05,89,62,120,,
2.04E-05,30,82,121,,
1.96E-05,90,56,121,,
2.16E-05,17,115,122,,
0.0001121,85,101,123,,
2.00E-05,16,95,121,,
1.99E-05,6,79,121,,
2.04E-05,11,95,128,,
1.80E-05,83,34,127,,
2.02E-05,10,95,131,,
2.05E-05,32,64,129,,
1.89E-05,6,51,128,,
1.99E-05,9,82,128,,
1.77E-05,75,24,129,,
2.00E-05,25,89,129,,
1.72E-05,30,15,132,,
1.91E-05,4,64,133,,
1.69E-05,33,1,135,,
3.04E-05,6,123,129,,
1.93E-05,89,66,129,,
1.95E-05,5,74,131,,
2.10E-05,16,117,131,,
1.73E-05,9,12,134,,
1.86E-05,76,45,133,,
1.98E-05,72,85,133,,
2.20E-05,28,116,130,,
2.16E-05,14,127,131,,
1.84E-05,34,45,131,,
1.92E-05,34,45,129,,
2.01E-05,89,94,128,,
2.00E-05,9,88,126,,
1.67E-05,18,1,126,,
2.75E-05,9,88,126,,
1.97E-05,24,82,127,,
1.98E-05,6,78,124,,
1.72E-05,9,4,126,,
2.01E-05,75,102,129,,
1.69E-05,8,1,129,,
2.57E-05,4,59,125,,
0.0001112,30,12,125,,
2.22E-05,26,125,128,,
1.96E-05,33,52,132,,
1.88E-05,28,38,132,,
2.21E-05,86,127,133,,
1.89E-05,28,56,127,,
2.43E-05,33,84,132,,
1.87E-05,89,14,132,,
2.25E-05,21,121,131,,
2.19E-05,12,118,132,,
1.75E-05,14,15,133,,
2.67E-05,6,78,130,,
1.95E-05,79,30,130,,
2.11E-05,29,110,127,,
1.89E-05,80,55,128,,
2.00E-05,75,89,128,,
2.10E-05,10,118,128,,
1.99E-05,75,89,128,,
3.14E-05,85,24,130,,
2.11E-05,2,32,130,,
5.24E-05,28,5,130,,
3.01E-05,3,74,132,,
1.93E-05,79,69,130,,
2.01E-05,84,80,130,,
1.69E-05,28,3,129,,
2.10E-05,86,117,131,,
2.16E-05,5,78,134,,
1.90E-05,33,46,134,,
1.90E-05,73,56,138,,
1.78E-05,83,24,137,,
2.49E-05,83,60,138,,
1.98E-05,5,72,137,,
3.04E-05,2,131,138,,
2.17E-05,21,114,139,,
1.70E-05,6,1,139,,
1.78E-05,85,21,139,,
2.05E-05,84,82,142,,
2.08E-05,21,114,143,,
2.06E-05,17,93,145,,
1.84E-05,85,22,146,,
2.37E-05,12,153,155,,
1.70E-05,8,2,155,,
2.15E-05,74,125,156,,
2.42E-05,28,133,155,,
1.80E-05,22,23,156,,
2.15E-05,26,126,151,,
1.86E-05,73,24,157,,
1.87E-05,12,57,157,,
2.52E-05,82,68,157,,
2.02E-05,75,93,158,,
2.08E-05,77,92,155,,
2.02E-05,29,95,154,,
2.87E-05,17,139,155,,
1.90E-05,2,66,154,,
2.11E-05,32,125,154,,
1.79E-05,76,21,152,,
2.27E-05,27,139,148,,
2.85E-05,6,10,147,,
1.73E-05,17,9,144,,
1.75E-05,19,15,142,,
1.98E-05,19,78,141,,
1.82E-05,30,36,142,,
1.96E-05,75,79,142,,
1.73E-05,88,14,142,,
1.71E-05,76,7,142,,
1.90E-05,90,33,142,,
2.12E-05,73,123,145,,
2.04E-05,78,102,145,,
1.79E-05,2,21,146,,
2.02E-05,77,96,146,,
1.94E-05,5,69,145,,
1.75E-05,79,13,140,,
2.99E-05,16,137,139,,
1.99E-05,23,80,138,,
1.99E-05,75,82,141,,
2.14E-05,12,130,141,,
1.83E-05,24,35,142,,
1.77E-05,75,14,141,,
2.16E-05,28,130,149,,
1.83E-05,89,31,148,,
2.16E-05,17,137,153,,
1.93E-05,2,69,154,,
1.93E-05,84,56,158,,
1.78E-05,22,25,161,,
1.93E-05,18,76,161,,
2.10E-05,23,89,161,,
1.88E-05,4,58,159,,
2.05E-05,9,102,159,,
1.70E-05,11,4,161,,
2.41E-05,78,44,163,,
1.90E-05,79,56,162,,
1.81E-05,2,33,162,,
2.16E-05,86,127,160,,
2.19E-05,17,139,160,,
1.95E-05,82,63,161,,
2.17E-05,17,140,160,,
1.84E-05,1,42,157,,
1.97E-05,73,79,159,,
1.91E-05,2,30,154,,
2.38E-05,90,135,156,,
2.40E-05,79,107,154,,
1.73E-05,22,1,154,,
2.12E-05,18,71,154,,
1.76E-05,77,16,156,,
2.22E-05,33,154,159,,
1.78E-05,88,29,159,,
1.93E-05,33,64,158,,
2.18E-05,89,92,158,,
8.77E-05,14,65,157,,
1.83E-05,33,12,159,,
2.37E-05,73,135,159,,
2.04E-05,9,99,158,,
1.82E-05,72,43,159,,
2.28E-05,89,80,159,,
2.43E-05,11,133,160,,
2.39E-05,78,22,158,,
1.89E-05,33,62,159,,
1.95E-05,35,21,161,,
1.84E-05,2,40,161,,
2.16E-05,32,137,161,,
2.06E-05,89,108,159,,
2.67E-05,2,33,156,,
2.07E-05,83,54,156,,
2.28E-05,30,155,157,,
1.70E-05,85,4,157,,
2.21E-05,28,111,155,,
1.71E-05,1,8,155,,
1.92E-05,2,65,154,,
2.06E-05,71,78,152,,
2.36E-05,32,128,154,,
2.06E-05,79,102,155,,
2.03E-05,9,96,156,,
2.20E-05,4,151,159,,
3.67E-05,89,35,160,,
2.06E-05,8,62,161,,
3.70E-05,72,41,161,,
1.83E-05,72,37,157,,
1.70E-05,18,3,150,,
2.41E-05,74,137,153,,
2.04E-05,72,75,153,,
1.70E-05,19,0,154,,
1.80E-05,34,36,155,,
1.96E-05,17,74,155,,
1.97E-05,18,77,154,,
1.99E-05,75,86,154,,
2.13E-05,75,124,157,,
2.22E-05,3,81,161,,
2.23E-05,83,148,161,,
2.15E-05,14,134,159,,
2.11E-05,35,122,159,,
1.87E-05,7,53,156,,
1.94E-05,15,72,156,,
2.62E-05,12,64,161,,
1.94E-05,80,63,161,,
1.76E-05,10,19,161,,
2.04E-05,73,99,161,,
2.36E-05,4,157,162,,
2.14E-05,75,117,165,,
2.18E-05,81,143,163,,
1.96E-05,8,64,157,,
2.24E-05,15,149,158,,
1.99E-05,2,78,164,,
2.26E-05,15,154,166,,
1.97E-05,1,81,165,,
1.95E-05,76,74,165,,
2.20E-05,81,148,164,,
2.00E-05,73,89,158,,
2.58E-05,73,114,157,,
2.67E-05,87,115,161,,
1.72E-05,34,4,163,,
1.80E-05,27,13,163,,
2.58E-05,6,60,164,,
2.11E-05,87,114,164,,
1.94E-05,26,71,165,,
2.10E-05,4,112,168,,
2.47E-05,80,67,170,,
2.23E-05,27,153,169,,
2.04E-05,83,98,171,,
1.79E-05,89,23,171,,
1.74E-05,34,3,170,,
1.92E-05,33,73,172,,
1.91E-05,76,66,178,,
2.03E-05,77,98,180,,
1.75E-05,28,15,179,,
1.91E-05,26,69,181,,
1.97E-05,85,81,182,,
1.92E-05,12,68,185,,
1.87E-05,83,57,181,,
3.50E-05,90,144,180,,
1.90E-05,30,40,177,,
2.53E-05,86,85,178,,
2.16E-05,10,14,178,,
2.71E-05,4,27,181,,
2.53E-05,85,160,181,,
1.87E-05,31,26,181,,
1.93E-05,86,46,181,,
1.90E-05,35,54,179,,
2.25E-05,73,154,178,,
2.01E-05,32,89,175,,
1.98E-05,14,78,182,,
1.68E-05,9,0,180,,
2.17E-05,9,135,187,,
1.79E-05,84,30,189,,
2.17E-05,89,134,192,,
2.80E-05,79,79,191,,
3.06E-05,32,147,191,,
1.74E-05,1,12,190,,
1.91E-05,5,58,188,,
2.35E-05,21,161,182,,
2.15E-05,87,126,182,,
2.14E-05,18,121,183,,
2.24E-05,73,82,182,,
1.80E-05,30,1,186,,
2.35E-05,35,151,186,,
1.96E-05,24,47,186,,
3.76E-05,24,48,187,,
2.05E-05,73,100,189,,
1.90E-05,28,59,190,,
1.89E-05,13,57,193,,
1.95E-05,79,74,193,,
1.95E-05,25,75,186,,
2.22E-05,83,141,184,,
2.11E-05,18,121,183,,
3.01E-05,6,144,185,,
2.04E-05,10,93,185,,
1.98E-05,15,83,182,,
2.18E-05,90,139,182,,
1.79E-05,82,27,180,,
2.08E-05,26,111,184,,
2.03E-05,9,83,183,,
1.97E-05,14,75,183,,
2.31E-05,9,169,181,,
2.10E-05,17,117,187,,
1.73E-05,85,16,188,,
1.84E-05,10,38,191,,
2.20E-05,75,145,191,,
4.50E-05,12,72,192,,
2.02E-05,2,44,193,,
1.95E-05,2,52,190,,
2.39E-05,72,167,188,,
2.07E-05,32,114,187,,
1.90E-05,76,65,187,,
1.97E-05,23,54,181,,
1.89E-05,27,33,181,,
2.07E-05,14,77,182,,
2.09E-05,20,80,180,,
1.77E-05,20,20,180,,
2.51E-05,6,10,180,,
2.14E-05,77,96,180,,
1.87E-05,10,9,184,,
2.44E-05,10,35,184,,
2.50E-05,86,162,184,,
1.96E-05,88,69,184,,
2.33E-05,17,115,182,,
1.84E-05,20,21,183,,
1.72E-05,25,1,184,,
1.88E-05,89,55,184,,
2.07E-05,17,107,177,,
2.15E-05,87,133,178,,
2.04E-05,26,106,178,,
2.24E-05,77,161,176,,
2.36E-05,9,161,175,,
1.96E-05,88,69,175,,
2.26E-05,21,159,174,,
1.91E-05,27,60,188,,
1.77E-05,86,26,188,,
1.69E-05,5,0,188,,
2.19E-05,79,154,191,,
1.86E-05,6,19,191,,
2.42E-05,8,188,190,,
1.89E-05,83,56,191,,
2.16E-05,83,139,188,,
1.79E-05,26,2,185,,
1.69E-05,10,7,192,,
2.22E-05,28,10,193,,
1.98E-05,25,79,192,,
2.50E-05,4,104,191,,
1.88E-05,15,53,191,,
1.70E-05,18,3,191,,
1.87E-05,20,22,194,,
2.00E-05,17,8,194,,
2.52E-05,26,190,194,,
2.07E-05,20,108,196,,
1.92E-05,28,66,197,,
2.15E-05,75,130,196,,
1.89E-05,76,58,198,,
1.99E-05,14,83,199,,
2.14E-05,74,124,198,,
2.07E-05,86,110,191,,
2.02E-05,5,74,194,,
2.37E-05,10,191,193,,
2.80E-05,32,115,196,,
1.90E-05,83,57,194,,
2.01E-05,28,89,195,,
2.09E-05,32,115,194,,
1.87E-05,19,18,186,,
2.07E-05,80,106,190,,
2.40E-05,83,144,185,,
2.02E-05,15,94,184,,
2.51E-05,4,55,185,,
4.87E-05,20,137,185,,
1.97E-05,76,50,186,,
1.87E-05,3,27,179,,
2.02E-05,76,75,179,,
3.56E-05,11,107,180,,
2.44E-05,28,108,180,,
2.11E-05,20,84,179,,
2.32E-05,90,154,178,,
1.86E-05,29,16,178,,
2.28E-05,71,135,174,,
2.18E-05,77,120,175,,
2.21E-05,20,126,175,,
2.49E-05,77,140,175,,
3.07E-05,30,30,176,,
1.76E-05,26,0,177,,
2.20E-05,3,138,182,,
1.80E-05,35,22,180,,
1.73E-05,85,7,183,,
1.78E-05,85,19,184,,
2.30E-05,25,172,185,,
1.78E-05,10,25,185,,
1.78E-05,85,4,182,,
2.20E-05,22,123,183,,
1.96E-05,15,51,183,,
2.18E-05,79,112,183,,
2.88E-05,27,70,184,,
1.89E-05,9,32,184,,
3.00E-05,4,83,182,,
1.95E-05,88,79,179,,
2.02E-05,80,96,176,,
2.31E-05,89,143,177,,
2.03E-05,35,100,172,,
2.15E-05,3,127,175,,
1.84E-05,9,25,168,,
2.18E-05,82,134,170,,
2.05E-05,71,101,170,,
1.81E-05,76,33,169,,
1.88E-05,33,56,169,,
4.80E-05,33,36,159,,
2.11E-05,4,102,162,,
2.30E-05,9,139,160,,
2.07E-05,75,85,159,,
4.83E-05,89,66,158,,
2.06E-05,2,68,156,,
1.93E-05,13,35,156,,
2.10E-05,13,75,158,,
1.80E-05,34,30,156,,
3.06E-05,2,147,150,,
2.08E-05,27,108,149,,
1.83E-05,24,33,149,,
1.78E-05,71,25,153,,
1.76E-05,33,26,151,,
1.88E-05,2,34,148,,
1.93E-05,78,72,150,,
1.82E-05,86,35,152,,
1.78E-05,6,12,153,,
1.79E-05,76,24,155,,
1.99E-05,83,73,159,,
1.79E-05,34,27,160,,
1.90E-05,79,60,160,,
1.87E-05,81,54,161,,
2.04E-05,28,98,161,,
1.95E-05,89,81,162,,
2.03E-05,33,64,160,,
1.77E-05,18,20,165,,
1.95E-05,72,46,177,,
2.40E-05,8,168,176,,
2.25E-05,84,140,175,,
1.88E-05,2,25,175,,
2.17E-05,71,113,176,,
1.94E-05,72,50,176,,
1.94E-05,77,70,172,,
2.00E-05,78,84,173,,
2.15E-05,34,133,173,,
1.72E-05,29,1,170,,
1.91E-05,18,35,171,,
2.47E-05,26,0,168,,
2.55E-05,4,64,169,,
7.52E-05,87,84,166,,
1.89E-05,12,56,163,,
1.99E-05,10,56,166,,
1.82E-05,73,35,165,,
3.16E-05,22,51,170,,
2.00E-05,77,66,168,,
1.81E-05,84,32,167,,
2.24E-05,71,148,166,,
1.99E-05,79,91,167,,
1.77E-05,77,22,167,,
1.79E-05,6,24,166,,
2.15E-05,73,97,165,,
2.15E-05,77,128,169,,
1.73E-05,81,1,164,,
1.85E-05,3,17,163,,
1.78E-05,4,4,165,,
1.85E-05,78,45,162,,
1.99E-05,19,76,162,,
2.24E-05,87,135,162,,
1.79E-05,2,24,164,,
1.98E-05,34,84,165,,
1.69E-05,15,0,165,,
1.87E-05,78,46,163,,
2.10E-05,81,114,167,,
1.88E-05,3,58,167,,
2.40E-05,89,136,167,,
1.82E-05,85,30,168,,
2.97E-05,85,107,168,,
2.00E-05,73,87,170,,
1.92E-05,9,27,173,,
1.88E-05,14,29,167,,
2.23E-05,87,138,167,,
2.16E-05,24,124,166,,
2.26E-05,20,146,163,,
1.89E-05,78,37,162,,
2.00E-05,7,59,161,,
2.65E-05,3,15,159,,
3.34E-05,7,63,166,,
1.81E-05,12,5,168,,
2.35E-05,22,164,166,,
1.87E-05,85,29,165,,
2.17E-05,86,113,163,,
2.49E-05,24,117,160,,
1.94E-05,11,66,159,,
1.78E-05,4,30,152,,
2.41E-05,84,9,151,,
2.09E-05,35,85,147,,
1.74E-05,85,17,144,,
1.76E-05,85,17,144,,
2.18E-05,71,125,142,,
1.99E-05,73,83,142,,
3.08E-05,88,22,142,,
2.15E-05,82,104,140,,
2.22E-05,25,106,143,,
1.72E-05,87,11,142,,
2.12E-05,77,109,142,,
2.19E-05,82,135,142,,
2.10E-05,8,114,142,,
2.22E-05,72,98,144,,
2.00E-05,3,74,144,,
1.72E-05,12,6,142,,
2.12E-05,10,118,142,,
1.79E-05,79,25,142,,
1.85E-05,21,40,141,,
1.96E-05,16,34,140,,
2.04E-05,78,99,140,,
1.92E-05,34,69,140,,
1.81E-05,33,36,142,,
2.08E-05,8,116,141,,
2.03E-05,78,100,137,,
2.39E-05,4,36,137,,
2.20E-05,34,110,137,,
2.05E-05,73,101,134,,
2.21E-05,77,130,133,,
0.0002645,88,62,133,,
2.15E-05,77,111,133,,
1.80E-05,6,27,136,,
1.72E-05,12,6,138,,
2.17E-05,26,124,134,,
1.92E-05,81,50,136,,
1.85E-05,2,16,138,,
1.86E-05,16,36,138,,
2.01E-05,80,93,136,,
1.86E-05,19,47,135,,
1.71E-05,3,1,140,,
2.04E-05,7,100,146,,
1.80E-05,72,27,147,,
1.98E-05,4,84,149,,
2.02E-05,75,98,146,,
2.63E-05,76,95,147,,
1.86E-05,88,31,146,,
1.90E-05,86,59,141,,
1.72E-05,10,13,144,,
2.05E-05,8,110,144,,
1.81E-05,8,18,145,,
2.15E-05,77,78,148,,
1.94E-05,89,72,148,,
2.13E-05,26,138,152,,
2.20E-05,83,141,151,,
1.72E-05,3,4,151,,
1.83E-05,72,29,153,,
1.87E-05,27,54,154,,
2.16E-05,76,101,154,,
1.94E-05,88,47,156,,
1.90E-05,86,43,156,,
1.93E-05,80,31,157,,
1.89E-05,13,50,155,,
2.05E-05,85,97,151,,
1.88E-05,86,52,152,,
1.98E-05,83,89,152,,
1.98E-05,5,82,152,,
1.84E-05,7,39,152,,
1.89E-05,1,59,148,,
1.86E-05,23,49,149,,
1.94E-05,23,68,140,,
1.79E-05,73,19,138,,
1.76E-05,85,20,139,,
1.68E-05,12,0,131,,
1.75E-05,83,17,135,,
1.89E-05,82,53,129,,
1.79E-05,16,30,129,,
2.10E-05,24,118,127,,
1.93E-05,4,71,123,,
2.01E-05,87,89,123,,
2.06E-05,84,107,123,,
1.72E-05,88,7,123,,
1.74E-05,86,13,128,,
1.72E-05,88,7,129,,
1.80E-05,73,33,129,,
2.15E-05,24,121,130,,
1.88E-05,86,13,132,,
1.74E-05,73,8,132,,
1.86E-05,82,51,134,,
1.95E-05,30,70,136,,
2.23E-05,10,123,134,,
2.00E-05,89,56,134,,
1.87E-05,13,32,133,,
2.14E-05,15,129,134,,
1.88E-05,82,54,133,,
2.08E-05,87,93,134,,
2.26E-05,87,4,133,,
1.76E-05,30,21,135,,
2.01E-05,72,91,135,,
1.82E-05,85,13,134,,
2.02E-05,30,87,134,,
1.75E-05,88,20,133,,
2.06E-05,32,106,133,,
1.79E-05,73,34,135,,
1.78E-05,32,4,141,,
1.83E-05,73,36,139,,
2.35E-05,84,120,138,,
2.03E-05,20,98,136,,
2.03E-05,17,101,136,,
2.12E-05,79,128,137,,
2.79E-05,79,130,139,,
1.72E-05,73,13,135,,
2.08E-05,28,108,134,,
2.11E-05,83,104,135,,
2.15E-05,28,123,133,,
1.68E-05,86,2,134,,
1.82E-05,73,40,134,,
1.88E-05,72,44,135,,
1.89E-05,8,54,134,,
2.47E-05,72,92,133,,
1.77E-05,75,27,132,,
2.17E-05,24,123,130,,
1.96E-05,77,75,138,,
2.09E-05,72,100,139,,
2.19E-05,3,116,141,,
2.05E-05,90,76,141,,
2.10E-05,32,92,141,,
3.26E-05,83,32,142,,
2.13E-05,2,86,148,,
2.19E-05,83,136,148,,
2.19E-05,71,129,145,,
2.86E-05,5,138,144,,
2.04E-05,82,94,144,,
1.71E-05,6,8,142,,
2.24E-05,86,80,142,,
1.88E-05,14,57,141,,
2.04E-05,82,101,145,,
2.55E-05,71,130,142,,
1.68E-05,32,1,141,,
1.70E-05,79,6,136,,
2.11E-05,89,126,136,,
2.06E-05,72,109,137,,
2.03E-05,32,101,142,,
1.73E-05,71,7,143,,
1.85E-05,32,37,143,,
2.15E-05,5,132,146,,
2.16E-05,71,134,147,,
2.19E-05,14,141,144,,
1.89E-05,72,58,143,,
1.70E-05,15,0,145,,
2.18E-05,5,136,148,,
2.16E-05,17,130,146,,
2.06E-05,73,103,146,,
1.93E-05,8,70,145,,
1.85E-05,20,46,145,,
2.36E-05,89,141,144,,
1.94E-05,33,73,144,,
1.75E-05,16,22,141,,
2.06E-05,82,104,140,,
1.83E-05,13,45,140,,
1.73E-05,88,11,139,,
2.16E-05,87,129,138,,
2.15E-05,83,131,140,,
1.92E-05,12,60,138,,
1.89E-05,74,13,142,,
1.77E-05,74,20,142,,
2.18E-05,26,139,143,,
2.15E-05,22,123,136,,
2.03E-05,89,97,137,,
1.73E-05,20,6,138,,
5.75E-05,73,101,137,,
1.85E-05,85,48,135,,
2.15E-05,85,131,135,,
1.96E-05,77,77,136,,
1.70E-05,20,1,135,,
1.96E-05,1,38,136,,
1.88E-05,72,54,137,,
2.39E-05,32,96,140,,
2.15E-05,22,130,141,,
1.99E-05,34,92,141,,
1.78E-05,83,19,138,,
2.16E-05,19,134,136,,
2.06E-05,29,107,133,,
2.82E-05,33,17,132,,
1.93E-05,86,69,130,,
1.72E-05,31,7,131,,
2.90E-05,8,63,134,,
2.06E-05,72,55,134,,
1.86E-05,25,43,133,,
1.84E-05,74,29,134,,
1.74E-05,82,14,135,,
2.72E-05,90,41,134,,
2.02E-05,28,79,136,,
2.88E-05,80,99,137,,
2.14E-05,24,120,135,,
2.14E-05,35,125,136,,
1.98E-05,22,82,136,,
2.08E-05,23,78,129,,
1.83E-05,22,39,129,,
2.43E-05,6,46,130,,
1.85E-05,27,44,134,,
2.13E-05,33,124,134,,
2.08E-05,76,114,133,,
1.98E-05,3,82,131,,
2.56E-05,86,58,134,,
2.10E-05,33,99,133,,
2.05E-05,76,101,132,,
2.07E-05,33,101,131,,
2.04E-05,77,102,129,,
1.89E-05,7,54,130,,
2.12E-05,89,124,130,,
1.88E-05,78,46,130,,
2.31E-05,6,84,131,,
1.71E-05,20,4,134,,
0.0001262,11,31,134,,
2.81E-05,72,102,138,,
3.83E-05,20,8,139,,
1.78E-05,30,1,138,,
1.82E-05,8,15,141,,
2.61E-05,11,32,138,,
2.32E-05,13,9,139,,
2.54E-05,89,92,138,,
2.82E-05,77,121,137,,
1.82E-05,20,2,137,,
2.11E-05,89,14,139,,
2.78E-05,75,126,140,,
2.15E-05,72,108,140,,
1.83E-05,8,15,140,,
1.99E-05,89,67,139,,
2.13E-05,80,101,137,,
2.12E-05,6,102,137,,
2.00E-05,89,65,139,,
2.74E-05,31,61,138,,
1.99E-05,8,33,140,,
1.97E-05,72,54,138,,
1.86E-05,32,25,138,,
1.95E-05,78,59,134,,
2.00E-05,89,69,133,,
3.19E-05,24,130,132,,
2.38E-05,12,56,140,,
2.00E-05,20,74,145,,
2.07E-05,34,111,148,,
2.37E-05,12,61,148,,
2.32E-05,12,145,148,,
2.04E-05,33,72,146,,
2.33E-05,15,94,147,,
2.09E-05,83,115,152,,
2.06E-05,6,72,151,,
