cas operacie,vlozene cislo,index prvku,dlzka zoznamu,,
1.20E-06,35,70,71,,
1.50E-06,5,74,75,,
1.30E-06,17,75,76,,
1.40E-06,15,74,75,,
1.40E-06,27,74,75,,
1.40E-06,20,75,76,,
1.70E-06,30,77,78,,
1.20E-06,2,78,79,,
1.30E-06,10,79,80,,
1.30E-06,1,83,84,,
1.50E-06,6,83,84,,
1.70E-06,4,85,86,,
1.40E-06,13,82,83,,
1.30E-06,6,82,83,,
1.20E-06,3,79,80,,
1.20E-06,9,80,81,,
1.10E-06,6,83,84,,
1.20E-06,16,84,85,,
1.30E-06,31,80,81,,
1.30E-06,20,80,81,,
1.40E-06,19,78,79,,
1.20E-06,19,78,79,,
1.20E-06,14,79,80,,
1.10E-06,14,79,80,,
1.40E-06,5,81,82,,
1.20E-06,11,83,84,,
1.10E-06,9,84,85,,
1.40E-06,15,81,82,,
1.10E-06,13,82,83,,
1.60E-06,20,85,86,,
2.70E-06,17,86,87,,
1.10E-06,28,86,87,,
1.20E-06,22,83,84,,
1.10E-06,14,84,85,,
1.10E-06,17,86,87,,
1.10E-06,25,86,87,,
1.20E-06,30,87,88,,
2.00E-06,32,90,91,,
1.40E-06,24,92,93,,
1.40E-06,7,92,93,,
1.40E-06,9,93,94,,
1.40E-06,22,88,89,,
1.20E-06,17,88,89,,
1.90E-06,21,86,87,,
1.40E-06,4,82,83,,
1.20E-06,26,83,84,,
1.30E-06,32,79,80,,
1.30E-06,14,75,76,,
1.20E-06,12,74,75,,
1.30E-06,18,75,76,,
1.20E-06,15,76,77,,
1.40E-06,7,73,74,,
1.30E-06,13,59,60,,
1.20E-06,19,64,65,,
1.20E-06,29,62,63,,
1.20E-06,1,61,62,,
1.50E-06,11,60,61,,
2.20E-06,28,61,62,,
1.10E-06,14,56,57,,
1.20E-06,25,54,55,,
1.20E-06,25,52,53,,
1.10E-06,23,53,54,,
1.70E-06,33,49,50,,
2.00E-06,15,51,52,,
1.20E-06,19,46,47,,
1.20E-06,16,39,40,,
1.30E-06,26,39,40,,
2.10E-06,32,41,42,,
1.80E-06,27,42,43,,
1.70E-06,26,43,44,,
1.40E-06,35,40,41,,
1.40E-06,9,44,45,,
1.50E-06,11,42,43,,
1.40E-06,29,43,44,,
1.50E-06,5,44,45,,
1.30E-06,24,45,46,,
1.40E-06,4,45,46,,
1.50E-06,13,45,46,,
1.40E-06,28,44,45,,
1.50E-06,18,46,47,,
1.40E-06,26,46,47,,
1.30E-06,19,45,46,,
1.40E-06,26,47,48,,
1.50E-06,5,41,42,,
1.10E-06,31,35,36,,
1.30E-06,30,33,34,,
1.90E-06,26,35,36,,
1.20E-06,35,36,37,,
1.20E-06,15,35,36,,
2.80E-06,18,37,38,,
1.30E-06,32,38,39,,
1.10E-06,13,40,41,,
1.30E-06,27,41,42,,
2.40E-06,24,38,39,,
2.10E-06,8,38,39,,
1.50E-06,17,31,32,,
1.20E-06,35,31,32,,
1.10E-06,12,34,35,,
1.10E-06,6,34,35,,
1.40E-06,1,36,37,,
1.60E-06,9,36,37,,
1.50E-06,20,38,39,,
6.19E-05,3,39,40,,
1.50E-06,34,38,39,,
1.50E-06,14,36,37,,
1.20E-06,30,37,38,,
1.10E-06,8,42,43,,
1.20E-06,24,42,43,,
1.20E-06,13,43,44,,
1.50E-06,24,46,47,,
1.40E-06,8,47,48,,
1.40E-06,9,48,49,,
1.30E-06,35,51,52,,
1.20E-06,23,49,50,,
1.20E-06,21,46,47,,
1.30E-06,34,46,47,,
1.50E-06,1,47,48,,
1.50E-06,1,44,45,,
1.50E-06,20,43,44,,
1.40E-06,18,43,44,,
1.30E-06,24,44,45,,
1.40E-06,14,44,45,,
1.30E-06,33,45,46,,
1.30E-06,8,46,47,,
1.80E-06,30,47,48,,
1.30E-06,34,41,42,,
1.30E-06,13,42,43,,
2.30E-06,27,42,43,,
1.20E-06,24,44,45,,
1.10E-06,34,45,46,,
1.30E-06,10,46,47,,
2.00E-06,31,45,46,,
1.40E-06,17,44,45,,
1.20E-06,7,42,43,,
1.20E-06,26,43,44,,
1.10E-06,25,44,45,,
1.30E-06,25,41,42,,
1.20E-06,13,40,41,,
2.50E-06,11,40,41,,
1.30E-06,10,42,43,,
1.10E-06,23,42,43,,
1.20E-06,12,44,45,,
1.20E-06,24,43,44,,
1.10E-06,26,43,44,,
1.70E-06,13,43,44,,
1.10E-06,17,45,46,,
1.20E-06,11,45,46,,
1.20E-06,26,46,47,,
1.10E-06,25,46,47,,
1.20E-06,8,47,48,,
1.20E-06,9,47,48,,
1.20E-06,27,47,48,,
1.10E-06,3,49,50,,
1.30E-06,19,46,47,,
1.20E-06,31,45,46,,
1.30E-06,19,46,47,,
2.80E-06,12,49,50,,
1.30E-06,28,53,54,,
1.30E-06,13,52,53,,
1.20E-06,8,53,54,,
1.20E-06,9,56,57,,
1.20E-06,33,59,60,,
1.20E-06,26,60,61,,
1.80E-06,30,58,59,,
2.10E-06,27,58,59,,
1.40E-06,24,60,61,,
1.20E-06,8,59,60,,
1.20E-06,23,57,58,,
1.70E-06,28,58,59,,
1.40E-06,1,59,60,,
1.30E-06,17,60,61,,
1.50E-06,32,57,58,,
1.60E-06,15,64,65,,
1.40E-06,35,64,65,,
1.30E-06,9,64,65,,
1.80E-06,8,62,63,,
3.00E-06,6,63,64,,
