cas operacie,cislo,index prvku,dlzka zoznamu,,
1.98E-05,72,79,112,,
1.98E-05,90,77,110,,
1.83E-05,83,26,111,,
3.66E-05,74,47,109,,
2.96E-05,78,33,107,,
2.07E-05,84,50,108,,
1.88E-05,74,18,108,,
2.58E-05,81,31,105,,
2.35E-05,81,14,107,,
2.14E-05,73,90,105,,
1.97E-05,78,43,104,,
2.09E-05,79,77,112,,
1.83E-05,90,9,112,,
1.96E-05,86,51,112,,
1.91E-05,71,55,106,,
1.71E-05,89,0,108,,
1.94E-05,87,38,110,,
1.92E-05,89,47,114,,
2.07E-05,89,100,114,,
1.92E-05,83,57,117,,
1.94E-05,89,64,117,,
2.08E-05,75,85,119,,
1.88E-05,87,48,119,,
1.99E-05,85,76,119,,
2.39E-05,72,38,120,,
1.91E-05,75,30,119,,
1.78E-05,84,18,118,,
1.76E-05,78,5,114,,
2.57E-05,77,65,115,,
2.01E-05,71,84,114,,
2.19E-05,75,69,114,,
2.01E-05,79,82,108,,
1.73E-05,75,0,103,,
1.75E-05,74,6,105,,
1.89E-05,80,39,105,,
1.90E-05,89,56,103,,
2.22E-05,86,83,105,,
1.87E-05,90,38,106,,
1.89E-05,79,42,104,,
1.81E-05,81,16,104,,
1.84E-05,73,30,105,,
1.91E-05,82,56,104,,
2.42E-05,81,67,106,,
2.97E-05,89,28,108,,
3.43E-05,82,49,109,,
2.94E-05,75,93,113,,
2.93E-05,82,34,112,,
3.83E-05,74,39,114,,
2.44E-05,87,81,115,,
2.00E-05,89,42,108,,
1.92E-05,85,31,103,,
2.10E-05,89,95,105,,
1.91E-05,87,30,104,,
2.32E-05,87,46,101,,
2.10E-05,88,77,98,,
2.60E-05,81,89,96,,
1.77E-05,87,12,100,,
2.18E-05,86,6,95,,
1.82E-05,86,27,94,,
2.03E-05,81,83,96,,
1.78E-05,75,14,96,,
1.72E-05,74,6,95,,
1.99E-05,79,67,96,,
2.01E-05,76,73,96,,
2.01E-05,71,69,96,,
2.01E-05,87,86,96,,
1.79E-05,90,13,97,,
2.00E-05,74,86,98,,
1.85E-05,90,46,97,,
1.94E-05,76,63,99,,
2.32E-05,82,15,99,,
2.02E-05,78,87,98,,
1.85E-05,74,42,96,,
1.87E-05,76,46,97,,
1.81E-05,88,29,98,,
1.92E-05,77,55,101,,
2.02E-05,77,91,100,,
1.77E-05,73,14,99,,
2.56E-05,76,30,100,,
2.43E-05,80,88,101,,
1.93E-05,80,57,100,,
1.90E-05,86,49,101,,
1.69E-05,87,1,101,,
2.06E-05,73,64,91,,
1.92E-05,75,29,91,,
1.93E-05,90,25,95,,
1.99E-05,83,77,97,,
1.80E-05,78,28,97,,
1.96E-05,89,74,97,,
3.51E-05,85,56,98,,
2.28E-05,84,95,99,,
1.93E-05,80,61,100,,
1.79E-05,80,19,99,,
2.01E-05,90,80,99,,
2.19E-05,72,64,98,,
1.79E-05,81,24,100,,
1.78E-05,76,21,100,,
2.06E-05,73,92,96,,
2.10E-05,88,1,94,,
2.61E-05,72,91,94,,
2.30E-05,77,70,93,,
2.00E-05,82,73,94,,
1.74E-05,83,8,92,,
2.04E-05,87,93,96,,
1.71E-05,72,5,89,,
1.79E-05,71,27,89,,
1.82E-05,85,22,89,,
1.99E-05,82,79,91,,
1.95E-05,72,29,93,,
1.96E-05,84,69,93,,
1.99E-05,86,80,91,,
2.49E-05,72,71,89,,
1.80E-05,75,18,89,,
2.98E-05,83,49,92,,
1.86E-05,76,43,92,,
2.36E-05,73,88,94,,
1.87E-05,79,48,91,,
2.48E-05,78,53,91,,
2.01E-05,89,49,91,,
1.81E-05,74,30,84,,
1.83E-05,85,30,81,,
1.93E-05,82,58,80,,
1.81E-05,71,24,80,,
2.00E-05,81,74,76,,
1.90E-05,71,53,74,,
1.78E-05,75,13,77,,
1.93E-05,71,61,76,,
1.85E-05,75,33,79,,
2.23E-05,86,16,74,,
1.81E-05,85,26,72,,
1.78E-05,76,14,73,,
1.84E-05,73,41,72,,
1.90E-05,85,52,75,,
2.43E-05,75,12,81,,
1.80E-05,72,17,83,,
2.20E-05,74,53,87,,
2.28E-05,77,72,85,,
1.95E-05,78,61,83,,
1.78E-05,84,5,82,,
1.82E-05,74,33,80,,
1.85E-05,90,41,80,,
1.99E-05,82,42,78,,
1.97E-05,80,50,79,,
1.97E-05,88,44,78,,
4.43E-05,80,49,81,,
1.94E-05,77,59,82,,
1.91E-05,81,58,83,,
2.44E-05,76,62,82,,
1.94E-05,78,60,82,,
1.96E-05,80,68,81,,
1.87E-05,90,48,80,,
1.84E-05,82,31,98,,
1.89E-05,80,40,93,,
1.84E-05,84,35,89,,
2.40E-05,84,52,89,,
1.91E-05,75,52,89,,
1.81E-05,78,25,89,,
1.73E-05,72,2,90,,
1.73E-05,71,5,91,,
1.77E-05,77,9,92,,
1.88E-05,87,47,92,,
1.95E-05,76,63,92,,
1.89E-05,79,39,95,,
1.77E-05,86,12,96,,
1.94E-05,84,70,100,,
1.88E-05,73,45,101,,
1.86E-05,89,41,101,,
2.40E-05,76,60,104,,
2.01E-05,84,74,104,,
1.86E-05,82,38,105,,
1.73E-05,84,5,110,,
1.97E-05,74,63,106,,
1.99E-05,77,77,107,,
1.73E-05,82,1,109,,
2.09E-05,84,95,107,,
2.05E-05,86,95,108,,
1.94E-05,81,67,106,,
1.77E-05,85,20,106,,
1.99E-05,72,55,105,,
2.21E-05,78,99,105,,
1.94E-05,82,58,101,,
1.82E-05,85,32,104,,
2.27E-05,72,80,98,,
1.89E-05,86,34,98,,
1.76E-05,87,4,101,,
1.88E-05,86,45,99,,
1.96E-05,71,73,99,,
4.56E-05,77,95,98,,
2.15E-05,81,62,96,,
2.07E-05,77,56,96,,
2.03E-05,87,85,98,,
2.87E-05,86,82,95,,
1.89E-05,73,46,94,,
2.13E-05,88,92,97,,
2.04E-05,75,66,96,,
1.74E-05,75,6,92,,
1.86E-05,76,33,91,,
1.78E-05,89,13,94,,
1.82E-05,79,34,92,,
1.88E-05,72,46,88,,
2.00E-05,87,77,89,,
1.89E-05,73,52,90,,
2.44E-05,79,25,93,,
1.99E-05,75,79,95,,
2.12E-05,86,59,94,,
1.74E-05,88,5,93,,
1.88E-05,74,8,96,,
1.86E-05,89,34,90,,
1.97E-05,80,76,96,,
2.04E-05,75,72,95,,
1.87E-05,73,43,93,,
2.00E-05,75,80,91,,
1.95E-05,77,21,90,,
1.85E-05,75,7,86,,
2.43E-05,75,28,85,,
2.27E-05,78,80,88,,
1.91E-05,88,20,88,,
2.02E-05,81,69,88,,
2.02E-05,83,86,88,,
1.89E-05,90,55,86,,
3.72E-05,77,86,89,,
2.01E-05,74,47,90,,
2.12E-05,80,65,89,,
1.90E-05,76,51,87,,
1.90E-05,85,51,86,,
1.78E-05,72,13,89,,
1.75E-05,72,7,89,,
1.92E-05,87,64,92,,
1.86E-05,85,43,95,,
1.96E-05,87,72,97,,
1.77E-05,77,15,95,,
1.90E-05,74,48,97,,
1.88E-05,83,53,95,,
1.92E-05,83,60,93,,
1.93E-05,79,22,88,,
2.51E-05,77,46,88,,
1.78E-05,81,18,84,,
1.93E-05,77,61,79,,
2.00E-05,82,19,78,,
4.38E-05,86,50,78,,
1.90E-05,87,49,75,,
1.74E-05,74,1,81,,
1.88E-05,88,48,81,,
2.05E-05,81,62,82,,
1.94E-05,85,59,81,,
1.88E-05,88,40,81,,
1.90E-05,78,50,80,,
1.93E-05,87,60,79,,
1.72E-05,89,3,82,,
1.79E-05,89,18,81,,
1.74E-05,80,4,83,,
2.04E-05,88,10,81,,
1.95E-05,87,61,84,,
2.52E-05,80,32,88,,
2.00E-05,76,84,95,,
1.82E-05,90,26,94,,
1.83E-05,85,32,94,,
1.93E-05,88,36,95,,
1.86E-05,72,30,98,,
1.77E-05,76,7,106,,
1.91E-05,71,57,103,,
1.88E-05,84,5,104,,
2.08E-05,85,49,106,,
7.49E-05,79,56,106,,
2.33E-05,90,70,104,,
1.97E-05,75,11,102,,
2.50E-05,87,64,101,,
1.81E-05,89,25,103,,
2.06E-05,81,99,103,,
2.15E-05,76,57,105,,
2.39E-05,90,39,106,,
1.89E-05,88,35,106,,
1.92E-05,80,53,105,,
1.70E-05,87,1,104,,
2.02E-05,89,75,105,,
1.82E-05,78,30,98,,
1.83E-05,87,27,96,,
2.03E-05,90,47,94,,
2.51E-05,78,51,92,,
2.02E-05,82,87,93,,
1.81E-05,78,24,93,,
1.78E-05,71,7,86,,
1.87E-05,77,40,86,,
2.12E-05,81,75,90,,
2.10E-05,76,78,90,,
2.00E-05,75,82,90,,
1.72E-05,86,2,90,,
1.75E-05,75,15,90,,
1.90E-05,90,51,93,,
1.86E-05,86,36,93,,
1.83E-05,72,33,94,,
1.99E-05,72,53,92,,
2.00E-05,89,58,96,,
2.20E-05,86,1,98,,
2.12E-05,72,79,97,,
3.20E-05,86,78,100,,
2.18E-05,77,92,104,,
2.22E-05,82,72,102,,
2.12E-05,74,81,101,,
2.24E-05,87,31,96,,
2.07E-05,80,77,95,,
2.22E-05,79,9,98,,
3.24E-05,77,6,98,,
1.97E-05,85,44,97,,
1.91E-05,80,54,97,,
1.83E-05,83,28,97,,
1.86E-05,88,35,96,,
1.79E-05,81,23,100,,
1.71E-05,83,5,100,,
1.89E-05,72,19,101,,
2.20E-05,77,77,100,,
2.07E-05,82,77,100,,
1.92E-05,89,59,98,,
1.70E-05,76,3,96,,
1.85E-05,76,35,94,,
2.62E-05,83,72,92,,
1.86E-05,79,36,93,,
2.48E-05,74,56,95,,
1.82E-05,89,13,95,,
1.81E-05,83,21,95,,
1.90E-05,79,58,94,,
2.06E-05,84,97,101,,
2.27E-05,87,6,102,,
2.00E-05,75,77,101,,
2.02E-05,73,86,104,,
1.97E-05,79,26,106,,
2.44E-05,79,98,108,,
2.04E-05,88,67,108,,
1.84E-05,90,12,107,,
2.08E-05,85,90,109,,
1.99E-05,72,50,109,,
4.03E-05,88,60,108,,
3.13E-05,89,77,107,,
1.96E-05,83,37,109,,
1.86E-05,82,12,111,,
2.14E-05,84,99,111,,
2.22E-05,84,104,117,,
2.07E-05,83,66,121,,
2.66E-05,76,23,121,,
2.34E-05,71,28,121,,
2.20E-05,82,104,122,,
2.53E-05,85,51,121,,
2.00E-05,73,32,124,,
2.47E-05,76,47,127,,
2.04E-05,84,86,129,,
1.79E-05,73,26,126,,
1.72E-05,72,2,133,,
1.76E-05,77,9,129,,
1.83E-05,85,29,128,,
2.13E-05,75,10,127,,
1.99E-05,73,43,132,,
1.79E-05,89,16,133,,
1.91E-05,76,56,133,,
1.97E-05,74,74,135,,
2.30E-05,75,104,135,,
2.12E-05,87,114,133,,
2.07E-05,84,99,129,,
2.60E-05,72,112,131,,
2.12E-05,80,110,130,,
2.02E-05,75,90,130,,
1.94E-05,83,67,131,,
1.72E-05,79,0,130,,
1.97E-05,83,64,126,,
2.02E-05,74,92,126,,
1.81E-05,76,27,124,,
1.90E-05,73,48,129,,
1.75E-05,76,15,126,,
3.26E-05,84,108,124,,
2.12E-05,85,93,125,,
2.41E-05,86,97,125,,
2.05E-05,79,76,125,,
1.94E-05,73,59,125,,
1.97E-05,85,70,128,,
2.94E-05,86,125,130,,
1.84E-05,73,10,132,,
1.94E-05,84,35,132,,
1.87E-05,73,39,132,,
1.75E-05,84,5,127,,
1.86E-05,79,47,130,,
1.93E-05,74,65,131,,
1.99E-05,77,66,131,,
1.74E-05,73,11,129,,
1.84E-05,82,44,129,,
1.83E-05,74,1,129,,
2.15E-05,74,118,128,,
1.89E-05,78,46,128,,
2.09E-05,75,102,128,,
1.90E-05,89,58,127,,
2.29E-05,77,91,128,,
1.99E-05,81,78,132,,
2.09E-05,78,104,131,,
2.49E-05,81,66,131,,
1.75E-05,87,6,130,,
2.08E-05,73,103,130,,
1.82E-05,75,7,133,,
1.86E-05,90,38,134,,
1.95E-05,73,74,138,,
1.90E-05,85,52,138,,
1.89E-05,79,53,136,,
2.13E-05,81,122,136,,
2.17E-05,77,99,138,,
1.94E-05,82,59,139,,
2.22E-05,72,140,145,,
2.10E-05,77,89,146,,
2.79E-05,82,139,152,,
2.16E-05,90,105,150,,
2.12E-05,89,119,150,,
2.28E-05,72,153,155,,
2.86E-05,81,145,155,,
2.08E-05,87,107,154,,
2.13E-05,79,119,156,,
1.81E-05,76,29,154,,
2.19E-05,73,133,153,,
2.14E-05,79,112,151,,
1.85E-05,84,40,152,,
1.99E-05,80,70,157,,
3.36E-05,76,87,157,,
1.96E-05,72,67,157,,
2.14E-05,90,119,154,,
2.15E-05,82,116,155,,
2.40E-05,72,39,154,,
2.11E-05,72,38,154,,
1.73E-05,78,2,154,,
2.68E-05,79,53,147,,
2.28E-05,86,122,145,,
2.10E-05,90,109,145,,
1.79E-05,88,17,142,,
2.08E-05,84,107,141,,
1.90E-05,83,6,143,,
1.84E-05,78,11,142,,
1.86E-05,89,4,142,,
2.09E-05,85,104,145,,
1.79E-05,79,13,145,,
2.13E-05,81,118,142,,
1.92E-05,86,64,142,,
1.89E-05,76,56,142,,
1.88E-05,84,47,142,,
2.19E-05,75,136,138,,
1.81E-05,74,26,141,,
1.99E-05,88,84,145,,
2.10E-05,77,102,147,,
1.90E-05,71,54,146,,
1.80E-05,79,23,147,,
2.11E-05,89,31,145,,
1.78E-05,77,12,152,,
1.77E-05,76,19,160,,
1.71E-05,86,3,161,,
2.02E-05,85,95,161,,
2.01E-05,78,79,161,,
2.32E-05,73,154,161,,
2.56E-05,83,57,161,,
1.69E-05,74,0,161,,
0.0001508,81,54,158,,
2.42E-05,82,138,159,,
2.19E-05,82,138,158,,
1.72E-05,81,5,157,,
1.80E-05,79,15,158,,
2.18E-05,90,135,159,,
2.22E-05,71,147,156,,
1.97E-05,76,43,152,,
2.12E-05,79,97,150,,
2.05E-05,89,74,152,,
2.13E-05,89,90,156,,
2.47E-05,75,115,156,,
2.03E-05,90,56,156,,
2.91E-05,72,9,150,,
1.87E-05,76,30,156,,
2.73E-05,71,108,154,,
2.38E-05,74,119,156,,
2.41E-05,76,141,156,,
2.05E-05,73,76,156,,
2.18E-05,74,131,158,,
2.14E-05,90,118,158,,
3.30E-05,83,135,158,,
1.85E-05,88,37,159,,
2.33E-05,76,25,160,,
2.97E-05,83,83,157,,
1.87E-05,86,47,159,,
1.71E-05,85,1,159,,
2.01E-05,71,80,160,,
2.52E-05,88,74,160,,
2.13E-05,89,108,160,,
1.79E-05,73,18,159,,
0.0001677,72,72,159,,
1.82E-05,82,24,161,,
1.99E-05,73,86,160,,
2.21E-05,76,126,156,,
2.01E-05,85,80,157,,
2.03E-05,88,90,157,,
2.11E-05,76,114,155,,
2.18E-05,74,134,155,,
2.70E-05,71,106,157,,
3.09E-05,75,110,157,,
2.64E-05,81,130,161,,
1.82E-05,83,31,159,,
2.03E-05,71,77,158,,
1.84E-05,81,31,157,,
2.14E-05,71,115,157,,
1.76E-05,80,15,156,,
1.99E-05,75,81,150,,
2.20E-05,88,130,154,,
2.06E-05,82,97,155,,
2.16E-05,83,129,159,,
1.82E-05,89,28,162,,
2.15E-05,79,130,158,,
3.06E-05,75,52,159,,
2.66E-05,83,60,157,,
1.89E-05,75,35,157,,
2.66E-05,77,140,166,,
1.96E-05,77,65,164,,
2.19E-05,77,96,162,,
2.11E-05,86,102,163,,
2.21E-05,90,142,165,,
2.00E-05,75,79,164,,
1.82E-05,86,32,164,,
2.02E-05,83,92,163,,
2.20E-05,90,142,163,,
2.05E-05,89,85,158,,
3.07E-05,86,159,165,,
1.77E-05,84,12,166,,
2.31E-05,80,163,166,,
3.00E-05,75,3,157,,
1.79E-05,84,23,160,,
2.25E-05,78,153,159,,
2.06E-05,80,97,161,,
2.29E-05,77,151,165,,
1.96E-05,79,73,167,,
2.03E-05,73,90,169,,
2.12E-05,87,118,169,,
2.37E-05,89,135,170,,
1.90E-05,73,56,168,,
2.24E-05,85,155,168,,
2.02E-05,79,95,168,,
2.52E-05,76,65,170,,
1.84E-05,80,38,172,,
1.70E-05,77,0,170,,
2.02E-05,85,90,170,,
1.73E-05,77,4,171,,
2.52E-05,73,138,168,,
2.25E-05,74,150,176,,
2.11E-05,72,109,179,,
2.25E-05,79,149,181,,
2.05E-05,86,88,183,,
1.99E-05,90,82,185,,
3.84E-05,90,155,179,,
3.04E-05,80,143,180,,
1.99E-05,87,54,179,,
2.29E-05,85,16,177,,
2.37E-05,77,174,181,,
3.44E-05,71,101,176,,
2.00E-05,81,43,178,,
1.97E-05,80,50,177,,
1.86E-05,75,6,177,,
2.27E-05,83,130,176,,
2.11E-05,73,81,184,,
2.85E-05,72,121,181,,
1.87E-05,84,41,182,,
1.93E-05,79,62,178,,
1.74E-05,72,8,175,,
2.29E-05,82,30,175,,
2.36E-05,83,131,175,,
2.28E-05,72,160,181,,
2.16E-05,71,0,181,,
1.96E-05,87,67,181,,
2.25E-05,90,148,180,,
1.83E-05,84,29,187,,
3.59E-05,75,98,190,,
2.67E-05,81,86,190,,
2.12E-05,86,112,191,,
2.11E-05,86,96,190,,
2.21E-05,78,100,184,,
2.30E-05,87,113,182,,
2.80E-05,80,97,183,,
2.15E-05,80,98,182,,
2.30E-05,79,162,182,,
2.64E-05,74,76,187,,
1.79E-05,79,20,189,,
1.95E-05,87,62,191,,
2.30E-05,82,164,191,,
1.82E-05,88,27,193,,
1.82E-05,86,32,185,,
2.28E-05,83,172,184,,
2.06E-05,73,94,185,,
2.25E-05,90,152,181,,
2.08E-05,90,97,180,,
2.22E-05,86,147,180,,
1.82E-05,90,22,185,,
2.58E-05,77,61,183,,
1.87E-05,82,35,183,,
2.01E-05,81,77,182,,
2.44E-05,77,170,182,,
2.45E-05,78,40,181,,
1.88E-05,84,15,182,,
2.10E-05,77,95,183,,
2.56E-05,89,74,188,,
2.11E-05,85,87,188,,
2.01E-05,88,84,191,,
2.28E-05,79,162,190,,
1.97E-05,71,74,191,,
3.59E-05,77,185,191,,
4.34E-05,88,183,191,,
1.73E-05,72,3,184,,
2.25E-05,77,156,184,,
2.20E-05,86,143,185,,
2.74E-05,81,126,186,,
2.16E-05,81,126,186,,
2.31E-05,89,164,185,,
1.84E-05,83,7,181,,
2.01E-05,76,56,181,,
1.94E-05,80,46,179,,
1.86E-05,84,25,180,,
2.17E-05,76,128,180,,
2.98E-05,88,67,184,,
2.32E-05,89,0,184,,
2.24E-05,89,97,186,,
2.13E-05,83,107,183,,
2.55E-05,72,97,182,,
1.93E-05,85,47,184,,
1.86E-05,86,31,185,,
1.95E-05,83,60,184,,
2.48E-05,89,54,181,,
1.82E-05,77,31,183,,
2.12E-05,85,112,183,,
2.85E-05,87,136,181,,
2.79E-05,81,138,175,,
2.27E-05,73,152,174,,
2.69E-05,77,135,178,,
2.33E-05,77,159,178,,
2.04E-05,88,97,180,,
2.39E-05,76,161,186,,
2.65E-05,74,65,186,,
2.01E-05,76,65,186,,
2.21E-05,77,139,185,,
1.88E-05,79,41,188,,
2.19E-05,88,133,188,,
2.56E-05,87,86,192,,
1.91E-05,75,51,193,,
2.39E-05,89,183,192,,
2.11E-05,74,113,189,,
2.31E-05,72,58,184,,
2.20E-05,73,146,183,,
2.08E-05,90,100,183,,
1.96E-05,83,67,186,,
2.84E-05,73,125,190,,
2.30E-05,79,169,192,,
2.30E-05,71,154,192,,
1.91E-05,79,58,192,,
2.34E-05,85,185,192,,
2.19E-05,83,149,191,,
2.33E-05,78,174,193,,
1.83E-05,89,34,193,,
2.24E-05,71,155,193,,
1.93E-05,76,58,196,,
2.24E-05,79,133,199,,
2.62E-05,74,192,197,,
2.05E-05,90,96,192,,
2.33E-05,79,173,195,,
2.14E-05,76,51,195,,
1.78E-05,85,19,194,,
3.37E-05,86,35,187,,
2.28E-05,75,29,186,,
2.41E-05,83,93,184,,
3.64E-05,86,11,185,,
3.27E-05,80,9,185,,
3.70E-05,79,118,185,,
2.03E-05,83,47,185,,
2.34E-05,71,149,184,,
2.13E-05,81,80,180,,
2.07E-05,79,75,180,,
2.18E-05,87,117,179,,
2.34E-05,77,149,179,,
2.35E-05,74,149,176,,
2.24E-05,88,106,175,,
2.22E-05,88,123,176,,
1.89E-05,85,21,176,,
2.30E-05,82,150,177,,
2.10E-05,78,89,179,,
2.16E-05,76,123,182,,
2.32E-05,72,165,182,,
2.20E-05,76,39,181,,
2.11E-05,86,54,181,,
2.20E-05,73,139,183,,
2.24E-05,87,149,180,,
2.21E-05,79,141,182,,
2.45E-05,73,161,185,,
2.28E-05,76,159,184,,
2.16E-05,88,120,184,,
2.27E-05,87,157,184,,
2.48E-05,78,45,183,,
1.86E-05,79,10,182,,
2.10E-05,83,79,184,,
2.37E-05,78,165,183,,
1.90E-05,72,55,177,,
1.99E-05,71,34,176,,
1.99E-05,79,73,172,,
1.77E-05,71,7,174,,
2.30E-05,74,110,173,,
1.74E-05,87,6,174,,
2.19E-05,73,126,178,,
2.10E-05,71,100,178,,
3.12E-05,71,140,176,,
1.92E-05,76,37,174,,
1.75E-05,83,5,175,,
1.79E-05,88,22,174,,
2.26E-05,84,156,175,,
2.25E-05,75,154,171,,
2.08E-05,74,107,171,,
1.75E-05,73,15,171,,
2.16E-05,84,130,167,,
2.87E-05,81,123,169,,
2.69E-05,77,101,168,,
2.28E-05,86,3,168,,
2.00E-05,73,84,168,,
2.15E-05,88,119,173,,
1.81E-05,81,30,174,,
2.84E-05,85,142,172,,
1.98E-05,90,64,170,,
2.27E-05,88,149,170,,
2.44E-05,75,127,163,,
2.09E-05,76,108,163,,
1.72E-05,89,0,162,,
1.71E-05,81,0,161,,
2.47E-05,86,91,160,,
2.22E-05,80,116,159,,
2.20E-05,89,111,160,,
1.88E-05,71,16,156,,
2.15E-05,90,116,159,,
2.24E-05,81,150,158,,
1.81E-05,84,25,147,,
2.16E-05,82,125,148,,
1.88E-05,81,52,146,,
2.50E-05,83,55,147,,
1.73E-05,85,3,149,,
2.02E-05,77,82,149,,
1.89E-05,89,54,154,,
1.93E-05,90,61,154,,
1.89E-05,77,52,153,,
1.81E-05,77,31,151,,
1.96E-05,77,62,149,,
2.04E-05,78,94,149,,
1.75E-05,77,11,149,,
2.10E-05,77,114,154,,
2.24E-05,79,149,159,,
2.00E-05,89,80,161,,
2.25E-05,80,153,163,,
2.33E-05,71,144,160,,
1.97E-05,76,68,163,,
2.26E-05,82,152,164,,
1.99E-05,78,77,164,,
2.52E-05,77,6,167,,
1.85E-05,82,8,166,,
1.98E-05,85,52,167,,
2.05E-05,82,70,168,,
2.41E-05,73,145,170,,
3.30E-05,84,150,177,,
2.08E-05,73,104,178,,
1.90E-05,88,41,177,,
1.82E-05,73,33,174,,
2.04E-05,78,42,174,,
3.91E-05,90,163,175,,
1.99E-05,80,53,174,,
1.91E-05,82,50,172,,
2.20E-05,82,135,172,,
1.83E-05,78,28,171,,
1.94E-05,86,54,171,,
2.25E-05,78,121,170,,
2.43E-05,88,73,168,,
2.16E-05,79,117,170,,
2.13E-05,73,99,171,,
2.49E-05,80,119,169,,
2.83E-05,77,132,172,,
2.18E-05,78,145,171,,
2.78E-05,81,123,172,,
1.83E-05,85,32,167,,
0.0001076,86,73,169,,
5.50E-05,80,143,167,,
3.27E-05,71,153,167,,
2.50E-05,78,143,166,,
2.64E-05,86,84,166,,
1.99E-05,88,56,166,,
1.84E-05,80,41,167,,
1.76E-05,81,6,164,,
2.37E-05,89,26,166,,
1.80E-05,81,5,166,,
2.13E-05,71,109,168,,
1.91E-05,86,13,170,,
1.99E-05,75,35,170,,
3.17E-05,85,34,169,,
2.96E-05,83,102,168,,
2.24E-05,87,140,168,,
3.77E-05,73,118,168,,
2.04E-05,73,54,167,,
1.76E-05,71,9,167,,
2.11E-05,72,117,166,,
2.04E-05,79,90,167,,
1.99E-05,90,82,166,,
2.24E-05,73,155,167,,
2.10E-05,85,110,167,,
1.98E-05,86,73,168,,
2.99E-05,89,143,167,,
3.44E-05,85,108,167,,
2.24E-05,79,82,165,,
2.20E-05,80,110,166,,
3.18E-05,84,25,169,,
2.10E-05,75,92,168,,
1.97E-05,77,70,169,,
2.16E-05,82,69,171,,
2.22E-05,86,145,164,,
1.90E-05,78,46,164,,
2.27E-05,71,147,163,,
2.01E-05,87,87,165,,
1.95E-05,87,20,166,,
1.82E-05,79,33,165,,
2.44E-05,74,51,166,,
2.11E-05,77,22,168,,
2.23E-05,77,149,171,,
2.09E-05,74,109,171,,
2.90E-05,72,167,170,,
2.12E-05,80,4,168,,
1.97E-05,87,24,168,,
2.25E-05,89,125,167,,
1.87E-05,90,13,163,,
2.99E-05,82,29,164,,
2.15E-05,86,95,161,,
2.20E-05,73,113,159,,
2.25E-05,85,133,161,,
2.87E-05,80,111,164,,
2.03E-05,73,21,166,,
2.18E-05,86,117,168,,
2.18E-05,77,108,165,,
1.89E-05,79,46,159,,
1.81E-05,72,24,162,,
1.98E-05,78,76,155,,
2.18E-05,79,141,156,,
1.73E-05,80,2,157,,
1.91E-05,86,51,155,,
1.97E-05,89,68,155,,
2.05E-05,85,102,155,,
1.75E-05,80,17,153,,
2.06E-05,78,104,154,,
1.82E-05,84,27,152,,
2.00E-05,77,83,151,,
2.75E-05,88,31,152,,
2.27E-05,73,93,152,,
2.05E-05,79,96,148,,
1.95E-05,83,69,146,,
2.23E-05,80,141,147,,
1.88E-05,71,47,147,,
1.72E-05,75,1,146,,
3.92E-05,74,85,147,,
2.10E-05,81,108,141,,
1.76E-05,84,12,142,,
2.17E-05,86,62,141,,
1.99E-05,77,81,143,,
2.06E-05,71,99,144,,
2.18E-05,80,125,144,,
2.03E-05,74,93,146,,
2.53E-05,85,69,143,,
1.87E-05,85,33,143,,
2.24E-05,82,134,142,,
1.91E-05,85,50,142,,
1.74E-05,75,8,141,,
1.92E-05,88,23,143,,
1.95E-05,88,60,141,,
2.06E-05,78,97,142,,
2.21E-05,79,139,142,,
1.86E-05,89,48,141,,
1.74E-05,90,1,137,,
1.93E-05,78,59,134,,
2.09E-05,83,111,134,,
3.13E-05,79,116,133,,
1.79E-05,85,19,135,,
1.96E-05,73,74,136,,
2.43E-05,80,29,136,,
1.72E-05,79,2,136,,
1.77E-05,71,3,136,,
1.82E-05,89,26,137,,
1.92E-05,81,51,137,,
2.04E-05,75,79,137,,
2.11E-05,88,114,137,,
2.10E-05,74,101,137,,
2.06E-05,75,97,137,,
2.11E-05,71,62,131,,
2.24E-05,82,73,134,,
1.89E-05,79,50,137,,
1.76E-05,73,15,135,,
2.29E-05,73,19,134,,
2.09E-05,73,104,134,,
1.88E-05,86,47,140,,
1.81E-05,88,23,142,,
1.86E-05,82,33,147,,
2.20E-05,87,142,149,,
2.26E-05,82,63,147,,
1.98E-05,83,74,142,,
1.89E-05,90,51,143,,
2.21E-05,76,133,144,,
2.20E-05,83,130,145,,
2.14E-05,87,110,143,,
2.15E-05,79,104,144,,
2.30E-05,83,140,149,,
2.23E-05,87,132,152,,
1.86E-05,86,39,151,,
2.69E-05,90,44,155,,
1.81E-05,84,23,153,,
2.40E-05,79,144,156,,
3.23E-05,75,106,154,,
2.32E-05,87,127,155,,
2.21E-05,88,132,155,,
1.71E-05,88,2,154,,
1.81E-05,86,32,153,,
2.46E-05,75,39,152,,
2.03E-05,80,81,151,,
1.85E-05,83,39,151,,
1.83E-05,83,32,150,,
2.10E-05,76,112,149,,
2.03E-05,76,88,138,,
1.72E-05,88,1,136,,
1.96E-05,85,65,135,,
2.14E-05,72,90,131,,
1.86E-05,73,39,135,,
2.05E-05,90,99,134,,
2.85E-05,87,97,133,,
1.86E-05,89,38,129,,
1.83E-05,73,29,129,,
2.16E-05,87,127,129,,
1.77E-05,88,16,128,,
2.49E-05,78,13,126,,
1.90E-05,75,52,126,,
1.92E-05,89,58,127,,
1.85E-05,77,27,127,,
1.76E-05,79,8,127,,
