cas operacie,index prvku,dlzka zoznamu,,,
1.81E-05,19,43,,,
2.60E-05,19,44,,,
1.93E-05,31,43,,,
1.83E-05,17,47,,,
1.88E-05,32,45,,,
1.84E-05,16,47,,,
1.84E-05,27,47,,,
1.85E-05,25,48,,,
1.85E-05,20,47,,,
1.90E-05,36,49,,,
1.85E-05,24,47,,,
1.83E-05,16,47,,,
1.88E-05,29,46,,,
1.83E-05,21,48,,,
1.81E-05,13,48,,,
1.96E-05,44,47,,,
1.90E-05,40,47,,,
1.85E-05,27,46,,,
3.73E-05,51,58,,,
1.88E-05,27,59,,,
1.83E-05,17,59,,,
1.85E-05,26,60,,,
1.95E-05,49,59,,,
1.93E-05,49,58,,,
2.36E-05,32,58,,,
2.74E-05,58,60,,,
1.93E-05,5,59,,,
2.04E-05,41,63,,,
2.00E-05,32,64,,,
2.22E-05,41,62,,,
2.10E-05,5,61,,,
1.96E-05,25,61,,,
1.88E-05,3,60,,,
1.96E-05,8,61,,,
1.90E-05,5,62,,,
1.88E-05,2,61,,,
2.41E-05,26,62,,,
1.99E-05,54,57,,,
1.89E-05,32,58,,,
1.94E-05,51,56,,,
2.25E-05,14,55,,,
1.89E-05,26,60,,,
1.93E-05,41,56,,,
1.85E-05,19,55,,,
1.86E-05,25,56,,,
1.97E-05,55,64,,,
2.19E-05,65,66,,,
1.87E-05,33,65,,,
1.82E-05,16,64,,,
1.85E-05,19,65,,,
1.84E-05,19,60,,,
2.45E-05,32,60,,,
1.77E-05,1,57,,,
1.84E-05,24,54,,,
1.80E-05,6,53,,,
1.94E-05,38,52,,,
1.84E-05,26,50,,,
1.76E-05,1,49,,,
2.42E-05,35,55,,,
1.02E-05,0,54,,,
1.84E-05,22,57,,,
2.05E-05,42,59,,,
4.60E-05,48,62,,,
1.91E-05,43,66,,,
1.88E-05,32,64,,,
1.99E-05,58,66,,,
1.92E-05,43,66,,,
1.93E-05,38,65,,,
1.93E-05,43,64,,,
1.97E-05,60,66,,,
1.94E-05,27,65,,,
1.94E-05,15,63,,,
2.04E-05,47,64,,,
2.11E-05,61,64,,,
2.04E-05,52,67,,,
1.95E-05,13,69,,,
2.03E-05,54,67,,,
3.86E-05,63,66,,,
2.52E-05,30,65,,,
1.91E-05,12,65,,,
2.58E-05,34,64,,,
2.09E-05,64,67,,,
1.97E-05,28,66,,,
1.94E-05,46,65,,,
1.93E-05,47,66,,,
1.88E-05,36,65,,,
2.08E-05,34,67,,,
2.07E-05,45,64,,,
2.05E-05,50,62,,,
1.78E-05,1,64,,,
2.06E-05,48,64,,,
1.99E-05,43,67,,,
1.79E-05,7,67,,,
1.85E-05,26,67,,,
1.81E-05,13,68,,,
1.85E-05,23,66,,,
2.26E-05,17,65,,,
1.92E-05,48,61,,,
2.37E-05,27,59,,,
1.87E-05,26,57,,,
