cas operacie,index prvku,dlzka zoznamu,,,
2.05E-05,58,58,,,
2.08E-05,59,59,,,
0.0001245,62,62,,,
2.08E-05,65,65,,,
2.07E-05,64,64,,,
2.08E-05,63,63,,,
2.10E-05,69,69,,,
2.02E-05,63,63,,,
2.01E-05,63,63,,,
1.98E-05,63,63,,,
1.99E-05,61,61,,,
2.00E-05,61,61,,,
1.99E-05,58,58,,,
3.10E-05,58,58,,,
2.02E-05,63,63,,,
2.00E-05,62,62,,,
2.00E-05,61,61,,,
1.97E-05,59,59,,,
1.95E-05,59,59,,,
2.27E-05,61,61,,,
1.96E-05,63,63,,,
1.96E-05,62,62,,,
2.35E-05,65,65,,,
2.79E-05,64,64,,,
1.97E-05,62,62,,,
2.00E-05,60,60,,,
1.97E-05,60,60,,,
2.55E-05,60,60,,,
2.09E-05,57,57,,,
2.00E-05,59,59,,,
1.99E-05,63,63,,,
1.98E-05,62,62,,,
2.09E-05,61,61,,,
9.08E-05,61,61,,,
2.10E-05,59,59,,,
1.94E-05,58,58,,,
1.99E-05,56,56,,,
1.97E-05,60,60,,,
2.02E-05,63,63,,,
1.98E-05,61,61,,,
2.64E-05,57,57,,,
2.00E-05,56,56,,,
1.98E-05,57,57,,,
1.95E-05,56,56,,,
2.06E-05,65,65,,,
2.03E-05,69,69,,,
2.02E-05,67,67,,,
2.25E-05,70,70,,,
2.12E-05,74,74,,,
2.13E-05,76,76,,,
3.32E-05,76,76,,,
2.09E-05,80,80,,,
2.34E-05,83,83,,,
2.05E-05,82,82,,,
2.37E-05,83,83,,,
2.03E-05,81,81,,,
2.03E-05,80,80,,,
2.04E-05,82,82,,,
2.03E-05,80,80,,,
2.02E-05,80,80,,,
2.16E-05,78,78,,,
2.23E-05,79,79,,,
2.02E-05,78,78,,,
2.04E-05,79,79,,,
2.01E-05,78,78,,,
2.01E-05,77,77,,,
2.19E-05,81,81,,,
2.67E-05,84,84,,,
2.02E-05,81,81,,,
2.14E-05,86,86,,,
2.06E-05,86,86,,,
2.06E-05,85,85,,,
2.06E-05,84,84,,,
2.04E-05,83,83,,,
2.06E-05,84,84,,,
2.34E-05,90,90,,,
2.21E-05,92,92,,,
2.39E-05,93,93,,,
2.11E-05,93,93,,,
2.08E-05,90,90,,,
2.07E-05,88,88,,,
2.08E-05,88,88,,,
2.17E-05,87,87,,,
2.12E-05,83,83,,,
2.05E-05,82,82,,,
2.05E-05,82,82,,,
2.06E-05,83,83,,,
2.00E-05,75,75,,,
2.01E-05,77,77,,,
4.50E-05,76,76,,,
2.17E-05,75,75,,,
2.03E-05,73,73,,,
2.01E-05,72,72,,,
1.98E-05,70,70,,,
1.99E-05,69,69,,,
2.64E-05,65,65,,,
2.53E-05,61,61,,,
2.00E-05,64,64,,,
1.97E-05,62,62,,,
1.99E-05,62,62,,,
1.98E-05,61,61,,,
2.22E-05,60,60,,,
2.05E-05,60,60,,,
1.96E-05,59,59,,,
1.95E-05,56,56,,,
1.94E-05,54,54,,,
1.98E-05,54,54,,,
1.95E-05,54,54,,,
1.94E-05,52,52,,,
2.18E-05,51,51,,,
1.94E-05,48,48,,,
1.91E-05,46,46,,,
1.92E-05,46,46,,,
1.93E-05,45,45,,,
1.91E-05,44,44,,,
1.91E-05,43,43,,,
1.93E-05,42,42,,,
1.91E-05,39,39,,,
2.24E-05,42,42,,,
2.01E-05,41,41,,,
2.09E-05,44,44,,,
2.08E-05,43,43,,,
2.18E-05,44,44,,,
3.02E-05,45,45,,,
2.36E-05,45,45,,,
2.02E-05,44,44,,,
2.10E-05,45,45,,,
2.02E-05,46,46,,,
2.70E-05,45,45,,,
2.03E-05,45,45,,,
2.03E-05,44,44,,,
2.01E-05,45,45,,,
2.07E-05,46,46,,,
2.03E-05,45,45,,,
2.04E-05,47,47,,,
2.02E-05,46,46,,,
2.03E-05,45,45,,,
2.60E-05,44,44,,,
2.44E-05,42,42,,,
1.91E-05,42,42,,,
1.89E-05,38,38,,,
1.90E-05,37,37,,,
1.92E-05,36,36,,,
1.86E-05,35,35,,,
1.88E-05,34,34,,,
1.92E-05,36,36,,,
1.86E-05,35,35,,,
1.89E-05,36,36,,,
2.45E-05,37,37,,,
1.90E-05,38,38,,,
1.90E-05,40,40,,,
2.61E-05,44,44,,,
1.95E-05,43,43,,,
1.90E-05,42,42,,,
1.91E-05,41,41,,,
1.92E-05,42,42,,,
1.91E-05,42,42,,,
