cas operacie,vlozene cislo,index prvku,dlzka zoznamu,,,,,,,,
2.43E-05,17,24,42,,,,,0.0000202,17,49,85
1.86E-05,19,25,44,,,,,0.0000203,9,34,85
1.80E-05,16,14,45,,,,,0.00002,20,45,85
1.77E-05,2,5,46,,,,,0.0000178,2,2,85
2.32E-05,6,8,49,,,,,0.0000181,17,10,86
2.47E-05,10,43,51,,,,,0.0000192,17,45,86
2.08E-05,16,44,53,,,,,0.0000182,5,17,86
2.32E-05,11,7,53,,,,,0.0000199,1,68,86
1.97E-05,1,18,53,,,,,0.0000274,3,49,86
2.00E-05,1,38,50,,,,,0.0000186,18,2,86
1.06E-05,14,0,49,,,,,0.0000277,7,69,86
1.98E-05,20,41,53,,,,,0.00002,7,69,86
1.89E-05,4,11,53,,,,,0.0000192,8,46,86
1.94E-05,18,15,48,,,,,0.000021,6,64,86
1.88E-05,10,9,47,,,,,0.0000198,4,9,86
1.98E-05,13,40,47,,,,,0.0000198,4,61,86
1.85E-05,9,22,43,,,,,0.0000203,12,58,86
2.48E-05,8,13,43,,,,,0.0000189,20,39,86
1.87E-05,20,32,42,,,,,0.0000196,7,48,86
1.03E-05,11,0,42,,,,,0.0000109,10,0,86
1.88E-05,4,26,43,,,,,0.0000215,1,75,86
1.85E-05,4,28,44,,,,,0.0000198,5,68,86
1.88E-05,1,11,45,,,,,0.0000197,7,67,86
1.91E-05,8,2,46,,,,,0.000025,2,37,86
1.88E-05,15,12,50,,,,,0.0000296,1,47,86
1.80E-05,10,7,51,,,,,0.0000216,9,63,86
2.02E-05,10,9,53,,,,,0.0000218,19,54,86
1.90E-05,16,19,57,,,,,0.0000191,1,44,86
1.97E-05,20,39,55,,,,,0.0000203,6,78,86
1.89E-05,13,43,52,,,,,0.0000188,2,16,86
1.83E-05,20,27,52,,,,,0.0000184,1,22,86
2.62E-05,2,41,54,,,,,0.0000177,12,6,87
1.90E-05,17,37,57,,,,,0.0000186,5,39,87
1.88E-05,11,26,58,,,,,0.00002,6,71,87
1.91E-05,7,48,57,,,,,0.000018,19,0,87
2.02E-05,18,25,61,,,,,0.0000192,12,43,87
1.94E-05,4,52,63,,,,,0.0000206,17,85,87
1.94E-05,14,59,63,,,,,0.0000201,1,68,87
1.85E-05,11,23,63,,,,,0.0000254,15,30,87
1.95E-05,6,62,64,,,,,0.0000212,4,19,87
2.01E-05,4,54,61,,,,,0.0000191,8,26,87
1.93E-05,8,52,63,,,,,0.0000251,1,24,87
1.85E-05,6,28,66,,,,,0.0000191,6,27,87
1.86E-05,16,35,67,,,,,0.0000177,4,7,87
1.81E-05,16,23,68,,,,,0.0000197,3,58,87
1.91E-05,6,47,71,,,,,0.0000199,1,46,87
2.43E-05,20,43,69,,,,,0.0000192,16,49,87
1.93E-05,3,52,67,,,,,0.0000187,1,43,87
1.88E-05,20,36,68,,,,,0.0000187,10,16,87
1.76E-05,6,6,67,,,,,0.0000188,18,35,87
1.94E-05,17,51,68,,,,,0.0000194,9,50,87
1.95E-05,10,54,69,,,,,0.000019,3,30,87
1.91E-05,6,47,70,,,,,0.0000201,11,64,87
1.93E-05,15,43,69,,,,,0.0000196,2,57,87
3.84E-05,14,2,65,,,,,0.000018,13,17,87
1.96E-05,5,59,66,,,,,0.0000189,20,28,87
1.82E-05,5,23,67,,,,,0.0000191,19,17,87
2.12E-05,3,67,69,,,,,0.0000249,15,9,87
1.00E-05,13,0,64,,,,,0.000019,18,43,88
1.88E-05,19,37,65,,,,,0.0000198,8,74,88
2.37E-05,8,15,65,,,,,0.0000208,15,59,88
3.64E-05,14,8,66,,,,,0.0000245,7,43,88
2.18E-05,8,17,68,,,,,0.0000176,14,8,88
1.92E-05,2,45,67,,,,,0.0000181,7,19,88
1.79E-05,16,16,68,,,,,0.0000183,13,16,88
2.05E-05,3,67,69,,,,,0.0000177,10,7,88
1.93E-05,6,41,70,,,,,0.0000207,12,69,88
1.77E-05,19,1,72,,,,,0.000019,10,33,88
1.97E-05,13,58,75,,,,,0.0000193,18,55,88
1.85E-05,13,10,76,,,,,0.0000197,10,62,88
1.92E-05,5,52,73,,,,,0.0000177,11,5,88
1.95E-05,10,59,73,,,,,0.0000184,19,7,88
1.86E-05,15,25,75,,,,,0.0000182,10,25,88
5.16E-05,19,64,76,,,,,0.0000189,1,31,88
2.11E-05,10,31,78,,,,,0.0000202,16,80,88
2.08E-05,15,71,74,,,,,0.0000205,6,26,88
1.91E-05,16,38,75,,,,,0.0000213,19,68,88
1.90E-05,16,47,76,,,,,0.0000198,8,18,88
2.22E-05,4,68,79,,,,,0.0000227,18,21,88
2.04E-05,11,74,79,,,,,0.0000204,19,72,88
2.00E-05,6,71,80,,,,,0.0000186,14,29,88
1.85E-05,1,27,80,,,,,0.0000187,6,30,88
2.87E-05,6,75,81,,,,,0.0000188,6,40,88
2.05E-05,7,79,81,,,,,0.000021,20,70,88
2.76E-05,8,12,82,,,,,0.0000208,13,84,88
1.89E-05,9,45,84,,,,,0.0000207,17,63,88
1.80E-05,3,14,85,,,,,0.0000182,8,12,88
1.97E-05,7,67,86,,,,,0.0000203,16,55,88
2.05E-05,5,24,89,,,,,0.0000189,3,37,88
1.88E-05,18,35,87,,,,,0.0000179,9,8,89
2.50E-05,2,37,86,,,,,0.0000196,2,33,89
1.94E-05,9,50,87,,,,,0.0000212,15,14,89
1.80E-05,6,11,89,,,,,0.0000201,20,72,89
1.81E-05,1,19,90,,,,,0.0000206,2,87,89
3.41E-05,2,44,90,,,,,0.0000198,14,62,89
2.13E-05,17,78,93,,,,,0.0000204,16,25,89
2.04E-05,7,39,93,,,,,0.000018,20,6,89
2.04E-05,15,77,89,,,,,0.0000196,8,31,89
2.02E-05,6,73,90,,,,,0.0000193,6,28,89
2.02E-05,9,31,97,,,,,0.0000203,15,67,89
2.20E-05,11,45,101,,,,,0.0000217,13,86,89
1.82E-05,16,25,101,,,,,0.000021,4,47,89
2.27E-05,20,56,100,,,,,0.0000197,6,65,89
2.08E-05,6,71,102,,,,,0.00002,16,37,89
2.05E-05,10,72,102,,,,,0.0000192,7,51,89
1.76E-05,8,1,101,,,,,0.0000199,20,46,89
2.01E-05,19,78,104,,,,,0.0000186,8,27,89
1.87E-05,16,14,107,,,,,0.0000194,17,56,89
1.77E-05,16,1,107,,,,,0.0000249,7,7,89
2.04E-05,19,87,107,,,,,0.0000196,6,40,89
2.06E-05,20,93,109,,,,,0.0000205,5,24,89
2.12E-05,19,110,113,,,,,0.000018,6,11,89
2.06E-05,18,62,112,,,,,0.0000204,15,77,89
1.82E-05,17,22,112,,,,,0.0000177,14,9,89
1.80E-05,1,5,107,,,,,0.000019,12,32,89
2.13E-05,2,72,109,,,,,0.00002,20,79,89
1.93E-05,5,44,111,,,,,0.0000196,14,65,89
1.00E-05,12,0,112,,,,,0.0000189,20,7,89
2.10E-05,15,17,105,,,,,0.0000207,14,70,89
2.50E-05,18,77,107,,,,,0.0000182,9,14,89
1.94E-05,16,50,107,,,,,0.0000188,7,26,89
2.16E-05,20,102,108,,,,,0.000021,13,62,89
2.17E-05,5,83,110,,,,,0.0000177,11,3,90
1.99E-05,16,67,110,,,,,0.0000703,10,19,90
1.82E-05,17,23,109,,,,,0.0000256,11,66,90
2.16E-05,17,83,104,,,,,0.0000201,17,67,90
6.94E-05,6,95,104,,,,,0.0000199,7,68,90
2.22E-05,13,101,105,,,,,0.0000202,14,41,90
1.87E-05,11,36,105,,,,,0.0000214,10,2,90
2.56E-05,19,29,104,,,,,0.0000197,11,59,90
2.28E-05,17,91,105,,,,,0.0000201,19,77,90
1.53E-05,1,0,106,,,,,0.0000219,12,80,90
1.77E-05,14,12,106,,,,,0.0000186,3,25,90
1.90E-05,17,9,110,,,,,0.0000191,2,48,90
2.88E-05,17,95,111,,,,,0.0000187,18,28,90
2.01E-05,16,73,112,,,,,0.000018,13,16,90
2.03E-05,12,78,112,,,,,0.000019,3,36,90
1.85E-05,15,26,115,,,,,0.0000197,1,68,90
2.10E-05,1,93,117,,,,,0.0000195,5,59,90
8.13E-05,8,53,115,,,,,0.0000181,1,19,90
1.86E-05,16,3,115,,,,,0.0000341,2,44,90
2.10E-05,13,96,115,,,,,0.0000202,6,73,90
1.96E-05,2,48,111,,,,,0.0000203,4,77,90
1.88E-05,12,40,111,,,,,0.000018,1,11,90
2.30E-05,12,104,111,,,,,0.0000188,19,23,90
1.92E-05,4,9,112,,,,,0.0000182,11,3,90
2.16E-05,12,58,112,,,,,0.0000183,14,22,90
2.13E-05,10,100,113,,,,,0.0000356,14,16,90
1.86E-05,3,32,113,,,,,0.0000193,14,50,90
1.98E-05,6,40,113,,,,,0.0000186,1,29,90
1.76E-05,1,7,114,,,,,0.0000196,12,63,90
1.97E-05,5,37,115,,,,,0.0000183,11,25,90
2.18E-05,20,108,114,,,,,0.0000185,13,29,90
1.86E-05,12,32,120,,,,,0.0000193,8,55,90
1.81E-05,8,9,123,,,,,0.0000191,3,54,90
1.82E-05,18,22,124,,,,,0.0000194,11,60,90
1.87E-05,18,8,125,,,,,0.0000211,16,76,90
1.93E-05,14,46,119,,,,,0.0000276,5,30,90
1.97E-05,19,60,119,,,,,0.00001,17,0,91
1.82E-05,5,16,122,,,,,0.0000182,17,10,91
1.82E-05,2,17,125,,,,,0.0000213,20,40,91
2.12E-05,5,98,124,,,,,0.0000244,18,76,91
1.92E-05,1,41,124,,,,,0.0000174,9,1,91
2.14E-05,11,103,124,,,,,0.0000229,19,80,91
2.06E-05,5,88,123,,,,,0.0000187,16,8,91
2.13E-05,17,105,121,,,,,0.0000198,9,67,91
1.88E-05,12,34,119,,,,,0.0000203,15,85,91
1.93E-05,4,53,119,,,,,0.0000232,12,49,91
1.89E-05,4,23,118,,,,,0.0000187,13,16,91
1.92E-05,18,47,121,,,,,0.0000201,9,46,91
1.85E-05,11,29,108,,,,,0.0000192,7,15,91
1.83E-05,7,5,107,,,,,0.0000201,14,16,91
1.92E-05,15,47,107,,,,,0.0000181,19,22,91
1.83E-05,7,16,107,,,,,0.0000203,17,75,91
2.37E-05,6,76,106,,,,,0.0000195,7,53,91
1.84E-05,3,25,104,,,,,0.0000171,20,0,91
4.08E-05,13,58,105,,,,,0.0000178,1,1,91
2.24E-05,12,93,100,,,,,0.0000209,5,89,91
2.07E-05,18,68,100,,,,,0.0000198,1,38,91
2.51E-05,18,35,99,,,,,0.0000189,13,38,91
1.84E-05,2,25,93,,,,,0.0000198,2,66,91
1.89E-05,3,40,94,,,,,0.0000469,6,50,91
1.97E-05,4,58,95,,,,,0.0000194,12,47,91
1.86E-05,19,32,96,,,,,0.0000188,19,28,91
1.83E-05,8,26,97,,,,,0.0000178,15,13,91
1.74E-05,4,6,94,,,,,0.0000231,19,85,91
2.03E-05,8,78,95,,,,,0.00002,10,75,91
1.99E-05,12,66,97,,,,,0.0000183,6,12,91
1.97E-05,10,58,97,,,,,0.0000203,10,62,91
1.78E-05,14,7,100,,,,,0.0000186,14,8,91
1.89E-05,5,13,100,,,,,0.0000184,3,32,91
1.93E-05,11,16,99,,,,,0.0000184,20,27,91
2.11E-05,13,78,100,,,,,0.0000197,4,65,91
4.04E-05,16,72,98,,,,,0.0000362,14,7,91
1.96E-05,19,17,96,,,,,0.0000184,6,29,92
2.05E-05,7,57,97,,,,,0.0000365,19,61,92
1.85E-05,3,1,98,,,,,0.0000251,8,52,92
1.98E-05,14,31,99,,,,,0.0000267,1,40,92
2.79E-05,4,30,99,,,,,0.0000251,17,8,92
2.87E-05,15,20,100,,,,,0.0000185,7,6,92
2.04E-05,2,62,102,,,,,0.0000192,2,43,92
2.00E-05,12,48,103,,,,,0.0000277,4,69,92
2.02E-05,15,77,101,,,,,0.0000199,7,71,92
2.07E-05,12,92,102,,,,,0.00002,14,64,92
2.17E-05,15,14,101,,,,,0.0000205,3,82,92
2.07E-05,2,33,103,,,,,0.0000209,7,88,92
9.90E-06,13,0,103,,,,,0.0000185,12,32,92
2.51E-05,18,96,104,,,,,0.0000207,17,87,92
2.14E-05,6,103,107,,,,,0.0000211,12,89,92
1.84E-05,2,34,107,,,,,0.0000198,16,64,92
2.01E-05,15,52,107,,,,,0.0000176,14,4,92
4.04E-05,20,93,108,,,,,0.0000192,15,47,92
1.85E-05,5,3,112,,,,,0.0000268,14,24,92
5.73E-05,16,22,110,,,,,0.0000189,18,32,92
3.48E-05,20,64,111,,,,,0.00001,17,0,92
3.40E-05,7,41,111,,,,,0.0000189,13,13,92
2.19E-05,17,79,111,,,,,0.0000215,6,84,93
2.06E-05,2,79,102,,,,,0.000028,1,83,93
2.04E-05,15,66,102,,,,,0.0000207,14,67,93
1.91E-05,2,45,103,,,,,0.0000223,6,27,93
1.82E-05,19,20,103,,,,,0.0000185,13,22,93
9.17E-05,11,91,98,,,,,0.0000179,19,4,93
1.90E-05,12,33,100,,,,,0.0000213,17,78,93
1.86E-05,9,32,95,,,,,0.0000204,7,39,93
1.94E-05,3,57,93,,,,,0.0000184,2,25,93
1.94E-05,3,24,97,,,,,0.0000194,3,57,93
2.11E-05,20,89,99,,,,,0.0000197,6,60,93
2.03E-05,2,78,95,,,,,0.0000196,2,64,93
1.97E-05,17,10,96,,,,,0.0000192,11,38,93
2.15E-05,1,93,96,,,,,0.0000189,8,38,93
1.81E-05,15,15,94,,,,,0.0000186,13,27,93
2.77E-05,4,69,92,,,,,0.0000176,18,3,93
2.16E-05,16,86,94,,,,,0.0000179,2,15,93
2.04E-05,1,63,94,,,,,0.0000199,2,37,93
2.02E-05,6,42,96,,,,,0.0000183,10,20,93
2.05E-05,15,42,94,,,,,0.0000231,11,89,93
1.78E-05,1,1,91,,,,,0.0000182,18,6,93
1.86E-05,18,34,85,,,,,0.0000223,13,85,93
2.44E-05,1,59,84,,,,,0.0000194,10,19,93
2.02E-05,9,52,84,,,,,0.0000204,9,82,93
2.96E-05,1,47,86,,,,,0.0000202,19,73,93
2.16E-05,9,63,86,,,,,0.0000205,3,84,93
1.95E-05,6,19,84,,,,,0.0000198,15,28,93
2.18E-05,19,54,86,,,,,0.0000194,2,47,93
2.27E-05,18,21,88,,,,,0.0000193,11,53,93
2.03E-05,4,77,90,,,,,0.0000221,1,62,93
2.19E-05,19,74,85,,,,,0.0000203,13,80,93
1.81E-05,17,9,84,,,,,0.0000252,18,28,93
1.85E-05,10,26,83,,,,,0.000021,13,68,93
1.94E-05,12,52,82,,,,,0.0000213,15,75,94
1.95E-05,9,54,78,,,,,0.0000207,1,89,94
1.87E-05,19,28,78,,,,,0.0000189,3,40,94
2.04E-05,12,63,76,,,,,0.0000174,4,6,94
1.88E-05,7,40,77,,,,,0.0000181,15,15,94
1.87E-05,11,32,79,,,,,0.0000216,16,86,94
1.91E-05,14,40,79,,,,,0.0000204,1,63,94
2.13E-05,17,61,78,,,,,0.0000205,15,42,94
1.78E-05,9,6,80,,,,,0.0000177,3,2,94
1.94E-05,13,54,81,,,,,0.000019,4,36,94
2.05E-05,18,73,80,,,,,0.0000178,6,4,94
1.75E-05,18,3,82,,,,,0.0000201,12,59,94
1.86E-05,17,17,82,,,,,0.0000177,13,7,94
1.84E-05,8,26,85,,,,,0.0000198,2,43,94
2.08E-05,2,77,84,,,,,0.0000189,9,37,94
1.99E-05,13,64,85,,,,,0.0000227,12,32,94
1.97E-05,4,57,81,,,,,0.0000198,6,64,94
1.84E-05,5,25,81,,,,,0.0000207,9,92,94
2.16E-05,17,51,77,,,,,0.0000203,15,82,94
1.91E-05,16,42,79,,,,,0.0000196,15,56,94
2.02E-05,19,78,81,,,,,0.0000209,18,92,94
3.99E-05,10,52,80,,,,,0.000018,16,9,94
2.08E-05,6,19,84,,,,,0.0000214,15,33,94
1.93E-05,7,14,85,,,,,0.0000248,14,88,94
1.90E-05,3,30,87,,,,,0.0000197,19,2,94
2.04E-05,19,72,88,,,,,0.0000185,14,7,94
2.09E-05,5,89,91,,,,,0.0000198,13,47,94
2.05E-05,10,54,95,,,,,0.0000204,13,67,94
1.77E-05,3,2,94,,,,,0.0000197,4,58,95
1.99E-05,7,71,92,,,,,0.0000203,8,78,95
1.90E-05,4,36,94,,,,,0.0000186,9,32,95
2.00E-05,14,64,92,,,,,0.0000203,2,78,95
1.98E-05,1,38,91,,,,,0.0000205,10,54,95
1.89E-05,13,38,91,,,,,0.0000199,15,62,95
1.97E-05,6,60,93,,,,,0.0001212,12,19,95
1.98E-05,2,66,91,,,,,0.0000292,20,46,95
1.96E-05,2,64,93,,,,,0.000019,2,42,95
1.92E-05,11,38,93,,,,,0.0000205,1,91,95
4.69E-05,6,50,91,,,,,0.0000207,20,91,95
2.05E-05,3,82,92,,,,,0.0000267,18,82,95
1.89E-05,8,38,93,,,,,0.0000193,2,45,95
1.86E-05,13,27,93,,,,,0.0000207,1,81,95
1.94E-05,12,47,91,,,,,0.0000186,10,14,95
2.09E-05,7,88,92,,,,,0.0000204,17,59,95
1.76E-05,18,3,93,,,,,0.0000183,15,30,95
1.80E-05,1,11,90,,,,,0.0000187,16,2,95
1.79E-05,2,15,93,,,,,0.0000205,11,80,95
1.86E-05,14,29,88,,,,,0.0000186,19,32,96
1.85E-05,12,32,92,,,,,0.0000196,19,17,96
1.99E-05,2,37,93,,,,,0.0000197,17,10,96
1.78E-05,6,4,94,,,,,0.0000215,1,93,96
1.99E-05,15,62,95,,,,,0.0000202,6,42,96
1.83E-05,10,20,93,,,,,0.0000274,17,81,96
2.31E-05,11,89,93,,,,,0.0000219,1,5,96
1.82E-05,18,6,93,,,,,0.0000178,14,8,96
2.01E-05,12,59,94,,,,,0.0000185,16,30,96
2.07E-05,17,87,92,,,,,0.0000193,1,46,96
2.01E-05,11,64,87,,,,,0.0000216,14,67,96
1.96E-05,2,57,87,,,,,0.0000188,16,40,96
1.80E-05,13,17,87,,,,,0.0000198,13,76,96
1.87E-05,6,30,88,,,,,0.0000204,13,75,96
1.88E-05,19,23,90,,,,,0.0000191,10,21,96
1.82E-05,11,3,90,,,,,0.0000184,7,27,96
1.88E-05,19,28,91,,,,,0.0000203,14,79,96
2.23E-05,13,85,93,,,,,0.0000177,17,8,96
1.77E-05,13,7,94,,,,,0.0000202,9,31,97
0.0001212,12,19,95,,,,,0.0000183,8,26,97
2.74E-05,17,81,96,,,,,0.0000199,12,66,97
1.88E-05,2,11,97,,,,,0.0000197,10,58,97
1.92E-05,8,45,101,,,,,0.0000205,7,57,97
2.04E-05,18,88,99,,,,,0.0000194,3,24,97
2.05E-05,15,81,99,,,,,0.0000188,2,11,97
1.81E-05,1,2,100,,,,,0.0000186,6,27,97
2.13E-05,16,99,101,,,,,0.000019,20,39,97
2.01E-05,13,76,101,,,,,0.0000187,3,14,97
2.01E-05,14,71,102,,,,,0.0000189,2,26,97
1.77E-05,4,4,104,,,,,0.0000196,13,56,97
1.83E-05,17,22,106,,,,,0.0000237,4,18,97
1.96E-05,15,61,103,,,,,0.0000184,11,25,97
1.84E-05,7,15,104,,,,,0.0000192,6,20,97
1.94E-05,1,60,105,,,,,0.0000192,18,24,97
1.84E-05,11,27,106,,,,,0.0000404,16,72,98
1.86E-05,1,32,108,,,,,0.0000185,3,1,98
2.02E-05,12,73,109,,,,,0.0000917,11,91,98
1.88E-05,14,32,110,,,,,0.0000186,7,27,98
2.10E-05,10,97,105,,,,,0.0000362,2,88,98
1.75E-05,16,3,103,,,,,0.0000207,3,77,98
1.85E-05,12,24,105,,,,,0.0000206,6,87,98
2.01E-05,7,61,101,,,,,0.0000196,11,39,98
1.86E-05,6,27,97,,,,,0.0000202,13,38,98
1.90E-05,20,39,97,,,,,0.0000192,14,28,98
1.86E-05,7,27,98,,,,,0.0000197,18,60,98
3.62E-05,2,88,98,,,,,0.0000204,10,84,98
2.07E-05,4,82,99,,,,,0.0000258,7,21,98
2.03E-05,8,83,99,,,,,0.0000196,7,50,98
2.02E-05,16,38,101,,,,,0.0000192,6,47,98
1.99E-05,10,67,100,,,,,0.0000192,11,53,98
2.07E-05,3,77,98,,,,,0.0000204,19,78,98
2.06E-05,6,87,98,,,,,0.0000104,16,0,98
1.87E-05,16,36,99,,,,,0.0000227,13,91,98
2.09E-05,3,66,99,,,,,0.0000204,9,82,98
2.05E-05,17,85,103,,,,,0.0000184,3,21,98
2.15E-05,19,105,108,,,,,0.0000251,18,35,99
1.76E-05,9,4,110,,,,,0.0000193,11,16,99
1.83E-05,19,2,111,,,,,0.0000198,14,31,99
1.93E-05,15,47,112,,,,,0.0000279,4,30,99
1.81E-05,16,5,113,,,,,0.0000211,20,89,99
2.07E-05,15,81,114,,,,,0.0000204,18,88,99
1.85E-05,11,20,115,,,,,0.0000205,15,81,99
2.69E-05,11,26,118,,,,,0.0000207,4,82,99
1.89E-05,19,43,121,,,,,0.0000203,8,83,99
2.13E-05,7,72,121,,,,,0.0000187,16,36,99
1.92E-05,18,38,123,,,,,0.0000209,3,66,99
1.79E-05,16,7,121,,,,,0.0000227,14,97,99
1.79E-05,16,2,123,,,,,0.0000202,4,30,99
1.77E-05,13,1,114,,,,,0.0000208,16,92,99
2.05E-05,11,77,115,,,,,0.0000186,2,30,99
2.10E-05,5,103,116,,,,,0.0000187,4,28,99
1.89E-05,19,35,117,,,,,0.000019,9,40,99
1.97E-05,6,54,113,,,,,0.0000184,13,27,99
1.99E-05,15,70,116,,,,,0.0000207,1,65,99
1.76E-05,7,5,117,,,,,0.0000215,9,88,99
1.85E-05,19,32,116,,,,,0.0000227,20,56,100
2.16E-05,1,93,116,,,,,0.0000224,12,93,100
2.09E-05,9,97,121,,,,,0.0000207,18,68,100
2.27E-05,12,29,121,,,,,0.0000178,14,7,100
1.95E-05,3,26,122,,,,,0.0000189,5,13,100
2.16E-05,5,118,126,,,,,0.0000211,13,78,100
3.04E-05,19,113,123,,,,,0.0000287,15,20,100
2.21E-05,15,80,121,,,,,0.000019,12,33,100
2.11E-05,17,84,120,,,,,0.0000181,1,2,100
2.06E-05,9,65,121,,,,,0.0000199,10,67,100
2.87E-05,14,22,122,,,,,0.0000204,5,80,100
2.07E-05,4,68,123,,,,,0.0000176,6,4,100
1.94E-05,10,28,123,,,,,0.0000206,2,90,100
2.26E-05,7,39,122,,,,,0.0000185,11,35,100
2.61E-05,6,68,121,,,,,0.0000193,19,34,100
2.95E-05,17,87,120,,,,,0.000019,11,35,100
2.59E-05,2,10,121,,,,,0.0000189,18,45,100
2.54E-05,18,49,123,,,,,0.0000204,11,73,100
2.09E-05,13,69,124,,,,,0.0000188,7,10,100
2.06E-05,11,68,119,,,,,0.0000183,15,2,100
5.40E-05,10,46,117,,,,,0.0000187,2,6,100
1.95E-05,20,6,118,,,,,0.0000179,17,6,100
2.15E-05,2,66,119,,,,,0.000022,11,45,101
2.06E-05,9,92,120,,,,,0.0000182,16,25,101
1.85E-05,6,31,119,,,,,0.0000176,8,1,101
1.84E-05,2,19,116,,,,,0.0000202,15,77,101
2.46E-05,12,9,118,,,,,0.0000217,15,14,101
2.01E-05,18,59,117,,,,,0.0000192,8,45,101
2.14E-05,16,114,116,,,,,0.0000213,16,99,101
2.06E-05,7,93,117,,,,,0.0000201,13,76,101
1.82E-05,19,19,118,,,,,0.0000201,7,61,101
2.18E-05,6,99,121,,,,,0.0000202,16,38,101
2.06E-05,7,81,123,,,,,0.000029,9,83,101
2.13E-05,20,107,125,,,,,0.0000191,5,31,101
2.39E-05,3,124,127,,,,,0.0000262,5,19,101
1.91E-05,12,41,125,,,,,0.00002,12,30,101
1.80E-05,10,6,117,,,,,0.0000216,20,37,101
2.09E-05,20,103,116,,,,,0.0000572,15,33,101
1.93E-05,20,43,117,,,,,0.000021,2,67,101
2.87E-05,11,13,116,,,,,0.000019,15,34,101
2.11E-05,15,88,115,,,,,0.0000191,13,17,101
2.15E-05,6,103,116,,,,,0.0000208,6,71,102
2.24E-05,18,90,115,,,,,0.0000205,10,72,102
1.93E-05,9,43,114,,,,,0.0000204,2,62,102
1.94E-05,3,60,115,,,,,0.0000207,12,92,102
1.90E-05,14,40,116,,,,,0.0000206,2,79,102
1.92E-05,8,40,116,,,,,0.0000204,15,66,102
2.12E-05,20,91,118,,,,,0.0000201,14,71,102
2.12E-05,2,100,120,,,,,0.00002,17,62,102
1.89E-05,7,35,118,,,,,0.0000199,13,71,102
2.39E-05,12,52,120,,,,,0.00002,5,75,102
1.92E-05,1,40,122,,,,,0.0000211,1,97,102
2.11E-05,11,98,123,,,,,0.000026,13,64,102
1.88E-05,7,42,122,,,,,0.0000206,15,85,102
2.28E-05,5,114,124,,,,,0.0000195,12,55,102
1.91E-05,15,49,124,,,,,0.0000364,17,42,102
1.80E-05,5,14,126,,,,,0.0000208,8,64,102
2.22E-05,16,117,127,,,,,0.00002,12,48,103
2.09E-05,17,95,128,,,,,0.0000207,2,33,103
2.00E-05,15,67,128,,,,,0.0000099,13,0,103
3.03E-05,12,81,126,,,,,0.0000191,2,45,103
2.06E-05,18,77,123,,,,,0.0000182,19,20,103
2.07E-05,13,93,119,,,,,0.0000196,15,61,103
2.05E-05,5,89,120,,,,,0.0000175,16,3,103
1.95E-05,12,5,116,,,,,0.0000205,17,85,103
2.21E-05,13,105,110,,,,,0.0000183,8,19,103
2.17E-05,5,108,110,,,,,0.0000177,1,10,103
1.82E-05,2,12,113,,,,,0.0000186,6,41,103
1.99E-05,11,39,113,,,,,0.0000204,7,82,103
1.85E-05,12,32,112,,,,,0.0000208,4,98,103
2.09E-05,10,98,112,,,,,0.0000187,18,19,103
1.80E-05,9,20,113,,,,,0.0000233,8,48,103
2.10E-05,14,102,112,,,,,0.0000176,16,14,103
1.88E-05,16,4,111,,,,,0.0000184,9,14,103
1.97E-05,14,44,112,,,,,0.0000183,8,21,103
2.02E-05,10,77,110,,,,,0.0000204,10,72,103
1.85E-05,10,26,111,,,,,0.0000316,5,72,103
2.11E-05,2,106,110,,,,,0.0000182,18,7,103
1.99E-05,13,64,109,,,,,0.0000209,8,69,103
1.86E-05,12,31,109,,,,,0.0000258,14,19,103
2.00E-05,8,68,115,,,,,0.0000203,19,68,103
2.05E-05,11,84,115,,,,,0.0000184,4,16,103
2.02E-05,5,38,115,,,,,0.0000201,19,78,104
2.03E-05,1,74,115,,,,,0.0000216,17,83,104
2.11E-05,11,105,114,,,,,0.0000694,6,95,104
2.05E-05,17,90,115,,,,,0.0000256,19,29,104
2.03E-05,9,40,116,,,,,0.0000184,3,25,104
1.91E-05,4,49,118,,,,,0.0000251,18,96,104
1.80E-05,9,16,115,,,,,0.0000177,4,4,104
2.19E-05,7,101,114,,,,,0.0000184,7,15,104
1.79E-05,18,4,113,,,,,0.0000185,17,6,104
1.99E-05,9,69,114,,,,,0.0000231,14,96,104
1.75E-05,7,6,114,,,,,0.0000201,8,77,104
1.87E-05,13,36,115,,,,,0.0000179,7,1,104
0.0001063,18,48,115,,,,,0.0000181,4,13,104
1.89E-05,12,17,115,,,,,0.0000205,4,73,104
1.86E-05,10,29,114,,,,,0.0000211,9,92,104
1.92E-05,6,53,114,,,,,0.0000188,9,3,104
2.07E-05,12,87,115,,,,,0.0000189,1,45,104
1.79E-05,3,7,117,,,,,0.00002,1,55,104
1.97E-05,14,68,115,,,,,0.0000188,20,8,104
2.23E-05,16,79,114,,,,,0.0000707,8,86,104
1.82E-05,8,14,111,,,,,0.0000188,18,36,104
1.86E-05,18,27,106,,,,,0.0000104,6,0,104
2.69E-05,17,15,106,,,,,0.0000211,13,95,104
1.99E-05,7,67,109,,,,,0.0000189,14,42,104
2.49E-05,10,94,109,,,,,0.0000228,8,58,104
2.10E-05,3,43,110,,,,,0.0000211,3,71,104
1.98E-05,2,65,107,,,,,0.0000202,17,56,104
3.88E-05,13,16,108,,,,,0.0000222,19,31,104
1.85E-05,17,6,104,,,,,0.0000194,9,53,104
3.75E-05,8,38,105,,,,,0.0000193,5,50,104
