cas operacie,vlozene cislo,index prvku,dlzka zoznamu,,,,,,,
1.01E-05,4,0,24,,,,0.0000159,3,0,20
1.00E-05,1,0,24,,,,0.0000151,3,0,20
1.05E-05,8,0,27,,,,0.00001,2,0,20
1.00E-05,14,0,30,,,,0.0000101,15,0,20
1.09E-05,7,0,34,,,,0.0000099,14,0,20
1.01E-05,5,0,35,,,,0.0000106,13,0,20
9.90E-06,6,0,34,,,,0.0000101,15,0,20
1.03E-05,13,0,26,,,,0.00001,8,0,20
9.90E-06,8,0,26,,,,0.0000102,9,0,20
1.00E-05,19,0,26,,,,0.00001,6,0,20
9.90E-06,19,0,26,,,,0.0000107,9,0,20
1.00E-05,7,0,28,,,,0.0000177,14,0,20
1.00E-05,12,0,30,,,,0.00001,18,0,20
2.16E-05,9,0,26,,,,0.0000103,8,0,20
1.34E-05,9,0,21,,,,0.0000101,16,0,20
1.13E-05,3,0,22,,,,0.0000169,1,0,20
1.42E-05,9,0,23,,,,0.0000108,1,0,20
1.14E-05,8,0,23,,,,0.00001,15,0,20
1.64E-05,3,0,24,,,,0.0000102,17,0,20
1.92E-05,1,0,21,,,,0.0000099,18,0,20
1.59E-05,20,0,23,,,,0.0000113,11,0,20
1.57E-05,13,0,24,,,,0.0000099,1,0,21
1.06E-05,13,0,20,,,,0.0000099,15,0,21
1.27E-05,13,0,23,,,,0.000011,4,0,21
1.08E-05,6,0,18,,,,0.0000099,6,0,21
1.08E-05,15,0,18,,,,0.0000111,13,0,21
1.11E-05,2,0,24,,,,0.0000099,7,0,21
7.50E-05,18,0,23,,,,0.0000109,14,0,21
1.15E-05,12,0,24,,,,0.0000174,13,0,21
1.25E-05,10,0,26,,,,0.0000113,3,0,21
1.08E-05,10,0,27,,,,0.000011,11,0,21
1.12E-05,18,0,26,,,,0.00001,5,0,21
1.10E-05,18,0,28,,,,0.0000102,9,0,21
1.08E-05,14,0,28,,,,0.0000134,9,0,21
1.06E-05,3,0,28,,,,0.0000192,1,0,21
1.11E-05,15,0,28,,,,0.0000116,18,0,21
1.56E-05,15,0,28,,,,0.000015,9,0,21
1.08E-05,20,0,26,,,,0.0000099,19,0,21
1.02E-05,5,0,26,,,,0.0000099,4,0,21
9.90E-06,8,0,29,,,,0.000011,2,0,21
1.12E-05,10,0,29,,,,0.0000101,13,0,21
7.73E-05,7,0,29,,,,0.0000108,11,0,21
1.86E-05,5,0,30,,,,0.0000151,2,0,21
1.10E-05,4,0,33,,,,0.0000103,20,0,21
1.10E-05,2,0,33,,,,0.00001,2,0,21
1.05E-05,9,0,33,,,,0.00001,14,0,21
1.42E-05,10,0,32,,,,0.0000106,11,0,21
1.09E-05,19,0,32,,,,0.0000141,19,0,21
1.08E-05,16,0,35,,,,0.000011,9,0,21
1.08E-05,4,0,36,,,,0.0000111,10,0,21
1.09E-05,2,0,37,,,,0.00001,3,0,21
1.21E-05,17,0,38,,,,0.0000102,15,0,21
1.09E-05,6,0,38,,,,0.00001,1,0,21
1.08E-05,16,0,39,,,,0.00001,5,0,21
1.09E-05,2,0,43,,,,0.0000101,16,0,22
1.09E-05,18,0,45,,,,0.0000101,19,0,22
1.10E-05,3,0,46,,,,0.0000108,13,0,22
1.60E-05,20,0,43,,,,0.0000112,2,0,22
1.11E-05,11,0,42,,,,0.0000098,18,0,22
1.09E-05,12,0,43,,,,0.0000102,1,0,22
1.08E-05,12,0,43,,,,0.0000113,2,0,22
1.13E-05,5,0,37,,,,0.0000103,11,0,22
1.57E-05,10,0,38,,,,0.000018,13,0,22
1.02E-05,15,0,40,,,,0.0000129,20,0,22
1.00E-05,7,0,40,,,,0.00001,17,0,22
1.10E-05,20,0,40,,,,0.0000102,17,0,22
1.00E-05,12,0,39,,,,0.0000107,17,0,22
1.00E-05,12,0,40,,,,0.0000172,15,0,22
1.16E-05,12,0,40,,,,0.0000109,1,0,22
1.00E-05,1,0,40,,,,0.0000137,13,0,22
1.00E-05,12,0,42,,,,0.0000115,4,0,22
9.90E-06,7,0,44,,,,0.0000148,8,0,22
1.00E-05,9,0,46,,,,0.0000166,17,0,22
1.08E-05,5,0,46,,,,0.0000101,11,0,22
1.00E-05,17,0,48,,,,0.0000161,19,0,22
1.00E-05,4,0,46,,,,0.0000142,3,0,22
9.90E-06,4,0,48,,,,0.00001,17,0,22
9.90E-06,3,0,48,,,,0.0000101,3,0,22
9.90E-06,18,0,48,,,,0.00001,17,0,22
1.05E-05,6,0,44,,,,0.0000113,3,0,22
1.00E-05,4,0,45,,,,0.0000111,3,0,22
1.00E-05,11,0,47,,,,0.0000101,2,0,22
1.01E-05,15,0,40,,,,0.0000101,14,0,22
1.09E-05,2,0,36,,,,0.0000099,2,0,22
1.02E-05,18,0,39,,,,0.0000101,8,0,22
1.01E-05,18,0,40,,,,0.0000191,14,0,22
9.80E-06,2,0,39,,,,0.0000167,18,0,22
9.80E-06,13,0,40,,,,0.0000099,20,0,22
1.03E-05,5,0,38,,,,0.0000099,7,0,22
1.02E-05,5,0,41,,,,0.000011,1,0,22
1.00E-05,14,0,42,,,,0.0000104,5,0,22
9.90E-06,9,0,40,,,,0.00001,13,0,22
1.48E-05,17,0,41,,,,0.0000098,17,0,22
1.02E-05,18,0,38,,,,0.000012,14,0,22
1.04E-05,18,0,38,,,,0.00001,1,0,22
1.00E-05,19,0,39,,,,0.0000103,17,0,22
1.34E-05,7,0,41,,,,0.00001,7,0,22
1.49E-05,19,0,40,,,,0.0000101,13,0,23
1.12E-05,20,0,41,,,,0.0000101,11,0,23
1.10E-05,9,0,42,,,,0.0000103,5,0,23
2.09E-05,14,0,44,,,,0.00001,18,0,23
1.14E-05,11,0,45,,,,0.0000225,12,0,23
1.11E-05,12,0,47,,,,0.0000164,6,0,23
1.08E-05,18,0,46,,,,0.0000174,7,0,23
1.10E-05,4,0,47,,,,0.0000101,13,0,23
1.08E-05,15,0,48,,,,0.00001,17,0,23
1.06E-05,1,0,45,,,,0.00001,15,0,23
1.37E-05,4,0,45,,,,0.0000106,8,0,23
1.04E-05,3,0,44,,,,0.0000108,10,0,23
1.00E-05,8,0,44,,,,0.00001,12,0,23
1.02E-05,10,0,45,,,,0.0000101,15,0,23
9.90E-06,16,0,42,,,,0.0000102,3,0,23
1.09E-05,7,0,39,,,,0.0000122,17,0,23
1.47E-05,6,0,42,,,,0.00001,8,0,23
1.10E-05,2,0,45,,,,0.0000101,1,0,23
1.09E-05,8,0,46,,,,0.0000104,3,0,23
1.11E-05,4,0,45,,,,0.00001,11,0,23
1.00E-05,11,0,46,,,,0.0000103,14,0,23
1.02E-05,3,0,42,,,,0.00001,19,0,23
1.09E-05,10,0,39,,,,0.0000142,9,0,23
1.01E-05,12,0,40,,,,0.0000114,8,0,23
1.01E-05,10,0,41,,,,0.0000159,20,0,23
1.00E-05,7,0,41,,,,0.0000127,13,0,23
1.01E-05,9,0,42,,,,0.000075,18,0,23
9.80E-06,13,0,42,,,,0.0000099,20,0,23
1.00E-05,4,0,38,,,,0.0000109,19,0,23
1.11E-05,16,0,39,,,,0.0000102,12,0,23
1.05E-05,17,0,41,,,,0.0000124,12,0,23
1.01E-05,13,0,42,,,,0.0000104,1,0,23
9.90E-06,8,0,43,,,,0.0000103,6,0,23
9.80E-06,10,0,42,,,,0.0000127,16,0,23
2.68E-05,5,0,47,,,,0.00001,18,0,23
1.03E-05,3,0,49,,,,0.0000102,2,0,23
1.00E-05,8,0,48,,,,0.0000108,4,0,23
1.03E-05,4,0,44,,,,0.0000101,12,0,23
1.00E-05,2,0,43,,,,0.0000147,16,0,23
1.01E-05,17,0,47,,,,0.0000102,4,0,23
1.00E-05,4,0,48,,,,0.0000103,6,0,23
1.01E-05,15,0,49,,,,0.0000101,1,0,23
1.00E-05,8,0,50,,,,0.0000101,6,0,23
1.00E-05,8,0,44,,,,0.0000099,8,0,23
3.39E-05,19,0,41,,,,0.0000101,13,0,23
1.01E-05,2,0,43,,,,0.00001,3,0,23
9.80E-06,6,0,45,,,,0.0000104,2,0,23
1.09E-05,1,0,41,,,,0.0000099,1,0,23
1.02E-05,16,0,42,,,,0.0000099,7,0,23
1.09E-05,12,0,41,,,,0.0000102,14,0,24
1.13E-05,12,0,41,,,,0.0000104,1,0,24
1.02E-05,13,0,38,,,,0.0000109,6,0,24
1.13E-05,17,0,33,,,,0.0000102,11,0,24
1.10E-05,13,0,33,,,,0.0000109,6,0,24
1.04E-05,6,0,27,,,,0.0000102,15,0,24
1.00E-05,16,0,25,,,,0.0000118,20,0,24
1.01E-05,17,0,29,,,,0.0000154,5,0,24
1.02E-05,14,0,30,,,,0.0000104,15,0,24
1.00E-05,8,0,17,,,,0.000011,16,0,24
1.00E-05,1,0,18,,,,0.00001,1,0,24
1.01E-05,15,0,20,,,,0.00001,8,0,24
1.09E-05,4,0,18,,,,0.0000101,6,0,24
1.01E-05,2,0,15,,,,0.0000101,17,0,24
1.03E-05,13,0,15,,,,0.0000099,9,0,24
1.01E-05,7,0,19,,,,0.0000099,10,0,24
1.00E-05,8,0,20,,,,0.0000112,2,0,24
1.09E-05,18,0,18,,,,0.0000101,2,0,24
1.02E-05,9,0,20,,,,0.0000106,2,0,24
1.16E-05,18,0,21,,,,0.0000099,19,0,24
1.50E-05,9,0,21,,,,0.0000104,10,0,24
1.01E-05,6,0,26,,,,0.0000101,4,0,24
1.06E-05,2,0,34,,,,0.00001,1,0,24
1.01E-05,13,0,35,,,,0.0000164,3,0,24
1.10E-05,8,0,38,,,,0.0000157,13,0,24
1.02E-05,17,0,38,,,,0.0000111,2,0,24
9.90E-06,12,0,38,,,,0.0000115,12,0,24
9.90E-06,4,0,38,,,,0.0000102,10,0,24
1.01E-05,2,0,41,,,,0.00001,6,0,24
1.00E-05,16,0,43,,,,0.0000104,2,0,24
1.04E-05,1,0,43,,,,0.0000102,5,0,24
1.02E-05,4,0,44,,,,0.00001,8,0,24
1.02E-05,13,0,41,,,,0.0000101,7,0,24
9.90E-06,3,0,40,,,,0.0000101,4,0,24
1.00E-05,5,0,41,,,,0.0000102,14,0,24
1.00E-05,12,0,45,,,,0.00001,4,0,24
1.01E-05,12,0,46,,,,0.0000106,19,0,24
1.01E-05,18,0,44,,,,0.0000101,19,0,24
1.00E-05,6,0,39,,,,0.0000105,13,0,24
1.01E-05,10,0,39,,,,0.0000101,4,0,24
9.90E-06,20,0,39,,,,0.0000105,14,0,24
1.04E-05,9,0,39,,,,0.0000101,5,0,24
9.90E-06,13,0,38,,,,0.0000101,18,0,24
1.00E-05,16,0,35,,,,0.0000106,11,0,24
1.01E-05,3,0,37,,,,0.0000102,1,0,24
9.90E-06,19,0,37,,,,0.0000102,16,0,24
1.00E-05,9,0,35,,,,0.0000771,12,0,25
1.00E-05,3,0,34,,,,0.0000103,12,0,25
9.90E-06,1,0,36,,,,0.00001,6,0,25
1.00E-05,3,0,38,,,,0.0000111,1,0,25
1.01E-05,1,0,39,,,,0.0000105,5,0,25
9.80E-06,11,0,40,,,,0.00001,11,0,25
1.05E-05,1,0,40,,,,0.0000166,8,0,25
1.01E-05,9,0,41,,,,0.00001,2,0,25
9.90E-06,1,0,40,,,,0.0000152,5,0,25
1.00E-05,11,0,41,,,,0.00001,7,0,25
1.02E-05,11,0,40,,,,0.0000099,16,0,25
1.00E-05,12,0,41,,,,0.0000101,9,0,25
1.00E-05,8,0,37,,,,0.00001,3,0,25
1.01E-05,15,0,38,,,,0.0000129,3,0,25
1.01E-05,4,0,41,,,,0.00001,16,0,25
1.03E-05,15,0,42,,,,0.0000101,2,0,25
1.00E-05,3,0,43,,,,0.0000125,14,0,25
1.14E-05,11,0,44,,,,0.0000101,20,0,25
1.01E-05,1,0,44,,,,0.00001,12,0,25
1.04E-05,17,0,45,,,,0.0000107,4,0,25
1.04E-05,3,0,44,,,,0.0000168,19,0,25
1.01E-05,10,0,39,,,,0.00001,2,0,25
1.04E-05,8,0,39,,,,0.00001,7,0,25
1.79E-05,10,0,42,,,,0.0000108,12,0,25
1.00E-05,6,0,46,,,,0.0000099,19,0,25
1.49E-05,5,0,46,,,,0.0000101,18,0,25
1.00E-05,4,0,50,,,,0.0000114,17,0,25
1.26E-05,6,0,53,,,,0.0000102,8,0,25
1.08E-05,9,0,54,,,,0.0000099,17,0,25
1.26E-05,13,0,55,,,,0.00001,10,0,25
1.01E-05,3,0,52,,,,0.0000102,20,0,25
1.03E-05,12,0,53,,,,0.0000101,6,0,25
1.00E-05,19,0,53,,,,0.0000108,10,0,25
1.03E-05,5,0,52,,,,0.0000101,18,0,25
1.18E-05,1,0,53,,,,0.0000099,3,0,25
1.01E-05,13,0,52,,,,0.0000099,9,0,25
1.01E-05,9,0,53,,,,0.0000467,17,0,25
1.52E-05,11,0,53,,,,0.0000104,14,0,25
1.00E-05,2,0,56,,,,0.0000101,8,0,25
1.00E-05,17,0,57,,,,0.00001,8,0,25
1.03E-05,11,0,60,,,,0.00001,10,0,26
1.01E-05,14,0,59,,,,0.0000099,15,0,26
1.00E-05,2,0,57,,,,0.0000102,14,0,26
1.06E-05,3,0,58,,,,0.0000109,15,0,26
9.90E-06,5,0,59,,,,0.0000125,14,0,26
1.02E-05,2,0,61,,,,0.0000109,16,0,26
1.24E-05,10,0,65,,,,0.0000101,5,0,26
1.03E-05,16,0,63,,,,0.0000101,5,0,26
1.00E-05,2,0,63,,,,0.0000099,10,0,26
9.90E-06,1,0,63,,,,0.0000122,1,0,26
1.14E-05,7,0,63,,,,0.00001,10,0,26
2.43E-05,14,0,64,,,,0.00001,3,0,26
1.45E-05,9,0,62,,,,0.0000099,16,0,26
1.12E-05,10,0,63,,,,0.0000115,10,0,26
1.11E-05,13,0,57,,,,0.00001,8,0,26
1.12E-05,15,0,57,,,,0.0000103,13,0,26
1.10E-05,4,0,56,,,,0.0000099,8,0,26
1.07E-05,1,0,57,,,,0.00001,19,0,26
1.12E-05,1,0,56,,,,0.0000099,19,0,26
1.06E-05,12,0,55,,,,0.0000216,9,0,26
1.01E-05,11,0,51,,,,0.0000125,10,0,26
1.02E-05,11,0,48,,,,0.0000112,18,0,26
9.90E-06,15,0,46,,,,0.0000108,20,0,26
9.90E-06,16,0,47,,,,0.0000102,5,0,26
9.90E-06,17,0,49,,,,0.0000101,6,0,26
9.80E-06,14,0,52,,,,0.0000108,3,0,26
1.00E-05,12,0,53,,,,0.0000101,7,0,26
9.90E-06,20,0,52,,,,0.0000108,4,0,26
1.02E-05,16,0,53,,,,0.0000101,1,0,26
9.90E-06,18,0,54,,,,0.0000099,1,0,26
1.00E-05,19,0,55,,,,0.0000101,8,0,26
1.05E-05,3,0,56,,,,0.000011,7,0,26
1.20E-05,18,0,57,,,,0.000011,9,0,26
1.02E-05,9,0,59,,,,0.00001,18,0,26
1.02E-05,19,0,60,,,,0.0000108,16,0,26
1.51E-05,17,0,62,,,,0.0000149,17,0,26
1.02E-05,6,0,63,,,,0.0000106,6,0,26
1.03E-05,1,0,57,,,,0.0000152,12,0,26
9.90E-06,14,0,57,,,,0.0000531,15,0,26
1.02E-05,12,0,55,,,,0.0000105,8,0,26
1.00E-05,20,0,57,,,,0.0000104,18,0,26
1.01E-05,11,0,58,,,,0.00001,10,0,26
1.00E-05,5,0,57,,,,0.00001,1,0,26
1.05E-05,1,0,59,,,,0.0000119,14,0,26
1.04E-05,2,0,58,,,,0.0000104,15,0,26
1.01E-05,14,0,59,,,,0.0000101,15,0,26
1.01E-05,7,0,59,,,,0.0000114,7,0,26
1.03E-05,19,0,55,,,,0.0000101,1,0,26
1.03E-05,1,0,54,,,,0.0000105,13,0,26
9.90E-06,11,0,54,,,,0.0000102,7,0,26
1.00E-05,6,0,53,,,,0.0000105,10,0,26
1.10E-05,11,0,54,,,,0.0000101,6,0,27
1.01E-05,4,0,55,,,,0.000011,20,0,27
9.90E-06,8,0,53,,,,0.0000184,12,0,27
1.00E-05,18,0,55,,,,0.0000175,17,0,27
1.47E-05,8,0,58,,,,0.0000103,15,0,27
1.69E-05,17,0,60,,,,0.0000124,19,0,27
1.10E-05,11,0,58,,,,0.0000102,12,0,27
1.03E-05,9,0,60,,,,0.0000126,11,0,27
1.22E-05,9,0,61,,,,0.00001,15,0,27
1.17E-05,8,0,61,,,,0.0000112,2,0,27
1.24E-05,14,0,55,,,,0.0000113,15,0,27
1.01E-05,14,0,53,,,,0.00001,6,0,27
1.13E-05,11,0,56,,,,0.000011,18,0,27
1.03E-05,9,0,55,,,,0.0000177,20,0,27
1.55E-05,20,0,56,,,,0.0000101,10,0,27
1.18E-05,7,0,58,,,,0.0000127,16,0,27
1.00E-05,18,0,60,,,,0.000012,15,0,27
1.09E-05,2,0,63,,,,0.0000101,3,0,27
1.44E-05,15,0,62,,,,0.0000105,8,0,27
1.02E-05,5,0,63,,,,0.0000108,10,0,27
1.02E-05,20,0,66,,,,0.0000104,6,0,27
1.01E-05,4,0,69,,,,0.0000101,10,0,27
1.14E-05,14,0,69,,,,0.0000102,18,0,27
1.02E-05,16,0,66,,,,0.0000155,12,0,27
1.00E-05,6,0,67,,,,0.0000101,13,0,27
1.00E-05,20,0,67,,,,0.00001,17,0,27
1.01E-05,18,0,69,,,,0.00001,5,0,27
1.00E-05,16,0,69,,,,0.0000102,1,0,27
1.00E-05,20,0,68,,,,0.0000103,2,0,27
1.03E-05,7,0,67,,,,0.0000106,11,0,27
1.10E-05,14,0,68,,,,0.00001,11,0,27
1.02E-05,10,0,69,,,,0.0000101,4,0,27
1.00E-05,19,0,69,,,,0.000013,13,0,27
1.01E-05,14,0,70,,,,0.00001,5,0,27
1.09E-05,16,0,69,,,,0.0000168,4,0,27
1.00E-05,1,0,71,,,,0.0000104,5,0,27
1.02E-05,3,0,71,,,,0.0000112,17,0,27
1.01E-05,17,0,70,,,,0.0000101,1,0,27
9.90E-06,3,0,69,,,,0.0000099,3,0,27
1.01E-05,9,0,70,,,,0.0000116,13,0,27
1.01E-05,1,0,70,,,,0.0000099,1,0,27
1.01E-05,15,0,69,,,,0.0000101,18,0,27
1.00E-05,4,0,69,,,,0.0000103,13,0,27
1.05E-05,6,0,68,,,,0.0000102,4,0,27
1.02E-05,10,0,71,,,,0.0000112,18,0,27
1.09E-05,3,0,74,,,,0.00001,13,0,27
3.64E-05,17,0,69,,,,0.0000102,3,0,27
1.10E-05,13,0,72,,,,0.0000101,14,0,27
1.53E-05,4,0,72,,,,0.0000099,6,0,27
1.13E-05,17,0,71,,,,0.0000101,2,0,27
2.70E-05,11,0,73,,,,0.0000104,9,0,27
1.19E-05,2,0,72,,,,0.0000112,1,0,27
1.16E-05,19,0,72,,,,0.0000099,4,0,27
1.13E-05,3,0,70,,,,0.0000108,4,0,28
1.10E-05,2,0,70,,,,0.000011,14,0,28
1.10E-05,8,0,73,,,,0.0000199,6,0,28
1.08E-05,11,0,67,,,,0.0000111,7,0,28
2.02E-05,15,0,68,,,,0.0000113,3,0,28
1.03E-05,17,0,70,,,,0.00001,15,0,28
1.00E-05,4,0,71,,,,0.00001,1,0,28
1.02E-05,2,0,73,,,,0.0000213,16,0,28
1.03E-05,17,0,71,,,,0.0000124,12,0,28
1.00E-05,5,0,72,,,,0.0000101,19,0,28
1.02E-05,1,0,71,,,,0.0000104,6,0,28
1.03E-05,10,0,72,,,,0.0000147,14,0,28
1.14E-05,20,0,72,,,,0.0000101,20,0,28
1.06E-05,6,0,74,,,,0.00001,8,0,28
1.01E-05,18,0,74,,,,0.00001,7,0,28
1.00E-05,3,0,74,,,,0.000011,18,0,28
1.47E-05,3,0,75,,,,0.0000108,14,0,28
1.07E-05,14,0,77,,,,0.0000106,3,0,28
1.00E-05,7,0,76,,,,0.0000111,15,0,28
1.00E-05,16,0,74,,,,0.0000156,15,0,28
1.02E-05,15,0,76,,,,0.0000119,9,0,28
8.98E-05,2,0,78,,,,0.0000103,3,0,28
1.10E-05,6,0,79,,,,0.00001,3,0,28
1.25E-05,1,0,74,,,,0.0000101,20,0,28
1.02E-05,3,0,74,,,,0.0000101,9,0,28
1.02E-05,11,0,74,,,,0.0000119,6,0,28
1.02E-05,4,0,76,,,,0.0000158,3,0,28
1.02E-05,2,0,76,,,,0.0000102,14,0,28
1.07E-05,18,0,78,,,,0.0000106,16,0,28
9.90E-06,16,0,73,,,,0.0000134,1,0,28
1.01E-05,14,0,74,,,,0.00001,2,0,28
1.17E-05,9,0,73,,,,0.0000102,20,0,28
1.52E-05,12,0,75,,,,0.0000098,14,0,28
1.13E-05,4,0,78,,,,0.0000102,2,0,28
1.07E-05,12,0,80,,,,0.0000114,15,0,28
1.09E-05,19,0,81,,,,0.0000103,18,0,28
1.09E-05,11,0,79,,,,0.0000099,9,0,28
1.13E-05,16,0,79,,,,0.0000171,16,0,28
1.12E-05,3,0,80,,,,0.00001,17,0,28
1.03E-05,20,0,78,,,,0.0000101,6,0,28
1.00E-05,10,0,79,,,,0.00001,6,0,28
9.90E-06,13,0,79,,,,0.0000137,11,0,28
1.10E-05,2,0,81,,,,0.0000102,13,0,28
1.07E-05,6,0,83,,,,0.0000102,11,0,28
1.00E-05,12,0,83,,,,0.0000129,6,0,28
1.02E-05,8,0,84,,,,0.0000109,18,0,28
9.90E-06,10,0,85,,,,0.0000112,20,0,28
1.00E-05,7,0,86,,,,0.0000099,20,0,28
1.01E-05,6,0,87,,,,0.0000102,15,0,28
1.00E-05,18,0,85,,,,0.0000103,2,0,28
1.00E-05,7,0,86,,,,0.0000123,2,0,28
1.07E-05,13,0,84,,,,0.0000104,5,0,28
1.00E-05,10,0,85,,,,0.0000271,9,0,28
1.01E-05,9,0,86,,,,0.0000118,17,0,28
1.00E-05,2,0,87,,,,0.0000148,3,0,28
1.01E-05,9,0,88,,,,0.0000099,17,0,29
1.00E-05,2,0,88,,,,0.00001,5,0,29
1.00E-05,12,0,90,,,,0.0000099,10,0,29
1.00E-05,3,0,92,,,,0.0000114,12,0,29
1.00E-05,6,0,89,,,,0.0000113,8,0,29
1.06E-05,17,0,84,,,,0.0000108,7,0,29
1.46E-05,3,0,85,,,,0.0000255,16,0,29
9.90E-06,11,0,87,,,,0.0000137,7,0,29
1.00E-05,7,0,81,,,,0.0000099,7,0,29
9.90E-06,16,0,84,,,,0.000011,1,0,29
9.90E-06,3,0,85,,,,0.0000111,20,0,29
1.05E-05,14,0,83,,,,0.0000109,13,0,29
1.17E-05,4,0,84,,,,0.0000099,14,0,29
9.80E-06,10,0,87,,,,0.0000107,19,0,29
9.90E-06,14,0,87,,,,0.0000099,8,0,29
1.04E-05,5,0,87,,,,0.0000112,10,0,29
1.00E-05,14,0,89,,,,0.0000773,7,0,29
1.03E-05,7,0,94,,,,0.0000101,17,0,29
9.90E-06,14,0,93,,,,0.0000098,11,0,29
9.90E-06,7,0,94,,,,0.0000104,18,0,29
1.03E-05,6,0,73,,,,0.00001,2,0,29
1.00E-05,3,0,71,,,,0.00001,7,0,29
1.02E-05,5,0,73,,,,0.00001,18,0,29
1.10E-05,8,0,71,,,,0.00001,20,0,29
9.90E-06,16,0,75,,,,0.00001,13,0,29
1.00E-05,6,0,74,,,,0.0000107,1,0,29
1.48E-05,12,0,74,,,,0.00001,4,0,29
1.00E-05,19,0,74,,,,0.0000101,2,0,29
9.90E-06,12,0,76,,,,0.0000102,8,0,29
9.90E-06,20,0,77,,,,0.0000101,18,0,29
9.90E-06,5,0,79,,,,0.0000111,14,0,29
1.00E-05,15,0,81,,,,0.0000101,8,0,29
1.08E-05,13,0,73,,,,0.0000099,18,0,29
1.08E-05,13,0,75,,,,0.0000103,13,0,29
1.01E-05,6,0,78,,,,0.0000101,10,0,29
1.00E-05,17,0,79,,,,0.0000112,16,0,29
1.01E-05,6,0,80,,,,0.000011,3,0,29
1.03E-05,15,0,78,,,,0.0000109,1,0,29
9.90E-06,6,0,77,,,,0.0000101,3,0,29
1.03E-05,12,0,73,,,,0.0000112,1,0,29
1.02E-05,8,0,74,,,,0.0000106,16,0,29
1.04E-05,7,0,75,,,,0.0000103,18,0,29
1.00E-05,15,0,74,,,,0.00001,13,0,29
1.02E-05,12,0,74,,,,0.0000114,4,0,29
1.00E-05,11,0,74,,,,0.00001,16,0,29
1.46E-05,18,0,72,,,,0.0000111,18,0,29
1.38E-05,4,0,73,,,,0.00001,9,0,29
1.11E-05,11,0,72,,,,0.0000108,1,0,30
1.11E-05,16,0,73,,,,0.0000114,7,0,30
1.09E-05,2,0,75,,,,0.0000139,16,0,30
1.36E-05,4,0,65,,,,0.0000099,3,0,30
1.11E-05,2,0,68,,,,0.000015,13,0,30
1.10E-05,15,0,70,,,,0.0000108,16,0,30
1.06E-05,2,0,70,,,,0.0000102,1,0,30
1.01E-05,7,0,64,,,,0.0000243,20,0,30
9.80E-06,8,0,67,,,,0.0000111,8,0,30
1.00E-05,9,0,68,,,,0.0000104,15,0,30
1.01E-05,9,0,58,,,,0.0000099,20,0,30
1.70E-05,18,0,54,,,,0.0000106,19,0,30
1.01E-05,3,0,51,,,,0.0000101,12,0,30
9.90E-06,14,0,51,,,,0.00001,14,0,30
1.00E-05,9,0,52,,,,0.00001,12,0,30
1.03E-05,18,0,52,,,,0.0000186,5,0,30
1.00E-05,4,0,50,,,,0.0000102,14,0,30
1.01E-05,11,0,51,,,,0.0000104,4,0,30
1.42E-05,16,0,55,,,,0.0000102,18,0,30
1.14E-05,17,0,56,,,,0.0000108,4,0,30
1.05E-05,3,0,55,,,,0.0000102,11,0,30
1.04E-05,15,0,53,,,,0.0000101,12,0,30
1.09E-05,15,0,54,,,,0.0000105,12,0,30
1.00E-05,5,0,54,,,,0.0000102,7,0,30
1.00E-05,14,0,57,,,,0.0000102,13,0,30
1.01E-05,12,0,51,,,,0.0000099,16,0,30
1.00E-05,2,0,52,,,,0.0000101,17,0,30
9.80E-06,17,0,52,,,,0.0000173,5,0,30
9.90E-06,1,0,53,,,,0.0000105,6,0,30
9.90E-06,19,0,54,,,,0.0000111,1,0,30
1.00E-05,19,0,51,,,,0.0000148,2,0,30
1.24E-05,13,0,53,,,,0.0000099,8,0,30
4.03E-05,10,0,53,,,,0.0000138,12,0,30
1.56E-05,4,0,55,,,,0.0000101,11,0,30
1.21E-05,1,0,55,,,,0.0000108,12,0,30
1.02E-05,5,0,54,,,,0.0000099,14,0,30
1.02E-05,17,0,52,,,,0.00001,17,0,30
1.00E-05,2,0,50,,,,0.0000111,14,0,30
1.01E-05,7,0,51,,,,0.00001,12,0,30
1.03E-05,9,0,47,,,,0.00001,4,0,30
1.00E-05,8,0,47,,,,0.0000102,16,0,30
9.80E-06,16,0,48,,,,0.0000101,18,0,30
1.01E-05,17,0,48,,,,0.0000117,12,0,30
1.01E-05,19,0,49,,,,0.0000109,4,0,30
1.02E-05,9,0,50,,,,0.0000099,14,0,30
1.01E-05,6,0,56,,,,0.0000102,19,0,30
1.01E-05,9,0,57,,,,0.00001,9,0,30
1.01E-05,9,0,53,,,,0.0000101,6,0,30
1.02E-05,18,0,53,,,,0.0000105,6,0,30
1.01E-05,17,0,57,,,,0.0000101,10,0,30
1.00E-05,8,0,58,,,,0.0000178,6,0,30
1.14E-05,5,0,57,,,,0.0000155,8,0,30
1.03E-05,6,0,58,,,,0.0000191,7,0,30
1.01E-05,6,0,61,,,,0.0000196,18,0,30
1.00E-05,4,0,61,,,,0.00001,4,0,30
1.05E-05,20,0,62,,,,0.0000112,2,0,30
1.06E-05,6,0,62,,,,0.0000103,16,0,30
1.00E-05,2,0,61,,,,0.0000099,15,0,30
1.17E-05,1,0,58,,,,0.00001,17,0,30
1.00E-05,11,0,53,,,,0.0000105,11,0,30
1.01E-05,2,0,51,,,,0.0000101,13,0,31
1.02E-05,11,0,49,,,,0.0000109,6,0,31
1.04E-05,6,0,40,,,,0.0000099,12,0,31
1.08E-05,14,0,41,,,,0.0000099,20,0,31
