cas operacie,vlozene cislo,index prvku,dlzka zoznamu,,,,,,,,
2.20E-06,15,41,42,,,,,0.0000019,7,79,80
1.40E-06,11,39,40,,,,,0.0000012,10,79,80
1.30E-06,10,39,40,,,,,0.0000012,10,79,80
1.20E-06,9,40,41,,,,,0.0000018,8,80,81
1.60E-06,18,39,40,,,,,0.0000016,15,80,81
1.20E-06,19,40,41,,,,,0.0000012,8,80,81
1.20E-06,16,37,38,,,,,0.0000015,3,80,81
1.20E-06,5,36,37,,,,,0.0000014,15,80,81
1.20E-06,19,36,37,,,,,0.0000012,15,80,81
1.20E-06,2,36,37,,,,,0.0000012,1,80,81
1.70E-06,10,38,39,,,,,0.0000018,16,80,81
1.60E-06,16,37,38,,,,,0.0000014,20,80,81
1.20E-06,16,38,39,,,,,0.0000016,20,80,81
1.20E-06,19,38,39,,,,,0.0000014,6,80,81
1.30E-06,12,37,38,,,,,0.0000016,12,80,81
1.20E-06,11,38,39,,,,,0.0000014,18,80,81
1.20E-06,5,39,40,,,,,0.0000012,12,80,81
2.20E-06,17,38,39,,,,,0.0000013,19,80,81
1.50E-06,13,39,40,,,,,0.0000017,20,80,81
1.20E-06,14,40,41,,,,,0.0000014,2,80,81
1.70E-06,18,48,49,,,,,0.0000012,18,80,81
1.40E-06,12,49,50,,,,,0.0000013,7,80,81
1.50E-06,2,47,48,,,,,0.0000018,3,80,81
1.30E-06,7,38,39,,,,,0.0000011,10,81,82
1.60E-06,1,39,40,,,,,0.0000011,1,81,82
1.30E-06,9,33,34,,,,,0.0000018,4,81,82
1.30E-06,4,38,39,,,,,0.0000014,7,81,82
1.50E-06,14,38,39,,,,,0.0000015,15,81,82
1.30E-06,4,36,37,,,,,0.0000029,17,81,82
1.40E-06,12,32,33,,,,,0.0000013,17,81,82
1.30E-06,10,36,37,,,,,0.0000013,3,81,82
1.20E-06,17,37,38,,,,,0.0000013,4,81,82
2.20E-06,6,39,40,,,,,0.0000025,14,81,82
1.60E-06,7,39,40,,,,,0.0000015,9,81,82
1.40E-06,16,38,39,,,,,0.0000013,8,81,82
1.40E-06,1,36,37,,,,,0.0000014,5,81,82
1.20E-06,17,36,37,,,,,0.0000015,20,81,82
1.40E-06,1,34,35,,,,,0.0000011,16,81,82
1.40E-06,9,29,30,,,,,0.0000017,12,81,82
2.40E-06,5,29,30,,,,,0.0000012,3,81,82
1.20E-06,7,30,31,,,,,0.0000011,18,81,82
1.20E-06,2,34,35,,,,,0.0000021,20,81,82
1.60E-06,20,34,35,,,,,0.000002,17,81,82
1.50E-06,11,29,30,,,,,0.0000024,1,81,82
1.40E-06,19,26,27,,,,,0.0000014,12,81,82
1.40E-06,7,27,28,,,,,0.0000013,5,81,82
1.40E-06,12,28,29,,,,,0.0000014,2,81,82
1.40E-06,19,28,29,,,,,0.0000015,13,81,82
1.20E-06,10,30,31,,,,,0.0000013,18,81,82
1.20E-06,20,30,31,,,,,0.0000012,15,81,82
1.30E-06,12,34,35,,,,,0.0000012,17,81,82
1.40E-06,12,35,36,,,,,0.0000014,13,81,82
1.20E-06,9,36,37,,,,,0.0000013,6,81,82
1.20E-06,12,37,38,,,,,0.0000012,2,81,82
1.20E-06,15,37,38,,,,,0.0000014,17,81,82
1.70E-06,17,38,39,,,,,0.0000015,15,81,82
1.30E-06,10,37,38,,,,,0.0000014,1,81,82
1.40E-06,5,40,41,,,,,0.0000023,6,81,82
1.20E-06,10,41,42,,,,,0.0000012,6,81,82
1.70E-06,11,43,44,,,,,0.0000012,2,82,83
1.20E-06,3,44,45,,,,,0.0000012,9,82,83
1.20E-06,1,43,44,,,,,0.0000016,17,82,83
1.30E-06,14,45,46,,,,,0.0000015,6,82,83
1.10E-06,14,44,45,,,,,0.0000012,17,82,83
1.10E-06,10,45,46,,,,,0.000002,16,82,83
1.20E-06,17,46,47,,,,,0.0000015,20,82,83
1.30E-06,13,49,50,,,,,0.0000011,7,82,83
1.20E-06,2,52,53,,,,,0.0000012,19,82,83
1.20E-06,11,53,54,,,,,0.0000016,5,82,83
1.30E-06,10,57,58,,,,,0.0000013,16,82,83
1.30E-06,18,60,61,,,,,0.0000012,19,82,83
1.20E-06,15,61,62,,,,,0.0000012,16,82,83
1.30E-06,14,63,64,,,,,0.0000013,4,82,83
1.20E-06,7,64,65,,,,,0.0000016,18,82,83
1.30E-06,4,64,65,,,,,0.0000013,18,82,83
1.60E-06,5,65,66,,,,,0.0000011,13,82,83
1.50E-06,10,63,64,,,,,0.0000015,8,82,83
2.10E-06,6,65,66,,,,,0.0000014,13,82,83
1.30E-06,5,67,68,,,,,0.000002,18,82,83
1.40E-06,18,64,65,,,,,0.0000014,16,82,83
1.50E-06,18,66,67,,,,,0.0000012,8,82,83
1.30E-06,2,67,68,,,,,0.0000012,18,82,83
1.60E-06,17,66,67,,,,,0.0000012,9,82,83
1.40E-06,15,64,65,,,,,0.0000012,11,82,83
2.70E-06,7,56,57,,,,,0.0000013,11,82,83
1.40E-06,1,58,59,,,,,0.0000013,14,82,83
1.60E-06,15,60,61,,,,,0.0000019,12,82,83
1.40E-06,10,57,58,,,,,0.0000016,17,82,83
1.40E-06,6,57,58,,,,,0.0000014,15,82,83
1.50E-06,2,56,57,,,,,0.0000016,19,82,83
1.40E-06,7,54,55,,,,,0.0000013,14,82,83
1.30E-06,12,58,59,,,,,0.0000013,5,83,84
1.10E-06,17,59,60,,,,,0.0000013,15,83,84
1.40E-06,20,61,62,,,,,0.0000015,14,83,84
1.10E-06,7,62,63,,,,,0.0000012,13,83,84
1.40E-06,15,69,70,,,,,0.0000012,6,83,84
1.10E-06,6,70,71,,,,,0.0000015,12,83,84
1.80E-06,16,72,73,,,,,0.0000014,1,83,84
1.30E-06,11,74,75,,,,,0.0000021,2,83,84
1.30E-06,9,74,75,,,,,0.0000017,10,83,84
1.80E-06,7,75,76,,,,,0.0000016,4,83,84
1.20E-06,4,77,78,,,,,0.0000014,12,83,84
1.20E-06,1,78,79,,,,,0.0000015,13,83,84
1.20E-06,6,79,80,,,,,0.0000013,14,83,84
1.70E-06,20,80,81,,,,,0.0000015,19,83,84
1.30E-06,14,83,84,,,,,0.0000014,17,83,84
1.20E-06,9,83,84,,,,,0.0000014,13,83,84
1.20E-06,20,85,86,,,,,0.0000014,14,83,84
1.20E-06,9,86,87,,,,,0.0000042,9,83,84
1.60E-06,17,86,87,,,,,0.0000013,11,83,84
1.10E-06,16,85,86,,,,,0.0000015,8,83,84
1.30E-06,14,87,88,,,,,0.0000015,12,83,84
1.20E-06,17,86,87,,,,,0.0000015,10,83,84
1.60E-06,12,65,66,,,,,0.0000015,19,83,84
1.30E-06,10,63,64,,,,,0.0000013,14,83,84
1.70E-06,18,51,52,,,,,0.0000012,9,83,84
1.60E-06,1,50,51,,,,,0.0000012,16,83,84
1.30E-06,9,52,53,,,,,0.0000012,8,83,84
2.50E-06,13,55,56,,,,,0.0000018,5,83,84
1.50E-06,8,55,56,,,,,0.0000013,3,83,84
1.50E-06,15,54,55,,,,,0.0000016,8,83,84
2.30E-06,10,51,52,,,,,0.0000016,3,83,84
1.40E-06,7,54,55,,,,,0.0000012,15,84,85
1.20E-06,10,52,53,,,,,0.0000012,15,84,85
1.20E-06,2,53,54,,,,,0.0000012,20,84,85
1.60E-06,15,48,49,,,,,0.0000014,12,84,85
1.30E-06,8,46,47,,,,,0.0000011,1,84,85
1.30E-06,4,47,48,,,,,0.0000013,3,84,85
1.30E-06,10,46,47,,,,,0.0000021,20,84,85
1.60E-06,7,46,47,,,,,0.0000012,6,84,85
1.60E-06,10,41,42,,,,,0.0000012,4,84,85
1.30E-06,17,42,43,,,,,0.0000014,16,84,85
1.30E-06,10,45,46,,,,,0.0000022,20,84,85
1.30E-06,19,46,47,,,,,0.0000013,17,84,85
1.10E-06,8,47,48,,,,,0.0000017,2,84,85
2.00E-06,18,51,52,,,,,0.0000016,16,84,85
1.70E-06,14,49,50,,,,,0.0000012,16,84,85
1.30E-06,20,51,52,,,,,0.0000019,9,84,85
1.60E-06,19,52,53,,,,,0.0000014,16,84,85
1.60E-06,6,48,49,,,,,0.0000014,20,84,85
1.40E-06,18,47,48,,,,,0.0000012,8,84,85
1.90E-06,10,48,49,,,,,0.0000012,19,84,85
1.30E-06,8,44,45,,,,,0.0000014,17,84,85
1.40E-06,6,41,42,,,,,0.0000012,6,84,85
1.60E-06,19,43,44,,,,,0.0000016,5,84,85
1.40E-06,16,39,40,,,,,0.0000011,2,84,85
1.30E-06,2,38,39,,,,,0.0000013,6,84,85
1.40E-06,13,40,41,,,,,0.0000012,9,84,85
1.20E-06,12,43,44,,,,,0.0000013,11,85,86
1.30E-06,12,43,44,,,,,0.0000013,15,85,86
1.50E-06,11,44,45,,,,,0.0000011,13,85,86
1.90E-06,5,45,46,,,,,0.0000011,8,85,86
1.50E-06,15,45,46,,,,,0.0000027,11,85,86
1.50E-06,19,47,48,,,,,0.0000012,10,85,86
1.40E-06,2,48,49,,,,,0.0000018,18,85,86
1.40E-06,3,50,51,,,,,0.000002,4,85,86
1.40E-06,12,51,52,,,,,0.0000016,9,85,86
1.30E-06,15,51,52,,,,,0.0000014,3,85,86
1.40E-06,8,50,51,,,,,0.0000013,5,85,86
1.10E-06,13,51,52,,,,,0.0000016,8,85,86
1.50E-06,6,53,54,,,,,0.0000014,14,85,86
1.90E-06,6,55,56,,,,,0.0000014,11,85,86
1.30E-06,15,53,54,,,,,0.0000013,9,85,86
1.40E-06,8,54,55,,,,,0.0000016,11,85,86
1.30E-06,16,52,53,,,,,0.0000011,5,85,86
1.20E-06,14,51,52,,,,,0.0000018,8,85,86
1.20E-06,7,50,51,,,,,0.0000012,1,85,86
1.30E-06,8,52,53,,,,,0.0000014,14,85,86
1.20E-06,20,55,56,,,,,0.0000014,10,85,86
1.30E-06,1,56,57,,,,,0.0000012,4,85,86
1.20E-06,6,58,59,,,,,0.0000016,16,85,86
1.80E-06,7,57,58,,,,,0.000002,8,85,86
1.30E-06,17,57,58,,,,,0.0000015,2,85,86
1.20E-06,6,57,58,,,,,0.0000012,20,85,86
1.20E-06,12,57,58,,,,,0.0000011,16,85,86
1.20E-06,13,57,58,,,,,0.0000016,18,85,86
1.10E-06,3,58,59,,,,,0.0000016,4,85,86
1.20E-06,18,59,60,,,,,0.0000024,7,85,86
1.20E-06,4,61,62,,,,,0.0000014,9,85,86
1.30E-06,8,64,65,,,,,0.0000013,18,85,86
1.20E-06,19,62,63,,,,,0.0000012,12,85,86
1.50E-06,16,59,60,,,,,0.0000033,7,85,86
1.10E-06,14,63,64,,,,,0.0000012,20,85,86
1.10E-06,2,65,66,,,,,0.0000016,9,86,87
1.20E-06,9,69,70,,,,,0.0000014,4,86,87
1.40E-06,11,67,68,,,,,0.0000014,20,86,87
1.40E-06,18,68,69,,,,,0.0000026,16,86,87
1.40E-06,4,65,66,,,,,0.0000014,5,86,87
1.50E-06,13,65,66,,,,,0.0000012,6,86,87
1.50E-06,4,64,65,,,,,0.0000013,10,86,87
1.60E-06,20,65,66,,,,,0.0000011,20,86,87
2.90E-06,14,67,68,,,,,0.0000014,8,86,87
1.40E-06,14,68,69,,,,,0.0000011,5,86,87
1.70E-06,5,69,70,,,,,0.0000021,18,86,87
1.20E-06,6,69,70,,,,,0.0000012,9,86,87
1.40E-06,18,64,65,,,,,0.0000016,17,86,87
1.30E-06,10,67,68,,,,,0.0000012,17,86,87
1.40E-06,6,68,69,,,,,0.0000012,19,86,87
1.30E-06,14,68,69,,,,,0.0000014,15,86,87
1.10E-06,20,69,70,,,,,0.0000022,9,86,87
1.20E-06,12,70,71,,,,,0.0000011,17,86,87
1.50E-06,16,69,70,,,,,0.0000012,6,86,87
1.30E-06,11,70,71,,,,,0.0000013,5,86,87
1.20E-06,1,72,73,,,,,0.0000012,19,86,87
1.20E-06,13,73,74,,,,,0.0000011,18,86,87
1.20E-06,9,75,76,,,,,0.0000014,4,86,87
1.20E-06,7,73,74,,,,,0.0000011,2,86,87
1.40E-06,18,73,74,,,,,0.0000013,6,86,87
1.30E-06,15,72,73,,,,,0.0000012,13,86,87
1.60E-06,5,73,74,,,,,0.0000015,4,86,87
1.40E-06,6,74,75,,,,,0.0000022,8,86,87
1.20E-06,2,74,75,,,,,0.0000014,16,86,87
3.20E-06,19,74,75,,,,,0.0000013,5,86,87
1.70E-06,8,74,75,,,,,0.0000013,13,87,88
1.30E-06,8,73,74,,,,,0.0000014,17,87,88
1.20E-06,12,73,74,,,,,0.0000016,1,87,88
1.30E-06,18,79,80,,,,,0.0000012,19,87,88
1.40E-06,2,80,81,,,,,0.0000015,20,87,88
1.50E-06,8,82,83,,,,,0.0000013,13,87,88
1.30E-06,6,81,82,,,,,0.0000014,4,87,88
1.20E-06,16,83,84,,,,,0.0000014,3,87,88
1.20E-06,19,86,87,,,,,0.0000015,9,87,88
1.20E-06,10,87,88,,,,,0.000002,19,87,88
1.30E-06,11,87,88,,,,,0.0000014,2,87,88
1.30E-06,8,90,91,,,,,0.0000012,5,87,88
1.60E-06,14,91,92,,,,,0.0000011,20,87,88
1.30E-06,19,90,91,,,,,0.0000013,19,87,88
1.50E-06,5,91,92,,,,,0.0000013,14,87,88
1.60E-06,5,93,94,,,,,0.0000012,10,87,88
1.70E-06,2,94,95,,,,,0.0000013,11,87,88
2.20E-06,3,98,99,,,,,0.0000016,16,87,88
1.70E-06,14,99,100,,,,,0.0000012,4,87,88
1.40E-06,11,101,102,,,,,0.0000012,19,87,88
1.10E-06,17,102,103,,,,,0.0000012,16,87,88
1.80E-06,17,103,104,,,,,0.0000012,3,87,88
1.80E-06,6,103,104,,,,,0.0000012,10,88,89
1.20E-06,4,105,106,,,,,0.0000012,1,88,89
1.30E-06,9,106,107,,,,,0.0000012,2,88,89
1.60E-06,1,105,106,,,,,0.0000028,10,88,89
1.20E-06,3,105,106,,,,,0.0000012,1,88,89
1.10E-06,7,107,108,,,,,0.0000012,1,88,89
1.30E-06,20,105,106,,,,,0.0000016,12,88,89
1.20E-06,14,106,107,,,,,0.0000011,19,88,89
1.20E-06,16,107,108,,,,,0.0000014,7,88,89
1.20E-06,20,108,109,,,,,0.0000014,13,88,89
1.30E-06,2,108,109,,,,,0.0000021,1,88,89
2.40E-06,8,109,110,,,,,0.0000013,15,88,89
1.30E-06,14,111,112,,,,,0.0000015,13,88,89
1.30E-06,4,114,115,,,,,0.0000012,5,88,89
1.70E-06,1,113,114,,,,,0.0000015,8,88,89
2.20E-06,14,114,115,,,,,0.0000012,19,88,89
1.30E-06,15,111,112,,,,,0.0000012,5,88,89
1.20E-06,20,110,111,,,,,0.0000021,13,88,89
1.50E-06,17,106,107,,,,,0.0000015,19,88,89
1.20E-06,4,107,108,,,,,0.0000021,16,88,89
1.20E-06,1,107,108,,,,,0.0000012,7,88,89
6.32E-05,5,111,112,,,,,0.0000012,6,88,89
1.40E-06,8,112,113,,,,,0.0000014,18,88,89
1.30E-06,9,105,106,,,,,0.0000012,15,88,89
2.20E-06,12,105,106,,,,,0.0000013,7,88,89
1.30E-06,16,107,108,,,,,0.0000013,8,88,89
1.40E-06,1,106,107,,,,,0.0000012,15,88,89
1.40E-06,12,107,108,,,,,0.0000013,5,88,89
1.30E-06,2,107,108,,,,,0.0000013,8,88,89
1.30E-06,12,107,108,,,,,0.0000013,2,89,90
1.20E-06,7,108,109,,,,,0.0000015,12,89,90
1.30E-06,1,107,108,,,,,0.0000017,20,89,90
1.20E-06,5,108,109,,,,,0.0000015,2,89,90
1.20E-06,4,109,110,,,,,0.0000016,15,89,90
1.30E-06,17,107,108,,,,,0.0000016,19,89,90
1.20E-06,13,108,109,,,,,0.0000015,10,89,90
1.40E-06,3,102,103,,,,,0.0000022,18,89,90
1.40E-06,8,105,106,,,,,0.0000015,11,89,90
2.30E-06,17,106,107,,,,,0.0000014,12,89,90
1.20E-06,2,107,108,,,,,0.0000015,18,89,90
1.10E-06,3,105,106,,,,,0.0000013,16,89,90
1.50E-06,12,108,109,,,,,0.0000013,3,89,90
1.50E-06,4,113,114,,,,,0.0000011,11,89,90
2.30E-06,10,115,116,,,,,0.0000014,4,89,90
1.30E-06,8,116,117,,,,,0.0000013,12,89,90
1.20E-06,4,113,114,,,,,0.0000029,15,89,90
1.40E-06,2,113,114,,,,,0.0000013,1,89,90
1.20E-06,6,111,112,,,,,0.0000014,6,89,90
1.50E-06,6,108,109,,,,,0.0000014,11,89,90
1.30E-06,7,109,110,,,,,0.0000014,8,89,90
1.20E-06,6,110,111,,,,,0.0000012,11,89,90
1.80E-06,8,111,112,,,,,0.0000013,3,89,90
1.20E-06,17,111,112,,,,,0.0000014,9,89,90
1.60E-06,18,111,112,,,,,0.0000012,9,89,90
1.30E-06,12,111,112,,,,,0.0000014,16,89,90
1.20E-06,16,111,112,,,,,0.0000013,10,89,90
1.10E-06,19,113,114,,,,,0.0000012,6,89,90
2.10E-06,13,111,112,,,,,0.0000028,7,89,90
1.50E-06,16,113,114,,,,,0.0000014,12,89,90
1.20E-06,16,114,115,,,,,0.0000013,13,89,90
1.80E-06,4,115,116,,,,,0.0000011,7,89,90
1.30E-06,20,115,116,,,,,0.0000021,1,89,90
2.20E-06,12,116,117,,,,,0.0000025,7,90,91
1.90E-06,6,117,118,,,,,0.0000015,7,90,91
1.30E-06,6,117,118,,,,,0.0000016,19,90,91
1.20E-06,10,121,122,,,,,0.0000025,1,90,91
1.20E-06,18,123,124,,,,,0.0000013,7,90,91
1.20E-06,7,124,125,,,,,0.0000022,1,90,91
1.50E-06,4,123,124,,,,,0.0000021,11,90,91
1.40E-06,4,123,124,,,,,0.0000013,8,90,91
2.20E-06,8,118,119,,,,,0.0000013,19,90,91
1.70E-06,2,119,120,,,,,0.0000013,7,90,91
1.20E-06,14,119,120,,,,,0.0000013,5,90,91
1.30E-06,20,120,121,,,,,0.0000012,15,90,91
1.10E-06,19,120,121,,,,,0.0000011,20,90,91
1.20E-06,16,121,122,,,,,0.0000013,7,90,91
1.20E-06,11,122,123,,,,,0.0000015,11,90,91
1.10E-06,7,122,123,,,,,0.0000015,2,90,91
1.20E-06,18,123,124,,,,,0.0000013,18,90,91
1.30E-06,6,121,122,,,,,0.0000012,5,90,91
1.20E-06,10,122,123,,,,,0.0000014,14,90,91
1.20E-06,8,123,124,,,,,0.0000012,17,90,91
1.50E-06,11,125,126,,,,,0.0000014,4,91,92
1.30E-06,5,126,127,,,,,0.0000017,13,91,92
1.30E-06,17,118,119,,,,,0.000003,7,91,92
1.30E-06,17,119,120,,,,,0.0000024,2,91,92
1.40E-06,19,114,115,,,,,0.0000015,11,91,92
1.10E-06,4,112,113,,,,,0.0000014,15,91,92
1.20E-06,1,114,115,,,,,0.0000015,15,91,92
2.20E-06,12,110,111,,,,,0.0000013,3,91,92
1.30E-06,10,111,112,,,,,0.0000013,5,91,92
2.50E-06,16,106,107,,,,,0.0000019,1,91,92
1.40E-06,16,107,108,,,,,0.0000012,11,91,92
1.30E-06,14,108,109,,,,,0.0000016,14,91,92
1.10E-06,1,109,110,,,,,0.0000015,5,91,92
1.60E-06,8,104,105,,,,,0.0000012,9,91,92
1.30E-06,6,103,104,,,,,0.0000012,2,91,92
1.50E-06,7,100,101,,,,,0.0000014,11,91,92
1.40E-06,7,97,98,,,,,0.0000013,6,91,92
1.50E-06,14,97,98,,,,,0.0000013,5,91,92
1.60E-06,19,92,93,,,,,0.0000016,20,91,92
1.20E-06,18,93,94,,,,,0.0000014,7,91,92
1.20E-06,8,95,96,,,,,0.0000013,18,91,92
1.40E-06,13,102,103,,,,,0.0000013,3,91,92
1.50E-06,10,99,100,,,,,0.0000012,4,91,92
1.50E-06,7,98,99,,,,,0.0000012,12,91,92
1.40E-06,3,99,100,,,,,0.0000019,17,91,92
1.60E-06,2,99,100,,,,,0.0000015,8,91,92
1.60E-06,17,94,95,,,,,0.0000012,16,91,92
2.90E-06,19,96,97,,,,,0.0000013,7,91,92
1.70E-06,5,99,100,,,,,0.0000019,14,91,92
1.40E-06,14,101,102,,,,,0.0000015,7,91,92
1.90E-06,6,99,100,,,,,0.0000013,14,91,92
3.00E-06,20,102,103,,,,,0.0000011,13,91,92
1.70E-06,11,104,105,,,,,0.0000012,8,91,92
1.20E-06,19,104,105,,,,,0.0000022,9,91,92
1.20E-06,7,105,106,,,,,0.0000019,16,91,92
1.20E-06,13,107,108,,,,,0.0000015,18,91,92
3.70E-06,14,109,110,,,,,0.0000015,3,91,92
1.70E-06,19,106,107,,,,,0.0000012,19,92,93
1.40E-06,12,107,108,,,,,0.0000013,10,92,93
1.60E-06,10,109,110,,,,,0.0000018,14,92,93
1.40E-06,18,109,110,,,,,0.0000014,18,92,93
1.30E-06,16,110,111,,,,,0.0000014,17,92,93
2.60E-06,4,110,111,,,,,0.0000012,20,92,93
2.00E-06,8,111,112,,,,,0.0000016,19,92,93
1.40E-06,16,101,102,,,,,0.0000013,17,92,93
1.20E-06,17,98,99,,,,,0.0000018,11,92,93
1.30E-06,7,98,99,,,,,0.0000013,11,92,93
1.30E-06,17,92,93,,,,,0.0000016,9,92,93
1.50E-06,10,93,94,,,,,0.0000014,7,92,93
1.20E-06,6,95,96,,,,,0.0000012,2,92,93
1.50E-06,1,97,98,,,,,0.0000014,7,92,93
1.80E-06,11,92,93,,,,,0.0000015,3,92,93
1.20E-06,18,93,94,,,,,0.0000012,14,92,93
1.30E-06,3,94,95,,,,,0.0000011,1,92,93
1.30E-06,14,97,98,,,,,0.0000016,1,92,93
1.60E-06,2,93,94,,,,,0.0000014,3,92,93
1.20E-06,8,93,94,,,,,0.0000023,1,92,93
1.30E-06,11,92,93,,,,,0.0000024,19,92,93
1.20E-06,1,93,94,,,,,0.0000024,1,92,93
1.80E-06,5,94,95,,,,,0.0000012,1,92,93
1.60E-06,9,92,93,,,,,0.0000016,4,92,93
1.40E-06,7,92,93,,,,,0.0000015,7,92,93
1.50E-06,9,96,97,,,,,0.0000012,11,92,93
2.90E-06,11,96,97,,,,,0.0000013,18,92,93
1.40E-06,11,89,90,,,,,0.0000016,9,92,93
1.60E-06,18,85,86,,,,,0.0000014,5,92,93
1.40E-06,15,86,87,,,,,0.0000017,6,92,93
1.60E-06,4,85,86,,,,,0.0000022,16,92,93
1.40E-06,17,84,85,,,,,0.0000011,9,93,94
1.40E-06,13,82,83,,,,,0.0000016,5,93,94
1.20E-06,8,83,84,,,,,0.0000012,18,93,94
1.20E-06,6,84,85,,,,,0.0000015,10,93,94
1.60E-06,5,84,85,,,,,0.0000012,18,93,94
2.20E-06,9,86,87,,,,,0.0000016,2,93,94
1.40E-06,8,89,90,,,,,0.0000012,8,93,94
1.20E-06,11,89,90,,,,,0.0000012,1,93,94
2.00E-06,18,82,83,,,,,0.0000011,8,93,94
1.80E-06,5,83,84,,,,,0.0000025,18,93,94
1.40E-06,16,82,83,,,,,0.0000016,20,93,94
1.20E-06,8,82,83,,,,,0.0000014,2,93,94
1.20E-06,18,82,83,,,,,0.0000015,13,93,94
1.50E-06,10,79,80,,,,,0.0000012,6,93,94
1.20E-06,18,80,81,,,,,0.0000013,14,93,94
1.20E-06,2,81,82,,,,,0.0000012,6,93,94
1.20E-06,9,82,83,,,,,0.0000016,12,93,94
1.20E-06,11,82,83,,,,,0.0000018,12,93,94
1.40E-06,17,81,82,,,,,0.0000015,5,93,94
1.30E-06,4,79,80,,,,,0.0000015,2,93,94
1.30E-06,17,78,79,,,,,0.0000013,4,93,94
1.40E-06,5,74,75,,,,,0.0000018,6,93,94
1.20E-06,8,78,79,,,,,0.0000012,10,93,94
1.20E-06,18,79,80,,,,,0.0000017,5,93,94
1.40E-06,8,78,79,,,,,0.0000017,2,94,95
1.20E-06,8,78,79,,,,,0.0000016,17,94,95
1.30E-06,7,80,81,,,,,0.0000013,3,94,95
1.30E-06,11,82,83,,,,,0.0000018,5,94,95
2.40E-06,7,85,86,,,,,0.0000013,13,94,95
1.30E-06,14,82,83,,,,,0.0000013,11,94,95
1.10E-06,17,86,87,,,,,0.0000013,9,94,95
1.90E-06,7,79,80,,,,,0.0000014,7,94,95
1.20E-06,13,78,79,,,,,0.0000017,14,94,95
1.40E-06,2,78,79,,,,,0.0000011,20,94,95
1.20E-06,10,79,80,,,,,0.0000014,1,94,95
1.20E-06,10,79,80,,,,,0.0000012,8,95,96
1.70E-06,18,78,79,,,,,0.0000012,6,95,96
1.80E-06,3,80,81,,,,,0.0000017,4,95,96
1.50E-06,15,81,82,,,,,0.0000013,10,95,96
1.30E-06,3,83,84,,,,,0.0000012,11,95,96
1.10E-06,2,84,85,,,,,0.0000013,18,95,96
1.40E-06,9,85,86,,,,,0.0000012,20,95,96
1.20E-06,6,86,87,,,,,0.0000015,5,95,96
1.60E-06,8,83,84,,,,,0.0000012,3,95,96
1.30E-06,3,89,90,,,,,0.0000029,19,96,97
1.20E-06,9,91,92,,,,,0.0000015,9,96,97
1.20E-06,2,91,92,,,,,0.0000029,11,96,97
1.20E-06,2,92,93,,,,,0.0000014,12,96,97
1.10E-06,8,93,94,,,,,0.0000014,3,96,97
1.40E-06,11,91,92,,,,,0.0000015,3,96,97
1.30E-06,6,91,92,,,,,0.0000012,12,96,97
1.40E-06,7,92,93,,,,,0.0000012,11,96,97
1.30E-06,5,91,92,,,,,0.0000021,8,96,97
1.60E-06,20,91,92,,,,,0.0000014,7,97,98
1.40E-06,7,91,92,,,,,0.0000015,14,97,98
1.30E-06,18,91,92,,,,,0.0000015,1,97,98
1.30E-06,7,90,91,,,,,0.0000013,14,97,98
1.40E-06,9,89,90,,,,,0.0000014,7,97,98
1.60E-06,16,87,88,,,,,0.0000012,11,97,98
1.20E-06,15,88,89,,,,,0.0000011,5,97,98
1.20E-06,9,89,90,,,,,0.0000014,2,97,98
2.50E-06,18,93,94,,,,,0.0000017,10,97,98
1.60E-06,20,93,94,,,,,0.0000012,10,97,98
1.30E-06,13,94,95,,,,,0.000003,7,97,98
1.40E-06,2,93,94,,,,,0.0000013,12,97,98
1.50E-06,3,92,93,,,,,0.0000012,3,97,98
1.20E-06,14,92,93,,,,,0.0000015,12,97,98
1.30E-06,18,85,86,,,,,0.0000014,9,97,98
1.20E-06,12,85,86,,,,,0.0000022,3,98,99
1.30E-06,5,86,87,,,,,0.0000015,7,98,99
1.20E-06,19,86,87,,,,,0.0000012,17,98,99
1.30E-06,7,88,89,,,,,0.0000013,7,98,99
1.40E-06,16,89,90,,,,,0.0000014,8,98,99
1.10E-06,1,92,93,,,,,0.0000026,13,98,99
1.50E-06,13,93,94,,,,,0.0000025,9,98,99
1.70E-06,10,99,100,,,,,0.0000018,14,98,99
1.70E-06,9,100,101,,,,,0.0000014,10,98,99
1.20E-06,5,102,103,,,,,0.0000013,1,98,99
1.30E-06,13,104,105,,,,,0.0000011,10,98,99
1.30E-06,3,105,106,,,,,0.0000013,19,98,99
1.30E-06,8,105,106,,,,,0.0000012,6,98,99
1.20E-06,8,106,107,,,,,0.0000013,12,98,99
1.20E-06,13,107,108,,,,,0.0000016,8,98,99
1.20E-06,18,107,108,,,,,0.0000013,5,98,99
1.20E-06,1,105,106,,,,,0.000002,7,98,99
1.20E-06,7,106,107,,,,,0.0000014,13,98,99
1.70E-06,18,104,105,,,,,0.0000013,14,98,99
1.30E-06,5,105,106,,,,,0.0000012,13,98,99
1.10E-06,9,106,107,,,,,0.0000011,11,98,99
1.20E-06,1,103,104,,,,,0.0000014,11,98,99
1.80E-06,5,101,102,,,,,0.0000012,1,98,99
1.30E-06,19,101,102,,,,,0.0000017,14,99,100
1.40E-06,7,97,98,,,,,0.0000015,10,99,100
1.40E-06,12,96,97,,,,,0.0000014,3,99,100
1.20E-06,11,97,98,,,,,0.0000016,2,99,100
1.40E-06,3,96,97,,,,,0.0000017,5,99,100
