cas operacie,cislo na indexe,index prvku,dlzka zoznamu,,
2.32E-05,14,79,86,,
1.76E-05,88,24,85,,
1.79E-05,88,24,84,,
1.75E-05,43,14,85,,
1.84E-05,6,20,86,,
2.31E-05,14,78,84,,
1.89E-05,20,53,83,,
1.74E-05,89,4,83,,
1.95E-05,18,73,85,,
1.79E-05,51,24,82,,
1.91E-05,71,55,82,,
1.74E-05,10,9,81,,
1.90E-05,5,54,81,,
1.89E-05,1,48,83,,
1.93E-05,1,63,83,,
1.74E-05,6,18,82,,
1.73E-05,43,12,82,,
1.93E-05,78,69,81,,
1.97E-05,79,80,84,,
1.74E-05,55,15,84,,
1.93E-05,41,30,82,,
1.94E-05,67,64,83,,
1.78E-05,72,17,83,,
1.70E-05,42,2,83,,
1.92E-05,17,65,84,,
1.77E-05,81,25,83,,
1.82E-05,76,34,82,,
1.94E-05,1,72,78,,
1.93E-05,82,72,76,,
1.80E-05,53,27,74,,
1.93E-05,83,64,74,,
1.98E-05,78,71,73,,
1.78E-05,78,28,71,,
1.76E-05,47,20,71,,
1.91E-05,56,64,71,,
1.82E-05,17,34,73,,
1.89E-05,89,58,69,,
1.69E-05,10,3,70,,
1.86E-05,71,47,70,,
1.96E-05,87,26,70,,
1.99E-05,67,55,70,,
1.87E-05,86,48,71,,
1.88E-05,72,52,71,,
1.82E-05,72,19,71,,
1.78E-05,2,26,71,,
1.84E-05,85,38,71,,
1.86E-05,68,50,71,,
1.90E-05,82,60,70,,
1.86E-05,86,50,70,,
1.74E-05,47,17,72,,
2.20E-05,76,55,71,,
1.81E-05,76,28,71,,
1.72E-05,43,5,71,,
1.87E-05,87,48,71,,
1.89E-05,50,53,71,,
1.71E-05,89,5,71,,
1.82E-05,70,44,71,,
1.73E-05,89,13,72,,
1.77E-05,6,10,71,,
1.81E-05,59,32,71,,
1.80E-05,2,26,72,,
1.82E-05,71,35,72,,
2.56E-05,15,70,74,,
1.92E-05,68,39,71,,
1.97E-05,11,58,70,,
5.11E-05,76,13,71,,
2.01E-05,50,51,70,,
1.84E-05,42,7,67,,
2.51E-05,15,53,66,,
2.00E-05,1,58,66,,
1.89E-05,70,36,66,,
1.92E-05,76,47,64,,
1.75E-05,16,16,64,,
2.00E-05,52,61,69,,
1.81E-05,62,36,69,,
1.84E-05,19,37,72,,
1.85E-05,72,45,71,,
1.90E-05,82,60,72,,
1.84E-05,16,42,72,,
1.93E-05,82,61,72,,
1.70E-05,1,1,71,,
1.76E-05,77,19,73,,
1.79E-05,52,35,73,,
1.81E-05,89,36,73,,
1.90E-05,77,61,73,,
0.0001053,52,62,72,,
1.85E-05,87,45,70,,
1.70E-05,52,6,70,,
1.82E-05,70,39,70,,
1.71E-05,53,12,70,,
1.86E-05,72,45,69,,
1.80E-05,76,32,69,,
2.68E-05,16,42,69,,
1.88E-05,77,23,70,,
1.78E-05,58,25,69,,
2.02E-05,51,63,69,,
1.82E-05,19,35,67,,
1.75E-05,53,19,67,,
1.82E-05,41,30,66,,
1.91E-05,51,62,67,,
1.75E-05,5,16,66,,
1.76E-05,17,25,66,,
1.81E-05,41,30,66,,
1.76E-05,53,11,64,,
1.71E-05,1,4,63,,
1.83E-05,76,30,63,,
1.85E-05,13,38,65,,
1.89E-05,63,54,64,,
1.77E-05,81,15,64,,
1.83E-05,87,43,61,,
1.80E-05,89,32,61,,
1.83E-05,10,40,59,,
1.82E-05,10,40,59,,
1.85E-05,86,43,58,,
1.80E-05,13,34,58,,
1.93E-05,52,56,58,,
1.93E-05,76,30,60,,
2.01E-05,11,9,60,,
1.81E-05,69,6,60,,
2.68E-05,2,1,60,,
2.79E-05,42,2,58,,
1.89E-05,87,21,59,,
1.87E-05,82,23,56,,
1.79E-05,41,26,53,,
1.87E-05,59,48,53,,
1.77E-05,44,16,53,,
1.87E-05,76,51,53,,
1.77E-05,53,11,53,,
1.79E-05,87,18,52,,
1.90E-05,68,44,52,,
9.42E-05,42,2,54,,
1.98E-05,43,1,53,,
3.01E-05,84,41,50,,
1.78E-05,43,2,50,,
1.79E-05,73,1,50,,
2.25E-05,73,1,49,,
3.72E-05,82,8,49,,
1.96E-05,71,36,50,,
2.05E-05,75,9,50,,
2.02E-05,53,18,49,,
1.94E-05,86,45,49,,
1.79E-05,73,1,49,,
1.90E-05,70,34,49,,
1.85E-05,4,19,49,,
1.86E-05,68,22,50,,
1.86E-05,70,30,50,,
1.87E-05,70,26,50,,
1.90E-05,56,25,50,,
1.86E-05,4,20,50,,
1.90E-05,70,35,50,,
1.82E-05,65,10,50,,
1.84E-05,78,20,49,,
1.86E-05,68,21,49,,
1.80E-05,57,6,49,,
1.93E-05,86,38,49,,
1.82E-05,52,7,49,,
1.94E-05,81,23,46,,
1.85E-05,57,15,46,,
1.89E-05,89,31,46,,
1.80E-05,43,2,46,,
1.87E-05,70,29,47,,
1.89E-05,48,33,47,,
1.79E-05,57,8,47,,
1.88E-05,89,32,47,,
2.22E-05,13,44,48,,
1.91E-05,76,30,49,,
1.79E-05,90,3,49,,
1.92E-05,63,40,46,,
1.87E-05,89,31,46,,
1.78E-05,43,1,46,,
1.86E-05,64,15,46,,
1.91E-05,77,34,46,,
1.86E-05,81,20,45,,
1.77E-05,90,2,45,,
1.79E-05,5,6,44,,
1.90E-05,48,35,43,,
1.76E-05,90,0,42,,
1.82E-05,65,7,44,,
1.88E-05,52,37,43,,
1.81E-05,47,24,45,,
1.79E-05,62,27,44,,
1.75E-05,84,8,44,,
1.74E-05,61,16,43,,
1.71E-05,57,5,39,,
1.83E-05,58,30,38,,
2.26E-05,61,9,35,,
1.77E-05,52,21,35,,
1.79E-05,58,27,35,,
1.72E-05,17,13,35,,
1.74E-05,61,10,36,,
1.80E-05,84,30,36,,
1.89E-05,41,16,37,,
1.79E-05,77,24,37,,
1.74E-05,84,6,36,,
1.78E-05,89,19,36,,
1.75E-05,50,11,35,,
1.74E-05,41,17,37,,
1.81E-05,74,31,37,,
1.75E-05,47,18,37,,
1.81E-05,46,34,36,,
2.46E-05,46,34,36,,
1.81E-05,82,22,37,,
1.74E-05,61,12,36,,
2.49E-05,73,25,36,,
1.79E-05,77,26,37,,
1.80E-05,77,24,34,,
1.71E-05,18,5,33,,
1.72E-05,11,9,33,,
1.75E-05,86,15,34,,
2.35E-05,84,10,36,,
1.76E-05,44,15,36,,
2.33E-05,56,14,36,,
1.78E-05,60,24,40,,
1.77E-05,44,19,40,,
1.71E-05,57,9,39,,
1.77E-05,41,20,36,,
1.72E-05,86,3,38,,
1.71E-05,18,5,38,,
1.74E-05,56,15,37,,
1.81E-05,89,31,36,,
1.77E-05,60,20,36,,
1.75E-05,47,17,36,,
1.69E-05,9,4,37,,
1.71E-05,45,6,38,,
1.77E-05,51,13,34,,
1.78E-05,81,9,34,,
2.32E-05,58,6,34,,
1.78E-05,45,27,34,,
1.75E-05,78,13,34,,
1.73E-05,78,8,32,,
1.73E-05,63,9,32,,
1.71E-05,78,8,32,,
1.78E-05,19,22,32,,
1.80E-05,3,27,32,,
1.76E-05,57,19,31,,
1.76E-05,63,9,32,,
1.75E-05,12,16,33,,
1.79E-05,77,24,32,,
1.79E-05,60,28,32,,
1.79E-05,60,27,32,,
1.88E-05,58,28,30,,
1.77E-05,9,0,29,,
1.77E-05,9,0,30,,
1.79E-05,17,0,30,,
2.02E-05,12,16,31,,
1.88E-05,19,21,32,,
1.84E-05,82,19,31,,
1.80E-05,84,8,31,,
1.88E-05,62,28,31,,
1.87E-05,62,27,30,,
1.88E-05,58,26,30,,
1.87E-05,62,27,30,,
1.84E-05,12,16,32,,
1.80E-05,50,6,32,,
4.45E-05,47,15,29,,
4.59E-05,19,18,29,,
3.43E-05,19,27,30,,
3.13E-05,19,19,30,,
1.86E-05,48,10,29,,
3.46E-05,71,16,30,,
2.44E-05,78,8,32,,
1.79E-05,3,29,34,,
1.76E-05,81,6,36,,
1.79E-05,11,33,37,,
1.79E-05,79,21,38,,
1.76E-05,43,19,37,,
1.89E-05,74,29,36,,
1.82E-05,79,16,37,,
2.23E-05,76,14,38,,
1.84E-05,11,32,38,,
2.24E-05,81,27,38,,
1.75E-05,90,11,40,,
1.86E-05,11,34,41,,
1.76E-05,84,22,38,,
1.73E-05,90,10,39,,
2.13E-05,63,33,41,,
1.88E-05,11,34,42,,
1.77E-05,78,8,42,,
1.75E-05,84,22,37,,
1.80E-05,84,22,37,,
1.70E-05,78,7,38,,
1.84E-05,74,30,37,,
1.72E-05,67,15,36,,
2.39E-05,14,6,35,,
1.70E-05,47,5,35,,
1.68E-05,52,0,34,,
1.84E-05,66,26,34,,
1.82E-05,11,31,34,,
1.73E-05,47,13,34,,
1.76E-05,76,12,35,,
1.77E-05,3,25,35,,
1.73E-05,59,9,35,,
1.82E-05,86,10,34,,
1.81E-05,19,24,35,,
1.74E-05,86,11,35,,
1.85E-05,56,11,32,,
1.78E-05,71,4,33,,
1.76E-05,3,23,33,,
1.80E-05,3,24,35,,
1.70E-05,67,6,35,,
1.74E-05,76,15,34,,
1.71E-05,71,2,34,,
1.93E-05,84,19,34,,
1.78E-05,76,10,36,,
1.70E-05,67,6,36,,
1.75E-05,76,16,36,,
1.72E-05,65,11,36,,
1.80E-05,6,32,36,,
1.73E-05,62,12,36,,
1.77E-05,74,27,36,,
9.28E-05,81,0,36,,
1.72E-05,67,6,37,,
1.77E-05,64,28,38,,
1.81E-05,3,27,39,,
1.76E-05,77,18,41,,
1.70E-05,3,4,41,,
1.84E-05,45,36,44,,
1.71E-05,45,3,46,,
1.72E-05,15,10,47,,
2.23E-05,87,5,46,,
1.88E-05,84,34,46,,
1.81E-05,64,30,46,,
1.80E-05,75,29,47,,
1.77E-05,52,23,46,,
1.77E-05,13,20,47,,
1.86E-05,69,42,48,,
1.75E-05,86,9,50,,
1.75E-05,13,21,51,,
1.89E-05,81,16,50,,
1.81E-05,77,31,52,,
1.67E-05,8,1,52,,
2.50E-05,54,21,51,,
1.90E-05,8,48,52,,
1.78E-05,44,27,52,,
1.83E-05,44,30,52,,
1.73E-05,45,9,54,,
1.73E-05,87,9,53,,
1.83E-05,47,38,56,,
1.76E-05,81,21,54,,
1.86E-05,12,49,53,,
1.69E-05,15,0,52,,
2.55E-05,86,14,52,,
2.02E-05,62,29,52,,
1.84E-05,14,2,52,,
1.85E-05,17,5,52,,
1.85E-05,62,23,52,,
1.76E-05,10,15,52,,
1.91E-05,52,41,51,,
1.76E-05,63,7,50,,
2.14E-05,71,13,51,,
1.92E-05,90,46,51,,
1.82E-05,58,34,51,,
1.86E-05,88,46,53,,
1.79E-05,13,26,53,,
1.77E-05,58,25,53,,
1.87E-05,88,46,54,,
1.72E-05,65,12,53,,
1.71E-05,42,8,52,,
1.82E-05,48,38,52,,
1.84E-05,52,42,52,,
1.97E-05,90,48,53,,
1.89E-05,50,3,51,,
1.87E-05,44,29,51,,
1.74E-05,71,14,51,,
1.86E-05,88,42,49,,
1.88E-05,7,47,50,,
1.71E-05,43,8,47,,
1.74E-05,86,17,47,,
1.81E-05,47,34,50,,
2.00E-05,71,12,47,,
2.46E-05,85,37,47,,
1.93E-05,18,39,48,,
2.01E-05,7,44,48,,
1.94E-05,7,44,47,,
1.85E-05,10,17,49,,
1.82E-05,65,13,49,,
1.82E-05,68,17,48,,
1.94E-05,63,46,48,,
2.15E-05,5,2,46,,
2.52E-05,79,37,46,,
1.94E-05,88,42,47,,
1.81E-05,71,10,47,,
1.92E-05,52,39,47,,
1.91E-05,47,36,47,,
1.88E-05,74,26,47,,
1.85E-05,69,26,43,,
1.84E-05,74,24,42,,
2.74E-05,45,9,43,,
2.37E-05,54,39,44,,
1.89E-05,83,38,43,,
1.78E-05,10,15,43,,
1.75E-05,71,13,43,,
1.76E-05,73,16,42,,
1.76E-05,10,16,43,,
1.79E-05,74,27,43,,
2.04E-05,89,28,43,,
2.02E-05,72,21,44,,
1.77E-05,61,13,45,,
1.83E-05,54,37,43,,
1.99E-05,54,37,43,,
1.73E-05,45,8,43,,
1.79E-05,74,25,43,,
1.79E-05,84,20,43,,
1.71E-05,45,8,42,,
1.80E-05,48,32,40,,
3.04E-05,89,25,39,,
3.72E-05,49,23,38,,
1.70E-05,54,6,38,,
1.71E-05,83,9,38,,
1.74E-05,51,17,36,,
1.81E-05,84,32,40,,
2.30E-05,2,36,39,,
1.69E-05,17,1,38,,
1.78E-05,63,23,38,,
1.75E-05,63,22,37,,
1.75E-05,51,17,35,,
1.76E-05,63,23,38,,
1.72E-05,73,12,37,,
1.90E-05,12,32,36,,
1.73E-05,89,12,33,,
1.76E-05,89,19,34,,
7.37E-05,51,0,35,,
2.03E-05,1,22,35,,
1.96E-05,47,27,35,,
1.76E-05,89,13,35,,
2.89E-05,49,18,35,,
1.71E-05,51,0,34,,
1.74E-05,73,10,32,,
1.71E-05,58,3,33,,
1.68E-05,58,4,30,,
1.70E-05,9,8,30,,
1.70E-05,58,4,30,,
1.72E-05,80,11,30,,
1.75E-05,89,24,30,,
1.74E-05,84,12,30,,
2.00E-05,55,19,30,,
2.55E-05,55,14,30,,
1.84E-05,63,20,30,,
1.77E-05,47,21,27,,
1.78E-05,10,24,26,,
1.70E-05,13,1,28,,
1.77E-05,79,22,28,,
1.74E-05,51,12,26,,
1.72E-05,55,4,26,,
1.76E-05,66,19,26,,
1.76E-05,79,22,26,,
1.71E-05,10,11,26,,
2.34E-05,55,2,25,,
1.71E-05,67,6,25,,
1.71E-05,67,6,25,,
1.77E-05,79,20,25,,
1.85E-05,51,11,25,,
3.01E-05,16,18,25,,
1.73E-05,75,3,24,,
1.93E-05,51,11,25,,
1.69E-05,55,2,23,,
1.76E-05,16,17,23,,
1.72E-05,11,8,23,,
1.77E-05,84,11,24,,
1.74E-05,51,16,23,,
1.78E-05,11,9,24,,
1.76E-05,89,19,25,,
1.90E-05,84,12,24,,
1.77E-05,1,0,24,,
1.79E-05,66,22,25,,
1.78E-05,66,21,24,,
1.74E-05,84,17,23,,
1.69E-05,44,2,22,,
1.72E-05,81,11,23,,
1.74E-05,88,11,24,,
1.76E-05,89,18,22,,
1.70E-05,81,2,24,,
1.69E-05,44,1,21,,
1.71E-05,3,13,25,,
1.82E-05,16,25,27,,
1.73E-05,81,13,26,,
1.79E-05,79,16,26,,
1.71E-05,50,7,26,,
1.76E-05,78,18,26,,
1.83E-05,4,14,32,,
1.78E-05,79,21,32,,
1.77E-05,78,23,32,,
1.80E-05,20,25,32,,
1.78E-05,20,25,32,,
1.76E-05,50,11,31,,
1.72E-05,66,7,32,,
1.72E-05,45,10,32,,
1.82E-05,85,8,27,,
1.81E-05,10,3,27,,
1.78E-05,10,18,28,,
1.76E-05,89,24,30,,
1.79E-05,64,13,29,,
1.93E-05,81,15,29,,
1.74E-05,4,18,29,,
1.71E-05,10,4,30,,
1.73E-05,50,11,30,,
1.79E-05,57,22,30,,
1.74E-05,64,15,31,,
1.88E-05,41,6,31,,
1.75E-05,13,18,30,,
1.72E-05,41,7,31,,
1.74E-05,13,17,31,,
1.79E-05,1,28,32,,
1.82E-05,56,22,32,,
1.75E-05,81,15,31,,
1.69E-05,3,0,33,,
1.74E-05,73,14,33,,
1.79E-05,57,24,33,,
1.70E-05,85,4,33,,
1.79E-05,12,29,32,,
2.79E-05,89,32,34,,
1.88E-05,1,28,36,,
1.81E-05,59,6,37,,
2.96E-05,9,0,39,,
8.58E-05,18,1,39,,
1.83E-05,76,2,40,,
1.82E-05,4,11,40,,
1.89E-05,73,16,42,,
1.90E-05,61,11,42,,
1.96E-05,59,6,40,,
2.02E-05,46,22,40,,
2.37E-05,46,22,41,,
1.89E-05,71,17,41,,
1.73E-05,65,8,41,,
1.86E-05,89,36,41,,
1.72E-05,65,8,41,,
1.75E-05,79,3,39,,
1.71E-05,70,3,38,,
1.69E-05,41,1,39,,
1.74E-05,86,9,39,,
1.73E-05,13,5,39,,
2.01E-05,13,31,39,,
1.86E-05,49,17,39,,
1.87E-05,49,17,40,,
1.76E-05,13,18,39,,
1.72E-05,70,4,39,,
1.82E-05,1,29,39,,
2.73E-05,70,3,41,,
1.95E-05,84,34,40,,
3.12E-05,4,5,39,,
1.86E-05,88,14,41,,
1.89E-05,15,30,41,,
1.84E-05,42,21,37,,
1.81E-05,4,4,38,,
1.92E-05,79,34,38,,
1.90E-05,11,29,38,,
1.92E-05,8,36,38,,
1.91E-05,8,37,39,,
1.86E-05,70,17,39,,
1.78E-05,13,1,38,,
1.85E-05,77,28,38,,
1.93E-05,58,33,38,,
1.90E-05,77,28,41,,
2.29E-05,84,1,40,,
1.91E-05,15,32,40,,
1.83E-05,84,29,40,,
1.76E-05,71,17,40,,
1.76E-05,79,19,39,,
1.83E-05,7,37,39,,
1.78E-05,8,24,39,,
1.83E-05,6,36,39,,
1.83E-05,77,28,41,,
1.84E-05,84,28,40,,
2.49E-05,77,26,39,,
1.84E-05,47,32,41,,
1.73E-05,45,7,39,,
1.77E-05,1,22,39,,
1.70E-05,45,4,36,,
1.86E-05,6,33,37,,
1.73E-05,59,17,37,,
1.82E-05,52,35,37,,
1.76E-05,59,16,36,,
1.73E-05,88,10,36,,
1.73E-05,56,11,36,,
1.69E-05,84,1,36,,
1.74E-05,43,12,35,,
1.73E-05,43,12,35,,
1.71E-05,76,9,34,,
1.77E-05,67,23,34,,
1.71E-05,86,6,34,,
2.24E-05,43,14,35,,
1.88E-05,79,32,36,,
1.81E-05,7,33,35,,
1.72E-05,43,14,35,,
1.79E-05,73,24,36,,
1.71E-05,71,8,32,,
1.72E-05,17,7,32,,
1.82E-05,47,28,32,,
1.81E-05,4,25,32,,
1.73E-05,71,7,33,,
1.79E-05,7,27,32,,
1.72E-05,79,14,32,,
1.69E-05,81,2,32,,
1.78E-05,74,4,32,,
1.75E-05,73,22,31,,
3.33E-05,47,27,30,,
2.25E-05,78,17,33,,
3.28E-05,7,28,33,,
1.85E-05,74,19,34,,
1.83E-05,41,12,34,,
1.88E-05,83,25,34,,
1.85E-05,75,22,34,,
1.88E-05,60,26,35,,
2.23E-05,84,23,35,,
1.78E-05,15,0,35,,
1.86E-05,75,22,35,,
1.85E-05,55,20,35,,
1.81E-05,71,8,35,,
1.85E-05,66,21,34,,
1.83E-05,83,17,34,,
1.79E-05,48,2,34,,
1.80E-05,43,5,33,,
2.07E-05,43,14,33,,
1.92E-05,78,27,32,,
1.85E-05,66,21,33,,
2.34E-05,87,12,33,,
2.62E-05,16,31,33,,
2.41E-05,4,25,33,,
1.80E-05,7,5,33,,
1.88E-05,73,24,35,,
2.36E-05,53,30,35,,
1.92E-05,69,26,35,,
2.42E-05,81,27,33,,
1.80E-05,2,11,34,,
1.81E-05,53,10,35,,
1.81E-05,87,10,36,,
1.84E-05,56,16,37,,
1.84E-05,56,16,37,,
1.92E-05,9,36,38,,
2.03E-05,5,1,35,,
1.88E-05,43,5,34,,
1.90E-05,60,25,33,,
2.34E-05,56,14,34,,
1.75E-05,1,3,34,,
1.78E-05,16,29,33,,
1.85E-05,9,32,34,,
1.73E-05,87,14,35,,
1.74E-05,54,13,36,,
1.70E-05,1,3,38,,
1.70E-05,18,1,37,,
2.25E-05,72,5,37,,
1.87E-05,73,23,37,,
2.07E-05,60,25,35,,
1.82E-05,18,23,37,,
1.79E-05,60,26,37,,
1.80E-05,1,33,38,,
1.86E-05,62,7,39,,
2.33E-05,12,6,39,,
2.62E-05,73,20,37,,
2.48E-05,65,8,37,,
2.48E-05,15,29,37,,
2.94E-05,12,4,37,,
2.67E-05,53,7,37,,
1.80E-05,46,17,36,,
1.82E-05,5,33,38,,
2.30E-05,68,1,39,,
1.91E-05,6,30,39,,
1.82E-05,65,7,39,,
1.78E-05,55,17,42,,
1.85E-05,79,39,42,,
1.78E-05,84,17,43,,
1.72E-05,62,6,40,,
1.71E-05,62,6,40,,
1.72E-05,55,11,40,,
1.79E-05,47,28,40,,
1.69E-05,7,0,40,,
1.78E-05,73,25,40,,
1.70E-05,9,3,40,,
1.78E-05,60,27,40,,
1.89E-05,46,30,42,,
1.85E-05,66,18,42,,
2.60E-05,61,7,40,,
2.58E-05,6,30,41,,
2.48E-05,68,4,41,,
1.74E-05,4,0,41,,
1.82E-05,18,25,42,,
1.75E-05,66,19,42,,
1.71E-05,43,6,42,,
1.81E-05,46,29,40,,
1.72E-05,53,11,41,,
1.81E-05,84,18,42,,
1.88E-05,46,30,41,,
1.78E-05,56,24,40,,
1.81E-05,6,32,41,,
1.75E-05,55,16,43,,
1.96E-05,5,37,43,,
2.00E-05,6,34,43,,
1.87E-05,18,28,43,,
1.81E-05,11,3,43,,
1.81E-05,51,34,43,,
1.72E-05,54,9,44,,
1.72E-05,9,8,45,,
1.72E-05,17,4,47,,
1.92E-05,54,11,47,,
1.78E-05,84,23,45,,
1.72E-05,53,14,45,,
1.71E-05,9,7,46,,
1.78E-05,75,26,46,,
1.82E-05,5,33,44,,
1.77E-05,54,8,45,,
2.37E-05,11,4,47,,
1.75E-05,6,0,47,,
1.84E-05,84,23,47,,
1.79E-05,69,32,46,,
1.68E-05,6,0,46,,
1.84E-05,5,40,46,,
1.78E-05,84,20,46,,
1.76E-05,7,5,46,,
1.73E-05,9,8,46,,
1.82E-05,7,38,44,,
1.80E-05,7,6,46,,
1.92E-05,54,42,46,,
1.82E-05,9,10,47,,
9.60E-05,55,17,48,,
2.41E-05,47,19,48,,
2.38E-05,61,16,47,,
1.81E-05,64,8,47,,
1.85E-05,61,6,47,,
1.75E-05,43,13,47,,
1.83E-05,18,39,47,,
1.86E-05,51,45,52,,
1.70E-05,6,0,52,,
1.79E-05,64,10,53,,
1.84E-05,2,6,53,,
2.06E-05,9,13,51,,
1.85E-05,4,42,49,,
1.73E-05,88,7,49,,
1.76E-05,62,21,48,,
1.70E-05,13,2,48,,
1.85E-05,7,45,49,,
1.96E-05,5,46,49,,
1.92E-05,7,44,49,,
1.79E-05,58,27,51,,
1.75E-05,84,11,51,,
1.80E-05,14,26,51,,
1.85E-05,54,47,51,,
1.87E-05,84,10,49,,
1.69E-05,19,1,49,,
1.79E-05,84,28,50,,
1.79E-05,87,27,50,,
2.32E-05,14,25,50,,
1.86E-05,80,45,50,,
1.83E-05,66,29,50,,
1.74E-05,68,13,50,,
1.79E-05,58,26,50,,
2.30E-05,43,15,52,,
1.83E-05,64,40,51,,
1.71E-05,13,0,50,,
2.22E-05,1,0,52,,
1.76E-05,47,19,51,,
1.78E-05,87,16,52,,
1.75E-05,9,17,54,,
1.73E-05,66,13,53,,
1.81E-05,60,32,52,,
1.79E-05,60,30,51,,
1.82E-05,60,31,51,,
1.76E-05,62,19,51,,
1.78E-05,49,22,50,,
2.38E-05,60,36,49,,
1.94E-05,49,22,49,,
1.82E-05,70,10,49,,
1.80E-05,64,27,48,,
1.78E-05,47,18,48,,
1.83E-05,60,29,47,,
1.82E-05,51,38,45,,
1.79E-05,20,32,45,,
1.82E-05,60,35,45,,
1.75E-05,87,17,44,,
1.79E-05,20,31,44,,
1.80E-05,55,33,44,,
1.78E-05,2,24,45,,
1.72E-05,3,2,45,,
2.45E-05,2,12,45,,
1.84E-05,4,37,45,,
1.73E-05,45,8,44,,
1.71E-05,56,1,45,,
1.80E-05,51,37,46,,
1.81E-05,86,28,47,,
1.69E-05,3,1,48,,
1.70E-05,45,7,49,,
1.70E-05,80,4,49,,
1.91E-05,60,31,48,,
2.58E-05,59,15,48,,
1.73E-05,45,1,48,,
1.76E-05,82,17,48,,
1.87E-05,89,40,48,,
2.25E-05,7,38,48,,
1.84E-05,51,35,48,,
1.72E-05,76,7,47,,
1.81E-05,60,30,46,,
1.70E-05,80,0,44,,
1.73E-05,90,16,45,,
1.80E-05,10,32,45,,
1.75E-05,58,19,45,,
1.82E-05,89,37,43,,
1.77E-05,60,28,44,,
1.78E-05,90,21,44,,
1.72E-05,59,11,44,,
1.70E-05,58,3,44,,
1.82E-05,17,3,44,,
2.34E-05,10,31,43,,
2.41E-05,4,28,37,,
1.75E-05,51,13,36,,
1.80E-05,52,32,36,,
1.89E-05,89,4,35,,
1.71E-05,2,3,35,,
1.79E-05,10,27,35,,
2.02E-05,47,25,38,,
1.77E-05,41,22,39,,
1.81E-05,2,7,39,,
2.02E-05,5,16,40,,
2.61E-05,55,29,40,,
2.73E-05,87,34,41,,
2.85E-05,55,30,41,,
2.17E-05,1,1,41,,
1.99E-05,90,23,40,,
1.81E-05,5,16,40,,
1.72E-05,76,5,40,,
1.76E-05,1,17,41,,
1.74E-05,4,18,40,,
1.76E-05,47,26,40,,
3.72E-05,2,7,39,,
2.32E-05,58,19,39,,
1.85E-05,54,30,39,,
1.84E-05,10,38,41,,
1.76E-05,70,23,41,,
1.70E-05,89,4,38,,
1.80E-05,4,30,38,,
1.75E-05,58,17,38,,
1.72E-05,62,7,37,,
1.81E-05,83,32,36,,
1.69E-05,62,4,36,,
1.83E-05,89,5,40,,
1.85E-05,70,19,39,,
1.78E-05,85,23,38,,
1.80E-05,83,31,38,,
1.74E-05,77,15,38,,
1.73E-05,67,12,37,,
1.76E-05,41,20,37,,
1.71E-05,89,3,37,,
1.74E-05,46,9,38,,
1.75E-05,67,13,37,,
1.69E-05,11,0,38,,
1.69E-05,58,0,36,,
1.76E-05,41,19,36,,
1.78E-05,20,25,34,,
1.77E-05,87,20,34,,
1.72E-05,65,5,34,,
1.78E-05,20,25,34,,
1.74E-05,57,14,35,,
1.78E-05,4,27,37,,
1.76E-05,74,11,40,,
3.41E-05,52,31,38,,
2.36E-05,41,21,38,,
1.86E-05,17,38,41,,
1.75E-05,80,17,41,,
1.83E-05,46,35,42,,
1.82E-05,77,13,41,,
1.79E-05,87,24,43,,
1.75E-05,76,15,43,,
2.73E-05,83,36,44,,
2.76E-05,1,13,49,,
2.93E-05,51,24,49,,
1.85E-05,53,17,49,,
1.80E-05,59,11,49,,
1.81E-05,79,36,48,,
2.00E-05,12,37,47,,
1.74E-05,53,17,47,,
1.80E-05,77,34,47,,
1.72E-05,59,10,46,,
1.83E-05,11,42,46,,
1.76E-05,1,17,46,,
1.77E-05,65,2,43,,
1.76E-05,18,17,43,,
1.81E-05,77,31,42,,
2.06E-05,68,26,42,,
1.82E-05,44,8,42,,
1.91E-05,12,36,39,,
1.74E-05,76,16,37,,
1.68E-05,65,1,37,,
1.80E-05,10,29,38,,
1.82E-05,12,37,39,,
1.67E-05,19,1,39,,
1.83E-05,11,37,39,,
1.91E-05,10,32,42,,
1.76E-05,71,6,40,,
1.77E-05,51,23,40,,
2.53E-05,42,34,38,,
1.78E-05,68,23,35,,
1.80E-05,83,32,35,,
1.70E-05,65,2,35,,
1.82E-05,52,30,35,,
1.78E-05,4,26,35,,
1.81E-05,52,30,35,,
1.74E-05,62,11,35,,
1.77E-05,17,22,33,,
3.52E-05,83,31,35,,
2.28E-05,63,20,35,,
1.94E-05,65,2,35,,
1.74E-05,42,12,35,,
2.01E-05,87,25,38,,
1.69E-05,7,0,36,,
1.75E-05,50,15,35,,
1.79E-05,17,22,34,,
1.84E-05,85,30,34,,
1.74E-05,10,13,34,,
2.35E-05,90,16,35,,
1.70E-05,65,3,36,,
1.75E-05,47,17,37,,
1.71E-05,53,7,35,,
1.80E-05,60,25,36,,
1.84E-05,87,31,38,,
2.01E-05,17,38,40,,
1.79E-05,64,5,40,,
1.90E-05,88,30,40,,
1.83E-05,7,5,37,,
3.03E-05,61,8,38,,
1.85E-05,86,18,39,,
1.87E-05,7,19,38,,
1.76E-05,86,16,38,,
1.79E-05,79,15,37,,
1.81E-05,80,25,37,,
1.75E-05,86,16,37,,
1.83E-05,87,30,35,,
1.76E-05,4,0,35,,
1.80E-05,50,26,36,,
1.75E-05,67,20,36,,
1.81E-05,11,29,36,,
1.85E-05,87,28,36,,
1.76E-05,48,10,36,,
1.76E-05,65,19,36,,
