cas operacie,cislo,index prvku,dlzka zoznamu,,,
2.19E-05,73,60,113,,,
2.06E-05,78,98,113,,,
2.09E-05,43,104,112,,,
1.76E-05,82,11,112,,,
1.99E-05,77,80,110,,,
2.09E-05,80,107,110,,,
1.99E-05,65,82,108,,,
1.87E-05,43,39,106,,,
1.98E-05,60,52,106,,,
2.08E-05,61,87,106,,,
1.85E-05,88,35,105,,,
2.00E-05,62,70,107,,,
2.05E-05,63,88,107,,,
2.15E-05,82,76,108,,,
2.07E-05,58,94,108,,,
1.70E-05,62,0,108,,,
2.01E-05,62,74,108,,,
2.07E-05,53,89,108,,,
1.89E-05,68,42,108,,,
1.95E-05,51,68,107,,,
1.76E-05,59,10,106,,,
2.11E-05,49,46,106,,,
0.0001002,68,92,106,,,
5.25E-05,55,37,106,,,
2.80E-05,73,104,107,,,
2.65E-05,70,80,107,,,
1.95E-05,50,53,107,,,
1.97E-05,74,70,106,,,
1.76E-05,59,8,106,,,
2.11E-05,70,90,107,,,
2.02E-05,58,78,106,,,
2.00E-05,48,66,106,,,
1.94E-05,51,65,106,,,
1.78E-05,47,16,109,,,
1.90E-05,45,49,109,,,
2.33E-05,80,70,109,,,
2.02E-05,81,45,109,,,
3.22E-05,52,64,109,,,
1.98E-05,70,56,109,,,
1.94E-05,89,64,107,,,
4.21E-05,51,81,106,,,
3.68E-05,79,20,108,,,
2.88E-05,56,43,108,,,
2.32E-05,63,62,106,,,
1.99E-05,90,33,104,,,
2.20E-05,51,94,104,,,
2.71E-05,52,34,106,,,
8.73E-05,58,25,104,,,
2.65E-05,41,37,104,,,
2.60E-05,62,55,102,,,
0.0001414,57,62,101,,,
2.63E-05,43,19,101,,,
1.96E-05,58,1,100,,,
1.87E-05,87,14,99,,,
3.96E-05,79,80,99,,,
2.45E-05,53,17,99,,,
2.30E-05,85,14,99,,,
2.00E-05,88,49,98,,,
2.07E-05,56,79,95,,,
2.12E-05,70,89,95,,,
2.08E-05,76,78,96,,,
2.06E-05,89,77,98,,,
1.93E-05,86,42,98,,,
3.49E-05,63,70,98,,,
1.91E-05,60,11,98,,,
3.70E-05,54,25,98,,,
2.65E-05,64,42,97,,,
2.56E-05,63,5,96,,,
2.48E-05,54,92,95,,,
3.13E-05,70,36,97,,,
2.56E-05,77,61,98,,,
3.65E-05,86,52,99,,,
2.05E-05,64,17,98,,,
2.11E-05,43,88,97,,,
1.93E-05,53,30,97,,,
1.90E-05,90,24,97,,,
1.85E-05,76,12,96,,,
2.02E-05,60,62,96,,,
1.82E-05,43,3,98,,,
1.97E-05,76,46,98,,,
3.05E-05,53,25,98,,,
1.82E-05,71,24,98,,,
2.21E-05,70,12,98,,,
2.12E-05,53,93,100,,,
2.25E-05,58,29,100,,,
2.44E-05,50,56,100,,,
1.75E-05,82,4,100,,,
1.83E-05,52,29,99,,,
1.89E-05,86,49,100,,,
1.87E-05,79,39,98,,,
1.72E-05,57,7,98,,,
2.04E-05,53,94,98,,,
1.81E-05,52,22,95,,,
2.00E-05,74,74,95,,,
1.73E-05,76,4,96,,,
2.01E-05,60,79,94,,,
1.89E-05,77,49,94,,,
1.86E-05,76,44,94,,,
1.90E-05,73,11,92,,,
1.83E-05,64,0,92,,,
2.00E-05,52,61,92,,,
1.81E-05,50,22,93,,,
1.98E-05,54,73,93,,,
1.98E-05,89,73,93,,,
1.90E-05,78,57,93,,,
1.81E-05,80,28,93,,,
1.80E-05,58,11,91,,,
2.04E-05,49,89,93,,,
2.38E-05,75,52,95,,,
1.90E-05,56,50,95,,,
2.02E-05,59,81,95,,,
1.80E-05,88,22,94,,,
1.97E-05,45,56,94,,,
1.90E-05,71,54,93,,,
1.91E-05,72,61,93,,,
1.93E-05,43,58,93,,,
1.80E-05,41,10,95,,,
1.78E-05,60,17,95,,,
1.78E-05,80,19,95,,,
1.80E-05,41,17,94,,,
1.99E-05,61,82,96,,,
2.42E-05,76,59,96,,,
2.06E-05,57,88,95,,,
1.98E-05,60,70,90,,,
1.87E-05,56,44,90,,,
1.91E-05,77,54,88,,,
1.78E-05,47,21,88,,,
1.79E-05,48,19,88,,,
2.10E-05,87,0,92,,,
1.74E-05,53,4,91,,,
1.95E-05,57,68,89,,,
1.82E-05,62,27,91,,,
1.86E-05,54,37,90,,,
1.87E-05,76,38,90,,,
1.75E-05,86,14,90,,,
1.98E-05,53,76,90,,,
1.79E-05,58,18,88,,,
2.44E-05,45,62,87,,,
1.86E-05,79,36,87,,,
1.87E-05,88,46,87,,,
1.92E-05,67,53,87,,,
1.81E-05,46,24,86,,,
1.76E-05,42,11,84,,,
1.94E-05,63,56,84,,,
1.83E-05,79,28,85,,,
1.90E-05,61,56,85,,,
1.99E-05,87,79,87,,,
1.72E-05,48,2,87,,,
4.11E-05,54,61,83,,,
2.04E-05,44,56,83,,,
1.90E-05,86,23,83,,,
2.09E-05,50,75,83,,,
2.03E-05,64,63,83,,,
2.00E-05,53,56,83,,,
2.05E-05,64,70,83,,,
2.06E-05,73,71,83,,,
1.87E-05,65,16,83,,,
1.97E-05,46,15,79,,,
1.83E-05,71,1,79,,,
2.91E-05,74,49,81,,,
2.00E-05,70,48,82,,,
2.20E-05,76,66,83,,,
3.19E-05,88,7,84,,,
1.98E-05,90,48,86,,,
2.03E-05,58,69,85,,,
4.10E-05,78,67,85,,,
1.82E-05,55,2,82,,,
2.95E-05,65,19,81,,,
1.75E-05,42,4,82,,,
1.83E-05,50,33,83,,,
2.17E-05,86,40,83,,,
2.08E-05,67,74,83,,,
2.01E-05,59,39,86,,,
2.05E-05,70,7,86,,,
1.97E-05,72,59,86,,,
1.74E-05,62,1,86,,,
2.08E-05,58,84,86,,,
1.77E-05,45,11,86,,,
1.82E-05,56,32,86,,,
2.43E-05,85,16,86,,,
2.02E-05,44,85,87,,,
1.98E-05,60,59,87,,,
2.01E-05,85,71,86,,,
2.00E-05,52,72,86,,,
2.11E-05,44,55,86,,,
1.97E-05,58,66,86,,,
1.79E-05,66,15,87,,,
1.79E-05,71,22,87,,,
2.00E-05,71,84,87,,,
1.99E-05,58,79,89,,,
1.87E-05,56,49,89,,,
1.86E-05,58,42,91,,,
1.83E-05,63,16,91,,,
1.74E-05,50,3,96,,,
1.77E-05,71,17,96,,,
1.99E-05,77,23,98,,,
2.61E-05,50,9,98,,,
1.88E-05,68,13,99,,,
1.97E-05,61,45,99,,,
2.07E-05,88,77,99,,,
1.80E-05,90,25,99,,,
2.03E-05,48,93,99,,,
1.88E-05,89,45,102,,,
1.97E-05,90,74,101,,,
1.84E-05,69,36,101,,,
2.04E-05,84,93,101,,,
1.93E-05,57,59,100,,,
1.81E-05,90,15,101,,,
1.94E-05,45,60,100,,,
1.82E-05,88,25,100,,,
1.79E-05,51,15,100,,,
1.95E-05,54,7,101,,,
1.89E-05,89,9,100,,,
1.92E-05,83,55,101,,,
1.86E-05,58,45,101,,,
1.90E-05,42,40,100,,,
2.16E-05,66,54,104,,,
2.29E-05,80,16,104,,,
1.92E-05,67,57,103,,,
1.99E-05,59,82,103,,,
1.96E-05,86,69,103,,,
1.94E-05,51,55,103,,,
2.87E-05,58,95,105,,,
1.83E-05,46,28,104,,,
2.07E-05,64,95,104,,,
2.02E-05,74,76,105,,,
1.99E-05,69,77,106,,,
1.88E-05,84,41,106,,,
2.20E-05,88,76,105,,,
1.90E-05,66,18,104,,,
1.79E-05,48,13,103,,,
1.76E-05,65,8,103,,,
1.93E-05,89,65,103,,,
1.96E-05,65,52,104,,,
1.86E-05,60,45,101,,,
2.29E-05,70,25,102,,,
1.96E-05,53,58,102,,,
1.98E-05,79,63,102,,,
1.88E-05,89,45,102,,,
1.78E-05,45,14,102,,,
2.34E-05,59,87,101,,,
2.16E-05,63,84,101,,,
1.80E-05,89,23,102,,,
2.00E-05,69,75,102,,,
1.73E-05,55,4,104,,,
1.88E-05,84,41,104,,,
1.71E-05,47,1,104,,,
2.18E-05,70,4,104,,,
1.72E-05,50,3,106,,,
1.78E-05,45,21,106,,,
2.08E-05,49,97,106,,,
2.06E-05,87,78,106,,,
1.72E-05,85,0,107,,,
1.97E-05,72,73,106,,,
1.91E-05,56,51,106,,,
1.78E-05,63,16,106,,,
1.76E-05,85,13,106,,,
2.54E-05,71,54,105,,,
2.05E-05,56,57,105,,,
2.92E-05,50,82,103,,,
2.15E-05,76,51,103,,,
1.92E-05,59,41,104,,,
1.87E-05,60,39,102,,,
1.84E-05,46,29,105,,,
2.02E-05,90,90,107,,,
2.00E-05,51,86,106,,,
2.08E-05,76,96,105,,,
1.78E-05,62,17,105,,,
1.81E-05,41,24,105,,,
1.90E-05,42,57,105,,,
2.85E-05,50,98,107,,,
1.93E-05,89,10,107,,,
1.82E-05,54,25,112,,,
2.05E-05,90,95,111,,,
1.81E-05,69,26,111,,,
1.94E-05,45,66,111,,,
1.79E-05,85,19,109,,,
2.03E-05,79,93,109,,,
1.86E-05,67,47,109,,,
2.06E-05,42,99,108,,,
2.05E-05,48,98,108,,,
2.28E-05,50,75,107,,,
2.04E-05,48,80,105,,,
1.97E-05,83,55,105,,,
2.03E-05,77,92,107,,,
1.89E-05,87,52,104,,,
2.15E-05,58,97,104,,,
1.76E-05,84,6,104,,,
2.76E-05,84,63,102,,,
2.51E-05,84,10,101,,,
1.94E-05,67,53,104,,,
1.83E-05,71,34,102,,,
1.77E-05,81,14,102,,,
2.05E-05,59,99,102,,,
1.89E-05,50,50,104,,,
1.87E-05,55,40,105,,,
3.66E-05,84,86,105,,,
1.94E-05,90,36,109,,,
3.19E-05,51,96,109,,,
3.05E-05,80,60,109,,,
1.97E-05,75,55,111,,,
1.72E-05,71,3,111,,,
1.85E-05,45,39,111,,,
1.80E-05,44,21,109,,,
2.06E-05,57,97,110,,,
1.75E-05,71,2,109,,,
2.08E-05,73,104,108,,,
1.93E-05,61,51,108,,,
1.99E-05,65,82,108,,,
1.88E-05,80,44,107,,,
1.74E-05,53,7,107,,,
1.88E-05,86,50,107,,,
2.06E-05,83,102,107,,,
2.13E-05,87,75,107,,,
1.95E-05,44,71,107,,,
1.98E-05,51,81,106,,,
1.92E-05,55,65,106,,,
2.05E-05,67,92,105,,,
1.81E-05,45,14,104,,,
2.07E-05,87,95,103,,,
2.07E-05,64,100,103,,,
9.77E-05,58,70,103,,,
2.31E-05,43,36,103,,,
1.84E-05,58,33,104,,,
1.81E-05,82,19,104,,,
2.01E-05,71,74,104,,,
2.02E-05,64,85,105,,,
1.85E-05,84,38,107,,,
2.30E-05,56,88,108,,,
2.09E-05,45,99,108,,,
1.94E-05,64,66,107,,,
1.90E-05,67,45,108,,,
2.00E-05,45,82,108,,,
1.91E-05,42,55,108,,,
1.78E-05,68,17,108,,,
1.88E-05,68,50,108,,,
1.78E-05,89,22,108,,,
1.95E-05,45,65,109,,,
1.71E-05,42,0,109,,,
2.09E-05,57,94,106,,,
1.89E-05,60,49,106,,,
1.81E-05,54,21,106,,,
1.86E-05,86,36,107,,,
1.79E-05,89,22,107,,,
1.99E-05,76,85,107,,,
1.80E-05,55,21,107,,,
1.84E-05,77,33,108,,,
1.81E-05,42,30,108,,,
2.39E-05,57,26,108,,,
2.03E-05,52,18,109,,,
2.22E-05,66,84,109,,,
1.88E-05,89,8,109,,,
2.04E-05,61,64,109,,,
2.53E-05,80,6,112,,,
2.16E-05,53,107,112,,,
1.73E-05,67,8,115,,,
1.79E-05,44,25,115,,,
1.95E-05,46,1,119,,,
2.81E-05,51,94,119,,,
1.83E-05,80,33,119,,,
1.98E-05,43,79,118,,,
1.87E-05,71,44,117,,,
1.98E-05,80,76,113,,,
9.07E-05,50,10,113,,,
2.73E-05,41,108,113,,,
1.76E-05,42,8,113,,,
1.75E-05,89,1,114,,,
3.98E-05,48,107,115,,,
2.24E-05,83,65,115,,,
1.86E-05,44,24,116,,,
2.01E-05,65,85,116,,,
2.21E-05,57,90,119,,,
2.01E-05,90,88,119,,,
1.78E-05,53,18,119,,,
2.07E-05,53,56,118,,,
1.99E-05,54,48,118,,,
2.60E-05,51,1,115,,,
2.84E-05,51,71,115,,,
1.99E-05,77,53,114,,,
1.94E-05,44,31,113,,,
1.89E-05,65,25,113,,,
2.19E-05,58,111,113,,,
2.04E-05,64,72,113,,,
2.21E-05,54,0,116,,,
1.82E-05,45,3,115,,,
2.09E-05,85,84,116,,,
0.0001658,71,35,116,,,
2.58E-05,64,69,116,,,
2.10E-05,81,90,115,,,
3.07E-05,89,110,115,,,
9.05E-05,42,37,115,,,
3.36E-05,79,77,114,,,
3.23E-05,52,92,114,,,
2.06E-05,64,72,113,,,
2.18E-05,48,111,113,,,
2.03E-05,57,56,113,,,
1.87E-05,59,21,114,,,
2.23E-05,73,102,116,,,
3.40E-05,73,68,116,,,
3.24E-05,47,93,114,,,
2.84E-05,54,79,114,,,
3.02E-05,56,62,113,,,
2.39E-05,89,39,111,,,
2.72E-05,64,87,111,,,
2.30E-05,64,2,111,,,
2.31E-05,67,80,111,,,
2.12E-05,68,78,111,,,
1.99E-05,59,55,112,,,
2.16E-05,70,89,112,,,
1.86E-05,65,12,112,,,
2.12E-05,87,84,112,,,
1.99E-05,78,49,112,,,
2.21E-05,90,110,114,,,
2.89E-05,71,97,114,,,
2.01E-05,84,41,114,,,
1.82E-05,85,30,114,,,
2.22E-05,51,16,114,,,
1.87E-05,53,30,114,,,
1.98E-05,59,80,112,,,
1.87E-05,72,42,112,,,
3.04E-05,50,108,112,,,
1.92E-05,59,15,112,,,
4.02E-05,60,108,112,,,
1.73E-05,71,4,111,,,
1.81E-05,68,22,109,,,
2.20E-05,76,94,110,,,
2.74E-05,62,100,110,,,
2.42E-05,58,6,110,,,
2.25E-05,80,77,110,,,
1.97E-05,68,71,112,,,
1.95E-05,88,72,114,,,
1.91E-05,69,61,114,,,
2.32E-05,42,96,114,,,
2.14E-05,82,85,114,,,
2.11E-05,65,88,113,,,
2.19E-05,88,40,113,,,
2.17E-05,71,96,114,,,
1.85E-05,89,25,113,,,
2.11E-05,77,102,113,,,
2.29E-05,45,97,116,,,
1.95E-05,60,67,116,,,
2.07E-05,80,96,116,,,
1.88E-05,43,42,116,,,
1.86E-05,76,38,114,,,
1.93E-05,64,60,114,,,
1.81E-05,71,28,112,,,
2.43E-05,72,82,111,,,
2.72E-05,41,107,110,,,
1.85E-05,41,33,110,,,
1.76E-05,81,5,110,,,
1.74E-05,41,5,110,,,
1.88E-05,69,42,110,,,
2.11E-05,77,27,110,,,
2.56E-05,73,40,109,,,
2.03E-05,69,84,109,,,
1.88E-05,90,50,109,,,
2.12E-05,52,106,109,,,
1.93E-05,81,52,110,,,
1.89E-05,64,43,111,,,
1.90E-05,69,49,112,,,
2.21E-05,50,44,113,,,
1.77E-05,62,11,113,,,
1.98E-05,77,69,115,,,
1.77E-05,79,16,115,,,
2.22E-05,73,16,115,,,
2.02E-05,66,79,115,,,
1.87E-05,44,42,115,,,
1.75E-05,46,9,113,,,
1.83E-05,61,34,113,,,
1.74E-05,83,3,112,,,
2.09E-05,88,58,112,,,
2.54E-05,58,16,113,,,
2.04E-05,80,64,114,,,
1.93E-05,61,55,115,,,
1.82E-05,77,24,115,,,
2.43E-05,71,56,116,,,
1.98E-05,51,57,116,,,
1.80E-05,70,25,114,,,
1.83E-05,61,30,114,,,
2.05E-05,51,85,116,,,
2.35E-05,68,99,115,,,
1.99E-05,57,42,115,,,
2.52E-05,88,34,115,,,
2.23E-05,58,79,115,,,
1.88E-05,82,28,114,,,
1.86E-05,61,41,117,,,
1.78E-05,52,20,117,,,
2.10E-05,78,103,117,,,
1.90E-05,62,51,117,,,
2.05E-05,66,100,117,,,
1.79E-05,44,21,116,,,
2.33E-05,77,17,117,,,
1.86E-05,81,33,116,,,
2.09E-05,48,106,117,,,
1.71E-05,67,2,118,,,
1.92E-05,75,57,118,,,
1.79E-05,51,21,117,,,
2.11E-05,63,111,118,,,
2.05E-05,75,91,119,,,
2.04E-05,63,90,119,,,
2.02E-05,42,89,119,,,
2.83E-05,67,111,119,,,
2.21E-05,90,79,120,,,
2.88E-05,60,98,120,,,
2.07E-05,72,103,120,,,
1.98E-05,50,74,119,,,
1.86E-05,52,28,119,,,
2.09E-05,56,110,122,,,
2.14E-05,42,118,124,,,
2.00E-05,81,81,124,,,
1.89E-05,81,8,125,,,
2.76E-05,80,101,126,,,
2.26E-05,82,25,126,,,
1.99E-05,76,62,126,,,
1.91E-05,62,50,125,,,
1.77E-05,84,15,125,,,
2.06E-05,58,83,125,,,
2.02E-05,83,78,126,,,
2.77E-05,62,87,125,,,
1.91E-05,54,59,129,,,
1.79E-05,84,22,129,,,
1.88E-05,78,11,128,,,
2.02E-05,82,62,128,,,
1.84E-05,86,19,129,,,
1.97E-05,65,71,129,,,
2.05E-05,75,90,128,,,
1.74E-05,68,10,128,,,
1.74E-05,67,6,128,,,
1.92E-05,60,48,126,,,
1.74E-05,50,8,128,,,
4.06E-05,79,78,126,,,
2.76E-05,69,116,130,,,
2.81E-05,81,72,128,,,
1.96E-05,75,20,127,,,
1.99E-05,71,45,127,,,
2.10E-05,47,83,124,,,
2.18E-05,54,111,127,,,
2.78E-05,58,56,125,,,
1.98E-05,77,60,125,,,
1.75E-05,52,2,124,,,
1.95E-05,71,69,123,,,
1.80E-05,86,19,124,,,
1.92E-05,53,54,124,,,
2.14E-05,82,116,124,,,
2.03E-05,54,91,123,,,
1.88E-05,47,50,122,,,
1.75E-05,74,5,122,,,
1.87E-05,46,34,122,,,
1.95E-05,73,67,122,,,
2.00E-05,43,69,122,,,
2.18E-05,66,61,121,,,
2.08E-05,81,58,121,,,
2.37E-05,90,91,121,,,
2.59E-05,56,17,117,,,
3.30E-05,52,23,117,,,
2.04E-05,44,14,118,,,
0.0001437,77,110,117,,,
2.25E-05,55,17,116,,,
1.99E-05,65,68,117,,,
1.99E-05,50,79,117,,,
2.05E-05,43,101,115,,,
1.90E-05,81,48,116,,,
2.07E-05,75,95,115,,,
1.85E-05,83,34,115,,,
1.95E-05,57,64,115,,,
1.98E-05,70,69,116,,,
2.13E-05,76,113,116,,,
2.10E-05,51,114,116,,,
1.94E-05,70,59,116,,,
2.54E-05,49,23,117,,,
1.85E-05,79,11,117,,,
1.97E-05,49,45,117,,,
1.98E-05,43,3,118,,,
2.04E-05,57,70,118,,,
1.77E-05,62,11,114,,,
1.97E-05,61,63,117,,,
1.84E-05,57,38,117,,,
2.10E-05,46,102,115,,,
2.05E-05,85,77,115,,,
1.84E-05,52,27,116,,,
1.78E-05,72,11,117,,,
1.91E-05,76,58,117,,,
1.82E-05,56,33,117,,,
1.80E-05,58,27,119,,,
1.83E-05,63,31,119,,,
2.01E-05,76,88,119,,,
2.03E-05,81,83,119,,,
1.77E-05,47,22,118,,,
1.96E-05,83,66,118,,,
2.28E-05,66,26,120,,,
2.08E-05,87,90,119,,,
1.99E-05,42,68,119,,,
1.85E-05,50,37,119,,,
2.07E-05,73,41,122,,,
3.09E-05,76,113,122,,,
1.80E-05,45,4,123,,,
2.08E-05,82,98,123,,,
1.87E-05,50,45,122,,,
2.10E-05,86,109,119,,,
1.76E-05,60,13,118,,,
1.88E-05,63,8,118,,,
2.10E-05,54,115,118,,,
2.04E-05,81,85,116,,,
2.04E-05,51,92,116,,,
2.17E-05,46,105,115,,,
2.04E-05,59,94,114,,,
1.90E-05,86,45,113,,,
1.90E-05,56,46,113,,,
2.07E-05,44,98,116,,,
1.75E-05,67,15,116,,,
1.78E-05,73,20,117,,,
2.02E-05,65,84,118,,,
1.76E-05,73,7,117,,,
1.90E-05,85,54,117,,,
2.70E-05,66,58,120,,,
2.07E-05,64,88,121,,,
2.00E-05,73,77,120,,,
2.27E-05,42,116,120,,,
1.87E-05,50,34,121,,,
1.74E-05,84,7,121,,,
2.04E-05,44,91,121,,,
1.83E-05,74,27,122,,,
1.97E-05,70,73,123,,,
1.84E-05,73,38,122,,,
1.88E-05,85,47,124,,,
2.14E-05,74,118,125,,,
2.32E-05,72,38,124,,,
2.07E-05,67,69,124,,,
1.93E-05,82,58,124,,,
2.11E-05,71,97,125,,,
2.11E-05,51,109,124,,,
2.25E-05,75,78,123,,,
2.03E-05,84,64,123,,,
2.42E-05,85,55,125,,,
2.02E-05,41,71,125,,,
1.90E-05,50,52,127,,,
1.77E-05,48,12,126,,,
2.01E-05,51,87,125,,,
2.91E-05,85,30,125,,,
1.82E-05,76,29,125,,,
1.81E-05,83,29,125,,,
2.59E-05,55,83,126,,,
2.27E-05,78,111,126,,,
2.03E-05,69,59,126,,,
2.13E-05,78,98,127,,,
3.86E-05,63,113,127,,,
2.13E-05,90,4,127,,,
2.03E-05,87,15,126,,,
1.96E-05,84,5,127,,,
1.85E-05,73,5,127,,,
1.87E-05,79,17,126,,,
2.21E-05,58,110,126,,,
2.01E-05,82,60,126,,,
2.85E-05,60,119,127,,,
2.10E-05,89,87,129,,,
1.85E-05,67,15,129,,,
1.99E-05,72,46,127,,,
2.12E-05,41,82,127,,,
2.03E-05,71,43,129,,,
2.26E-05,87,118,131,,,
2.07E-05,54,63,132,,,
1.86E-05,89,6,132,,,
2.05E-05,55,94,133,,,
2.00E-05,87,72,132,,,
1.87E-05,41,43,131,,,
1.76E-05,45,7,130,,,
1.91E-05,73,58,130,,,
1.85E-05,80,39,129,,,
4.07E-05,84,108,130,,,
2.11E-05,44,98,131,,,
1.79E-05,44,26,130,,,
2.08E-05,52,109,130,,,
1.88E-05,68,48,130,,,
1.70E-05,88,1,131,,,
2.07E-05,83,101,130,,,
1.88E-05,51,23,129,,,
1.89E-05,55,48,129,,,
1.78E-05,41,10,128,,,
2.10E-05,48,110,126,,,
1.80E-05,81,24,126,,,
2.07E-05,81,99,125,,,
1.78E-05,59,21,126,,,
2.18E-05,44,58,124,,,
2.51E-05,43,61,123,,,
2.29E-05,57,89,123,,,
1.75E-05,57,11,123,,,
2.04E-05,77,86,126,,,
2.61E-05,51,84,123,,,
1.83E-05,64,23,123,,,
1.88E-05,43,35,123,,,
2.02E-05,76,26,125,,,
2.17E-05,59,88,126,,,
2.60E-05,46,78,126,,,
2.15E-05,70,38,126,,,
2.02E-05,79,76,125,,,
2.14E-05,41,107,126,,,
1.74E-05,43,6,127,,,
3.02E-05,47,30,127,,,
2.85E-05,47,22,127,,,
3.12E-05,51,81,127,,,
2.82E-05,69,13,128,,,
3.04E-05,74,103,128,,,
3.91E-05,89,124,128,,,
2.33E-05,87,18,126,,,
2.21E-05,57,62,126,,,
2.59E-05,57,16,125,,,
2.06E-05,60,50,125,,,
2.42E-05,84,38,125,,,
1.92E-05,89,6,125,,,
2.09E-05,45,106,126,,,
1.84E-05,70,37,126,,,
2.02E-05,70,90,128,,,
1.96E-05,56,70,128,,,
1.73E-05,57,6,127,,,
2.08E-05,81,106,126,,,
2.01E-05,54,39,126,,,
2.92E-05,90,121,125,,,
3.78E-05,89,81,125,,,
3.00E-05,90,93,128,,,
2.00E-05,69,4,128,,,
3.20E-05,54,79,128,,,
9.53E-05,65,13,128,,,
0.0001319,71,27,128,,,
2.38E-05,58,57,128,,,
2.01E-05,83,35,128,,,
2.06E-05,66,68,128,,,
2.31E-05,43,27,129,,,
2.05E-05,71,76,129,,,
2.02E-05,79,83,129,,,
1.90E-05,82,48,128,,,
2.13E-05,45,106,129,,,
1.79E-05,56,8,130,,,
1.84E-05,88,33,130,,,
1.90E-05,72,53,130,,,
1.70E-05,62,1,130,,,
1.96E-05,50,63,131,,,
2.12E-05,76,120,128,,,
3.39E-05,58,28,128,,,
1.83E-05,77,32,127,,,
2.09E-05,72,110,128,,,
1.90E-05,44,30,126,,,
1.78E-05,61,8,126,,,
2.00E-05,72,71,127,,,
1.92E-05,49,60,129,,,
2.11E-05,48,101,130,,,
1.87E-05,90,35,131,,,
1.91E-05,59,51,132,,,
1.86E-05,74,33,132,,,
2.01E-05,69,74,133,,,
1.79E-05,70,11,134,,,
1.92E-05,62,52,135,,,
1.84E-05,45,21,135,,,
1.87E-05,45,36,135,,,
2.02E-05,60,83,136,,,
1.95E-05,51,66,136,,,
2.85E-05,82,85,136,,,
1.95E-05,83,52,136,,,
2.12E-05,62,113,136,,,
1.73E-05,71,4,136,,,
2.04E-05,90,91,136,,,
1.86E-05,90,42,135,,,
1.85E-05,48,35,135,,,
1.93E-05,84,52,135,,,
1.74E-05,54,2,135,,,
2.04E-05,77,95,135,,,
1.97E-05,61,76,133,,,
1.98E-05,62,67,133,,,
1.99E-05,68,78,133,,,
2.19E-05,83,131,133,,,
1.86E-05,54,46,133,,,
1.93E-05,55,59,133,,,
2.10E-05,60,113,133,,,
1.81E-05,67,22,133,,,
1.79E-05,89,27,133,,,
2.03E-05,89,92,133,,,
2.09E-05,74,101,135,,,
2.12E-05,59,112,135,,,
2.85E-05,46,38,135,,,
2.05E-05,75,53,135,,,
1.82E-05,59,21,135,,,
1.97E-05,58,71,136,,,
1.76E-05,45,11,137,,,
2.08E-05,67,101,139,,,
2.06E-05,86,102,137,,,
2.15E-05,62,121,137,,,
1.81E-05,50,29,137,,,
1.95E-05,62,59,140,,,
2.08E-05,54,102,141,,,
1.79E-05,48,23,141,,,
2.18E-05,87,130,140,,,
1.76E-05,45,9,142,,,
2.00E-05,78,78,140,,,
2.70E-05,74,21,140,,,
2.01E-05,44,89,138,,,
1.79E-05,64,23,137,,,
1.95E-05,66,68,137,,,
2.41E-05,68,48,138,,,
2.05E-05,64,29,138,,,
1.88E-05,80,44,138,,,
1.86E-05,60,38,138,,,
2.14E-05,59,125,138,,,
2.15E-05,68,125,138,,,
1.78E-05,84,27,138,,,
2.16E-05,80,134,138,,,
2.12E-05,74,109,138,,,
1.92E-05,47,61,138,,,
1.97E-05,57,22,138,,,
2.09E-05,72,104,138,,,
1.79E-05,41,19,138,,,
1.95E-05,80,67,138,,,
2.07E-05,41,98,136,,,
2.06E-05,57,104,136,,,
2.95E-05,88,129,135,,,
1.93E-05,70,48,134,,,
1.77E-05,52,9,134,,,
1.72E-05,55,0,135,,,
1.79E-05,51,18,135,,,
1.79E-05,56,16,135,,,
2.15E-05,63,119,135,,,
2.06E-05,62,94,135,,,
1.81E-05,82,29,136,,,
2.19E-05,53,134,136,,,
2.33E-05,78,108,136,,,
2.51E-05,56,75,135,,,
2.28E-05,62,55,135,,,
2.67E-05,89,61,137,,,
1.99E-05,43,68,137,,,
1.80E-05,81,16,138,,,
1.90E-05,83,50,139,,,
2.08E-05,54,104,139,,,
1.85E-05,75,34,140,,,
1.87E-05,51,40,141,,,
1.83E-05,43,28,141,,,
1.77E-05,89,17,142,,,
1.84E-05,43,40,142,,,
2.02E-05,46,83,141,,,
1.97E-05,63,58,144,,,
2.21E-05,66,138,143,,,
2.47E-05,71,12,143,,,
1.96E-05,61,39,143,,,
2.28E-05,71,119,143,,,
2.16E-05,90,124,142,,,
2.01E-05,57,80,141,,,
1.77E-05,89,16,140,,,
1.79E-05,53,23,140,,,
2.06E-05,86,101,140,,,
4.05E-05,41,38,140,,,
2.59E-05,84,22,138,,,
2.16E-05,46,114,136,,,
2.00E-05,70,78,136,,,
2.14E-05,45,123,135,,,
1.91E-05,46,53,137,,,
1.79E-05,79,15,137,,,
2.02E-05,53,71,136,,,
2.04E-05,50,86,136,,,
2.14E-05,57,115,137,,,
2.01E-05,77,52,138,,,
2.27E-05,89,129,138,,,
2.21E-05,62,113,138,,,
2.38E-05,55,105,137,,,
2.39E-05,63,65,136,,,
1.99E-05,78,67,136,,,
2.16E-05,66,111,136,,,
1.99E-05,89,76,136,,,
2.07E-05,68,111,136,,,
1.99E-05,50,82,135,,,
1.88E-05,75,47,135,,,
2.01E-05,59,97,135,,,
1.95E-05,83,77,135,,,
1.87E-05,82,30,134,,,
2.20E-05,73,130,132,,,
2.04E-05,74,92,132,,,
2.50E-05,65,67,132,,,
