cas operacie,cislo,velkost frontu,,,
2.34E-05,3,22784,,,
2.35E-05,3,22789,,,
3.08E-05,3,22793,,,
2.38E-05,3,22791,,,
3.75E-05,3,22800,,,
2.76E-05,3,22820,,,
0.0001575,3,22845,,,
3.05E-05,3,22849,,,
3.01E-05,3,22856,,,
3.28E-05,3,22868,,,
2.35E-05,3,22879,,,
3.14E-05,3,22886,,,
3.23E-05,3,22899,,,
2.38E-05,3,22900,,,
2.36E-05,3,22904,,,
4.08E-05,3,22916,,,
3.07E-05,3,22917,,,
3.31E-05,3,22946,,,
2.46E-05,3,22958,,,
7.14E-05,3,22960,,,
2.36E-05,3,22980,,,
2.34E-05,3,22981,,,
2.99E-05,3,22995,,,
3.07E-05,3,23003,,,
4.12E-05,3,23023,,,
3.08E-05,3,23034,,,
3.45E-05,3,23037,,,
3.30E-05,3,23039,,,
3.78E-05,3,23038,,,
3.03E-05,3,23059,,,
2.95E-05,3,23057,,,
3.25E-05,3,23059,,,
0.0002895,3,23072,,,
3.67E-05,3,23073,,,
3.08E-05,3,23086,,,
2.94E-05,3,23101,,,
3.16E-05,3,23105,,,
2.97E-05,3,23130,,,
2.99E-05,3,23135,,,
3.11E-05,3,23137,,,
9.97E-05,3,23136,,,
3.35E-05,3,23148,,,
3.07E-05,3,23161,,,
2.95E-05,3,23179,,,
4.16E-05,3,23179,,,
3.32E-05,3,23186,,,
3.83E-05,3,23184,,,
3.56E-05,3,23225,,,
3.18E-05,3,23248,,,
3.03E-05,3,23264,,,
3.04E-05,3,23268,,,
2.99E-05,3,23286,,,
3.06E-05,3,23302,,,
3.00E-05,3,23313,,,
2.38E-05,3,23325,,,
3.11E-05,3,23327,,,
3.12E-05,3,23333,,,
2.95E-05,3,23349,,,
3.11E-05,3,23361,,,
2.85E-05,3,23374,,,
2.36E-05,3,23376,,,
2.34E-05,3,23383,,,
2.34E-05,3,23385,,,
3.45E-05,3,23399,,,
5.90E-05,3,23410,,,
3.14E-05,3,23434,,,
3.15E-05,3,23433,,,
3.62E-05,3,23436,,,
2.84E-05,3,23437,,,
2.82E-05,3,23459,,,
2.81E-05,3,23459,,,
3.17E-05,3,23475,,,
3.90E-05,3,23479,,,
3.17E-05,3,23496,,,
3.10E-05,3,23497,,,
4.50E-05,3,23510,,,
3.08E-05,3,23514,,,
3.10E-05,3,23531,,,
3.16E-05,3,23537,,,
3.18E-05,3,23539,,,
3.13E-05,3,23539,,,
3.00E-05,3,23539,,,
3.12E-05,3,23552,,,
2.40E-05,3,23559,,,
3.00E-05,3,23568,,,
4.23E-05,3,23579,,,
2.81E-05,3,23590,,,
2.96E-05,3,23655,,,
2.66E-05,3,23660,,,
3.24E-05,3,23675,,,
3.11E-05,3,23675,,,
2.85E-05,3,23674,,,
2.44E-05,3,23703,,,
3.33E-05,3,23726,,,
0.0001706,3,23748,,,
2.39E-05,3,23745,,,
4.06E-05,3,23744,,,
3.56E-05,3,23765,,,
3.46E-05,3,23764,,,
2.40E-05,3,23765,,,
2.96E-05,3,23770,,,
2.39E-05,3,23787,,,
2.34E-05,3,23793,,,
2.36E-05,3,23798,,,
2.34E-05,3,23800,,,
2.38E-05,3,23800,,,
3.41E-05,3,23800,,,
3.15E-05,3,23800,,,
2.37E-05,3,23811,,,
2.36E-05,3,23822,,,
3.11E-05,3,23835,,,
4.60E-05,3,23859,,,
0.0001045,3,23865,,,
3.03E-05,3,23867,,,
2.41E-05,3,23868,,,
2.34E-05,3,23884,,,
4.32E-05,3,23884,,,
2.41E-05,3,23887,,,
3.52E-05,3,23895,,,
2.36E-05,3,23901,,,
2.44E-05,3,23913,,,
2.74E-05,3,23920,,,
3.25E-05,3,23937,,,
3.52E-05,3,23936,,,
3.09E-05,3,23936,,,
