cas operacie,vlozene cislo,priorita,velkost frontu,,,
3.91E-05,29,7809,20541,,,
0.0001867,26,8901,20542,,,
0.0003069,20,150,20542,,,
3.93E-05,48,2708,20543,,,
3.91E-05,66,7543,20543,,,
0.0002655,18,3583,20544,,,
3.94E-05,60,8936,20544,,,
3.91E-05,35,9979,20545,,,
0.0006238,42,432,20545,,,
0.0001378,65,2744,20546,,,
5.58E-05,5,5837,20547,,,
0.0003349,4,918,20548,,,
0.000224,44,5102,20549,,,
7.41E-05,7,8806,20549,,,
0.000154,34,6481,20550,,,
0.0001461,23,5648,20551,,,
5.32E-05,54,8556,20552,,,
5.18E-05,18,9220,20552,,,
5.15E-05,52,6726,20552,,,
0.0007258,45,13,20553,,,
0.0001404,10,3490,20554,,,
5.13E-05,61,7644,20555,,,
0.0001443,46,2833,20555,,,
5.17E-05,51,4000,20555,,,
5.14E-05,23,7039,20555,,,
4.68E-05,14,6365,20555,,,
4.92E-05,3,8994,20556,,,
4.90E-05,10,9252,20557,,,
5.08E-05,19,9675,20558,,,
5.15E-05,42,9882,20559,,,
5.10E-05,56,5280,20559,,,
0.0004124,65,168,20560,,,
0.0002341,59,285,20560,,,
5.21E-05,15,4460,20561,,,
3.97E-05,15,2159,20561,,,
5.51E-05,51,7944,20562,,,
0.0002959,25,197,20563,,,
0.0001822,63,4634,20564,,,
5.50E-05,51,8460,20565,,,
5.35E-05,25,9577,20566,,,
0.0001547,34,6150,20567,,,
0.0002338,28,1114,20568,,,
5.17E-05,17,9602,20569,,,
0.0005713,56,8868,20570,,,
0.000256,22,913,20571,,,
0.0004575,60,6401,20572,,,
5.10E-05,66,8471,20573,,,
5.05E-05,19,5079,20574,,,
4.83E-05,66,3112,20575,,,
5.54E-05,29,3468,20576,,,
0.0001235,18,9713,20577,,,
5.40E-05,26,2777,20578,,,
0.0002434,52,1029,20579,,,
0.0003347,63,716,20580,,,
0.0001598,53,2296,20581,,,
6.15E-05,39,9991,20582,,,
0.0001428,33,3087,20583,,,
