cas operacie,vybrane cislo,velkost frontu,,,
0.0002533,18,21376,,,
0.0002629,53,21377,,,
0.0002633,19,21376,,,
0.0002631,18,21375,,,
0.0002384,11,21378,,,
0.0003606,13,21378,,,
0.0002699,40,21378,,,
0.0002851,14,21378,,,
0.0002166,3,21381,,,
0.0002107,6,21386,,,
0.0002032,21,21389,,,
0.0002035,49,21388,,,
0.0002575,33,21387,,,
0.0002034,36,21388,,,
0.0004011,28,21392,,,
0.0002502,6,21392,,,
0.0002602,17,21394,,,
0.0002617,30,21393,,,
0.0002396,48,21393,,,
0.0002689,67,21394,,,
0.0002563,7,21396,,,
0.0002541,9,21395,,,
0.0002444,27,21394,,,
0.0002442,2,21393,,,
0.0002578,1,21393,,,
0.000203,23,21396,,,
0.0002037,30,21397,,,
0.0002037,18,21398,,,
0.0002098,60,21398,,,
0.0002026,35,21400,,,
0.0002163,13,21402,,,
0.0002041,6,21403,,,
0.0002942,27,21403,,,
0.0003419,1,21402,,,
0.0007614,6,21403,,,
0.000333,49,21407,,,
0.0002425,52,21419,,,
0.0002544,13,21419,,,
0.0002385,21,21420,,,
0.0002383,28,21419,,,
0.0002988,5,21418,,,
0.0002812,32,21422,,,
0.0002647,22,21421,,,
0.0003363,57,21422,,,
0.0007613,3,21423,,,
0.000257,4,21427,,,
0.0003224,17,21429,,,
0.0002492,13,21428,,,
0.0002401,45,21428,,,
0.0003667,56,21431,,,
0.0002554,1,21431,,,
0.0003236,23,21434,,,
0.0002421,29,21435,,,
0.0002041,53,21436,,,
0.0002877,61,21435,,,
0.0003366,9,21436,,,
0.0002726,50,21438,,,
0.0002617,21,21439,,,
0.0002088,10,21446,,,
0.0002033,37,21445,,,
0.0002038,14,21447,,,
0.0002888,32,21446,,,
0.0002043,39,21450,,,
0.0002036,5,21451,,,
0.0002035,9,21453,,,
0.0002067,11,21452,,,
0.0002026,53,21453,,,
0.000203,33,21452,,,
0.0002036,17,21451,,,
0.0002025,25,21453,,,
0.0002029,61,21452,,,
0.0003343,16,21458,,,
0.0002813,22,21459,,,
0.0002488,70,21459,,,
0.0002742,52,21458,,,
0.0002709,51,21459,,,
0.0002714,27,21458,,,
0.0002635,29,21467,,,
0.0014123,9,21466,,,
0.0010919,63,21465,,,
0.0003372,24,21464,,,
0.0002615,3,21464,,,
0.0003792,28,21465,,,
0.0002733,17,21465,,,
0.0002749,20,21464,,,
0.0002706,34,21467,,,
0.0002436,4,21468,,,
0.0002057,15,21469,,,
0.0002047,16,21468,,,
0.0002669,30,21469,,,
0.0002645,10,21468,,,
0.0003526,8,21467,,,
0.0002524,18,21467,,,
0.000247,36,21477,,,
0.0002716,61,21476,,,
0.0002637,42,21477,,,
0.000259,46,21477,,,
0.0002423,48,21478,,,
0.0002781,30,21488,,,
0.0003122,40,21487,,,
0.0002797,34,21489,,,
0.0003329,62,21488,,,
0.0002938,53,21487,,,
0.0002691,13,21486,,,
0.0002716,29,21486,,,
0.0002734,62,21487,,,
0.0002473,57,21489,,,
0.0002634,25,21488,,,
0.0002717,54,21489,,,
0.0002698,9,21496,,,
0.0002696,9,21500,,,
0.0002721,12,21500,,,
0.0002693,33,21503,,,
0.0002681,2,21503,,,
0.0002693,50,21506,,,
0.000259,35,21505,,,
0.0002478,13,21504,,,
0.0002681,6,21505,,,
0.0002707,16,21504,,,
0.0002751,36,21503,,,
0.0003566,21,21502,,,
0.0002535,2,21507,,,
0.0002742,36,21506,,,
0.00027,36,21509,,,
0.0002796,25,21511,,,
0.0002049,44,21513,,,
0.0002914,15,21512,,,
0.0002706,41,21513,,,
0.0002978,20,21514,,,
0.000225,1,21517,,,
0.0003786,49,21516,,,
0.0002697,40,21519,,,
0.000268,32,21522,,,
0.000257,16,21528,,,
0.0002693,28,21533,,,
0.0004886,23,21534,,,
0.000276,49,21534,,,
0.0002657,20,21537,,,
0.0004713,24,21540,,,
0.0002039,43,21554,,,
0.0002032,9,21555,,,
