cas operacie,cislo,velkost frontu,,,
2.93E-05,50,26855,,,
2.82E-05,33,26905,,,
3.07E-05,23,26906,,,
3.01E-05,53,26906,,,
2.46E-05,11,26924,,,
3.97E-05,11,26925,,,
5.06E-05,27,26927,,,
2.37E-05,27,26930,,,
2.39E-05,62,26932,,,
2.40E-05,30,26951,,,
2.37E-05,13,26960,,,
3.21E-05,50,27002,,,
3.09E-05,57,27004,,,
3.06E-05,57,27004,,,
3.13E-05,22,27035,,,
2.92E-05,12,27041,,,
3.77E-05,70,27062,,,
3.06E-05,33,27063,,,
2.48E-05,48,27068,,,
0.0006524,48,27068,,,
3.72E-05,48,27069,,,
3.24E-05,2,27072,,,
3.34E-05,59,27083,,,
2.41E-05,59,27088,,,
3.37E-05,23,27095,,,
3.10E-05,11,27110,,,
2.39E-05,12,27123,,,
4.05E-05,55,27125,,,
2.38E-05,25,27124,,,
3.02E-05,35,27143,,,
3.07E-05,15,27161,,,
3.01E-05,35,27166,,,
2.40E-05,35,27168,,,
2.35E-05,46,27166,,,
2.38E-05,46,27167,,,
3.26E-05,28,27189,,,
4.18E-05,4,27199,,,
2.38E-05,54,27197,,,
3.01E-05,66,27223,,,
3.08E-05,24,27274,,,
2.37E-05,53,27277,,,
2.42E-05,53,27281,,,
2.39E-05,61,27292,,,
3.70E-05,33,27297,,,
3.32E-05,5,27299,,,
2.38E-05,58,27305,,,
2.37E-05,33,27303,,,
2.38E-05,34,27309,,,
3.06E-05,47,27311,,,
3.06E-05,33,27314,,,
2.37E-05,42,27320,,,
2.39E-05,59,27343,,,
2.39E-05,30,27349,,,
3.18E-05,4,27359,,,
3.04E-05,4,27361,,,
2.41E-05,9,27365,,,
2.42E-05,30,27366,,,
3.21E-05,45,27370,,,
3.06E-05,38,27387,,,
3.04E-05,38,27388,,,
2.36E-05,49,27395,,,
3.11E-05,69,27415,,,
2.38E-05,68,27416,,,
2.36E-05,31,27421,,,
2.38E-05,14,27448,,,
2.99E-05,59,27448,,,
3.02E-05,14,27466,,,
2.35E-05,36,27470,,,
0.0004529,62,27478,,,
2.50E-05,62,27479,,,
2.39E-05,52,27495,,,
2.36E-05,30,27504,,,
3.03E-05,57,27508,,,
3.08E-05,65,27516,,,
3.03E-05,39,27515,,,
3.08E-05,23,27518,,,
2.74E-05,13,27538,,,
4.62E-05,14,27543,,,
2.89E-05,67,27553,,,
2.40E-05,68,27564,,,
2.38E-05,68,27569,,,
3.02E-05,27,27580,,,
3.08E-05,16,27583,,,
2.40E-05,11,27589,,,
2.39E-05,66,27589,,,
2.40E-05,34,27606,,,
2.36E-05,13,27609,,,
2.36E-05,13,27612,,,
2.36E-05,13,27612,,,
3.14E-05,19,27623,,,
2.98E-05,64,27622,,,
3.06E-05,64,27623,,,
3.06E-05,5,27630,,,
2.82E-05,27,27653,,,
3.12E-05,52,27674,,,
3.96E-05,46,27682,,,
0.0002434,19,27697,,,
3.06E-05,51,27699,,,
3.04E-05,33,27706,,,
3.31E-05,10,27732,,,
2.39E-05,47,27733,,,
3.97E-05,51,27735,,,
3.48E-05,16,27735,,,
2.69E-05,12,27751,,,
2.43E-05,67,27759,,,
2.34E-05,26,27766,,,
3.25E-05,59,27772,,,
3.14E-05,32,27784,,,
3.01E-05,41,27807,,,
4.17E-05,44,27825,,,
3.06E-05,55,27825,,,
3.25E-05,19,27847,,,
3.01E-05,40,27852,,,
3.22E-05,40,27860,,,
2.79E-05,29,27870,,,
2.37E-05,30,27876,,,
2.37E-05,30,27879,,,
2.40E-05,32,27884,,,
2.42E-05,20,27887,,,
2.37E-05,44,27901,,,
2.37E-05,25,27898,,,
3.01E-05,56,27905,,,
3.00E-05,9,27908,,,
3.08E-05,41,27960,,,
3.16E-05,52,27965,,,
2.38E-05,28,27970,,,
3.09E-05,66,27983,,,
3.17E-05,26,27988,,,
2.36E-05,25,27996,,,
2.85E-05,50,28002,,,
3.04E-05,45,28007,,,
2.42E-05,70,28015,,,
2.39E-05,19,28016,,,
3.29E-05,23,28032,,,
3.06E-05,29,28038,,,
2.35E-05,29,28048,,,
3.08E-05,19,28061,,,
2.37E-05,69,28068,,,
3.06E-05,48,28071,,,
2.36E-05,63,28073,,,
3.55E-05,42,28098,,,
3.08E-05,39,28108,,,
3.06E-05,44,28107,,,
3.42E-05,42,28140,,,
2.55E-05,63,28140,,,
3.12E-05,43,28149,,,
3.21E-05,17,28150,,,
2.40E-05,68,28160,,,
3.97E-05,68,28163,,,
3.73E-05,9,28167,,,
2.93E-05,36,28168,,,
3.06E-05,69,28170,,,
4.25E-05,59,28184,,,
5.33E-05,59,28184,,,
2.41E-05,59,28193,,,
3.22E-05,35,28201,,,
3.13E-05,35,28201,,,
3.27E-05,4,28224,,,
3.80E-05,68,28232,,,
2.39E-05,64,28251,,,
2.78E-05,59,28268,,,
2.81E-05,42,28277,,,
2.43E-05,67,28282,,,
2.37E-05,24,28317,,,
3.04E-05,56,28326,,,
3.19E-05,28,28341,,,
3.07E-05,28,28342,,,
3.03E-05,28,28343,,,
3.16E-05,27,28361,,,
3.05E-05,44,28362,,,
3.14E-05,27,28412,,,
3.25E-05,61,28432,,,
3.16E-05,50,28452,,,
3.09E-05,32,28469,,,
2.39E-05,43,28468,,,
3.04E-05,37,28475,,,
2.38E-05,8,28493,,,
3.03E-05,63,28509,,,
2.40E-05,67,28511,,,
2.39E-05,40,28511,,,
3.06E-05,60,28540,,,
2.36E-05,60,28545,,,
2.36E-05,60,28545,,,
2.95E-05,6,28545,,,
4.29E-05,4,28545,,,
2.38E-05,34,28554,,,
2.41E-05,60,28567,,,
2.55E-05,63,28578,,,
2.40E-05,63,28586,,,
3.41E-05,67,28588,,,
3.03E-05,40,28631,,,
3.06E-05,40,28631,,,
2.43E-05,26,28642,,,
2.41E-05,26,28642,,,
2.37E-05,38,28643,,,
2.36E-05,32,28644,,,
2.42E-05,26,28650,,,
3.12E-05,64,28664,,,
2.42E-05,67,28668,,,
3.00E-05,41,28700,,,
3.06E-05,40,28759,,,
2.37E-05,2,28760,,,
2.36E-05,2,28760,,,
3.49E-05,30,28762,,,
2.42E-05,12,28797,,,
2.39E-05,4,28802,,,
3.33E-05,70,28820,,,
2.40E-05,36,28822,,,
3.08E-05,54,28830,,,
2.40E-05,31,28861,,,
2.40E-05,55,28871,,,
2.40E-05,23,28883,,,
